序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1356,001306,夏厦精密,68.0,1.03,0.69,4697.0,31723016.28,2.48,68.22,66.55,66.9,67.31,0.93,3.03,126.75,3.19,4273840800.0,1054000000.0,-0.01,0.01,-14.79,-23.6
1357,603067,振华股份,32.24,1.03,0.33,169436.0,543977885.0,5.36,32.97,31.26,31.75,31.91,0.76,2.38,41.96,6.6,22914911330.0,22914911330.0,-0.03,-0.03,3.23,11.91
1358,603707,健友股份,9.79,1.03,0.1,88703.0,86531540.0,2.17,9.82,9.61,9.64,9.69,0.74,0.55,27.62,2.36,15817069156.0,15817069156.0,0.0,0.0,5.38,8.42
1359,002911,佛燃能源,14.67,1.03,0.15,89604.0,130766836.9,2.48,14.75,14.39,14.51,14.52,1.04,0.71,18.49,3.61,19047443163.0,18587447489.0,0.07,0.0,21.44,23.59
1360,600108,亚盛集团,4.9,1.03,0.05,1659776.0,816584547.0,4.54,5.02,4.8,4.85,4.85,1.31,8.53,202.99,2.21,9539884093.0,9539884093.0,-0.2,-0.2,50.31,55.56
1361,000596,古井贡酒,105.33,1.03,1.07,25413.0,266770777.22,3.54,106.59,102.9,103.1,104.26,1.0,0.62,10.54,2.19,55677438000.0,43037838000.0,-0.02,0.04,-25.21,-19.96
1362,601020,华钰矿业,28.4,1.03,0.29,269778.0,760677625.0,3.27,28.68,27.76,27.95,28.11,0.96,3.29,21.79,5.44,23286997423.0,23286997423.0,-0.04,0.07,4.3,5.73
1363,603330,天洋新材,6.85,1.03,0.07,46999.0,31970268.0,3.1,6.89,6.68,6.77,6.78,0.78,1.16,-205.98,1.94,2963814496.0,2785985626.0,0.0,0.0,-7.93,-5.39
1364,000518,*ST四环,2.98,1.02,0.03,77628.0,23121837.8,3.05,3.01,2.92,2.93,2.95,0.77,0.75,-181.22,8.55,3068077542.0,3068016365.0,0.34,0.0,24.69,23.65
1365,603739,蔚蓝生物,14.9,1.02,0.15,46615.0,69642142.0,3.86,15.08,14.51,14.54,14.75,0.87,1.84,45.77,2.13,3770130103.0,3770130103.0,-0.4,-0.4,4.49,5.3
1366,002297,博云新材,10.91,1.02,0.11,159094.0,172107321.54,5.0,11.08,10.54,10.58,10.8,0.88,2.78,156.12,2.97,6252573575.0,6252573575.0,-0.09,0.0,-3.11,-8.86
1367,000065,北方国际,13.89,1.02,0.14,529096.0,735053951.85,5.24,14.2,13.48,13.65,13.75,1.05,5.43,24.97,1.46,16132431589.0,13542226180.0,-0.29,-0.07,12.84,11.48
1368,603648,畅联股份,9.89,1.02,0.1,24112.0,23703438.0,2.25,9.91,9.69,9.73,9.79,0.88,0.67,29.09,1.93,3584262592.0,3584262592.0,-0.1,-0.1,-4.81,-9.27
1369,920223,荣亿精密,15.85,1.02,0.16,13520.0,21299947.24,3.89,15.99,15.38,15.41,15.69,0.92,1.66,-131.75,10.23,2492967250.0,1293102438.0,0.0,0.0,-37.4,-29.21
1370,301255,通力科技,24.67,1.02,0.25,7397.0,18119498.2,2.58,24.75,24.12,24.12,24.42,0.76,1.94,85.02,3.58,3757734400.0,939433600.0,-0.08,0.0,-10.87,-15.66
1371,000788,北大医药,5.97,1.02,0.06,133539.0,79512912.0,2.88,6.0,5.83,5.87,5.91,1.13,2.24,19.62,2.2,3558044927.0,3558044927.0,-0.17,-0.17,-3.24,0.51
1372,301076,新瀚新材,37.49,1.02,0.38,26920.0,101051583.35,2.91,38.08,37.0,37.09,37.11,1.02,2.45,98.43,5.52,6556296188.0,4116553947.0,0.11,0.0,-13.56,-23.97
1373,600028,中国石化,5.96,1.02,0.06,1861149.0,1107886997.0,1.36,5.99,5.91,5.93,5.9,0.85,0.2,22.66,0.87,720716064763.0,564724753235.0,-0.17,-0.17,0.85,-3.56
1374,002258,利尔化学,14.92,1.02,0.15,124318.0,185305052.76,4.4,15.21,14.56,14.65,14.77,0.96,1.56,24.94,1.51,11942523442.0,11923295545.0,-0.07,0.0,14.15,14.33
1375,000017,深中华A,6.93,1.02,0.07,61812.0,42418685.12,2.33,6.94,6.78,6.87,6.86,0.87,1.4,115.78,12.76,4776051586.0,3054896120.0,0.0,0.0,-16.41,-11.94
1376,600497,驰宏锌锗,8.03,1.01,0.08,1050506.0,837690093.0,2.89,8.08,7.85,7.91,7.95,0.84,2.08,39.09,2.49,40474255278.0,40474255278.0,0.12,0.0,11.37,9.85
1377,603368,柳药集团,16.94,1.01,0.17,34049.0,57261797.0,2.21,16.97,16.6,16.64,16.77,0.93,0.86,7.82,0.88,6728760354.0,6728760354.0,0.0,0.06,-6.41,-4.94
1378,603908,牧高笛,22.97,1.01,0.23,11357.0,25926870.0,2.9,23.09,22.43,22.6,22.74,0.62,1.22,43.78,3.99,2139126914.0,2139126914.0,-0.39,-0.22,-1.88,-1.63
1379,002867,周大生,11.96,1.01,0.12,48002.0,56917964.38,2.79,11.98,11.65,11.72,11.84,0.83,0.44,11.05,2.07,12982267760.0,12905997776.0,0.17,0.0,-1.73,-1.81
1380,000877,天山股份,5.01,1.01,0.05,119717.0,59817352.46,3.83,5.06,4.87,4.92,4.96,0.87,0.17,-22.63,0.44,35623563387.0,35623555872.0,0.0,-0.2,-7.05,-5.83
1381,301258,富士莱,32.12,1.01,0.32,8024.0,25687480.0,2.39,32.28,31.52,31.54,31.8,0.67,0.9,30.09,1.54,2944440400.0,2860767800.0,-0.03,-0.09,-3.34,-1.17
1382,001221,悍高集团,66.92,1.01,0.67,13884.0,93857842.18,6.08,69.4,65.37,65.7,66.25,1.48,3.86,41.53,9.77,26768669200.0,2409722280.0,0.27,0.15,12.45,15.56
1383,000902,新洋丰,16.05,1.01,0.16,109380.0,175292895.05,2.08,16.19,15.86,15.87,15.89,0.72,0.96,11.0,1.75,20138475484.0,18341664855.0,0.0,0.06,0.75,2.75
1384,688045,必易微,42.87,1.01,0.43,11508.0,49222576.0,2.33,43.28,42.29,42.44,42.44,0.83,1.65,247.94,2.13,2993947301.0,2993947301.0,-0.09,-0.07,11.79,10.8
1385,600601,方正科技,9.99,1.01,0.1,469596.0,464620172.0,3.44,10.02,9.68,9.7,9.89,0.69,1.13,101.14,9.59,42694691441.0,41661229937.0,0.1,-0.1,-19.89,-14.76
1386,301229,纽泰格,18.08,1.01,0.18,17382.0,31217113.92,3.13,18.18,17.62,17.9,17.9,0.83,1.34,78.08,3.01,3286591458.0,2337393971.0,-0.11,-0.11,-10.63,-20.32
1387,600202,哈空调,6.04,1.0,0.06,74192.0,44392845.0,2.84,6.06,5.89,6.01,5.98,0.7,1.94,-72.9,2.87,2315377659.0,2315377659.0,0.33,0.0,2.03,2.9
1388,600718,东软集团,9.12,1.0,0.09,103518.0,93267407.0,3.65,9.17,8.84,8.9,9.03,0.72,0.87,160.21,1.15,10911522330.0,10911522330.0,-0.11,-0.11,-8.06,-9.43
1389,688235,百济神州-U,235.01,1.0,2.32,56065.0,1336614349.0,5.36,243.0,230.52,230.52,232.69,1.59,4.87,254.71,11.07,362248904571.0,27039136653.0,-0.01,-0.14,-15.44,-12.51
1390,300581,晨曦航空,13.13,1.0,0.13,77341.0,100976328.63,3.0,13.19,12.8,12.87,13.0,0.64,1.41,-123.73,7.56,7222938339.0,7222938339.0,0.08,0.08,-17.83,-20.38
1391,601015,陕西黑猫,5.07,1.0,0.05,1927320.0,1005852232.0,9.56,5.5,5.02,5.15,5.02,1.02,9.44,-10.41,1.84,10355463030.0,10355463030.0,0.2,0.4,37.03,40.06
1392,603198,迎驾贡酒,32.29,1.0,0.32,21813.0,69747667.0,2.53,32.34,31.53,31.6,31.97,0.94,0.27,12.82,2.54,25832000000.0,25832000000.0,0.03,0.03,-18.83,-18.38
1393,600616,金枫酒业,5.06,1.0,0.05,71234.0,35735774.0,3.39,5.08,4.91,4.97,5.01,0.86,1.06,-264.83,1.76,3385165047.0,3385165047.0,-0.2,-0.2,-5.42,-5.6
1394,688191,智洋创新,44.51,1.0,0.44,41246.0,184894467.0,5.47,45.8,43.39,43.39,44.07,0.82,1.78,160.6,11.84,10310757969.0,10310757969.0,-0.34,-0.34,42.98,38.32
1395,002047,*ST宝鹰,5.11,0.99,0.05,313296.0,159851165.77,5.73,5.24,4.95,5.01,5.06,1.04,2.07,-172.19,-242.91,7748030821.0,7747637448.0,0.2,0.0,35.9,38.86
1396,600939,重庆建工,3.07,0.99,0.03,128872.0,39042536.0,4.28,3.09,2.96,3.03,3.04,0.88,0.68,-7.0,0.78,5840598078.0,5840598078.0,0.0,-0.32,-7.53,-3.15
1397,603310,巍华新材,16.26,0.99,0.16,12699.0,20622922.0,1.55,16.32,16.07,16.28,16.1,0.86,0.65,38.8,1.42,5615228400.0,3154602600.0,-0.12,-0.12,-4.8,-3.27
1398,000953,河化股份,7.16,0.99,0.07,87369.0,62133977.8,2.96,7.19,6.98,7.06,7.09,1.1,2.39,247.83,17.01,2621434916.0,2621434916.0,-0.14,0.0,-4.91,-0.83
1399,301368,丰立智能,52.14,0.99,0.51,17972.0,93750585.34,5.54,53.45,50.59,51.12,51.63,1.22,2.8,4525.44,6.45,6262014000.0,3343291882.0,0.08,-0.02,-7.21,-16.8
1400,002998,优彩资源,8.15,0.99,0.08,52212.0,42164871.0,3.35,8.18,7.91,8.06,8.07,0.76,1.95,42.54,1.75,2869552742.0,2182315989.0,0.0,-0.12,5.16,7.95
1401,688290,景业智能,47.74,0.99,0.47,5213.0,25024200.0,3.64,48.77,47.05,47.33,47.27,0.52,0.51,-159.3,3.92,4878536946.0,4878536946.0,0.06,0.06,-17.65,-19.68
1402,605186,健麾信息,19.47,0.99,0.19,15193.0,29331592.0,3.01,19.53,18.95,18.95,19.28,0.68,1.12,234.96,2.45,2647920000.0,2647920000.0,-0.1,-0.1,-1.67,-0.92
1403,000029,深深房Ａ,19.4,0.99,0.19,39811.0,76888516.0,5.05,19.69,18.72,18.94,19.21,0.86,0.45,196.35,5.43,19626204000.0,17298204000.0,-0.1,0.05,-16.85,-11.9
1404,600662,外服控股,5.08,0.99,0.05,142310.0,71678611.0,3.18,5.11,4.95,5.0,5.03,1.03,0.63,16.69,2.3,11599963465.0,11564473249.0,-0.2,-0.2,0.0,1.2
1405,001368,通达创智,24.51,0.99,0.24,23940.0,58175015.3,2.8,24.6,23.92,23.97,24.27,1.17,7.34,28.4,2.02,2790143497.0,799298036.0,-0.12,-0.08,-3.01,-0.28
1406,002098,浔兴股份,9.14,0.99,0.09,22905.0,20837428.0,2.65,9.23,8.99,9.05,9.05,0.78,0.64,14.7,2.25,3272120000.0,3272017175.0,0.22,0.22,-12.95,-6.92
1407,600666,奥瑞德,6.14,0.99,0.06,8389125.0,4942326458.0,16.45,6.47,5.47,5.8,6.08,1.62,34.67,43.56,15.02,16893886999.0,14857283021.0,-0.32,0.0,86.06,82.74
1408,920394,民士达,47.87,0.99,0.47,8473.0,39689743.57,3.48,47.9,46.25,46.92,47.4,0.59,0.58,54.97,8.62,7000987500.0,6949422510.0,0.57,0.57,24.66,16.98
1409,001338,永顺泰,13.31,0.99,0.13,95795.0,127597167.0,2.58,13.42,13.08,13.18,13.18,0.75,1.91,19.8,1.79,6678037401.0,6678037401.0,-0.08,0.0,6.14,9.91
1410,603359,东珠生态,6.21,0.98,0.06,60302.0,37078418.0,3.58,6.24,6.02,6.14,6.15,0.67,1.35,-68.7,1.05,2770256160.0,2770256160.0,0.0,-0.32,-24.45,-34.91
1411,000951,中国重汽,22.62,0.98,0.22,191510.0,436127618.35,5.13,23.16,22.01,22.3,22.4,1.23,1.63,15.95,1.64,26575544923.0,26575544923.0,-0.04,0.0,35.61,33.85
1412,301390,经纬股份,38.14,0.98,0.37,6751.0,25523207.0,3.15,38.35,37.16,37.32,37.77,0.58,2.2,109.41,2.4,2288400000.0,1169979589.0,-0.26,-0.16,13.14,14.36
1413,300725,药石科技,36.09,0.98,0.35,57106.0,206115043.23,3.58,36.58,35.3,35.48,35.74,1.09,2.82,55.81,1.18,8438106937.0,7315944723.0,0.08,-0.11,-7.86,-6.41
1414,688093,世华科技,31.06,0.98,0.3,14762.0,45371670.0,3.41,31.18,30.13,30.13,30.76,0.91,0.53,21.83,3.12,8708689488.0,8708689488.0,0.0,0.0,-15.25,-15.71
1415,002818,富森美,11.34,0.98,0.11,30275.0,34169714.0,2.85,11.4,11.08,11.1,11.23,0.74,1.01,13.34,1.54,8487524380.0,3383370546.0,0.0,0.0,0.8,2.07
1416,603037,凯众股份,13.48,0.97,0.13,32991.0,43991240.0,3.15,13.5,13.08,13.12,13.35,0.48,1.24,46.3,3.73,3598056905.0,3587594268.0,-0.15,-0.07,-0.15,-6.78
1417,603882,金域医学,25.99,0.97,0.25,33514.0,86782202.0,2.56,26.16,25.5,25.5,25.74,0.72,0.73,-113.43,1.76,12040082567.0,11958897656.0,-0.04,-0.08,-3.95,-5.42
1418,601333,广深铁路,3.13,0.97,0.03,547925.0,169256218.0,3.23,3.14,3.04,3.07,3.1,0.76,0.97,11.42,0.79,22171470810.0,17691501810.0,0.0,0.32,2.29,2.96
1419,601088,中国神华,47.96,0.97,0.46,252088.0,1210041072.0,1.71,48.43,47.62,47.89,47.5,0.62,0.15,19.56,2.29,1018275612512.0,790910180322.0,0.13,0.06,19.16,18.42
1420,600704,物产中大,5.2,0.97,0.05,507763.0,261104524.0,3.11,5.21,5.05,5.06,5.15,0.78,0.98,6.61,0.66,26890135428.0,26890135428.0,0.0,0.19,-5.45,-4.94
1421,601811,新华文轩,13.48,0.97,0.13,26507.0,35431392.0,2.25,13.5,13.2,13.29,13.35,0.83,0.33,10.6,1.09,16632176680.0,10674864572.0,-0.07,-0.07,0.15,0.45
1422,300864,南大环境,20.8,0.97,0.2,11421.0,23667846.2,3.2,21.06,20.4,20.49,20.6,0.79,0.72,20.76,2.49,3284542206.0,3284542206.0,0.05,0.0,4.26,5.48
1423,603000,人民网,19.79,0.97,0.19,201571.0,394732390.0,4.44,20.03,19.16,19.26,19.6,1.13,1.82,487.82,5.96,21881625998.0,21881625998.0,-0.05,-0.05,5.55,3.88
1424,300634,彩讯股份,23.85,0.97,0.23,81827.0,192432773.0,5.29,24.11,22.86,23.18,23.62,0.83,1.88,41.1,3.69,10761379965.0,10357422975.0,0.04,-0.17,-2.13,-5.47
1425,300625,三雄极光,11.5,0.97,0.11,20372.0,23184080.0,2.9,11.53,11.2,11.31,11.39,0.59,1.26,-229.5,1.62,3212306500.0,1862675194.0,0.09,-0.09,-3.77,-2.95
1426,300697,电工合金,14.7,0.96,0.14,63769.0,93294753.77,2.34,14.77,14.43,14.45,14.56,0.97,3.16,37.43,5.19,6359808000.0,2961921581.0,0.2,0.0,-11.87,-12.4
1427,601968,宝钢包装,5.28,0.96,0.05,69313.0,36302590.0,2.87,5.3,5.15,5.19,5.23,0.72,0.54,28.75,1.48,6736115549.0,6736115549.0,0.0,0.0,-6.38,-1.12
1428,603915,国茂股份,14.66,0.96,0.14,58710.0,85916617.0,3.37,14.85,14.36,14.51,14.52,1.1,0.89,38.95,2.61,9626232157.0,9626232157.0,-0.2,-0.14,-14.22,-20.37
1429,002193,如意集团,6.28,0.96,0.06,74055.0,45933490.4,3.22,6.3,6.1,6.19,6.22,0.63,2.83,-10.27,3.0,1643573654.0,1643564234.0,0.0,0.32,16.08,18.05
1430,002100,天康生物,7.37,0.96,0.07,221487.0,162888902.56,3.84,7.48,7.2,7.2,7.3,0.73,1.62,18.33,1.4,10061903666.0,10061903666.0,0.0,0.0,3.66,0.0
1431,002261,拓维信息,35.06,0.95,0.33,860594.0,2974836758.85,5.56,35.5,33.57,33.78,34.73,0.97,7.51,315.95,16.94,44169691478.0,40166568972.0,0.03,0.14,14.88,5.92
1432,603676,卫信康,10.64,0.95,0.1,16306.0,17300624.0,2.66,10.7,10.42,10.52,10.54,0.83,0.37,15.84,3.03,4630118360.0,4630118360.0,-0.09,-0.09,-2.39,1.14
1433,603209,兴通股份,14.93,0.95,0.14,30578.0,44893274.0,3.38,14.96,14.46,14.51,14.79,0.89,0.95,18.79,1.46,4852250000.0,4799869543.0,-0.13,-0.2,-6.57,-1.45
1434,300980,祥源新材,38.36,0.95,0.36,61569.0,239506833.56,5.95,39.96,37.7,37.98,38.0,0.94,6.26,97.71,3.76,5296180995.0,3772377945.0,0.05,-0.05,37.39,17.56
1435,688295,中复神鹰,57.2,0.95,0.54,192195.0,1074004695.0,8.42,58.32,53.55,55.96,56.66,0.76,2.14,535.22,10.9,51480000000.0,51480000000.0,-0.87,-1.21,106.5,74.34
1436,002174,游族网络,9.54,0.95,0.09,161330.0,152774194.08,3.39,9.6,9.28,9.33,9.45,0.95,1.65,91.81,1.89,9347396625.0,9342131261.0,-0.1,0.0,-24.11,-22.06
1437,300169,天晟新材,6.4,0.95,0.06,72812.0,46030796.0,3.47,6.4,6.18,6.26,6.34,0.78,2.41,-18.83,-68.13,2086299776.0,1931109005.0,0.31,0.31,3.23,2.4
1438,300250,初灵信息,21.21,0.95,0.2,36057.0,75559631.0,3.9,21.31,20.49,20.72,21.01,0.79,2.29,573.0,8.65,4533626450.0,3337521757.0,0.05,-0.24,-13.82,-11.74
1439,300723,一品红,32.78,0.95,0.31,156425.0,520583968.78,5.57,34.1,32.29,32.29,32.47,2.03,3.73,-81.6,8.46,14806488869.0,13741007487.0,0.0,-0.03,-6.05,-2.3
1440,300759,康龙化成,26.68,0.95,0.25,236158.0,631640976.5,3.86,27.1,26.08,26.25,26.43,1.32,1.66,32.22,3.25,49018727195.0,37886452533.0,0.11,0.0,-7.71,-6.16
1441,601949,中国出版,6.39,0.95,0.06,77714.0,49237347.0,3.0,6.4,6.21,6.28,6.33,0.75,0.41,38.31,1.26,12166355865.0,12166355865.0,0.16,0.0,-1.69,-0.93
1442,002775,文科股份,4.26,0.95,0.04,61399.0,25881190.28,3.08,4.27,4.14,4.19,4.22,0.56,1.07,157.06,10.24,2710503516.0,2434378836.0,0.24,0.24,0.24,-0.47
1443,603788,宁波高发,15.08,0.94,0.14,9926.0,14845655.0,2.48,15.1,14.73,14.79,14.94,0.62,0.44,16.2,1.63,3363821225.0,3363821225.0,-0.07,0.07,-7.09,-7.71
1444,003029,吉大正元,21.58,0.94,0.2,17223.0,36809670.0,3.04,21.65,21.0,21.03,21.38,0.63,0.99,-42.57,3.87,4178324499.0,3738454050.0,-0.05,-0.09,-21.7,-17.57
1445,603205,健尔康,25.67,0.94,0.24,5662.0,14438633.0,2.08,25.71,25.18,25.4,25.43,0.92,1.37,39.31,2.75,4004520000.0,1061197800.0,-0.08,-0.08,-6.07,-10.21
1446,920866,绿亨科技,7.55,0.94,0.07,19464.0,14730730.29,3.21,7.64,7.4,7.4,7.48,1.37,1.71,43.21,1.77,1360554545.0,861547857.0,-0.13,-0.13,-10.44,-7.48
1447,002774,快意电梯,10.79,0.94,0.1,37545.0,40374537.0,3.65,10.9,10.51,10.6,10.69,0.77,1.33,52.34,3.03,3632862441.0,3040319179.0,0.09,-0.09,12.63,16.27
1448,301098,金埔园林,8.56,0.94,0.08,47087.0,39893173.0,3.77,8.62,8.3,8.42,8.48,0.59,3.15,-12.26,1.32,1574488556.0,1281340656.0,-0.23,-0.35,-1.27,-0.23
1449,603108,润达医疗,12.87,0.94,0.12,72198.0,92021828.0,3.14,12.91,12.51,12.51,12.75,0.61,1.2,-35.82,1.88,7769384213.0,7769384213.0,-0.08,-0.08,-14.49,-13.91
1450,300397,天和防务,11.76,0.94,0.11,101739.0,119499227.0,3.52,11.86,11.45,11.52,11.65,0.69,2.51,-55.07,4.23,6087408121.0,4768743598.0,0.0,-0.08,-22.63,-20.65
1451,002223,鱼跃医疗,34.3,0.94,0.32,49531.0,168110278.94,2.71,34.43,33.51,33.59,33.98,0.65,0.53,17.59,2.54,34384958665.0,32247425025.0,-0.03,0.12,-6.77,-10.23
1452,601006,大秦铁路,5.36,0.94,0.05,1258199.0,670299705.0,1.51,5.36,5.28,5.3,5.31,0.64,0.62,13.01,0.65,107988872558.0,107988872558.0,0.0,0.19,1.32,3.88
1453,600303,曙光股份,3.21,0.94,0.03,168780.0,53420030.0,3.46,3.22,3.11,3.15,3.18,0.64,2.5,-7.42,1.95,2194369517.0,2168689517.0,0.31,0.0,-2.43,-1.53
1454,002492,恒基达鑫,7.5,0.94,0.07,52718.0,39003838.0,3.5,7.51,7.25,7.39,7.43,0.6,1.33,43.14,1.76,3037500000.0,2983760438.0,0.27,0.4,-2.09,-14.19
1455,002925,盈趣科技,19.38,0.94,0.18,70045.0,136278977.92,4.58,19.75,18.87,18.88,19.2,0.93,0.96,62.99,3.24,14954946247.0,14167712527.0,0.0,-0.1,13.33,14.4
1456,002690,美亚光电,18.21,0.94,0.17,49210.0,88400824.6,2.83,18.22,17.71,17.89,18.04,1.29,1.13,23.22,5.9,16065388269.0,7898533143.0,0.11,0.17,-13.57,-11.47
1457,600080,金花股份,8.68,0.93,0.08,66053.0,56914453.0,3.49,8.72,8.42,8.52,8.6,1.05,1.77,70.47,2.04,3239986074.0,3239986074.0,-0.23,-0.23,11.71,15.12
1458,600400,红豆股份,2.18,0.93,0.02,181966.0,39202941.0,2.78,2.18,2.12,2.14,2.16,0.6,0.79,-17.13,2.14,4995190637.0,4995190637.0,0.46,0.0,-9.54,-8.4
1459,002187,广百股份,6.51,0.93,0.06,83335.0,53693575.0,3.41,6.55,6.33,6.38,6.45,0.88,1.19,-47.45,1.15,4562824061.0,4562824061.0,0.0,-0.15,-19.03,-14.0
1460,688296,和达科技,14.1,0.93,0.13,18044.0,25177904.0,3.44,14.19,13.71,13.92,13.97,0.86,1.68,-23.22,2.54,1521371106.0,1514243556.0,-0.14,-0.21,5.94,6.42
1461,603280,南方路机,34.76,0.93,0.32,12644.0,43741986.0,4.7,35.5,33.88,34.1,34.44,0.75,4.53,36.71,2.78,3768215745.0,971252345.0,0.0,-0.03,-9.48,-7.06
1462,301167,建研设计,16.36,0.93,0.15,25478.0,41321372.0,3.08,16.44,15.94,16.01,16.21,0.67,3.58,95.29,1.94,1832320000.0,1163488779.0,0.06,-0.12,-0.37,0.68
1463,688358,祥生医疗,29.41,0.93,0.27,6645.0,19396194.0,3.36,29.51,28.53,28.53,29.14,0.75,0.59,28.27,2.38,3297614278.0,3293202778.0,-0.07,-0.1,-1.01,-1.31
1464,600985,淮北矿业,14.07,0.93,0.13,257638.0,365296342.0,2.87,14.39,13.99,14.06,13.94,0.97,0.96,25.16,0.91,37894150036.0,37894150036.0,-0.21,-0.35,25.4,26.64
1465,002593,日上集团,5.41,0.93,0.05,119870.0,64138074.0,4.1,5.45,5.23,5.31,5.36,0.86,2.14,41.73,1.8,4348871937.0,3023373728.0,-0.18,-0.18,-11.46,-8.46
1466,688025,杰普特,226.29,0.93,2.09,67820.0,1494396492.0,5.79,227.0,214.03,220.0,224.2,1.59,7.14,77.15,9.36,21508733931.0,21508733931.0,0.36,0.41,61.81,59.84
1467,600975,新五丰,5.44,0.93,0.05,109721.0,59457833.0,2.78,5.47,5.32,5.32,5.39,0.85,0.88,-387.21,2.27,6798159866.0,6798159866.0,0.0,0.0,-6.85,-7.64
1468,002305,*ST南置,2.18,0.93,0.02,292450.0,64481009.0,4.17,2.25,2.16,2.17,2.16,1.59,1.69,-2.16,-1.23,3780590379.0,3780345142.0,0.0,0.0,-3.11,-2.24
1469,603839,安正时尚,7.61,0.93,0.07,26470.0,19996767.0,2.79,7.64,7.43,7.51,7.54,0.78,0.68,-201.44,1.63,2945193282.0,2945193282.0,-0.13,-0.26,-3.91,-6.85
1470,600019,宝钢股份,6.49,0.93,0.06,702475.0,453545412.0,2.18,6.51,6.37,6.39,6.43,0.72,0.32,13.32,0.69,141365730021.0,141365730021.0,0.15,0.0,-9.74,-12.89
1471,002884,凌霄泵业,18.4,0.93,0.17,33776.0,62347710.81,4.0,18.73,18.0,18.05,18.23,0.93,1.24,14.05,2.85,6581358166.0,5024533779.0,0.05,0.0,2.05,4.01
1472,001266,宏英智能,31.33,0.93,0.29,15360.0,47484812.74,3.67,31.56,30.42,30.63,31.04,0.54,2.64,214.3,3.45,3245168982.0,1819690325.0,-0.22,-0.1,7.74,-20.42
1473,300550,和仁科技,12.13,0.92,0.11,37318.0,44882663.94,3.74,12.23,11.78,11.84,12.02,0.97,1.42,184.55,2.85,3184854510.0,3181897459.0,0.0,-0.16,-15.06,-16.4
1474,300428,立中集团,20.8,0.92,0.19,73742.0,152865201.3,3.83,21.0,20.21,20.39,20.61,0.82,1.24,16.04,1.58,14260096302.0,12412632939.0,0.05,-0.05,-8.37,-10.92
1475,688001,华兴源创,30.58,0.92,0.28,26002.0,78306831.0,6.27,31.17,29.27,30.29,30.3,0.74,0.58,168.74,3.95,13592499399.0,13592499399.0,-0.1,-0.07,4.4,1.33
1476,600833,第一医药,12.08,0.92,0.11,18389.0,22057420.0,2.34,12.11,11.83,11.86,11.97,0.57,0.82,37.94,2.32,2694883072.0,2694883072.0,-0.17,-0.17,-8.83,-6.57
1477,605122,四方新材,13.21,0.92,0.12,15336.0,20072533.0,2.98,13.27,12.88,13.09,13.09,0.7,0.89,-47.75,1.13,2276796340.0,2276796340.0,0.08,-0.23,-2.87,0.46
1478,301082,久盛电气,17.58,0.92,0.16,41847.0,72402863.31,3.56,17.64,17.02,17.19,17.42,0.75,2.0,107.64,3.83,3978515279.0,3678289963.0,0.0,-0.06,-3.93,-1.79
1479,002676,顺威股份,6.58,0.92,0.06,73375.0,47837904.83,2.3,6.58,6.43,6.48,6.52,0.68,1.02,60.49,3.63,4737600000.0,4737445100.0,0.0,0.15,-20.63,-20.15
1480,601609,金田股份,9.86,0.92,0.09,133176.0,129638385.0,2.76,9.87,9.6,9.61,9.77,0.73,0.77,21.72,1.71,17044372583.0,17044372583.0,0.0,-0.1,-8.28,-8.7
1481,601390,中国中铁,5.46,0.92,0.05,2136721.0,1154465592.0,3.51,5.52,5.33,5.36,5.41,1.07,1.04,5.78,0.43,134786771732.0,111814422332.0,0.0,0.18,0.74,0.92
1482,601116,三江购物,14.22,0.92,0.13,61012.0,86172503.0,2.7,14.27,13.89,13.93,14.09,0.61,1.11,51.01,2.42,7787986848.0,7787986848.0,-0.21,-0.14,-2.94,3.27
1483,600203,福日电子,10.98,0.92,0.1,72299.0,78448324.0,3.22,11.0,10.65,10.71,10.88,0.67,1.22,55.9,3.76,6511009140.0,6511009140.0,0.0,-0.09,-17.44,-17.69
1484,002083,孚日股份,12.07,0.92,0.11,625583.0,761196156.78,5.02,12.53,11.93,11.93,11.96,1.05,6.61,28.95,2.5,11425932875.0,11425932875.0,0.0,0.0,5.78,1.43
1485,300244,迪安诊断,18.67,0.92,0.17,175939.0,327738006.12,3.62,18.87,18.2,18.2,18.5,0.84,3.51,154.33,1.8,11668366070.0,9362240669.0,0.16,0.0,19.91,17.79
1486,002213,大为股份,30.95,0.91,0.28,312055.0,961464603.72,6.46,31.9,29.92,30.7,30.67,1.24,15.11,-470.51,13.5,7350158274.0,6392941750.0,0.06,0.03,15.74,19.13
1487,300651,金陵体育,28.86,0.91,0.26,154864.0,445779829.5,6.64,29.5,27.6,28.14,28.6,0.89,17.71,86.58,3.77,4075311596.0,2523317130.0,-0.14,-0.35,39.08,42.31
1488,600206,有研新材,21.05,0.91,0.19,263592.0,551798349.0,4.07,21.25,20.4,20.41,20.86,1.01,3.11,54.47,4.21,17819947639.0,17819947639.0,0.05,-0.14,2.88,3.54
1489,002202,金风科技,27.7,0.91,0.25,1702012.0,4755422576.15,3.28,28.36,27.46,27.46,27.45,0.97,5.06,42.17,3.02,116998945522.0,93169090744.0,-0.07,-0.25,58.92,35.78
