date,return_net,microcap_nav,microcap_peak,microcap_drawdown,prior_drawdown_for_signal,daily_signal_microcap_weight,month_end_executed_microcap_weight
2019-07-03,-0.0136195415078834,23.887583436673435,24.49265567070287,-0.024704231430207835,-0.01123774282721457,0.2,0.2
2019-07-04,0.0052868191524646,24.013872770292537,24.49265567070287,-0.019548019081615298,-0.024704231430207835,0.2,0.2
2019-07-05,0.0039656349125936,24.10910302253699,24.49265567070287,-0.01565990447596388,-0.019548019081615298,0.2,0.2
2019-07-08,-0.0015739385937717,24.071156774828598,24.49265567070287,-0.017209195341706174,-0.01565990447596388,0.2,0.2
2019-07-09,0.0056443607992231,24.207023068520396,24.49265567070287,-0.01166196945005582,-0.017209195341706174,0.2,0.2
2019-07-10,0.0054186498832597,24.3381924512447,24.49265567070287,-0.006306511696195227,-0.01166196945005582,0.2,0.2
2019-07-11,0.0120437279645004,24.631315020275153,24.631315020275153,0.0,-0.006306511696195227,0.2,0.2
2019-07-12,-0.0010512981847012,24.605420163507535,24.631315020275153,-0.001051298184701177,0.0,0.2,0.2
2019-07-15,0.0019568175851505,24.653568482373505,24.653568482373505,0.0,-0.001051298184701177,0.2,0.2
2019-07-16,0.0074414469924,24.83702670540859,24.83702670540859,0.0,0.0,0.2,0.2
2019-07-17,0.0003523218243837,24.845777331969707,24.845777331969707,0.0,0.0,0.2,0.2
2019-07-18,-0.0055294213260838,24.708394560927182,24.845777331969707,-0.0055294213260839165,0.0,0.2,0.2
2019-07-19,0.0013212875769346,24.741041455706533,24.845777331969707,-0.004215439704855051,-0.0055294213260839165,0.2,0.2
2019-07-22,-0.0103480358175903,24.485020272558398,24.845777331969707,-0.014519854001392551,-0.004215439704855051,0.2,0.2
2019-07-23,0.0169683905602402,24.90049165941857,24.90049165941857,0.0,-0.014519854001392551,0.2,0.2
2019-07-24,0.0038767758796836,24.997025284876067,24.997025284876067,0.0,0.0,0.2,0.2
2019-07-25,-0.002919967548991,24.92403478222292,24.997025284876067,-0.0029199675489911536,0.0,0.2,0.2
2019-07-26,-0.0007751034061006,24.904716077969447,24.997025284876067,-0.003692807678298826,-0.0029199675489911536,0.2,0.2
2019-07-29,-0.0076765232671821,24.71353444553435,24.997025284876067,-0.011340983021417173,-0.003692807678298826,0.2,0.2
2019-07-30,0.0051420644198152,24.84061303169461,24.997025284876067,-0.0062572346668822165,-0.011340983021417173,0.2,0.2
2019-07-31,-0.0012822016893344,24.80876235570127,24.997025284876067,-0.0075314133193561394,-0.0062572346668822165,0.2,0.2
2019-08-01,0.0095178263110984,25.04488784679615,25.04488784679615,0.0,-0.0075314133193561394,0.2,0.2
2019-08-02,-0.0080015741770478,24.84448931893417,25.04488784679615,-0.008001574177047721,0.0,0.2,0.2
2019-08-05,0.004151549644128,24.947632449724733,25.04488784679615,-0.003883243465346964,-0.008001574177047721,0.2,0.2
2019-08-06,-0.0217925257236742,24.403960527819336,25.04488784679615,-0.025591143505911296,-0.003883243465346964,0.2,0.2
2019-08-07,-0.0032628659420461,24.324333676162077,25.04488784679615,-0.02877050897739397,-0.025591143505911296,0.2,0.2
2019-08-08,-0.0028755229969239,24.254388495291423,25.04488784679615,-0.03156330171412014,-0.02877050897739397,0.2,0.2
2019-08-09,-0.0042034960896463,24.152435268094703,25.04488784679615,-0.03563412158843482,-0.03156330171412014,0.15,0.2
2019-08-12,-0.0009267128071778,24.130052897007225,25.04488784679615,-0.03652781179876419,-0.03563412158843482,0.15,0.2
2019-08-13,-0.0008455537938444,24.109649639234494,25.04488784679615,-0.03734247936276136,-0.03652781179876419,0.15,0.2
2019-08-14,-0.0048143774546486,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.03734247936276136,0.15,0.2
2019-08-15,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-16,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-19,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-20,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-21,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-22,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-23,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-26,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-27,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-28,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-29,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.2
2019-08-30,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-02,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-03,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-04,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-05,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-06,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-09,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-10,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-11,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-12,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-16,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-17,0.0,23.993576685571885,25.04488784679615,-0.04197707602666523,-0.04197707602666523,0.15,0.15
2019-09-18,-0.0044999999999999,23.88560559048681,25.04488784679615,-0.0462881791845452,-0.04197707602666523,0.15,0.15
2019-09-19,0.0002056819636522,23.890518428747686,25.04488784679615,-0.04609201786448147,-0.0462881791845452,0.15,0.15
2019-09-20,0.002902863669409,23.959869346737847,25.04488784679615,-0.04332295303918099,-0.04609201786448147,0.15,0.15
2019-09-23,0.0053424200912546,24.087873034119696,25.04488784679615,-0.03821198236265533,-0.04332295303918099,0.15,0.15
2019-09-24,0.0006731814385896,24.10408854314137,25.04488784679615,-0.03756452452132397,-0.03821198236265533,0.15,0.15
2019-09-25,-0.0067071292212607,23.94241930652181,25.04488784679615,-0.04401970362248486,-0.03756452452132397,0.15,0.15
2019-09-26,-0.0047251231036843,23.829288427898465,25.04488784679615,-0.04853682820756533,-0.04401970362248486,0.15,0.15
2019-09-27,0.0092011200587696,24.048544571638608,25.04488784679615,-0.039782301332405456,-0.04853682820756533,0.15,0.15
2019-09-30,0.005705263131245,24.185747846343283,25.04488784679615,-0.034304006698228195,-0.039782301332405456,0.15,0.15
2019-10-08,0.0079419557869999,24.377829986414472,25.04488784679615,-0.0266344918157424,-0.034304006698228195,0.15,0.15
2019-10-09,0.0064966230399148,24.53620355836734,25.04488784679615,-0.02031090302901406,-0.0266344918157424,0.2,0.15
2019-10-10,0.0014558027943931,24.57192343207141,25.04488784679615,-0.018884668904007196,-0.02031090302901406,0.2,0.15
2019-10-11,0.0021300931526928,24.62426391792256,25.04488784679615,-0.01679480185523774,-0.018884668904007196,0.2,0.15
2019-10-14,-0.0004669789304717,24.612764905494515,25.04488784679615,-0.017253937967101507,-0.01679480185523774,0.2,0.15
2019-10-15,0.0100758070690591,24.86075837611839,25.04488784679615,-0.007351978248180346,-0.017253937967101507,0.2,0.15
2019-10-16,-0.0116524439200529,24.571069783330685,25.04488784679615,-0.01891875365399487,-0.007351978248180346,0.2,0.15
2019-10-17,-0.0080419155912144,24.373471314147302,25.04488784679615,-0.026808526225232776,-0.01891875365399487,0.2,0.15
2019-10-18,0.0012979385218221,24.40510658147646,25.04488784679615,-0.025545383522311726,-0.026808526225232776,0.2,0.15
2019-10-21,0.0238811254409443,24.987927993148315,25.04488784679615,-0.0022743105897007343,-0.025545383522311726,0.2,0.15
2019-10-22,-0.0022469814614499,24.931780582187667,25.04488784679615,-0.004516181717417966,-0.0022743105897007343,0.2,0.15
2019-10-23,0.0111953909582931,25.21090161309164,25.21090161309164,0.0,-0.004516181717417966,0.2,0.15
2019-10-24,0.003757627097946,25.305634780156645,25.305634780156645,0.0,0.0,0.2,0.15
2019-10-25,-0.0076994576117609,25.110795117828125,25.305634780156645,-0.00769945761176094,0.0,0.2,0.15
2019-10-28,-0.0160063520641923,24.70886289056037,25.305634780156645,-0.023582569446715995,-0.00769945761176094,0.2,0.15
2019-10-29,-0.0045611987704917,24.5961608555237,25.305634780156645,-0.02803620343044222,-0.023582569446715995,0.2,0.15
2019-10-30,-6.14754098360315e-05,24.594648796454713,25.305634780156645,-0.028095955303182096,-0.02803620343044222,0.2,0.15
2019-10-31,-0.0045611987704917,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.028095955303182096,0.2,0.2
2019-11-01,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-04,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-05,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-06,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-07,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-08,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-11,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-12,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-13,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-14,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-15,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-18,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-19,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-20,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-21,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-22,0.0,24.48246771460365,25.305634780156645,-0.03252900283688909,-0.03252900283688909,0.15,0.2
2019-11-25,-0.0044999999999999,24.372296609887936,25.305634780156645,-0.03688262232412298,-0.03252900283688909,0.15,0.2
2019-11-26,0.0074029683344223,24.552723949928087,25.305634780156645,-0.029752694874856545,-0.03688262232412298,0.15,0.2
2019-11-27,-0.001256385113912,24.521876273051404,25.305634780156645,-0.03097169914582909,-0.029752694874856545,0.2,0.2
2019-11-28,0.0059024542791792,24.666615526592782,25.305634780156645,-0.02525205390480656,-0.03097169914582909,0.15,0.2
2019-11-29,0.0034504917712201,24.75172748049114,25.305634780156645,-0.021888694137791376,-0.02525205390480656,0.2,0.2
2019-12-02,-0.0029797151924153,24.677974382078997,25.305634780156645,-0.024803187255742154,-0.021888694137791376,0.2,0.2
2019-12-03,0.0103994485367719,24.934611706657204,25.305634780156645,-0.014661678188384264,-0.024803187255742154,0.2,0.2
2019-12-04,0.0068684721679401,25.105874393182773,25.305634780156645,-0.007893909349016348,-0.014661678188384264,0.2,0.2
2019-12-05,-0.0031570554679717,25.026613755151565,25.305634780156645,-0.011026043307314048,-0.007893909349016348,0.2,0.2
2019-12-06,0.0012981220257626,25.059101353697383,25.305634780156645,-0.009742234431225572,-0.011026043307314048,0.2,0.2
2019-12-09,-0.0031337101651308,24.980573393056257,25.305634780156645,-0.012845415257288217,-0.009742234431225572,0.2,0.2
2019-12-10,-0.0031689824546982,24.901410394265362,25.305634780156645,-0.015973690816412756,-0.012845415257288217,0.2,0.2
2019-12-11,-0.0024769811509166,24.83973007008753,25.305634780156645,-0.01841110543626645,-0.015973690816412756,0.2,0.2
2019-12-12,-0.002912007901652,24.76739657984853,25.305634780156645,-0.021269500053409995,-0.01841110543626645,0.2,0.2
2019-12-13,0.002489359807188,24.82905154142309,25.305634780156645,-0.018833087684773875,-0.021269500053409995,0.2,0.2
2019-12-16,-0.0016206372854908,24.78881265473169,25.305634780156645,-0.02042320336616177,-0.018833087684773875,0.2,0.2
2019-12-17,-0.0045611987704917,24.675745952928978,25.305634780156645,-0.024891247846570264,-0.02042320336616177,0.2,0.2
2019-12-18,-6.14754098360315e-05,24.67422900133351,25.305634780156645,-0.024951193056743537,-0.024891247846570264,0.2,0.2
2019-12-19,0.0110487651073638,24.94684876177455,25.305634780156645,-0.01417810782061213,-0.024951193056743537,0.2,0.2
2019-12-20,0.0124574872544249,25.257623812262423,25.305634780156645,-0.0018972441636543325,-0.01417810782061213,0.2,0.2
2019-12-23,0.0059279553216766,25.40734987775323,25.40734987775323,0.0,-0.0018972441636543325,0.2,0.2
2019-12-24,0.0135254285475137,25.750995173106464,25.750995173106464,0.0,0.0,0.2,0.2
2019-12-25,-0.0050014754710044,25.62220220239422,25.750995173106464,-0.00500147547100438,0.0,0.2,0.2
2019-12-26,0.0063274584408783,25.784325621993652,25.784325621993652,0.0,-0.00500147547100438,0.2,0.2
2019-12-27,0.0030231857145981,25.86227642687461,25.86227642687461,0.0,0.0,0.2,0.2
2019-12-30,-0.0097748328859481,25.60947699675172,25.86227642687461,-0.009774832885948048,0.0,0.2,0.2
2019-12-31,-0.0042681895679956,25.50017089419236,25.86227642687461,-0.014001301614190886,-0.009774832885948048,0.2,0.2
2020-01-02,0.0002711890462214,25.507086261215644,25.86227642687461,-0.0137339095675999,-0.014001301614190886,0.2,0.2
2020-01-03,0.0011032818222291,25.535227765825674,25.86227642687461,-0.012645780118144878,-0.0137339095675999,0.2,0.2
2020-01-06,-0.0062200385491091,25.376397664761956,25.86227642687461,-0.018787161427435528,-0.012645780118144878,0.2,0.2
2020-01-07,-0.0019975312024296,25.325707518621332,25.86227642687461,-0.020747164688708852,-0.018787161427435528,0.2,0.2
2020-01-08,-0.0029577885590206,25.250799430673652,25.86227642687461,-0.02364358752138107,-0.020747164688708852,0.2,0.2
2020-01-09,0.0009369486897121,25.274458134114408,25.86227642687461,-0.022728791660017067,-0.02364358752138107,0.2,0.2
2020-01-10,0.0024938351053946,25.33748846507909,25.86227642687461,-0.02029163841316739,-0.022728791660017067,0.2,0.2
2020-01-13,-0.0066923143124026,25.167922028383906,25.86227642687461,-0.02684815470339541,-0.02029163841316739,0.2,0.2
2020-01-14,0.001578863854819,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.02684815470339541,0.2,0.2
2020-01-15,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-16,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-17,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-20,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-21,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-22,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-01-23,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-03,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-04,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-05,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-06,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-07,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-10,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-11,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-12,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-13,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-14,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-17,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-18,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-19,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-20,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-21,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-24,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-25,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-26,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-27,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-02-28,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-03-02,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-03-03,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-03-04,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-03-05,0.0,25.207658750775426,25.86227642687461,-0.025311680429606076,-0.025311680429606076,0.2,0.2
2020-03-06,-0.0044999999999999,25.094224286396937,25.86227642687461,-0.029697777867672914,-0.025311680429606076,0.2,0.2
2020-03-09,0.0097819246961579,25.33969409867497,25.86227642687461,-0.020206354598259813,-0.029697777867672914,0.2,0.2
2020-03-10,-0.0039472189294136,25.239672778463127,25.86227642687461,-0.02407381462230873,-0.020206354598259813,0.2,0.2
2020-03-11,0.0241609099106931,25.84948623863895,25.86227642687461,-0.0004945499779118734,-0.02407381462230873,0.2,0.2
2020-03-12,0.0020160162104376,25.90159922192753,25.90159922192753,0.0,-0.0004945499779118734,0.2,0.2
2020-03-13,-0.0019567861783049,25.85091533057407,25.90159922192753,-0.001956786178304748,0.0,0.2,0.2
2020-03-16,0.013714846326406,26.20545666172983,26.20545666172983,0.0,-0.001956786178304748,0.2,0.2
2020-03-17,0.0027493336127013,26.277504204566114,26.277504204566114,0.0,0.0,0.2,0.2
2020-03-18,-0.0027628350421863,26.20490379512854,26.277504204566114,-0.002762835042186329,0.0,0.2,0.2
2020-03-19,0.0051655785197157,26.340267283283875,26.340267283283875,0.0,-0.002762835042186329,0.2,0.2
2020-03-20,0.0205220991132808,26.880824859141736,26.880824859141736,0.0,0.0,0.2,0.2
2020-03-23,0.0122983168858217,27.211413761411734,27.211413761411734,0.0,0.0,0.2,0.2
2020-03-24,0.0089346015043949,27.454536899741157,27.454536899741157,0.0,0.0,0.2,0.2
2020-03-25,-0.0023085801971776,27.391155899531732,27.454536899741157,-0.002308580197177612,0.0,0.2,0.2
2020-03-26,-0.0055097033429517,27.24023875630477,27.454536899741157,-0.007805563948099503,-0.002308580197177612,0.2,0.2
2020-03-27,0.0154243023987619,27.660400436296488,27.660400436296488,0.0,-0.007805563948099503,0.2,0.2
2020-03-30,0.0040061044118246,27.771210888517174,27.771210888517174,0.0,0.0,0.2,0.2
2020-03-31,0.0037121853218242,27.874302769946816,27.874302769946816,0.0,0.0,0.2,0.2
2020-04-01,-0.0065970795070603,27.690413778369603,27.874302769946816,-0.006597079507060344,0.0,0.2,0.2
2020-04-02,-0.0110579464267899,27.384214666272747,27.874302769946816,-0.017582075782087925,-0.006597079507060344,0.2,0.2
2020-04-03,0.0060025367227984,27.548589420432048,27.874302769946816,-0.01168507611483438,-0.017582075782087925,0.2,0.2
2020-04-07,0.001082067394553,27.578398850809826,27.874302769946816,-0.010615652760148087,-0.01168507611483438,0.2,0.2
2020-04-08,0.0147770102755944,27.985925134012685,27.985925134012685,0.0,-0.010615652760148087,0.2,0.2
2020-04-09,-0.0040658528922117,27.87213847936534,27.985925134012685,-0.00406585289221173,0.0,0.2,0.2
2020-04-10,0.0046557503537583,28.001904197950648,28.001904197950648,0.0,-0.00406585289221173,0.2,0.2
2020-04-13,0.0019963408823493,28.057805544084648,28.057805544084648,0.0,0.0,0.2,0.2
2020-04-14,0.0013086216837494,28.094522596818063,28.094522596818063,0.0,0.0,0.2,0.2
2020-04-15,-0.0045611987704917,27.966377894891906,28.094522596818063,-0.004561198770491659,0.0,0.2,0.2
2020-04-16,-6.14754098360315e-05,27.96465865034919,28.094522596818063,-0.004622393778763945,-0.004561198770491659,0.2,0.2
2020-04-17,-6.14754098360315e-05,27.962939511497733,28.094522596818063,-0.004683585025047954,-0.004622393778763945,0.2,0.2
2020-04-20,-0.0045611987704917,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.004683585025047954,0.2,0.2
2020-04-21,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-22,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-23,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-24,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-27,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-28,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-29,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-04-30,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-06,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-07,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-08,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-11,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-12,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-13,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-14,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-15,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-18,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-19,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-20,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-21,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-22,0.0,27.835394986178557,28.094522596818063,-0.009223421033281887,-0.009223421033281887,0.2,0.2
2020-05-25,-0.0044999999999999,27.710135708740754,28.094522596818063,-0.01368191563863208,-0.009223421033281887,0.2,0.2
2020-05-26,-0.0019622155694172,27.655762449022397,28.094522596818063,-0.01561728434016385,-0.01368191563863208,0.2,0.2
2020-05-27,0.0177982493522683,28.147986605117197,28.147986605117197,0.0,-0.01561728434016385,0.2,0.2
2020-05-28,-0.0064863899123908,27.965407788747655,28.147986605117197,-0.0064863899123907,0.0,0.2,0.2
2020-05-29,0.0033232922742949,28.058345012399506,28.147986605117197,-0.003184653807579707,-0.0064863899123907,0.2,0.2
2020-06-01,-0.0042079401774858,27.940277175108072,28.147986605117197,-0.007379193152357244,-0.003184653807579707,0.2,0.2
2020-06-02,0.0161006295640933,28.390133227822577,28.390133227822577,0.0,-0.007379193152357244,0.2,0.2
2020-06-03,0.0105277631831151,28.68901782718218,28.68901782718218,0.0,0.0,0.2,0.2
2020-06-04,0.0126509326642434,29.051960659917142,29.051960659917142,0.0,0.0,0.2,0.2
2020-06-05,-0.0059077155659128,28.88032993970626,29.051960659917142,-0.005907715565912852,0.0,0.2,0.2
2020-06-08,-0.0103729168537037,28.580756678534158,29.051960659917142,-0.01621935217725612,-0.005907715565912852,0.2,0.2
2020-06-09,0.0001765755565383,28.585803341550957,29.051960659917142,-0.01604564056185509,-0.01621935217725612,0.2,0.2
2020-06-10,-0.0175814597412026,28.083223190931545,29.051960659917142,-0.033344994519497684,-0.01604564056185509,0.2,0.2
2020-06-11,0.0006362581246799,28.101091369853975,29.051960659917142,-0.032729952418498076,-0.033344994519497684,0.15,0.2
2020-06-12,-0.001249996841353,28.065965094403087,29.051960659917142,-0.033939036922710386,-0.032729952418498076,0.15,0.2
2020-06-15,-0.0045611987704917,27.937950648921834,29.051960659917142,-0.038345432999718376,-0.033939036922710386,0.15,0.2
2020-06-16,-0.0045611987704917,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.038345432999718376,0.15,0.2
2020-06-17,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-18,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-19,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-22,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-23,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-24,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-29,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.2
2020-06-30,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.15
2020-07-01,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.15
2020-07-02,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.15
2020-07-03,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.15
2020-07-06,0.0,27.810520102771914,29.051960659917142,-0.04273173062835789,-0.04273173062835789,0.15,0.15
