symbol,name,date,open,high,low,close,volume
1.H00905,中证500,2017-06-20,6646.04,6646.04,6646.04,6646.04,0.0
1.H00905,中证500,2017-06-21,6658.98,6658.98,6658.98,6658.98,0.0
1.H00905,中证500,2017-06-22,6565.79,6565.79,6565.79,6565.79,0.0
1.H00905,中证500,2017-06-23,6585.82,6585.82,6585.82,6585.82,0.0
1.H00905,中证500,2017-06-26,6697.37,6697.37,6697.37,6697.37,0.0
1.H00905,中证500,2017-06-27,6699.52,6699.52,6699.52,6699.52,0.0
1.H00905,中证500,2017-06-28,6670.42,6670.42,6670.42,6670.42,0.0
1.H00905,中证500,2017-06-29,6705.65,6705.65,6705.65,6705.65,0.0
1.H00905,中证500,2017-06-30,6729.55,6729.55,6729.55,6729.55,0.0
1.H00905,中证500,2017-07-03,6773.2,6773.2,6773.2,6773.2,0.0
1.H00905,中证500,2017-07-04,6739.95,6739.95,6739.95,6739.95,0.0
1.H00905,中证500,2017-07-05,6792.97,6792.97,6792.97,6792.97,0.0
1.H00905,中证500,2017-07-06,6802.25,6802.25,6802.25,6802.25,0.0
1.H00905,中证500,2017-07-07,6830.12,6830.12,6830.12,6830.12,0.0
1.H00905,中证500,2017-07-10,6808.91,6808.91,6808.91,6808.91,0.0
1.H00905,中证500,2017-07-11,6724.07,6724.07,6724.07,6724.07,0.0
1.H00905,中证500,2017-07-12,6729.19,6729.19,6729.19,6729.19,0.0
1.H00905,中证500,2017-07-13,6748.65,6748.65,6748.65,6748.65,0.0
1.H00905,中证500,2017-07-14,6726.85,6726.85,6726.85,6726.85,0.0
1.H00905,中证500,2017-07-17,6450.22,6450.22,6450.22,6450.22,0.0
1.H00905,中证500,2017-07-18,6518.98,6518.98,6518.98,6518.98,0.0
1.H00905,中证500,2017-07-19,6652.12,6652.12,6652.12,6652.12,0.0
1.H00905,中证500,2017-07-20,6696.36,6696.36,6696.36,6696.36,0.0
1.H00905,中证500,2017-07-21,6727.96,6727.96,6727.96,6727.96,0.0
1.H00905,中证500,2017-07-24,6773.29,6773.29,6773.29,6773.29,0.0
1.H00905,中证500,2017-07-25,6758.63,6758.63,6758.63,6758.63,0.0
1.H00905,中证500,2017-07-26,6751.27,6751.27,6751.27,6751.27,0.0
1.H00905,中证500,2017-07-27,6792.36,6792.36,6792.36,6792.36,0.0
1.H00905,中证500,2017-07-28,6827.28,6827.28,6827.28,6827.28,0.0
1.H00905,中证500,2017-07-31,6918.0,6918.0,6918.0,6918.0,0.0
1.H00905,中证500,2017-08-01,6905.56,6905.56,6905.56,6905.56,0.0
1.H00905,中证500,2017-08-02,6867.47,6867.47,6867.47,6867.47,0.0
1.H00905,中证500,2017-08-03,6878.57,6878.57,6878.57,6878.57,0.0
1.H00905,中证500,2017-08-04,6838.39,6838.39,6838.39,6838.39,0.0
1.H00905,中证500,2017-08-07,6924.41,6924.41,6924.41,6924.41,0.0
1.H00905,中证500,2017-08-08,6924.73,6924.73,6924.73,6924.73,0.0
1.H00905,中证500,2017-08-09,6964.65,6964.65,6964.65,6964.65,0.0
1.H00905,中证500,2017-08-10,6909.02,6909.02,6909.02,6909.02,0.0
1.H00905,中证500,2017-08-11,6768.37,6768.37,6768.37,6768.37,0.0
1.H00905,中证500,2017-08-14,6912.78,6912.78,6912.78,6912.78,0.0
1.H00905,中证500,2017-08-15,6937.31,6937.31,6937.31,6937.31,0.0
1.H00905,中证500,2017-08-16,6941.8,6941.8,6941.8,6941.8,0.0
1.H00905,中证500,2017-08-17,6993.7,6993.7,6993.7,6993.7,0.0
1.H00905,中证500,2017-08-18,6973.62,6973.62,6973.62,6973.62,0.0
1.H00905,中证500,2017-08-21,7035.16,7035.16,7035.16,7035.16,0.0
1.H00905,中证500,2017-08-22,7004.65,7004.65,7004.65,7004.65,0.0
1.H00905,中证500,2017-08-23,6946.2,6946.2,6946.2,6946.2,0.0
1.H00905,中证500,2017-08-24,6897.65,6897.65,6897.65,6897.65,0.0
1.H00905,中证500,2017-08-25,6972.35,6972.35,6972.35,6972.35,0.0
1.H00905,中证500,2017-08-28,7058.1,7058.1,7058.1,7058.1,0.0
1.H00905,中证500,2017-08-29,7040.05,7040.05,7040.05,7040.05,0.0
1.H00905,中证500,2017-08-30,7089.83,7089.83,7089.83,7089.83,0.0
1.H00905,中证500,2017-08-31,7108.59,7108.59,7108.59,7108.59,0.0
1.H00905,中证500,2017-09-01,7170.45,7170.45,7170.45,7170.45,0.0
1.H00905,中证500,2017-09-04,7212.39,7212.39,7212.39,7212.39,0.0
1.H00905,中证500,2017-09-05,7220.28,7220.28,7220.28,7220.28,0.0
1.H00905,中证500,2017-09-06,7259.02,7259.02,7259.02,7259.02,0.0
1.H00905,中证500,2017-09-07,7205.71,7205.71,7205.71,7205.71,0.0
1.H00905,中证500,2017-09-08,7222.83,7222.83,7222.83,7222.83,0.0
1.H00905,中证500,2017-09-11,7305.72,7305.72,7305.72,7305.72,0.0
1.H00905,中证500,2017-09-12,7299.55,7299.55,7299.55,7299.55,0.0
1.H00905,中证500,2017-09-13,7343.95,7343.95,7343.95,7343.95,0.0
1.H00905,中证500,2017-09-14,7330.55,7330.55,7330.55,7330.55,0.0
1.H00905,中证500,2017-09-15,7275.46,7275.46,7275.46,7275.46,0.0
1.H00905,中证500,2017-09-18,7327.98,7327.98,7327.98,7327.98,0.0
1.H00905,中证500,2017-09-19,7291.24,7291.24,7291.24,7291.24,0.0
1.H00905,中证500,2017-09-20,7353.27,7353.27,7353.27,7353.27,0.0
1.H00905,中证500,2017-09-21,7265.0,7265.0,7265.0,7265.0,0.0
1.H00905,中证500,2017-09-22,7221.01,7221.01,7221.01,7221.01,0.0
1.H00905,中证500,2017-09-25,7130.73,7130.73,7130.73,7130.73,0.0
1.H00905,中证500,2017-09-26,7164.74,7164.74,7164.74,7164.74,0.0
1.H00905,中证500,2017-09-27,7233.36,7233.36,7233.36,7233.36,0.0
1.H00905,中证500,2017-09-28,7216.5,7216.5,7216.5,7216.5,0.0
1.H00905,中证500,2017-09-29,7255.71,7255.71,7255.71,7255.71,0.0
1.H00905,中证500,2017-10-09,7338.25,7338.25,7338.25,7338.25,0.0
1.H00905,中证500,2017-10-10,7368.04,7368.04,7368.04,7368.04,0.0
1.H00905,中证500,2017-10-11,7325.17,7325.17,7325.17,7325.17,0.0
1.H00905,中证500,2017-10-12,7317.07,7317.07,7317.07,7317.07,0.0
1.H00905,中证500,2017-10-13,7373.03,7373.03,7373.03,7373.03,0.0
1.H00905,中证500,2017-10-16,7273.46,7273.46,7273.46,7273.46,0.0
1.H00905,中证500,2017-10-17,7266.58,7266.58,7266.58,7266.58,0.0
1.H00905,中证500,2017-10-18,7212.18,7212.18,7212.18,7212.18,0.0
1.H00905,中证500,2017-10-19,7144.01,7144.01,7144.01,7144.01,0.0
1.H00905,中证500,2017-10-20,7220.95,7220.95,7220.95,7220.95,0.0
1.H00905,中证500,2017-10-23,7266.47,7266.47,7266.47,7266.47,0.0
1.H00905,中证500,2017-10-24,7255.76,7255.76,7255.76,7255.76,0.0
1.H00905,中证500,2017-10-25,7305.08,7305.08,7305.08,7305.08,0.0
1.H00905,中证500,2017-10-26,7331.5,7331.5,7331.5,7331.5,0.0
1.H00905,中证500,2017-10-27,7286.41,7286.41,7286.41,7286.41,0.0
1.H00905,中证500,2017-10-30,7155.59,7155.59,7155.59,7155.59,0.0
1.H00905,中证500,2017-10-31,7208.83,7208.83,7208.83,7208.83,0.0
1.H00905,中证500,2017-11-01,7200.86,7200.86,7200.86,7200.86,0.0
1.H00905,中证500,2017-11-02,7126.1,7126.1,7126.1,7126.1,0.0
1.H00905,中证500,2017-11-03,7062.43,7062.43,7062.43,7062.43,0.0
1.H00905,中证500,2017-11-06,7154.86,7154.86,7154.86,7154.86,0.0
1.H00905,中证500,2017-11-07,7199.74,7199.74,7199.74,7199.74,0.0
1.H00905,中证500,2017-11-08,7210.46,7210.46,7210.46,7210.46,0.0
1.H00905,中证500,2017-11-09,7265.03,7265.03,7265.03,7265.03,0.0
1.H00905,中证500,2017-11-10,7297.85,7297.85,7297.85,7297.85,0.0
1.H00905,中证500,2017-11-13,7330.8,7330.8,7330.8,7330.8,0.0
1.H00905,中证500,2017-11-14,7268.5,7268.5,7268.5,7268.5,0.0
1.H00905,中证500,2017-11-15,7184.05,7184.05,7184.05,7184.05,0.0
1.H00905,中证500,2017-11-16,7206.74,7206.74,7206.74,7206.74,0.0
1.H00905,中证500,2017-11-17,6990.96,6990.96,6990.96,6990.96,0.0
1.H00905,中证500,2017-11-20,7069.23,7069.23,7069.23,7069.23,0.0
1.H00905,中证500,2017-11-21,7094.7,7094.7,7094.7,7094.7,0.0
1.H00905,中证500,2017-11-22,7076.12,7076.12,7076.12,7076.12,0.0
1.H00905,中证500,2017-11-23,6894.88,6894.88,6894.88,6894.88,0.0
1.H00905,中证500,2017-11-24,6898.75,6898.75,6898.75,6898.75,0.0
1.H00905,中证500,2017-11-27,6807.02,6807.02,6807.02,6807.02,0.0
1.H00905,中证500,2017-11-28,6922.14,6922.14,6922.14,6922.14,0.0
1.H00905,中证500,2017-11-29,6943.08,6943.08,6943.08,6943.08,0.0
1.H00905,中证500,2017-11-30,6882.7,6882.7,6882.7,6882.7,0.0
1.H00905,中证500,2017-12-01,6940.92,6940.92,6940.92,6940.92,0.0
1.H00905,中证500,2017-12-04,6900.5,6900.5,6900.5,6900.5,0.0
1.H00905,中证500,2017-12-05,6739.59,6739.59,6739.59,6739.59,0.0
1.H00905,中证500,2017-12-06,6783.43,6783.43,6783.43,6783.43,0.0
1.H00905,中证500,2017-12-07,6742.91,6742.91,6742.91,6742.91,0.0
1.H00905,中证500,2017-12-08,6817.28,6817.28,6817.28,6817.28,0.0
1.H00905,中证500,2017-12-11,6908.53,6908.53,6908.53,6908.53,0.0
1.H00905,中证500,2017-12-12,6850.33,6850.33,6850.33,6850.33,0.0
1.H00905,中证500,2017-12-13,6898.94,6898.94,6898.94,6898.94,0.0
1.H00905,中证500,2017-12-14,6906.23,6906.23,6906.23,6906.23,0.0
1.H00905,中证500,2017-12-15,6853.13,6853.13,6853.13,6853.13,0.0
1.H00905,中证500,2017-12-18,6813.82,6813.82,6813.82,6813.82,0.0
1.H00905,中证500,2017-12-19,6870.14,6870.14,6870.14,6870.14,0.0
1.H00905,中证500,2017-12-20,6813.13,6813.13,6813.13,6813.13,0.0
1.H00905,中证500,2017-12-21,6856.14,6856.14,6856.14,6856.14,0.0
1.H00905,中证500,2017-12-22,6860.96,6860.96,6860.96,6860.96,0.0
1.H00905,中证500,2017-12-25,6797.99,6797.99,6797.99,6797.99,0.0
1.H00905,中证500,2017-12-26,6835.97,6835.97,6835.97,6835.97,0.0
1.H00905,中证500,2017-12-27,6784.32,6784.32,6784.32,6784.32,0.0
1.H00905,中证500,2017-12-28,6818.52,6818.52,6818.52,6818.52,0.0
1.H00905,中证500,2017-12-29,6869.68,6869.68,6869.68,6869.68,0.0
1.H00905,中证500,2018-01-02,6959.15,6959.15,6959.15,6959.15,0.0
1.H00905,中证500,2018-01-03,7020.72,7020.72,7020.72,7020.72,0.0
1.H00905,中证500,2018-01-04,7052.9,7052.9,7052.9,7052.9,0.0
1.H00905,中证500,2018-01-05,7052.59,7052.59,7052.59,7052.59,0.0
1.H00905,中证500,2018-01-08,7084.38,7084.38,7084.38,7084.38,0.0
1.H00905,中证500,2018-01-09,7083.91,7083.91,7083.91,7083.91,0.0
1.H00905,中证500,2018-01-10,7040.16,7040.16,7040.16,7040.16,0.0
1.H00905,中证500,2018-01-11,7062.14,7062.14,7062.14,7062.14,0.0
1.H00905,中证500,2018-01-12,7032.94,7032.94,7032.94,7032.94,0.0
1.H00905,中证500,2018-01-15,6872.49,6872.49,6872.49,6872.49,0.0
1.H00905,中证500,2018-01-16,6924.97,6924.97,6924.97,6924.97,0.0
1.H00905,中证500,2018-01-17,6887.97,6887.97,6887.97,6887.97,0.0
1.H00905,中证500,2018-01-18,6909.22,6909.22,6909.22,6909.22,0.0
1.H00905,中证500,2018-01-19,6893.38,6893.38,6893.38,6893.38,0.0
1.H00905,中证500,2018-01-22,6976.08,6976.08,6976.08,6976.08,0.0
1.H00905,中证500,2018-01-23,6984.17,6984.17,6984.17,6984.17,0.0
1.H00905,中证500,2018-01-24,7027.37,7027.37,7027.37,7027.37,0.0
1.H00905,中证500,2018-01-25,7014.64,7014.64,7014.64,7014.64,0.0
1.H00905,中证500,2018-01-26,7015.64,7015.64,7015.64,7015.64,0.0
1.H00905,中证500,2018-01-29,6934.59,6934.59,6934.59,6934.59,0.0
1.H00905,中证500,2018-01-30,6938.5,6938.5,6938.5,6938.5,0.0
1.H00905,中证500,2018-01-31,6802.12,6802.12,6802.12,6802.12,0.0
1.H00905,中证500,2018-02-01,6577.26,6577.26,6577.26,6577.26,0.0
1.H00905,中证500,2018-02-02,6599.36,6599.36,6599.36,6599.36,0.0
1.H00905,中证500,2018-02-05,6592.08,6592.08,6592.08,6592.08,0.0
1.H00905,中证500,2018-02-06,6269.01,6269.01,6269.01,6269.01,0.0
1.H00905,中证500,2018-02-07,6276.78,6276.78,6276.78,6276.78,0.0
1.H00905,中证500,2018-02-08,6337.39,6337.39,6337.39,6337.39,0.0
1.H00905,中证500,2018-02-09,6104.86,6104.86,6104.86,6104.86,0.0
1.H00905,中证500,2018-02-12,6263.34,6263.34,6263.34,6263.34,0.0
1.H00905,中证500,2018-02-13,6304.94,6304.94,6304.94,6304.94,0.0
1.H00905,中证500,2018-02-14,6324.59,6324.59,6324.59,6324.59,0.0
1.H00905,中证500,2018-02-22,6457.45,6457.45,6457.45,6457.45,0.0
1.H00905,中证500,2018-02-23,6481.57,6481.57,6481.57,6481.57,0.0
1.H00905,中证500,2018-02-26,6626.65,6626.65,6626.65,6626.65,0.0
1.H00905,中证500,2018-02-27,6605.63,6605.63,6605.63,6605.63,0.0
1.H00905,中证500,2018-02-28,6620.23,6620.23,6620.23,6620.23,0.0
1.H00905,中证500,2018-03-01,6693.37,6693.37,6693.37,6693.37,0.0
1.H00905,中证500,2018-03-02,6656.13,6656.13,6656.13,6656.13,0.0
1.H00905,中证500,2018-03-05,6664.66,6664.66,6664.66,6664.66,0.0
1.H00905,中证500,2018-03-06,6754.2,6754.2,6754.2,6754.2,0.0
1.H00905,中证500,2018-03-07,6689.26,6689.26,6689.26,6689.26,0.0
1.H00905,中证500,2018-03-08,6738.75,6738.75,6738.75,6738.75,0.0
1.H00905,中证500,2018-03-09,6821.68,6821.68,6821.68,6821.68,0.0
1.H00905,中证500,2018-03-12,6919.28,6919.28,6919.28,6919.28,0.0
1.H00905,中证500,2018-03-13,6873.53,6873.53,6873.53,6873.53,0.0
1.H00905,中证500,2018-03-14,6802.28,6802.28,6802.28,6802.28,0.0
1.H00905,中证500,2018-03-15,6792.16,6792.16,6792.16,6792.16,0.0
1.H00905,中证500,2018-03-16,6755.01,6755.01,6755.01,6755.01,0.0
1.H00905,中证500,2018-03-19,6763.28,6763.28,6763.28,6763.28,0.0
1.H00905,中证500,2018-03-20,6785.11,6785.11,6785.11,6785.11,0.0
1.H00905,中证500,2018-03-21,6736.24,6736.24,6736.24,6736.24,0.0
1.H00905,中证500,2018-03-22,6705.5,6705.5,6705.5,6705.5,0.0
1.H00905,中证500,2018-03-23,6360.32,6360.32,6360.32,6360.32,0.0
1.H00905,中证500,2018-03-26,6487.59,6487.59,6487.59,6487.59,0.0
1.H00905,中证500,2018-03-27,6632.46,6632.46,6632.46,6632.46,0.0
1.H00905,中证500,2018-03-28,6564.95,6564.95,6564.95,6564.95,0.0
1.H00905,中证500,2018-03-29,6632.55,6632.55,6632.55,6632.55,0.0
1.H00905,中证500,2018-03-30,6720.35,6720.35,6720.35,6720.35,0.0
1.H00905,中证500,2018-04-02,6728.29,6728.29,6728.29,6728.29,0.0
1.H00905,中证500,2018-04-03,6659.96,6659.96,6659.96,6659.96,0.0
1.H00905,中证500,2018-04-04,6614.17,6614.17,6614.17,6614.17,0.0
1.H00905,中证500,2018-04-09,6622.92,6622.92,6622.92,6622.92,0.0
1.H00905,中证500,2018-04-10,6664.79,6664.79,6664.79,6664.79,0.0
1.H00905,中证500,2018-04-11,6690.02,6690.02,6690.02,6690.02,0.0
1.H00905,中证500,2018-04-12,6651.24,6651.24,6651.24,6651.24,0.0
1.H00905,中证500,2018-04-13,6624.7,6624.7,6624.7,6624.7,0.0
1.H00905,中证500,2018-04-16,6608.46,6608.46,6608.46,6608.46,0.0
1.H00905,中证500,2018-04-17,6475.15,6475.15,6475.15,6475.15,0.0
1.H00905,中证500,2018-04-18,6562.87,6562.87,6562.87,6562.87,0.0
1.H00905,中证500,2018-04-19,6600.48,6600.48,6600.48,6600.48,0.0
1.H00905,中证500,2018-04-20,6464.29,6464.29,6464.29,6464.29,0.0
1.H00905,中证500,2018-04-23,6401.73,6401.73,6401.73,6401.73,0.0
1.H00905,中证500,2018-04-24,6548.26,6548.26,6548.26,6548.26,0.0
1.H00905,中证500,2018-04-25,6550.91,6550.91,6550.91,6550.91,0.0
1.H00905,中证500,2018-04-26,6428.61,6428.61,6428.61,6428.61,0.0
1.H00905,中证500,2018-04-27,6444.07,6444.07,6444.07,6444.07,0.0
1.H00905,中证500,2018-05-02,6437.89,6437.89,6437.89,6437.89,0.0
1.H00905,中证500,2018-05-03,6498.95,6498.95,6498.95,6498.95,0.0
1.H00905,中证500,2018-05-04,6500.17,6500.17,6500.17,6500.17,0.0
1.H00905,中证500,2018-05-07,6621.19,6621.19,6621.19,6621.19,0.0
1.H00905,中证500,2018-05-08,6646.3,6646.3,6646.3,6646.3,0.0
1.H00905,中证500,2018-05-09,6632.67,6632.67,6632.67,6632.67,0.0
1.H00905,中证500,2018-05-10,6645.24,6645.24,6645.24,6645.24,0.0
1.H00905,中证500,2018-05-11,6591.66,6591.66,6591.66,6591.66,0.0
1.H00905,中证500,2018-05-14,6565.62,6565.62,6565.62,6565.62,0.0
1.H00905,中证500,2018-05-15,6624.25,6624.25,6624.25,6624.25,0.0
1.H00905,中证500,2018-05-16,6606.86,6606.86,6606.86,6606.86,0.0
1.H00905,中证500,2018-05-17,6575.2,6575.2,6575.2,6575.2,0.0
1.H00905,中证500,2018-05-18,6599.85,6599.85,6599.85,6599.85,0.0
1.H00905,中证500,2018-05-21,6685.51,6685.51,6685.51,6685.51,0.0
1.H00905,中证500,2018-05-22,6708.86,6708.86,6708.86,6708.86,0.0
1.H00905,中证500,2018-05-23,6622.43,6622.43,6622.43,6622.43,0.0
1.H00905,中证500,2018-05-24,6600.06,6600.06,6600.06,6600.06,0.0
1.H00905,中证500,2018-05-25,6521.81,6521.81,6521.81,6521.81,0.0
1.H00905,中证500,2018-05-28,6493.84,6493.84,6493.84,6493.84,0.0
1.H00905,中证500,2018-05-29,6432.47,6432.47,6432.47,6432.47,0.0
1.H00905,中证500,2018-05-30,6265.05,6265.05,6265.05,6265.05,0.0
1.H00905,中证500,2018-05-31,6344.98,6344.98,6344.98,6344.98,0.0
1.H00905,中证500,2018-06-01,6269.73,6269.73,6269.73,6269.73,0.0
1.H00905,中证500,2018-06-04,6267.82,6267.82,6267.82,6267.82,0.0
1.H00905,中证500,2018-06-05,6374.23,6374.23,6374.23,6374.23,0.0
1.H00905,中证500,2018-06-06,6370.12,6370.12,6370.12,6370.12,0.0
1.H00905,中证500,2018-06-07,6331.71,6331.71,6331.71,6331.71,0.0
1.H00905,中证500,2018-06-08,6256.61,6256.61,6256.61,6256.61,0.0
1.H00905,中证500,2018-06-11,6216.25,6216.25,6216.25,6216.25,0.0
1.H00905,中证500,2018-06-12,6284.21,6284.21,6284.21,6284.21,0.0
1.H00905,中证500,2018-06-13,6190.39,6190.39,6190.39,6190.39,0.0
1.H00905,中证500,2018-06-14,6169.76,6169.76,6169.76,6169.76,0.0
1.H00905,中证500,2018-06-15,6059.92,6059.92,6059.92,6059.92,0.0
1.H00905,中证500,2018-06-18,6060.55,6060.55,6060.55,6060.55,0.0
1.H00905,中证500,2018-06-19,5682.33,5682.33,5682.33,5682.33,0.0
1.H00905,中证500,2018-06-20,5745.62,5745.62,5745.62,5745.62,0.0
1.H00905,中证500,2018-06-21,5626.06,5626.06,5626.06,5626.06,0.0
1.H00905,中证500,2018-06-22,5706.89,5706.89,5706.89,5706.89,0.0
1.H00905,中证500,2018-06-25,5668.73,5668.73,5668.73,5668.73,0.0
1.H00905,中证500,2018-06-26,5707.92,5707.92,5707.92,5707.92,0.0
1.H00905,中证500,2018-06-27,5652.01,5652.01,5652.01,5652.01,0.0
1.H00905,中证500,2018-06-28,5592.58,5592.58,5592.58,5592.58,0.0
1.H00905,中证500,2018-06-29,5774.41,5774.41,5774.41,5774.41,0.0
1.H00905,中证500,2018-07-02,5687.28,5687.28,5687.28,5687.28,0.0
1.H00905,中证500,2018-07-03,5752.33,5752.33,5752.33,5752.33,0.0
1.H00905,中证500,2018-07-04,5670.55,5670.55,5670.55,5670.55,0.0
1.H00905,中证500,2018-07-05,5518.59,5518.59,5518.59,5518.59,0.0
1.H00905,中证500,2018-07-06,5535.63,5535.63,5535.63,5535.63,0.0
1.H00905,中证500,2018-07-09,5660.06,5660.06,5660.06,5660.06,0.0
1.H00905,中证500,2018-07-10,5693.81,5693.81,5693.81,5693.81,0.0
1.H00905,中证500,2018-07-11,5583.23,5583.23,5583.23,5583.23,0.0
1.H00905,中证500,2018-07-12,5735.45,5735.45,5735.45,5735.45,0.0
1.H00905,中证500,2018-07-13,5772.7,5772.7,5772.7,5772.7,0.0
1.H00905,中证500,2018-07-16,5763.41,5763.41,5763.41,5763.41,0.0
1.H00905,中证500,2018-07-17,5764.57,5764.57,5764.57,5764.57,0.0
1.H00905,中证500,2018-07-18,5722.55,5722.55,5722.55,5722.55,0.0
1.H00905,中证500,2018-07-19,5672.46,5672.46,5672.46,5672.46,0.0
1.H00905,中证500,2018-07-20,5744.16,5744.16,5744.16,5744.16,0.0
1.H00905,中证500,2018-07-23,5787.43,5787.43,5787.43,5787.43,0.0
1.H00905,中证500,2018-07-24,5888.08,5888.08,5888.08,5888.08,0.0
1.H00905,中证500,2018-07-25,5892.91,5892.91,5892.91,5892.91,0.0
1.H00905,中证500,2018-07-26,5854.33,5854.33,5854.33,5854.33,0.0
1.H00905,中证500,2018-07-27,5827.68,5827.68,5827.68,5827.68,0.0
1.H00905,中证500,2018-07-30,5756.65,5756.65,5756.65,5756.65,0.0
1.H00905,中证500,2018-07-31,5760.76,5760.76,5760.76,5760.76,0.0
1.H00905,中证500,2018-08-01,5668.23,5668.23,5668.23,5668.23,0.0
1.H00905,中证500,2018-08-02,5546.81,5546.81,5546.81,5546.81,0.0
1.H00905,中证500,2018-08-03,5473.47,5473.47,5473.47,5473.47,0.0
1.H00905,中证500,2018-08-06,5357.49,5357.49,5357.49,5357.49,0.0
1.H00905,中证500,2018-08-07,5503.69,5503.69,5503.69,5503.69,0.0
1.H00905,中证500,2018-08-08,5418.97,5418.97,5418.97,5418.97,0.0
1.H00905,中证500,2018-08-09,5557.04,5557.04,5557.04,5557.04,0.0
1.H00905,中证500,2018-08-10,5587.53,5587.53,5587.53,5587.53,0.0
1.H00905,中证500,2018-08-13,5615.1,5615.1,5615.1,5615.1,0.0
1.H00905,中证500,2018-08-14,5595.81,5595.81,5595.81,5595.81,0.0
1.H00905,中证500,2018-08-15,5480.05,5480.05,5480.05,5480.05,0.0
1.H00905,中证500,2018-08-16,5430.87,5430.87,5430.87,5430.87,0.0
1.H00905,中证500,2018-08-17,5336.06,5336.06,5336.06,5336.06,0.0
1.H00905,中证500,2018-08-20,5369.37,5369.37,5369.37,5369.37,0.0
1.H00905,中证500,2018-08-21,5435.48,5435.48,5435.48,5435.48,0.0
1.H00905,中证500,2018-08-22,5374.92,5374.92,5374.92,5374.92,0.0
1.H00905,中证500,2018-08-23,5404.62,5404.62,5404.62,5404.62,0.0
1.H00905,中证500,2018-08-24,5392.48,5392.48,5392.48,5392.48,0.0
1.H00905,中证500,2018-08-27,5512.74,5512.74,5512.74,5512.74,0.0
1.H00905,中证500,2018-08-28,5528.52,5528.52,5528.52,5528.52,0.0
1.H00905,中证500,2018-08-29,5492.71,5492.71,5492.71,5492.71,0.0
1.H00905,中证500,2018-08-30,5409.53,5409.53,5409.53,5409.53,0.0
1.H00905,中证500,2018-08-31,5351.4,5351.4,5351.4,5351.4,0.0
1.H00905,中证500,2018-09-03,5378.13,5378.13,5378.13,5378.13,0.0
1.H00905,中证500,2018-09-04,5435.27,5435.27,5435.27,5435.27,0.0
1.H00905,中证500,2018-09-05,5351.63,5351.63,5351.63,5351.63,0.0
1.H00905,中证500,2018-09-06,5327.53,5327.53,5327.53,5327.53,0.0
1.H00905,中证500,2018-09-07,5325.79,5325.79,5325.79,5325.79,0.0
1.H00905,中证500,2018-09-10,5229.2,5229.2,5229.2,5229.2,0.0
1.H00905,中证500,2018-09-11,5227.01,5227.01,5227.01,5227.01,0.0
1.H00905,中证500,2018-09-12,5217.08,5217.08,5217.08,5217.08,0.0
1.H00905,中证500,2018-09-13,5247.36,5247.36,5247.36,5247.36,0.0
1.H00905,中证500,2018-09-14,5190.95,5190.95,5190.95,5190.95,0.0
1.H00905,中证500,2018-09-17,5115.71,5115.71,5115.71,5115.71,0.0
1.H00905,中证500,2018-09-18,5205.87,5205.87,5205.87,5205.87,0.0
1.H00905,中证500,2018-09-19,5265.21,5265.21,5265.21,5265.21,0.0
1.H00905,中证500,2018-09-20,5261.69,5261.69,5261.69,5261.69,0.0
1.H00905,中证500,2018-09-21,5341.43,5341.43,5341.43,5341.43,0.0
1.H00905,中证500,2018-09-25,5327.35,5327.35,5327.35,5327.35,0.0
1.H00905,中证500,2018-09-26,5353.31,5353.31,5353.31,5353.31,0.0
1.H00905,中证500,2018-09-27,5286.33,5286.33,5286.33,5286.33,0.0
1.H00905,中证500,2018-09-28,5336.74,5336.74,5336.74,5336.74,0.0
1.H00905,中证500,2018-10-08,5165.28,5165.28,5165.28,5165.28,0.0
1.H00905,中证500,2018-10-09,5152.39,5152.39,5152.39,5152.39,0.0
1.H00905,中证500,2018-10-10,5146.82,5146.82,5146.82,5146.82,0.0
1.H00905,中证500,2018-10-11,4788.35,4788.35,4788.35,4788.35,0.0
1.H00905,中证500,2018-10-12,4755.81,4755.81,4755.81,4755.81,0.0
1.H00905,中证500,2018-10-15,4668.12,4668.12,4668.12,4668.12,0.0
1.H00905,中证500,2018-10-16,4557.54,4557.54,4557.54,4557.54,0.0
1.H00905,中证500,2018-10-17,4595.0,4595.0,4595.0,4595.0,0.0
1.H00905,中证500,2018-10-18,4467.24,4467.24,4467.24,4467.24,0.0
1.H00905,中证500,2018-10-19,4589.0,4589.0,4589.0,4589.0,0.0
1.H00905,中证500,2018-10-22,4817.33,4817.33,4817.33,4817.33,0.0
1.H00905,中证500,2018-10-23,4728.85,4728.85,4728.85,4728.85,0.0
1.H00905,中证500,2018-10-24,4719.88,4719.88,4719.88,4719.88,0.0
1.H00905,中证500,2018-10-25,4707.57,4707.57,4707.57,4707.57,0.0
1.H00905,中证500,2018-10-26,4707.06,4707.06,4707.06,4707.06,0.0
1.H00905,中证500,2018-10-29,4627.64,4627.64,4627.64,4627.64,0.0
1.H00905,中证500,2018-10-30,4674.36,4674.36,4674.36,4674.36,0.0
1.H00905,中证500,2018-10-31,4749.97,4749.97,4749.97,4749.97,0.0
1.H00905,中证500,2018-11-01,4779.35,4779.35,4779.35,4779.35,0.0
1.H00905,中证500,2018-11-02,4933.88,4933.88,4933.88,4933.88,0.0
1.H00905,中证500,2018-11-05,4937.09,4937.09,4937.09,4937.09,0.0
1.H00905,中证500,2018-11-06,4934.05,4934.05,4934.05,4934.05,0.0
1.H00905,中证500,2018-11-07,4908.53,4908.53,4908.53,4908.53,0.0
