candidate,rolling_years,window_start,window_end,ann_return,max_dd,sharpe_repo
amount_ma30_zz5_cyb3_scale0.25,3,2012-05-02,2015-04-30,0.5840856127915925,-0.201651748986312,1.889891568161569
amount_ma30_zz5_cyb3_scale0.25,3,2012-05-31,2015-05-29,0.6153768720402404,-0.20165174898631222,1.9575120579132608
amount_ma30_zz5_cyb3_scale0.25,3,2012-07-02,2015-06-30,0.6385002314445962,-0.20165174898631189,2.01594732789273
amount_ma30_zz5_cyb3_scale0.25,3,2012-07-31,2015-07-31,0.6371554657157323,-0.20165174898631166,2.013454803476488
amount_ma30_zz5_cyb3_scale0.25,3,2012-08-31,2015-08-31,0.667922187800613,-0.20165174898631155,2.0927522195406185
amount_ma30_zz5_cyb3_scale0.25,3,2012-10-08,2015-09-30,0.6711304863498984,-0.20165174898631244,2.0869787115832827
amount_ma30_zz5_cyb3_scale0.25,3,2012-10-31,2015-10-30,0.7886526915910901,-0.2016517489863121,2.2120549361087916
amount_ma30_zz5_cyb3_scale0.25,3,2012-11-30,2015-11-30,0.8485008533663656,-0.2016517489863121,2.2394301378821515
amount_ma30_zz5_cyb3_scale0.25,3,2012-12-31,2015-12-31,0.7536104854985113,-0.20165174898631177,2.091323080877061
amount_ma30_zz5_cyb3_scale0.25,3,2013-01-31,2016-01-29,0.6696768940047038,-0.2016517489863121,1.964377012612332
amount_ma30_zz5_cyb3_scale0.25,3,2013-02-28,2016-02-29,0.6977151021470891,-0.20165174898631166,2.0378819659151053
amount_ma30_zz5_cyb3_scale0.25,3,2013-04-01,2016-03-31,0.7406228263004278,-0.2016517489863121,2.11934222427099
amount_ma30_zz5_cyb3_scale0.25,3,2013-05-02,2016-04-29,0.7906865707398898,-0.20165174898631233,2.1944236207532493
amount_ma30_zz5_cyb3_scale0.25,3,2013-05-31,2016-05-31,0.6681064779400354,-0.20165174898631144,1.9943819486334446
amount_ma30_zz5_cyb3_scale0.25,3,2013-07-01,2016-06-30,0.7425638265690417,-0.20165174898631177,2.1109507126257534
amount_ma30_zz5_cyb3_scale0.25,3,2013-07-31,2016-07-29,0.7846414796221022,-0.20165174898631166,2.200329985741472
amount_ma30_zz5_cyb3_scale0.25,3,2013-09-02,2016-08-31,0.6928614895221461,-0.201651748986312,2.0276138651588846
amount_ma30_zz5_cyb3_scale0.25,3,2013-09-30,2016-09-30,0.6946748427324749,-0.1841350441854207,2.061771303834564
amount_ma30_zz5_cyb3_scale0.25,3,2013-10-31,2016-10-31,0.6986856399929082,-0.12659528520766328,2.120978231719336
amount_ma30_zz5_cyb3_scale0.25,3,2013-12-02,2016-11-30,0.730640642624778,-0.12083057705062294,2.1812037844545786
amount_ma30_zz5_cyb3_scale0.25,3,2013-12-31,2016-12-30,0.7774856379956323,-0.12083057705062283,2.3656697129302544
amount_ma30_zz5_cyb3_scale0.25,3,2014-02-07,2017-01-26,0.6961820781972248,-0.12083057705062328,2.2152104222445543
amount_ma30_zz5_cyb3_scale0.25,3,2014-02-28,2017-02-28,0.6607870747164328,-0.12083057705062272,2.165813351395465
amount_ma30_zz5_cyb3_scale0.25,3,2014-03-31,2017-03-31,0.6626642029689633,-0.12083057705062239,2.1576486855814783
amount_ma30_zz5_cyb3_scale0.25,3,2014-04-30,2017-04-28,0.6817923958785641,-0.12083057705062317,2.2119095153879655
amount_ma30_zz5_cyb3_scale0.25,3,2014-06-03,2017-05-31,0.6916250736663463,-0.12083057705062306,2.234923426822556
amount_ma30_zz5_cyb3_scale0.25,3,2014-06-30,2017-06-30,0.6734567942564043,-0.12083057705062272,2.226478409653047
amount_ma30_zz5_cyb3_scale0.25,3,2014-07-31,2017-07-31,0.6455263471412838,-0.12083057705062283,2.1636325217514467
amount_ma30_zz5_cyb3_scale0.25,3,2014-09-01,2017-08-31,0.6464876754551694,-0.12083057705062261,2.1903492104984554
amount_ma30_zz5_cyb3_scale0.25,3,2014-09-30,2017-09-29,0.6158940218547455,-0.12083057705062294,2.1264048794578354
amount_ma30_zz5_cyb3_scale0.25,3,2014-10-31,2017-10-31,0.630350077365188,-0.1208305770506225,2.171672046865903
amount_ma30_zz5_cyb3_scale0.25,3,2014-12-01,2017-11-30,0.5574724597585643,-0.12083057705062272,1.9941993883927136
amount_ma30_zz5_cyb3_scale0.25,3,2014-12-31,2017-12-29,0.449923483905067,-0.12083057705062306,1.7599990278944009
amount_ma30_zz5_cyb3_scale0.25,3,2015-02-02,2018-01-31,0.44986354547704854,-0.12083057705062306,1.773994320819876
amount_ma30_zz5_cyb3_scale0.25,3,2015-03-02,2018-02-28,0.38517772826097074,-0.12083057705062306,1.5797622173764283
amount_ma30_zz5_cyb3_scale0.25,3,2015-03-31,2018-03-30,0.2553392260406697,-0.15810420199713193,1.1368114244292158
amount_ma30_zz5_cyb3_scale0.25,3,2015-04-30,2018-04-27,0.16196061160349817,-0.16166859040883774,0.8204196380124802
amount_ma30_zz5_cyb3_scale0.25,3,2015-06-01,2018-05-31,0.15312586903230296,-0.18896284018498632,0.7910409038067614
amount_ma30_zz5_cyb3_scale0.25,3,2015-06-30,2018-06-29,0.1557385496013437,-0.18896284018498677,0.807017378183363
amount_ma30_zz5_cyb3_scale0.25,3,2015-07-31,2018-07-31,0.15167029947957,-0.21043886426838865,0.7877236939599452
amount_ma30_zz5_cyb3_scale0.25,3,2015-08-31,2018-08-31,0.1385731366014049,-0.21043886426838787,0.7316927152392171
amount_ma30_zz5_cyb3_scale0.25,3,2015-09-30,2018-09-28,0.1469347175839728,-0.2104388642683881,0.765902486052736
amount_ma30_zz5_cyb3_scale0.25,3,2015-11-02,2018-10-31,0.04859209495700112,-0.24882800112755132,0.3507506519703911
amount_ma30_zz5_cyb3_scale0.25,3,2015-11-30,2018-11-30,0.018539822180600796,-0.2558815987026479,0.1926031172750216
amount_ma30_zz5_cyb3_scale0.25,3,2015-12-31,2018-12-28,0.025329587230416672,-0.2558815987026465,0.2321950384090733
amount_ma30_zz5_cyb3_scale0.25,3,2016-02-01,2019-01-31,0.03903032088607339,-0.25588159870264726,0.30966239087164354
amount_ma30_zz5_cyb3_scale0.25,3,2016-02-29,2019-02-28,0.10326311639903318,-0.25588159870264693,0.6220972067952494
amount_ma30_zz5_cyb3_scale0.25,3,2016-03-31,2019-03-29,0.14507397139654277,-0.25588159870264715,0.8230174463471465
amount_ma30_zz5_cyb3_scale0.25,3,2016-05-03,2019-04-30,0.14179947523187098,-0.2558815987026476,0.8245858492037731
amount_ma30_zz5_cyb3_scale0.25,3,2016-05-31,2019-05-31,0.14138473168211307,-0.25588159870264715,0.8245858492037731
amount_ma30_zz5_cyb3_scale0.25,3,2016-06-30,2019-06-28,0.1481777356106142,-0.2558815987026467,0.890487757916204
amount_ma30_zz5_cyb3_scale0.25,3,2016-08-01,2019-07-31,0.13656119431118374,-0.2558815987026476,0.818163756760818
amount_ma30_zz5_cyb3_scale0.25,3,2016-08-31,2019-08-30,0.15208294364965602,-0.2558815987026465,0.8985480130155944
amount_ma30_zz5_cyb3_scale0.25,3,2016-09-30,2019-09-30,0.14583176131193532,-0.25588159870264693,0.8424917104486416
amount_ma30_zz5_cyb3_scale0.25,3,2016-10-31,2019-10-31,0.14897601322496024,-0.2558815987026468,0.8582362824789046
amount_ma30_zz5_cyb3_scale0.25,3,2016-11-30,2019-11-29,0.11309801589037671,-0.25588159870264715,0.6881019922902627
amount_ma30_zz5_cyb3_scale0.25,3,2017-01-03,2019-12-31,0.14832103749918546,-0.2558815987026467,0.8492031735499317
amount_ma30_zz5_cyb3_scale0.25,3,2017-02-03,2020-01-23,0.1731394421877963,-0.25588159870264626,0.9338303166447809
amount_ma30_zz5_cyb3_scale0.25,3,2017-02-28,2020-02-28,0.12945885718458428,-0.25588159870264704,0.6825436259774305
amount_ma30_zz5_cyb3_scale0.25,3,2017-03-31,2020-03-31,0.1572768841252019,-0.2558815987026468,0.7923531187026275
amount_ma30_zz5_cyb3_scale0.25,3,2017-05-02,2020-04-30,0.1677898598136307,-0.25588159870264715,0.8325903264231784
amount_ma30_zz5_cyb3_scale0.25,3,2017-05-31,2020-05-29,0.14586354515114786,-0.25588159870264693,0.7416692240683466
amount_ma30_zz5_cyb3_scale0.25,3,2017-06-30,2020-06-30,0.19928637949785077,-0.2558815987026474,0.9482810081750535
amount_ma30_zz5_cyb3_scale0.25,3,2017-07-31,2020-07-31,0.20628698911874777,-0.25588159870264626,0.9452822612239803
amount_ma30_zz5_cyb3_scale0.25,3,2017-08-31,2020-08-31,0.19974913354915724,-0.25588159870264726,0.9252403160293138
amount_ma30_zz5_cyb3_scale0.25,3,2017-10-09,2020-09-30,0.20154261092877834,-0.2558815987026465,0.9275791153709585
amount_ma30_zz5_cyb3_scale0.25,3,2017-10-31,2020-10-30,0.17279322790174412,-0.2558815987026465,0.8218503675625102
amount_ma30_zz5_cyb3_scale0.25,3,2017-11-30,2020-11-30,0.16089545613962963,-0.2558815987026465,0.7836407347157899
amount_ma30_zz5_cyb3_scale0.25,3,2018-01-02,2020-12-31,0.18233252417100632,-0.2558815987026468,0.8522588571477021
amount_ma30_zz5_cyb3_scale0.25,3,2018-01-31,2021-01-29,0.19626628701076543,-0.23314989938639807,0.8920340044930782
amount_ma30_zz5_cyb3_scale0.25,3,2018-02-28,2021-02-26,0.21556848945485196,-0.23314989938639785,0.9658566073676321
amount_ma30_zz5_cyb3_scale0.25,3,2018-04-02,2021-03-31,0.24893092775683412,-0.1648326872626502,1.1204392922492952
amount_ma30_zz5_cyb3_scale0.25,3,2018-05-02,2021-04-30,0.29047689039558167,-0.1648326872626501,1.2573450221148068
amount_ma30_zz5_cyb3_scale0.25,3,2018-05-31,2021-05-31,0.33563013371833716,-0.1648326872626501,1.3812017408793866
amount_ma30_zz5_cyb3_scale0.25,3,2018-07-02,2021-06-30,0.3405597989678488,-0.16483268726265032,1.3757222005445409
amount_ma30_zz5_cyb3_scale0.25,3,2018-07-31,2021-07-30,0.2752715201054299,-0.1648326872626502,1.1416744277789599
amount_ma30_zz5_cyb3_scale0.25,3,2018-08-31,2021-08-31,0.29067566863854566,-0.1648326872626502,1.1929976244969904
amount_ma30_zz5_cyb3_scale0.25,3,2018-10-08,2021-09-30,0.30608812394592766,-0.1648326872626502,1.2279203667038086
amount_ma30_zz5_cyb3_scale0.25,3,2018-10-31,2021-10-29,0.3346217264049707,-0.1648326872626501,1.3411651007186198
amount_ma30_zz5_cyb3_scale0.25,3,2018-11-30,2021-11-30,0.3553969613101553,-0.16483268726264988,1.438391231803611
amount_ma30_zz5_cyb3_scale0.25,3,2019-01-02,2021-12-31,0.344790835256771,-0.16483268726265032,1.3923755940145104
amount_ma30_zz5_cyb3_scale0.25,3,2019-01-31,2022-01-28,0.3447857534934602,-0.1648326872626501,1.3925828947978034
amount_ma30_zz5_cyb3_scale0.25,3,2019-02-28,2022-02-28,0.2607783219043658,-0.1648326872626502,1.1652474278008385
amount_ma30_zz5_cyb3_scale0.25,3,2019-04-01,2022-03-31,0.17171501582101034,-0.1648326872626501,0.8571943689497056
amount_ma30_zz5_cyb3_scale0.25,3,2019-04-30,2022-04-29,0.16637976362599627,-0.16483268726264988,0.8389621178595489
amount_ma30_zz5_cyb3_scale0.25,3,2019-05-31,2022-05-31,0.1437567133122022,-0.16483268726265,0.7385316326092265
amount_ma30_zz5_cyb3_scale0.25,3,2019-07-01,2022-06-30,0.20317412629694687,-0.16483268726265,0.9525539177102675
amount_ma30_zz5_cyb3_scale0.25,3,2019-07-31,2022-07-29,0.1875013108563539,-0.16483268726265032,0.8955484802609843
amount_ma30_zz5_cyb3_scale0.25,3,2019-09-02,2022-08-31,0.18803757391349252,-0.1648326872626502,0.8976428378338057
amount_ma30_zz5_cyb3_scale0.25,3,2019-09-30,2022-09-30,0.20068397975543406,-0.16483268726264977,0.9661183910074316
amount_ma30_zz5_cyb3_scale0.25,3,2019-10-31,2022-10-31,0.20058703644305398,-0.16483268726265032,0.9670666758254948
amount_ma30_zz5_cyb3_scale0.25,3,2019-12-02,2022-11-30,0.1907870751535956,-0.16483268726265,0.9212982344456342
amount_ma30_zz5_cyb3_scale0.25,3,2019-12-31,2022-12-30,0.18018549416084584,-0.16483268726265043,0.8841559964200106
amount_ma30_zz5_cyb3_scale0.25,3,2020-02-03,2023-01-31,0.15108800722662252,-0.15920940039016296,0.7800436655395179
amount_ma30_zz5_cyb3_scale0.25,3,2020-02-28,2023-02-28,0.15441603312567742,-0.15920940039016318,0.8344519599777656
amount_ma30_zz5_cyb3_scale0.25,3,2020-03-31,2023-03-31,0.15636170529120985,-0.15920940039016396,0.8777747241735394
amount_ma30_zz5_cyb3_scale0.25,3,2020-04-30,2023-04-28,0.14473485460526891,-0.1592094003901634,0.8154286505277116
amount_ma30_zz5_cyb3_scale0.25,3,2020-06-01,2023-05-31,0.18091696551691472,-0.15920940039016318,0.9782879225995235
amount_ma30_zz5_cyb3_scale0.25,3,2020-06-30,2023-06-30,0.1416203878418425,-0.15920940039016285,0.8070449541897381
amount_ma30_zz5_cyb3_scale0.25,3,2020-07-31,2023-07-31,0.12711401326535654,-0.1520440856471661,0.7812471874523004
amount_ma30_zz5_cyb3_scale0.25,3,2020-08-31,2023-08-31,0.12360659178350542,-0.15204408564716576,0.7617614546710967
amount_ma30_zz5_cyb3_scale0.25,3,2020-09-30,2023-09-28,0.12375524322654141,-0.15204408564716654,0.7623376347137495
amount_ma30_zz5_cyb3_scale0.25,3,2020-11-02,2023-10-31,0.1476132300078159,-0.15204408564716598,0.8909916364344487
amount_ma30_zz5_cyb3_scale0.25,3,2020-11-30,2023-11-30,0.12704506853456832,-0.15204408564716565,0.7778481116052809
amount_ma30_zz5_cyb3_scale0.25,3,2020-12-31,2023-12-29,0.1230257754716555,-0.15204408564716576,0.7726158536107964
amount_ma30_zz5_cyb3_scale0.25,3,2021-02-01,2024-01-31,0.09350567553764533,-0.15204408564716587,0.6408106019097201
amount_ma30_zz5_cyb3_scale0.25,3,2021-03-01,2024-02-29,0.13760908458048604,-0.15204408564716576,0.8630039475756428
amount_ma30_zz5_cyb3_scale0.25,3,2021-03-31,2024-03-29,0.1507143578612049,-0.15204408564716554,0.9072987098063203
amount_ma30_zz5_cyb3_scale0.25,3,2021-04-30,2024-04-30,0.12154513801925404,-0.15204408564716587,0.7662791950685645
amount_ma30_zz5_cyb3_scale0.25,3,2021-05-31,2024-05-31,0.0911043576114492,-0.15204408564716598,0.6237448880418348
amount_ma30_zz5_cyb3_scale0.25,3,2021-06-30,2024-06-28,0.08117601596568225,-0.15204408564716598,0.5852754536174668
amount_ma30_zz5_cyb3_scale0.25,3,2021-08-02,2024-07-31,0.13458765608982248,-0.1076136858500174,0.9494440490213396
amount_ma30_zz5_cyb3_scale0.25,3,2021-08-31,2024-08-30,0.136154894669414,-0.10761368585001774,0.9598366658440769
amount_ma30_zz5_cyb3_scale0.25,3,2021-09-30,2024-09-30,0.27302931579941836,-0.10761368585001718,1.225683059190183
amount_ma30_zz5_cyb3_scale0.25,3,2021-11-01,2024-10-31,0.4087670654026325,-0.10761368585001851,1.4241125078152033
amount_ma30_zz5_cyb3_scale0.25,3,2021-11-30,2024-11-29,0.39521105684124547,-0.10761368585001818,1.3875456856326642
amount_ma30_zz5_cyb3_scale0.25,3,2021-12-31,2024-12-31,0.40669960529701443,-0.10761368585001851,1.4269621941095851
amount_ma30_zz5_cyb3_scale0.25,3,2022-02-07,2025-01-27,0.4054085532005689,-0.08628330179612276,1.4158541124679196
amount_ma30_zz5_cyb3_scale0.25,3,2022-02-28,2025-02-28,0.3967102072815145,-0.08628330179612298,1.3801329437955498
amount_ma30_zz5_cyb3_scale0.25,3,2022-03-31,2025-03-31,0.4316403551871417,-0.08082614202148519,1.470850487782129
amount_ma30_zz5_cyb3_scale0.25,3,2022-05-05,2025-04-30,0.4245772381928157,-0.08082614202148508,1.4437072601750416
amount_ma30_zz5_cyb3_scale0.25,3,2022-05-31,2025-05-30,0.44976037966049787,-0.08082614202148475,1.5170031351868851
amount_ma30_zz5_cyb3_scale0.25,3,2022-06-30,2025-06-30,0.3982278701290709,-0.08082614202148442,1.405888826727866
amount_ma30_zz5_cyb3_scale0.25,3,2022-08-01,2025-07-31,0.45493070645868783,-0.0808261420214843,1.5508973584795371
amount_ma30_zz5_cyb3_scale0.25,3,2022-08-31,2025-08-29,0.5812947420907737,-0.08082614202148419,1.826256024614755
amount_ma30_zz5_cyb3_scale0.25,3,2022-09-30,2025-09-30,0.5810031234093671,-0.10637022324511791,1.7649816809744467
amount_ma30_zz5_cyb3_scale0.25,3,2022-10-31,2025-10-31,0.5789964247559465,-0.10637022324511813,1.7588641168598103
amount_ma30_zz5_cyb3_scale0.25,3,2022-11-30,2025-11-28,0.5956903661753294,-0.10637022324511802,1.8037336245507418
amount_ma30_zz5_cyb3_scale0.25,3,2023-01-03,2025-12-31,0.5903709252109774,-0.10637022324511813,1.7922339475805464
amount_ma30_zz5_cyb3_scale0.25,3,2023-01-31,2026-01-30,0.6665484445293859,-0.10637022324511802,1.9320654709242213
amount_ma30_zz5_cyb3_scale0.25,3,2023-02-28,2026-02-27,0.6496658475101913,-0.10637022324511802,1.905006583397417
amount_ma30_zz5_cyb3_scale0.25,3,2023-03-31,2026-03-31,0.6418603826820137,-0.11633850270114565,1.8910494563077533
amount_ma30_zz5_cyb3_scale0.25,3,2023-05-04,2026-04-30,0.6938953235294774,-0.11633850270114587,1.9819773928702198
amount_ma30_zz5_cyb3_scale0.25,5,2010-09-30,2015-09-30,0.38626099623528565,-0.2027202452629585,1.4812826495454614
amount_ma30_zz5_cyb3_scale0.25,5,2010-11-01,2015-10-30,0.4504202169560294,-0.2027202452629585,1.5978669605994285
amount_ma30_zz5_cyb3_scale0.25,5,2010-11-30,2015-11-30,0.44600257947398836,-0.20272024526296006,1.571168539527712
amount_ma30_zz5_cyb3_scale0.25,5,2010-12-31,2015-12-31,0.45524170040103384,-0.2027202452629593,1.5985969422905404
amount_ma30_zz5_cyb3_scale0.25,5,2011-01-31,2016-01-29,0.4550309753870341,-0.20272024526295918,1.5963706720510116
amount_ma30_zz5_cyb3_scale0.25,5,2011-02-28,2016-02-29,0.45121497178246317,-0.20272024526295918,1.5926724325561317
amount_ma30_zz5_cyb3_scale0.25,5,2011-03-31,2016-03-31,0.46836999689442727,-0.2027202452629595,1.6204005049626897
amount_ma30_zz5_cyb3_scale0.25,5,2011-05-03,2016-04-29,0.48991958670456337,-0.20272024526295962,1.6616241797170341
amount_ma30_zz5_cyb3_scale0.25,5,2011-05-31,2016-05-31,0.48865557432290574,-0.20272024526295884,1.6610283509134414
amount_ma30_zz5_cyb3_scale0.25,5,2011-06-30,2016-06-30,0.4991161087071261,-0.20272024526295862,1.6633530379543437
amount_ma30_zz5_cyb3_scale0.25,5,2011-08-01,2016-07-29,0.49980517614812103,-0.2027202452629595,1.6816829708556473
amount_ma30_zz5_cyb3_scale0.25,5,2011-08-31,2016-08-31,0.47878028908296955,-0.20272024526295984,1.6284664085092833
amount_ma30_zz5_cyb3_scale0.25,5,2011-09-30,2016-09-30,0.4757934652552611,-0.20272024526295906,1.6205379235436679
amount_ma30_zz5_cyb3_scale0.25,5,2011-10-31,2016-10-31,0.4687469897252863,-0.2027202452629594,1.6018918114114682
amount_ma30_zz5_cyb3_scale0.25,5,2011-11-30,2016-11-30,0.5038214605392561,-0.2027202452629593,1.710453953761263
amount_ma30_zz5_cyb3_scale0.25,5,2012-01-04,2016-12-30,0.5011723568007658,-0.2027202452629585,1.6991261551159245
amount_ma30_zz5_cyb3_scale0.25,5,2012-01-31,2017-01-26,0.4947995266337628,-0.2027202452629583,1.6961015673813435
amount_ma30_zz5_cyb3_scale0.25,5,2012-02-28,2017-02-28,0.45684845291603216,-0.2027202452629595,1.6117712617439401
amount_ma30_zz5_cyb3_scale0.25,5,2012-04-05,2017-03-31,0.46420492936671653,-0.20165174898631155,1.6547105056794837
amount_ma30_zz5_cyb3_scale0.25,5,2012-05-02,2017-04-28,0.4580670703631122,-0.201651748986312,1.6376082451528557
amount_ma30_zz5_cyb3_scale0.25,5,2012-05-31,2017-05-31,0.4771857275746909,-0.20165174898631222,1.6971362433300932
amount_ma30_zz5_cyb3_scale0.25,5,2012-07-02,2017-06-30,0.4934485487927496,-0.20165174898631189,1.7437152167296839
amount_ma30_zz5_cyb3_scale0.25,5,2012-07-31,2017-07-31,0.4931649480943858,-0.20165174898631166,1.7419225140203964
amount_ma30_zz5_cyb3_scale0.25,5,2012-08-31,2017-08-31,0.511893645539599,-0.20165174898631155,1.792891483242647
amount_ma30_zz5_cyb3_scale0.25,5,2012-10-08,2017-09-29,0.5127472334938572,-0.20165174898631244,1.784446672077748
amount_ma30_zz5_cyb3_scale0.25,5,2012-10-31,2017-10-31,0.5161036455495107,-0.2016517489863121,1.8018877143866783
amount_ma30_zz5_cyb3_scale0.25,5,2012-11-30,2017-11-30,0.5259139163163555,-0.2016517489863121,1.819667219417772
amount_ma30_zz5_cyb3_scale0.25,5,2012-12-31,2017-12-29,0.486091453871228,-0.20165174898631177,1.7370362914547712
amount_ma30_zz5_cyb3_scale0.25,5,2013-01-31,2018-01-31,0.4415665387226553,-0.2016517489863121,1.6406322024775641
amount_ma30_zz5_cyb3_scale0.25,5,2013-02-28,2018-02-28,0.44069896346517123,-0.20165174898631166,1.639682033578157
amount_ma30_zz5_cyb3_scale0.25,5,2013-04-01,2018-03-30,0.4249094220267322,-0.2016517489863121,1.5865311600559788
amount_ma30_zz5_cyb3_scale0.25,5,2013-05-02,2018-04-27,0.44059209111706,-0.20165174898631233,1.6335671704105612
amount_ma30_zz5_cyb3_scale0.25,5,2013-05-31,2018-05-31,0.3706654188747218,-0.20165174898631144,1.4555561408733364
amount_ma30_zz5_cyb3_scale0.25,5,2013-07-01,2018-06-29,0.3980628685279004,-0.20165174898631177,1.5427671496742974
amount_ma30_zz5_cyb3_scale0.25,5,2013-07-31,2018-07-31,0.4024337444656241,-0.2104388642683882,1.5624206330168167
amount_ma30_zz5_cyb3_scale0.25,5,2013-09-02,2018-08-31,0.3662445922680102,-0.2104388642683882,1.4605549725896063
amount_ma30_zz5_cyb3_scale0.25,5,2013-09-30,2018-09-28,0.37552430069348763,-0.21043886426838887,1.5078343843930062
amount_ma30_zz5_cyb3_scale0.25,5,2013-10-31,2018-10-31,0.35987467938271034,-0.24882800112755166,1.4755869375568582
amount_ma30_zz5_cyb3_scale0.25,5,2013-12-02,2018-11-30,0.35007960910384495,-0.25588159870264726,1.4211407047126192
amount_ma30_zz5_cyb3_scale0.25,5,2013-12-31,2018-12-28,0.37796421859445695,-0.2558815987026467,1.5538933743485466
amount_ma30_zz5_cyb3_scale0.25,5,2014-02-07,2019-01-31,0.3436535660010285,-0.25588159870264515,1.457756127168295
amount_ma30_zz5_cyb3_scale0.25,5,2014-02-28,2019-02-28,0.37857331999144983,-0.2558815987026476,1.5468058221951517
amount_ma30_zz5_cyb3_scale0.25,5,2014-03-31,2019-03-29,0.43034046088851596,-0.2558815987026466,1.6766848691408491
amount_ma30_zz5_cyb3_scale0.25,5,2014-04-30,2019-04-30,0.4432921040023676,-0.2558815987026467,1.7189262435701307
amount_ma30_zz5_cyb3_scale0.25,5,2014-06-03,2019-05-31,0.44590636913357384,-0.2558815987026467,1.725048929103077
amount_ma30_zz5_cyb3_scale0.25,5,2014-06-30,2019-06-28,0.4510837538606052,-0.2558815987026454,1.7539783256684978
amount_ma30_zz5_cyb3_scale0.25,5,2014-07-31,2019-07-31,0.4389334882243232,-0.2558815987026465,1.7065919857906713
amount_ma30_zz5_cyb3_scale0.25,5,2014-09-01,2019-08-30,0.43232879789837475,-0.2558815987026467,1.7025911644080518
amount_ma30_zz5_cyb3_scale0.25,5,2014-09-30,2019-09-30,0.40985965956843917,-0.25588159870264604,1.624139308303597
amount_ma30_zz5_cyb3_scale0.25,5,2014-10-31,2019-10-31,0.4163738906187262,-0.2558815987026467,1.6466987665303854
amount_ma30_zz5_cyb3_scale0.25,5,2014-12-01,2019-11-29,0.3732864054473708,-0.2558815987026468,1.5256022037093067
amount_ma30_zz5_cyb3_scale0.25,5,2014-12-31,2019-12-31,0.33135041709202406,-0.25588159870264693,1.4149457716888354
amount_ma30_zz5_cyb3_scale0.25,5,2015-02-02,2020-01-23,0.3532344249216901,-0.25588159870264693,1.4789639732326778
amount_ma30_zz5_cyb3_scale0.25,5,2015-03-02,2020-02-28,0.30071818923575755,-0.25588159870264715,1.2554426050206624
amount_ma30_zz5_cyb3_scale0.25,5,2015-03-31,2020-03-31,0.26198397532167306,-0.25588159870264704,1.1401742916048603
amount_ma30_zz5_cyb3_scale0.25,5,2015-04-30,2020-04-30,0.21068912548172136,-0.25588159870264726,0.9795371118482604
amount_ma30_zz5_cyb3_scale0.25,5,2015-06-01,2020-05-29,0.20274332577380338,-0.25588159870264626,0.952736893916742
amount_ma30_zz5_cyb3_scale0.25,5,2015-06-30,2020-06-30,0.23856111583994855,-0.2558815987026476,1.084522580467927
amount_ma30_zz5_cyb3_scale0.25,5,2015-07-31,2020-07-31,0.24342982195203344,-0.2558815987026475,1.0805213141922358
amount_ma30_zz5_cyb3_scale0.25,5,2015-08-31,2020-08-31,0.23898159371964556,-0.2558815987026464,1.065197576904872
amount_ma30_zz5_cyb3_scale0.25,5,2015-09-30,2020-09-30,0.24027822698688728,-0.2558815987026464,1.0690242649025226
amount_ma30_zz5_cyb3_scale0.25,5,2015-11-02,2020-10-30,0.17813427680306004,-0.2558815987026468,0.8830557478271114
amount_ma30_zz5_cyb3_scale0.25,5,2015-11-30,2020-11-30,0.15698430417228848,-0.2558815987026479,0.8324816147674308
amount_ma30_zz5_cyb3_scale0.25,5,2015-12-31,2020-12-31,0.17254651463499426,-0.2558815987026465,0.8904092198146507
amount_ma30_zz5_cyb3_scale0.25,5,2016-02-01,2021-01-29,0.18389813748657713,-0.25588159870264726,0.9233031905047397
amount_ma30_zz5_cyb3_scale0.25,5,2016-02-29,2021-02-26,0.17889645853723257,-0.25588159870264693,0.9022934164629399
amount_ma30_zz5_cyb3_scale0.25,5,2016-03-31,2021-03-31,0.1654603589593493,-0.25588159870264715,0.8660029030477865
amount_ma30_zz5_cyb3_scale0.25,5,2016-05-03,2021-04-30,0.18339211082531182,-0.2558815987026476,0.9488876966989939
amount_ma30_zz5_cyb3_scale0.25,5,2016-05-31,2021-05-31,0.19946553191460903,-0.25588159870264715,0.9985221800847626
amount_ma30_zz5_cyb3_scale0.25,5,2016-06-30,2021-06-30,0.19379616818098055,-0.2558815987026467,0.9879295642901607
amount_ma30_zz5_cyb3_scale0.25,5,2016-08-01,2021-07-30,0.1467576566292157,-0.2558815987026476,0.7769665598427186
amount_ma30_zz5_cyb3_scale0.25,5,2016-08-31,2021-08-31,0.1610799570148882,-0.2558815987026465,0.8393446298370488
amount_ma30_zz5_cyb3_scale0.25,5,2016-09-30,2021-09-30,0.1746971478138064,-0.25588159870264693,0.8931484284254347
amount_ma30_zz5_cyb3_scale0.25,5,2016-10-31,2021-10-29,0.17621567280019046,-0.2558815987026468,0.8991911987026361
amount_ma30_zz5_cyb3_scale0.25,5,2016-11-30,2021-11-30,0.16295474028694268,-0.25588159870264715,0.8449173726073343
amount_ma30_zz5_cyb3_scale0.25,5,2017-01-03,2021-12-31,0.16519014569931945,-0.2558815987026467,0.8508920014717999
amount_ma30_zz5_cyb3_scale0.25,5,2017-02-03,2022-01-28,0.16549873939672444,-0.25588159870264626,0.8489108986348469
amount_ma30_zz5_cyb3_scale0.25,5,2017-02-28,2022-02-28,0.16551256270076053,-0.25588159870264704,0.8521274980508808
amount_ma30_zz5_cyb3_scale0.25,5,2017-03-31,2022-03-31,0.15882854049333983,-0.2558815987026468,0.8265528772506913
