field,ma,zz_days,cyb_days,scale,candidate,segment,ann_return,ann_vol,max_dd,sharpe_repo,total_return,years,rows,start,end
volume,15,5,4,0.0,volume_ma15_zz5_cyb4_scale0,last_1y,0.8022289506303195,0.22591834878286896,-0.10356253997261755,2.709567782086275,0.8015025012724142,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,4,0.25,volume_ma15_zz5_cyb4_scale0.25,full,0.30180134577440265,0.2331309748464733,-0.2859772408092338,1.2423665212071962,61.20542654478523,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,4,0.25,volume_ma15_zz5_cyb4_scale0.25,last_10y,0.2887368572090363,0.2200967771761072,-0.2859772408092337,1.2548866950019164,11.615034998744564,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,4,0.25,volume_ma15_zz5_cyb4_scale0.25,last_5y,0.3513787061645315,0.2444295861109151,-0.17558981473343716,1.3459692276769128,3.506048325464323,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,4,0.25,volume_ma15_zz5_cyb4_scale0.25,last_3y,0.571564376149118,0.27889525806010734,-0.10403661739723036,1.749386273740152,2.877871207729026,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,4,0.25,volume_ma15_zz5_cyb4_scale0.25,last_1y,0.8923744228418895,0.23007345831396037,-0.1032258709215308,2.8763987244898668,0.8915484446172162,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,4,0.5,volume_ma15_zz5_cyb4_scale0.5,full,0.3226078194940285,0.23859528939554572,-0.2973970958404979,1.28562537064415,78.73928037032202,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,4,0.5,volume_ma15_zz5_cyb4_scale0.5,last_10y,0.2883305123417428,0.2268774724646025,-0.29739709584049856,1.2226872807750446,11.575342725710957,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,4,0.5,volume_ma15_zz5_cyb4_scale0.5,last_5y,0.37303323433272095,0.2506036449754262,-0.1681604810841668,1.3823563538527823,3.878777473056674,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,4,0.5,volume_ma15_zz5_cyb4_scale0.5,last_3y,0.6057253372643887,0.28486271822782344,-0.10568595392631619,1.794224431654785,3.1361040730603182,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,4,0.5,volume_ma15_zz5_cyb4_scale0.5,last_1y,0.9827080139263842,0.2431891332714067,-0.10319517711854131,2.925238977470803,0.9817793530015995,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,4,0.75,volume_ma15_zz5_cyb4_scale0.75,full,0.34017805444840254,0.2471119794093038,-0.30876471430571584,1.3029558948596556,97.045844161217,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,4,0.75,volume_ma15_zz5_cyb4_scale0.75,last_10y,0.28566796183051135,0.2374611238672786,-0.30876471430571595,1.1698834178839408,11.318030367363326,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,4,0.75,volume_ma15_zz5_cyb4_scale0.75,last_5y,0.39150981501833626,0.26028613919465327,-0.17055381046459062,1.39179493563169,4.215946868757559,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,4,0.75,volume_ma15_zz5_cyb4_scale0.75,last_3y,0.6346549538974076,0.2941145420049156,-0.12977705890269864,1.8076749912211991,3.363550819385085,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,4,0.75,volume_ma15_zz5_cyb4_scale0.75,last_1y,1.057922252595557,0.2620363844305204,-0.10541732477067567,2.8745190808500727,1.0569059423555047,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,5,0.0,volume_ma15_zz5_cyb5_scale0,full,0.29650457172288514,0.23731708540046073,-0.2777849468437218,1.207434150042387,57.357782719117175,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,5,0.0,volume_ma15_zz5_cyb5_scale0,last_10y,0.2838838273422486,0.2247221275044362,-0.2777849468437229,1.2169475106024503,11.148270795778144,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,5,0.0,volume_ma15_zz5_cyb5_scale0,last_5y,0.32628449561828554,0.24831292798132262,-0.1743214138732253,1.2533821957698412,3.1029811651670967,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,5,0.0,volume_ma15_zz5_cyb5_scale0,last_3y,0.517992565430903,0.28391665691183926,-0.1343924176618131,1.6012966743066626,2.4949157967537783,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,5,0.0,volume_ma15_zz5_cyb5_scale0,last_1y,0.6614567451826794,0.2454799352334497,-0.1343924176618133,2.182570957862253,0.6608794923656973,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,5,0.25,volume_ma15_zz5_cyb5_scale0.25,full,0.3141149999458772,0.2387193394945105,-0.2884639436205969,1.258140302408867,71.08729055003751,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,5,0.25,volume_ma15_zz5_cyb5_scale0.25,last_10y,0.28533265589726575,0.22648874654724602,-0.28846394362059635,1.214181477433189,11.285964198431028,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,5,0.25,volume_ma15_zz5_cyb5_scale0.25,last_5y,0.3491746191162932,0.2499064810415938,-0.16891678826683665,1.3154693280364465,3.4694263601852624,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,5,0.25,volume_ma15_zz5_cyb5_scale0.25,last_3y,0.5568934499473832,0.28533004228392467,-0.10737555674396726,1.6835602791768223,2.77035195308297,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,5,0.25,volume_ma15_zz5_cyb5_scale0.25,last_1y,0.7785353722199624,0.24808149828687967,-0.10737555674396726,2.436044363113401,0.7778345772365496,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,5,0.5,volume_ma15_zz5_cyb5_scale0.5,full,0.32989720019393,0.24285008967176022,-0.2990731099836853,1.289888198409464,85.90679160877845,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,5,0.5,volume_ma15_zz5_cyb5_scale0.5,last_10y,0.28538315703239414,0.23174118955394796,-0.29907310998368597,1.1920291279237714,11.290788941740916,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,5,0.5,volume_ma15_zz5_cyb5_scale0.5,last_5y,0.3706182308816621,0.25480061739150156,-0.16418402593193027,1.3569390176116796,3.8360279984857426,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,5,0.5,volume_ma15_zz5_cyb5_scale0.5,last_3y,0.5940303010906345,0.2897813754501949,-0.11232286301770822,1.7435435853191732,3.046447536662856,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,5,0.5,volume_ma15_zz5_cyb5_scale0.5,last_1y,0.8966168693866488,0.25644099807350995,-0.11232286301770811,2.61476720202534,0.895786133653087,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,5,0.75,volume_ma15_zz5_cyb5_scale0.75,full,0.34335068227076726,0.24939103297036186,-0.309611306010819,1.3027711331595344,100.74449858279402,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,5,0.75,volume_ma15_zz5_cyb5_scale0.75,last_10y,0.28385232539833205,0.24004002214568843,-0.30961130601082065,1.1540382252175105,11.145292410925206,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,5,0.75,volume_ma15_zz5_cyb5_scale0.75,last_5y,0.38999827751156335,0.26253535283955903,-0.17494010891074008,1.378035789237469,4.1876829086029925,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,5,0.75,volume_ma15_zz5_cyb5_scale0.75,last_3y,0.6281817740675957,0.2967289189240946,-0.13201501306284857,1.7810637874720752,3.311952405845174,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,5,0.75,volume_ma15_zz5_cyb5_scale0.75,last_1y,1.0109706466736923,0.2686986377722568,-0.11945240741960916,2.7244444201187457,1.0100092753716159,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,6,0.0,volume_ma15_zz5_cyb6_scale0,full,0.32811524843251516,0.2406063270275872,-0.29938241357211237,1.2940156976721626,84.10096158940799,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,6,0.0,volume_ma15_zz5_cyb6_scale0,last_10y,0.3144800643354215,0.2293949067633477,-0.2993824135721127,1.2990458497692163,14.371888020653639,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,6,0.0,volume_ma15_zz5_cyb6_scale0,last_5y,0.37531381960237065,0.25374609051379793,-0.1739310485800073,1.3748038899607695,3.919424547037786,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,6,0.0,volume_ma15_zz5_cyb6_scale0,last_3y,0.5962484226137004,0.2897229171057726,-0.10637022324511802,1.7483372182268502,3.06335156218321,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,6,0.0,volume_ma15_zz5_cyb6_scale0,last_1y,0.899783257638799,0.26432636342538696,-0.10637022324511813,2.5499189269622677,0.898948966866447,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,6,0.25,volume_ma15_zz5_cyb6_scale0.25,full,0.33756142401453904,0.24180556087831126,-0.30199469937240564,1.3180468513755212,94.09048624467664,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,6,0.25,volume_ma15_zz5_cyb6_scale0.25,last_10y,0.3075639066372109,0.23085531042469998,-0.30199469937240475,1.2694875720360266,13.582503687250234,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,6,0.25,volume_ma15_zz5_cyb6_scale0.25,last_5y,0.38512908104333365,0.25496595196977334,-0.17418661710570627,1.3973463917798465,4.097466642976698,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,6,0.25,volume_ma15_zz5_cyb6_scale0.25,last_3y,0.6144000268392307,0.2907376605737178,-0.10637022324511802,1.7821938189663145,3.203454402436444,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,6,0.25,volume_ma15_zz5_cyb6_scale0.25,last_1y,0.9582586995471631,0.2655841592305887,-0.10637022324511802,2.6530011517219645,0.9573581135121558,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,6,0.5,volume_ma15_zz5_cyb6_scale0.5,full,0.34524061850680243,0.24522493355459485,-0.3080230086149953,1.3263658839774597,103.009449909808,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,6,0.5,volume_ma15_zz5_cyb6_scale0.5,last_10y,0.2996812316760866,0.23507045139982838,-0.3080230086149962,1.2252626407934761,12.727432087837688,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,6,0.5,volume_ma15_zz5_cyb6_scale0.5,last_5y,0.39389476372083165,0.25859853597795185,-0.17797217686074263,1.405735943113764,4.260792993416839,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,6,0.5,volume_ma15_zz5_cyb6_scale0.5,last_3y,0.6312798705785843,0.29378249992642913,-0.11232286301770789,1.8022202012638757,3.3365966311075574,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,6,0.5,volume_ma15_zz5_cyb6_scale0.5,last_1y,1.0158070276182372,0.2692373164970556,-0.11232286301770789,2.7279501414381193,1.0148400315071857,0.999315537303217,243,2025-05-28,2026-05-28
volume,15,5,6,0.75,volume_ma15_zz5_cyb6_scale0.75,full,0.35086033655809756,0.2506705327727079,-0.3140508932698932,1.319542270932378,110.0262843856492,15.66050650239562,3802,2010-09-29,2026-05-28
volume,15,5,6,0.75,volume_ma15_zz5_cyb6_scale0.75,last_10y,0.29079143226061577,0.24180840159099545,-0.3140508932698929,1.1695129080526538,11.81746004357916,9.99315537303217,2427,2016-05-30,2026-05-28
volume,15,5,6,0.75,volume_ma15_zz5_cyb6_scale0.75,last_5y,0.4014485308796216,0.26449612236684616,-0.18180217769050955,1.400683012988816,4.404872289914951,4.999315537303217,1211,2021-05-28,2026-05-28
volume,15,5,6,0.75,volume_ma15_zz5_cyb6_scale0.75,last_3y,0.646564375086909,0.29872392436729883,-0.13458777719820303,1.8086116083694568,3.459553971462647,2.9979466119096507,726,2023-05-29,2026-05-28
volume,15,5,6,0.75,volume_ma15_zz5_cyb6_scale0.75,last_1y,1.071206965222892,0.27496161532889213,-0.11945240741960927,2.7751193835410213,1.070174976641749,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,3,0.0,volume_ma20_zz2_cyb3_scale0,full,0.30693985851518835,0.21926505985928543,-0.2831904869713803,1.3245304356831205,65.16398100438036,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,3,0.0,volume_ma20_zz2_cyb3_scale0,last_10y,0.3021353914945202,0.20613032230662937,-0.2555514704910429,1.3755093010754058,12.988677294213728,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,3,0.0,volume_ma20_zz2_cyb3_scale0,last_5y,0.3967852192176107,0.23373015596273033,-0.10921779437126689,1.5380516853458124,4.31555746549269,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,3,0.0,volume_ma20_zz2_cyb3_scale0,last_3y,0.5831082146314712,0.2699594937741477,-0.109217794371267,1.8253109596084118,2.963894933207071,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,3,0.0,volume_ma20_zz2_cyb3_scale0,last_1y,0.8871525025831501,0.21062073439059512,-0.07045278730818416,3.1086716675295016,0.8863323713265456,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,3,0.25,volume_ma20_zz2_cyb3_scale0.25,full,0.32395014837873637,0.2220325435492102,-0.27445728633834154,1.3688919941462723,80.0161302268094,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,3,0.25,volume_ma20_zz2_cyb3_scale0.25,last_10y,0.30030291575397206,0.20930090000238363,-0.2635016796040539,1.351107384204331,12.793191684303121,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,3,0.25,volume_ma20_zz2_cyb3_scale0.25,last_5y,0.40346712867822254,0.23637491182973927,-0.1194676356176485,1.5436696297958765,4.4439041724948325,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,3,0.25,volume_ma20_zz2_cyb3_scale0.25,last_3y,0.6077775716311886,0.2723498829947268,-0.09493399479492337,1.868519766504218,3.151972191021275,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,3,0.25,volume_ma20_zz2_cyb3_scale0.25,last_1y,0.9599600015682974,0.21612362716628553,-0.07634733327664323,3.209711854733113,0.9590574686720319,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,3,0.5,volume_ma20_zz2_cyb3_scale0.5,full,0.33852614559916927,0.23010748616847684,-0.27577702626029166,1.3762634308196882,95.17024990425926,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,3,0.5,volume_ma20_zz2_cyb3_scale0.5,last_10y,0.2967555977157692,0.21862235194099466,-0.27577702626028955,1.2901721772987995,12.421740633913139,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,3,0.5,volume_ma20_zz2_cyb3_scale0.5,last_5y,0.40836880269754583,0.24436938308997924,-0.13772244315588167,1.515299801371418,4.539622755793278,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,3,0.5,volume_ma20_zz2_cyb3_scale0.5,last_3y,0.6305490662920612,0.27977106931998474,-0.11080290092168754,1.8766122216925216,3.3307749132341966,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,3,0.5,volume_ma20_zz2_cyb3_scale0.5,last_1y,1.0303447814184832,0.2327690111297906,-0.0863547087363562,3.1473514874568442,1.0293608299194825,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,3,0.75,volume_ma20_zz2_cyb3_scale0.75,full,0.3490407606092234,0.24250332559919177,-0.298155449756601,1.3501726505407128,107.70724350023849,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,3,0.75,volume_ma20_zz2_cyb3_scale0.75,last_10y,0.29055633660755475,0.2330262402628716,-0.2981554497566017,1.2039084850656738,11.794150300445345,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,3,0.75,volume_ma20_zz2_cyb3_scale0.75,last_5y,0.4095276355596056,0.2568101912791636,-0.16194484224577554,1.4572296996353111,4.562447699470389,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,3,0.75,volume_ma20_zz2_cyb3_scale0.75,last_3y,0.6475393075281013,0.2912500076048963,-0.13459435790451768,1.8495453257359553,3.4674747520442493,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,3,0.75,volume_ma20_zz2_cyb3_scale0.75,last_1y,1.0834638134484011,0.25644468829386013,-0.09636234154468537,2.979562021955642,1.0824173079149766,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,4,0.0,volume_ma20_zz2_cyb4_scale0,full,0.29540447347892407,0.22345046318533762,-0.27689141889422086,1.2642869731152515,56.587122716994855,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,4,0.0,volume_ma20_zz2_cyb4_scale0,last_10y,0.2833215445049375,0.20895196801830246,-0.27689141889422086,1.2902838584108245,11.095207880727258,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,4,0.0,volume_ma20_zz2_cyb4_scale0,last_5y,0.3791463775378885,0.2356733722564406,-0.16288862411510208,1.4733664149556827,3.9883424152034497,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,4,0.0,volume_ma20_zz2_cyb4_scale0,last_3y,0.57156996559882,0.27138944906032175,-0.10921779437126711,1.7901372535079385,2.877912555842112,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,4,0.0,volume_ma20_zz2_cyb4_scale0,last_1y,0.894025243348989,0.2139712186012999,-0.07045278730818505,3.0802748950249232,0.893197414654838,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,4,0.25,volume_ma20_zz2_cyb4_scale0.25,full,0.31480716125611075,0.22590024571139242,-0.28031927595574213,1.318688244161914,71.68421040200208,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,4,0.25,volume_ma20_zz2_cyb4_scale0.25,last_10y,0.28607638658289236,0.21189722724645466,-0.28031927595574224,1.2853689627734781,11.357190810117634,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,4,0.25,volume_ma20_zz2_cyb4_scale0.25,last_5y,0.39003924061631534,0.23817703463365433,-0.1601468135259122,1.493412532906177,4.188447251383542,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,4,0.25,volume_ma20_zz2_cyb4_scale0.25,last_3y,0.5988676422609864,0.27367505641508777,-0.10091735949753644,1.8404669075424016,3.0833728229558703,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,4,0.25,volume_ma20_zz2_cyb4_scale0.25,last_1y,0.9650472404416783,0.21920732963399325,-0.07634733327664323,3.1794251033451975,0.9641388800146804,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,4,0.5,volume_ma20_zz2_cyb4_scale0.5,full,0.33217572510834414,0.23308038347703175,-0.2869115179692344,1.341311460187382,88.2681277589779,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,4,0.5,volume_ma20_zz2_cyb4_scale0.5,last_10y,0.2871680071854643,0.22059715759410495,-0.28691151796923564,1.2470529384853624,11.462407710780573,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,4,0.5,volume_ma20_zz2_cyb4_scale0.5,last_5y,0.39926219183174094,0.24576424676884923,-0.1577662919999323,1.4816911073165557,4.36284982452061,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,4,0.5,volume_ma20_zz2_cyb4_scale0.5,last_3y,0.6243804327370639,0.2808003218366611,-0.11748702684391943,1.8572486143886253,3.2818418672313348,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,4,0.5,volume_ma20_zz2_cyb4_scale0.5,last_1y,1.0334355839345397,0.2350705657579856,-0.08635470873635609,3.1252867039942065,1.032448018440642,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,4,0.75,volume_ma20_zz2_cyb4_scale0.75,full,0.3454717552690656,0.244099952192146,-0.3036046294830522,1.3321087450984244,103.2896670662451,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,4,0.75,volume_ma20_zz2_cyb4_scale0.75,last_10y,0.2853457593366886,0.23403269443862934,-0.3036046294830519,1.1825060421579996,11.287215902192854,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,4,0.75,volume_ma20_zz2_cyb4_scale0.75,last_5y,0.40485297219975847,0.25756813481813984,-0.16505565314516824,1.440800627593469,4.470831329716514,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,4,0.75,volume_ma20_zz2_cyb4_scale0.75,last_3y,0.6442414172079987,0.29180119060969056,-0.13445652036192257,1.8397293330713926,3.440718967088184,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,4,0.75,volume_ma20_zz2_cyb4_scale0.75,last_1y,1.084419455561573,0.2575863117113816,-0.1024148386929391,2.9692757168885984,1.0833718160948878,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,5,0.0,volume_ma20_zz2_cyb5_scale0,full,0.29798340897449505,0.2262797812014201,-0.27698064455388327,1.260094560770673,58.40898376939619,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,5,0.0,volume_ma20_zz2_cyb5_scale0,last_10y,0.28183857141187585,0.21253602199992183,-0.27698064455388416,1.266720845044242,10.956257993157374,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,5,0.0,volume_ma20_zz2_cyb5_scale0,last_5y,0.386407815393343,0.23873806685268462,-0.1537116006949052,1.4795664868143197,4.12103648971871,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,5,0.0,volume_ma20_zz2_cyb5_scale0,last_3y,0.536321018879603,0.2745420212057956,-0.10921779437126711,1.6900847442559388,2.622955477910131,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,5,0.0,volume_ma20_zz2_cyb5_scale0,last_1y,0.7278965633967276,0.22515666456715366,-0.08903246593961267,2.5317349413427577,0.7272498706588579,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,5,0.25,volume_ma20_zz2_cyb5_scale0.25,full,0.3165408618235517,0.22853937713441227,-0.28113043769855894,1.3118707615950291,73.19972651802551,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,5,0.25,volume_ma20_zz2_cyb5_scale0.25,last_10y,0.2847134421280717,0.21523237822263605,-0.28113043769855983,1.2639128539440363,11.226944586438382,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,5,0.25,volume_ma20_zz2_cyb5_scale0.25,last_5y,0.3953231637422612,0.2410543278240551,-0.15334878671649366,1.4942550338186957,4.2877996959623665,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,5,0.25,volume_ma20_zz2_cyb5_scale0.25,last_3y,0.5716454187964966,0.2766104778575184,-0.09615388248327095,1.7617885911818587,2.8784707517716717,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,5,0.25,volume_ma20_zz2_cyb5_scale0.25,last_1y,0.8335283010577599,0.22938736937094267,-0.09615388248327106,2.7472638781108536,0.8327676360757674,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,5,0.5,volume_ma20_zz2_cyb5_scale0.5,full,0.3330911039967315,0.23511613038106502,-0.2874475403811855,1.334668674502751,89.23357915266841,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,5,0.5,volume_ma20_zz2_cyb5_scale0.5,last_10y,0.2859747916911459,0.22316146463478634,-0.28744754038118503,1.2311844252966817,11.347439269392641,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,5,0.5,volume_ma20_zz2_cyb5_scale0.5,last_5y,0.40266966757404954,0.24801496489850866,-0.1532926019130697,1.4803501570588247,4.428457503853859,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,5,0.5,volume_ma20_zz2_cyb5_scale0.5,last_3y,0.6057168943512772,0.28309318869471356,-0.10701659208264702,1.8036968112680662,3.1360388750817387,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,5,0.5,volume_ma20_zz2_cyb5_scale0.5,last_1y,0.9411017531613886,0.24267322807528252,-0.10636673002404717,2.8440246080618565,0.9402207438096202,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,5,0.75,volume_ma20_zz2_cyb5_scale0.75,full,0.3456443011210679,0.2452055727562438,-0.3038664650653998,1.327745783285676,103.49931246079913,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,5,0.75,volume_ma20_zz2_cyb5_scale0.75,last_10y,0.2844331604193808,0.23540975727731567,-0.3038664650654006,1.1739884268410081,11.20031385675724,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,5,0.75,volume_ma20_zz2_cyb5_scale0.75,last_5y,0.4064697935069326,0.25882618314976275,-0.16947102708676387,1.4395325089714779,4.502380976107301,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,5,0.75,volume_ma20_zz2_cyb5_scale0.75,last_3y,0.6346327361422255,0.29308510460240234,-0.13213978635938306,1.8129792110170686,3.363373019237107,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,5,0.75,volume_ma20_zz2_cyb5_scale0.75,last_1y,1.0360742007830077,0.2616277195785712,-0.11649702726223077,2.8380652559974116,1.035083547481579,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,6,0.0,volume_ma20_zz2_cyb6_scale0,full,0.30550217775237276,0.22787298515043974,-0.2769806445538838,1.2781530407552217,64.03331127299637,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,6,0.0,volume_ma20_zz2_cyb6_scale0,last_10y,0.28834107469214887,0.21493999069498457,-0.2769806445538845,1.278393689387421,11.576373044829879,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,6,0.0,volume_ma20_zz2_cyb6_scale0,last_5y,0.37541876857043555,0.2404110211053413,-0.15913837762652516,1.4378343110958738,3.9213015609347304,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,6,0.0,volume_ma20_zz2_cyb6_scale0,last_3y,0.5408820454108971,0.274570909688278,-0.10126603142685608,1.7007454136589977,2.6552965854630837,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,6,0.0,volume_ma20_zz2_cyb6_scale0,last_1y,0.7278965633967276,0.22515666456715366,-0.08903246593961267,2.5317349413427577,0.7272498706588579,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,6,0.25,volume_ma20_zz2_cyb6_scale0.25,full,0.3221386903842458,0.23003546362366253,-0.2811304376985594,1.3232236800361221,78.29749575854909,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,6,0.25,volume_ma20_zz2_cyb6_scale0.25,last_10y,0.2894821668553347,0.2174739867373948,-0.28113043769856016,1.270077259024691,11.688130936312158,9.99315537303217,2427,2016-05-30,2026-05-28
volume,20,2,6,0.25,volume_ma20_zz2_cyb6_scale0.25,last_5y,0.38692620812723133,0.24258425597973596,-0.15776982199530565,1.4614739463454198,4.130616391264408,4.999315537303217,1211,2021-05-28,2026-05-28
volume,20,2,6,0.25,volume_ma20_zz2_cyb6_scale0.25,last_3y,0.5751396488099034,0.2766363510098935,-0.09615388248327084,1.7696881303375995,2.9043794474173126,2.9979466119096507,726,2023-05-29,2026-05-28
volume,20,2,6,0.25,volume_ma20_zz2_cyb6_scale0.25,last_1y,0.8335283010577599,0.22938736937094267,-0.09615388248327106,2.7472638781108536,0.8327676360757674,0.999315537303217,243,2025-05-28,2026-05-28
volume,20,2,6,0.5,volume_ma20_zz2_cyb6_scale0.5,full,0.33677520542937156,0.23628436995471913,-0.28744754038118514,1.3408800180422515,93.21891645882955,15.66050650239562,3802,2010-09-29,2026-05-28
volume,20,2,6,0.5,volume_ma20_zz2_cyb6_scale0.5,last_10y,0.28908659083061083,0.22489980188749906,-0.2874475403811849,1.234091650046805,11.649287654585402,9.99315537303217,2427,2016-05-30,2026-05-28
