date,signal,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav,signal_target,holding_dd_from_hwm,stop_triggered,stopped_asset
2021-09-23,exit5_reentry_new_high,0.014691999940063427,0.014691999940063427,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3994362045149487,1.H20955,-0.004447221405468937,False,
2021-09-24,exit5_reentry_new_high,-0.017634535632099047,-0.017634535632099047,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3394887256373824,1.H20955,-0.022003332353229377,False,
2021-09-27,exit5_reentry_new_high,-0.023157914516209854,-0.023157914516209854,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2621531312012255,1.H20955,-0.044651695579731365,False,
2021-09-28,exit5_reentry_new_high,0.019771901150753335,0.019771901150753335,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3266521004499565,1.H20955,-0.02576264334019407,False,
2021-09-29,exit5_reentry_new_high,-0.016574206987700735,-0.016574206987700735,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2715154799610295,1.H20955,-0.04190985494462418,False,
2021-09-30,exit5_reentry_new_high,0.002006952405369855,0.002006952405369855,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.278081255822742,1.H20955,-0.039987013623444034,False,
2021-10-08,exit5_reentry_new_high,0.00949718032519109,0.00949718032519109,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3092137846299194,1.H20955,-0.030869597177300756,False,
2021-10-11,exit5_reentry_new_high,-0.005514257758427843,-0.0035213003591461067,0.0,0.002,2.0,1.H00016,1.H20955,1.H00016,,3.2909659268437275,1.H00016,-0.03428219641281971,False,
2021-10-12,exit5_reentry_new_high,-0.0051959748158688646,-0.0051959748158688646,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.2738661507679647,1.H00016,-0.0051959748158688646,False,
2021-10-13,exit5_reentry_new_high,0.010241602609283307,0.010241602609283307,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.307395786880114,1.H00016,0.0,False,
2021-10-14,exit5_reentry_new_high,-0.006702593879279739,-0.006702593879279739,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.2852276561226157,1.H00016,-0.006702593879279739,False,
2021-10-15,exit5_reentry_new_high,0.007382232383777332,0.007382232383777332,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.309479970113725,1.H00016,0.0,False,
2021-10-18,exit5_reentry_new_high,-0.019790461157207284,-0.019790461157207284,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.243983835314634,1.H00016,-0.019790461157207284,False,
2021-10-19,exit5_reentry_new_high,0.008370967573712695,0.008370967573712695,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.271139118809701,1.H00016,-0.011585158892110314,False,
2021-10-20,exit5_reentry_new_high,-0.0005109555489359874,-0.0005109555489359874,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.2694677121256035,1.H00016,-0.012090194939825105,False,
2021-10-21,exit5_reentry_new_high,0.007231543936700335,0.007231543936700335,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.293111011535463,1.H00016,-0.004946081779035438,False,
2021-10-22,exit5_reentry_new_high,0.012074262054227347,0.012074262054227347,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.332872896862404,1.H00016,0.0,False,
2021-10-25,exit5_reentry_new_high,-0.0005360068706335985,-0.0005360068706335985,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.331086454090737,1.H00016,-0.0005360068706335985,False,
2021-10-26,exit5_reentry_new_high,-0.006721961862160231,-0.006721961862160231,0.0,0.0,0.0,1.H00016,1.H00016,1.H00016,,3.3086950179867807,1.H00016,-0.007254365715051558,False,
2021-10-27,exit5_reentry_new_high,-0.015026141304570029,-0.013052245796162376,0.0,0.002,2.0,0.399606,1.H00016,0.399606,,3.2589780991127846,0.399606,-0.02021192574680586,False,
2021-10-28,exit5_reentry_new_high,-0.009248777941380903,-0.009248777941380903,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.228836534358267,0.399606,-0.009248777941380903,False,
2021-10-29,exit5_reentry_new_high,0.022054928282825292,0.022054928282825292,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3000482925605046,0.399606,0.0,False,
2021-11-01,exit5_reentry_new_high,-0.0055950756610007035,-0.0055950756610007035,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.2815842726786726,0.399606,-0.0055950756610007035,False,
2021-11-02,exit5_reentry_new_high,0.0023047187566915817,0.0023047187566915817,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.289147401503579,0.399606,-0.0033032519801300397,False,
2021-11-03,exit5_reentry_new_high,-0.0037470976156877,-0.0037470976156877,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.27682264511776,0.399606,-0.007037971988198999,False,
2021-11-04,exit5_reentry_new_high,0.010569709008518391,0.010569709008518391,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.311457706949178,0.399606,0.0,False,
2021-11-05,exit5_reentry_new_high,-0.002825592271502697,-0.002825592271502697,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3021008776450147,0.399606,-0.002825592271502697,False,
2021-11-08,exit5_reentry_new_high,0.008215196713921458,0.008215196713921458,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3292282859240814,0.399606,0.0,False,
2021-11-09,exit5_reentry_new_high,0.008770346342587887,0.008770346342587887,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.358426771045176,0.399606,0.0,False,
2021-11-10,exit5_reentry_new_high,-0.0030145773397386444,-0.0030145773397386444,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3483025338040115,0.399606,-0.0030145773397386444,False,
2021-11-11,exit5_reentry_new_high,0.009877395482410067,0.009877395482410067,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3813750421251494,0.399606,0.0,False,
2021-11-12,exit5_reentry_new_high,-0.0009023370529672725,-0.0009023370529672725,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.378323902134661,0.399606,-0.0009023370529672725,False,
2021-11-15,exit5_reentry_new_high,-0.008240577798334314,-0.008240577798334314,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.350484561191148,0.399606,-0.009135479072616248,False,
2021-11-16,exit5_reentry_new_high,-0.002398061681789132,-0.002398061681789132,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3424498925495296,0.399606,-0.011511633312096481,False,
2021-11-17,exit5_reentry_new_high,0.008135388802982924,0.008135388802982924,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.3696420219799084,0.399606,-0.0034698961218647684,False,
2021-11-18,exit5_reentry_new_high,-0.010937088418649599,-0.010937088418649599,0.0,0.0,0.0,0.399606,0.399606,0.399606,,3.332787949246317,0.399606,-0.01436903397982603,False,
2021-11-19,exit5_reentry_new_high,0.00833821040775451,0.010358928264283085,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,,3.3605774364115613,1.H00852,-0.00415895350776696,False,
2021-11-22,exit5_reentry_new_high,0.01840147829341321,0.01840147829341321,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4224170291610228,1.H00852,0.0,False,
2021-11-23,exit5_reentry_new_high,-0.0007085650237604879,-0.0007085650237604879,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.419992024157437,1.H00852,-0.0007085650237604879,False,
2021-11-24,exit5_reentry_new_high,-0.0003505114594262171,-0.0003505114594262171,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4187932777618237,1.H00852,-0.0010588281230261565,False,
2021-11-25,exit5_reentry_new_high,-0.00160257147192866,-0.00160257147192866,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.413314417186461,1.H00852,-0.002659702747211057,False,
2021-11-26,exit5_reentry_new_high,0.001896464768589734,0.001896464768589734,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4197876477227744,1.H00852,-0.0007682820111762911,False,
2021-11-29,exit5_reentry_new_high,0.00743473488831814,0.00743473488831814,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4452128622579385,1.H00852,0.0,False,
2021-11-30,exit5_reentry_new_high,0.0068083242259067145,0.0068083242259067145,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4686689884514545,1.H00852,0.0,False,
2021-12-01,exit5_reentry_new_high,0.0001892261218163771,0.0001892261218163771,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.469325351232004,1.H00852,0.0,False,
2021-12-02,exit5_reentry_new_high,-0.010866548318868352,-0.010866548318868352,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4316257596689663,1.H00852,-0.010866548318868352,False,
2021-12-03,exit5_reentry_new_high,0.006994480693881755,0.006994480693881755,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.455628199793598,1.H00852,-0.003948073487412107,False,
2021-12-06,exit5_reentry_new_high,-0.014607199075548527,-0.014607199075548527,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4051511507481336,1.H00852,-0.018497602267565028,False,
2021-12-07,exit5_reentry_new_high,-0.01584868550903118,-0.01584868550903118,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.3511839810492106,1.H00852,-0.034053125095586445,False,
2021-12-08,exit5_reentry_new_high,0.016097784554037542,0.018134052659356303,0.0,0.002,2.0,1.H20955,1.H00852,1.H20955,,3.4051306187770827,1.H20955,-0.016536593599929206,False,
2021-12-09,exit5_reentry_new_high,0.0067616475797624975,0.0067616475797624975,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4281549119843118,1.H20955,0.0,False,
2021-12-10,exit5_reentry_new_high,-0.008402163715332311,-0.008402163715332311,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.399350993172299,1.H20955,-0.008402163715332311,False,
2021-12-13,exit5_reentry_new_high,0.000380260239795982,0.000380260239795982,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4006436311961137,1.H20955,-0.008025098484325532,False,
2021-12-14,exit5_reentry_new_high,-0.005733948648302123,-0.005733948648302123,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3811445152436597,1.H20955,-0.013713031630021022,False,
2021-12-15,exit5_reentry_new_high,0.002704665905074899,0.002704665905074899,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.39028938153417,1.H20955,-0.011045454894051066,False,
2021-12-16,exit5_reentry_new_high,0.008289858106942383,0.008289858106942383,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.418394399448562,1.H20955,-0.0028471620409070697,False,
2021-12-17,exit5_reentry_new_high,-0.0007312879063182676,-0.0007312879063182676,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.415894568965219,1.H20955,-0.003576367852057394,False,
2021-12-20,exit5_reentry_new_high,0.005673071989327205,0.005673071989327205,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4352731847629108,1.H20955,0.0,False,
2021-12-21,exit5_reentry_new_high,0.01806864311384504,0.01806864311384504,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4973439099369537,1.H20955,0.0,False,
2021-12-22,exit5_reentry_new_high,-0.0041521121396030924,-0.0041521121396030924,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4828225458321374,1.H20955,-0.0041521121396030924,False,
2021-12-23,exit5_reentry_new_high,-0.004282026184083687,-0.004282026184083687,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4679090084963673,1.H20955,-0.008416358870785734,False,
2021-12-24,exit5_reentry_new_high,-0.001793587687105913,-0.001793587687105913,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4616890095987247,1.H20955,-0.010194851080250755,False,
2021-12-27,exit5_reentry_new_high,0.008883420610599213,0.008883420610599213,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4924406490940787,1.H20955,-0.0014019956198598749,False,
2021-12-28,exit5_reentry_new_high,-0.004111519154259113,-0.004111519154259113,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4780814124702153,1.H20955,-0.005507750442273807,False,
2021-12-29,exit5_reentry_new_high,-0.002408812828188278,-0.002408812828188278,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.469703365346374,1.H20955,-0.007903296130542192,False,
2021-12-30,exit5_reentry_new_high,0.007144120024247469,0.007144120024247469,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4944913426369437,1.H20955,-0.0008156382024385733,False,
2021-12-31,exit5_reentry_new_high,0.014186887223400113,0.014186887223400113,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.5440672972180822,1.H20955,0.0,False,
2022-01-04,exit5_reentry_new_high,0.020713120865072376,0.020713120865072376,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.617475991499311,1.H20955,0.0,False,
2022-01-05,exit5_reentry_new_high,-0.004212271852939264,-0.004212271852939264,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6022381992016346,1.H20955,-0.004212271852939264,False,
2022-01-06,exit5_reentry_new_high,0.008356784839551601,0.008356784839551601,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6323413287731765,1.H20955,0.0,False,
2022-01-07,exit5_reentry_new_high,0.005643842590051351,0.005643842590051351,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.65284169146611,1.H20955,0.0,False,
2022-01-10,exit5_reentry_new_high,0.008648269326503755,0.008648269326503755,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6844324502209904,1.H20955,0.0,False,
2022-01-11,exit5_reentry_new_high,0.0028762749830675283,0.0028762749830675283,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.695029891104363,1.H20955,0.0,False,
2022-01-12,exit5_reentry_new_high,-0.0067339608164949105,-0.0067339608164949105,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.670147704601889,1.H20955,-0.0067339608164949105,False,
2022-01-13,exit5_reentry_new_high,-0.0060972952579709805,-0.0060972952579709805,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6477697304065666,1.H20955,-0.012790197127112157,False,
2022-01-14,exit5_reentry_new_high,-0.012288620413164253,-0.012288620413164253,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6029436728349697,1.H20955,-0.02492164366277172,False,
2022-01-17,exit5_reentry_new_high,0.004786879862814786,0.004786879862814786,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6201905313493192,1.H20955,-0.020254060714154476,False,
2022-01-18,exit5_reentry_new_high,0.00603982045150997,0.00603982045150997,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.642055832158926,1.H20955,-0.014336571152771871,False,
2022-01-19,exit5_reentry_new_high,0.0054922347740873345,0.0054922347740873345,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.662058857849477,1.H20955,-0.008923076193310897,False,
2022-01-20,exit5_reentry_new_high,-0.003084098674405844,-0.003084098674405844,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6507647069803872,1.H20955,-0.011979655220257346,False,
2022-01-21,exit5_reentry_new_high,-0.011380753539832034,-0.011380753539832034,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.6092162536183263,1.H20955,-0.023224071256535472,False,
2022-01-24,exit5_reentry_new_high,-0.004767633993339682,-0.004767633993339682,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.5920088315182617,1.H20955,-0.02788098137828876,False,
2022-01-25,exit5_reentry_new_high,-0.032275113082981255,-0.031306419502483696,0.0,0.001,1.0,cash,1.H20955,cash,,3.4760763402859425,1.H20955,-0.05831454718160278,True,1.H20955
2022-01-26,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4764974668309896,cash,,False,
2022-01-27,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4769186443955054,cash,,False,
2022-01-28,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4773398729856706,cash,,False,
2022-02-07,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.477761152607667,cash,,False,
2022-02-08,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.478182483267677,cash,,False,
2022-02-09,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4786038649718836,cash,,False,
2022-02-10,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.479025297726471,cash,,False,
2022-02-11,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.479446781537624,cash,,False,
2022-02-14,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4798683164115287,cash,,False,
2022-02-15,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.4802899023543707,cash,,False,
2022-02-16,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.480711539372337,cash,,False,
2022-02-17,exit5_reentry_new_high,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,,3.477652094244144,1.H20955,,False,
2022-02-18,exit5_reentry_new_high,0.017023255473329835,0.017023255473329835,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.5368530542918224,1.H20955,0.0,False,
2022-02-21,exit5_reentry_new_high,0.0031527606758212645,0.0031527606758212645,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.548003905517552,1.H20955,0.0,False,
2022-02-22,exit5_reentry_new_high,-0.013297003702751109,-0.013297003702751109,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.50082608444851,1.H20955,-0.013297003702751109,False,
2022-02-23,exit5_reentry_new_high,-0.002851165291806401,-0.002851165291806401,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4908446506238797,1.H20955,-0.016110257039115172,False,
2022-02-24,exit5_reentry_new_high,-0.020037718917459757,-0.020037718917459757,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.4208960867301603,1.H20955,-0.03582516315433715,False,
2022-02-25,exit5_reentry_new_high,-0.0006545475977765003,0.001348148699622742,0.0,0.002,2.0,1.H00852,1.H20955,1.H00852,,3.4186569474143482,1.H00852,-0.034525312101834627,False,
2022-02-28,exit5_reentry_new_high,0.007861541665427074,0.007861541665427074,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.4455328614462477,1.H00852,0.0,False,
2022-03-01,exit5_reentry_new_high,0.0012963468601101535,0.0012963468601101535,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.44999946715259,1.H00852,0.0,False,
2022-03-02,exit5_reentry_new_high,-0.002037813164838087,-0.002037813164838087,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.442969012819742,1.H00852,-0.002037813164838087,False,
2022-03-03,exit5_reentry_new_high,-0.009669530025884665,-0.009669530025884665,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.409677120572091,1.H00852,-0.011687638495138208,False,
2022-03-04,exit5_reentry_new_high,-0.01376223755364514,-0.01376223755364514,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.362752334057549,1.H00852,-0.025289027991372115,False,
2022-03-07,exit5_reentry_new_high,-0.02151930638169175,-0.02151930638169175,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.2903882362952155,1.H00852,-0.046264132031622385,False,
2022-03-08,exit5_reentry_new_high,-0.03124364152469461,-0.03027391544013469,0.0,0.001,1.0,cash,1.H00852,cash,,3.1875845257633357,1.H00852,-0.07513745105072056,True,1.H00852
2022-03-09,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.18797070153365,cash,,False,
2022-03-10,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.188356924089147,cash,,False,
2022-03-11,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1887431934354957,cash,,False,
2022-03-14,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.189129509578364,cash,,False,
2022-03-15,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.189515872523421,cash,,False,
2022-03-16,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.189902282276338,cash,,False,
2022-03-17,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1902887388427845,cash,,False,
2022-03-18,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1906752422284326,cash,,False,
2022-03-21,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1910617924389544,cash,,False,
2022-03-22,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1914483894800227,cash,,False,
2022-03-23,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1918350333573113,cash,,False,
2022-03-24,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.192221724076494,cash,,False,
2022-03-25,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1926084616432457,cash,,False,
2022-03-28,exit5_reentry_new_high,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H20955,cash,1.H20955,,3.189802250817179,1.H20955,,False,
2022-03-29,exit5_reentry_new_high,-0.0022523314723602583,-0.0022523314723602583,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.1826177588170577,1.H20955,-0.0022523314723602583,False,
2022-03-30,exit5_reentry_new_high,0.020170260459846823,0.020170260459846823,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.246811987956532,1.H20955,0.0,False,
2022-03-31,exit5_reentry_new_high,0.00545450537377512,0.00545450537377512,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2645217413924783,1.H20955,0.0,False,
2022-04-01,exit5_reentry_new_high,0.013109273375428998,0.013109273375428998,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.3073172493404237,1.H20955,0.0,False,
2022-04-06,exit5_reentry_new_high,0.018307230420183007,0.018307230420183007,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.367865068296745,1.H20955,0.0,False,
2022-04-07,exit5_reentry_new_high,-0.025420345811360878,-0.025420345811360878,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.282252773614639,1.H20955,-0.025420345811360878,False,
2022-04-08,exit5_reentry_new_high,0.00698924414321489,0.00698924414321489,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.305193239589176,1.H20955,-0.01860877067122646,False,
2022-04-11,exit5_reentry_new_high,-0.01671886312198989,-0.01671886312198989,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2499341662247585,1.H20955,-0.03501651630349556,False,
2022-04-12,exit5_reentry_new_high,0.009270596050220181,0.009270596050220181,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2800629930696372,1.H20955,-0.026070544231011072,False,
2022-04-13,exit5_reentry_new_high,-0.012151911574422969,-0.012151911574422969,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.240203957619318,1.H20955,-0.03790564885724179,False,
2022-04-14,exit5_reentry_new_high,0.010487082786820201,0.010487082786820201,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.274184244769054,1.H20955,-0.027816085748075592,False,
2022-04-15,exit5_reentry_new_high,-0.0035590657806815473,-0.0035590657806815473,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2625312076638497,1.H20955,-0.03127615224981861,False,
2022-04-18,exit5_reentry_new_high,-0.00854938024552998,-0.00854938024552998,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2346385878066233,1.H20955,-0.03955814077714792,False,
2022-04-19,exit5_reentry_new_high,0.00882942535774589,0.00882942535774589,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.2631985877769463,1.H20955,-0.031077991070684985,False,
2022-04-20,exit5_reentry_new_high,-0.019368071610646798,-0.019368071610646798,0.0,0.0,0.0,1.H20955,1.H20955,1.H20955,,3.1999967238491207,1.H20955,-0.04984414192475972,False,
2022-04-21,exit5_reentry_new_high,-0.01994516898517007,-0.018964133118288373,0.0,0.001,1.0,cash,1.H20955,cash,,3.1361722484399595,1.H20955,-0.06786302410042,True,1.H20955
2022-04-22,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.136552195614408,cash,,False,
2022-04-25,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1369321888194452,cash,,False,
2022-04-26,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1373122280606482,cash,,False,
2022-04-27,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1376923133435937,cash,,False,
2022-04-28,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1380724446738597,cash,,False,
2022-04-29,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1384526220570255,cash,,False,
2022-05-05,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1388328454986696,cash,,False,
2022-05-06,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1392131150043725,cash,,False,
2022-05-09,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1395934305797146,cash,,False,
2022-05-10,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1399737922302773,cash,,False,
2022-05-11,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1403541999616427,cash,,False,
2022-05-12,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1407346537793934,cash,,False,
2022-05-13,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1411151536891126,cash,,False,
2022-05-16,exit5_reentry_new_high,0.0001211499702025165,0.0,0.0001211499702025165,0.0,0.0,cash,cash,cash,,3.1414956996963848,cash,,False,
2022-05-17,exit5_reentry_new_high,-0.0008789711797676514,0.0,0.0001211499702025165,0.001,1.0,1.H00852,cash,1.H00852,,3.1387344155149877,1.H00852,,False,
2022-05-18,exit5_reentry_new_high,0.0016150351586456946,0.0016150351586456946,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,,3.1438035819496957,1.H00852,0.0,False,
