strategy,window,start,end,cagr,vol,sharpe,maxdd,calmar,final_nav,monthly_win_rate
mix_signal_top3_130_260_390,roll_5y,2013-12-17,2018-12-18,0.08897352346353982,0.128669060238115,0.7272185822690235,-0.1732120138330573,0.5136683160400929,1.531660860485644,0.6065573770491803
mix_signal_top3_130_260_390,roll_5y,2014-03-20,2019-03-21,0.0961942167272054,0.12609103774261424,0.7919245907835089,-0.17321201383305695,0.5553553393814711,1.5831404192812792,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2014-06-19,2019-06-20,0.10325449942691689,0.12755749376759556,0.8346092261789043,-0.17321201383305695,0.5961162689698554,1.6348057869187296,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2014-09-18,2019-09-19,0.11071480069324657,0.12867277330319588,0.8808950469473742,-0.17321201383305784,0.639186614387809,1.6908552681984663,0.6229508196721312
mix_signal_top3_130_260_390,roll_5y,2014-12-17,2019-12-18,0.12487501485445263,0.12761482830229615,0.9864794856608712,-0.1732120138330573,0.7209373766349018,1.8014669118360565,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2015-03-20,2020-03-20,0.14733328942224833,0.12740965546785896,1.143164907659271,-0.17321201383305784,0.8505950953508832,1.98870579454728,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2015-06-19,2020-06-19,0.16746403885931826,0.12745844403799095,1.2793828671584657,-0.1732120138330574,0.9668153793346052,2.1694799302908043,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2015-09-18,2020-09-18,0.2093338149361721,0.12911936646653052,1.537796973467786,-0.17321201383305795,1.2085409683991573,2.5876199004441736,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2015-12-17,2020-12-17,0.19952823404438735,0.13590689125639555,1.4076798709627147,-0.1732120138330573,1.1519306867287726,2.4843604828977295,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2016-03-21,2021-03-22,0.21173193725049044,0.1400542389461929,1.4424641747873859,-0.1732120138330573,1.222385979846403,2.6133888813641306,0.6885245901639344
mix_signal_top3_130_260_390,roll_5y,2016-06-20,2021-06-21,0.2383722176199643,0.14211558065927213,1.5767878908042994,-0.17321201383305762,1.3761875538824249,2.9137122555655757,0.7049180327868853
mix_signal_top3_130_260_390,roll_5y,2016-09-19,2021-09-20,0.24372291343137054,0.1439778247794373,1.5881722465480461,-0.169267551469522,1.4398678973935228,2.9772320257142653,0.7049180327868853
mix_signal_top3_130_260_390,roll_5y,2016-12-16,2021-12-17,0.2999627531393634,0.14528575557792744,1.880007691393247,-0.16926755146952244,1.7721220076452358,3.714398448227729,0.7377049180327869
mix_signal_top3_130_260_390,roll_5y,2017-03-21,2022-03-21,0.3243492494680753,0.15039531427179342,1.943828724141006,-0.16926755146952255,1.9161927176956652,4.07313817002313,0.7377049180327869
mix_signal_top3_130_260_390,roll_5y,2017-06-20,2022-06-21,0.285209928349893,0.15588008643092024,1.6891202253480582,-0.16926755146952266,1.6849651683018896,3.508279011931727,0.7049180327868853
mix_signal_top3_130_260_390,roll_5y,2017-09-19,2022-09-20,0.2548985668711101,0.15532716489945128,1.5407095307043002,-0.169267551469522,1.5058914993344528,3.113476545210691,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2017-12-18,2022-12-19,0.22464360899787272,0.15420777422332424,1.3923171338113465,-0.1692675514695221,1.3271510519741965,2.755683400271132,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2018-03-21,2023-03-22,0.20975313243557592,0.15482524967157488,1.3082782948278473,-0.16926755146952233,1.2391809925444763,2.5921109404115334,0.639344262295082
mix_signal_top3_130_260_390,roll_5y,2018-06-20,2023-06-22,0.213333445505262,0.1539660150631968,1.3346782952028498,-0.16926755146952233,1.2603327906215624,2.632105025910602,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2018-09-19,2023-09-21,0.2047428460178229,0.15428142652800594,1.2861188663778398,-0.16926755146952255,1.2095811881268208,2.5401500076940744,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2018-12-19,2023-12-20,0.24497461107220908,0.15569325423611569,1.4864822500455095,-0.14831460772583227,1.651722745510396,2.9922500018541096,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2019-03-22,2024-03-22,0.2614951445175113,0.1595516905340472,1.537072661201064,-0.1483146077258316,1.763111189970584,3.1962082897374406,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2019-06-21,2024-06-24,0.24588014499201072,0.16469979400138923,1.4205515946543108,-0.14831460772583227,1.6578282393230863,3.00858006006335,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2019-09-20,2024-09-23,0.24522939007707545,0.16612036980663625,1.4066647045806893,-0.14831460772583216,1.653440573637869,3.000714878008206,0.6557377049180327
mix_signal_top3_130_260_390,roll_5y,2019-12-19,2024-12-20,0.24702665238825405,0.16878049727961494,1.3942800076831308,-0.14831460772583227,1.6655584785343358,3.0188257221498755,0.6885245901639344
mix_signal_top3_130_260_390,roll_5y,2020-03-23,2025-03-26,0.23717946725905614,0.17138403700652197,1.329988606924293,-0.1483146077258316,1.599164579240209,2.903082998661771,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2020-06-22,2025-06-26,0.2300591072987166,0.17028738685022463,1.3041462215738977,-0.14831460772583183,1.5511560919474245,2.8219750446079765,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2020-09-21,2025-09-25,0.22294344433379765,0.16925125497653265,1.2766823619986771,-0.14831460772583216,1.5031792737902194,2.7411276640296283,0.6721311475409836
mix_signal_top3_130_260_390,roll_5y,2020-12-18,2025-12-24,0.2669073371464381,0.16802306512682283,1.4971049768583697,-0.14831460772583227,1.799602488514355,3.275983698395625,0.7213114754098361
mix_signal_top3_130_260_390,roll_5y,2021-03-23,2026-03-27,0.2803530347091929,0.17007500285896282,1.5418286751401824,-0.1483146077258316,1.8902590851161623,3.4494561136131803,0.7213114754098361
