version,candidate,name,lbs,abs_threshold,rebalance_threshold,min_turnover,commission,official_weight,ema_weight,ema_half_life,ema_abs_threshold,target_vol,vol_window,max_lev,volreg_enabled,volreg_enter,volreg_exit,year,return,vol_lb,volreg_short_window,volreg_long_window,ema_vol_halflife_days
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.16449185438959102,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3430825964227673,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3183551742349249,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.002,mt0.08_fee0.002,"(130, 260, 390)",0.04,1.05,0.08,0.002,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.203241015701771,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.025955586726628566,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1164616213233518,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.16312161021272975,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.037618910678923534,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.043895620966565074,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14353425584244683,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.00029270423794969247,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.052159126953948864,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.020947914967267778,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.7693837221527771,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.044907209390402825,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.16085149276621236,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.48686890320071674,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.3143662219570529,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.04269144909036138,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.13893618189466017,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.32685788048170505,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.30114214578820886,20.0,10.0,250.0,126.0
V7.5,mt0.08_fee0.003,mt0.08_fee0.003,"(130, 260, 390)",0.04,1.05,0.08,0.003,0.5,0.5,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.19782962022491346,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.03953049966231159,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.19126791281331768,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.2006099156687955,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.016279778470429496,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.03788771259184909,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14901771745616754,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.01913623379309448,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.04674585176283963,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.06104545872241118,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.835764059152764,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.013230593470463736,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.19076003644314543,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.6236231622435062,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.4374758921246771,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.03611683658425924,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.22995949742182487,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.4284666287186427,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.37688924115529865,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.0005,mt0_fee0.0005,"(160, 260, 390)",0.04,1.05,0.0,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.25505319133265414,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.039379351866267065,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.18374915070087328,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.19056658702799423,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.025057812477244923,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.028934895734033628,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.1422800559048245,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.010280640087755755,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.05474084816538438,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.04766453138123028,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8268960987519871,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.0062754178992716625,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.18057384819443256,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.6124660528049701,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.43090486466758104,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.03060280106506874,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.21709336764452858,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.4214573401901134,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.36787817792147326,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.001,mt0_fee0.001,"(160, 260, 390)",0.04,1.05,0.0,0.001,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.25251477532987376,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.03907577877557289,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.16883360852292228,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.17070273592129626,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.04238892573772346,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.011245582726187475,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.12891719300235205,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,-0.0072151213739519715,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.07053916930149307,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.02140094455843089,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8091394673390764,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.007505436471885507,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.16039964547274832,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5903104102514813,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.41783205480942764,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.019661146276855,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.19168221868709656,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.40751059865089934,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.34999325415042404,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.002,mt0_fee0.002,"(160, 260, 390)",0.04,1.05,0.0,0.002,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.24745084716234356,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.038770495870291466,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.1540797575753019,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.15113435560222355,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.05942048119097365,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,-0.006155556604269918,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.11570287000998536,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,-0.024427434503403234,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.08608555006514429,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,-0.0042096595664711245,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.7913659499510615,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,-0.02111456046236948,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.14049652128615864,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.5683724138259489,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.40485228691805974,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.008834169625350441,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.16670652619187254,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.3936609874740389,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.3322930341913599,20.0,10.0,250.0,126.0
V7.6,mt0_fee0.003,mt0_fee0.003,"(160, 260, 390)",0.04,1.05,0.0,0.003,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.24240456683328304,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2008,0.03952205993228031,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2009,0.19136817431332287,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2010,0.20061484375204386,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2011,-0.01621846706324226,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2012,0.03788222990775614,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2013,0.14896905582941655,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2014,0.019176122031979936,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2015,-0.04677685890105998,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2016,0.06106305186160821,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2017,0.8352547378054802,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2018,0.013230049818464984,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2019,0.19090773932453553,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2020,0.6224760025738236,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2021,0.43737749040652263,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2022,0.036253676936248924,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2023,0.23027857163171617,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2024,0.4287497955773494,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2025,0.37689500202447324,20.0,10.0,250.0,126.0
V7.6,mt0.01_fee0.0005,mt0.01_fee0.0005,"(160, 260, 390)",0.04,1.05,0.01,0.0005,0.25,0.75,100,0.16,0.25,40,2.0,True,2.0,1.6,2026,0.25505327504637965,20.0,10.0,250.0,126.0
