date,dbc_126d_mom,tlt_126d_mom,uup_126d_mom,inflation_pressure,hy_oas_lag1,hy_oas_ma252,hy_oas_sd252,hy_oas_63d_change,credit_stress,macro_stress_or,macro_stress_and
2019-03-08,-0.04911700527767737,0.09531937780681554,0.02176217077141085,False,,,,,False,False,False
2019-03-09,-0.04911700527767737,0.09531937780681554,0.02176217077141085,False,,,,,False,False,False
2019-03-10,-0.04911700527767737,0.09531937780681554,0.02176217077141085,False,,,,,False,False,False
2019-03-11,-0.04734410705308201,0.08780151350648868,0.019800100523983177,False,,,,,False,False,False
2019-03-12,-0.037296867012706625,0.09611276108099132,0.020215451780896565,False,,,,,False,False,False
2019-03-13,-0.028915433532340273,0.09258936330906753,0.0174690756242748,False,,,,,False,False,False
2019-03-14,-0.02733520466569439,0.08479320850299499,0.014681379712238929,False,,,,,False,False,False
2019-03-15,-0.016659683003120263,0.08387609785011785,0.011146233732693522,False,,,,,False,False,False
2019-03-16,-0.016659683003120263,0.08387609785011785,0.011146233732693522,False,,,,,False,False,False
2019-03-17,-0.016659683003120263,0.08387609785011785,0.011146233732693522,False,,,,,False,False,False
2019-03-18,-0.009301926632629187,0.07622633356616282,0.001043108275059712,False,,,,,False,False,False
2019-03-19,0.021265847555054895,0.07449821195340123,0.003348142419163702,False,,,,,False,False,False
2019-03-20,0.019931455466505543,0.08507100095200504,0.0009753414025936991,False,,,,,False,False,False
2019-03-21,0.01678285014053471,0.08793629005432413,0.00490046144111056,False,,,,,False,False,False
2019-03-22,0.0016774814490019274,0.09848053338074592,0.014292522952888964,False,,,,,False,False,False
2019-03-23,0.0016774814490019274,0.09848053338074592,0.014292522952888964,False,,,,,False,False,False
2019-03-24,0.0016774814490019274,0.09848053338074592,0.014292522952888964,False,,,,,False,False,False
2019-03-25,0.005447896014064257,0.09717838982780291,0.015082157019084441,False,,,,,False,False,False
2019-03-26,0.03891316743890294,0.09600793872381441,0.01310314559596426,False,,,,,False,False,False
2019-03-27,0.024558436781497273,0.10647821552053394,0.014277483282936876,False,,,,,False,False,False
2019-03-28,0.021344712446468073,0.11033812204914084,0.01780067302898014,False,,,,,False,False,False
2019-03-29,0.052713912707859745,0.10812962523816139,0.017005610901987156,False,,,,,False,False,False
2019-03-30,0.052713912707859745,0.10812962523816139,0.017005610901987156,False,,,,,False,False,False
2019-03-31,0.052713912707859745,0.10812962523816139,0.017005610901987156,False,,,,,False,False,False
2019-04-01,0.05780541922915483,0.09486187258472079,0.014264026884181158,False,,,,,False,False,False
2019-04-02,0.06459763456738421,0.09564623695129715,0.012698940679825466,False,,,,,False,False,False
2019-04-03,0.06941349748578429,0.09146446301333655,0.016226450010571547,False,,,,,False,False,False
2019-04-04,0.06311069195341079,0.09027126900032689,0.018975010715952756,False,,,,,False,False,False
2019-04-05,0.07129025853892013,0.08760885133129492,0.016213793551953737,False,,,,,False,False,False
2019-04-06,0.07129025853892013,0.08760885133129492,0.016213793551953737,False,,,,,False,False,False
2019-04-07,0.07129025853892013,0.08760885133129492,0.016213793551953737,False,,,,,False,False,False
2019-04-08,0.05120250000216364,0.07610955868620106,0.01231346867941685,False,,,,,False,False,False
2019-04-09,0.04858916929247714,0.061729985666661324,0.014659952215236638,False,,,,,False,False,False
2019-04-10,0.05765099022532527,0.06429895240180272,0.01309771056902087,False,,,,,False,False,False
2019-04-11,0.06128850482757375,0.05473595647427376,0.016614921564111595,False,,,,,False,False,False
2019-04-12,0.05234694468469847,0.04527760737279185,0.017022664084946015,False,,,,,False,False,False
2019-04-13,0.05234694468469847,0.04527760737279185,0.017022664084946015,False,,,,,False,False,False
2019-04-14,0.05234694468469847,0.04527760737279185,0.017022664084946015,False,,,,,False,False,False
2019-04-15,0.06740818392303072,0.04360045780622901,0.009976082381794704,False,,,,,False,False,False
2019-04-16,0.057315260938063384,0.03724043067957039,0.009589856220481696,False,,,,,False,False,False
2019-04-17,0.05680437280270989,0.0423116379168369,0.012702665627874365,False,,,,,False,False,False
2019-04-18,0.046561312011059064,0.050253174476575735,0.018157732290554618,False,,,,,False,False,False
2019-04-19,0.0628185482552055,0.046618560387281516,0.014247696285772493,False,,,,,False,False,False
2019-04-20,0.0628185482552055,0.046618560387281516,0.014247696285772493,False,,,,,False,False,False
2019-04-21,0.0628185482552055,0.046618560387281516,0.014247696285772493,False,,,,,False,False,False
2019-04-22,0.08065404141157151,0.03556283398190985,0.014646477998751184,False,,,,,False,False,False
2019-04-23,0.10514033605925421,0.031586024032946636,0.018541425547327073,False,,,,,False,False,False
2019-04-24,0.09667342504375154,0.026442412166282514,0.02320898707292751,False,,,,,False,False,False
2019-04-25,0.10495482667793832,0.028683287174454897,0.03311086232785354,False,,,,,False,False,False
2019-04-26,0.10164249998067643,0.03235500904246735,0.025171515048126203,False,,,,,False,False,False
2019-04-27,0.10164249998067643,0.03235500904246735,0.025171515048126203,False,,,,,False,False,False
2019-04-28,0.10164249998067643,0.03235500904246735,0.025171515048126203,False,,,,,False,False,False
2019-04-29,0.11466300937952378,0.02069540158145955,0.02739738610861453,False,,,,,False,False,False
2019-04-30,0.1181376436824082,0.025922183318790815,0.024266220937134264,False,,,,,False,False,False
2019-05-01,0.09041477070528359,0.041312399115097875,0.020249276074012057,False,,,,,False,False,False
2019-05-02,0.08853800646660015,0.036180995379029746,0.026984799559632178,False,,,,,False,False,False
2019-05-03,0.09826991971265975,0.030452021160924492,0.025882363561106958,False,,,,,False,False,False
2019-05-04,0.09826991971265975,0.030452021160924492,0.025882363561106958,False,,,,,False,False,False
2019-05-05,0.09826991971265975,0.030452021160924492,0.025882363561106958,False,,,,,False,False,False
2019-05-06,0.09868875733315052,0.02937369768107989,0.028683678813310243,False,,,,,False,False,False
2019-05-07,0.08488621507951732,0.03725975980492202,0.02946959011839123,False,,,,,False,False,False
2019-05-08,0.08327602672331191,0.027366033558864133,0.02223086736883051,False,,,,,False,False,False
2019-05-09,0.06894202460991927,0.01997085317720404,0.025882363561106958,False,,,,,False,False,False
2019-05-10,0.05656565459629448,0.03051107425006805,0.027101298872589608,False,,,,,False,False,False
2019-05-11,0.05656565459629448,0.03051107425006805,0.027101298872589608,False,,,,,False,False,False
2019-05-12,0.05656565459629448,0.03051107425006805,0.027101298872589608,False,,,,,False,False,False
2019-05-13,0.04344918880526105,0.04167749392236897,0.031558058805442046,False,,,,,False,False,False
2019-05-14,0.04698887213102432,0.04134874896548446,0.030672432597446564,False,,,,,False,False,False
2019-05-15,0.03569117213060502,0.04938719533003444,0.040889191260137014,False,,,,,False,False,False
2019-05-16,0.0442419749190206,0.05266500226228743,0.037490122331248266,False,,,,,False,False,False
2019-05-17,0.0378591024395194,0.05090961222528745,0.039037872574899435,False,,,,,False,False,False
2019-05-18,0.0378591024395194,0.05090961222528745,0.039037872574899435,False,,,,,False,False,False
2019-05-19,0.0378591024395194,0.05090961222528745,0.039037872574899435,False,,,,,False,False,False
2019-05-20,0.0513495893644178,0.05265788576321295,0.03824917205577916,False,,,,,False,False,False
2019-05-21,0.04376220570832601,0.05483553056841228,0.03614925983524153,False,,,,,False,False,False
2019-05-22,0.023391867026807178,0.05982629086854474,0.03571425408253881,False,,,,,False,False,False
2019-05-23,0.001298744402459251,0.07147960283608312,0.03375192172352226,False,,,,,False,False,False
2019-05-24,0.004498685125247759,0.07805310634853124,0.026995447239317683,False,,,,,False,False,False
2019-05-25,0.004498685125247759,0.07805310634853124,0.026995447239317683,False,,,,,False,False,False
2019-05-26,0.004498685125247759,0.07805310634853124,0.026995447239317683,False,,,,,False,False,False
2019-05-27,0.004498685125247759,0.07805310634853124,0.026995447239317683,False,,,,,False,False,False
2019-05-28,0.02006477679452101,0.07850853908645661,0.03129904878954304,False,,,,,False,False,False
2019-05-29,0.017498418787146752,0.08222606337676552,0.03607847031229405,False,,,,,False,False,False
2019-05-30,0.004524856912494268,0.08441194062649693,0.030409443060587238,False,,,,,False,False,False
2019-05-31,-0.027009681532402796,0.1032717723314327,0.034591208916374905,False,,,,,False,False,False
2019-06-01,-0.027009681532402796,0.1032717723314327,0.034591208916374905,False,,,,,False,False,False
2019-06-02,-0.027009681532402796,0.1032717723314327,0.034591208916374905,False,,,,,False,False,False
2019-06-03,-0.01694927804033075,0.11175777190196778,0.028279747245648412,False,,,,,False,False,False
2019-06-04,-0.020658455839986045,0.09354247578501007,0.02669796502211197,False,,,,,False,False,False
2019-06-05,-0.04743596616403445,0.08817124391680364,0.03551685956526596,False,,,,,False,False,False
2019-06-06,-0.025773259119878267,0.08237323210131153,0.029932892575235126,False,,,,,False,False,False
2019-06-07,-0.0312899163670447,0.09837176525734259,0.025600565721430435,False,,,,,False,False,False
2019-06-08,-0.0312899163670447,0.09837176525734259,0.025600565721430435,False,,,,,False,False,False
2019-06-09,-0.0312899163670447,0.09837176525734259,0.025600565721430435,False,,,,,False,False,False
2019-06-10,-0.034460827042225306,0.09291222248656283,0.02395915397777504,False,,,,,False,False,False
2019-06-11,-0.023718054464103577,0.08860967694612443,0.021543290376399238,False,,,,,False,False,False
2019-06-12,-0.03841221352277646,0.08890366678414496,0.02028878289755509,False,,,,,False,False,False
2019-06-13,-0.016806703937477074,0.08547863063014405,0.01868425578954902,False,,,,,False,False,False
2019-06-14,-0.014202607514859689,0.08358493628639829,0.0229392903182557,False,,,,,False,False,False
2019-06-15,-0.014202607514859689,0.08358493628639829,0.0229392903182557,False,,,,,False,False,False
2019-06-16,-0.014202607514859689,0.08358493628639829,0.0229392903182557,False,,,,,False,False,False
2019-06-17,-0.012987010169773883,0.08975630295103776,0.019364833056223274,False,,,,,False,False,False
2019-06-18,-0.0071014115909374675,0.09801083613954065,0.02448509511003283,False,,,,,False,False,False
2019-06-19,-0.014762539993121382,0.10376386377000668,0.01430222263551606,False,,,,,False,False,False
2019-06-20,0.0025609045364054506,0.10040911931482288,0.009287897035589854,False,,,,,False,False,False
2019-06-21,-0.013199297315983238,0.08662344940355449,0.006203877594129548,False,,,,,False,False,False
2019-06-22,-0.013199297315983238,0.08662344940355449,0.006203877594129548,False,,,,,False,False,False
2019-06-23,-0.013199297315983238,0.08662344940355449,0.006203877594129548,False,,,,,False,False,False
2019-06-24,-0.008799508213576557,0.09472563226345931,0.004652864443463134,False,,,,,False,False,False
2019-06-25,-0.008150426053884052,0.09533217177806041,0.010899002802427615,False,,,,,False,False,False
2019-06-26,-0.006249998260061562,0.09144625376794724,0.01089061155235882,False,,,,,False,False,False
2019-06-27,-0.009345723066539469,0.10905171796838764,0.010104964063267108,False,,,,,False,False,False
2019-06-28,-0.02237419429494314,0.10173632344468486,0.00971984196537412,False,,,,,False,False,False
2019-06-29,-0.02237419429494314,0.10173632344468486,0.00971984196537412,False,,,,,False,False,False
2019-06-30,-0.02237419429494314,0.10173632344468486,0.00971984196537412,False,,,,,False,False,False
2019-07-01,-0.00820177860586413,0.10242469147040101,0.01789880746914352,False,,,,,False,False,False
2019-07-02,-0.02889438114915266,0.10545536803861211,0.021093864324363443,False,,,,,False,False,False
2019-07-03,-0.02437507673128736,0.12609361627858306,0.020296699907854432,False,,,,,False,False,False
2019-07-04,-0.021929956760917246,0.12994065160996926,0.019500868939919647,False,,,,,False,False,False
2019-07-05,-0.008871931277640188,0.12535618965003836,0.02097904611639434,False,,,,,False,False,False
2019-07-06,-0.008871931277640188,0.12535618965003836,0.02097904611639434,False,,,,,False,False,False
2019-07-07,-0.008871931277640188,0.12535618965003836,0.02097904611639434,False,,,,,False,False,False
2019-07-08,-0.013266003829579542,0.11812213945453442,0.02173051028657813,False,,,,,False,False,False
2019-07-09,-0.015084861224526236,0.11536895415173176,0.019736737533154525,False,,,,,False,False,False
2019-07-10,0.012010053579720736,0.10516921795191547,0.015479770169351204,False,,,,,False,False,False
2019-07-11,0.015209135939719065,0.0833889924313389,0.006520900207979796,False,,,,,False,False,False
2019-07-12,0.018389213785272807,0.08008823683587041,0.007695302022630468,False,,,,,False,False,False
2019-07-13,0.018389213785272807,0.08008823683587041,0.007695302022630468,False,,,,,False,False,False
2019-07-14,0.018389213785272807,0.08008823683587041,0.007695302022630468,False,,,,,False,False,False
2019-07-15,0.006333261846356741,0.08953544287846649,0.0115695754152505,False,,,,,False,False,False
2019-07-16,-0.010698590697683863,0.0787262247635947,0.018160701520261613,False,,,,,False,False,False
2019-07-17,-0.025640936357603672,0.09243290804766446,0.02096275686131599,False,,,,,False,False,False
2019-07-18,-0.028266324540540788,0.10046435920628083,0.01238383360247064,False,,,,,False,False,False
2019-07-19,-0.02261311559025503,0.09066634418409025,0.018992351941544694,False,,,,,False,False,False
2019-07-20,-0.02261311559025503,0.09066634418409025,0.018992351941544694,False,,,,,False,False,False
2019-07-21,-0.02261311559025503,0.09066634418409025,0.018992351941544694,False,,,,,False,False,False
2019-07-22,-0.030625005393809412,0.0933654202050831,0.022118542602813207,False,,,,,False,False,False
2019-07-23,-0.02680806942675562,0.08981683291543474,0.02797203226377465,False,,,,,False,False,False
2019-07-24,-0.03836636793243009,0.08322022104677229,0.03399759599061336,False,,,,,False,False,False
2019-07-25,-0.037313490717488906,0.07567499966040292,0.029514592444993548,False,,,,,False,False,False
2019-07-26,-0.027603519047161074,0.061722856058465725,0.029069812194137956,False,,,,,False,False,False
2019-07-27,-0.027603519047161074,0.061722856058465725,0.029069812194137956,False,,,,,False,False,False
2019-07-28,-0.027603519047161074,0.061722856058465725,0.029069812194137956,False,,,,,False,False,False
2019-07-29,-0.027500075861318307,0.06034786075661902,0.029844974530380375,False,,,,,False,False,False
2019-07-30,-0.023705642098287183,0.06369290031662977,0.026661477687184743,False,,,,,False,False,False
2019-07-31,-0.024466757106790693,0.062468937572121463,0.03164803430167984,False,,,,,False,False,False
2019-08-01,-0.048458244247906346,0.07980308291891158,0.02499993924174393,False,,,,,False,False,False
2019-08-02,-0.04779878477618338,0.09081625936395787,0.021513718878748422,False,,,,,False,False,False
2019-08-03,-0.04779878477618338,0.09081625936395787,0.021513718878748422,False,,,,,False,False,False
2019-08-04,-0.04779878477618338,0.09081625936395787,0.021513718878748422,False,,,,,False,False,False
2019-08-05,-0.06479743879648303,0.12566337578778697,0.01730102965606961,False,,,,,False,False,False
2019-08-06,-0.07209450302460796,0.13256660630940398,0.017281183569199943,False,,,,,False,False,False
2019-08-07,-0.08504029762414123,0.14287756849579636,0.018076883150069056,False,,,,,False,False,False
2019-08-08,-0.08064520474351944,0.14208919627987204,0.017672066965825017,False,,,,,False,False,False
2019-08-09,-0.07544838377721852,0.13834047130022387,0.015349176954108756,False,,,,,False,False,False
2019-08-10,-0.07544838377721852,0.13834047130022387,0.015349176954108756,False,,,,,False,False,False
2019-08-11,-0.07544838377721852,0.13834047130022387,0.015349176954108756,False,,,,,False,False,False
2019-08-12,-0.08564393173234897,0.1662109911569447,0.018097941278473195,False,,,,,False,False,False
2019-08-13,-0.06234578131361501,0.15855896635381472,0.02232482636255817,False,,,,,False,False,False
2019-08-14,-0.08445539559309412,0.181800972846913,0.026214406722669725,False,,,,,False,False,False
2019-08-15,-0.08733096015705977,0.2020013767000115,0.023827811617243233,False,,,,,False,False,False
2019-08-16,-0.09074187991705984,0.20092776887545893,0.026964509360452915,False,,,,,False,False,False
2019-08-17,-0.09074187991705984,0.20092776887545893,0.026964509360452915,False,,,,,False,False,False
2019-08-18,-0.09074187991705984,0.20092776887545893,0.026964509360452915,False,,,,,False,False,False
2019-08-19,-0.08476659241332729,0.18076691107653864,0.02967237248184862,False,,,,,False,False,False
2019-08-20,-0.07891499646296896,0.2004981668216661,0.024990327967578718,False,,,,,False,False,False
2019-08-21,-0.07240101248573005,0.19200874058751904,0.026933470248302616,False,,,,,False,False,False
2019-08-22,-0.0795804355966554,0.17792694776406748,0.020665926052147787,False,,,,,False,False,False
2019-08-23,-0.08636628646456279,0.19728571529212813,0.014925458210971243,False,,,,,False,False,False
2019-08-24,-0.08636628646456279,0.19728571529212813,0.014925458210971243,False,,,,,False,False,False
2019-08-25,-0.08636628646456279,0.19728571529212813,0.014925458210971243,False,,,,,False,False,False
2019-08-26,-0.09146714517645038,0.1981975344031679,0.022631323901155076,False,,,,,False,False,False
2019-08-27,-0.08645006284687828,0.21408047155632004,0.018348568452619007,False,,,,,False,False,False
2019-08-28,-0.07507687508707184,0.205805449871171,0.015595249714302817,False,,,,,False,False,False
2019-08-29,-0.07090017443495378,0.20298887509146524,0.016325004860034742,False,,,,,False,False,False
2019-08-30,-0.07485968476439997,0.1992334640971094,0.02128467500140463,False,,,,,False,False,False
2019-08-31,-0.07485968476439997,0.1992334640971094,0.02128467500140463,False,,,,,False,False,False
2019-09-01,-0.07485968476439997,0.1992334640971094,0.02128467500140463,False,,,,,False,False,False
2019-09-02,-0.0754364425209374,0.2069341322069067,0.023619032848434696,False,,,,,False,False,False
2019-09-03,-0.083281669380322,0.20233781986439148,0.029040914256306172,False,,,,,False,False,False
2019-09-04,-0.05860341864498986,0.19918721651349047,0.02137386406341668,False,,,,,False,False,False
2019-09-05,-0.04918034628508838,0.1831030016823767,0.01942107094544565,False,,,,,False,False,False
2019-09-06,-0.047258967268263175,0.18814880816434476,0.023700291762390302,False,,,,,False,False,False
2019-09-07,-0.047258967268263175,0.18814880816434476,0.023700291762390302,False,,,,,False,False,False
2019-09-08,-0.047258967268263175,0.18814880816434476,0.023700291762390302,False,,,,,False,False,False
2019-09-09,-0.04145726200333766,0.1638405977240709,0.021008324404374612,False,,,,,False,False,False
2019-09-10,-0.02798982692987606,0.13474846303723997,0.02137386406341668,False,,,,,False,False,False
2019-09-11,-0.036213432371846044,0.1376475641562347,0.024036685683170855,False,,,,,False,False,False
2019-09-12,-0.0351213898431465,0.12558148459347485,0.022935710565773704,False,,,,,False,False,False
2019-09-13,-0.03696630886523411,0.10304130500949249,0.021797302014621822,False,,,,,False,False,False
2019-09-14,-0.03696630886523411,0.10304130500949249,0.021797302014621822,False,,,,,False,False,False
2019-09-15,-0.03696630886523411,0.10304130500949249,0.021797302014621822,False,,,,,False,False,False
2019-09-16,0.010890495463185212,0.10839056099388067,0.026386284917370162,False,,,,,False,False,False
2019-09-17,-0.021491860062177737,0.11769192123966277,0.019458207861084986,False,,,,,False,False,False
2019-09-18,-0.03634100741229451,0.11558201350296171,0.022883226260341782,False,,,,,False,False,False
2019-09-19,-0.036759992073945424,0.1226773615410941,0.017877393446094514,False,,,,,False,False,False
2019-09-20,-0.02641512896082665,0.13497969746097693,0.018216264441071717,False,,,,,False,False,False
2019-09-21,-0.02641512896082665,0.13497969746097693,0.018216264441071717,False,,,,,False,False,False
2019-09-22,-0.02641512896082665,0.13497969746097693,0.018216264441071717,False,,,,,False,False,False
2019-09-23,-0.028177756636162732,0.1370862875732246,0.02050903654111469,False,,,,,False,False,False
2019-09-24,-0.04004999734153081,0.1526266881115561,0.015168649233180842,False,,,,,False,False,False
2019-09-25,-0.03174602501248247,0.12929018070479614,0.022356987837145237,False,,,,,False,False,False
2019-09-26,-0.011024683783437128,0.12391283719511414,0.026955308327550886,False,,,,,False,False,False
2019-09-27,-0.028150929873101638,0.12570592951345394,0.02895240721852632,False,,,,,False,False,False
2019-09-28,-0.028150929873101638,0.12570592951345394,0.02895240721852632,False,,,,,False,False,False
2019-09-29,-0.028150929873101638,0.12570592951345394,0.02895240721852632,False,,,,,False,False,False
2019-09-30,-0.03774778596977568,0.12846664784551498,0.03238092519778446,False,,,,,False,False,False
2019-10-01,-0.04631980950765935,0.12377291507180166,0.024658598182232483,False,,,,,False,False,False
2019-10-02,-0.05095547048362137,0.12311467756437078,0.021574541704243222,False,,,,,False,False,False
2019-10-03,-0.04247101840069467,0.12369709209386226,0.020809608654114076,False,,,,,False,False,False
2019-10-04,-0.008592154615506331,0.11799711148004155,0.02431606433615885,False,,,,,False,False,False
2019-10-05,-0.008592154615506331,0.11799711148004155,0.02431606433615885,False,,,,,False,False,False
2019-10-06,-0.008592154615506331,0.11799711148004155,0.02431606433615885,False,,,,,False,False,False
2019-10-07,-0.00663122471596822,0.1013645196879498,0.03170359362218056,False,,,,,False,False,False
2019-10-08,-0.013183912138963527,0.11706695072437623,0.034416897122640844,False,,,,,False,False,False
2019-10-09,0.010094209776987384,0.11707078315451636,0.030106775228477156,False,,,,,False,False,False
2019-10-10,-0.000661434404575556,0.09689341614906843,0.029445606852535944,False,,,,,False,False,False
2019-10-11,0.007910391326646948,0.07402523571746689,0.029953826193086286,False,,,,,False,False,False
2019-10-12,0.007910391326646948,0.07402523571746689,0.029953826193086286,False,,,,,False,False,False
2019-10-13,0.007910391326646948,0.07402523571746689,0.029953826193086286,False,,,,,False,False,False
2019-10-14,0.0059485336253370935,0.09210569129603674,0.03183745342616051,False,,,,,False,False,False
2019-10-15,-0.003282993274473789,0.07824315938501569,0.02837411753263397,False,,,,,False,False,False
2019-10-16,0.011983973623292288,0.07872884452343176,0.022944569315216823,False,,,,,False,False,False
2019-10-17,0.0032873100650652187,0.07241436385064648,0.018341557438783962,False,,,,,False,False,False
2019-10-18,-0.001309873935025574,0.06972273496550607,0.009121979064943053,False,,,,,False,False,False
2019-10-19,-0.001309873935025574,0.06972273496550607,0.009121979064943053,False,,,,,False,False,False
2019-10-20,-0.001309873935025574,0.06972273496550607,0.009121979064943053,False,,,,,False,False,False
2019-10-21,0.001973713080975381,0.059821310709635034,0.009498437176591157,False,,,,,False,False,False
2019-10-22,-0.008452490850049399,0.06070182126689483,0.01024271802685317,False,,,,,False,False,False
2019-10-23,0.005863132445304453,0.06024608715354107,0.01448180747983896,False,,,,,False,False,False
2019-10-24,-0.008939915154643097,0.05533018874835416,0.02377299113798803,False,,,,,False,False,False
2019-10-25,-0.005732567562985791,0.06184088609260252,0.03005780025101501,False,,,,,False,False,False
2019-10-26,-0.005732567562985791,0.06184088609260252,0.03005780025101501,False,,,,,False,False,False
2019-10-27,-0.005732567562985791,0.06184088609260252,0.03005780025101501,False,,,,,False,False,False
2019-10-28,-0.013950576834268036,0.04439474584335357,0.030876075792511726,False,,,,,False,False,False
2019-10-29,-0.018963331407244266,0.04185345291841669,0.028109522146465782,False,,,,,False,False,False
2019-10-30,-0.03018869880229902,0.06390887910149834,0.025009557911741087,False,,,,,False,False,False
2019-10-31,-0.035849088582137534,0.07071596991286566,0.02308581923698738,False,,,,,False,False,False
2019-11-01,-0.007628775540572397,0.06814319791075496,0.023488732355078534,False,,,,,False,False,False
2019-11-02,-0.007628775540572397,0.06814319791075496,0.023488732355078534,False,,,,,False,False,False
2019-11-03,-0.007628775540572397,0.06814319791075496,0.023488732355078534,False,,,,,False,False,False
2019-11-04,-0.0006361887779869901,0.05655599411333645,0.019877730845852204,False,,,,,False,False,False
2019-11-05,0.018757949244975647,0.03667758426349543,0.02448350420720513,False,,,,,False,False,False
2019-11-06,-0.001921730449108927,0.03556890403915136,0.02448350420720513,False,,,,,False,False,False
2019-11-07,-0.0025624737170065748,0.016805562201146707,0.02677883002873571,False,,,,,False,False,False
2019-11-08,-0.00191825767351117,0.026136853854107356,0.02359215745004728,False,,,,,False,False,False
2019-11-09,-0.00191825767351117,0.026136853854107356,0.02359215745004728,False,,,,,False,False,False
2019-11-10,-0.00191825767351117,0.026136853854107356,0.02359215745004728,False,,,,,False,False,False
2019-11-11,-0.007042166666963889,0.025427962769524193,0.02012917131784442,False,,,,,False,False,False
2019-11-12,-0.009572428268435185,0.030525968827857408,0.020872960020499987,False,,,,,False,False,False
2019-11-13,-0.028732020968604388,0.042956349888755296,0.02477145394987157,False,,,,,False,False,False
2019-11-14,-0.03245938979099827,0.06798714498880432,0.02400920376461979,False,,,,,False,False,False
2019-11-15,-0.029887803556238657,0.0655965929621054,0.023673056555987948,False,,,,,False,False,False
2019-11-16,-0.029887803556238657,0.0655965929621054,0.023673056555987948,False,,,,,False,False,False
2019-11-17,-0.029887803556238657,0.0655965929621054,0.023673056555987948,False,,,,,False,False,False
2019-11-18,-0.029578452512459608,0.061418179439161946,0.020205824923631877,False,,,,,False,False,False
2019-11-19,-0.02798982692987606,0.07345855161852888,0.016698385145320405,False,,,,,False,False,False
2019-11-20,-0.006418554692693035,0.07298067640199446,0.01863119319334361,False,,,,,False,False,False
2019-11-21,0.009696111672210295,0.06618458001757688,0.025611529087341323,False,,,,,False,False,False
2019-11-22,0.003213366965348241,0.07007085726234763,0.023583096135798343,False,,,,,False,False,False
2019-11-23,0.003213366965348241,0.07007085726234763,0.023583096135798343,False,,,,,False,False,False
2019-11-24,0.003213366965348241,0.07007085726234763,0.023583096135798343,False,,,,,False,False,False
2019-11-25,0.006447379700629696,0.07117354213161153,0.02239951294268616,False,,,,,False,False,False
2019-11-26,0.005765619365541097,0.0833458559107001,0.016628966280485713,False,,,,,False,False,False
2019-11-27,0.005147960972922361,0.0755261571666237,0.018140620706253996,False,,,,,False,False,False
2019-11-28,0.009043867888255175,0.08069187259582744,0.016220316610337626,False,,,,,False,False,False
2019-11-29,-0.01225807536204726,0.07584532569298252,0.013559366118355065,False,,,,,False,False,False
2019-11-30,-0.01225807536204726,0.07584532569298252,0.013559366118355065,False,,,,,False,False,False
2019-12-01,-0.01225807536204726,0.07584532569298252,0.013559366118355065,False,,,,,False,False,False
2019-12-02,-0.017352081421041055,0.061178416196900676,0.008656452610894982,False,,,,,False,False,False
2019-12-03,-0.02236421247848297,0.08079898229617033,0.0075272356181963485,False,,,,,False,False,False
2019-12-04,-0.00064314392180298,0.06147211979777922,0.0003741807198318625,False,,,,,False,False,False
2019-12-05,0.029761823222836048,0.03573834759359773,0.0011258272649874446,False,,,,,False,False,False
2019-12-06,0.035006699751824355,0.020574250591153254,0.007145507560869069,False,,,,,False,False,False
2019-12-07,0.035006699751824355,0.020574250591153254,0.007145507560869069,False,,,,,False,False,False
2019-12-08,0.035006699751824355,0.020574250591153254,0.007145507560869069,False,,,,,False,False,False
2019-12-09,0.042638169801897385,0.005405224238801631,0.010959921029617181,False,,,,,False,False,False
2019-12-10,0.052913672869142614,-0.00249428250652195,0.00868233852268796,True,,,,,False,True,False
2019-12-11,0.0617366604468943,0.004986781559961351,0.0056669036508725235,False,,,,,False,False,False
2019-12-12,0.06545204400743598,-0.013666103966287424,0.006417339903223684,True,,,,,False,True,False
2019-12-13,0.061538492478661055,-0.00026151546696495664,0.007558527994519615,True,,,,,False,True,False
2019-12-14,0.061538492478661055,-0.00026151546696495664,0.007558527994519615,True,,,,,False,True,False
2019-12-15,0.061538492478661055,-0.00026151546696495664,0.007558527994519615,True,,,,,False,True,False
2019-12-16,0.0768194843718426,-0.029483696205072962,0.006429732230343932,True,,,,,False,True,False
2019-12-17,0.056616166921793276,-0.027489355799849458,0.0037649922926032975,True,,,,,False,True,False
2019-12-18,0.07352939643967238,-0.05672721256755042,0.003380779026300962,True,,,,,False,True,False
2019-12-19,0.0869273744525898,-0.06560740811046006,0.002627605718181103,True,,,,,False,True,False
2019-12-20,0.08631153868102759,-0.05682099187712708,0.00525143849951637,True,,,,,False,True,False
2019-12-21,0.08631153868102759,-0.05682099187712708,0.00525143849951637,True,,,,,False,True,False
2019-12-22,0.08631153868102759,-0.05682099187712708,0.00525143849951637,True,,,,,False,True,False
2019-12-23,0.08148080553934411,-0.04453512987684516,0.00245968957050402,True,,,,,False,True,False
2019-12-24,0.08334592362598059,-0.05161441635377906,0.004715781276122044,True,,,,,False,True,False
2019-12-25,0.07973228188640902,-0.04525063348778757,0.003586340199647875,True,,,,,False,True,False
2019-12-26,0.09296962591676583,-0.03655117609029368,0.0028091149764717382,True,,,,,False,True,False
2019-12-27,0.10314570702861214,-0.05109214083139191,0.0034810053874019253,True,,,,,False,True,False
2019-12-28,0.10314570702861214,-0.05109214083139191,0.0034810053874019253,True,,,,,False,True,False
2019-12-29,0.10314570702861214,-0.05109214083139191,0.0034810053874019253,True,,,,,False,True,False
