risk_source,variant,window,start,end,days,cagr,vol,sharpe,maxdd,calmar,final_nav
baa10y_long_proxy,grid_3_80_4_60_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.058441806657064,0.11791513982709682,0.540502667165995,-0.08060559034880765,0.7250341620744484,1.0456376269924121
baa10y_long_proxy,grid_3_80_4_60_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1439895713889665,0.14211062196129332,-1.0237349399415325,-0.08191361148147103,-1.7578222811179207,0.9732191115038143
baa10y_long_proxy,grid_3_80_4_50_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.361490138522749,0.11486309069031639,-3.8452082111911614,-0.09746328665637893,-3.708987772977894,0.9035054336354428
baa10y_long_proxy,grid_3_80_4_50_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.28159638241499785,0.08569433551192629,-3.8152441975165177,-0.03907159895635659,-7.207188595725098,0.9689933811127367
baa10y_long_proxy,grid_3_80_4_50_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05758346431910244,0.11782995673812215,0.5339229415361754,-0.08060559034880665,0.7143854919977638,1.044971315740659
baa10y_long_proxy,grid_3_80_4_50_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1370079131565607,0.14120524738305604,-0.9737046811257505,-0.08131619762682996,-1.684878500902205,0.9746004026767735
baa10y_long_proxy,grid_3_80_4_50_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3568007779903736,0.11457274159356999,-3.791484617677526,-0.09598163796491022,-3.717385799571537,0.9050020849584327
baa10y_long_proxy,grid_3_80_4_50_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.28159638241499785,0.08569433551192629,-3.8152441975165177,-0.03907159895635659,-7.207188595725098,0.9689933811127367
baa10y_long_proxy,grid_3_80_4_50_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.057927670881151805,0.11787012462236682,0.5365418667168785,-0.08060559034880665,0.7186557486953435,1.0452385292248654
baa10y_long_proxy,grid_3_80_4_50_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1370079131565607,0.14120524738305604,-0.9737046811257505,-0.08131619762682996,-1.684878500902205,0.9746004026767735
baa10y_long_proxy,grid_3_80_4_50_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35444453742627335,0.11444514003387278,-3.7639423956755294,-0.09524032608788147,-3.721580468962437,0.9057509151720478
baa10y_long_proxy,grid_3_80_4_50_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.28159638241499785,0.08569433551192629,-3.8152441975165177,-0.03907159895635659,-7.207188595725098,0.9689933811127367
baa10y_long_proxy,grid_3_80_4_50_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.058099800496948406,0.11789032950199925,0.5378501084751283,-0.08060559034880688,0.7207912037556139,1.045372149423183
baa10y_long_proxy,grid_3_80_4_50_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1370079131565607,0.14120524738305604,-0.9737046811257505,-0.08131619762682996,-1.684878500902205,0.9746004026767735
baa10y_long_proxy,grid_3_80_4_50_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3497088262182829,0.11422527932406167,-3.7075254967029516,-0.09375672799753887,-3.7299597979513837,0.9072495840125738
baa10y_long_proxy,grid_3_80_4_50_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.28159638241499785,0.08569433551192629,-3.8152441975165177,-0.03907159895635659,-7.207188595725098,0.9689933811127367
baa10y_long_proxy,grid_3_80_4_50_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.058444112396929926,0.11793098092907596,0.5404641399527167,-0.08060559034880732,0.7250627672847841,1.045639416728825
baa10y_long_proxy,grid_3_80_4_50_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1370079131565607,0.14120524738305604,-0.9737046811257505,-0.08131619762682996,-1.684878500902205,0.9746004026767735
baa10y_long_proxy,grid_3_75_4_70_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3588788873006371,0.11313186773562894,-3.869796104215335,-0.09658231236761461,-3.715782719455516,0.9043398831527633
baa10y_long_proxy,grid_3_75_4_70_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3548887966854556,0.10109311409395341,-4.283063269940126,-0.049309984519077754,-7.1970981160651375,0.9591134038175083
baa10y_long_proxy,grid_3_75_4_70_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05998833245764801,0.11733671073299722,0.5550348293154206,-0.08049508340157219,0.7452421927234918,1.0468378669546712
baa10y_long_proxy,grid_3_75_4_70_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.14204519639389435,0.1416750969587482,-1.0113210278391438,-0.08081055146128024,-1.7577555631699187,0.9736047292319205
baa10y_long_proxy,grid_3_75_4_70_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3541667780912716,0.11278596493957471,-3.817191145939588,-0.09509808586672042,-3.724226148858926,0.9058390496658666
baa10y_long_proxy,grid_3_75_4_70_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3548887966854556,0.10109311409395341,-4.283063269940126,-0.049309984519077754,-7.1970981160651375,0.9591134038175083
baa10y_long_proxy,grid_3_75_4_70_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06033336352364649,0.11737668233926393,0.5576584676099958,-0.08049508340157141,0.7495285547150408,1.0471055901772035
baa10y_long_proxy,grid_3_75_4_70_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.14204519639389435,0.1416750969587482,-1.0113210278391438,-0.08081055146128024,-1.7577555631699187,0.9736047292319205
baa10y_long_proxy,grid_3_75_4_70_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3494236349399428,0.11248743090345426,-3.762676989243858,-0.0936125549102218,-3.732657817907588,0.9073395660441966
baa10y_long_proxy,grid_3_75_4_70_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3548887966854556,0.10109311409395341,-4.283063269940126,-0.049309984519077754,-7.1970981160651375,0.9591134038175083
baa10y_long_proxy,grid_3_75_4_70_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06067846499977225,0.11741697787991312,0.5602787743215767,-0.08049508340157241,0.7538157914199632,1.0473733493607875
baa10y_long_proxy,grid_3_75_4_70_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.14204519639389435,0.1416750969587482,-1.0113210278391438,-0.08081055146128024,-1.7577555631699187,0.9736047292319205
baa10y_long_proxy,grid_3_75_4_70_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34704037048592007,0.1123560475676705,-3.7347165615559867,-0.0928693006237491,-3.7368685685695024,0.9080903300879528
baa10y_long_proxy,grid_3_75_4_70_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3548887966854556,0.10109311409395341,-4.283063269940126,-0.049309984519077754,-7.1970981160651375,0.9591134038175083
baa10y_long_proxy,grid_3_75_4_70_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06085104214106285,0.1174372470215285,0.5615876731250942,-0.08049508340157063,0.7559597377828857,1.047507242436266
baa10y_long_proxy,grid_3_75_4_70_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.14204519639389435,0.1416750969587482,-1.0113210278391438,-0.08081055146128024,-1.7577555631699187,0.9736047292319205
baa10y_long_proxy,grid_3_75_4_70_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3422503450816322,0.11212925793206832,-3.6774184844355906,-0.09138181516256527,-3.745278472229732,0.9095928691919178
baa10y_long_proxy,grid_3_75_4_70_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3548887966854556,0.10109311409395341,-4.283063269940126,-0.049309984519077754,-7.1970981160651375,0.9591134038175083
baa10y_long_proxy,grid_3_75_4_70_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06119624922893396,0.11747802783792352,0.564202951275108,-0.08049508340157141,0.7602482865150905,1.0477750555511605
baa10y_long_proxy,grid_3_75_4_70_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.14204519639389435,0.1416750969587482,-1.0113210278391438,-0.08081055146128024,-1.7577555631699187,0.9736047292319205
baa10y_long_proxy,grid_3_75_4_60_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35870444153424386,0.11312588261589772,-3.8676068020374084,-0.09652671713598682,-3.716115622464412,0.9043955351351879
baa10y_long_proxy,grid_3_75_4_60_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.31735395416279544,0.09331284381106024,-4.04300177589935,-0.04417568296882679,-7.183906005182553,0.9642931967635778
baa10y_long_proxy,grid_3_75_4_60_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.05999075432887335,0.11735169889982722,0.5549981734645361,-0.08049508340157208,0.7452722799179275,1.046839746245219
baa10y_long_proxy,grid_3_75_4_60_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13504301219865789,0.1407281186888136,-0.9613398764484143,-0.0802121601886644,-1.6835728134116776,0.9749874863564634
baa10y_long_proxy,grid_3_75_4_60_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35399104929398306,0.1127798476810833,-3.81499683728108,-0.0950423990155389,-3.7245592804965657,0.9058947941875272
baa10y_long_proxy,grid_3_75_4_60_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.31735395416279544,0.09331284381106024,-4.04300177589935,-0.04417568296882679,-7.183906005182553,0.9642931967635778
baa10y_long_proxy,grid_3_75_4_60_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.060335786224331445,0.11739166479672457,0.5576215161604529,-0.08049508340157108,0.7495586522139541,1.0471074699802827
baa10y_long_proxy,grid_3_75_4_60_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13504301219865789,0.1407281186888136,-0.9613398764484143,-0.0802121601886644,-1.6835728134116776,0.9749874863564634
baa10y_long_proxy,grid_3_75_4_60_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3492466146544779,0.11248118333130278,-3.760478278802371,-0.09355677635827675,-3.7329911124452813,0.9073954031891069
baa10y_long_proxy,grid_3_75_4_60_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.31735395416279544,0.09331284381106024,-4.04300177589935,-0.04417568296882679,-7.183906005182553,0.9642931967635778
baa10y_long_proxy,grid_3_75_4_60_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.060680888530105115,0.11743195459058492,0.5602415284358545,-0.08049508340157141,0.7538458992256974,1.0473752296764796
baa10y_long_proxy,grid_3_75_4_60_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13504301219865789,0.1407281186888136,-0.9613398764484143,-0.0802121601886644,-1.6835728134116776,0.9749874863564634
baa10y_long_proxy,grid_3_75_4_60_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3468627012698382,0.11234973558610332,-3.7325158800113867,-0.09281347619098979,-3.737201918351499,0.908146213575973
baa10y_long_proxy,grid_3_75_4_60_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.31735395416279544,0.09331284381106024,-4.04300177589935,-0.04417568296882679,-7.183906005182553,0.9642931967635778
baa10y_long_proxy,grid_3_75_4_60_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06085346608628539,0.11745222084481367,0.5615502804586656,-0.08049508340157185,0.755989850742823,1.047509123008291
baa10y_long_proxy,grid_3_75_4_60_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13504301219865789,0.1407281186888136,-0.9613398764484143,-0.0802121601886644,-1.6835728134116776,0.9749874863564634
baa10y_long_proxy,grid_3_75_4_60_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3420713716010473,0.11212281875003581,-3.6752143256882728,-0.0913258989073572,-3.7456118767366444,0.9096488454290853
baa10y_long_proxy,grid_3_75_4_60_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.31735395416279544,0.09331284381106024,-4.04300177589935,-0.04417568296882679,-7.183906005182553,0.9642931967635778
baa10y_long_proxy,grid_3_75_4_60_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.0611986740040904,0.11749299585853182,0.5641652659249267,-0.0804950834015713,0.7602784097854078,1.047776936635923
baa10y_long_proxy,grid_3_75_4_60_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13504301219865789,0.1407281186888136,-0.9613398764484143,-0.0802121601886644,-1.6835728134116776,0.9749874863564634
baa10y_long_proxy,grid_3_75_4_50_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.35381559959819386,0.11277815029839235,-3.8126530063264106,-0.09498681230165007,-3.724891814187637,0.9059504384681908
baa10y_long_proxy,grid_3_75_4_50_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2777231979016689,0.08607629786922018,-3.735565059776735,-0.03902480260830321,-7.116581746465475,0.969489715412971
baa10y_long_proxy,grid_3_75_4_50_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06033809616624408,0.11740757388157184,0.5575801827635265,-0.08049508340157163,0.7495873488972123,1.047109262291595
baa10y_long_proxy,grid_3_75_4_50_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1279883845916745,0.13981149857802516,-0.9104840739822239,-0.0796136390152794,-1.6076188222863552,0.976371287552223
baa10y_long_proxy,grid_3_75_4_50_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3490698755198368,0.1124793673649483,-3.7581313938540992,-0.09350109810798868,-3.7333238067073835,0.9074511399269978
baa10y_long_proxy,grid_3_75_4_50_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2777231979016689,0.08607629786922018,-3.735565059776735,-0.03902480260830321,-7.116581746465475,0.969489715412971
baa10y_long_proxy,grid_3_75_4_50_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.060683199264966126,0.11744785761226584,0.5601998830174924,-0.0804950834015713,0.753874605759854,1.0473770224780312
baa10y_long_proxy,grid_3_75_4_50_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1279883845916745,0.13981149857802516,-0.9104840739822239,-0.0796136390152794,-1.6076188222863552,0.976371287552223
baa10y_long_proxy,grid_3_75_4_50_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34668531423429516,0.11234786039227737,-3.7301677787823806,-0.09275775214212445,-3.7375346666777793,0.9082019965739058
baa10y_long_proxy,grid_3_75_4_50_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2777231979016689,0.08607629786922018,-3.735565059776735,-0.03902480260830321,-7.116581746465475,0.969489715412971
baa10y_long_proxy,grid_3_75_4_50_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06085577721768698,0.11746812082004728,0.561508479495254,-0.0804950834015723,0.756018562203245,1.0475109160549907
baa10y_long_proxy,grid_3_75_4_50_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1279883845916745,0.13981149857802516,-0.9104840739822239,-0.0796136390152794,-1.6076188222863552,0.976371287552223
baa10y_long_proxy,grid_3_75_4_50_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34189268237058223,0.11212082532894646,-3.672864417040252,-0.09127008320062546,-3.745944677392814,0.9097047210099171
baa10y_long_proxy,grid_3_75_4_50_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.2777231979016689,0.08607629786922018,-3.735565059776735,-0.03902480260830321,-7.116581746465475,0.969489715412971
baa10y_long_proxy,grid_3_75_4_50_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06120098592870926,0.1175088897112279,0.5641231548057931,-0.08049508340157185,0.7603071311000613,1.0477787301729782
baa10y_long_proxy,grid_3_75_4_50_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1279883845916745,0.13981149857802516,-0.9104840739822239,-0.0796136390152794,-1.6076188222863552,0.976371287552223
baa10y_long_proxy,grid_3_70_4_70_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3511804093865015,0.11111316055345181,-3.834907775617004,-0.09410577119881991,-3.7317627273310667,0.9067847920233627
baa10y_long_proxy,grid_3_70_4_70_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35141301883383846,0.10145705993872835,-4.2144816005538726,-0.04926369804173314,-7.133305716029342,0.9596043590300345
baa10y_long_proxy,grid_3_70_4_70_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06274756762620437,0.11692552660992626,0.5788127121120914,-0.0803845687547321,0.7805922031834067,1.0489783445699978
baa10y_long_proxy,grid_3_70_4_70_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13308391026515531,0.14033287540622238,-0.9483377165961046,-0.07910807634065853,-1.6823049734146458,0.975372705722058
baa10y_long_proxy,grid_3_70_4_70_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3464117179371202,0.11075785401939252,-3.7815561958625064,-0.09261747598410275,-3.7402413988973287,0.9082880115762302
baa10y_long_proxy,grid_3_70_4_70_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35141301883383846,0.10145705993872835,-4.2144816005538726,-0.04926369804173314,-7.133305716029342,0.9596043590300345
baa10y_long_proxy,grid_3_70_4_70_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06309349683591003,0.116965610004438,0.581436892108567,-0.08038456875473232,0.784895631255043,1.0492466152083069
baa10y_long_proxy,grid_3_70_4_70_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13308391026515531,0.14033287540622238,-0.9483377165961046,-0.07910807634065853,-1.6823049734146458,0.975372705722058
baa10y_long_proxy,grid_3_70_4_70_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3416116198952567,0.11045073035285494,-3.7262345742634464,-0.09112787273787448,-3.7487061821127794,0.909792584643723
baa10y_long_proxy,grid_3_70_4_70_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35141301883383846,0.10145705993872835,-4.2144816005538726,-0.04926369804173314,-7.133305716029342,0.9596043590300345
baa10y_long_proxy,grid_3_70_4_70_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06343949663902837,0.1170060183945982,0.5840576523058605,-0.08038456875473199,0.7891999375227585,1.0495149218811992
baa10y_long_proxy,grid_3_70_4_70_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13308391026515531,0.14033287540622238,-0.9483377165961046,-0.07910807634065853,-1.6823049734146458,0.975372705722058
baa10y_long_proxy,grid_3_70_4_70_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3391997375897856,0.11031536538471154,-3.6978480066962374,-0.09038258096656526,-3.75293263328322,0.9105453783996537
baa10y_long_proxy,grid_3_70_4_70_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35141301883383846,0.10145705993872835,-4.2144816005538726,-0.04926369804173314,-7.133305716029342,0.9596043590300345
baa10y_long_proxy,grid_3_70_4_70_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06361252301254527,0.11702634435794264,0.5853667447870824,-0.0803845687547311,0.7913524199730351,1.0496490887289023
baa10y_long_proxy,grid_3_70_4_70_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13308391026515531,0.14033287540622238,-0.9483377165961046,-0.07910807634065853,-1.6823049734146458,0.975372705722058
baa10y_long_proxy,grid_3_70_4_70_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.334352194340502,0.11008125307061548,-3.639653955086154,-0.08889101785776232,-3.7613720980843177,0.9120519796612792
baa10y_long_proxy,grid_3_70_4_70_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.35141301883383846,0.10145705993872835,-4.2144816005538726,-0.04926369804173314,-7.133305716029342,0.9596043590300345
baa10y_long_proxy,grid_3_70_4_70_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06395862870232327,0.11706723960972956,0.5879823441956248,-0.08038456875473199,0.7956580434918142,1.0499174494433776
baa10y_long_proxy,grid_3_70_4_70_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.13308391026515531,0.14033287540622238,-0.9483377165961046,-0.07910807634065853,-1.6823049734146458,0.975372705722058
baa10y_long_proxy,grid_3_70_4_60_5_60_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3510038684756547,0.11110698339985049,-3.832683404652581,-0.09405002342867419,-3.732097618687459,0.9068405945978247
baa10y_long_proxy,grid_3_70_4_60_5_60_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3136759091442102,0.09370374569043692,-3.968504588671106,-0.044129141984582065,-7.108135237567114,0.9647868080056101
baa10y_long_proxy,grid_3_70_4_60_5_60_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06274999598112929,0.11694056329992715,0.5787726372571129,-0.08038456875473177,0.7806224124009569,1.048980227842256
baa10y_long_proxy,grid_3_70_4_60_5_60_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1260085878275724,0.13937447732993427,-0.8975208217751681,-0.0785085766020085,-1.6050295812438498,0.9767579739722337
baa10y_long_proxy,grid_3_70_4_60_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3462338785858058,0.11075154118316217,-3.7793263738518124,-0.0925616363430245,-3.740576466287787,0.9083439069403348
baa10y_long_proxy,grid_3_70_4_60_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3136759091442102,0.09370374569043692,-3.968504588671106,-0.044129141984582065,-7.108135237567114,0.9647868080056101
baa10y_long_proxy,grid_3_70_4_60_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06309592602251146,0.1169806409340651,0.5813965220788149,-0.08038456875473243,0.7849258508188097,1.0492484989941795
baa10y_long_proxy,grid_3_70_4_60_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1260085878275724,0.13937447732993427,-0.8975208217751681,-0.0785085766020085,-1.6050295812438498,0.9767579739722337
baa10y_long_proxy,grid_3_70_4_60_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34143247354461714,0.11044428378037867,-3.7239999295491524,-0.09107194114443029,-3.7490413540559326,0.9098485728817122
baa10y_long_proxy,grid_3_70_4_60_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3136759091442102,0.09370374569043692,-3.968504588671106,-0.044129141984582065,-7.108135237567114,0.9647868080056101
baa10y_long_proxy,grid_3_70_4_60_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06344192665749326,0.11702104352607617,0.5840169883024251,-0.08038456875473221,0.7892301674350708,1.0495168061807665
baa10y_long_proxy,grid_3_70_4_60_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1260085878275724,0.13937447732993427,-0.8975208217751681,-0.0785085766020085,-1.6050295812438498,0.9767579739722337
baa10y_long_proxy,grid_3_70_4_60_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.33901993451468593,0.11030885274162712,-3.695611189710604,-0.09032660336642273,-3.7532678289628945,0.9106014131061545
baa10y_long_proxy,grid_3_70_4_60_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3136759091442102,0.09370374569043692,-3.968504588671106,-0.044129141984582065,-7.108135237567114,0.9647868080056101
baa10y_long_proxy,grid_3_70_4_60_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06361495344701207,0.11704136657622105,0.5853259342486484,-0.08038456875473154,0.7913826550604914,1.0496509732853467
baa10y_long_proxy,grid_3_70_4_60_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1260085878275724,0.13937447732993427,-0.8975208217751681,-0.0785085766020085,-1.6050295812438498,0.9767579739722337
baa10y_long_proxy,grid_3_70_4_60_5_25_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3341710713363053,0.11007461001389277,-3.637413277976028,-0.08883494818323556,-3.7617072804165628,0.9121081073679019
baa10y_long_proxy,grid_3_70_4_60_5_25_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.3136759091442102,0.09370374569043692,-3.968504588671106,-0.044129141984582065,-7.108135237567114,0.9647868080056101
baa10y_long_proxy,grid_3_70_4_60_5_25_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06396105996894064,0.11708225597344094,0.587941241493732,-0.0803845687547311,0.7956882889314021,1.049919334513642
baa10y_long_proxy,grid_3_70_4_60_5_25_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.1260085878275724,0.13937447732993427,-0.8975208217751681,-0.0785085766020085,-1.6050295812438498,0.9767579739722337
baa10y_long_proxy,grid_3_70_4_50_5_50_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34605632168714817,0.11074972916766138,-3.776942943560143,-0.09250589711372459,-3.7409109309184325,0.9083997017924591
baa10y_long_proxy,grid_3_70_4_50_5_50_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.27383158922298056,0.08649640468568517,-3.6549774111108015,-0.03897800626024983,-7.025284653982849,0.9699859912963325
baa10y_long_proxy,grid_3_70_4_50_5_50_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06309824215682514,0.11699660173380041,0.581351551231329,-0.08038456875473132,0.7849546639896761,1.0492502951093934
baa10y_long_proxy,grid_3_70_4_50_5_50_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.11888027419605507,0.1384465796082282,-0.8458141442332918,-0.07790894672178428,-1.5258873235776234,0.9781442881900414
baa10y_long_proxy,grid_3_70_4_50_5_40_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.34125361172056756,0.11044235054343816,-3.721613076238346,-0.09101611012758004,-3.749375920836674,0.9099044604412487
baa10y_long_proxy,grid_3_70_4_50_5_40_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.27383158922298056,0.08649640468568517,-3.6549774111108015,-0.03897800626024983,-7.025284653982849,0.9699859912963325
baa10y_long_proxy,grid_3_70_4_50_5_40_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06344424358687872,0.11703699820818024,0.5839717059173445,-0.08038456875473166,0.7892589904967826,1.0495186027872585
baa10y_long_proxy,grid_3_70_4_50_5_40_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.11888027419605507,0.1384465796082282,-0.8458141442332918,-0.07790894672178428,-1.5258873235776234,0.9781442881900414
baa10y_long_proxy,grid_3_70_4_50_5_35_6_15,2018_q4,2018-10-03,2018-12-24,57.0,-0.3388404170082533,0.11030685897196595,-3.6932229504590333,-0.09027072642533618,-3.7536024182602716,0.9106573470509107
baa10y_long_proxy,grid_3_70_4_50_5_35_6_15,2020_crash,2020-02-19,2020-03-23,24.0,-0.27383158922298056,0.08649640468568517,-3.6549774111108015,-0.03897800626024983,-7.025284653982849,0.9699859912963325
baa10y_long_proxy,grid_3_70_4_50_5_35_6_15,2022_bear,2022-01-03,2022-10-14,198.0,0.06361727077399681,0.11705731818450403,0.5852804965758116,-0.0803845687547321,0.7914114830684064,1.0496527701375038
baa10y_long_proxy,grid_3_70_4_50_5_35_6_15,2025_tariff,2025-02-14,2025-04-17,44.0,-0.11888027419605507,0.1384465796082282,-0.8458141442332918,-0.07790894672178428,-1.5258873235776234,0.9781442881900414
