variant,window,start,end,days,annual,vol,sharpe,max_dd,calmar,total_return,monthly_win_rate
asset_decay25_rec55_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec55_x0p97,3Y,2023-04-17,2026-04-17,754,37.2452675067944,17.741551053306704,1.879459300649374,-11.417645509074884,3.262079513433081,158.5748288645223,67.56756756756756
asset_decay25_rec55_x0p97,5Y,2021-04-19,2026-04-17,1256,24.86374238612472,16.54295978458309,1.4282623901352116,-12.797809577359217,1.942812341114335,203.10121206372747,67.21311475409836
asset_decay25_rec55_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec55_x0p98,3Y,2023-04-17,2026-04-17,754,37.26822995087096,17.748832903834025,1.8797073868023044,-11.41687655147257,3.2643104953310575,158.70466631934312,67.56756756756756
asset_decay25_rec55_x0p98,5Y,2021-04-19,2026-04-17,1256,24.915141887613103,16.553837381966705,1.4299256876268849,-12.779833962312267,1.949566947511827,203.72480593940128,67.21311475409836
asset_decay25_rec55_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec55_x0p99,3Y,2023-04-17,2026-04-17,754,37.29118305123733,17.75616629834805,1.8799498097525609,-11.416107594690942,3.266540959072564,158.83449437609295,67.56756756756756
asset_decay25_rec55_x0p99,5Y,2021-04-19,2026-04-17,1256,24.966544734670837,16.564795102312928,1.4315798837011287,-12.765156229954137,1.9558354229997965,204.34946614053197,67.21311475409836
asset_decay25_rec60_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec60_x0p96,3Y,2023-04-17,2026-04-17,754,37.222295723728124,17.734320809806427,1.8792055398008198,-11.418414467497849,3.259848013897218,158.44498208408285,67.56756756756756
asset_decay25_rec60_x0p96,5Y,2021-04-19,2026-04-17,1256,24.7951929223738,16.531837404124396,1.4257810309736745,-12.839989271397572,1.9310914050066774,202.27114366397137,67.21311475409836
asset_decay25_rec60_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec60_x0p97,3Y,2023-04-17,2026-04-17,754,37.2452675067944,17.741551053306704,1.879459300649374,-11.417645509074884,3.262079513433081,158.5748288645223,67.56756756756756
asset_decay25_rec60_x0p97,5Y,2021-04-19,2026-04-17,1256,24.850872401777902,16.542713694075744,1.4276562969775108,-12.801180368495688,1.9412953873329586,202.94523003510716,67.21311475409836
asset_decay25_rec60_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec60_x0p98,3Y,2023-04-17,2026-04-17,754,37.26822995087096,17.748832903834025,1.8797073868023044,-11.41687655147257,3.2643104953310575,158.70466631934312,67.56756756756756
asset_decay25_rec60_x0p98,5Y,2021-04-19,2026-04-17,1256,24.906558568306192,16.553671795765844,1.4295220412908345,-12.779833962312123,1.9488953175570136,203.6205992822519,67.21311475409836
asset_decay25_rec60_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec60_x0p99,3Y,2023-04-17,2026-04-17,754,37.29118305123733,17.75616629834805,1.8799498097525609,-11.416107594690942,3.266540959072564,158.83449437609295,67.56756756756756
asset_decay25_rec60_x0p99,5Y,2021-04-19,2026-04-17,1256,24.962251410102,16.564711547694994,1.4313782691215147,-12.765156229954243,1.955499091466386,204.29725330028887,67.21311475409836
asset_decay25_rec65_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec65_x0p96,3Y,2023-04-17,2026-04-17,754,37.22585591278123,17.73415529646419,1.879368324872344,-11.418414467497849,3.2601598075410063,158.46510301570106,67.56756756756756
asset_decay25_rec65_x0p96,5Y,2021-04-19,2026-04-17,1256,24.792658700907964,16.53043389468195,1.4257650526309171,-12.811082007842675,1.935250955831086,202.24049155253616,67.21311475409836
asset_decay25_rec65_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec65_x0p97,3Y,2023-04-17,2026-04-17,754,37.247938112908365,17.741426855740542,1.8795813478161547,-11.417645509074884,3.2623134150822293,158.58992714503776,67.56756756756756
asset_decay25_rec65_x0p97,5Y,2021-04-19,2026-04-17,1256,24.848971947538125,16.541656285748292,1.427644851343467,-12.779490851398547,1.9444414676989055,202.92220229270703,67.21311475409836
asset_decay25_rec65_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec65_x0p98,3Y,2023-04-17,2026-04-17,754,37.270010664379384,17.748750064025316,1.8797887235538784,-11.41687655147257,3.264466467369504,158.71473689385863,67.56756756756756
asset_decay25_rec65_x0p98,5Y,2021-04-19,2026-04-17,1256,24.90529174047986,16.552963680558584,1.4295147688046599,-12.765371133924708,1.951004125081222,203.60522165257305,67.21311475409836
asset_decay25_rec65_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec65_x0p99,3Y,2023-04-17,2026-04-17,754,37.29207356264903,17.75612485786545,1.8799904639814722,-11.416107594690942,3.26661896389201,158.83953219025267,67.56756756756756
asset_decay25_rec65_x0p99,5Y,2021-04-19,2026-04-17,1256,24.961618067235957,16.56435590586343,1.4313748114336173,-12.757923793573964,1.9565580161098681,204.2895515703139,67.21311475409836
asset_decay25_rec70_x0p96,1Y,2025-04-17,2026-04-17,251,55.29534799613436,19.555533497553117,2.3577082808494216,-9.2172433827999,5.999119877784699,55.24856888211333,69.23076923076923
asset_decay25_rec70_x0p96,3Y,2023-04-17,2026-04-17,754,37.22585591278123,17.73415529646419,1.879368324872344,-11.418414467497849,3.2601598075410063,158.46510301570106,67.56756756756756
asset_decay25_rec70_x0p96,5Y,2021-04-19,2026-04-17,1256,24.771116810017602,16.529515645421235,1.4247877394557404,-12.819663739239019,1.9322750825512705,201.9800367711722,67.21311475409836
asset_decay25_rec70_x0p97,1Y,2025-04-17,2026-04-17,251,55.28052140730608,19.559859007391868,2.3567392589111043,-9.217243382799909,5.997511306955811,55.233756904156394,69.23076923076923
asset_decay25_rec70_x0p97,3Y,2023-04-17,2026-04-17,754,37.247938112908365,17.741426855740542,1.8795813478161547,-11.417645509074884,3.2623134150822293,158.58992714503776,67.56756756756756
asset_decay25_rec70_x0p97,5Y,2021-04-19,2026-04-17,1256,24.832808501714965,16.540965310827925,1.426912650530089,-12.785929482009484,1.9421981434088238,202.72640692240063,67.21311475409836
asset_decay25_rec70_x0p98,1Y,2025-04-17,2026-04-17,251,55.26568857402614,19.5642089218992,2.3557677265522123,-9.217243382799893,5.995902058651972,55.21893868693275,69.23076923076923
asset_decay25_rec70_x0p98,3Y,2023-04-17,2026-04-17,754,37.270010664379384,17.748750064025316,1.8797887235538784,-11.41687655147257,3.264466467369504,158.71473689385863,67.56756756756756
asset_decay25_rec70_x0p98,5Y,2021-04-19,2026-04-17,1256,24.894511424417477,16.552501509786318,1.4290271591497583,-12.765371133924722,1.9501596282037468,203.47438794423698,67.21311475409836
asset_decay25_rec70_x0p99,1Y,2025-04-17,2026-04-17,251,55.250849498037425,19.56858322480079,2.3547936910401708,-9.217243382799893,5.9942921330622445,55.204114232182256,69.23076923076923
asset_decay25_rec70_x0p99,3Y,2023-04-17,2026-04-17,754,37.29207356264903,17.75612485786545,1.8799904639814722,-11.416107594690942,3.26661896389201,158.83953219025267,67.56756756756756
asset_decay25_rec70_x0p99,5Y,2021-04-19,2026-04-17,1256,24.95622556624344,16.56412406231491,1.4311312694600817,-12.757923793574017,1.9561353375392894,204.2239826822972,67.21311475409836
