overheat_enabled,enter_threshold,exit_threshold,derisk_scale,segment,start,end,rows,trigger_count,overlay_days,avg_weight,avg_turnover,cagr,vol,sharpe,max_dd,calmar,final_nav
True,0.28,0.24,0.0,last_10y,2016-05-04,2026-04-30,2428,3,12,0.7600223023722075,0.2393293417539134,0.30027186944285567,0.19296440187071778,1.4619372122129994,-0.19846281242803088,1.512988079576591,13.770088492815447
True,0.28,0.24,0.0,full_common,2010-09-29,2026-04-30,3785,8,49,0.762296006556034,0.2374102168647688,0.2880413273799034,0.2141499451804686,1.2947421645592379,-0.32525154433746906,0.885595571780106,51.65699208345797
True,0.28,0.24,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.28,0.24,0.25,last_3y,2023-05-04,2026-04-30,726,2,11,0.6444699401571106,0.19462500249473183,0.45212620721389385,0.19637304965106292,2.005081630071927,-0.12792186195221633,3.534393576781896,3.050350895709452
True,0.28,0.24,0.25,last_5y,2021-05-06,2026-04-30,1210,2,11,0.7430869227719523,0.21904772876956638,0.3430222147063262,0.18784195381244984,1.6702913842125926,-0.1771841826602938,1.935964088645459,4.347346708880606
True,0.28,0.24,0.25,last_10y,2016-05-04,2026-04-30,2428,3,12,0.7607967371427247,0.23902289855430858,0.2984902120352073,0.19300255962510424,1.4545482539869312,-0.19846281242803088,1.5040107936767733,13.58279671800087
True,0.28,0.24,0.25,full_common,2010-09-29,2026-04-30,3785,8,49,0.7645413470071678,0.23721323211302586,0.2917916810158576,0.2144095392220721,1.3070721595498491,-0.32525154433746895,0.8971261969262332,54.05135846579585
True,0.28,0.24,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.28,0.24,0.5,last_3y,2023-05-04,2026-04-30,726,2,11,0.6464774805707207,0.1945517436371207,0.4492043900157494,0.19667115478327368,1.9920407109280032,-0.12792186195221633,3.511552936772796,3.0320378220118194
True,0.28,0.24,0.5,last_5y,2021-05-06,2026-04-30,1210,2,11,0.7442914470201184,0.21900377345499972,0.34140018792022886,0.18802683653607702,1.6623721076368498,-0.1771841826602938,1.9268096214591461,4.321246996620984
True,0.28,0.24,0.5,last_10y,2016-05-04,2026-04-30,2428,3,12,0.7614080689942843,0.2386878634656231,0.29659298726151806,0.1931291206040798,1.4461168597847815,-0.19846281242803088,1.4944511953294646,13.385879318710975
True,0.28,0.24,0.5,full_common,2010-09-29,2026-04-30,3785,8,49,0.7661705613239529,0.2369066770059769,0.29539969415433176,0.21507375407512616,1.3167394508646226,-0.3252515443374694,0.9082191900304571,56.45253289126673
True,0.32,0.3,0.0,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.32,0.3,0.0,last_3y,2023-05-04,2026-04-30,726,1,4,0.6495712902930444,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.32,0.3,0.0,last_5y,2021-05-06,2026-04-30,1210,1,4,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.32,0.3,0.0,last_10y,2016-05-04,2026-04-30,2428,1,4,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.19364835406373443,1.4261365514091284,-0.19846281242803088,1.4735390185312982,12.964039569253138
True,0.32,0.3,0.0,full_common,2010-09-29,2026-04-30,3785,6,29,0.7642726376257367,0.23688000795757005,0.2888713141324073,0.21486358356873245,1.2941722296774703,-0.3252515443374696,0.8881474021002174,52.1781711325598
True,0.32,0.3,0.25,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.32,0.3,0.25,last_3y,2023-05-04,2026-04-30,726,1,4,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.32,0.3,0.25,last_5y,2021-05-06,2026-04-30,1210,1,4,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.32,0.3,0.25,last_10y,2016-05-04,2026-04-30,2428,1,4,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.96403956925314
True,0.32,0.3,0.25,full_common,2010-09-29,2026-04-30,3785,6,29,0.7657811726521959,0.2368779539868425,0.29211316878005733,0.2150672172212162,1.3048977610788162,-0.3252515443374686,0.898114625020725,54.26136922702066
True,0.32,0.3,0.5,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.32,0.3,0.5,last_3y,2023-05-04,2026-04-30,726,1,4,0.6495712902930443,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
True,0.32,0.3,0.5,last_5y,2021-05-06,2026-04-30,1210,1,4,0.7461477328535125,0.21888693485830502,0.3376381843769225,0.1887617065081248,1.6416806459718938,-0.1771841826602938,1.9055774579171043,4.261195267372994
True,0.32,0.3,0.5,last_10y,2016-05-04,2026-04-30,2428,1,4,0.7621748045011207,0.23801635746005426,0.29244269784016175,0.1936483540637344,1.4261365514091286,-0.19846281242803088,1.4735390185312982,12.964039569253138
True,0.32,0.3,0.5,full_common,2010-09-29,2026-04-30,3785,6,29,0.7666793402866364,0.23675528213372043,0.29538229054116405,0.2154948360187934,1.3145285437884875,-0.32525154433746906,0.9081656818658675,56.44071469535985
True,0.32,0.28,0.0,last_1y,2025-05-06,2026-04-30,242,0,0,0.7453512396694215,0.1797520661157025,1.0060285994077138,0.2009478912996212,3.5367165126858144,-0.0718245032646101,14.006760279307239,1.9822738796720243
True,0.32,0.28,0.0,last_3y,2023-05-04,2026-04-30,726,1,4,0.6495712902930444,0.19435701264262956,0.44243681757270714,0.19784882504540774,1.957572403012051,-0.12792186195221633,3.458648981657053,2.9899020416457622
