date,1.H20955,0.399606,1.H00016,1.H00852,1.H00905,1.950175,1.000852,1.000016,1.000300,1.000905,0.399006,1.000001
2006-04-05,1190.16,,937.59,963.37,1062.82,,955.0,906.3,1099.97,1048.67,,1340.16
2006-04-06,1187.98,,932.78,960.68,1067.92,,952.32,901.65,1103.24,1053.69,,1339.74
2006-04-07,1190.68,,928.3,969.87,1082.64,,961.44,897.31,1103.15,1068.11,,1342.96
2006-04-10,1211.56,,940.68,988.87,1105.56,,980.27,909.28,1117.91,1090.72,,1359.08
2006-04-11,1226.47,,943.89,990.76,1109.33,,982.14,912.39,1123.31,1094.41,,1362.23
2006-04-12,1228.53,,940.33,995.0,1110.49,,986.35,908.95,1117.07,1095.5,,1360.13
2006-04-13,1204.97,,922.94,968.75,1077.29,,960.33,892.13,1093.93,1062.69,,1332.33
2006-04-14,1230.63,,942.08,985.66,1103.13,,977.09,910.63,1118.61,1088.18,,1359.54
2006-04-17,1235.61,,953.02,996.86,1108.53,,988.19,921.21,1124.41,1093.51,,1378.61
2006-04-18,1238.35,,959.5,995.01,1112.91,,986.35,927.48,1131.28,1097.73,,1385.11
2006-04-19,1237.25,,962.97,991.61,1116.08,,982.99,930.83,1138.24,1100.66,,1396.7
2006-04-20,1226.65,,953.89,979.32,1107.15,,970.81,922.05,1134.38,1091.85,,1385.9
2006-04-21,1240.47,,972.33,981.07,1118.01,,972.54,939.87,1149.16,1102.55,,1416.79
2006-04-24,1225.99,,973.39,959.27,1109.76,,950.93,940.9,1142.7,1094.38,,1409.79
2006-04-25,1213.38,,963.48,953.9,1118.89,,945.52,931.32,1141.93,1103.06,,1399.77
2006-04-26,1230.5,,980.95,964.68,1132.93,,956.2,948.21,1155.73,1116.81,,1417.48
2006-04-27,1227.69,,975.92,966.08,1141.81,,957.59,943.34,1155.27,1125.32,,1416.73
2006-04-28,1246.65,,997.75,973.85,1158.72,,965.29,964.45,1172.35,1141.69,,1440.22
2006-05-08,1295.9,,1030.63,1002.0,1198.44,,993.2,996.24,1218.44,1180.73,,1497.1
2006-05-09,1337.28,,1052.76,1031.89,1236.36,,1022.82,1017.62,1251.61,1218.09,,1531.16
2006-05-10,1355.07,,1058.68,1047.13,1260.19,,1037.93,1023.0,1265.93,1241.57,,1545.69
2006-05-11,1340.88,,1048.23,1042.64,1256.51,,1033.48,1012.9,1255.04,1237.77,,1537.38
2006-05-12,1385.32,,1087.61,1075.62,1303.11,,1066.17,1050.96,1296.26,1283.68,,1602.83
2006-05-15,1442.8,,1124.46,1118.73,1365.31,,1108.9,1086.0,1352.16,1344.92,,1664.09
2006-05-16,1419.59,,1117.95,1090.32,1317.64,,1080.74,1079.71,1331.13,1297.93,,1613.25
2006-05-17,1438.19,,1120.44,1111.45,1339.09,,1101.69,1080.97,1335.52,1318.97,,1625.15
2006-05-18,1442.44,,1107.72,1131.42,1348.65,,1121.48,1068.2,1331.2,1328.21,,1617.28
2006-05-19,1477.57,,1136.99,1163.87,1387.02,,1153.64,1096.21,1366.1,1365.65,,1659.55
2006-05-22,1514.54,,1136.33,1194.56,1408.94,,1183.7,1095.57,1373.67,1386.75,,1657.69
2006-05-23,1452.37,,1098.39,1149.27,1347.46,,1138.82,1058.99,1317.65,1326.16,,1604.55
2006-05-24,1418.08,,1095.58,1129.71,1329.77,,1119.44,1055.81,1308.24,1308.69,,1590.92
2006-05-25,1426.31,,1095.67,1151.13,1346.37,,1140.35,1050.7,1307.7,1324.92,,1591.43
2006-05-26,1458.35,,1109.67,1181.34,1377.45,,1170.28,1064.13,1331.02,1355.5,,1613.89
2006-05-29,1504.56,,1137.25,1210.4,1410.26,,1198.81,1090.57,1366.29,1387.52,,1648.54
2006-05-30,1517.46,,1139.0,1230.67,1433.76,,1218.73,1092.25,1378.76,1410.54,,1657.29
2006-05-31,1507.8,,1125.18,1236.23,1425.44,,1224.03,1078.86,1365.45,1402.33,,1641.3
2006-06-01,1562.48,,1154.04,1290.99,1479.98,,1278.24,1106.23,1402.88,1455.74,,1684.19
2006-06-02,1564.81,,1145.72,1300.67,1482.08,,1287.82,1097.51,1390.12,1457.76,,1669.4
2006-06-05,1590.6,,1151.35,1336.65,1509.12,,1323.45,1102.9,1403.16,1484.29,,1684.62
2006-06-06,1585.33,,1148.91,1335.85,1495.14,,1322.52,1100.56,1399.14,1470.45,,1679.13
2006-06-07,1483.87,,1094.14,1257.46,1394.05,,1244.92,1046.42,1320.23,1370.81,,1589.55
2006-06-08,1483.85,,1105.29,1254.86,1399.52,,1242.22,1057.08,1325.98,1376.08,,1591.49
2006-06-09,1454.25,,1081.21,1226.43,1369.52,,1214.09,1031.46,1294.19,1346.48,,1551.38
2006-06-12,1462.09,,1085.23,1224.12,1375.92,,1211.76,1034.68,1297.67,1352.58,,1552.8
2006-06-13,1463.96,,1083.07,1232.61,1385.22,,1220.09,1032.62,1298.28,1361.53,,1548.49
2006-06-14,1450.98,,1072.06,1230.74,1371.44,,1218.23,1022.12,1283.88,1347.88,,1531.33
2006-06-15,1449.53,,1072.12,1240.55,1376.25,,1227.78,1021.99,1285.39,1352.34,,1533.98
2006-06-16,1476.64,,1099.9,1267.87,1407.12,,1254.81,1047.33,1318.01,1382.41,,1574.47
2006-06-19,1495.18,,1110.59,1282.05,1423.39,,1268.85,1056.64,1334.89,1398.0,,1586.29
2006-06-20,1500.37,,1114.7,1298.6,1440.82,,1285.23,1060.54,1338.22,1414.91,,1592.33
2006-06-21,1499.65,,1110.45,1291.76,1436.42,,1278.46,1056.5,1333.53,1410.5,,1598.12
2006-06-22,1497.99,,1111.22,1294.3,1437.57,,1280.87,1057.23,1331.55,1411.28,,1596.07
2006-06-23,1514.46,,1117.11,1311.36,1457.29,,1297.75,1061.41,1339.45,1430.51,,1605.71
2006-06-26,1540.98,,1141.09,1333.74,1484.52,,1319.45,1083.05,1363.41,1457.14,,1633.45
2006-06-27,1542.52,,1139.08,1339.67,1492.44,,1325.17,1081.13,1363.9,1464.69,,1639.55
2006-06-28,1550.78,,1138.52,1340.91,1489.83,,1326.39,1080.61,1362.89,1461.79,,1639.29
2006-06-29,1582.32,,1164.27,1363.96,1516.95,,1349.11,1105.05,1395.12,1488.16,,1671.62
2006-06-30,1580.09,,1161.8,1351.45,1514.85,,1336.66,1102.7,1393.96,1486.0,,1672.21
2006-07-03,1601.77,,1185.83,1371.3,1543.59,,1356.29,1125.36,1420.33,1514.07,,1697.28
2006-07-04,1584.82,,1175.3,1363.08,1538.34,,1348.17,1115.17,1411.01,1508.84,,1681.55
2006-07-05,1568.38,,1151.75,1360.21,1526.94,,1345.33,1092.82,1393.01,1497.66,,1718.56
2006-07-06,1600.53,,1169.67,1397.65,1569.3,,1382.23,1109.83,1418.68,1539.18,,1741.47
2006-07-07,1593.06,,1158.33,1399.08,1571.71,,1383.65,1099.06,1410.43,1541.25,,1730.19
2006-07-10,1596.93,,1158.19,1420.77,1580.73,,1405.09,1098.81,1412.12,1550.04,,1734.33
2006-07-11,1598.4,,1161.83,1433.21,1592.95,,1417.3,1101.82,1418.57,1561.84,,1745.81
2006-07-12,1588.52,,1160.54,1431.82,1593.22,,1415.93,1100.59,1419.2,1562.06,,1740.0
2006-07-13,1502.54,,1109.27,1329.3,1489.02,,1314.4,1051.98,1346.09,1459.78,,1655.77
2006-07-14,1514.04,,1117.73,1340.67,1500.06,,1325.64,1059.26,1357.13,1470.47,,1665.21
2006-07-17,1532.1,,1126.75,1366.51,1525.17,,1351.16,1067.53,1372.25,1494.79,,1682.89
2006-07-18,1533.92,,1123.81,1377.77,1537.42,,1362.29,1064.75,1373.42,1506.59,,1684.25
2006-07-19,1514.64,,1098.67,1352.73,1502.55,,1337.53,1040.59,1336.64,1472.35,,1645.16
2006-07-20,1525.47,,1105.43,1366.21,1514.95,,1350.85,1046.99,1345.19,1484.41,,1655.12
2006-07-21,1529.07,,1115.75,1368.02,1523.9,,1352.62,1056.63,1356.03,1493.04,,1665.33
2006-07-24,1534.92,,1117.28,1366.13,1527.64,,1350.75,1058.07,1358.12,1496.61,,1665.94
2006-07-25,1554.25,,1127.87,1385.49,1549.69,,1369.89,1068.11,1374.17,1518.17,,1685.46
2006-07-26,1551.62,,1129.29,1398.93,1555.5,,1383.19,1069.44,1371.3,1523.86,,1686.65
2006-07-27,1536.26,,1119.93,1390.79,1537.96,,1375.14,1060.59,1355.55,1506.56,,1675.17
2006-07-28,1530.9,,1109.43,1382.14,1523.32,,1366.58,1050.64,1341.39,1492.11,,1662.03
2006-07-31,1476.62,,1077.65,1324.67,1454.91,,1309.66,1020.54,1294.33,1425.04,,1612.73
2006-08-01,1462.63,,1067.94,1301.1,1438.44,,1286.35,1011.15,1282.06,1408.9,,1600.61
2006-08-02,1457.1,,1064.19,1288.3,1431.26,,1273.41,1007.6,1275.09,1401.86,,1600.87
2006-08-03,1455.64,,1064.81,1284.42,1430.61,,1269.58,1008.18,1271.74,1401.16,,1601.06
2006-08-04,1415.48,,1046.49,1235.47,1383.29,,1221.2,990.83,1241.91,1354.78,,1570.15
2006-08-07,1385.46,,1033.02,1199.25,1351.6,,1185.39,978.09,1224.1,1323.73,,1547.44
2006-08-08,1418.17,,1050.4,1241.24,1393.73,,1226.9,994.54,1252.39,1364.99,,1580.58
2006-08-09,1415.13,,1049.47,1248.52,1396.26,,1234.1,993.66,1251.3,1367.4,,1578.57
2006-08-10,1439.93,,1068.46,1268.6,1420.54,,1253.95,1011.64,1271.47,1391.14,,1606.06
2006-08-11,1449.98,,1068.46,1275.89,1427.56,,1261.15,1011.64,1275.65,1398.01,,1605.93
2006-08-14,1416.79,,1048.19,1233.32,1385.56,,1219.08,992.45,1245.72,1356.85,,1570.74
2006-08-15,1439.28,,1064.4,1258.0,1412.64,,1243.47,1007.8,1265.86,1383.36,,1595.66
2006-08-16,1457.19,,1076.12,1276.95,1437.09,,1262.19,1018.89,1283.57,1407.31,,1616.41
2006-08-17,1442.91,,1066.1,1270.13,1425.27,,1255.46,1009.31,1271.63,1395.72,,1603.33
2006-08-18,1436.88,,1064.77,1261.0,1414.38,,1246.44,1008.05,1267.87,1384.9,,1598.02
2006-08-21,1434.29,,1065.43,1272.86,1422.62,,1258.16,1008.31,1270.56,1392.97,,1601.15
2006-08-22,1449.5,,1076.2,1286.04,1438.85,,1271.19,1018.51,1285.27,1408.85,,1613.35
2006-08-23,1448.47,,1079.76,1283.15,1433.57,,1268.33,1021.87,1285.68,1403.58,,1612.4
2006-08-24,1451.78,,1086.49,1301.44,1447.4,,1286.41,1028.24,1292.4,1416.9,,1623.02
2006-08-25,1456.34,,1086.54,1301.62,1451.69,,1286.58,1028.29,1295.44,1421.1,,1623.03
2006-08-28,1484.08,,1108.27,1331.62,1488.7,,1316.24,1048.85,1325.89,1457.32,,1650.44
2006-08-29,1482.73,,1109.1,1331.04,1487.8,,1315.66,1049.64,1330.16,1456.44,,1651.02
2006-08-30,1488.48,,1108.19,1344.74,1500.28,,1329.2,1048.78,1334.67,1468.66,,1655.19
2006-08-31,1498.82,,1107.98,1351.93,1511.85,,1336.31,1048.58,1338.69,1479.9,,1658.64
2006-09-01,1479.44,,1092.3,1326.0,1483.3,,1310.68,1033.74,1318.1,1451.95,,1636.69
2006-09-04,1502.43,,1105.4,1358.89,1516.49,,1343.19,1046.14,1337.24,1484.44,,1657.52
2006-09-05,1503.52,,1111.77,1360.61,1522.36,,1344.89,1052.17,1340.68,1490.15,,1664.08
2006-09-06,1509.6,,1116.1,1371.32,1529.36,,1355.48,1056.26,1346.37,1497.01,,1672.12
2006-09-07,1487.91,,1104.36,1349.77,1504.33,,1334.17,1045.15,1328.38,1472.51,,1661.19
2006-09-08,1486.92,,1110.32,1353.35,1505.78,,1337.72,1050.8,1332.15,1473.92,,1667.98
2006-09-11,1492.27,,1117.78,1364.76,1513.96,,1348.99,1057.85,1338.76,1481.93,,1674.97
2006-09-12,1500.53,,1127.26,1371.88,1519.9,,1356.04,1066.82,1347.64,1487.74,,1695.86
2006-09-13,1494.62,,1129.57,1354.72,1497.73,,1339.07,1069.01,1338.39,1466.04,,1689.39
2006-09-14,1490.05,,1131.02,1357.21,1499.52,,1341.53,1070.11,1338.28,1467.8,,1689.69
2006-09-15,1514.18,,1156.43,1370.35,1516.78,,1354.52,1094.15,1362.32,1484.69,,1721.05
2006-09-18,1533.68,,1158.88,1391.54,1540.53,,1375.47,1096.47,1375.56,1507.94,,1732.99
2006-09-19,1528.89,,1164.69,1394.66,1545.66,,1378.55,1101.96,1378.31,1512.96,,1735.24
2006-09-20,1529.51,,1161.49,1401.45,1550.08,,1385.26,1098.93,1378.46,1517.29,,1732.45
2006-09-21,1534.6,,1172.21,1406.45,1554.84,,1390.2,1106.87,1387.37,1521.95,,1740.9
2006-09-22,1512.31,,1158.77,1392.99,1542.01,,1376.9,1094.18,1374.85,1509.39,,1725.36
2006-09-25,1502.51,,1156.16,1397.24,1547.01,,1381.1,1091.72,1372.4,1514.28,,1722.37
2006-09-26,1496.32,,1140.9,1397.87,1540.8,,1381.72,1077.3,1357.65,1508.2,,1712.64
2006-09-27,1510.55,,1153.02,1407.34,1555.35,,1391.08,1088.75,1371.12,1522.45,,1725.04
2006-09-28,1521.41,,1167.02,1415.66,1568.55,,1399.31,1101.97,1387.0,1535.27,,1736.96
2006-09-29,1535.0,,1181.58,1428.01,1584.42,,1411.51,1115.72,1403.27,1550.8,,1752.42
2006-10-09,1562.4,,1219.4,1450.54,1613.76,,1433.79,1151.43,1436.07,1579.52,,1785.39
2006-10-10,1563.8,,1220.26,1456.67,1623.24,,1439.84,1152.24,1437.24,1588.81,,1784.86
2006-10-11,1565.72,,1220.44,1463.78,1625.94,,1446.87,1152.41,1435.91,1591.45,,1790.1
2006-10-12,1569.89,,1214.95,1450.92,1601.26,,1434.16,1147.23,1426.5,1567.29,,1778.18
2006-10-13,1572.44,,1217.44,1458.88,1610.12,,1442.02,1149.58,1430.88,1575.86,,1784.66
2006-10-16,1569.26,,1202.51,1457.28,1601.16,,1440.44,1135.48,1418.52,1567.09,,1771.3
2006-10-17,1561.46,,1191.88,1455.63,1602.61,,1438.82,1125.44,1414.45,1568.51,,1763.9
2006-10-18,1578.8,,1214.63,1470.08,1623.13,,1453.1,1146.93,1437.59,1588.59,,1787.19
2006-10-19,1579.11,,1216.2,1473.91,1632.11,,1456.88,1148.41,1439.38,1597.38,,1792.25
2006-10-20,1566.38,,1220.33,1461.45,1622.43,,1444.57,1152.31,1440.18,1587.9,,1790.36
2006-10-23,1534.34,,1199.55,1421.74,1570.75,,1405.31,1132.69,1408.71,1537.32,,1759.39
2006-10-24,1568.45,,1227.56,1455.23,1611.38,,1438.42,1159.13,1440.05,1577.09,,1805.18
2006-10-25,1566.24,,1235.09,1443.11,1599.95,,1426.44,1166.24,1446.82,1565.9,,1806.65
2006-10-26,1568.67,,1247.62,1428.01,1590.54,,1411.51,1178.07,1456.09,1556.69,,1810.65
2006-10-27,1560.46,,1233.32,1403.82,1563.53,,1387.6,1164.57,1439.05,1530.26,,1807.18
2006-10-30,1587.05,,1245.2,1398.2,1560.42,,1382.04,1175.79,1446.24,1527.22,,1809.66
2006-10-31,1604.06,,1264.32,1413.29,1575.16,,1396.96,1193.84,1464.47,1541.64,,1837.99
2006-11-01,1619.87,,1283.07,1419.92,1582.19,,1403.52,1211.55,1479.41,1548.52,,1855.71
2006-11-02,1630.07,,1279.6,1414.21,1579.44,,1397.88,1208.27,1479.66,1545.83,,1851.31
2006-11-03,1633.11,,1290.96,1421.42,1583.35,,1405.0,1219.0,1488.29,1549.66,,1866.36
2006-11-06,1653.62,,1319.23,1416.91,1574.1,,1400.54,1245.69,1507.89,1540.61,,1886.31
2006-11-07,1655.17,,1332.95,1395.43,1558.82,,1379.31,1258.65,1516.1,1525.65,,1889.53
2006-11-08,1627.89,,1314.73,1391.32,1554.53,,1375.24,1241.44,1498.17,1521.45,,1866.82
2006-11-09,1646.7,,1343.2,1409.1,1571.3,,1392.82,1268.33,1524.71,1537.86,,1896.48
2006-11-10,1610.6,,1337.06,1369.3,1531.46,,1353.48,1262.53,1504.06,1498.87,,1883.35
2006-11-13,1573.13,,1319.37,1322.06,1477.11,,1306.78,1245.83,1475.78,1445.68,,1863.77
2006-11-14,1584.69,,1336.66,1340.65,1493.5,,1325.16,1262.16,1493.78,1461.72,,1888.24
2006-11-15,1620.09,,1369.59,1358.4,1516.72,,1342.7,1293.25,1534.76,1484.45,,1922.94
2006-11-16,1604.38,,1375.8,1336.95,1494.65,,1321.5,1299.12,1533.29,1462.68,,1941.55
2006-11-17,1636.25,,1398.99,1349.02,1509.02,,1333.44,1321.01,1562.08,1476.75,,1971.79
2006-11-20,1651.6,,1442.88,1338.04,1498.71,,1322.59,1362.45,1593.16,1466.65,,2017.28
2006-11-21,1664.37,,1457.9,1346.41,1509.98,,1330.85,1376.63,1612.25,1477.68,,2037.55
2006-11-22,1685.46,,1463.83,1356.06,1533.62,,1340.4,1382.24,1624.03,1500.81,,2041.35
2006-11-23,1696.36,,1478.07,1365.92,1542.31,,1350.14,1395.68,1634.91,1509.32,,2062.36
2006-11-24,1713.6,,1467.75,1378.49,1565.51,,1362.57,1385.94,1636.58,1532.02,,2050.81
2006-11-27,1743.83,,1462.87,1402.45,1601.3,,1386.25,1381.33,1651.8,1567.05,,2047.28
2006-11-28,1734.27,,1448.24,1408.67,1611.65,,1392.4,1367.52,1644.01,1577.18,,2038.72
2006-11-29,1743.77,,1464.34,1418.85,1631.91,,1402.46,1382.72,1667.14,1597.0,,2054.09
2006-11-30,1777.34,,1509.34,1438.1,1659.31,,1421.48,1425.21,1714.36,1623.82,,2099.29
2006-12-01,1790.11,,1514.8,1446.56,1664.82,,1429.85,1430.36,1729.22,1629.21,,2102.05
2006-12-04,1829.35,,1574.28,1467.52,1699.55,,1450.57,1486.53,1780.74,1663.2,,2161.65
2006-12-05,1830.87,,1589.05,1478.46,1712.08,,1461.38,1500.48,1794.23,1675.46,,2173.28
2006-12-06,1799.46,,1586.76,1458.21,1685.19,,1441.37,1498.31,1779.41,1649.14,,2156.6
2006-12-07,1807.64,,1597.1,1445.87,1668.6,,1429.17,1507.86,1775.71,1632.91,,2156.75
2006-12-08,1735.04,,1539.97,1396.23,1605.53,,1380.1,1453.92,1711.58,1571.18,,2093.64
2006-12-11,1798.05,,1615.22,1432.46,1656.7,,1415.91,1524.97,1789.92,1621.26,,2180.5
2006-12-12,1806.06,,1636.34,1437.53,1662.14,,1420.93,1544.91,1802.79,1626.59,,2218.95
2006-12-13,1807.9,,1635.55,1444.37,1670.58,,1427.68,1544.16,1803.86,1634.84,,2223.46
2006-12-14,1840.74,,1666.6,1463.12,1698.6,,1446.22,1573.48,1836.14,1662.27,,2249.11
2006-12-15,1857.93,,1691.64,1477.25,1726.6,,1460.18,1597.12,1867.64,1689.67,,2273.91
2006-12-18,1875.26,,1734.03,1498.52,1754.76,,1481.21,1637.14,1916.11,1717.23,,2332.43
2006-12-19,1881.49,,1740.39,1511.07,1762.23,,1493.62,1643.14,1921.44,1724.53,,2364.18
2006-12-20,1902.14,,1741.27,1543.79,1794.39,,1525.95,1643.97,1936.55,1756.0,,2373.21
2006-12-21,1878.82,,1716.13,1535.63,1775.36,,1517.89,1620.24,1908.98,1737.38,,2342.94
2006-12-22,1867.92,,1709.77,1525.51,1766.18,,1507.89,1614.24,1895.64,1728.4,,2343.67
2006-12-25,1887.87,,1763.71,1541.63,1782.96,,1523.82,1665.16,1939.1,1744.82,,2435.76
2006-12-26,1884.51,,1772.95,1524.68,1764.56,,1507.07,1673.88,1938.24,1726.78,,2479.73
2006-12-27,1902.82,,1828.61,1529.46,1776.57,,1511.8,1726.43,1982.88,1738.53,,2536.39
2006-12-28,1876.45,,1839.97,1489.35,1742.03,,1472.15,1737.16,1979.93,1704.72,,2567.59
2006-12-29,1927.14,,1912.16,1502.46,1763.92,,1485.1,1805.31,2041.05,1726.15,,2675.47
2007-01-04,1971.38,,1944.8,1498.25,1761.4,,1480.94,1836.14,2067.09,1723.69,,2715.72
2007-01-05,2049.49,,1922.54,1535.23,1809.22,,1517.5,1815.12,2072.88,1770.48,,2641.33
2007-01-08,2123.84,,1966.5,1590.19,1892.49,,1571.82,1856.62,2131.56,1851.96,,2707.2
2007-01-09,2171.05,,2046.63,1629.01,1933.27,,1610.2,1932.28,2200.09,1891.87,,2807.8
2007-01-10,2224.8,,2079.85,1673.05,1983.3,,1653.72,1963.63,2255.97,1940.83,,2825.58
2007-01-11,2207.92,,2041.28,1689.5,1994.95,,1669.98,1927.22,2231.63,1952.24,,2770.11
2007-01-12,2106.36,,1987.18,1635.22,1922.93,,1616.33,1876.14,2173.75,1881.75,,2668.11
2007-01-15,2212.61,,2079.35,1703.58,2030.01,,1683.9,1963.16,2287.34,1986.54,,2794.7
2007-01-16,2244.49,,2109.99,1747.98,2099.98,,1727.79,1992.1,2353.87,2055.02,,2821.02
2007-01-17,2234.12,,2071.49,1750.82,2080.19,,1730.6,1955.74,2308.93,2035.65,,2778.9
2007-01-18,2256.12,,2051.55,1797.15,2131.03,,1776.39,1936.92,2317.09,2085.4,,2756.98
2007-01-19,2344.36,,2113.63,1858.12,2206.89,,1836.65,1995.53,2396.09,2159.64,,2832.21
2007-01-22,2453.37,,2198.37,1928.55,2308.42,,1906.27,2075.54,2491.31,2258.99,,2933.19
2007-01-23,2484.2,,2230.63,1943.99,2311.28,,1921.53,2105.99,2508.13,2261.78,,2949.14
2007-01-24,2509.94,,2272.68,1948.84,2333.67,,1926.33,2145.69,2536.43,2283.7,,2975.13
2007-01-25,2399.87,,2222.36,1875.6,2221.81,,1853.94,2098.18,2452.83,2174.24,,2857.36
2007-01-26,2422.61,,2292.62,1882.32,2234.11,,1860.58,2164.51,2512.92,2186.27,,2882.56
2007-01-29,2503.89,,2353.94,1946.95,2310.06,,1924.46,2222.41,2576.92,2260.6,,2945.26
2007-01-30,2500.92,,2327.23,1932.74,2305.3,,1910.42,2197.19,2551.88,2255.94,,2930.56
2007-01-31,2372.68,,2174.4,1851.68,2189.78,,1830.29,2052.91,2385.33,2142.89,,2786.33
2007-02-01,2373.72,,2173.09,1855.67,2212.79,,1834.24,2051.66,2395.17,2165.41,,2785.43
2007-02-02,2314.97,,2070.67,1827.52,2173.65,,1806.41,1954.97,2298.0,2127.1,,2673.21
2007-02-05,2316.98,,2018.84,1848.98,2199.34,,1827.62,1906.03,2271.8,2152.25,,2612.54
2007-02-06,2367.36,,2069.81,1898.35,2246.34,,1876.42,1954.16,2316.04,2198.24,,2675.7
2007-02-07,2412.15,,2119.82,1923.17,2286.91,,1900.95,2001.37,2369.79,2237.94,,2716.18
2007-02-08,2476.45,,2142.92,1959.37,2328.3,,1936.74,2023.18,2410.6,2278.45,,2737.73
2007-02-09,2477.88,,2121.89,1961.38,2337.43,,1938.72,2003.32,2397.25,2287.38,,2730.39
2007-02-12,2536.99,,2205.65,2002.88,2392.3,,1979.74,2082.4,2485.39,2341.07,,2807.17
2007-02-13,2575.22,,2233.42,2034.55,2436.33,,2011.05,2108.63,2522.63,2384.16,,2831.87
2007-02-14,2628.46,,2302.67,2076.66,2489.26,,2052.67,2174.0,2588.35,2435.96,,2905.09
2007-02-15,2705.66,,2367.75,2136.75,2567.38,,2112.07,2235.45,2668.63,2512.4,,2993.01
2007-02-16,2736.79,,2365.13,2190.37,2597.02,,2165.07,2232.98,2676.74,2541.41,,2998.47
2007-02-26,2856.27,,2375.5,2298.36,2699.93,,2271.81,2242.76,2707.68,2642.11,,3040.6
2007-02-27,2580.59,,2150.52,2121.94,2458.21,,2097.43,2030.36,2457.49,2405.57,,2771.79
2007-02-28,2709.09,,2220.29,2225.54,2568.53,,2199.83,2096.23,2544.57,2513.53,,2881.07
2007-03-01,2650.05,,2160.39,2198.21,2513.33,,2172.82,2039.68,2473.54,2459.51,,2797.19
2007-03-02,2682.97,,2191.53,2237.64,2558.46,,2211.79,2069.07,2508.73,2503.68,,2831.53
2007-03-05,2668.95,,2139.26,2251.26,2566.88,,2225.25,2019.73,2475.61,2511.92,,2785.31
2007-03-06,2681.89,,2199.79,2257.43,2571.06,,2231.35,2076.87,2520.29,2516.0,,2840.18
2007-03-07,2735.39,,2255.51,2315.14,2637.06,,2288.4,2129.48,2589.44,2580.6,,2896.59
2007-03-08,2790.33,,2277.41,2371.55,2692.53,,2344.16,2150.15,2627.63,2634.88,,2928.01
2007-03-09,2762.29,,2271.12,2394.32,2695.77,,2366.49,2144.22,2611.39,2638.05,,2937.91
2007-03-12,2810.78,,2267.21,2477.9,2755.75,,2449.1,2140.53,2616.17,2696.5,,2954.91
2007-03-13,2869.68,,2277.21,2510.77,2787.39,,2481.59,2149.97,2640.17,2727.46,,2964.79
2007-03-14,2836.19,,2224.88,2505.1,2768.21,,2475.98,2100.56,2597.36,2708.69,,2906.33
2007-03-15,2896.59,,2264.59,2561.72,2821.51,,2531.94,2138.05,2645.55,2760.84,,2951.7
2007-03-16,2828.25,,2232.36,2514.68,2770.43,,2485.45,2107.63,2604.23,2710.86,,2930.48
2007-03-19,2857.02,,2304.94,2568.15,2811.94,,2538.3,2176.15,2659.41,2751.48,,3014.44
2007-03-20,2922.23,,2303.86,2641.37,2872.48,,2610.54,2175.13,2672.77,2810.71,,3032.2
2007-03-21,2954.51,,2322.72,2690.71,2921.83,,2659.3,2192.93,2702.6,2859.01,,3057.38
2007-03-22,2979.7,,2339.17,2709.25,2924.02,,2677.63,2208.47,2711.32,2861.15,,3071.23
2007-03-23,3046.23,,2330.25,2740.88,2961.68,,2708.89,2200.04,2716.27,2898.0,,3074.29
2007-03-26,3138.88,,2361.98,2816.99,3054.73,,2784.11,2230.0,2764.03,2989.05,,3122.81
2007-03-27,3179.41,,2369.63,2868.77,3106.37,,2835.29,2237.22,2784.02,3039.53,,3138.83
2007-03-28,3186.23,,2412.78,2850.26,3070.35,,2816.99,2277.97,2797.65,3004.29,,3173.02
2007-03-29,3086.6,,2437.69,2734.82,2958.43,,2702.91,2301.48,2783.3,2894.78,,3197.54
2007-03-30,3106.72,,2423.69,2763.44,2990.4,,2731.19,2288.26,2781.78,2926.06,,3183.98
2007-04-02,3181.03,,2481.16,2829.53,3059.49,,2796.51,2342.53,2850.11,2993.63,,3252.59
2007-04-03,3221.39,,2502.83,2866.45,3109.39,,2833.0,2362.98,2888.11,3042.46,,3291.3
2007-04-04,3241.13,,2513.08,2893.0,3146.63,,2859.24,2372.66,2911.82,3078.9,,3291.54
2007-04-05,3311.26,,2534.24,2955.17,3202.12,,2920.68,2392.64,2945.04,3133.14,,3319.14
2007-04-06,3371.21,,2532.13,2989.11,3252.87,,2954.23,2390.64,2972.01,3182.8,,3323.58
2007-04-09,3456.95,,2587.51,3034.51,3311.64,,2999.09,2442.93,3038.17,3240.3,,3398.95
2007-04-10,3509.23,,2620.16,3069.11,3333.33,,3033.29,2473.76,3081.57,3261.53,,3444.29
2007-04-11,3540.23,,2656.93,3095.77,3382.64,,3059.64,2508.47,3121.32,3309.75,,3495.22
2007-04-12,3633.78,,2685.13,3162.38,3462.16,,3125.47,2535.1,3176.44,3387.41,,3531.03
2007-04-13,3603.82,,2666.8,3184.34,3432.74,,3147.18,2517.79,3169.23,3358.63,,3518.27
2007-04-16,3684.86,,2738.35,3276.72,3534.43,,3238.2,2585.34,3256.0,3458.07,,3596.44
2007-04-17,3761.08,,2729.91,3360.38,3636.83,,3320.88,2577.02,3283.6,3558.22,,3611.87
2007-04-18,3890.82,,2710.32,3451.14,3730.5,,3410.57,2558.52,3304.5,3649.71,,3612.4
2007-04-19,3703.01,,2598.06,3299.43,3511.83,,3260.65,2452.55,3150.3,3435.78,,3449.02
