date,return,gross_return,cost,turnover,weight,pre_volume_weight,volume_mult,volume_on,volume_indicator,spread_return,zz1000,cyb,spread_close,signal_score,signal_r2,abs_bias,execution_signal,target_vol_raw_weight,target_vol_raw_scale,target_vol_applied_scale,target_vol_realized_vol,gross_exposure,nav,strategy_id,candidate
2019-08-06,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0985006552435412,-0.011072647843363037,4899.816,1507.911,3.2494066294363524,-1.8044634357172185,0.7453000413549111,-0.07144268910334883,0.0,0.0,1.25,0.0,0.0741352951703936,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7710727722237858,0.002145887678533742,4885.44,1500.251,3.2564150932077363,-1.8836446879926867,0.7871509106475779,-0.06838833173809655,0.0,0.0,1.25,0.0,0.07453112185390713,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-08,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7271559997688224,-0.007391047717904442,4923.327,1522.974,3.2327058767910684,-2.135308747383907,0.842009799229915,-0.07408667798097612,0.0,0.0,1.25,0.0,0.07539968933152362,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-09,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8018390970317871,-0.0008486226231070315,4869.792,1507.706,3.229934748551774,-2.1228689084249983,0.8480875121928544,-0.07393250699760257,0.0,0.0,1.25,0.0,0.07444502030031266,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-12,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7773789133784111,-0.004435817473643189,4952.217,1539.913,3.215907002538455,-2.2343005558367666,0.8845413377648663,-0.07688263060155931,0.0,0.0,1.25,0.0,0.07449816436233417,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7318402086878698,0.00530563368517345,4928.465,1524.357,3.2331435483945037,-1.6561833486665851,0.6668827666980138,-0.07088065953340938,0.0,0.0,1.25,0.0,0.07525121541640738,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-14,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8897996198613254,-0.0013171170082160177,4961.751,1536.66,3.2289192144000625,-1.0597904454386708,0.3990677454143556,-0.07093917439121233,0.0,0.0,1.25,0.0,0.07456611601900814,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-15,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.9429906330683,-0.007667521595668081,4985.421,1555.773,3.204465561492583,-0.8655776169078456,0.33865315112088157,-0.07658150894814397,0.0,0.0,1.25,0.0,0.07540367184422665,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-16,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.99591523545047,-0.0022059459294290207,5013.582,1567.993,3.1974517743382784,-0.6100719691580467,0.25081881562351704,-0.07720860235259286,0.0,0.0,1.25,0.0,0.07506091180755298,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-19,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.3709858568697155,-0.0031491311549767254,5173.177,1622.844,3.1877229111362517,-0.5604594403585005,0.23663225607510718,-0.07863950022373722,0.0,0.0,1.25,0.0,0.07426683466644374,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2805181603598974,0.00926955920379191,5185.265,1611.593,3.217477986067202,-0.0046517986196963,1.1273054531638803e-05,-0.06858200225161859,0.0,0.0,1.25,0.0,0.07756353934391155,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0340053127253472,0.0013537902605706975,5186.622,1609.833,3.2218385385316366,0.8338632096855354,0.26074289698449093,-0.06589072728311296,0.0,0.0,1.25,0.0,0.07646282865808009,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0516722498570066,0.001976399147233243,5208.552,1613.458,3.228191871124008,1.3993051562354493,0.44720000303584295,-0.0626481224061779,0.0,0.0,1.25,0.0,0.07373707177355183,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-23,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0878126691387744,-0.0034148514061549395,5197.548,1615.559,3.217182411784404,1.8389611220460431,0.6450706766441839,-0.0643437573423159,0.0,0.0,1.25,0.0,0.07339753102417236,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0182308919895784,0.0035844750500785283,5168.68,1600.795,3.2288206797247616,2.2251901545480535,0.7310911989879519,-0.05948877952976528,0.0,0.0,1.25,0.0,0.07415380899870647,0.0,1.1776328222636816,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-27,0.0011072861218534857,0.0023572861218534857,0.00125,1.25,1.25,1.25,1.0,0.0,1.2321500426095655,0.0018858288974827886,5266.658,1628.121,3.2348074866671457,2.6287146201290716,0.8047299463523004,-0.056247573670497486,1.0,1.25,1.25,1.25,0.07423171305383423,1.25,1.1789367987444133,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-28,-0.00023575425858443633,-0.00023575425858443633,0.0,0.0,1.25,1.25,1.0,0.0,1.1480154803061815,-0.00018860340686754906,5256.177,1625.188,3.234196289906152,2.7869521321401693,0.8339587300116218,-0.054877698550342635,1.0,1.25,1.25,1.25,0.07265584030960577,1.25,1.1786588593735072,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-29,0.004463169558983626,0.004463169558983626,0.0,0.0,1.25,1.25,1.0,0.0,1.167486908258011,0.003570535647186901,5260.95,1620.861,3.245774930731259,3.2506387546291897,0.9093808391896265,-0.04999234287930754,1.0,1.25,1.25,1.25,0.0728082921189347,1.25,1.1839194137150895,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-08-30,-0.010847932494398305,-0.010847932494398305,0.0,0.0,1.25,1.25,1.0,0.0,1.3495501035917346,-0.008678345995518644,5182.956,1610.898,3.2174327611059175,3.1002465890288344,0.8824605005210693,-0.05666103014239665,1.0,1.25,1.25,1.25,0.07418039617404285,1.25,1.1710763358363006,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-02,0.0003394438467704819,0.0003394438467704819,0.0,0.0,1.25,1.25,1.0,0.0,1.2815735211707693,0.0002715550774163855,5317.533,1652.288,3.2182845847697257,2.717967508833141,0.8170873265904185,-0.05489121196118085,1.0,1.25,1.25,1.25,0.07374168495006767,1.25,1.1714738504925988,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-03,0.0031342969015329958,0.0031342969015329958,0.0,0.0,1.25,1.25,1.0,0.0,1.323882646257373,0.0025074375212263966,5357.06,1660.427,3.2263146768873314,2.402753088976532,0.7948404357673835,-0.05108915264218872,1.0,1.25,1.25,1.25,0.07422361275949776,1.25,1.1751455973524245,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-04,0.002021634828040242,0.002021634828040242,0.0,0.0,1.25,1.25,1.0,0.0,1.3192786847475646,0.0016173078624321935,5394.706,1669.41,3.2315045435213636,2.0487497831749244,0.8386136661112978,-0.04825935572399587,1.0,1.25,1.25,1.25,0.07351528582870798,1.25,1.1775213126200503,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-05,-0.00292223414328191,-0.00292223414328191,0.0,0.0,1.25,1.25,1.0,0.0,1.7048287031681646,-0.002337787314625528,5445.574,1689.054,3.224037834195946,1.8696223326198889,0.8264494380906219,-0.048996588294467736,1.0,1.25,1.25,1.25,0.07323412463063492,1.25,1.1740803196358698,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-06,-0.00125,0.0,0.00125,1.25,0.0,0.0,1.0,0.0,1.3793280823352643,0.002316824543764584,5468.459,1692.239,3.231493305614632,1.8680049292400942,0.8361702125407482,-0.045328213988070076,0.0,0.0,1.25,0.0,0.07329510692834622,0.0,1.172612719236325,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.622350339711398,0.0002415411562106673,5602.242,1733.23,3.2322553844556117,1.9385906211805655,0.8503352535571738,-0.04363760300427233,0.0,0.0,1.25,0.0,0.071914842265251,0.0,1.172612719236325,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.563253924892816,0.006772275663146643,5614.576,1725.308,3.254245618753289,2.2309784280122598,0.8173066126306828,-0.03581427548684568,0.0,0.0,1.25,0.0,0.07221253044172168,0.0,1.172612719236325,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-11,0.00379867311446569,0.0050486731144656904,0.00125,1.25,1.25,1.25,1.0,0.0,1.340157080688677,0.004038938491572552,5566.408,1703.538,3.267557283723639,2.76577154705748,0.8155723320992868,-0.030736204888271668,1.0,1.25,1.25,1.25,0.0720834229829066,1.25,1.1770670916465684,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-12,0.0007927019691800208,0.0007927019691800208,0.0,0.0,1.25,1.25,1.0,0.0,1.1705426661234017,0.0006341615753440166,5592.922,1710.572,3.2696209221242953,3.2466013149722253,0.8633168071048171,-0.02895107985023626,1.0,1.25,1.25,1.25,0.07211005148869867,1.25,1.1780001550479737,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-16,0.004894918742746612,0.004894918742746612,0.0,0.0,1.25,1.25,1.0,0.0,1.3284520273910547,0.00391593499419729,5627.235,1714.368,3.2823961949826406,3.7774178559064593,0.904247256279394,-0.024037726935022485,1.0,1.25,1.25,1.25,0.07287240614431131,1.25,1.1837663700858763,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-17,-0.00346443324970816,-0.00346443324970816,0.0,0.0,1.25,1.25,1.0,0.0,1.362539020837967,-0.002771546599766528,5492.222,1677.987,3.2731016390472627,4.09575472719999,0.9630518871386372,-0.025604101024340187,1.0,1.25,1.25,1.25,0.07150080258271928,1.25,1.1796652905134644,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-18,-0.002426208614178249,-0.002426208614178249,0.0,0.0,1.25,1.25,1.0,0.0,1.1063134289187087,-0.0019409668913425993,5485.879,1679.306,3.26675364704229,3.86346136959581,0.9420303599711062,-0.026294424534441863,1.0,1.25,1.25,1.25,0.07134364741745222,1.25,1.1768031764237736,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-19,-0.004868124516071715,-0.004868124516071715,0.0,0.0,1.25,1.25,1.0,0.0,1.1068521341593043,-0.0038944996128573717,5550.407,1705.599,3.254227400461656,3.3357410966112333,0.8646934380040784,-0.0287135023722499,1.0,1.25,1.25,1.25,0.07131157254486656,1.25,1.171074352030034,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-20,0.001771792033686409,0.001771792033686409,0.0,0.0,1.25,1.25,1.0,0.0,1.1627835146091792,0.0014174336269491272,5556.478,1705.047,3.2588415451304273,2.9428912678326933,0.8113332125631167,-0.026012896808673247,1.0,1.25,1.25,1.25,0.07115221226610746,1.25,1.1731492522378153,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-23,0.0027602856836062006,0.0027602856836062006,0.0,0.0,1.25,1.25,1.0,0.0,1.110664889369559,0.0022082285468849605,5501.215,1684.324,3.2661263509871024,2.689585714376594,0.7878190000628617,-0.02261796366883262,1.0,1.25,1.25,1.25,0.07109739589615387,1.25,1.1763874793235007,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-24,-0.0013341711506775766,-0.0013341711506775766,0.0,0.0,1.25,1.25,1.0,0.0,1.2134668009125347,-0.0010673369205420613,5528.893,1694.596,3.2626614249059953,2.2311383261038356,0.7527963818094685,-0.02233702362623191,1.0,1.25,1.25,1.25,0.06997420459355792,1.25,1.174817977086569,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-25,-0.008060515396869083,-0.008060515396869083,0.0,0.0,1.25,1.25,1.0,0.0,1.1915678961084606,-0.006448412317495267,5421.625,1672.646,3.24134634584963,1.463299152591669,0.5452611307396847,-0.027459220411836238,1.0,1.25,1.25,1.25,0.07077880257648744,1.25,1.165348338693744,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-26,-0.00125,-0.0,0.00125,1.25,0.0,0.0,1.0,0.0,1.2118409107465908,-0.0035399025704500042,5244.077,1623.791,3.2295270758367303,0.5889177442249286,0.2032163861031549,-0.029627784078502417,0.0,0.0,1.25,0.0,0.06907121984038722,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-27,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9504653424765798,-0.005590389278135266,5291.436,1647.533,3.211732936457115,-0.19978108634372396,0.026456572144967844,-0.03357290543773117,0.0,0.0,1.25,0.0,0.0689571958569828,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8101342123193428,0.0009727261057120851,5232.387,1627.545,3.2148954406790593,-0.5751838563685373,0.22143197180336335,-0.031235305861046725,0.0,0.0,1.25,0.0,0.06850347456167151,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7993694456845747,0.0076510909696250184,5237.182,1616.584,3.2396596774432997,-0.33760609555481935,0.06687475738937844,-0.022390630106353338,0.0,0.0,1.25,0.0,0.07004288908488498,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7757604615446243,0.00555194461846642,5285.149,1622.415,3.257581444944728,0.39163922685923475,0.04883316021088934,-0.015650632372826156,0.0,0.0,1.25,0.0,0.0710348965205743,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-10,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9284367681616743,-0.011986892129953741,5366.925,1666.966,3.2195767640131834,0.33946051890790546,0.03860225498977812,-0.025716275637622243,0.0,0.0,1.25,0.0,0.07417148031079468,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0326754196668504,0.0007739970528467532,5370.654,1666.834,3.2220689042820103,0.3794413470678954,0.050565752489740184,-0.023625128566263864,0.0,0.0,1.25,0.0,0.07403104651502304,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.1463031093198526,0.008292168451865756,5455.606,1679.378,3.2485872745742768,0.8174720215809043,0.17142426333559524,-0.014428735271443616,0.0,0.0,1.25,0.0,0.07637105500642442,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-15,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.185619549155087,-0.0036673052830146213,5375.529,1660.887,3.236541077147332,1.0583685269624306,0.27181378951952184,-0.01698033478665739,0.0,0.0,1.25,0.0,0.07484503386390634,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-16,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9944435702849687,-0.0014698120011408244,5353.015,1656.372,3.2317710031321467,1.3133379001712693,0.4136075670700438,-0.01732150434184887,0.0,0.0,1.25,0.0,0.07430111180031287,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-17,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8765778391771809,-0.002213024227077809,5347.267,1658.259,3.2246271541417837,1.430809752224673,0.508282287950553,-0.018255142666458224,0.0,0.0,1.25,0.0,0.07428655794759506,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-18,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.96728438183468,-0.006670499527515195,5280.532,1648.625,3.202991583895671,0.9829708655487348,0.25929583707697995,-0.023470444247681965,0.0,0.0,1.25,0.0,0.07517075134670063,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-21,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.910810342712412,-0.0037964515032011814,5247.298,1644.508,3.1908011393073186,0.32034032808419843,0.02855539350099659,-0.025855540033909552,0.0,0.0,1.25,0.0,0.07453087588029168,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-22,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9239016197593864,-0.0011795602757933565,5312.458,1666.869,3.1870878875304536,-0.4478361241868482,0.06487142260947702,-0.02574150454382218,0.0,0.0,1.25,0.0,0.0715355504745624,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9273162323016738,0.0019018936408282672,5269.723,1650.29,3.1932102842530705,-0.912382655985022,0.3198319632271889,-0.022706651877241857,0.0,0.0,1.25,0.0,0.07173977646893194,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-24,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.8798160916962077,-0.00411477543814065,5259.455,1653.865,3.180099343053998,-1.1856890306093382,0.4808531230964164,-0.025559128905011774,0.0,0.0,1.25,0.0,0.07202594279775358,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-25,-0.0,-0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.9125179010196103,-0.005257889532676696,5300.094,1675.34,3.1635930617068775,-1.3545074201896106,0.5402620339679609,-0.029449505557709643,0.0,0.0,1.25,0.0,0.07212945129304617,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.2551677420588614,0.006353133462302374,5425.754,1704.417,3.1833489105072292,-1.3886713862572828,0.6017148339855464,-0.022297348771175618,0.0,0.0,1.25,0.0,0.07299252218619362,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-29,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3224521411815717,-0.00040890270426607866,5366.754,1686.58,3.182033464170096,-1.3051671712752746,0.5687432069490944,-0.021731340298206114,0.0,0.0,1.25,0.0,0.07291026239887315,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
2019-10-30,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0459676021102122,-0.008454934262432379,5313.417,1684.078,3.1550896098636763,-1.2699699961491542,0.5787156390605965,-0.028883872388132725,0.0,0.0,1.25,0.0,0.07411899650249976,0.0,1.163891653270377,substrategy_zz1000_cyb_tv14_db5_cybvol_w60_thr1p05_d6_scale0p25,l8ridge_primary_tv14_vw60_max1p25_db0p05_cyb_vol_low_w60_thr1p05_d6_scale0p25
