date,forward_return,reverse_return,return,gross_return,cost,turnover,forward_gross_exposure,reverse_gross_exposure,gross_exposure,forward_nav,reverse_nav,nav
2024-05-21,-0.0078773575653355,0.0,-0.00393867878266775,-0.00387617878266775,6.25e-05,0.125,1.0,0.0,0.5,2.431003086428606,3.243815489998753,2.8728088079335277
2024-05-22,-0.0005,0.0003604385837259,-6.978070813705e-05,0.00036771929186295,0.0004375,0.875,0.0,0.75,0.375,2.429787584885392,3.244984686259836,2.872608341300568
2024-05-23,0.0,0.0090097889409525,0.00450489447047625,0.00450489447047625,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.27422131339966,2.8855491387331367
2024-05-24,0.0,0.0007829284386458,0.0003914642193229,0.0003914642193229,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2767847943803408,2.8866787279740485
2024-05-27,0.0,-0.0006104143349652,-0.0003052071674826,-0.0003052071674826,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.274784597969255,2.8857976929360514
2024-05-28,0.0,0.0056778974488886,0.0028389487244443,0.0028389487244443,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2933784890837243,2.8939903246154164
2024-05-29,0.0,0.000453703145112,0.000226851572556,0.000226851572556,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2948727052622657,2.8946468308715176
2024-05-30,0.0,-0.0034738090959082,-0.0017369045479541,-0.0017369045479541,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.283426946488865,2.889619105626256
2024-05-31,0.0,-0.0064246483872814,-0.0032123241936407,-0.0032123241936407,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2623320828523497,2.8803367122628463
2024-06-03,0.0,0.0121271415608308,0.0060635707804154,0.0060635707804154,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.30189484583954,2.8978018377890806
2024-06-04,0.0,0.0002156196747835,0.00010780983739175,0.00010780983739175,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.3026067993323696,2.898114249334006
2024-06-05,0.0,0.0053281233530376,0.0026640616765188,0.0026640616765188,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.320203495745793,2.9058350044398296
2024-06-06,0.0,0.0164545192100913,0.00822725960504565,0.00822725960504565,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.3748358479479545,2.929742063390785
2024-06-07,0.0,-0.0065223995810482,-0.0032611997905241,-0.0032611997905241,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.3528238200271923,2.9201875891873654
2024-06-11,0.0,-0.0167179087140367,-0.00835895435701835,-0.00835895435701835,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2967716174697297,2.895777874415417
2024-06-12,0.0,-0.0025250729600209,-0.00126253648001045,-0.00126253648001045,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2884470286030925,2.89212184921096
2024-06-13,0.0,0.0016509227839986,0.0008254613919993,0.0008254613919993,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.293876000726586,2.8945091841384416
2024-06-14,0.0,0.0044279184570064,0.0022139592285032,0.0022139592285032,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.3084610150652938,2.900917509458652
2024-06-17,0.0,-0.0036206686858737,-0.00181033434293685,-0.00181033434293685,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.2964821738696126,2.895665878865252
2024-06-18,0.0,-0.0064916586196347,-0.00324582930981735,-0.00324582930981735,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.27508253695114,2.886267041684193
2024-06-19,0.0,0.0093180402162534,0.0046590201081267,0.0046590201081267,0.0,0.0,0.0,0.75,0.375,2.429787584885392,3.305599887742,2.8997142178688233
2024-06-20,0.0,-0.000375,-0.0001875,0.0,0.0001875,0.375,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-06-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-01,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-22,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429787584885392,3.3043602877840965,2.899170521452973
2024-08-08,-0.0039089446138906,0.0,-0.0019544723069453,-0.0017044723069453,0.00025,0.5,1.0,0.0,0.5,2.4202896797925555,3.3043602877840965,2.893504172955681
2024-08-09,-0.0051590711489344,0.0,-0.0025795355744672,-0.0025170355744672,6.25e-05,0.125,0.75,0.0,0.375,2.4078032331334738,3.3043602877840965,2.8860402760066726
2024-08-12,-0.000375,0.0,-0.0001875,0.0,0.0001875,0.375,0.0,0.0,0.0,2.406900306921049,3.3043602877840965,2.885499143454921
2024-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406900306921049,3.3043602877840965,2.885499143454921
2024-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406900306921049,3.3043602877840965,2.885499143454921
2024-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406900306921049,3.3043602877840965,2.885499143454921
2024-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406900306921049,3.3043602877840965,2.885499143454921
2024-08-19,-0.0029119999786036,0.0,-0.0014559999893018,-0.0012684999893018,0.0001875,0.375,0.75,0.0,0.375,2.3998914132787936,3.3043602877840965,2.8812978567329206
2024-08-20,-0.000375,0.0,-0.0001875,0.0,0.0001875,0.375,0.0,0.0,0.0,2.398991453998814,3.3043602877840965,2.880757613384783
2024-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.398991453998814,3.3043602877840965,2.880757613384783
2024-08-22,0.0,0.0097212368922363,0.00486061844611815,0.00504811844611815,0.0001875,0.375,0.0,0.75,0.375,2.398991453998814,3.336482756918944,2.8947598769791965
2024-08-23,0.0,0.0039696888382599,0.00198484441912995,0.00198484441912995,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.349727555278132,2.90050552496574
2024-08-26,0.0,-0.0039016441991551,-0.00195082209957755,-0.00195082209957755,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.3366581101933304,2.89484715468769
2024-08-27,0.0,0.0083492195497914,0.0041746097748957,0.0041746097748957,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.364516601317926,2.9069320119164788
2024-08-28,0.0,-0.0063647094154777,-0.00318235470773885,-0.00318235470773885,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.3431024308269874,2.8976811231432795
2024-08-29,0.0,-0.0177138032400988,-0.0088569016200494,-0.0088569016200494,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.2838833721558225,2.8720166465093255
2024-08-30,0.0,-0.008498640013162,-0.004249320006581,-0.004249320006581,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.255974829530661,2.85981252871408
2024-09-02,0.0,0.0044449027003003,0.00222245135015015,0.00222245135015015,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.270447320842552,2.866168322929697
2024-09-03,0.0,-0.0093718272088805,-0.00468591360444025,-0.00468591360444025,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.239797253655869,2.8527377057926646
2024-09-04,0.0,-0.0028067998290006,-0.0014033999145003,-0.0014033999145003,0.0,0.0,0.0,0.75,0.375,2.398991453998814,3.2307037912783114,2.8487341739402634
2024-09-05,0.0059463411088231,-0.000375,0.0027856705544115497,0.00322317055441155,0.0004375,0.875,1.0,0.0,0.5,2.413256675501443,3.229492277356582,2.856669808845955
2024-09-06,-0.0092064457142957,0.0,-0.00460322285714785,-0.00454072285714785,6.25e-05,0.125,0.75,0.0,0.375,2.391039158923777,3.229492277356582,2.8435199210865507
2024-09-09,0.0062286638905179,0.0,0.00311433194525895,0.00317683194525895,6.25e-05,0.125,1.0,0.0,0.5,2.40593213819378,3.229492277356582,2.8523755860137707
2024-09-10,0.0014675864708162,0.0,0.0007337932354081,0.0007337932354081,0.0,0.0,1.0,0.0,0.5,2.409463051649495,3.229492277356582,2.8544686399236308
2024-09-11,0.0063523708002806,0.0,0.0031761854001403,0.0031761854001403,0.0,0.0,1.0,0.0,0.5,2.4247688543831485,3.229492277356582,2.863534961542914
2024-09-12,0.0007887399347683,0.0,0.00039436996738415,0.00045686996738415,6.25e-05,0.125,0.75,0.0,0.375,2.426681366411183,3.229492277356582,2.864664253732301
2024-09-13,-0.0080657469244857,0.0,-0.00403287346224285,-0.00403287346224285,0.0,0.0,0.75,0.0,0.375,2.407108368643345,3.229492277356582,2.853111425285188
2024-09-18,-0.0067164010362932,0.0,-0.0033582005181466,-0.0033582005181466,0.0,0.0,0.75,0.0,0.375,2.390941263501719,3.229492277356582,2.8435301050184654
2024-09-19,0.0103538598266035,0.0,0.00517692991330175,0.00517692991330175,0.0,0.0,0.75,0.0,0.375,2.415696734197658,3.229492277356582,2.85825086107851
2024-09-20,-0.0058850478779444,0.0,-0.0029425239389722,-0.0028800239389722,6.25e-05,0.125,1.0,0.0,0.5,2.40148024325831,3.229492277356582,2.8498403894961983
2024-09-23,-0.0030661523044056,0.0,-0.0015330761522028,-0.0015330761522028,0.0,0.0,1.0,0.0,0.5,2.394116939076459,3.229492277356582,2.8454713671574776
2024-09-24,-0.0093868649046653,0.0,-0.00469343245233265,-0.00469343245233265,0.0,0.0,1.0,0.0,0.5,2.371643686803377,3.229492277356582,2.8321163395006774
2024-09-25,-0.0050443552658703,0.0,-0.00252217763293515,-0.00252217763293515,0.0,0.0,1.0,0.0,0.5,2.359680273483083,3.229492277356582,2.8249732390153186
2024-09-26,-0.0064800514265295,0.0,-0.00324002571326475,-0.00324002571326475,0.0,0.0,1.0,0.0,0.5,2.344389423960745,3.229492277356582,2.815820253081624
2024-09-27,0.0239348154696765,0.0,0.01196740773483825,0.01196740773483825,0.0,0.0,1.0,0.0,0.5,2.400501952212307,3.229492277356582,2.849518322158267
2024-09-30,0.0370881034994163,0.0,0.01854405174970815,0.01854405174970815,0.0,0.0,1.0,0.0,0.5,2.4895320170665083,3.229492277356582,2.9023599373861115
2024-10-08,0.0491713235406892,0.0,0.0245856617703446,0.0245856617703446,0.0,0.0,1.0,0.0,0.5,2.6119456013425904,3.229492277356582,2.973716377142485
2024-10-09,-0.017126964411929,0.0,-0.0085634822059645,-0.0085634822059645,0.0,0.0,1.0,0.0,0.5,2.5672109019825013,3.229492277356582,2.94825100986124
2024-10-10,-0.0337465898355483,0.0,-0.01687329491777415,-0.01687329491777415,0.0,0.0,1.0,0.0,0.5,2.4805762886519496,3.229492277356582,2.8985043010802256
2024-10-11,-0.0210841179299345,0.0,-0.01054205896496725,-0.01054205896496725,0.0,0.0,1.0,0.0,0.5,2.428275525647813,3.229492277356582,2.8679480978280267
2024-10-14,0.0052198119453849,0.0,0.00260990597269245,0.00279163441156375,0.0001817284388713,0.363456877742656,0.273086244514688,0.0,0.136543122257344,2.4409506672432757,3.229492277356582,2.87543317269792
2024-10-15,0.0015854322461986,0.0,0.0007927161230993,0.0007927161230993,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.444820629142503,3.229492277356582,2.8777125749348125
2024-10-16,0.0013575211120163,0.0,0.00067876055600815,0.00067876055600815,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4481395247616566,3.229492277356582,2.8796658527222068
2024-10-17,0.0032185718691492,0.0,0.0016092859345746,0.0016092859345746,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.456019037767807,3.229492277356582,2.8843000584752674
2024-10-18,0.0044966904961468,0.0,0.0022483452480734,0.0022483452480734,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.467062995233293,3.229492277356582,2.8907849608057585
2024-10-21,0.0053675497823691,0.0,0.00268377489118455,0.00268377489118455,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4803050786764484,3.229492277356582,2.898543176899383
2024-10-22,0.0001335569699534,0.0,6.67784849767e-05,6.67784849767e-05,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4806363407073166,3.229492277356582,2.8987367372213755
2024-10-23,-0.0008707367737052,0.0,-0.0004353683868526,-0.0004353683868526,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.478476359423273,3.229492277356582,2.897474718884181
2024-10-24,0.0008252412698648,0.0,0.0004126206349324,0.0004126206349324,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4805217004014537,3.229492277356582,2.8986702767423878
2024-10-25,0.0050055382860572,0.0,0.0025027691430286,0.0025027691430286,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.492938046742209,3.229492277356582,2.9059249792668327
2024-10-28,0.0045919472754429,0.0,0.00229597363772145,0.00229597363772145,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.504385486813795,3.229492277356582,2.9125969064124257
2024-10-29,-0.0025635865367271,0.0,-0.00128179326836355,-0.00128179326836355,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4979652778970243,3.229492277356582,2.9088635593043297
2024-10-30,0.0050822776814599,0.0,0.00254113884072995,0.00254113884072995,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.510660631077942,3.229492277356582,2.9162553854772617
2024-10-31,0.0045858759254487,0.0,0.00229293796272435,0.00229293796272435,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.522174209222974,3.229492277356582,2.9229421781596217
2024-11-01,-0.0101625365828439,0.0,-0.00508126829142195,-0.00508126829142195,0.0,0.0,0.273086244514688,0.0,0.136543122257344,2.4965425215534403,3.229492277356582,2.9080899247520793
2024-11-04,0.0027683069208049,0.0,0.00138415346040245,0.00139178444084485,7.630980442377304e-06,0.0152619608847546,0.2425623227451788,0.0,0.1212811613725894,2.50345371749394,3.229492277356582,2.912115167484586
2024-11-05,0.0037749794243227,0.0,0.00188748971216135,0.00188748971216135,0.0,0.0,0.2425623227451788,0.0,0.1212811613725894,2.512904203767224,3.229492277356582,2.9176117549038425
2024-11-06,0.0035286945421778,0.0,0.0017643472710889,0.0017773711677525,1.3023896663598286e-05,0.02604779332719655,0.294657909399572,0.0,0.147328954699786,2.5217714751160734,3.229492277356582,2.922759435241704
2024-11-07,-0.0045942514157026,0.0,-0.0022971257078513,-0.0022971257078513,0.0,0.0,0.294657909399572,0.0,0.147328954699786,2.510185822946443,3.229492277356582,2.9160454894051453
2024-11-08,0.004938638419838,0.0,0.002469319209919,0.00247988486593285,1.056565601385849e-05,0.02113131202771695,0.3369205334550059,0.0,0.16846026672750294,2.522582723092579,3.229492277356582,2.923246136549131
2024-11-11,0.0104215014563535,0.0,0.00521075072817675,0.00521755879657445,6.808068397669343e-06,0.01361613679533865,0.3641528070456833,0.0,0.18207640352284166,2.5488718226150606,3.229492277356582,2.938478443483794
2024-11-12,0.0006781525546722,0.0,0.0003390762773361,0.0003390762773361,0.0,0.0,0.3641528070456833,0.0,0.18207640352284166,2.550600346553099,3.229492277356582,2.939474811815443
2024-11-13,-0.0031110387173621,0.0,-0.00155551935868105,-0.00155551935868105,0.0,0.0,0.3641528070456833,0.0,0.18207640352284166,2.5426653301224547,3.229492277356582,2.934902401841309
2024-11-14,-0.008231872162459,0.0,-0.0041159360812295,-0.0041159360812295,0.0,0.0,0.3641528070456833,0.0,0.18207640352284166,2.52173443417297,3.229492277356582,2.922822531150683
2024-11-15,-0.0036337478572228,0.0,-0.0018168739286114,-0.0018047768000111,1.2097128600309038e-05,0.02419425720061805,0.3157642926444471,0.0,0.15788214632222355,2.5125710870763087,3.229492277356582,2.917512131095877
2024-11-18,-0.0085660668985892,0.0,-0.0042830334492946,-0.0042830334492946,0.0,0.0,0.3157642926444471,0.0,0.15788214632222355,2.4910482350569523,3.229492277356582,2.905016329049671
2024-11-19,0.0090897600390054,0.0,0.0045448800195027,0.0045448800195027,0.0,0.0,0.3157642926444471,0.0,0.15788214632222355,2.513691265759208,3.229492277356582,2.918219279719898
2024-11-20,-0.0001578821463222,-0.0,-7.89410731611e-05,0.0,7.89410731611e-05,0.15788214632222355,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-25,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-28,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-11-29,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-10,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-11,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-18,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-19,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-26,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-27,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-02,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-07,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-09,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-13,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-14,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-16,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-17,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-20,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-21,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5132943987869787,3.229492277356582,2.9179889123582377
2025-01-22,0.0,-0.0034954778468856,-0.0017477389234428,-0.0015602389234428,0.0001875,0.375,0.0,0.75,0.375,2.5132943987869787,3.218203658644394,2.9128890295579346
2025-01-23,-0.0084837901798974,-0.000375,-0.0044293950899487,-0.0040543950899487,0.000375,0.75,0.75,0.0,0.375,2.4919721364473584,3.2169968322724025,2.8999866931928455
2025-01-24,0.0105950670298129,0.0,0.00529753351490645,0.00529753351490645,0.0,0.0,0.75,0.0,0.375,2.5183747482694443,3.2169968322724025,2.915349469892817
2025-01-27,-0.0129295667657604,0.0,-0.0064647833828802,-0.0064647833828802,0.0,0.0,0.75,0.0,0.375,2.4858132538204893,3.2169968322724025,2.8965023670845653
2025-02-05,0.0109313884326438,0.0,0.0054656942163219,0.0054656942163219,0.0,0.0,0.75,0.0,0.375,2.512986644069016,3.2169968322724025,2.912333763319902
2025-02-06,0.0149349197883584,0.0,0.0074674598941792,0.0074674598941792,0.0,0.0,0.75,0.0,0.375,2.5505178980274024,3.2169968322724025,2.9340814988959574
2025-02-07,0.0043702295286144,0.0,0.0021851147643072,0.0022476147643072,6.25e-05,0.125,1.0,0.0,0.5,2.561664246658621,3.2169968322724025,2.940492803698876
2025-02-10,0.0074672694443895,0.0,0.00373363472219475,0.00373363472219475,0.0,0.0,1.0,0.0,0.5,2.5807928838144805,3.2169968322724025,2.95147152973113
2025-02-11,-0.0007191258528058,0.0,-0.0003595629264029,-0.0003595629264029,0.0,0.0,1.0,0.0,0.5,2.578936968930992,3.2169968322724025,2.9504102899907045
