date,zz1000,hs300,spread_close,score,zz1000_amount,hs300_amount,amount_ratio_zz1000_hs300,return,gross_return,cost,turnover,gross_exposure,nav,nav_defense_gate,amount_gate,amount_ma_ratio
2021-03-19,6250.815,5007.091,0.5031204859491395,48.31817044805495,1285.56,2829.74,0.4543032222041601,0.009530158247374132,0.009530158247374132,0.0,0.0,0.5,1.8282144540830922,0,1,0.7956406743722514
2021-03-22,6359.6,5057.152,0.5068093674992226,47.89059496722777,1381.3,2642.09,0.5228058090375423,0.003666002133787094,0.003666002133787094,0.0,0.0,0.5,1.8349166921727813,0,1,0.8612122187016413
2021-03-23,6289.001,5009.246,0.5059762636465845,44.52138461404436,1517.62,2557.55,0.5933882035541826,-0.0008219104717310799,-0.0008219104717310799,0.0,0.0,0.5,1.8334085549287304,0,1,0.9530871694936994
2021-03-24,6196.267,4928.685,0.5066638289228502,44.34614574353609,1384.22,2659.7,0.5204421551302779,0.0006794442009101509,0.0006794442009101509,0.0,0.0,0.5,1.8346542537392758,0,1,0.8738805382412698
2021-03-25,6190.712,4926.347,0.5064498435129297,40.30960800862077,1235.33,2197.82,0.5620705972281623,-0.00021117099515027826,-0.00021117099515027826,0.0,0.0,0.5,1.8342668279747572,0,1,0.7899054668596888
2021-03-26,6301.341,5037.99,0.5040765812599804,36.66344920860928,1311.09,2739.02,0.4786712035691597,-0.0023430377986567996,-0.0023430377986567996,0.0,0.0,0.5,1.8299690714639898,0,1,0.8490588948032549
2021-03-29,6326.609,5046.877,0.5052067149547039,34.43776790755546,1380.44,2661.77,0.5186173110373924,0.0011209940480656488,0.0011209940480656488,0.0,0.0,0.5,1.8320204559012452,0,1,0.9069903546368161
2021-03-30,6301.585,5094.729,0.49848208044000747,31.303779611725673,1357.41,2549.28,0.532467990962154,-0.0066553297052864835,-0.0066553297052864835,0.0,0.0,0.5,1.8198277557403932,0,1,0.9006624537861517
2021-03-31,6293.392,5048.361,0.5024064665980131,27.51461593263287,1183.74,2410.58,0.4910602427631524,0.003936336241557203,0.003936336241557203,0.0,0.0,0.5,1.8269912096887058,0,1,0.7927802309245168
2021-04-01,6335.791,5110.777,0.49961417422871096,24.710737681666057,1163.01,2114.93,0.5499047249790774,-0.0027789176244185643,-0.0027789176244185643,0.0,0.0,0.5,1.8219141516164439,0,1,0.7854473989454296
2021-04-02,6361.252,5161.557,0.4966869079774155,21.664437420070215,1274.65,2480.6,0.5138474562605821,-0.002929526825189155,-0.002929526825189155,0.0,0.0,0.5,1.8165768052360918,0,1,0.8683296737096187
2021-04-06,6421.487,5140.342,0.5034593757545613,23.461625470149997,1237.53,2138.52,0.5786852589641435,0.006817642732646623,0.006817642732646623,0.0,0.0,0.5,1.8289615768906038,0,1,0.8475534806122988
2021-04-07,6422.762,5103.743,0.5071703685258813,24.65680764737043,1288.79,2462.71,0.5233218689979737,0.0036854937558348233,0.0036854937558348233,0.0,0.0,0.5,1.835702203361896,0,1,0.8878631751447362
2021-04-08,6404.128,5112.209,0.5048614880712008,22.203858782153915,1389.81,2284.22,0.6084396424162296,-0.002276237530784153,-0.002276237530784153,0.0,0.0,0.5,1.8315237091112606,0,1,0.9624304760994631
2021-04-09,6399.522,5035.337,0.5122003070629286,21.085103534596573,1303.24,2215.2,0.5883170819790539,0.007268150933601114,0.007268150933601114,0.0,0.0,0.5,1.84483549986755,0,1,0.9081633061927527
2021-04-12,6263.399,4947.746,0.5101801089916507,17.677203401309214,1397.62,2672.18,0.5230261434484204,-0.0019720781532348575,-0.0019720781532348575,0.0,0.0,0.5,1.841197340081949,0,1,0.9750084412087252
2021-04-13,6231.139,4939.644,0.5083848837567204,15.569233888807211,1204.03,2257.53,0.5333395348013094,-0.0017594033982218926,-0.0017594033982218926,0.0,0.0,0.5,1.8379579312250118,0,1,0.8406407561668434
2021-04-14,6320.067,4980.628,0.5113972832483623,13.814849058030969,1186.11,2210.36,0.5366139452396894,0.002962715442463293,0.002962715442463293,0.0,0.0,0.5,1.8434032775704499,0,1,0.8307267554654088
2021-04-15,6296.608,4948.974,0.5127578579428775,12.396787481955851,1170.2,2138.21,0.5472802016640087,0.0013302521729026129,0.0013302521729026129,0.0,0.0,0.5,1.8458554687859738,0,1,0.8222584563084728
2021-04-16,6368.846,4966.181,0.5168434819385462,10.61889608730821,1347.21,2133.89,0.6313399472325191,0.003983970145342797,0.003983970145342797,0.0,0.0,0.5,1.853209301866235,0,1,0.9529847487849482
2021-04-19,6477.388,5087.017,0.5131656325841848,10.180416217890956,1550.02,3079.0,0.503416693731731,-0.0035579914257279355,-0.0035579914257279355,0.0,0.0,0.5,1.8466155990601156,0,1,1.100192140754637
2021-04-20,6457.629,5083.365,0.5119677871219301,10.348594748086647,1587.02,2766.41,0.5736749071901851,-0.002584227754541063,-0.002334227754541063,0.00025,0.5,1.0,1.841843523777056,0,0,1.1407397823493048
2021-04-21,6457.715,5098.745,0.5104302704770465,9.727761729325058,1365.68,2425.75,0.5629928887972793,-0.0030031511426273916,-0.0030031511426273916,0.0,0.0,1.0,1.8363121892940841,0,0,0.9889875130984649
2021-04-22,6485.211,5089.244,0.5135605760748746,10.166149200894578,1394.71,2414.89,0.5775459751789938,0.0028163400849076925,0.0030663400849076927,0.00025,0.5,0.5,1.8414838689211976,0,1,1.0165302507962655
2021-04-23,6453.303,5135.453,0.5064354963001508,8.502884943349805,1420.38,2643.45,0.537320547012427,-0.014123883835049172,-0.013873883835049172,0.00025,0.5,1.0,1.8154749646724377,0,0,1.0368446745899584
2021-04-26,6431.089,5077.237,0.5104790501629374,7.26270123964821,1618.06,3257.6,0.496703094302554,0.007984341327429423,0.007984341327429423,0.0,0.0,1.0,1.8299703364617854,0,0,1.1762467307750673
2021-04-27,6400.905,5090.52,0.5067573699415012,5.319088754725975,1387.38,2547.38,0.5446301690364218,-0.007290564069667993,-0.007290564069667993,0.0,0.0,1.0,1.8166288204782188,0,0,1.0102673890248166
2021-04-28,6437.247,5119.242,0.5067751994267772,1.2216198623547008,1456.04,2721.83,0.5349489130474717,3.518347503850272e-05,3.518347503850272e-05,0.0,0.0,1.0,1.8166927357929783,0,0,1.0631270958717522
2021-04-29,6405.103,5164.169,0.49985784399399236,-3.6610116905431327,1461.38,2941.12,0.4968787400718094,-0.0136497512913204,-0.0136497512913204,0.0,0.0,1.0,1.7918953317766557,0,0,1.068114227075685
2021-04-30,6382.136,5123.489,0.5020200774815066,-8.624388701569218,1521.75,3150.75,0.4829802427993335,-0.0005,0.0,0.0005,1.0,0.0,1.7909993841107674,0,0,1.11543353568242
2021-05-06,6398.437,5061.124,0.5095041905046266,-12.13919819720384,1516.93,3232.58,0.4692629416750707,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.111105821049505
2021-05-07,6320.253,4996.053,0.5098333802297024,-13.689798161686584,1641.29,3046.38,0.5387673238400987,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.2023389088266558
2021-05-10,6338.574,4992.422,0.5116831510456871,-13.828174325606948,1612.6,2826.57,0.5705147935483642,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1814073040143929
2021-05-11,6343.863,5023.06,0.5089865071939288,-15.249927437639991,1575.34,2709.32,0.5814521725008489,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.146370673361967
2021-05-12,6420.337,5044.548,0.5129279982330474,-13.82864569499229,1468.28,2283.44,0.6430122972357496,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.0649271338542359
2021-05-13,6375.015,4992.974,0.5145679663843793,-12.742837498552348,1601.67,2378.21,0.6734771109363765,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1566842973392224
2021-05-14,6462.476,5110.59,0.509622674137591,-13.7076028359937,1648.58,3188.03,0.5171155854869621,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1835008532135316
2021-05-17,6457.277,5184.985,0.5019064219133033,-16.037487196864383,1667.76,3354.4,0.497185785833532,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1903131819926374
2021-05-18,6486.822,5187.601,0.5039486145978571,-17.182157286115615,1486.91,2381.82,0.6242747142941112,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.0567305712287156
2021-05-19,6488.949,5172.272,0.5056078932449466,-16.70695686737278,1530.01,2507.36,0.6102075489758152,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.0829878235449217
2021-05-20,6482.836,5186.412,0.5037544106826713,-17.45226925735564,1629.41,2770.88,0.5880478403972745,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1463708709329332
2021-05-21,6480.374,5134.148,0.5086892116344128,-16.87768844560353,1479.33,2680.54,0.5518776067508785,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.0389906831262077
2021-05-24,6537.857,5155.588,0.5110672516901623,-15.782604639435277,1538.23,2785.13,0.5523009697931515,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.0799676128368447
2021-05-25,6615.714,5318.478,0.5013144177866397,-16.525132700116313,1715.76,4046.83,0.4239762974970532,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.1976393571699928
2021-05-26,6644.751,5320.593,0.5033145814100232,-18.04373403987076,1766.75,3464.45,0.5099655067903996,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.2219001437682142
2021-05-27,6705.045,5338.233,0.5062033456236499,-17.53515545669594,1837.91,3118.94,0.5892739199856362,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.259641173161681
2021-05-28,6694.346,5321.089,0.5070239476381138,-17.54442184577899,2010.76,3307.12,0.60800938581001,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.3633821744811996
2021-05-31,6814.363,5331.57,0.515099334808715,-15.409223548058527,2028.49,3214.51,0.6310417450871205,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.3599339103052626
2021-06-01,6854.734,5341.68,0.5171703031938555,-14.670249662342812,2120.99,3218.46,0.6590077241910727,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.3999559747742718
2021-06-02,6759.459,5289.974,0.5149668115214953,-14.033245407954038,2087.54,2961.76,0.7048309113500081,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.357172519327148
2021-06-03,6754.07,5255.286,0.5179526286162698,-10.710740574531375,1929.81,2854.49,0.676061222845412,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.2414083910422602
2021-06-04,6785.804,5282.277,0.5177271969880856,-7.417927056400153,1929.7,2923.26,0.6601191820091268,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.2276718260226729
2021-06-07,6861.85,5277.627,0.5239904444662042,-2.054133754673963,2039.18,2804.63,0.7270762988344274,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.282021983258799
2021-06-08,6809.864,5232.117,0.5245438887449643,2.3043344108794113,2109.28,3040.42,0.6937462587405688,0.0,0.0,0.0,0.0,0.0,1.7909993841107674,0,0,1.311265470521114
2021-06-09,6823.407,5236.449,0.5251522596773512,7.492421006307081,1890.42,2550.75,0.7411231990591003,0.0006598093990621283,0.0011598093990621283,0.0005,1.0,1.0,1.7921811023381182,0,0,1.1645802312995492
2021-06-10,6898.206,5271.466,0.5273823483432023,13.425525995210013,2194.25,3014.54,0.727888832126958,0.004246556355334441,0.004246556355334441,0.0,0.0,1.0,1.7997917003881625,0,0,1.335369021781714
2021-06-11,6852.973,5224.703,0.5286135032661744,17.85413460052041,2388.09,3653.63,0.6536211931695328,0.002334463652110985,0.002334463652110985,0.0,0.0,1.0,1.8039932486940897,0,0,1.42761728565363
2021-06-15,6815.119,5166.56,0.5316095892752734,19.728405879962654,2149.28,3306.17,0.6500815142597024,0.005667819665193585,0.005667819665193585,0.0,0.0,1.0,1.8142179571049146,0,0,1.2666222512824428
2021-06-16,6673.245,5080.491,0.5293613428814112,20.586449600095527,2080.8,2982.87,0.6975832000724136,-0.004229130623710331,-0.004229130623710331,0.0,0.0,1.0,1.806545392384437,0,0,1.2100316086447944
2021-06-17,6787.668,5101.892,0.5361794573941329,23.07226497913258,2067.86,2819.27,0.7334735587581183,0.012879887442496907,0.012879887442496907,0.0,0.0,1.0,1.8298134936981099,0,0,1.1900388500902734
2021-06-18,6863.716,5102.466,0.5421257373993255,25.28262280386376,2138.5,3566.97,0.5995284513186262,0.011090092921671957,0.011090092921671957,0.0,0.0,1.0,1.8501062953725511,0,0,1.2203593140707543
2021-06-21,6968.296,5090.385,0.5516921442154687,30.531033740511738,2205.49,3315.27,0.6652520005912037,0.017646103396667945,0.017646103396667945,0.0,0.0,1.0,1.8827534623555215,0,0,1.2475799921315274
2021-06-22,7000.252,5122.158,0.5507842889423263,35.689767008002306,2228.5,3136.9,0.710414740667538,-0.001645583107646842,-0.001645583107646842,0.0,0.0,1.0,1.8796552350620057,0,0,1.2453999558507531
2021-06-23,7046.175,5147.394,0.5516795088794374,36.103061000136705,2226.85,3587.66,0.6206970560198012,0.0016253548895341918,0.0016253548895341918,0.0,0.0,1.0,1.8827103418889524,0,0,1.2301757524147345
2021-06-24,6974.642,5155.974,0.5451701165559416,33.77215438282349,2121.92,3126.07,0.6787819850483194,-0.011799228027732145,-0.011799228027732145,0.0,0.0,1.0,1.860495813254835,0,0,1.1609611282210088
2021-06-25,7000.43,5239.968,0.5384147171297652,29.419650876527136,2162.01,3682.66,0.5870783618362815,-0.012391360459837686,-0.012391360459837686,0.0,0.0,1.0,1.8374417389987756,0,0,1.174159433766676
2021-06-28,7063.471,5251.76,0.5420434931184214,25.068478757151198,2121.54,3374.53,0.6286919956260575,0.006739741454321324,0.006739741454321324,0.0,0.0,1.0,1.849825621257006,0,0,1.140809324831332
2021-06-29,7004.304,5190.545,0.5438421528503209,23.01974878212909,2219.64,3148.97,0.7048781029987583,0.0033182941124367815,0.0033182941124367815,0.0,0.0,1.0,1.8559638867250576,0,0,1.1814326901952727
2021-06-30,7083.7,5224.041,0.5464801901241519,21.645286239042836,2186.87,2810.16,0.7782012412104649,0.004850740715858226,0.004850740715858226,0.0,0.0,1.0,1.8649666863175574,0,0,1.1528609467939124
2021-07-01,6969.532,5229.664,0.5370944560964354,16.067361913754873,2238.12,3240.97,0.6905710327463691,-0.017174884281869973,-0.017174884281869973,0.0,0.0,1.0,1.8329360992905108,0,0,1.168843224513057
2021-07-02,6908.932,5081.117,0.5479899111734466,13.818394574411476,2165.83,3425.79,0.6322132997060532,0.020285919829071908,0.020285919829071908,0.0,0.0,1.0,1.87011889405253,0,0,1.1215880572049628
2021-07-05,7006.7,5085.792,0.555233637235323,12.484009747070655,2234.89,3351.98,0.6667372717020984,0.01321872157530235,0.01321872157530235,0.0,0.0,1.0,1.8948394750257227,0,0,1.1485247988858505
2021-07-06,6979.062,5083.104,0.5533359678100316,11.660293241932559,2489.79,3628.29,0.6862158206758555,-0.0034177854114540995,-0.0034177854114540995,0.0,0.0,1.0,1.8883633203109325,0,0,1.2652603136941425
2021-07-07,7089.665,5140.49,0.5558300670402169,10.816658044955807,2339.56,3367.31,0.6947860458348059,0.0045073867871925355,0.0045073867871925355,0.0,0.0,1.0,1.896874904190321,0,0,1.1774842796416956
2021-07-08,7099.411,5088.257,0.5623078162437943,10.942074439623795,2651.35,3978.8,0.6663692570624308,0.011654189990245367,0.011654189990245367,0.0,0.0,1.0,1.9189814447114835,0,0,1.3148337030556676
2021-07-09,7142.899,5069.436,0.5678527125144671,12.105993389278572,2534.01,3528.46,0.7181631646667386,0.009860962466630152,0.009860962466630152,0.0,0.0,1.0,1.937904448711943,0,0,1.2422840139783364
2021-07-12,7284.235,5132.709,0.5719501072323953,13.481706320927296,2912.39,4372.03,0.6661413576759537,0.007215594163114458,0.007215594163114458,0.0,0.0,1.0,1.9518875807407425,0,0,1.406004505660317
2021-07-13,7331.726,5142.099,0.5746277992648613,15.324241753918775,2893.54,3613.28,0.800807022981889,0.004681688137839757,0.004681688137839757,0.0,0.0,1.0,1.9610257096738932,0,0,1.3765396360391031
2021-07-14,7243.816,5083.085,0.5743291748142588,14.96173574256466,2842.33,3725.68,0.762902342659595,-0.0005196832645140148,-0.0005196832645140148,0.0,0.0,1.0,1.960006597431294,0,0,1.3307258753762128
2021-07-15,7241.623,5151.463,0.5665342452076372,13.40784893035506,2691.36,3724.84,0.7225437871156882,-0.013572233395844013,-0.013572233395844013,0.0,0.0,1.0,1.9334049304335623,0,0,1.243146374762654
2021-07-16,7228.363,5094.773,0.5717892098590371,14.012760497200635,2756.58,3625.94,0.7602387243032152,0.009275634607885053,0.009275634607885053,0.0,0.0,1.0,1.9513384881173474,0,0,1.2569116163487242
2021-07-19,7205.268,5113.495,0.5678755146138247,15.827231657305822,2638.45,3403.23,0.7752781916003326,-0.006844646904367591,-0.006844646904367591,0.0,0.0,1.0,1.9379822651752816,0,0,1.1873595229410892
2021-07-20,7253.276,5108.994,0.5721628430580951,17.944401895509973,2351.72,2835.43,0.8294050637822129,0.007549768098710663,0.007549768098710663,0.0,0.0,1.0,1.952613581856769,0,0,1.0487266677079372
2021-07-21,7398.808,5144.043,0.5796662394011146,21.866994423078907,2838.91,3902.76,0.7274108579569329,0.013114092314900017,0.013114092314900017,0.0,0.0,1.0,1.978220336624566,0,0,1.2503283922729105
2021-07-22,7446.481,5151.752,0.5825282309444221,23.9055503582291,3018.36,4182.22,0.721712391983205,0.004937309349366981,0.004937309349366981,0.0,0.0,1.0,1.9879874223876906,0,0,1.3112918061531047
2021-07-23,7379.791,5089.228,0.5844037507091385,22.991254183357086,3171.2,4355.21,0.728139400855527,0.0032196203807595136,0.0032196203807595136,0.0,0.0,1.0,1.9943879872095036,0,0,1.3580260659468282
2021-07-26,7286.148,4925.299,0.5961921154390137,24.894480931172136,3112.65,4951.54,0.6286226103394096,0.020171610321752187,0.020171610321752187,0.0,0.0,1.0,2.034618004517877,0,0,1.3174115855739272
2021-07-27,7093.87,4751.313,0.6017144267170267,27.08384855266636,3409.51,5211.46,0.6542331707429396,0.009262637218787395,0.009262637218787395,0.0,0.0,1.0,2.0534639329725395,0,0,1.422272632323997
2021-07-28,6945.509,4760.483,0.5879953610936912,25.529602566481568,2822.62,4197.06,0.6725231471553896,-0.022799961267651714,-0.022799961267651714,0.0,0.0,1.0,2.0066450348362457,0,0,1.1688992832643308
2021-07-29,7207.483,4850.275,0.5988776475691211,21.90885663973976,2845.66,4156.76,0.6845860718444172,0.018507435934848937,0.018507435934848937,0.0,0.0,1.0,2.0437828892624603,0,0,1.1692632740694748
2021-07-30,7262.383,4811.17,0.608344079855666,22.256214107884443,3150.96,4209.44,0.7485461249002243,0.015806955435671455,0.015806955435671455,0.0,0.0,1.0,2.07608887431322,0,0,1.2786693553827804
2021-08-02,7402.354,4933.736,0.6046649336522867,22.472079362586676,3389.13,5246.59,0.6459681431177203,-0.006047804729606643,-0.006047804729606643,0.0,0.0,1.0,2.0635330942000647,0,0,1.3552535554546963
2021-08-03,7308.955,4934.458,0.5969482332689143,18.814461486423273,3180.57,4711.94,0.675002228381516,-0.012761944597584063,-0.012761944597584063,0.0,0.0,1.0,2.037198399176602,0,0,1.2575052542339544
2021-08-04,7478.207,4978.848,0.6053261762161632,16.659692072474947,2971.92,4258.01,0.6979598450919561,0.014034622234110561,0.014034622234110561,0.0,0.0,1.0,2.0657897091249806,0,0,1.1650769752619314
2021-08-05,7447.939,4948.67,0.6065525836624538,15.423491445446937,3031.03,3987.72,0.760090979306471,0.0020260274451646687,0.0020260274451646687,0.0,0.0,1.0,2.0699750557716063,0,0,1.1751134296960748
2021-08-06,7482.174,4921.565,0.6126965266011828,16.10199103965598,2917.06,3717.74,0.784632599374889,0.010129283271090861,0.010129283271090861,0.0,0.0,1.0,2.090942419475609,0,0,1.1230600350251234
2021-08-09,7507.082,4985.563,0.6068450183047056,15.398322987622036,2875.58,4088.97,0.7032528974289369,-0.009550418588036291,-0.009550418588036291,0.0,0.0,1.0,2.0709730441261356,0,0,1.101920077283623
2021-08-10,7549.552,5043.148,0.6033096991077234,13.771413902948536,3031.07,4100.99,0.7391068985781483,-0.005825736539551096,-0.005825736539551096,0.0,0.0,1.0,2.0589081007905445,0,0,1.151774079658861
2021-08-11,7605.918,5015.341,0.611184050404014,13.34590687949942,2934.68,3733.86,0.7859641229183739,0.01305192226801033,0.01305192226801033,0.0,0.0,1.0,2.0857808092790395,0,0,1.106174038242175
2021-08-12,7657.527,4973.351,0.6205264036100008,11.768114177918799,3079.92,3618.28,0.8512110726643598,0.015285662640919906,0.015285662640919906,0.0,0.0,1.0,2.1176633510725837,0,0,1.149952577225475
2021-08-13,7641.917,4945.983,0.6226880583980219,10.966602641638078,3107.7,3524.59,0.8817195758939337,0.0034835822866607913,0.0034835822866607913,0.0,0.0,1.0,2.125040405611491,0,0,1.1499217354245699
2021-08-16,7568.137,4941.068,0.6172896486787822,6.438351670573033,2924.91,3407.35,0.858411962375453,-0.008669525047787285,-0.008669525047787285,0.0,0.0,1.0,2.106617314587482,0,0,1.0751301062325556
2021-08-17,7360.033,4837.403,0.6131804953691458,1.0280954750509101,2838.28,3884.57,0.7306548729975262,-0.006656766913930134,-0.006656766913930134,0.0,0.0,1.0,2.0925940541474235,0,0,1.0374733837842423
2021-08-18,7405.486,4894.238,0.6098026685667051,-3.9911970118124476,2486.78,3957.92,0.6283047661397906,-0.00550869903389084,-0.00550869903389084,0.0,0.0,1.0,2.081066583303016,0,0,0.9068359674137392
2021-08-19,7468.773,4862.139,0.6190742349275773,-6.814530525054319,2614.39,3974.25,0.6578322954016481,-0.0005,0.0,0.0005,1.0,0.0,2.0800260500113645,0,0,0.9491094214554403
2021-08-20,7467.361,4769.268,0.631010026033812,-7.1634855822273895,2609.35,4049.38,0.6443825968419856,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,0.9434493525773837
2021-08-23,7652.559,4835.878,0.6377525307935932,-4.165102475936385,3057.26,3895.99,0.7847196733051164,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,1.0961267476549517
2021-08-24,7715.073,4888.39,0.636055529799364,-1.2071714870560128,3226.86,4174.81,0.7729357743226637,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,1.146582466600606
2021-08-25,7769.627,4898.157,0.6392758649550829,-1.899959265274712,3032.14,3718.68,0.8153807264943475,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,1.0693642179109883
2021-08-26,7669.528,4801.609,0.6437284228697457,-0.03771209630311468,3190.66,3689.88,0.864705627283272,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,1.1158986511960727
2021-08-27,7680.078,4827.043,0.6412174064801699,2.6392786160431427,3028.69,3684.21,0.8220731174390168,0.0,0.0,0.0,0.0,0.0,2.0800260500113645,0,0,1.0513198295430977
2021-08-30,7727.745,4813.27,0.6470433807031567,4.918813302608969,3504.88,4771.82,0.7344954336081412,0.008585801732936937,0.009085801732936938,0.0005,1.0,1.0,2.0978847412761064,0,0,1.2033529203894706
2021-08-31,7728.422,4805.61,0.6481315241892733,4.352321175266966,3257.13,4608.06,0.7068332443587974,0.0016817164328828405,0.0016817164328828405,0.0,0.0,1.0,2.1014127885198044,0,0,1.1109740119372922
2021-09-01,7606.874,4869.459,0.6295733691460345,0.8140171400771032,3723.76,5688.2,0.6546464610948983,-0.028633316465284886,-0.028633316465284886,0.0,0.0,1.0,2.04124237112192,0,0,1.255319713776075
2021-09-02,7690.859,4869.411,0.6365305566597034,-1.3445690924089695,3076.31,4659.54,0.6602175322027496,0.011050638185515771,0.011050638185515771,0.0,0.0,1.0,2.0637994020141326,0,0,1.033356396200178
2021-09-03,7630.841,4843.062,0.6349992547709428,-2.890924462580413,3579.58,4664.3,0.7674420599018072,-0.0005,0.0,0.0005,1.0,0.0,2.062767502313126,0,0,1.1919429851419194
2021-09-06,7735.1,4933.726,0.6318467352731303,-7.102292564500612,3140.79,4527.56,0.6937047769659596,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.043848212128393
2021-09-07,7878.349,4992.829,0.635930073369893,-11.68829645690361,3143.05,4177.6,0.7523578130984298,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.042438218566763
2021-09-08,7894.252,4972.132,0.6398662091770939,-14.002763217373488,3338.05,4285.91,0.7788427661803445,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.1025808444641934
2021-09-09,7900.238,4970.013,0.6406244209218563,-14.540925214861474,3185.85,4016.76,0.7931392465569264,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.0480286856259355
2021-09-10,7932.651,5013.522,0.6376704069803406,-15.764922937191699,3350.09,4727.63,0.7086193293468398,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.0967045649755855
2021-09-13,7947.481,4991.66,0.6416605541029973,-17.73788850253923,3311.65,4333.3,0.764232801790783,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.0781803230666664
2021-09-14,7916.896,4917.162,0.648875330574667,-19.680992163006344,3537.88,4172.46,0.847912262789817,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.1408204011919043
2021-09-15,7972.233,4867.319,0.6601019452926221,-20.453224700884544,3150.48,3632.57,0.867286796950919,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.0133546223320267
2021-09-16,7754.947,4807.698,0.6500735482366659,-22.08270552628003,3350.38,3935.17,0.8513939677320167,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,1.074783106903287
2021-09-17,7730.224,4855.94,0.6415634390806669,-23.426378279196683,3028.7,3603.97,0.840378804485054,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.9727016002510198
2021-09-22,7769.06,4821.768,0.6493562202807822,-22.064017515567837,2528.92,3119.53,0.8106734027241282,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.8160160394655781
2021-09-23,7806.802,4853.196,0.6482852995631305,-21.46776243637129,2940.21,3621.41,0.8118964712639553,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.9523338326520774
2021-09-24,7695.618,4849.428,0.6395490027242211,-22.153875770470712,2864.17,3618.49,0.791537353979146,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.9273924592962339
2021-09-27,7467.818,4877.37,0.6170620852098633,-26.719802154934914,2919.98,4260.83,0.6853077921437842,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.9448947826565318
2021-09-28,7468.733,4883.828,0.6163216356002493,-31.0725747066739,2207.15,3212.72,0.6870035359446202,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.7197209289964643
2021-09-29,7199.179,4833.928,0.6002105634092342,-36.938205547831174,2279.89,3318.42,0.6870408206315053,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.7502244817792366
2021-09-30,7405.462,4866.383,0.6132911693651794,-39.934121177714985,1997.25,2832.55,0.7051067059716509,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.6636791551162484
2021-10-08,7425.669,4929.941,0.6070363596244176,-46.442853506043974,2205.28,3436.36,0.6417488272474363,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.7375038030549683
2021-10-11,7384.844,4936.192,0.6029344815742318,-52.080081703069546,2063.34,3151.86,0.6546420209019437,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.6956636078357994
2021-10-12,7208.473,4883.837,0.5948438218910223,-59.13607109285041,2101.15,2994.24,0.7017306561932244,0.0,0.0,0.0,0.0,0.0,2.062767502313126,0,0,0.713317019196143
