window,date,combo_nav_raw,combo_nav_rebased,combo_return,drawdown
10y,2022-08-25,2.302818950489834,1.9213417352099447,0.0054272410971839,-0.0029363586129245167
10y,2022-08-26,2.302243245752212,1.9208613997761426,-0.00025,-0.003185624523271091
10y,2022-08-29,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-08-30,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-08-31,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-01,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-02,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-05,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-06,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-07,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-08,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-09,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-13,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-14,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-15,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-16,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-19,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-20,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-21,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-22,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-23,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-26,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-27,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-28,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-29,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-09-30,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-10,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-11,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-12,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-13,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-14,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-17,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-18,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-19,2.302243245752212,1.9208613997761426,0.0,-0.003185624523271091
10y,2022-10-20,2.3024504387823157,1.9210342699081597,8.999615070452726e-05,-0.003095915066510968
10y,2022-10-21,2.3063349788821803,1.9242753102054784,0.001687132992934,-0.0014140052940291303
10y,2022-10-24,2.318449936066598,1.934383344470939,0.0052529044112618,0.0
10y,2022-10-25,2.3159277767599997,1.9322789975627355,-0.0010878644681358,-0.0010878644681358018
10y,2022-10-26,2.3311655679313503,1.9449925476764784,0.0065795623353457,0.0
10y,2022-10-27,2.333994246244175,1.9473526366868443,0.0012134180221847,0.0
10y,2022-10-28,2.3225400764575728,1.9377959260090472,-0.004907539855779,-0.004907539855779075
10y,2022-10-31,2.34323497046214,1.955062573718483,0.0089104572249758,0.0
10y,2022-11-01,2.329246174648095,1.943391114606538,-0.005969864734174,-0.005969864734173824
10y,2022-11-02,2.33056415007217,1.9444907586700533,0.0005658377540426,-0.005407404954984374
10y,2022-11-03,2.347739550450943,1.9588209401893852,0.0073696321031286,0.0
10y,2022-11-04,2.335290935305628,1.9484345206147278,-0.005302383368259,-0.005302383368258945
10y,2022-11-07,2.333472303240941,1.9469171569999582,-0.0007787603836386,-0.006077014465791897
10y,2022-11-08,2.3382852573360813,1.9509328133635104,0.0020625717684564,-0.0040269769758087826
10y,2022-11-09,2.3459794119260944,1.9573523802720616,0.0032905115258601,-0.0007497162641020294
10y,2022-11-10,2.3422030328950507,1.9542015834459487,-0.0016097238585496,-0.0023582332864942046
10y,2022-11-11,2.3173719043515386,1.9334838958514184,-0.0106016123259903,-0.012934844537406787
10y,2022-11-14,2.3080377045658964,1.9256959680991619,-0.0040279248091834,-0.01691066876537517
10y,2022-11-15,2.3127877541859623,1.9296591405306764,0.0020580468034248,-0.014887424909746594
10y,2022-11-16,2.3135979887621763,1.9303351543815521,0.0003503281158192,-0.01454231227744529
10y,2022-11-17,2.313019589264986,1.9298525705929568,-0.00025,-0.014788676699376002
10y,2022-11-18,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-21,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-22,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-23,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-24,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-25,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-28,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-29,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-11-30,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-01,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-02,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-05,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-06,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-07,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-08,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-09,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-12,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-13,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-14,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-15,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-16,2.313019589264986,1.9298525705929568,0.0,-0.014788676699376002
10y,2022-12-19,2.3174665448020835,1.9335628584843394,0.0019225758215523,-0.012894533230078609
10y,2022-12-20,2.3063101757213427,1.9242546158525538,-0.0048140367358329,-0.017646495209250435
10y,2022-12-21,2.3172747960348405,1.933402874170722,0.0047541828627054,-0.012976207011655472
10y,2022-12-22,2.3396536528781526,1.9520745251184435,0.009657403119218,-0.003444120354507474
10y,2022-12-23,2.339024987220467,1.9515500020918513,-0.0002687003082325,-0.0037118952265391414
10y,2022-12-26,2.339024987220467,1.9515500020918513,0.0,-0.0037118952265391414
10y,2022-12-27,2.339024987220467,1.9515500020918513,0.0,-0.0037118952265391414
10y,2022-12-28,2.3445187459222283,1.9561336832686202,0.0023487387829447,-0.0013718747158713018
10y,2022-12-29,2.3410676799752257,1.953254309258984,-0.0014719719997995,-0.0028418273545018913
10y,2022-12-30,2.341956862837821,1.953996193089571,0.0003798193748097,-0.0024630873607812687
10y,2023-01-03,2.3178888708969634,1.9339152234637003,-0.0102768724406364,-0.012714646966800913
10y,2023-01-04,2.31983926125336,1.935542518736261,0.0008414511933187,-0.01188389452834504
10y,2023-01-05,2.3311619769158267,1.9449895515364668,0.004880819051381,-0.0070610786157826455
10y,2023-01-06,2.3321273873353103,1.9457950353241376,0.0004141327067973,-0.006649870132585112
10y,2023-01-09,2.335312131584921,1.9484522055899305,0.001365596179225,-0.005293354990605903
10y,2023-01-10,2.3358005621747693,1.9488597244167274,0.0002091500246334,-0.005085312071298698
10y,2023-01-11,2.343793015338164,1.9555281747637572,0.0034217189998247,-0.0016809935804085185
10y,2023-01-12,2.3457521655769416,1.9571627787861487,0.0008358887606356,-0.0008465099434132872
10y,2023-01-13,2.3581975526249765,1.967546505019227,0.0053054995453766,0.0
10y,2023-01-16,2.363517848101716,1.9719854583033891,0.0022560855729906,0.0
10y,2023-01-17,2.3621063160242417,1.9708077558659214,-0.0005972165933114,-0.000597216593311467
10y,2023-01-18,2.356742610656264,1.9663325838265941,-0.0022707298700278,-0.002866590345781961
10y,2023-01-19,2.352201428068182,1.9625436782194754,-0.0019268894988991,-0.004787956241846247
10y,2023-01-20,2.348107291263609,1.9591277623001573,-0.0017405553604886,-0.006520177899432378
10y,2023-01-30,2.343823136431489,1.9555533060984216,-0.0018245140876055,-0.008332795830606754
10y,2023-01-31,2.3225070064683666,1.937768334282641,-0.009094598321773,-0.01735161072140312
10y,2023-02-01,2.321714475744072,1.9371070915233268,-0.0003412393254736,-0.017686928994937956
10y,2023-02-02,2.321714475744072,1.9371070915233268,0.0,-0.017686928994937956
10y,2023-02-03,2.321714475744072,1.9371070915233268,0.0,-0.017686928994937956
10y,2023-02-06,2.330968083597872,1.944827777931171,0.0039856786656915,-0.01377174474480325
10y,2023-02-07,2.334429530996944,1.947715813636564,0.001484982751771,-0.012307212796439981
10y,2023-02-08,2.3317210829469444,1.945456037949463,-0.0011602183805662,-0.013453152122506418
10y,2023-02-09,2.336594244624273,1.94952192811034,0.0020899419372962,-0.011391326492019793
10y,2023-02-10,2.339583936864161,1.9520163580240368,0.0012795085183344,-0.01012639327296705
10y,2023-02-13,2.341824501508918,1.953885758291692,0.000957676537889,-0.009178414544328994
10y,2023-02-14,2.3428786307695617,1.9547652640567241,0.0004501316217182,-0.00873241441723438
10y,2023-02-15,2.349374484344722,1.9601850364522544,0.0027725949990959,-0.005984030866681644
10y,2023-02-16,2.3348548559769027,1.9480706807158228,-0.0061802102919616,-0.012127258589493595
10y,2023-02-17,2.342231301991132,1.954225169578982,0.0031592739031922,-0.009006298017880554
10y,2023-02-20,2.329300273692485,1.9434362517858197,-0.0055208161071259,-0.01447739200984366
10y,2023-02-21,2.331440545772753,1.9452219736167298,0.0009188476489875,-0.01357184687846813
10y,2023-02-22,2.3433956875840924,1.9551966669844365,0.0051277918422649,-0.008513648641910843
10y,2023-02-23,2.339037319844089,1.9515602917346668,-0.0018598513956032,-0.010357665916205683
10y,2023-02-24,2.347579845801375,1.9586876916730582,0.003652154621396,-0.006743339092252554
10y,2023-02-27,2.3454947778068744,1.9569480290053822,-0.000888177668687,-0.007625527477745364
10y,2023-02-28,2.3469828900197465,1.9581896255714772,0.0006344555643237,-0.006995909971760805
10y,2023-03-01,2.34273617980896,1.9546464110414812,-0.0018094338177091,-0.008792685153381274
10y,2023-03-02,2.339954254357024,1.9523253299708607,-0.0011874685147702,-0.009969712631371586
10y,2023-03-03,2.335594619266983,1.9486878973159836,-0.0018631283418995,-0.011814266119107075
10y,2023-03-06,2.3466199371080223,1.9578867982141361,0.0047205614151053,-0.007149474672791367
10y,2023-03-07,2.339938797493315,1.9523124336390267,-0.0028471332357897,-0.00997625240162181
10y,2023-03-08,2.350400433468712,1.961041030306962,0.0044709015409306,-0.0055499537029259915
10y,2023-03-09,2.352310524631283,1.962634702214136,0.0008126662739558,-0.004741797689166605
10y,2023-03-10,2.3519504029225704,1.962334237052271,-0.0001530927592005,-0.004894164513475463
10y,2023-03-13,2.3487935232692805,1.9597003154278154,-0.0013422390409965,-0.0062298344157889485
10y,2023-03-14,2.3469016401077987,1.9581218352457226,-0.0008054701883069,-0.007030286658195828
10y,2023-03-15,2.351784152905156,1.9621955274516445,0.0020804079361132,-0.004964504586239427
10y,2023-03-16,2.3486732467716487,1.959599963528846,-0.0013227855667214,-0.006280723177948366
10y,2023-03-17,2.34982451400136,1.9605605157148323,0.000490177691296,-0.005793624157039323
10y,2023-03-20,2.3528053643838245,1.963047568483365,0.001268541699477,-0.004532431911396517
10y,2023-03-21,2.3552375507925767,1.9650768471003193,0.0010337388912698,-0.0035033783712653532
10y,2023-03-22,2.3555399189104937,1.9653291259363204,0.0001283811553596,-0.0033754469836687617
10y,2023-03-23,2.348839643002181,1.959738795121419,-0.0028444756357223,-0.00621032124268639
10y,2023-03-24,2.3482524330914307,1.9592488604226386,-0.00025,-0.0064587686623757135
10y,2023-03-27,2.3482524330914307,1.9592488604226386,0.0,-0.0064587686623757135
10y,2023-03-28,2.340984522951325,1.9531849277470064,-0.003095029323801,-0.009533807907771252
10y,2023-03-29,2.33577729764603,1.9488403138113006,-0.0022243740845969,-0.011736975237130576
10y,2023-03-30,2.3351933533216185,1.948353103732848,-0.00025,-0.011984040993321177
10y,2023-03-31,2.3265841207507885,1.9411700475733762,-0.0036867322179484,-0.015626591261238443
10y,2023-04-03,2.323390933444827,1.9385058328994518,-0.0013724787672542,-0.016977622863782016
10y,2023-04-04,2.328433118992514,1.942712747006782,0.0021701838787031,-0.014844283548516635
10y,2023-04-06,2.3216609211004737,1.937062408561239,-0.0029084785973885,-0.017709587864910725
10y,2023-04-07,2.319278710405695,1.9350748268501503,-0.0010260803690702,-0.01871749677352852
10y,2023-04-10,2.3263964248195004,1.9410134447165879,0.0030689344846185,-0.015706005060224015
10y,2023-04-11,2.32248472009454,1.937749739794286,-0.0016814437484635,-0.017361040044665432
10y,2023-04-12,2.315580183418417,1.9319889853609853,-0.0029729094087825,-0.020282336654153132
10y,2023-04-13,2.316525512204542,1.9327777141709033,0.0004082470531118,-0.01988236980521063
10y,2023-04-14,2.314238443630497,1.9308695136579341,-0.0009872840001093,-0.020850024259727262
10y,2023-04-17,2.3316904634791267,1.9454304907993427,0.007541150263346,-0.013466107162318108
10y,2023-04-18,2.337868209501057,1.9505848522652915,0.0026494708961978,-0.010852314325131895
10y,2023-04-19,2.332581610385498,1.9461740133168426,-0.0022612904756881,-0.013089064565797393
10y,2023-04-20,2.329598547258465,1.9436851143595384,-0.001278867634792,-0.01435119301954646
10y,2023-04-21,2.3389139762064914,1.9514573807877866,0.0039987271450649,-0.010409852379572815
10y,2023-04-24,2.332720632574238,1.9462900055589984,-0.0026479569985292,-0.013030244536639701
10y,2023-04-25,2.348317100780341,1.9593028154804588,0.0066859562985438,-0.0064314078836270605
10y,2023-04-26,2.343552104036308,1.9553271720150864,-0.0020291112909965,-0.008447469132269791
10y,2023-04-27,2.3505722238011217,1.9611843624327003,0.0029955040268672,-0.0054772695332051535
10y,2023-04-28,2.3466958418683115,1.957950128848016,-0.0016491226661999,-0.007117359510068866
10y,2023-05-04,2.344305574394509,1.955955825016725,-0.0010185672259508,-0.008128677226887482
10y,2023-05-05,2.3592015710802507,1.968384201165782,0.0063541190399587,-0.0018262087696658824
10y,2023-05-08,2.365929274790829,1.9739974161857954,0.0028516866863131,0.0
10y,2023-05-09,2.3744490018010778,1.9811057939737688,0.0036010066323735,0.0
10y,2023-05-10,2.356974578711553,1.9665261248367407,-0.0073593591929198,-0.0073593591929200786
10y,2023-05-11,2.3555839320769034,1.965365848030128,-0.0005900134211079,-0.007945030493333283
10y,2023-05-12,2.355275548141428,1.9651085499366017,-0.0001309161313576,-0.008074906492035128
10y,2023-05-15,2.36803005084902,1.9757501847723462,0.0054152910973228,-0.0027033433639503945
10y,2023-05-16,2.377085184498576,1.983305275542767,0.0038239099399558,0.0
10y,2023-05-17,2.3598190554527925,1.9688993951611902,-0.007263571856145,-0.0072635718561452345
10y,2023-05-18,2.3515323093079044,1.9619854034147366,-0.0035116023517736,-0.010749667431906418
10y,2023-05-19,2.342050159371951,1.954074034434735,-0.0040323281540384,-0.014738649399312687
10y,2023-05-22,2.3538177616543297,1.9638922554388987,0.0050244877272541,-0.009788215835081382
10y,2023-05-23,2.347441337037313,1.9585721278033812,-0.0027089712385101,-0.012470671078418372
10y,2023-05-24,2.3466366678231183,1.957900757375436,-0.0003427856541075,-0.012809181965382832
10y,2023-05-25,2.346553000068777,1.9578309497388986,-3.5654328379056024e-05,-0.012844379590981947
10y,2023-05-26,2.350581350853105,1.961191977528056,0.0017167099077709,-0.011149719756914034
10y,2023-05-29,2.3520801863361096,1.9624425209835448,0.0006376445905437,-0.010519184724859243
10y,2023-05-30,2.3542249984729517,1.9642320307805798,0.0009118788335964,-0.0096168981131598
10y,2023-05-31,2.360044854039196,1.9690877887158447,0.0024720897832704,-0.00716858216546179
10y,2023-06-01,2.359930754727864,1.9689925907113406,-4.834624695251866e-05,-0.007216581838370484
10y,2023-06-02,2.356090861093904,1.9657888008970676,-0.0016271213154311,-0.0088319608996682
10y,2023-06-05,2.359381512713841,1.9685343342756583,0.001396657350646,-0.007447638772133169
10y,2023-06-06,2.352120860908229,1.9624764575433242,-0.0030773538601059,-0.010502073612314922
10y,2023-06-07,2.3549273172519123,1.9648180058009572,0.0011931599223179,-0.009321444343332486
10y,2023-06-08,2.3460269637084834,1.9573920547866683,-0.003779459976631,-0.013065674294143625
10y,2023-06-09,2.348313850312296,1.9593001034739794,0.0009747912701722,-0.012103619329212001
10y,2023-06-12,2.3502542046334125,1.960919025246993,0.0008262755512253,-0.01128734470271986
10y,2023-06-13,2.34936073452682,1.96017356438278,-0.0003801589227374,-0.011663212640654397
10y,2023-06-14,2.351571004520057,1.9620176885086411,0.0009407963454716,-0.010733389003011684
10y,2023-06-15,2.339168429404078,1.9516696821274455,-0.0052741656926965,-0.01595094502366201
10y,2023-06-16,2.3376401505740416,1.9503945728104226,-0.0006533427908932,-0.016593866379616018
10y,2023-06-19,2.351579729088041,1.9620249677941386,0.0059630985165002,-0.010729718723107129
10y,2023-06-20,2.348300831276916,1.959289241128061,-0.0013943383550074,-0.012109096219760529
10y,2023-06-21,2.3559766897771697,1.9656935428153328,0.0032686861913173,-0.008879990864046006
10y,2023-06-26,2.36246204303951,1.9711045543444259,0.0027527238662764,-0.0061517111605534636
10y,2023-06-27,2.357730089667884,1.9671564803979098,-0.0020029754067659,-0.00814236484115527
10y,2023-06-28,2.3620858715835684,1.9707906981822898,0.0018474472267934,-0.00630996020370711
10y,2023-06-29,2.348230124529526,1.959230247421807,-0.0058658947249676,-0.012138841366400976
10y,2023-06-30,2.339899876982068,1.9522799605683152,-0.0035474579175354,-0.015643237255021702
10y,2023-07-03,2.339314902012823,1.9517918905781737,-0.00025,-0.01588932644570762
10y,2023-07-04,2.339314902012823,1.9517918905781737,0.0,-0.01588932644570762
10y,2023-07-05,2.339314902012823,1.9517918905781737,0.0,-0.01588932644570762
10y,2023-07-06,2.3414360982761324,1.9535616966275815,0.0009067596079024,-0.014996974637222937
10y,2023-07-07,2.3399584373990274,1.9523288200642437,-0.000631091695474,-0.015618601866546178
10y,2023-07-10,2.33760810164567,1.9503678329993592,-0.00100443482918,-0.01660734882802839
10y,2023-07-11,2.338480168229844,1.9510954359764403,0.0003730593607885,-0.016240484994178073
10y,2023-07-12,2.3338201424157963,1.9472073743110712,-0.0019927583211344,-0.01820087995370101
10y,2023-07-13,2.331386973944234,1.9451772763165174,-0.0010425689740785,-0.019224473255038954
10y,2023-07-14,2.3309423522345782,1.9448063091386765,-0.0001907112438325,-0.019411518175664888
10y,2023-07-17,2.330650984440549,1.9445632083500342,-0.000125,-0.019534091735892933
10y,2023-07-18,2.3275456412693223,1.9419722858479598,-0.0013323930489627,-0.02084045769680898
10y,2023-07-19,2.3294827770246243,1.943588522231909,0.000832265421977,-0.020025537067151045
10y,2023-07-20,2.3363490262164484,1.9493173317563386,0.0029475423727297,-0.017137020813463466
10y,2023-07-21,2.3371430675498237,1.9499798348823318,0.000339864174601,-0.016802980898296127
10y,2023-07-24,2.333427452808096,1.9468797363384474,-0.0015898105654365,-0.01836607790716993
10y,2023-07-25,2.347822512736127,1.958890159222405,0.0061690625567587,-0.012310316833942903
10y,2023-07-26,2.352834187775012,1.963071617088848,0.0021346055810002,-0.01020198892396007
10y,2023-07-27,2.360544358029557,1.969504546560998,0.0032769713627108,-0.006958449186796112
10y,2023-07-28,2.377082031885849,1.9833026451812241,0.0070058729462284,-1.3262514728662467e-06
10y,2023-07-31,2.374341604511572,1.9810161877567747,-0.0011528535143161,-0.0011541782368151843
10y,2023-08-01,2.3709570410714256,1.9781922996731562,-0.0014254745120563,-0.0025780074972127087
10y,2023-08-02,2.36468709404438,1.9729610109094189,-0.0026444793888853,-0.00521566939840723
10y,2023-08-03,2.3744910204316474,1.981140851939812,0.0041459719605014,-0.0010913214569868712
10y,2023-08-04,2.372589262483172,1.9795541327946116,-0.0008009118299929,-0.001891359234714285
10y,2023-08-07,2.369284721892192,1.9767970112450453,-0.0013927992692343,-0.0032815242201886807
10y,2023-08-08,2.372150097372458,1.9791877182939477,0.0012093841883122,-0.002076108655382103
10y,2023-08-09,2.3777992671860875,1.983901065702308,0.002381455465186,0.0
10y,2023-08-10,2.379160044336208,1.9850364211023888,0.0005722842835805,0.0
10y,2023-08-11,2.3743160711002957,1.9809948841242346,-0.0020360014230416,-0.0020360014230417223
10y,2023-08-14,2.362897171850565,1.9714676011852097,-0.0048093425255039,-0.006835552120320054
10y,2023-08-15,2.3745783821681243,1.9812137416258717,0.004943596554568,-0.0019257477776625231
10y,2023-08-16,2.3830478545124585,1.9882801897662754,0.0035667267957694,0.0
10y,2023-08-17,2.3714580434213866,1.9786103076647152,-0.0048634403497714,-0.004863440349771264
10y,2023-08-18,2.38671893231315,1.9913431292084627,0.0064352346161459,0.0
10y,2023-08-21,2.378828431451073,1.9847597420886052,-0.0033060033819857,-0.0033060033819858337
10y,2023-08-22,2.3779833787522766,1.9840546779678223,-0.000355239027592,-0.0036600679881509945
10y,2023-08-23,2.3779833787522766,1.9840546779678223,0.0,-0.0036600679881509945
10y,2023-08-24,2.374820337734646,1.9814156156498481,-0.0013301358814754,-0.004985335481866748
10y,2023-08-25,2.3745234851924293,1.981167938697892,-0.000125,-0.005109712314931514
10y,2023-08-28,2.379094249908182,1.9849815259572519,0.0019249187233801,-0.0031946293724575137
10y,2023-08-29,2.3542789461567306,1.9642770416731383,-0.0104305677475404,-0.013591875321900315
10y,2023-08-30,2.3478671749579747,1.9589274228513172,-0.0027234543337453,-0.016278312803896577
10y,2023-08-31,2.347418358026032,1.9585529554175545,-0.0001911594219339,-0.01646636047296479
10y,2023-09-01,2.3468315034365257,1.9580633171787,-0.00025,-0.016712243882846534
10y,2023-09-04,2.3468315034365257,1.9580633171787,0.0,-0.016712243882846534
10y,2023-09-05,2.3491049543996194,1.9599601559281885,0.0009687320797273,-0.015759701489892697
10y,2023-09-06,2.356953363993405,1.966508424477201,0.0033410212596445,-0.012471333727971379
10y,2023-09-07,2.354260772945153,1.9642618789744557,-0.0011424031927768,-0.01359948962927926
10y,2023-09-08,2.3539664903485344,1.9640163462395837,-0.000125,-0.013722789693075721
10y,2023-09-11,2.3539664903485344,1.9640163462395837,0.0,-0.013722789693075721
10y,2023-09-12,2.3559219390631183,1.9656478619197866,0.0008307037175768,-0.01290348554791243
10y,2023-09-13,2.351594840545499,1.9620375759385553,-0.0018366901066934,-0.014716475950358188
10y,2023-09-14,2.348770992131642,1.9596815167223953,-0.0012008226779412,-0.015899626750238927
10y,2023-09-15,2.353694648580618,1.963789536861469,0.0020962692682556,-0.01383668738091659
10y,2023-09-18,2.351178358782646,1.9616900871389025,-0.0010690808170421,-0.014890975660908357
10y,2023-09-19,2.3471939141874425,1.9583656921877635,-0.0016946585869676,-0.016560399128103698
10y,2023-09-20,2.3448032315980383,1.9563710420075202,-0.0010185279430702,-0.017562059841913613
10y,2023-09-21,2.345868829814957,1.9572601168202386,0.0004544510185584,-0.01711558991933837
10y,2023-09-22,2.346618400638408,1.9578855162708928,0.0003195280204604,-0.016801530809443688
10y,2023-09-25,2.3477755184942186,1.9588509498880047,0.0004931001374129,-0.01631671550918168
10y,2023-09-26,2.348161911433123,1.9591733342767337,0.0001645783150308,-0.016154822571696204
10y,2023-09-27,2.3506638474464454,1.9612608080141714,0.0010654870097076,-0.015106548315582669
10y,2023-09-28,2.356796746974459,1.966377752105028,0.002609007465987,-0.012536953946936324
10y,2023-10-09,2.355720662755452,1.965479928365937,-0.000456587620629,-0.012987817349592645
10y,2023-10-10,2.361087786313988,1.9699579523499111,0.0022783361556369,-0.010739071807806422
10y,2023-10-11,2.3608338651353384,1.9697460948967278,-0.0001075441498285,-0.010845461033287318
10y,2023-10-12,2.358422342082369,1.9677340566137766,-0.0010214708830564,-0.011855853593685017
10y,2023-10-13,2.3665568155979155,1.974521000700742,0.0034491165430379,-0.008447629271408963
10y,2023-10-16,2.367266038441915,1.9751127360820453,0.0002996855344121,-0.008150475369289478
10y,2023-10-17,2.3605584739804857,1.9695163241111373,-0.0028334645758041,-0.010960845861858748
10y,2023-10-18,2.349524988211942,1.9603106083567838,-0.0046740997480729,-0.015583713523050102
10y,2023-10-19,2.361904962708828,1.970639758061168,0.0052691393192239,-0.010396686961490098
10y,2023-10-20,2.3556770470285144,1.9654435378731199,-0.0026368189146658,-0.013006091695326072
10y,2023-10-23,2.347508809692582,1.9586284231662996,-0.0034674690854742,-0.01642846255992403
10y,2023-10-24,2.359717151089867,1.9688143719310978,0.0052005518986249,-0.011313347733456602
10y,2023-10-25,2.3661138683437524,1.9741514305937482,0.0027107983051828,-0.008633217632135537
10y,2023-10-26,2.369546333883396,1.9770152854767318,0.0014506763962489,-0.007195065240929166
10y,2023-10-27,2.374615394282416,1.9812446224382263,0.00213925354678,-0.005071203762985088
10y,2023-10-30,2.3854587604520514,1.9902917131647695,0.0045663673349982,-0.0005279934071990011
10y,2023-10-31,2.38180633942776,1.987244339880371,-0.0015311189129922,-0.0020583038994996805
10y,2023-11-01,2.380119494727589,1.985836932180097,-0.0007082207618005,-0.002765066927744586
10y,2023-11-02,2.3710739188776384,1.9782898158964566,-0.0038004713082634,-0.006555029678483759
10y,2023-11-03,2.378731061706546,1.9846785022873317,0.0032293986146717,-0.003346799867574912
10y,2023-11-06,2.3871045588671915,1.9916648741690588,0.0035201529485382,0.0
10y,2023-11-07,2.3953074184266177,1.998508875698679,0.0034363218523276,0.0
10y,2023-11-08,2.402542023331893,2.004545020372277,0.0030203241761875,0.0
10y,2023-11-09,2.394478644395784,1.9978173935766652,-0.0033561864299574,-0.0033561864299572752
10y,2023-11-10,2.4008715052920224,2.003151234712861,0.0026698341666988,-0.0006953127244591073
10y,2023-11-13,2.4143224023876404,2.0143739015926556,0.0056025060341501,0.0
10y,2023-11-14,2.420762668221496,2.0197472947244957,0.0026675251936056,0.0
10y,2023-11-15,2.4172279915267456,2.016798160641396,-0.0014601500350084,-0.001460150035008212
10y,2023-11-16,2.4168161824403973,2.0164545704584285,-0.0001703641889767,-0.0016302654667084138
10y,2023-11-17,2.428917509271199,2.0265512323286505,0.0050071358006972,0.0
10y,2023-11-20,2.436678417988682,2.033026495101211,0.0031952129653888,0.0
10y,2023-11-21,2.427057512796494,2.024999356592421,-0.0039483688619564,-0.003948368861956375
10y,2023-11-22,2.423983298824292,2.022434406531323,-0.0012666424079337,-0.0052100100984473485
10y,2023-11-23,2.430859004573028,2.0281711060713623,0.0028365318160691,-0.0023882566417842144
10y,2023-11-24,2.426487666169584,2.0245239088344813,-0.0017982690049976,-0.004182230918887586
10y,2023-11-27,2.430586225223822,2.0279435144285105,0.0016890912372565,-0.0025002038512279556
10y,2023-11-28,2.432619313488622,2.0296398081530755,0.0008364600456058,-0.0016658351262495152
10y,2023-11-29,2.434898022386188,2.031541033825357,0.000936730578817,-0.0007306649861344994
10y,2023-11-30,2.430262751576044,2.027673626333493,-0.0019036817014624,-0.0026329557340331045
10y,2023-12-01,2.437552025667676,2.0337553838805458,0.0029993769549834,0.0
10y,2023-12-04,2.4399906553451065,2.0357900383960352,0.0010004421041076,0.0
10y,2023-12-05,2.439444014012781,2.035333951821898,-0.0002240341909211,-0.00022403419092120735
