date,forward_return,reverse_return,forward_nav,reverse_nav,forward_gross_exposure,reverse_gross_exposure,combo_return,gross_return,cost,turnover,gross_exposure,net_pair_exposure_forward_positive,combo_nav
2024-04-02,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-03,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-08,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-09,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-10,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-11,0.0,0.0,2.49985130330699,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598487763403135
2024-04-12,-1.9082064568603846e-05,0.0,2.4998036009830082,2.629238750330135,0.5,0.0,-9.541032284301923e-06,0.00011545896771569808,0.000125,0.25,0.25,0.25,2.598462971147494
2024-04-15,-0.015019147368027397,0.0,2.4622586823087187,2.629238750330135,0.5,0.0,-0.007509573684013698,-0.007509573684013698,0.0,0.0,0.25,0.25,2.5789496220004806
2024-04-16,-0.00025,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,2.5786272532977303
2024-04-17,0.0,-0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-18,0.0,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-19,0.0,-0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-22,0.0,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-23,0.0,-0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-24,0.0,-0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-25,0.0,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-26,0.0,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-29,0.0,0.0,2.4616431176381415,2.629238750330135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5786272532977303
2024-04-30,-0.0037525405345269487,0.0,2.452405702057665,2.629238750330135,1.0,0.0,-0.0018762702672634744,-0.0016262702672634743,0.00025,0.5,0.5,0.5,2.5737890516520125
2024-05-06,0.004990068779666901,0.0,2.46464337518658,2.629238750330135,1.0,0.0,0.0024950343898334504,0.0024950343898334504,0.0,0.0,0.5,0.5,2.580210743848061
2024-05-07,0.0029883502474561396,0.0,2.47200859282671,2.629238750330135,1.0,0.0,0.0014941751237280698,0.0014941751237280698,0.0,0.0,0.5,0.5,2.5840660305554946
2024-05-08,-0.007959589230392305,0.0,2.4523324198538092,2.629238750330135,1.0,0.0,-0.003979794615196153,-0.003979794615196153,0.0,0.0,0.5,0.5,2.5737819784817786
2024-05-09,0.0031311922392814606,0.0,2.4600111440949934,2.629238750330135,0.5,0.0,0.0015655961196407303,0.0016905961196407304,0.000125,0.25,0.25,0.25,2.577811481560091
2024-05-10,-0.0049052545479413845,0.0,2.4479441632424352,2.629238750330135,0.5,0.0,-0.0024526272739706922,-0.0024526272739706922,0.0,0.0,0.25,0.25,2.571489070813262
2024-05-13,-0.00940618760281034,0.0,2.4249183412017725,2.629238750330135,1.0,0.0,-0.00470309380140517,-0.00457809380140517,0.000125,0.25,0.5,0.5,2.559395116503939
2024-05-14,0.0035971040499863383,0.0,2.4336410247877955,2.629238750330135,0.5,0.0,0.0017985520249931691,0.0019235520249931692,0.000125,0.25,0.25,0.25,2.563998321773485
2024-05-15,-0.0006718269639692243,0.0,2.4320060391267218,2.629238750330135,0.5,0.0,-0.00033591348198461213,-0.00033591348198461213,0.0,0.0,0.25,0.25,2.5631370401694156
2024-05-16,-0.002715466347865403,0.0,2.4254020085696677,2.629238750330135,0.5,0.0,-0.0013577331739327014,-0.0013577331739327014,0.0,0.0,0.25,0.25,2.559656983980642
2024-05-17,0.0015845738537776377,0.0,2.429245237177347,2.629238750330135,0.5,0.0,0.0007922869268888189,0.0007922869268888189,0.0,0.0,0.25,0.25,2.5616849667463693
2024-05-20,0.001244387242265832,0.0,2.4322681589588253,2.629238750330135,0.5,0.0,0.000622193621132916,0.000622193621132916,0.0,0.0,0.25,0.25,2.5632788307920307
2024-05-21,-0.006993148093961815,0.0,2.4152589475189985,2.629238750330135,1.0,0.0,-0.0034965740469809076,-0.0033715740469809075,0.000125,0.25,0.5,0.5,2.554316136557108
2024-05-22,-0.0011123489814884033,0.0,2.412572336688695,2.629238750330135,0.5,0.0,-0.0005561744907442017,-0.00043117449074420167,0.000125,0.25,0.25,0.25,2.5528954910806587
2024-05-23,-0.005725224460352674,0.0,2.3987598185343146,2.629238750330135,0.5,0.0,-0.002862612230176337,-0.002862612230176337,0.0,0.0,0.25,0.25,2.545587541225529
2024-05-24,-0.00025,0.0,2.398160128579681,2.629238750330135,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,2.5452693427828756
2024-05-27,0.0,-0.0005881162470907917,2.398160128579681,2.627692452303585,0.0,0.5,-0.00029405812354539585,-0.00016905812354539584,0.000125,0.25,0.25,-0.25,2.544520885656019
2024-05-28,0.0,0.0016024822370356295,2.398160128579681,2.6319032827827944,0.0,0.5,0.0008012411185178148,0.0008012411185178148,0.0,0.0,0.25,-0.25,2.546559660416534
2024-05-29,0.0,0.0003011238580322706,2.398160128579681,2.6326958116532735,0.0,0.5,0.0001505619290161353,0.0001505619290161353,0.0,0.0,0.25,-0.25,2.546943075351361
2024-05-30,0.0,-0.001077182567911672,2.398160128579681,2.6298599176183464,0.0,0.5,-0.000538591283955836,-0.000538591283955836,0.0,0.0,0.25,-0.25,2.545571314010245
2024-05-31,0.0,-0.003946218437962001,2.398160128579681,2.619481915922184,0.0,0.5,-0.0019731092189810007,-0.0019731092189810007,0.0,0.0,0.25,-0.25,2.540548623782998
2024-06-03,0.0,0.007927179509311433,2.398160128579681,2.640247019291094,0.0,0.5,0.003963589754655716,0.003963589754655716,0.0,0.0,0.25,-0.25,2.550618316279429
2024-06-04,0.0,0.0017376068032986804,2.398160128579681,2.6448347304742033,0.0,1.0,0.0008688034016493402,0.0009938034016493402,0.000125,0.25,0.5,-0.5,2.5528343021489217
2024-06-05,0.0,0.007425791162970707,2.398160128579681,2.6644747208432764,0.0,1.0,0.0037128955814853537,0.0037128955814853537,0.0,0.0,0.5,-0.5,2.5623127093496345
2024-06-06,0.0,0.0213409305802712,2.398160128579681,2.7213370908936803,0.0,1.0,0.0106704652901356,0.0106704652901356,0.0,0.0,0.5,-0.5,2.589653778177223
2024-06-07,0.0,-0.00943320404342618,2.398160128579681,2.6956661628443364,0.0,1.0,-0.00471660202171309,-0.00471660202171309,0.0,0.0,0.5,-0.5,2.577439411931535
2024-06-11,0.0,-0.017383842724593812,2.398160128579681,2.648805126231441,0.0,1.0,-0.008691921362296906,-0.008691921362296906,0.0,0.0,0.5,-0.5,2.5550365112469415
2024-06-12,0.0,-0.0030117314322090083,2.398160128579681,2.6408276365749734,0.0,1.0,-0.0015058657161045041,-0.0015058657161045041,0.0,0.0,0.5,-0.5,2.5511889693612595
2024-06-13,0.0,0.0018810433685760852,2.398160128579681,2.6457951478883053,0.0,1.0,0.0009405216842880426,0.0009405216842880426,0.0,0.0,0.5,-0.5,2.5535884179076604
2024-06-14,0.0,0.004287504575882117,2.398160128579681,2.657139006691723,0.0,1.0,0.0021437522879410587,0.0021437522879410587,0.0,0.0,0.5,-0.5,2.5590626789210096
2024-06-17,0.0,-0.002145021069355657,2.398160128579681,2.6514393875381628,0.0,1.0,-0.0010725105346778285,-0.0010725105346778285,0.0,0.0,0.5,-0.5,2.556318057238966
2024-06-18,0.0,-0.0056471445353952765,2.398160128579681,2.6364663260898946,0.0,1.0,-0.0028235722676976382,-0.0028235722676976382,0.0,0.0,0.5,-0.5,2.5491001084651312
2024-06-19,0.0,0.008222945574422713,2.398160128579681,2.65814584519813,0.0,1.0,0.0041114727872113566,0.0041114727872113566,0.0,0.0,0.5,-0.5,2.5595806641929633
2024-06-20,0.0,0.013175528255202185,2.398160128579681,2.693168320887986,0.0,1.0,0.006587764127601092,0.006587764127601092,0.0,0.0,0.5,-0.5,2.5764425778742353
2024-06-21,0.0,-0.0020509280878550423,2.398160128579681,2.6876448263333557,0.0,1.0089888408196692,-0.0010254640439275211,-0.001023216833722604,2.247210204917305e-06,0.00449442040983461,0.5044944204098346,-0.5044944204098346,2.573800528649381
2024-06-24,0.0,0.029741295714467993,2.398160128579681,2.767578865888796,0.0,1.036210038208386,0.014870647857233996,0.014877453156581176,6.805299347179217e-06,0.013610598694358433,0.518105019104193,-0.518105019104193,2.612074609965689
2024-06-25,0.0,-0.0005181050191041931,2.398160128579681,2.7661449693876126,0.0,0.0,-0.00025905250955209655,0.0,0.00025905250955209655,0.518105019104193,0.0,0.0,2.61139794548284
2024-06-26,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-06-27,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-06-28,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-01,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-02,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-03,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-04,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-05,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-08,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-09,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-10,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-11,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-12,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-15,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-16,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-17,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-18,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-19,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-22,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-23,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-24,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-25,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-26,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-29,0.0,-0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-30,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-07-31,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-08-01,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-08-02,0.0,0.0,2.398160128579681,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61139794548284
2024-08-05,-0.01580963106461747,0.0,2.360246101712961,2.7661449693876126,1.0,0.0,-0.007904815532308734,-0.007654815532308734,0.00025,0.5,0.5,0.5,2.5907553264423484
2024-08-06,-0.0005,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,2.5901076376107377
2024-08-07,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-08,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-09,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-12,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-13,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-14,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-15,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-16,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-19,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-20,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-21,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-22,0.0,0.0,2.3590659786621044,2.7661449693876126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5901076376107377
2024-08-23,0.0,0.0029592011225988983,2.3590659786621044,2.774330548686296,0.0,1.0,0.0014796005612994492,0.0017296005612994492,0.00025,0.5,0.5,-0.5,2.593939962325172
2024-08-26,0.0,-0.004777211337594456,2.3590659786621044,2.761076985334877,0.0,1.0,-0.002388605668797228,-0.002388605668797228,0.0,0.0,0.5,-0.5,2.587744062626643
2024-08-27,0.0,0.0061819914306304735,2.3590659786621044,2.778145939597528,0.0,1.0,0.0030909957153152368,0.0030909957153152368,0.0,0.0,0.5,-0.5,2.5957427684365544
2024-08-28,0.0,-0.008116883314876477,2.3590659786621044,2.7555960531741173,0.0,1.0,-0.004058441657438239,-0.004058441657438239,0.0,0.0,0.5,-0.5,2.5852080978531373
2024-08-29,0.0,-0.018471220769640695,2.3590659786621044,2.7046968301239875,0.0,1.0,-0.009235610384820347,-0.009235610384820347,0.0,0.0,0.5,-0.5,2.5613321230976833
2024-08-30,0.0,-0.005664434122158335,2.3590659786621044,2.68937625310934,0.0,1.0,-0.0028322170610791675,-0.0028322170610791675,0.0,0.0,0.5,-0.5,2.554077874559556
2024-09-02,0.0,0.0040081437496934935,2.3590659786621044,2.7001556597288143,0.0,1.0,0.0020040718748467468,0.0020040718748467468,0.0,0.0,0.5,-0.5,2.5591964301941292
2024-09-03,0.0,-0.00616688614138261,2.3590659786621044,2.683504107211257,0.0,1.0,-0.003083443070691305,-0.003083443070691305,0.0,0.0,0.5,-0.5,2.5513052936949094
2024-09-04,0.0,-0.0005,2.3590659786621044,2.6821623551576512,0.0,0.0,-0.00025,0.0,0.00025,0.5,0.0,0.0,2.5506674673714858
2024-09-05,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-06,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-09,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-10,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-11,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-12,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-13,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-18,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-19,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-20,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-23,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-24,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-25,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-26,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-27,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-09-30,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-08,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-09,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-10,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-11,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-14,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-15,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-16,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-17,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-18,0.0,0.0,2.3590659786621044,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5506674673714858
2024-10-21,0.0162493709076878,0.0,2.3973993167450924,2.6821623551576512,1.0,0.0,0.0081246854538439,0.0083746854538439,0.00025,0.5,0.5,0.5,2.5713908382412316
2024-10-22,-0.0009131401718421861,0.0,2.3952101551210254,2.6821623551576512,1.0,0.0,-0.00045657008592109305,-0.00045657008592109305,0.0,0.0,0.5,0.5,2.570216818105279
2024-10-23,-0.0013870475415285188,0.0,2.3918878847639204,2.6821623551576512,1.0,0.0,-0.0006935237707642594,-0.0006935237707642594,0.0,0.0,0.5,0.5,2.568434311645905
2024-10-24,0.0041095216655733235,0.0,2.40171739984798,2.6821623551576512,1.0,0.0,0.0020547608327866618,0.0020547608327866618,0.0,0.0,0.5,0.5,2.5737118298710606
2024-10-25,0.012217441533538764,0.0,2.4310602417607057,2.6821623551576512,1.0,0.0,0.006108720766769382,0.006108720766769382,0.0,0.0,0.5,0.5,2.589433916773874
2024-10-28,0.01595168824186466,0.0,2.4698397568344648,2.6821623551576512,1.0,0.0,0.00797584412093233,0.00797584412093233,0.0,0.0,0.5,0.5,2.6100868380555173
2024-10-29,-0.006250307589941828,0.0,2.4544024986563824,2.6821623551576512,1.0,0.0,-0.003125153794970914,-0.003125153794970914,0.0,0.0,0.5,0.5,2.6019299152683644
2024-10-30,0.01503832045852338,0.0,2.4913125899653776,2.6821623551576512,1.0,0.0,0.00751916022926169,0.00751916022926169,0.0,0.0,0.5,0.5,2.6214942432065764
2024-10-31,0.015751703500914038,0.0,2.5305550072106064,2.6821623551576512,1.0,0.0,0.007875851750457019,0.007875851750457019,0.0,0.0,0.5,0.5,2.6421407432307484
2024-11-01,-0.03022498331787382,0.0,2.454069024332704,2.6821623551576512,1.0,0.0,-0.01511249165893691,-0.01511249165893691,0.0,0.0,0.5,0.5,2.6022114132869363
2024-11-04,0.006556259460427594,0.0,2.4701585375900277,2.6821623551576512,1.0,0.0,0.003278129730213797,0.003278129730213797,0.0,0.0,0.5,0.5,2.6107417998851337
2024-11-05,0.009711662906203511,0.0,2.4941478846319827,2.6821623551576512,1.0,0.0,0.0048558314531017555,0.0048558314531017555,0.0,0.0,0.5,0.5,2.6234191220329435
2024-11-06,0.00931623837025164,0.0,2.5173839608558732,2.6821623551576512,1.0,0.0,0.00465811918512582,0.00465811918512582,0.0,0.0,0.5,0.5,2.635639320975911
2024-11-07,-0.012207151359943658,0.0,2.486653873814611,2.6821623551576512,1.0,0.0,-0.006103575679971829,-0.006103575679971829,0.0,0.0,0.5,0.5,2.6195524969152246
2024-11-08,0.013177252917521809,0.0,2.5194211408282015,2.6821623551576512,1.0,0.0,0.0065886264587609045,0.0065886264587609045,0.0,0.0,0.5,0.5,2.6368117498065136
2024-11-11,0.017553855778095873,0.0,2.5636466961785853,2.6821623551576512,1.0,0.0,0.008776927889047936,0.008776927889047936,0.0,0.0,0.5,0.5,2.65995485639156
2024-11-12,-0.002266985309721692,0.0,2.557834946779032,2.6821623551576512,1.0,0.0,-0.001133492654860846,-0.001133492654860846,0.0,0.0,0.5,0.5,2.6569398170995786
2024-11-13,-0.008808255534719978,0.0,2.535304882952165,2.6821623551576512,1.0,0.0,-0.004404127767359989,-0.004404127767359989,0.0,0.0,0.5,0.5,2.645238314674886
2024-11-14,-0.014139196828005463,0.0,2.499457708193101,2.6821623551576512,1.0,0.0,-0.007069598414002731,-0.007069598414002731,0.0,0.0,0.5,0.5,2.626537542080801
2024-11-15,-0.005966568577393749,0.0,2.4845445223708715,2.6821623551576512,1.0,0.0,-0.0029832842886968747,-0.0029832842886968747,0.0,0.0,0.5,0.5,2.618701833897839
2024-11-18,-0.02008831124955157,0.0,2.434634218692117,2.6821623551576512,1.0,0.0,-0.010044155624775786,-0.010044155624775786,0.0,0.0,0.5,0.5,2.5923991851432833
2024-11-19,0.009362631716805375,0.0,2.4574288022468633,2.6821623551576512,0.5,0.0,0.004681315858402688,0.004806315858402688,0.000125,0.25,0.25,0.25,2.604535024560005
2024-11-20,-0.00025,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,-0.000125,0.0,0.000125,0.25,0.0,0.0,2.604209457681935
2024-11-21,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-22,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-25,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-26,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-27,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-28,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-11-29,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-02,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-03,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-04,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-05,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-06,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-09,0.0,0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-10,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-11,0.0,-0.0,2.4568144450463016,2.6821623551576512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.604209457681935
2024-12-12,-0.0018898168002840219,0.0,2.4521715158328727,2.6821623551576512,0.5,0.0,-0.0009449084001420109,-0.0008199084001420109,0.000125,0.25,0.25,0.25,2.601748718289642
2024-12-13,0.0014530151230660593,0.0,2.4557345581297296,2.6821623551576512,0.5,0.0,0.0007265075615330296,0.0007265075615330296,0.0,0.0,0.25,0.25,2.6036389084066887
