date,zz1000_hs300_return,hs300_zz1000_return,return,nav,cost,turnover,gross_exposure
2023-09-11,0.0,0.0,0.0,2.353966490348501,0.0,0.0,0.0
2023-09-12,0.0016614074351536,0.0,0.0008307037175768,2.3559219390630846,0.0,0.0,0.5
2023-09-13,-0.0036733802133869,0.0,-0.00183669010669345,2.3515948405454656,0.0,0.0,0.25
2023-09-14,-0.0024016453558825,0.0,-0.00120082267794125,2.348770992131609,0.0,0.0,0.25
2023-09-15,0.0041925385365112,0.0,0.0020962692682556,2.3536946485805847,0.0,0.0,0.25
2023-09-18,-0.0021381616340843,0.0,-0.00106908081704215,2.3511783587826125,0.0,0.0,0.25
2023-09-19,-0.0033893171739352,0.0,-0.0016946585869676,2.347193914187409,0.0,0.0,0.25
2023-09-20,-0.0020370558861405,0.0,-0.00101852794307025,2.344803231598005,0.0,0.0,0.25
2023-09-21,0.0009089020371169,0.0,0.00045445101855845,2.3458688298149237,0.0,0.0,0.25
2023-09-22,0.0006390560409208,0.0,0.0003195280204604,2.3466184006383743,0.0,0.0,0.25
2023-09-25,0.0009862002748259,0.0,0.00049310013741295,2.347775518494185,0.0,0.0,0.25
2023-09-26,0.0003291566300616,0.0,0.0001645783150308,2.348161911433089,0.0,0.0,0.25
2023-09-27,0.0021309740194153,0.0,0.00106548700970765,2.350663847446411,0.0,0.0,0.25
2023-09-28,0.0052180149319741,0.0,0.00260900746598705,2.3567967469744247,0.0,0.0,0.25
2023-10-09,-0.0009131752412581,0.0,-0.00045658762062905,2.3557206627554175,0.0,0.0,0.25
2023-10-10,0.0045566723112738,0.0,0.0022783361556369,2.361087786313954,0.0,0.0,0.5
2023-10-11,-0.0002150882996571,0.0,-0.00010754414982855,2.3608338651353042,0.0,0.0,0.5
2023-10-12,-0.0020429417661129,0.0,-0.00102147088305645,2.358422342082335,0.0,0.0,0.5
2023-10-13,0.0068982330860758,0.0,0.0034491165430379,2.3665568155978813,0.0,0.0,0.5
2023-10-16,0.0005993710688243,0.0,0.00029968553441215,2.3672660384418807,0.0,0.0,0.5
2023-10-17,-0.0056669291516082,0.0,-0.0028334645758041,2.3605584739804515,0.0,0.0,0.5
2023-10-18,-0.0093481994961458,0.0,-0.0046740997480729,2.349524988211908,0.0,0.0,0.5
2023-10-19,0.0105382786384478,0.0,0.0052691393192239,2.3619049627087945,0.0,0.0,0.5
2023-10-20,-0.0052736378293316,0.0,-0.0026368189146658,2.3556770470284807,0.0,0.0,0.5
2023-10-23,-0.0069349381709484,0.0,-0.0034674690854742,2.347508809692548,0.0,0.0,0.25
2023-10-24,0.0104011037972498,0.0,0.0052005518986249,2.3597171510898334,0.0,0.0,0.5
2023-10-25,0.0054215966103656,0.0,0.0027107983051828,2.3661138683437186,0.0,0.0,0.5
2023-10-26,0.0029013527924979,0.0,0.00145067639624895,2.369546333883362,0.0,0.0,0.5
2023-10-27,0.00427850709356,0.0,0.00213925354678,2.3746153942823813,0.0,0.0,0.5
2023-10-30,0.0091327346699965,0.0,0.00456636733499825,2.3854587604520163,0.0,0.0,0.5
2023-10-31,-0.0030622378259844,0.0,-0.0015311189129922,2.3818063394277256,0.0,0.0,0.5
2023-11-01,-0.001416441523601,0.0,-0.0007082207618005,2.3801194947275546,0.0,0.0,0.5
2023-11-02,-0.0076009426165268,0.0,-0.0038004713082634,2.371073918877604,0.0,0.0,0.5
2023-11-03,0.0064587972293435,0.0,0.00322939861467175,2.3787310617065116,0.0,0.0,0.5
2023-11-06,0.0070403058970764,0.0,0.0035201529485382,2.3871045588671573,0.0,0.0,0.5
2023-11-07,0.0068726437046553,0.0,0.00343632185232765,2.3953074184265835,0.0,0.0,0.5
2023-11-08,0.0060406483523751,0.0,0.00302032417618755,2.4025420233318586,0.0,0.0,0.5
2023-11-09,-0.0067123728599149,0.0,-0.00335618642995745,2.3944786443957495,0.0,0.0,0.5
2023-11-10,0.0053396683333977,0.0,0.00266983416669885,2.4008715052919882,0.0,0.0,0.5
2023-11-13,0.0112050120683002,0.0,0.0056025060341501,2.4143224023876053,0.0,0.0,0.5
2023-11-14,0.0053350503872113,0.0,0.00266752519360565,2.4207626682214607,0.0,0.0,0.5
2023-11-15,-0.0029203000700169,0.0,-0.00146015003500845,2.41722799152671,0.0,0.0,0.5
2023-11-16,-0.0003407283779534,0.0,-0.0001703641889767,2.416816182440362,0.0,0.0,0.5
2023-11-17,0.0100142716013944,0.0,0.0050071358006972,2.4289175092711632,0.0,0.0,0.5
2023-11-20,0.0063904259307776,0.0,0.0031952129653888,2.436678417988646,0.0,0.0,0.5
2023-11-21,-0.0078967377239129,0.0,-0.00394836886195645,2.427057512796458,0.0,0.0,0.5
2023-11-22,-0.0025332848158674,0.0,-0.0012666424079337,2.4239832988242562,0.0,0.0,0.5
2023-11-23,0.0056730636321382,0.0,0.0028365318160691,2.430859004572991,0.0,0.0,0.5
2023-11-24,-0.0035965380099953,0.0,-0.00179826900499765,2.4264876661695483,0.0,0.0,0.25
2023-11-27,0.003378182474513,0.0,0.0016890912372565,2.430586225223786,0.0,0.0,0.25
2023-11-28,0.0016729200912117,0.0,0.00083646004560585,2.432619313488586,0.0,0.0,0.25
2023-11-29,0.001873461157634,0.0,0.000936730578817,2.4348980223861516,0.0,0.0,0.25
2023-11-30,-0.0038073634029248,0.0,-0.0019036817014624,2.430262751576008,0.0,0.0,0.25
2023-12-01,0.0059987539099668,0.0,0.0029993769549834,2.4375520256676397,0.0,0.0,0.25
2023-12-04,0.0020008842082152,0.0,0.0010004421041076,2.4399906553450705,0.0,0.0,0.25
2023-12-05,-0.0004480683818423,0.0,-0.00022403419092115,2.439444014012745,0.0,0.0,0.25
2023-12-06,0.0018139199715394,0.0,0.0009069599857697,2.44165649212098,0.0,0.0,0.25
2023-12-07,0.0009786256934292,0.0,0.0004893128467146,2.4428512260098385,0.0,0.0,0.25
2023-12-08,-0.0026683317701516,0.0,-0.0013341658850758,2.4395920572417804,0.0,0.0,0.25
2023-12-11,0.0058161530684804,0.0,0.0029080765342402,2.446686577656564,0.0,0.0,0.5
2023-12-12,-0.001502039822621,0.0,-0.0007510199113105,2.444849067320008,0.0,0.0,0.5
2023-12-13,0.0032656371027257,0.0,0.00163281855136285,2.4488410622324097,0.0,0.0,0.25
2023-12-14,0.0003192495152006,0.0,0.0001596247576003,2.44923195789337,0.0,0.0,0.25
2023-12-15,-0.0018122334958176,0.0,-0.0009061167479088,2.44701266779681,0.0,0.0,0.25
2023-12-18,-0.0061460318355064,0.0,-0.0030730159177532,2.4394929589177266,0.0,0.0,0.25
2023-12-19,-0.0001438339348815,0.0,-7.191696744075e-05,2.439317517982028,0.0,0.0,0.25
2023-12-20,-0.00025,0.0,-0.000125,2.43901260329228,0.0,0.0,0.0
2023-12-21,0.0,0.0030695876580896,0.0015347938290448,2.442755984784776,0.0,0.0,0.5
2023-12-22,0.0,0.0132670443074869,0.00663352215374345,2.458960060726035,0.0,0.0,0.5
2023-12-25,0.0,0.0027455639959983,0.00137278199799915,2.4623356768311986,0.0,0.0,0.5
2023-12-26,0.0,0.0080170856889043,0.00400854284445215,2.4722060548891993,0.0,0.0,0.5
2023-12-27,0.0,-0.0043733017473136,-0.0021866508736568,2.466800203359416,0.0,0.0,0.5
2023-12-28,0.0,0.004153939046932,0.002076969523466,2.4719236722022733,0.0,0.0,0.5
2023-12-29,0.0,-0.0090934155174178,-0.0045467077587089,2.460684557662935,0.0,0.0,0.5
2024-01-02,0.0,-0.0075684809910351,-0.00378424049551755,2.4513727355131323,0.0,0.0,0.5
2024-01-03,0.0,0.0028810756116841,0.00144053780584205,2.4549040306148493,0.0,0.0,0.5
2024-01-04,0.0,-0.0022199619832112,-0.0011099809916056,2.4521791338046506,0.0,0.0,0.5
2024-01-05,0.0,0.0134269228921042,0.0067134614460521,2.4686417438782615,0.0,0.0,0.5
2024-01-08,0.0,0.0106121828395144,0.0053060914197572,2.481740582653908,0.0,0.0,0.5
2024-01-09,0.0,0.0002053440823399,0.00010267204116995,2.481995388025183,0.0,0.0,0.5
2024-01-10,0.0,0.0027777482822233,0.00138887414111165,2.4854425672379694,0.0,0.0,0.5
2024-01-11,0.0,-0.0120933227514521,-0.00604666137572605,2.4704139376650662,0.0,0.0,0.5
2024-01-12,0.0,0.0030556900231653,0.00152784501158265,2.4741883472762716,0.0,0.0,0.5
2024-01-15,0.0,0.0017278186754359,0.00086390933771795,2.476325821692756,0.0,0.0,0.5
2024-01-16,0.0,0.0096970529288493,0.00484852646442465,2.4883323529737718,0.0,0.0,0.5
2024-01-17,0.0,0.0055423739606745,0.00277118698033725,2.495227987193085,0.0,0.0,0.5
2024-01-18,0.0,0.0170989282782692,0.0085494641391346,2.5165608493885574,0.0,0.0,0.5
2024-01-19,0.0,0.0130825286820368,0.0065412643410184,2.5330223391346656,0.0,0.0,0.5998796684114358
2024-01-22,0.0,0.0522898176186813,0.02614490880934065,2.599247977203364,0.0,0.0,0.5849490367509703
2024-01-23,0.0,-0.0005849490367509,-0.00029247451837545,2.598487763403093,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-01-25,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-01-26,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-01-29,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-02,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-05,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-06,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-07,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-08,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-19,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-20,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-21,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-22,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-23,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-26,0.0,-0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-27,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-28,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-02-29,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-04,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-05,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-06,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-07,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-08,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-11,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-12,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-13,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-14,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-15,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-18,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-19,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-20,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-21,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-22,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-25,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-26,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-27,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-28,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-03-29,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-02,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-03,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-08,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-09,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-10,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-11,0.0,0.0,0.0,2.598487763403093,0.0,0.0,0.0
2024-04-12,-1.908206456860385e-05,0.0,-9.541032284301924e-06,2.5984629711474523,0.0,0.0,0.25
2024-04-15,-0.0150191473680273,0.0,-0.00750957368401365,2.5789496220004398,0.0,0.0,0.25
2024-04-16,-0.00025,0.0,-0.000125,2.5786272532976895,0.0,0.0,0.0
2024-04-17,0.0,-0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-18,0.0,0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-19,0.0,-0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-22,0.0,0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-23,0.0,-0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-24,0.0,-0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-25,0.0,0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-26,0.0,0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-29,0.0,0.0,0.0,2.5786272532976895,0.0,0.0,0.0
2024-04-30,-0.0037525405345269,0.0,-0.00187627026726345,2.5737890516519717,0.0,0.0,0.5
2024-05-06,0.0049900687796669,0.0,0.00249503438983345,2.5802107438480197,0.0,0.0,0.5
2024-05-07,0.0029883502474561,0.0,0.00149417512372805,2.5840660305554533,0.0,0.0,0.5
2024-05-08,-0.0079595892303923,0.0,-0.00397979461519615,2.5737819784817373,0.0,0.0,0.5
2024-05-09,0.0031311922392814,0.0,0.0015655961196407,2.5778114815600497,0.0,0.0,0.25
2024-05-10,-0.0049052545479413,0.0,-0.00245262727397065,2.5714890708132208,0.0,0.0,0.25
2024-05-13,-0.0094061876028103,0.0,-0.00470309380140515,2.559395116503898,0.0,0.0,0.5
2024-05-14,0.0035971040499863,0.0,0.00179855202499315,2.5639983217734437,0.0,0.0,0.25
2024-05-15,-0.0006718269639692,0.0,-0.0003359134819846,2.5631370401693743,0.0,0.0,0.25
2024-05-16,-0.0027154663478654,0.0,-0.0013577331739327,2.5596569839806005,0.0,0.0,0.25
2024-05-17,0.0015845738537776,0.0,0.0007922869268888,2.561684966746328,0.0,0.0,0.25
2024-05-20,0.0012443872422658,0.0,0.0006221936211329,2.5632788307919894,0.0,0.0,0.25
2024-05-21,-0.0069931480939618,0.0,-0.0034965740469809,2.5543161365570666,0.0,0.0,0.5
2024-05-22,-0.0011123489814884,0.0,-0.0005561744907442,2.5528954910806174,0.0,0.0,0.25
2024-05-23,-0.0057252244603526,0.0,-0.0028626122301763,2.5455875412254882,0.0,0.0,0.25
2024-05-24,-0.00025,0.0,-0.000125,2.545269342782835,0.0,0.0,0.0
2024-05-27,0.0,-0.0005881162470907,-0.00029405812354535,2.5445208856559787,0.0,0.0,0.25
2024-05-28,0.0,0.0016024822370356,0.0008012411185178,2.5465596604164937,0.0,0.0,0.25
2024-05-29,0.0,0.0003011238580322,0.0001505619290161,2.5469430753513205,0.0,0.0,0.25
2024-05-30,0.0,-0.0010771825679116,-0.0005385912839558,2.5455713140102048,0.0,0.0,0.25
2024-05-31,0.0,-0.003946218437962,-0.001973109218981,2.5405486237829575,0.0,0.0,0.25
2024-06-03,0.0,0.0079271795093114,0.0039635897546557,2.5506183162793885,0.0,0.0,0.25
2024-06-04,0.0,0.0017376068032986,0.0008688034016493,2.552834302148881,0.0,0.0,0.5
2024-06-05,0.0,0.0074257911629707,0.00371289558148535,2.5623127093495937,0.0,0.0,0.5
2024-06-06,0.0,0.0213409305802712,0.0106704652901356,2.5896537781771816,0.0,0.0,0.5
2024-06-07,0.0,-0.0094332040434261,-0.00471660202171305,2.5774394119314943,0.0,0.0,0.5
2024-06-11,0.0,-0.0173838427245938,-0.0086919213622969,2.555036511246901,0.0,0.0,0.5
2024-06-12,0.0,-0.003011731432209,-0.0015058657161045,2.551188969361219,0.0,0.0,0.5
2024-06-13,0.0,0.001881043368576,0.000940521684288,2.5535884179076196,0.0,0.0,0.5
2024-06-14,0.0,0.0042875045758821,0.00214375228794105,2.5590626789209687,0.0,0.0,0.5
2024-06-17,0.0,-0.0021450210693556,-0.0010725105346778,2.5563180572389252,0.0,0.0,0.5
2024-06-18,0.0,-0.0056471445353952,-0.0028235722676976,2.549100108465091,0.0,0.0,0.5
2024-06-19,0.0,0.0082229455744227,0.00411147278721135,2.5595806641929224,0.0,0.0,0.5
2024-06-20,0.0,0.0131755282552021,0.00658776412760105,2.576442577874194,0.0,0.0,0.5
2024-06-21,0.0,-0.002050928087855,-0.0010254640439275,2.57380052864934,0.0,0.0,0.5044944204098346
2024-06-24,0.0,0.0297412957144679,0.01487064785723395,2.612074609965647,0.0,0.0,0.518105019104193
2024-06-25,0.0,-0.0005181050191041,-0.00025905250955205,2.6113979454827985,0.0,0.0,0.0
2024-06-26,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-06-27,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-06-28,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-01,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-02,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-03,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-04,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-05,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-08,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-09,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-10,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-11,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-12,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-15,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-16,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-17,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-18,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-19,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-22,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-23,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-24,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-25,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-26,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-29,0.0,-0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-30,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-07-31,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-08-01,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-08-02,0.0,0.0,0.0,2.6113979454827985,0.0,0.0,0.0
2024-08-05,-0.0158096310646174,0.0,-0.0079048155323087,2.590755326442307,0.0,0.0,0.5
2024-08-06,-0.0005,0.0,-0.00025,2.5901076376106964,0.0,0.0,0.0
2024-08-07,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-08,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-09,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-12,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-13,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-14,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-15,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-16,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-19,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-20,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-21,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-22,0.0,0.0,0.0,2.5901076376106964,0.0,0.0,0.0
2024-08-23,0.0,0.0029592011225988,0.0014796005612994,2.593939962325131,0.0,0.0,0.5
2024-08-26,0.0,-0.0047772113375944,-0.0023886056687972,2.5877440626266015,0.0,0.0,0.5
2024-08-27,0.0,0.0061819914306304,0.0030909957153152,2.5957427684365126,0.0,0.0,0.5
2024-08-28,0.0,-0.0081168833148764,-0.0040584416574382,2.585208097853096,0.0,0.0,0.5
2024-08-29,0.0,-0.0184712207696406,-0.0092356103848203,2.5613321230976425,0.0,0.0,0.5
2024-08-30,0.0,-0.0056644341221583,-0.00283221706107915,2.5540778745595154,0.0,0.0,0.5
2024-09-02,0.0,0.0040081437496934,0.0020040718748467,2.5591964301940884,0.0,0.0,0.5
2024-09-03,0.0,-0.0061668861413826,-0.0030834430706913,2.5513052936948686,0.0,0.0,0.5
2024-09-04,0.0,-0.0005,-0.00025,2.550667467371445,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-09,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-10,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-20,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-23,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-24,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-25,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-26,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-27,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-11,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-14,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-15,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-16,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-17,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-18,0.0,0.0,0.0,2.550667467371445,0.0,0.0,0.0
2024-10-21,0.0162493709076878,0.0,0.0081246854538439,2.5713908382411907,0.0,0.0,0.5
2024-10-22,-0.0009131401718421,0.0,-0.00045657008592105,2.5702168181052385,0.0,0.0,0.5
2024-10-23,-0.0013870475415285,0.0,-0.00069352377076425,2.5684343116458646,0.0,0.0,0.5
2024-10-24,0.0041095216655733,0.0,0.00205476083278665,2.5737118298710198,0.0,0.0,0.5
2024-10-25,0.0122174415335387,0.0,0.00610872076676935,2.589433916773833,0.0,0.0,0.5
2024-10-28,0.0159516882418646,0.0,0.0079758441209323,2.6100868380554765,0.0,0.0,0.5
2024-10-29,-0.0062503075899418,0.0,-0.0031251537949709,2.601929915268324,0.0,0.0,0.5
2024-10-30,0.0150383204585233,0.0,0.00751916022926165,2.6214942432065356,0.0,0.0,0.5
2024-10-31,0.015751703500914,0.0,0.007875851750457,2.6421407432307067,0.0,0.0,0.5
2024-11-01,-0.0302249833178738,0.0,-0.0151124916589369,2.6022114132868954,0.0,0.0,0.5
2024-11-04,0.0065562594604275,0.0,0.00327812973021375,2.610741799885093,0.0,0.0,0.5
2024-11-05,0.0097116629062035,0.0,0.00485583145310175,2.623419122032902,0.0,0.0,0.5
2024-11-06,0.0093162383702516,0.0,0.0046581191851258,2.6356393209758697,0.0,0.0,0.5
2024-11-07,-0.0122071513599436,0.0,-0.0061035756799718,2.619552496915184,0.0,0.0,0.5
2024-11-08,0.0131772529175218,0.0,0.0065886264587609,2.6368117498064727,0.0,0.0,0.5
2024-11-11,0.0175538557780958,0.0,0.0087769278890479,2.6599548563915185,0.0,0.0,0.5
2024-11-12,-0.0022669853097216,0.0,-0.0011334926548608,2.6569398170995373,0.0,0.0,0.5
2024-11-13,-0.0088082555347199,0.0,-0.00440412776735995,2.645238314674845,0.0,0.0,0.5
2024-11-14,-0.0141391968280054,0.0,-0.0070695984140027,2.6265375420807606,0.0,0.0,0.5
2024-11-15,-0.0059665685773937,0.0,-0.00298328428869685,2.6187018338977985,0.0,0.0,0.5
2024-11-18,-0.0200883112495515,0.0,-0.01004415562477575,2.5923991851432433,0.0,0.0,0.5
2024-11-19,0.0093626317168053,0.0,0.00468131585840265,2.6045350245599646,0.0,0.0,0.25
2024-11-20,-0.00025,-0.0,-0.000125,2.6042094576818946,0.0,0.0,0.0
2024-11-21,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-22,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-25,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-26,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-27,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-28,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-11-29,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-02,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-05,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-10,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-11,0.0,-0.0,0.0,2.6042094576818946,0.0,0.0,0.0
2024-12-12,-0.001889816800284,0.0,-0.000944908400142,2.6017487182896017,0.0,0.0,0.25
2024-12-13,0.001453015123066,0.0,0.000726507561533,2.603638908406648,0.0,0.0,0.25
2024-12-16,-0.0070522642468735,0.0,-0.00352613212343675,2.594458133613885,0.0,0.0,0.5
2024-12-17,-0.0005,0.0,-0.00025,2.593809519080482,0.0,0.0,0.0
2024-12-18,0.0,-0.0,0.0,2.593809519080482,0.0,0.0,0.0
