candidate,source_key,source_label,segment,ma,days,scale_when_true,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,calmar,total_return_pct,baseline_annual_pct,baseline_sharpe,baseline_max_dd_pct,annual_delta_pp,sharpe_delta,max_dd_delta_pp,signal_days_pct,defense_days_pct,switch_count,max_dd_peak,max_dd_trough
hs300_ma62_d10_s050,hs300,HS300,last_5y,62,10,0.5,2021-05-14,2026-05-14,1211,22.354231194134243,14.86249937946898,1.504069445076938,-13.798455236074249,1.620053173466262,174.4460752536797,23.7881939392064,1.490168955504772,-13.79845523607427,-1.4339627450721508,0.0139004895721661,2.3092638912203256e-14,19.570602807597027,19.570602807597027,48,2026-01-23,2026-03-11
hs300_ma62_d10_s050,hs300,HS300,last_3y,62,10,0.5,2023-05-15,2026-05-14,726,23.1427966951421,15.633085561572797,1.48037293111404,-13.79845523607427,1.6772019982815367,86.73556407548439,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.3380662292737462,0.0738971345824532,0.0,22.176308539944905,22.176308539944905,32,2026-01-23,2026-03-11
hs300_ma62_d10_s050,hs300,HS300,last_1y,62,10,0.5,2025-05-14,2026-05-14,243,19.9759858678787,15.40281271151426,1.296905068055901,-13.79845523607428,1.4476972622017903,20.06630992049383,19.86168750905728,1.249376010523754,-13.798455236074304,0.1142983588214185,0.0475290575321469,2.3092638912203256e-14,17.28395061728395,17.695473251028808,7,2026-01-23,2026-03-11
hs300_ma62_d11_s050,hs300,HS300,full,62,11,0.5,2014-10-17,2026-05-14,2813,19.69509271111953,14.819960712907074,1.3289571472322854,-15.49093856736443,1.2713944107048627,708.2707423855361,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.5182947597979677,-0.017295627533832,0.3548415393494721,19.232136509065057,19.232136509065057,82,2020-06-30,2020-07-27
hs300_ma62_d11_s050,hs300,HS300,last_10y,62,11,0.5,2016-05-16,2026-05-14,2427,18.39965860312549,14.714699094680393,1.2504271058982968,-15.490938567364454,1.1877691285852094,444.0342083203393,19.990284643651,1.2847433066823142,-15.490938567364475,-1.5906260405255104,-0.0343162007840174,2.3092638912203256e-14,17.552533992583434,17.593737124021423,75,2020-06-30,2020-07-27
hs300_ma62_d11_s050,hs300,HS300,last_5y,62,11,0.5,2021-05-14,2026-05-14,1211,22.079487487217907,14.939804625501925,1.4778966687106938,-13.798455236074258,1.6001419803496535,171.37604854498454,23.7881939392064,1.490168955504772,-13.79845523607427,-1.708706451988487,-0.0122722867940781,1.2434497875801752e-14,17.588769611891,17.588769611891,42,2026-01-23,2026-03-11
hs300_ma62_d11_s050,hs300,HS300,last_3y,62,11,0.5,2023-05-15,2026-05-14,726,22.75230358868452,15.70507209053432,1.4487232823590586,-13.798455236074291,1.6489022285046473,84.96474272285732,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.728559335731326,0.0422474858274717,-2.1316282072803012e-14,19.97245179063361,19.97245179063361,28,2026-01-23,2026-03-11
hs300_ma62_d11_s050,hs300,HS300,last_1y,62,11,0.5,2025-05-14,2026-05-14,243,19.00664988938594,15.505207243147996,1.225823659840812,-13.798455236074304,1.3774476609305857,19.09225194423123,19.86168750905728,1.249376010523754,-13.798455236074304,-0.8550376196713394,-0.023552350682942,0.0,16.049382716049383,16.46090534979424,5,2026-01-23,2026-03-11
hs300_ma62_d12_s050,hs300,HS300,full,62,12,0.5,2014-10-17,2026-05-14,2813,19.65704193823301,14.84126896410593,1.324485257006943,-15.490938567364454,1.2689380861431792,705.2890343745373,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.5563455326844888,-0.0217675177591745,0.354841539349449,17.774617845716318,17.774617845716318,74,2020-06-30,2020-07-27
hs300_ma62_d12_s050,hs300,HS300,last_10y,62,12,0.5,2016-05-16,2026-05-14,2427,18.27634466547836,14.735373218647958,1.2403041575050997,-15.490938567364454,1.1798087369594288,438.3783145456566,19.990284643651,1.2847433066823142,-15.490938567364475,-1.7139399781726397,-0.0444391491772147,2.3092638912203256e-14,16.028018129377834,16.069221260815823,67,2020-06-30,2020-07-27
hs300_ma62_d12_s050,hs300,HS300,last_5y,62,12,0.5,2021-05-14,2026-05-14,1211,21.867131504346048,14.967603800737148,1.4609640791847458,-13.798455236074291,1.5847521429193927,169.02203132753243,23.7881939392064,1.490168955504772,-13.79845523607427,-1.921062434860346,-0.0292048763200261,-2.1316282072803012e-14,15.854665565648224,15.854665565648224,36,2026-01-23,2026-03-11
hs300_ma62_d12_s050,hs300,HS300,last_3y,62,12,0.5,2023-05-15,2026-05-14,726,22.62500021899052,15.721052139408492,1.4391530553019205,-13.798455236074258,1.6396763138992845,84.3898722769435,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.8558627054253236,0.0326772587703334,1.2434497875801752e-14,18.044077134986225,18.044077134986225,24,2026-01-23,2026-03-11
hs300_ma62_d12_s050,hs300,HS300,last_1y,62,12,0.5,2025-05-14,2026-05-14,243,18.991449169197217,15.50733660067818,1.2246751107709024,-13.79845523607428,1.3763460361524038,19.076977436047702,19.86168750905728,1.249376010523754,-13.798455236074304,-0.8702383398600624,-0.0247008997528515,2.3092638912203256e-14,15.22633744855967,15.637860082304528,5,2026-01-23,2026-03-11
hs300_ma62_d13_s050,hs300,HS300,full,62,13,0.5,2014-10-17,2026-05-14,2813,19.62728351914116,14.88585351799242,1.318519189740636,-15.490938567364454,1.267017065091908,702.9641353944777,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.586103951776341,-0.0277335850254816,0.354841539349449,16.45929612513331,16.45929612513331,68,2020-06-30,2020-07-27
hs300_ma62_d13_s050,hs300,HS300,last_10y,62,13,0.5,2016-05-16,2026-05-14,2427,18.243551228974653,14.786570476566114,1.2337919234136945,-15.490938567364443,1.1776917937954567,436.8831552414528,19.990284643651,1.2847433066823142,-15.490938567364475,-1.7467334146763491,-0.0509513832686197,3.3750779948604765e-14,14.668314791924184,14.709517923362176,61,2020-06-30,2020-07-27
hs300_ma62_d13_s050,hs300,HS300,last_5y,62,13,0.5,2021-05-14,2026-05-14,1211,21.6920341762632,14.994750976923145,1.4466418421784493,-13.798455236074249,1.5720625102694268,167.09335083522566,23.7881939392064,1.490168955504772,-13.79845523607427,-2.096159762943195,-0.0435271133263226,2.3092638912203256e-14,14.368290668868704,14.368290668868704,36,2026-01-23,2026-03-11
hs300_ma62_d13_s050,hs300,HS300,last_3y,62,13,0.5,2023-05-15,2026-05-14,726,22.361763911518693,15.759393551055616,1.418948250709865,-13.798455236074291,1.6205990836609545,83.20494290870369,23.480862924415845,1.4064757965315868,-13.79845523607427,-1.119099012897152,0.0124724541782781,-2.1316282072803012e-14,16.391184573002754,16.391184573002754,24,2026-01-23,2026-03-11
hs300_ma62_d13_s050,hs300,HS300,last_1y,62,13,0.5,2025-05-14,2026-05-14,243,18.52516677874403,15.520883353458071,1.1935639458701683,-13.798455236074304,1.3425536744368558,18.608435519508504,19.86168750905728,1.249376010523754,-13.798455236074304,-1.33652073031325,-0.0558120646535855,0.0,14.40329218106996,14.814814814814811,5,2026-01-23,2026-03-11
hs300_ma62_d14_s050,hs300,HS300,full,62,14,0.5,2014-10-17,2026-05-14,2813,20.379456316383248,14.941780353868486,1.3639242335072157,-15.490938567364465,1.3155727283895935,763.6507880270949,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.8339311545342518,0.0176714587410982,0.3548415393494384,15.2506221116246,15.2506221116246,64,2020-06-30,2020-07-27
hs300_ma62_d14_s050,hs300,HS300,last_10y,62,14,0.5,2016-05-16,2026-05-14,2427,18.86991647921212,14.840401419120008,1.271523319773587,-15.49093856736442,1.2181260933386162,466.0972934686412,19.990284643651,1.2847433066823142,-15.490938567364475,-1.1203681644388794,-0.0132199869087272,5.684341886080804e-14,13.432220848784509,13.473423980222496,57,2020-06-30,2020-07-27
hs300_ma62_d14_s050,hs300,HS300,last_5y,62,14,0.5,2021-05-14,2026-05-14,1211,22.85326376632881,15.072920968194442,1.5161801627270368,-13.79845523607428,1.6562190024418026,180.09338975314805,23.7881939392064,1.490168955504772,-13.79845523607427,-0.934930172877582,0.0260112072222649,-1.0658141036401504e-14,12.881915772089185,12.881915772089185,36,2026-01-23,2026-03-11
hs300_ma62_d14_s050,hs300,HS300,last_3y,62,14,0.5,2023-05-15,2026-05-14,726,23.46818074311352,15.841015087679931,1.481482128084423,-13.79845523607428,1.7007831921474073,88.21973043035666,23.480862924415845,1.4064757965315868,-13.79845523607427,-0.0126821813023241,0.0750063315528362,-1.0658141036401504e-14,14.738292011019285,14.738292011019285,24,2026-01-23,2026-03-11
hs300_ma62_d14_s050,hs300,HS300,last_1y,62,14,0.5,2025-05-14,2026-05-14,243,19.218089164240947,15.536806253228187,1.2369394874991038,-13.79845523607427,1.3927710628069256,19.304718432326617,19.86168750905728,1.249376010523754,-13.798455236074304,-0.6435983448163327,-0.0124365230246501,3.3750779948604765e-14,13.580246913580249,13.991769547325102,5,2026-01-23,2026-03-11
hs300_ma62_d15_s050,hs300,HS300,full,62,15,0.5,2014-10-17,2026-05-14,2813,20.575601688739376,15.059671586605605,1.3662716062838818,-15.490938567364465,1.3282346708214972,780.150659213441,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.6377857821781241,0.0200188315177642,0.3548415393494384,14.113046569498756,14.113046569498756,60,2020-06-30,2020-07-27
hs300_ma62_d15_s050,hs300,HS300,last_10y,62,15,0.5,2016-05-16,2026-05-14,2427,19.314063689467464,14.961952678464408,1.290878544033046,-15.490938567364465,1.2467975136224068,487.6716334020053,19.990284643651,1.2847433066823142,-15.490938567364475,-0.6762209541835382,0.0061352373507317,1.2434497875801752e-14,12.278533168520807,12.319736299958798,53,2020-06-30,2020-07-27
hs300_ma62_d15_s050,hs300,HS300,last_5y,62,15,0.5,2021-05-14,2026-05-14,1211,24.117384558227293,15.274754860667308,1.5789048517125386,-13.798455236074258,1.7478322135057225,194.81584092745737,23.7881939392064,1.490168955504772,-13.79845523607427,0.3291906190208991,0.0887358962077666,1.2434497875801752e-14,11.395540875309662,11.395540875309662,32,2026-01-23,2026-03-11
hs300_ma62_d15_s050,hs300,HS300,last_3y,62,15,0.5,2023-05-15,2026-05-14,726,25.808586807686872,16.128608233707755,1.6001744498789787,-13.798455236074304,1.8703968209581607,99.12732150091736,23.480862924415845,1.4064757965315868,-13.79845523607427,2.3277238832710268,0.1936986533473919,-3.3750779948604765e-14,13.085399449035812,13.085399449035812,20,2026-01-23,2026-03-11
hs300_ma62_d15_s050,hs300,HS300,last_1y,62,15,0.5,2025-05-14,2026-05-14,243,20.08034029098482,15.568829209642336,1.2897784425914536,-13.798455236074249,1.455260023490703,20.171174636605404,19.86168750905728,1.249376010523754,-13.798455236074304,0.2186527819275419,0.0404024320676996,5.684341886080804e-14,12.757201646090536,13.168724279835391,5,2026-01-23,2026-03-11
hs300_ma62_d16_s050,hs300,HS300,full,62,16,0.5,2014-10-17,2026-05-14,2813,20.55842774042358,15.08569520331348,1.362776289945726,-15.490938567364465,1.3271260260327316,778.6945513863321,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.6549597304939212,0.0165235151796085,0.3548415393494384,13.046569498755778,13.046569498755778,60,2020-06-30,2020-07-27
hs300_ma62_d16_s050,hs300,HS300,last_10y,62,16,0.5,2016-05-16,2026-05-14,2427,19.1988265969262,14.987957627462814,1.2809501517236548,-15.490938567364454,1.2393585135876364,482.0040626738563,19.990284643651,1.2847433066823142,-15.490938567364475,-0.7914580467248022,-0.0037931549586593,2.3092638912203256e-14,11.207251751133086,11.248454882571076,53,2020-06-30,2020-07-27
hs300_ma62_d16_s050,hs300,HS300,last_5y,62,16,0.5,2021-05-14,2026-05-14,1211,23.70937340441881,15.305577095429262,1.549067588669962,-13.798455236074258,1.7182628778932985,189.9979079063869,23.7881939392064,1.490168955504772,-13.79845523607427,-0.0788205347875852,0.0588986331651901,1.2434497875801752e-14,10.074318744838976,10.074318744838976,32,2026-01-23,2026-03-11
hs300_ma62_d16_s050,hs300,HS300,last_3y,62,16,0.5,2023-05-15,2026-05-14,726,25.473411220480813,16.140296505886127,1.5782492726320758,-13.798455236074323,1.8461060158302205,97.54003013789804,23.480862924415845,1.4064757965315868,-13.79845523607427,1.992548296064968,0.171773476100489,-5.5067062021407764e-14,11.707988980716252,11.707988980716252,20,2026-01-23,2026-03-11
hs300_ma62_d16_s050,hs300,HS300,last_1y,62,16,0.5,2025-05-14,2026-05-14,243,19.88713547875252,15.570621892327315,1.2772216560311078,-13.798455236074258,1.4412581074119224,19.977025350124933,19.86168750905728,1.249376010523754,-13.798455236074304,0.0254479696952358,0.0278456455073539,4.618527782440651e-14,11.934156378600823,12.34567901234568,5,2026-01-23,2026-03-11
hs300_ma62_d17_s050,hs300,HS300,full,62,17,0.5,2014-10-17,2026-05-14,2813,20.311678762987828,15.12676372918379,1.3427643299406389,-15.490938567364465,1.3111974251695413,758.0153515651098,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.9017087079296716,-0.0034884448254788,0.3548415393494384,11.980092428012798,11.980092428012798,52,2020-06-30,2020-07-27
hs300_ma62_d17_s050,hs300,HS300,last_10y,62,17,0.5,2016-05-16,2026-05-14,2427,19.050813706131176,15.029663877841632,1.2675475553527156,-15.490938567364475,1.229803709006145,474.7967276449231,19.990284643651,1.2847433066823142,-15.490938567364475,-0.9394709375198254,-0.0171957513295986,0.0,10.135970333745364,10.135970333745364,46,2020-06-30,2020-07-27
hs300_ma62_d17_s050,hs300,HS300,last_5y,62,17,0.5,2021-05-14,2026-05-14,1211,23.829999633009425,15.359472413401484,1.5514855583331897,-13.79845523607428,1.7270048875260302,191.41569363744176,23.7881939392064,1.490168955504772,-13.79845523607427,0.0418056938030311,0.0613166028284175,-1.0658141036401504e-14,8.75309661436829,8.75309661436829,28,2026-01-23,2026-03-11
hs300_ma62_d17_s050,hs300,HS300,last_3y,62,17,0.5,2023-05-15,2026-05-14,726,25.58260417015599,16.190207914344633,1.5801282049929468,-13.798455236074304,1.8540194342388072,98.0562053585164,23.480862924415845,1.4064757965315868,-13.79845523607427,2.1017412457401434,0.1736524084613599,-3.3750779948604765e-14,10.330578512396697,10.330578512396697,18,2026-01-23,2026-03-11
hs300_ma62_d17_s050,hs300,HS300,last_1y,62,17,0.5,2025-05-14,2026-05-14,243,20.073882824598787,15.59246855307394,1.287408902334542,-13.79845523607428,1.4547920387579485,20.164685582282704,19.86168750905728,1.249376010523754,-13.798455236074304,0.212195315541507,0.0380328918107881,2.3092638912203256e-14,11.11111111111111,11.522633744855968,3,2026-01-23,2026-03-11
hs300_ma62_d18_s050,hs300,HS300,full,62,18,0.5,2014-10-17,2026-05-14,2813,20.13073908727854,15.156048546510684,1.3282313675297086,-15.603827567133845,1.2901154540876671,743.1351494570133,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.082648383638961,-0.0180214072364088,0.2419525395800601,11.055812300035548,11.055812300035548,48,2015-07-10,2016-10-24
hs300_ma62_d18_s050,hs300,HS300,last_10y,62,18,0.5,2016-05-16,2026-05-14,2427,18.865987361208504,15.05768045615596,1.2529145784532576,-15.490938567364465,1.2178724535745318,465.9096628119021,19.990284643651,1.2847433066823142,-15.490938567364475,-1.1242972824424982,-0.0318287282290565,1.2434497875801752e-14,9.18829831067161,9.18829831067161,42,2020-06-30,2020-07-27
hs300_ma62_d18_s050,hs300,HS300,last_5y,62,18,0.5,2021-05-14,2026-05-14,1211,23.59923946628077,15.410222383425545,1.5314016163493478,-13.79845523607427,1.7102812642812093,188.70826898359613,23.7881939392064,1.490168955504772,-13.79845523607427,-0.1889544729256194,0.0412326608445758,0.0,7.597027250206441,7.597027250206441,24,2026-01-23,2026-03-11
hs300_ma62_d18_s050,hs300,HS300,last_3y,62,18,0.5,2023-05-15,2026-05-14,726,24.97357910086364,16.261655231572504,1.5357341393129935,-13.798455236074249,1.8098822421493603,95.1886782108506,23.480862924415845,1.4064757965315868,-13.79845523607427,1.4927161764477963,0.1292583427814069,2.3092638912203256e-14,9.090909090909092,9.090909090909092,14,2026-01-23,2026-03-11
hs300_ma62_d18_s050,hs300,HS300,last_1y,62,18,0.5,2025-05-14,2026-05-14,243,19.4396987493737,15.619866673150968,1.2445495954705332,-13.79845523607427,1.4088315261951303,19.527406311265526,19.86168750905728,1.249376010523754,-13.798455236074304,-0.4219887596835789,-0.0048264150532206,3.3750779948604765e-14,10.699588477366255,11.11111111111111,3,2026-01-23,2026-03-11
hs300_ma62_d19_s050,hs300,HS300,full,62,19,0.5,2014-10-17,2026-05-14,2813,20.14148628373957,15.217530287669762,1.323571295932266,-15.815746226872262,1.2735084386671254,744.0123502127268,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.0719011871779252,-0.0226814788338516,0.0300338798416408,10.202630643441166,10.202630643441166,44,2015-07-10,2016-10-24
hs300_ma62_d19_s050,hs300,HS300,last_10y,62,19,0.5,2016-05-16,2026-05-14,2427,18.99287399699612,15.109336195241324,1.2570290151448156,-15.490938567364454,1.2260634766836769,471.9973683339802,19.990284643651,1.2847433066823142,-15.490938567364475,-0.9974106466548848,-0.0277142915374986,2.3092638912203256e-14,8.323032550473835,8.323032550473835,38,2020-06-30,2020-07-27
hs300_ma62_d19_s050,hs300,HS300,last_5y,62,19,0.5,2021-05-14,2026-05-14,1211,23.685597053041697,15.47705451793742,1.530368522356165,-13.798455236074258,1.7165397609957669,189.7191038205241,23.7881939392064,1.490168955504772,-13.79845523607427,-0.1025968861646973,0.040199566851393,1.2434497875801752e-14,6.6061106523534265,6.6061106523534265,22,2026-01-23,2026-03-11
hs300_ma62_d19_s050,hs300,HS300,last_3y,62,19,0.5,2023-05-15,2026-05-14,726,24.58051807982012,16.32562275981508,1.5056404549738929,-13.79845523607427,1.781396370773269,93.35276980829065,23.480862924415845,1.4064757965315868,-13.79845523607427,1.0996551554042675,0.0991646584423058,0.0,8.1267217630854,8.1267217630854,12,2026-01-23,2026-03-11
hs300_ma62_d19_s050,hs300,HS300,last_1y,62,19,0.5,2025-05-14,2026-05-14,243,19.581114585157344,15.62167488962264,1.2534580781837246,-13.798455236074291,1.4190801977575744,19.669511131798,19.86168750905728,1.249376010523754,-13.798455236074304,-0.2805729238999355,0.0040820676599706,1.2434497875801752e-14,10.2880658436214,10.699588477366255,3,2026-01-23,2026-03-11
hs300_ma62_d20_s050,hs300,HS300,full,62,20,0.5,2014-10-17,2026-05-14,2813,20.22559600577312,15.261296135497544,1.3252869105087794,-15.490938567364465,1.3056404502425305,750.9063627584746,21.2133874709175,1.3462527747661177,-15.845780106713905,-0.9877914651443832,-0.020965864257338,0.3548415393494384,9.420547458229647,9.420547458229647,42,2020-06-30,2020-07-27
hs300_ma62_d20_s050,hs300,HS300,last_10y,62,20,0.5,2016-05-16,2026-05-14,2427,18.92500656540001,15.154373567448031,1.2488148375892882,-15.490938567364465,1.221682371478141,468.7339636006096,19.990284643651,1.2847433066823142,-15.490938567364475,-1.0652780782509872,-0.0359284690930259,1.2434497875801752e-14,7.540173053152039,7.540173053152039,36,2020-06-30,2020-07-27
hs300_ma62_d20_s050,hs300,HS300,last_5y,62,20,0.5,2021-05-14,2026-05-14,1211,23.49798601890121,15.511673703533589,1.514858194415753,-13.79845523607427,1.702943236534824,187.5266710288952,23.7881939392064,1.490168955504772,-13.79845523607427,-0.2902079203051855,0.0246892389109811,0.0,5.697770437654831,5.697770437654831,20,2026-01-23,2026-03-11
hs300_ma62_d20_s050,hs300,HS300,last_3y,62,20,0.5,2023-05-15,2026-05-14,726,24.61311817612537,16.333239585418017,1.5069342519226536,-13.798455236074236,1.783758961059469,93.50459856779712,23.480862924415845,1.4064757965315868,-13.79845523607427,1.1322552517095232,0.1004584553910667,3.3750779948604765e-14,7.300275482093664,7.300275482093664,12,2026-01-23,2026-03-11
hs300_ma62_d20_s050,hs300,HS300,last_1y,62,20,0.5,2025-05-14,2026-05-14,243,19.274456635221423,15.627819323097484,1.2333426843970683,-13.798455236074314,1.3968561194321811,19.36136001047659,19.86168750905728,1.249376010523754,-13.798455236074304,-0.5872308738358534,-0.0160333261266856,-1.0658141036401504e-14,9.876543209876544,10.2880658436214,3,2026-01-23,2026-03-11
hs300_ma63_d2_s050,hs300,HS300,full,63,2,0.5,2014-10-17,2026-05-14,2813,17.851234656845815,13.367645291428952,1.3354060694811856,-15.490938567364475,1.1523662416720115,574.8164287515491,21.2133874709175,1.3462527747661177,-15.845780106713905,-3.3621528140716848,-0.0108467052849319,0.3548415393494259,47.45822964806257,47.45822964806257,330,2020-06-30,2020-07-27
hs300_ma63_d2_s050,hs300,HS300,last_10y,63,2,0.5,2016-05-16,2026-05-14,2427,15.789970285235745,13.252944796043058,1.1914310765068732,-15.490938567364475,1.0193036539762188,335.0619942723267,19.990284643651,1.2847433066823142,-15.490938567364475,-4.200314358415259,-0.0933122301754409,0.0,46.97156983930778,47.01277297074577,291,2020-06-30,2020-07-27
hs300_ma63_d2_s050,hs300,HS300,last_5y,63,2,0.5,2021-05-14,2026-05-14,1211,18.2936651651316,13.44919512904921,1.3602052010992625,-13.355413457085495,1.3697565578118582,131.79759935580927,23.7881939392064,1.490168955504772,-13.79845523607427,-5.494528774074794,-0.1299637544055094,0.443041778988773,48.30718414533444,48.38976052848885,153,2026-01-23,2026-04-28
hs300_ma63_d2_s050,hs300,HS300,last_3y,63,2,0.5,2023-05-15,2026-05-14,726,21.856632671499487,14.39988788461402,1.5178335308327533,-13.355413457085463,1.636537329355675,80.94538819348584,23.480862924415845,1.4064757965315868,-13.79845523607427,-1.6242302529163588,0.1113577343011664,0.4430417789888068,50.68870523415978,50.82644628099173,95,2026-01-23,2026-04-28
hs300_ma63_d2_s050,hs300,HS300,last_1y,63,2,0.5,2025-05-14,2026-05-14,243,20.59351007595496,14.514875412765676,1.4187865545055376,-13.355413457085474,1.541959756029076,20.68685929423737,19.86168750905728,1.249376010523754,-13.798455236074304,0.7318225668976766,0.1694105439817836,0.4430417789888299,37.86008230452675,38.2716049382716,21,2026-01-23,2026-04-28
hs300_ma63_d3_s050,hs300,HS300,full,63,3,0.5,2014-10-17,2026-05-14,2813,18.94960843902671,13.681164135465066,1.3850874276045335,-15.490938567364498,1.2232705175752718,651.6526889261787,21.2133874709175,1.3462527747661177,-15.845780106713905,-2.263779031890788,0.038834652838416,0.3548415393494046,41.59260575897618,41.59260575897618,246,2020-06-30,2020-07-27
hs300_ma63_d3_s050,hs300,HS300,last_10y,63,3,0.5,2016-05-16,2026-05-14,2427,17.308448382892273,13.572435698188674,1.27526471797558,-15.490938567364454,1.117327288312721,395.7906105033318,19.990284643651,1.2847433066823142,-15.490938567364475,-2.681836260758729,-0.0094785887067341,2.3092638912203256e-14,40.99711578079934,41.03831891223733,219,2020-06-30,2020-07-27
hs300_ma63_d3_s050,hs300,HS300,last_5y,63,3,0.5,2021-05-14,2026-05-14,1211,20.01584226360602,13.727606149120808,1.458072299436413,-12.491076758921992,1.6024112772591297,149.18409510629007,23.7881939392064,1.490168955504772,-13.79845523607427,-3.772351675600373,-0.0320966560683588,1.3073784771522767,42.03137902559868,42.11395540875309,117,2026-01-23,2026-04-28
hs300_ma63_d3_s050,hs300,HS300,last_3y,63,3,0.5,2023-05-15,2026-05-14,726,24.63232278026526,14.668840353921048,1.6792276816674827,-12.49107675892198,1.971993548328103,93.59407755716413,23.480862924415845,1.4064757965315868,-13.79845523607427,1.1514598558494136,0.2727518851358959,1.3073784771522892,44.214876033057855,44.214876033057855,66,2026-01-23,2026-04-28
hs300_ma63_d3_s050,hs300,HS300,last_1y,63,3,0.5,2025-05-14,2026-05-14,243,22.26906257911492,14.659063350726964,1.519132706252379,-12.49107675892196,1.7827976730035595,22.370686056942525,19.86168750905728,1.249376010523754,-13.798455236074304,2.407375070057636,0.269756695728625,1.3073784771523442,33.744855967078195,34.15637860082305,17,2026-01-23,2026-04-28
hs300_ma63_d4_s050,hs300,HS300,full,63,4,0.5,2014-10-17,2026-05-14,2813,19.432100634876548,13.97925624218006,1.3900668460632006,-15.490938567364443,1.2544172549890007,687.8667626889688,21.2133874709175,1.3462527747661177,-15.845780106713905,-1.7812868360409515,0.0438140712970831,0.3548415393494597,37.22004976892997,37.22004976892997,202,2020-06-30,2020-07-27
hs300_ma63_d4_s050,hs300,HS300,last_10y,63,4,0.5,2016-05-16,2026-05-14,2427,17.61788408551592,13.840648081246258,1.2729088971915794,-15.490938567364465,1.1373025597449853,409.0636752522169,19.990284643651,1.2847433066823142,-15.490938567364475,-2.37240055813508,-0.0118344094907347,1.2434497875801752e-14,36.50597445405851,36.5471775854965,183,2020-06-30,2020-07-27
hs300_ma63_d4_s050,hs300,HS300,last_5y,63,4,0.5,2021-05-14,2026-05-14,1211,20.76072378894129,14.010819555776122,1.4817636974264254,-12.500545675374497,1.660785403139558,157.02009079218823,23.7881939392064,1.490168955504772,-13.79845523607427,-3.0274701502651027,-0.0084052580783464,1.2979095606997737,37.24194880264244,37.32452518579687,101,2026-01-23,2026-03-11
hs300_ma63_d4_s050,hs300,HS300,last_3y,63,4,0.5,2023-05-15,2026-05-14,726,25.49857094475407,14.9482407419572,1.705790760593243,-12.500545675374497,2.039796630237117,97.6588851836724,23.480862924415845,1.4064757965315868,-13.79845523607427,2.017708020338226,0.2993149640616561,1.2979095606997737,39.66942148760331,39.66942148760331,56,2026-01-23,2026-03-11
hs300_ma63_d4_s050,hs300,HS300,last_1y,63,4,0.5,2025-05-14,2026-05-14,243,23.01306279854653,14.875570073505878,1.5470373696490416,-12.50054567537454,1.8409646583573656,23.11839096697319,19.86168750905728,1.249376010523754,-13.798455236074304,3.1513752894892555,0.2976613591252877,1.2979095606997628,30.45267489711934,30.8641975308642,15,2026-01-23,2026-03-11
hs300_ma63_d5_s050,hs300,HS300,full,63,5,0.5,2014-10-17,2026-05-14,2813,18.743800746804617,14.182903889846074,1.321577082689238,-15.490938567364465,1.209984835024336,636.6737014909504,21.2133874709175,1.3462527747661177,-15.845780106713905,-2.469586724112883,-0.0246756920768795,0.3548415393494384,33.62957696409527,33.62957696409527,182,2020-06-30,2020-07-27
hs300_ma63_d5_s050,hs300,HS300,last_10y,63,5,0.5,2016-05-16,2026-05-14,2427,17.126337125851855,14.054767792993058,1.2185428730021504,-15.490938567364465,1.1055713023052562,388.12549820690754,19.990284643651,1.2847433066823142,-15.490938567364475,-2.863947517799147,-0.0662004336801638,1.2434497875801752e-14,32.756489493201485,32.797692624639474,165,2020-06-30,2020-07-27
hs300_ma63_d5_s050,hs300,HS300,last_5y,63,5,0.5,2021-05-14,2026-05-14,1211,20.577872323639543,14.222108074560747,1.4468932605319904,-13.078537214225792,1.5734077891567697,155.07852530095877,23.7881939392064,1.490168955504772,-13.79845523607427,-3.210321615566848,-0.0432756949727815,0.7199180218484766,33.11312964492155,33.195706028075975,87,2026-01-23,2026-03-11
hs300_ma63_d5_s050,hs300,HS300,last_3y,63,5,0.5,2023-05-15,2026-05-14,726,24.08011014809648,15.170784598106035,1.5872686077885985,-13.078537214225747,1.841192921935041,91.032170878604,23.480862924415845,1.4064757965315868,-13.79845523607427,0.599247223680635,0.1807928112570116,0.719918021848521,35.81267217630854,35.81267217630854,48,2026-01-23,2026-03-11
hs300_ma63_d5_s050,hs300,HS300,last_1y,63,5,0.5,2025-05-14,2026-05-14,243,23.0600303184052,15.05846746273318,1.5313663475698542,-13.078537214225785,1.763196444731017,23.165592986166715,19.86168750905728,1.249376010523754,-13.798455236074304,3.1983428093479205,0.2819903370461003,0.719918021848521,27.57201646090536,27.983539094650205,15,2026-01-23,2026-03-11
