candidate,source_key,source_label,ma,days,scale_when_true,robust_pass,defense_score,ann_return_full,sharpe_repo_full,max_dd_full,ann_delta_pp_full,max_dd_delta_pp_full,defense_days_pct_full,ann_return_last_10y,sharpe_repo_last_10y,max_dd_last_10y,ann_delta_pp_last_10y,max_dd_delta_pp_last_10y,defense_days_pct_last_10y,ann_return_last_5y,sharpe_repo_last_5y,max_dd_last_5y,ann_delta_pp_last_5y,max_dd_delta_pp_last_5y,defense_days_pct_last_5y,ann_return_last_3y,sharpe_repo_last_3y,max_dd_last_3y,ann_delta_pp_last_3y,max_dd_delta_pp_last_3y,defense_days_pct_last_3y,ann_return_last_1y,sharpe_repo_last_1y,max_dd_last_1y,ann_delta_pp_last_1y,max_dd_delta_pp_last_1y,defense_days_pct_last_1y
zz1000_ma60_d2_s050,zz1000,ZZ1000,60,2,0.5,False,-3.157717126654032,18.412014571795844,1.433971620735566,-15.490938567364475,-2.801372899121656,0.3548415393494259,47.03163881976538,17.270489751155992,1.3681556014183214,-15.490938567364454,-2.7197948924950097,2.3092638912203256e-14,47.87803873094355,19.03398638157554,1.4517771330295202,-12.524975372288438,-4.754207557630853,1.2734798637858322,45.16928158546656,19.368090896415445,1.3820243726890848,-12.524975372288385,-4.1127720280004,1.2734798637858873,49.862258953168045,23.06411552233612,1.5944147154809325,-12.524975372288472,3.202428013278837,1.2734798637858322,39.91769547325103
zz1000_ma60_d3_s050,zz1000,ZZ1000,60,3,0.5,False,-3.370505198159727,18.595224552228927,1.4127968891020743,-15.490938567364454,-2.618162918688572,0.354841539349449,42.58798435833629,17.310857406757528,1.3336663513311944,-15.490938567364454,-2.679427236893474,2.3092638912203256e-14,43.51050679851669,19.30033754448712,1.4490399291170877,-12.9996233255926,-4.487856394719273,0.7988319104816686,40.95788604459125,20.53438774810776,1.4550626311388224,-12.999623325592635,-2.946475176308084,0.7988319104816348,45.73002754820937,23.57722429111895,1.6171930907511738,-12.99962332559259,3.715536782061669,0.798831910481713,35.80246913580247
zz1000_ma60_d4_s050,zz1000,ZZ1000,60,4,0.5,False,-1.8096652348350264,18.912599936353725,1.4159974095799368,-15.490938567364465,-2.3007875345637743,0.3548415393494384,39.1041592605759,17.707988769547157,1.3435103348445514,-15.490938567364475,-2.282295874103845,0.0,40.09064688916358,20.34047237914871,1.5074208042596189,-12.6260298792515,-3.447721560057684,1.172425356822771,37.4896779521057,20.72442769194136,1.4546846792984922,-12.62602987925142,-2.756435232474484,1.172425356822849,42.14876033057851,23.05914611296014,1.5721338702137937,-12.6260298792514,3.1974586039028594,1.1724253568229042,32.92181069958848
zz1000_ma60_d5_s050,zz1000,ZZ1000,60,5,0.5,False,-1.5434302989380289,18.47950817859314,1.36172639362118,-15.490938567364488,-2.73387929232436,0.3548415393494153,36.11802346249556,17.412073379995885,1.3002659087558492,-15.490938567364465,-2.578211263655117,1.2434497875801752e-14,37.24763081994232,20.81488432478216,1.5151253702023326,-12.500545675374507,-2.973309614424238,1.2979095606997628,34.76465730800991,20.576464192145384,1.4286831750852065,-12.50054567537452,-2.9043987322704616,1.2979095606997504,39.11845730027548,23.00210756053831,1.560965439433109,-12.500545675374497,3.14042005148103,1.2979095606998072,30.8641975308642
zz1000_ma60_d6_s050,zz1000,ZZ1000,60,6,0.5,False,-1.6636394327424733,18.74219246930009,1.3617422008186548,-15.490938567364454,-2.47119500161741,0.354841539349449,33.45183078563811,17.869895023513504,1.3182967676267807,-15.490938567364443,-2.120389620137498,3.3750779948604765e-14,34.65183353934899,21.51469997822295,1.5482995636453905,-13.07853721422576,-2.273493960983444,0.7199180218485086,32.369942196531795,21.49037478298308,1.474664433733074,-13.078537214225792,-1.9904881414327669,0.7199180218484766,36.36363636363637,24.47781808208871,1.6395116630891744,-13.078537214225785,4.61613057303143,0.719918021848521,28.80658436213992
zz1000_ma60_d7_s050,zz1000,ZZ1000,60,7,0.5,False,-1.4867357089525877,18.47119786180056,1.3309666135615503,-15.74996364893504,-2.742189609116941,0.0958164577788629,31.105581230003555,17.675948631556658,1.2935431437020162,-15.490938567364454,-2.314336012094344,2.3092638912203256e-14,32.34445817882159,21.60985196602454,1.5428348093530382,-13.079372309795334,-2.1783419731818547,0.7190829262789364,30.305532617671343,22.075829557781624,1.5087902148029055,-13.079372309795325,-1.4050333666342212,0.7190829262789471,34.02203856749311,25.27434057560032,1.6896567604608366,-13.079372309795325,5.41265306654304,0.7190829262789808,26.74897119341564
zz1000_ma60_d8_s050,zz1000,ZZ1000,60,8,0.5,False,-2.08530589974411,18.904991601208465,1.3515432763903494,-15.490938567364465,-2.3083958697090345,0.3548415393494384,29.043725559900462,18.111097214941264,1.313885596361308,-15.490938567364475,-1.8791874287097377,0.0,30.284301606922128,21.54247752507532,1.5260171547584933,-13.431314476600964,-2.245716414131074,0.3671407594733065,28.2411230388109,21.78917116020054,1.47829472438986,-13.431314476600988,-1.6916917642153066,0.3671407594732834,31.68044077134986,23.900065741909195,1.577894028755929,-13.431314476600988,4.038378232851915,0.3671407594733171,24.69135802469136
zz1000_ma60_d9_s050,zz1000,ZZ1000,60,9,0.5,False,-3.1109162891518696,19.322027335523863,1.364607416798725,-15.490938567364465,-1.8913601353936365,0.3548415393494384,27.15961606825453,18.3404606116828,1.312520340570052,-15.49093856736443,-1.6498240319682047,4.618527782440651e-14,28.43016069221261,21.18348699629906,1.4896815845012787,-13.798455236074291,-2.6047069429073346,-2.1316282072803012e-14,26.507018992568128,21.33614055131288,1.4394494208664508,-13.79845523607427,-2.1447223731029688,0.0,29.614325068870524,22.35085167351368,1.470337790925878,-13.798455236074291,2.489164164456394,1.2434497875801752e-14,23.045267489711936
zz1000_ma60_d10_s050,zz1000,ZZ1000,60,10,0.5,False,-3.17085274022629,19.36413510627255,1.35805871798741,-15.490938567364475,-1.8492523646449504,0.3548415393494259,25.55990046214006,18.44833111982196,1.3119650385182755,-15.490938567364454,-1.5419535238290436,2.3092638912203256e-14,26.823238566131025,21.06976351279839,1.477501852926847,-13.798455236074304,-2.718430426408005,-3.3750779948604765e-14,24.938067712634187,21.222120624525644,1.4280172854653364,-13.79845523607428,-2.2587422998902014,-1.0658141036401504e-14,27.685950413223143,23.073889057668296,1.51390788771662,-13.798455236074291,3.2122015486110165,1.2434497875801752e-14,21.81069958847737
zz1000_ma60_d11_s050,zz1000,ZZ1000,60,11,0.5,False,-3.160135622109416,19.47818493999592,1.3553172262279425,-15.490938567364475,-1.7352025309215868,0.3548415393494259,24.102381798791324,18.17474370512344,1.2866719055658318,-15.490938567364475,-1.8155409385275616,0.0,25.298722702925424,21.263943850021327,1.4866459344211325,-13.798455236074236,-2.5242500891850668,3.3750779948604765e-14,23.36911643270025,21.32296193823486,1.4300445614592758,-13.79845523607427,-2.157900986180984,0.0,25.75757575757576,22.20571245441912,1.4519926877698124,-13.798455236074258,2.3440249453618343,4.618527782440651e-14,20.5761316872428
zz1000_ma60_d12_s050,zz1000,ZZ1000,60,12,0.5,False,-3.621044476789794,19.440374986054465,1.3438333865480867,-15.490938567364465,-1.7730124848630346,0.3548415393494384,22.71596160682545,18.047352466953548,1.2709560433903326,-15.490938567364465,-1.9429321766974537,1.2434497875801752e-14,23.8566131025958,20.865084230381648,1.454802636231594,-13.798455236074249,-2.923109708824746,2.3092638912203256e-14,21.88274153592073,20.92739508668371,1.399522461966545,-13.798455236074291,-2.553467837732136,-2.1316282072803012e-14,23.96694214876033,22.368396350381303,1.4602560767417463,-13.79845523607427,2.5067088413240235,3.3750779948604765e-14,19.34156378600823
zz1000_ma60_d13_s050,zz1000,ZZ1000,60,13,0.5,False,-3.09724829597231,19.454072446033365,1.3396053336664453,-15.490938567364488,-1.7593150248841347,0.3548415393494153,21.400639886242445,18.085599935959973,1.26785535355966,-15.490938567364465,-1.904684707691029,1.2434497875801752e-14,22.49690976514215,21.3950857947375,1.48657076933174,-13.79845523607427,-2.393108144468893,0.0,20.478943022295624,21.40673841495641,1.4254897189952875,-13.79845523607427,-2.0741245094594305,0.0,22.31404958677686,21.42224005646536,1.3957203060739878,-13.798455236074323,1.5605525474080792,-2.1316282072803012e-14,18.51851851851852
zz1000_ma60_d14_s050,zz1000,ZZ1000,60,14,0.5,False,-1.9528780369108647,19.740933885843283,1.3482014533819429,-15.490938567364443,-1.4724535850742164,0.3548415393494597,20.156416637042305,18.416275542592643,1.2791620727306523,-15.490938567364475,-1.5740091010583583,0.0,21.21961269056448,21.999814158819685,1.5052362170568627,-13.79845523607427,-1.788379780386709,0.0,19.07514450867052,22.76007496236448,1.4860107279968269,-13.79845523607428,-0.7207879620513715,-1.0658141036401504e-14,20.66115702479339,21.74788208300016,1.416745848222178,-13.79845523607428,1.886194573942877,2.3092638912203256e-14,17.695473251028808
zz1000_ma60_d15_s050,zz1000,ZZ1000,60,15,0.5,False,-1.4100432102851022,19.81637290988889,1.347382663131997,-15.490938567364475,-1.3970145610286089,0.3548415393494259,18.91219338784216,18.50300106682452,1.27863886198153,-15.490938567364465,-1.4872835768264814,1.2434497875801752e-14,19.94231561598681,22.436148713400005,1.5262689422163678,-13.79845523607427,-1.352045225806389,0.0,17.671345995045417,23.32268453680375,1.517120466979096,-13.798455236074258,-0.1581783876120965,1.2434497875801752e-14,19.00826446280992,22.20275330013844,1.4432768994572125,-13.798455236074291,2.341065791081153,1.2434497875801752e-14,16.872427983539097
zz1000_ma60_d16_s050,zz1000,ZZ1000,60,16,0.5,False,-0.4895371433092284,20.039335114812285,1.358703646484842,-15.883913075296665,-1.1740523561052143,-0.0381329685827598,17.810167081407748,18.91905246697112,1.3037470715955377,-15.490938567364465,-1.0712321766798816,1.2434497875801752e-14,18.829831067161106,23.13217235841737,1.5694394363294042,-13.798455236074291,-0.656021580789016,-2.1316282072803012e-14,16.51527663088357,24.248108879557726,1.5712362673242026,-13.798455236074291,0.7672459551418811,-2.1316282072803012e-14,17.768595041322314,22.060837768584427,1.433718589676089,-13.798455236074226,2.199150259527148,7.815970093361102e-14,16.049382716049383
zz1000_ma60_d17_s050,zz1000,ZZ1000,60,17,0.5,False,-0.4361001579893737,20.4597842060819,1.3798525497041214,-15.490938567364465,-0.7536032648356006,0.3548415393494384,16.708140774973337,19.301527296290534,1.3259983125289083,-15.490938567364454,-0.6887573473604682,2.3092638912203256e-14,17.717346518335393,23.293821424991947,1.5779383517597336,-13.906435467470878,-0.4943725142144473,-0.107980231396608,15.359207266721716,24.0462926259238,1.5568369925398022,-13.906435467470937,0.5654297015079486,-0.1079802313966649,16.528925619834713,21.421510248992035,1.3903602789468117,-13.90643546747099,1.5598227399347555,-0.1079802313966862,15.22633744855967
zz1000_ma60_d18_s050,zz1000,ZZ1000,60,18,0.5,False,-2.386116351618296,20.90896628693031,1.4024784250234288,-15.490938567364454,-0.3044211839871913,0.354841539349449,15.64166370423036,19.45321561399207,1.3314864432760074,-15.490938567364475,-0.5370690296589302,0.0,16.64606510094767,23.2782106184948,1.5680328744606498,-14.78239283063325,-0.5099833207115942,-0.9839375945589808,14.203137902559869,23.514012180111045,1.5118089897022753,-14.782392830633285,0.0331492556952,-0.9839375945590144,15.289256198347106,19.556363944058663,1.2588037815788489,-14.78239283063324,-0.3053235649986163,-0.9839375945589364,14.40329218106996
zz1000_ma60_d19_s050,zz1000,ZZ1000,60,19,0.5,False,-1.37456164493602,21.32105081894833,1.4245993336526084,-15.490938567364475,0.1076633480308295,0.3548415393494259,14.610735869178813,20.06832356515009,1.3677268198644044,-15.490938567364443,0.0780389214990897,3.3750779948604765e-14,15.57478368355995,24.10925768999168,1.6168019021480369,-14.852356752874895,0.3210637507852851,-1.0539015168006252,13.04706853839802,24.37082225978724,1.5601760210186764,-14.85235675287494,0.8899593353713939,-1.0539015168006696,14.049586776859504,19.600049793041087,1.2613582587354104,-14.85235675287484,-0.2616377160161924,-1.0539015168005363,13.580246913580249
zz1000_ma60_d20_s050,zz1000,ZZ1000,60,20,0.5,False,-2.540319471588392,20.85723246168612,1.3895853988284328,-15.5471746424113,-0.356155009231383,0.2986054643026037,13.615357269818698,19.56393939689269,1.3293659097834478,-15.490938567364465,-0.4263452467583093,1.2434497875801752e-14,14.54470539761022,23.424111974048124,1.5635342053734038,-14.999018286265764,-0.3640819651582703,-1.2005630501914943,11.973575557390587,23.84360066177025,1.519979252863524,-14.99901828626574,0.3627377373544007,-1.2005630501914712,12.947658402203857,19.14820991732624,1.2316401234758847,-14.999018286265798,-0.7134775917310385,-1.2005630501914943,12.757201646090536
zz1000_ma61_d2_s050,zz1000,ZZ1000,61,2,0.5,False,-2.7186818745157746,18.67737769724505,1.4520030879309287,-15.490938567364498,-2.536009773672454,0.3548415393494046,46.99608958407394,17.640009015605006,1.394663312872494,-15.490938567364443,-2.3502756280459955,3.3750779948604765e-14,47.91924186238154,19.556834499344376,1.4843487423377475,-12.524975372288427,-4.231359439862018,1.2734798637858429,45.08670520231214,19.35379401847417,1.3813226882484448,-12.524975372288427,-4.127068905941677,1.2734798637858429,50.0,22.78221692237743,1.5764142693589938,-12.524975372288417,2.92052941332015,1.2734798637858873,40.74074074074074
zz1000_ma61_d3_s050,zz1000,ZZ1000,61,3,0.5,False,-3.1832803533235667,18.75832609066532,1.422744064058815,-15.490938567364475,-2.455061380252179,0.3548415393494259,42.65908282971916,17.550932965710885,1.3496174889636765,-15.490938567364465,-2.4393516779401168,1.2434497875801752e-14,43.67531932426865,19.60159606886637,1.4656662330415875,-12.999623325592625,-4.186597870340016,0.7988319104816455,40.95788604459125,20.36750335444748,1.4435312402942249,-12.9996233255926,-3.1133595699683667,0.7988319104816686,46.00550964187328,23.38044147862581,1.6054313601806616,-12.9996233255926,3.5187539695685324,0.7988319104817023,37.03703703703704
zz1000_ma61_d4_s050,zz1000,ZZ1000,61,4,0.5,False,-1.684146375621943,18.995926563957187,1.421195580944142,-15.490938567364454,-2.217460906960312,0.354841539349449,39.175257731958766,17.833667484760674,1.352021822737415,-15.490938567364454,-2.156617158890328,2.3092638912203256e-14,40.214256283477546,20.56780161738747,1.521669103094892,-12.6260298792515,-3.220392321818924,1.172425356822771,37.4896779521057,20.62245745691529,1.4481032744600342,-12.626029879251464,-2.858405467500557,1.172425356822805,42.42424242424242,22.863188281620104,1.5604427329374686,-12.626029879251464,3.0015007725628244,1.1724253568228384,34.15637860082305
zz1000_ma61_d5_s050,zz1000,ZZ1000,61,5,0.5,False,-1.3963535402437524,18.51382048096797,1.3619411764925011,-15.490938567364475,-2.699566989949531,0.3548415393494259,36.18912193387842,17.451485457826998,1.300578400117774,-15.490938567364454,-2.538799185824004,2.3092638912203256e-14,37.33003708281829,20.92096661837386,1.5172028663428514,-12.50054567537452,-2.8672273208325336,1.2979095606997504,34.76465730800991,20.72512333811112,1.4385887288144106,-12.50054567537452,-2.755739586304728,1.2979095606997504,39.39393939393939,22.8062405566694,1.549315399536824,-12.500545675374475,2.9445530476121213,1.2979095606998283,32.098765432098766
zz1000_ma61_d6_s050,zz1000,ZZ1000,61,6,0.5,False,-1.8223536026407143,18.658600153709195,1.354563893453963,-15.490938567364454,-2.554787317208305,0.354841539349449,33.52292925702097,17.773724976874572,1.3099273537896037,-15.490938567364465,-2.21655966677643,1.2434497875801752e-14,34.73423980222497,21.35899929663312,1.5344635498317516,-13.078537214225792,-2.429194642573276,0.7199180218484766,32.369942196531795,21.424817171415462,1.4707276761032522,-13.078537214225792,-2.0560457530003795,0.7199180218484766,36.63911845730027,24.279601175407727,1.6279097506999862,-13.078537214225792,4.417913666350447,0.7199180218485104,30.04115226337449
zz1000_ma61_d7_s050,zz1000,ZZ1000,61,7,0.5,False,-1.4140493755800572,18.522802603456245,1.3343456769693285,-16.139279848382525,-2.6905848674612542,-0.2934997416686222,31.14113046569499,17.735361365014146,1.2974954543293769,-15.490938567364454,-2.254923278636856,2.3092638912203256e-14,32.38566131025958,21.85629613921045,1.5597188474689656,-13.0793723097953,-1.9318977999959444,0.7190829262789702,30.305532617671343,22.110003417606915,1.511455098586019,-13.0793723097953,-1.3708595068089302,0.7190829262789702,34.29752066115703,25.07485529655236,1.6780369843752574,-13.079372309795325,5.2131677874950775,0.7190829262789808,27.983539094650205
zz1000_ma61_d8_s050,zz1000,ZZ1000,61,8,0.5,False,-2.041449997728687,18.96434776445197,1.35544270290459,-15.490938567364465,-2.249039706465528,0.3548415393494384,29.079274795591896,18.17943700354845,1.3184428063520466,-15.490938567364465,-1.8108476401025515,1.2434497875801752e-14,30.32550473836012,21.705524079579952,1.5366196149134246,-13.431314476600996,-2.082669859626442,0.3671407594732727,28.2411230388109,21.64549662111961,1.468914181326522,-13.431314476600988,-1.8353663032962368,0.3671407594732834,31.95592286501377,23.70276884076381,1.5664358630989568,-13.431314476600996,3.8410813317065298,0.3671407594733065,25.925925925925924
zz1000_ma61_d9_s050,zz1000,ZZ1000,61,9,0.5,False,-3.1113646885663715,19.340671013484133,1.3657071479596503,-15.490938567364465,-1.8727164574333663,0.3548415393494384,27.195165303945966,18.36189196400657,1.31380521012788,-15.490938567364475,-1.6283926796444312,0.0,28.4713638236506,21.26538945858425,1.4948741369220824,-13.79845523607428,-2.522804480622145,-1.0658141036401504e-14,26.507018992568128,21.23190993787498,1.4329171533522411,-13.79845523607427,-2.248952986540864,0.0,29.88980716253444,22.15602172130076,1.4589758379874458,-13.798455236074314,2.294334212243477,-1.0658141036401504e-14,24.279835390946506
zz1000_ma61_d10_s050,zz1000,ZZ1000,61,10,0.5,False,-3.200976665971901,19.32666073183844,1.355260030046291,-15.490938567364454,-1.8867267390790587,0.354841539349449,25.59544969783149,18.40523098838829,1.308704501813093,-15.490938567364475,-1.585053655262712,0.0,26.864441697569013,20.98592238834418,1.4712467365439723,-13.79845523607428,-2.802271550862216,-1.0658141036401504e-14,24.938067712634187,21.28881402892229,1.4327441368396263,-13.79845523607428,-2.1920488954935564,-1.0658141036401504e-14,27.96143250688705,22.87790774984905,1.502537089874484,-13.798455236074258,3.016220240791778,4.618527782440651e-14,23.045267489711936
zz1000_ma61_d11_s050,zz1000,ZZ1000,61,11,0.5,False,-3.047852446581844,19.504298969838985,1.3567554526571797,-15.490938567364488,-1.709088501078515,0.3548415393494153,24.13793103448276,18.204681337599627,1.288358925144156,-15.490938567364454,-1.7856033060513743,2.3092638912203256e-14,25.339925834363413,21.296536921325824,1.4879406534835964,-13.798455236074304,-2.49165701788057,-3.3750779948604765e-14,23.36911643270025,21.48499758550944,1.4404134657177925,-13.79845523607428,-1.995865338906409,-1.0658141036401504e-14,26.033057851239672,22.01111362006698,1.4406879713628815,-13.798455236074258,2.1494261110097,4.618527782440651e-14,21.81069958847737
zz1000_ma61_d12_s050,zz1000,ZZ1000,61,12,0.5,False,-3.8084119160379033,19.3467847664623,1.3369335591713896,-15.490938567364454,-1.8666027044552005,0.354841539349449,22.75151084251689,17.940149094712577,1.2629202467845753,-15.490938567364475,-2.0501355489384245,0.0,23.897816234033787,20.671478456697056,1.4400765185667197,-13.798455236074258,-3.1167154825093384,1.2434497875801752e-14,21.88274153592073,20.85346935411305,1.3951240908227545,-13.79845523607427,-2.627393570302793,0.0,24.24242424242424,22.173538460246345,1.4489580511730709,-13.79845523607427,2.311850951189065,3.3750779948604765e-14,20.5761316872428
zz1000_ma61_d13_s050,zz1000,ZZ1000,61,13,0.5,False,-3.0502755848210894,19.433837290184552,1.337466962206284,-15.490938567364475,-1.7795501807329472,0.3548415393494259,21.43618912193388,18.062415494438323,1.2653839215960132,-15.490938567364488,-1.927869149212679,-1.0658141036401504e-14,22.53811289658013,21.31738709093771,1.4791536210131826,-13.798455236074258,-2.470806848268684,1.2434497875801752e-14,20.478943022295624,21.601566982580355,1.4376653477809926,-13.798455236074291,-1.8792959418354904,-2.1316282072803012e-14,22.58953168044077,21.22888881367291,1.3844799868241138,-13.79845523607428,1.3672013046156302,2.3092638912203256e-14,19.753086419753085
zz1000_ma61_d14_s050,zz1000,ZZ1000,61,14,0.5,False,-2.014994749752492,19.714327849275804,1.346481002844957,-15.490938567364475,-1.4990596216416954,0.3548415393494259,20.191965872733736,18.38577965897208,1.2771544998437214,-15.490938567364465,-1.604504984678922,1.2434497875801752e-14,21.26081582200247,21.96799735384108,1.503383092409783,-13.798455236074291,-1.82019658536532,-2.1316282072803012e-14,19.07514450867052,22.69815422528041,1.4824222627196464,-13.79845523607427,-0.7827086991354371,0.0,20.9366391184573,21.554012291954194,1.4054925958372635,-13.79845523607428,1.6923247828969146,2.3092638912203256e-14,18.93004115226337
zz1000_ma61_d15_s050,zz1000,ZZ1000,61,15,0.5,False,-1.5373176704465896,19.793574560433203,1.345795401799664,-15.490938567364475,-1.4198129104842965,0.3548415393494259,18.9477426235336,18.476866821065883,1.2767913329851588,-15.490938567364465,-1.5134178225851187,1.2434497875801752e-14,19.983518747424807,22.39629561971968,1.523580167762565,-13.79845523607427,-1.391898319486721,0.0,17.671345995045417,23.134122955919835,1.5050560652507676,-13.798455236074304,-0.3467399684960099,-3.3750779948604765e-14,19.28374655647383,22.008159177906485,1.4320220702221345,-13.798455236074291,2.1464716688492054,1.2434497875801752e-14,18.106995884773664
zz1000_ma61_d16_s050,zz1000,ZZ1000,61,16,0.5,False,-0.2649765522510163,20.152108060713505,1.3659948285454349,-15.784447784086796,-1.0612794102039975,0.0613323226271056,17.845716317099182,19.048551097522992,1.31225996687754,-15.490938567364475,-0.9417335461280096,0.0,18.87103419859909,23.382677524921004,1.5855522285955457,-13.798455236074236,-0.4055164142853904,3.3750779948604765e-14,16.51527663088357,24.267493619013592,1.5728450735320323,-13.79845523607427,0.786630694597747,0.0,18.044077134986225,21.866469630853857,1.4224719083258182,-13.798455236074249,2.004782121796577,5.684341886080804e-14,17.28395061728395
zz1000_ma61_d17_s050,zz1000,ZZ1000,61,17,0.5,False,-0.5895905807465947,20.383923225465228,1.3741955557649772,-15.490938567364465,-0.8294642454522716,0.3548415393494384,16.74369001066477,19.214450873972044,1.319393689314123,-15.490938567364465,-0.7758337696789575,1.2434497875801752e-14,17.758549649773382,23.25408644802458,1.5740993908678431,-13.906435467470937,-0.534107491181814,-0.1079802313966649,15.359207266721716,23.866123179695364,1.5454472152797647,-13.906435467470946,0.385260255279519,-0.1079802313966755,16.804407713498623,21.22816016833604,1.379152454294036,-13.906435467470912,1.3664726592787595,-0.107980231396608,16.46090534979424
zz1000_ma61_d18_s050,zz1000,ZZ1000,61,18,0.5,False,-2.3992966699993308,20.83658821594185,1.3973210049264364,-15.490938567364454,-0.3767992549756478,0.354841539349449,15.677212939921793,19.37034021748156,1.3254697529853932,-15.490938567364443,-0.6199444261694396,3.3750779948604765e-14,16.68726823238566,23.2087665285571,1.5627790462928384,-14.782392830633295,-0.5794274106492949,-0.9839375945590252,14.203137902559869,23.63997102979727,1.5197200766449257,-14.782392830633317,0.1591081053814242,-0.9839375945590464,15.564738292011018,19.365983898841364,1.2477484243613424,-14.78239283063335,-0.4957036102159158,-0.9839375945590464,15.637860082304528
zz1000_ma61_d19_s050,zz1000,ZZ1000,61,19,0.5,False,-1.5171269080620946,21.296248568493706,1.422996307238198,-15.490938567364454,0.0828610975762025,0.354841539349449,14.646285104870246,20.03987395841993,1.3658512653176362,-15.49093856736442,0.0495893147689265,5.684341886080804e-14,15.61598681499794,23.98790641160029,1.6087811266780592,-14.852356752874895,0.1997124723938981,-1.0539015168006252,13.04706853839802,24.23549261865649,1.551804655548573,-14.852356752874895,0.7546296942406485,-1.0539015168006252,14.325068870523417,19.409600183029102,1.25030276081309,-14.852356752874895,-0.4520873260281739,-1.0539015168005914,14.814814814814811
zz1000_ma61_d20_s050,zz1000,ZZ1000,61,20,0.5,False,-2.8717879439575897,20.802549535579963,1.38546076022928,-15.490938567364475,-0.4108379353375362,0.3548415393494259,13.650906505510132,19.50123995948485,1.324551996246811,-15.490938567364488,-0.4890446841661529,-1.0658141036401504e-14,14.585908529048208,23.219058260304948,1.5485982101017537,-14.99901828626573,-0.5691356789014463,-1.2005630501914606,11.973575557390587,23.42029883065935,1.4911707190243375,-14.999018286265697,-0.060564093756497,-1.2005630501914268,13.223140495867767,18.95847981143075,1.2206088144656535,-14.999018286265676,-0.9032076976265307,-1.2005630501913718,13.991769547325102
zz1000_ma62_d2_s050,zz1000,ZZ1000,62,2,0.5,False,-2.9482603421835503,18.69918776801327,1.458960646834613,-15.490938567364488,-2.5141997029042287,0.3548415393494153,47.13828652683967,17.541221083372726,1.3872640139216432,-15.490938567364465,-2.449063560278276,1.2434497875801752e-14,48.00164812525752,19.42159039609728,1.4747689490253475,-12.524975372288417,-4.366603543109118,1.2734798637858535,45.16928158546656,19.128669118617925,1.3661923648447565,-12.524975372288385,-4.352193805797921,1.2734798637858873,50.13774104683195,22.78221692237743,1.5764142693589938,-12.524975372288417,2.92052941332015,1.2734798637858873,40.74074074074074
zz1000_ma62_d3_s050,zz1000,ZZ1000,62,3,0.5,False,-3.349078199797431,18.910914452917503,1.439701570780641,-15.490938567364454,-2.302473017999997,0.354841539349449,42.90792747955919,17.58166896730884,1.3528729068555363,-15.490938567364443,-2.408615676342162,3.3750779948604765e-14,43.840131850020605,19.46630133080309,1.4562061920723937,-12.999623325592491,-4.321892608403303,0.7988319104817787,41.04046242774567,20.14046639796476,1.4284016902456915,-12.9996233255926,-3.340396526451084,0.7988319104816686,46.14325068870524,23.38044147862581,1.6054313601806616,-12.9996233255926,3.5187539695685324,0.7988319104817023,37.03703703703704
zz1000_ma62_d4_s050,zz1000,ZZ1000,62,4,0.5,False,-1.804028983122232,19.45566991165004,1.454816016851984,-15.490938567364454,-1.7577175592674583,0.354841539349449,39.45965161749022,18.02146820735236,1.3670240272260317,-15.490938567364443,-1.968816436298649,3.3750779948604765e-14,40.3790688092295,20.407548077172155,1.5106005690833868,-12.626029879251444,-3.380645862034239,1.172425356822826,37.57225433526011,20.355145059538195,1.430453397282104,-12.626029879251456,-3.1257178648776502,1.1724253568228151,42.56198347107439,22.863188281620104,1.5604427329374686,-12.626029879251464,3.0015007725628244,1.1724253568228384,34.15637860082305
zz1000_ma62_d5_s050,zz1000,ZZ1000,62,5,0.5,False,-1.2738324201918942,19.17679053093196,1.4071889387958736,-15.490938567364507,-2.0365969399855466,0.354841539349394,36.50906505510132,17.69652769793071,1.3192753194494709,-15.490938567364443,-2.2937569457202933,3.3750779948604765e-14,37.49484960857025,20.92096661837386,1.5172028663428514,-12.50054567537452,-2.8672273208325336,1.2979095606997504,34.76465730800991,20.72512333811112,1.4385887288144106,-12.50054567537452,-2.755739586304728,1.2979095606997504,39.39393939393939,22.8062405566694,1.549315399536824,-12.500545675374475,2.9445530476121213,1.2979095606998283,32.098765432098766
zz1000_ma62_d6_s050,zz1000,ZZ1000,62,6,0.5,False,-1.747631326763814,19.224777415236822,1.3921876655654255,-15.490938567364465,-1.9886100556806736,0.3548415393494384,33.807323142552434,17.923169528628335,1.3212046650853384,-15.490938567364443,-2.0671151150226663,3.3750779948604765e-14,34.857849196538936,21.35899929663312,1.5344635498317516,-13.078537214225792,-2.429194642573276,0.7199180218484766,32.369942196531795,21.424817171415462,1.4707276761032522,-13.078537214225792,-2.0560457530003795,0.7199180218484766,36.63911845730027,24.279601175407727,1.6279097506999862,-13.078537214225792,4.417913666350447,0.7199180218485104,30.04115226337449
