trade_id,strategy,symbol,allocation,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade
1539,Sub-B,SUBB_T1539,BIL:33.3%(BIL); IBIT:10.9%(比特币); VEA:16.5%(发达市场); QQQM:56.4%(Nasdaq 100),2023-10-26,2023-10-26,1.0,0.990756098245196,long,1,False
1540,Sub-B,SUBB_T1540,BIL:33.3%(BIL); IBIT:10.9%(比特币); VEA:16.5%(发达市场); QQQM:56.4%(Nasdaq 100),2023-10-27,2023-11-01,1.0,1.0281957740528993,long,4,False
1541,Sub-B,SUBB_T1541,BIL:12.1%(BIL); IBIT:10.3%(比特币); PDBC:15.1%(大宗商品); VEA:16.0%(发达市场); QQQM:69.4%(Nasdaq 100),2023-11-02,2023-11-02,1.0,1.0121643257255442,long,1,False
1542,Sub-B,SUBB_T1542,BIL:12.1%(BIL); IBIT:10.3%(比特币); PDBC:15.1%(大宗商品); VEA:16.0%(发达市场); QQQM:69.4%(Nasdaq 100),2023-11-03,2023-11-08,1.0,1.0148568266279685,long,4,False
1543,Sub-B,SUBB_T1543,BIL:11.1%(BIL); IBIT:11.8%(比特币); VEA:16.2%(发达市场); QQQM:77.3%(Nasdaq 100),2023-11-09,2023-11-09,1.0,0.997330024324877,long,1,False
1544,Sub-B,SUBB_T1544,BIL:11.1%(BIL); IBIT:11.8%(比特币); VEA:16.2%(发达市场); QQQM:77.3%(Nasdaq 100),2023-11-10,2023-11-15,1.0,1.0417815069607759,long,4,False
1545,Sub-B,SUBB_T1545,BIL:2.2%(BIL); IBIT:9.4%(比特币); VEA:29.7%(发达市场); EMXC:15.4%(新兴市场(除中国)); QQQM:67.4%(Nasdaq 100),2023-11-16,2023-11-16,1.0,0.9952398525528254,long,1,False
1546,Sub-B,SUBB_T1546,BIL:2.2%(BIL); IBIT:9.4%(比特币); VEA:29.7%(发达市场); EMXC:15.4%(新兴市场(除中国)); QQQM:67.4%(Nasdaq 100),2023-11-17,2023-11-21,1.0,0.987106840532684,long,3,False
1547,Sub-B,SUBB_T1547,IBIT:10.4%(比特币); PDBC:13.2%(大宗商品); VEA:26.0%(发达市场); GLDM:25.4%(黄金); QQQM:69.0%(Nasdaq 100),2023-11-22,2023-11-22,1.0,1.0073526295496544,long,1,False
1548,Sub-B,SUBB_T1548,IBIT:10.4%(比特币); PDBC:13.2%(大宗商品); VEA:26.0%(发达市场); GLDM:25.4%(黄金); QQQM:69.0%(Nasdaq 100),2023-11-24,2023-11-29,1.0,1.0305671088991721,long,4,False
1549,Sub-B,SUBB_T1549,IBIT:14.2%(比特币); PDBC:12.0%(大宗商品); VEA:29.5%(发达市场); QQQM:80.2%(Nasdaq 100),2023-11-30,2023-11-30,1.0,0.9943702431801951,long,1,False
1550,Sub-B,SUBB_T1550,IBIT:14.2%(比特币); PDBC:12.0%(大宗商品); VEA:29.5%(发达市场); QQQM:80.2%(Nasdaq 100),2023-12-01,2023-12-06,1.0,1.0091703787325013,long,4,False
1551,Sub-B,SUBB_T1551,IBIT:11.8%(比特币); VEA:16.3%(发达市场); GLDM:26.2%(黄金); QQQM:82.0%(Nasdaq 100),2023-12-07,2023-12-07,1.0,1.0113688201276418,long,1,False
1552,Sub-B,SUBB_T1552,IBIT:11.8%(比特币); VEA:16.3%(发达市场); GLDM:26.2%(黄金); QQQM:82.0%(Nasdaq 100),2023-12-08,2023-12-13,1.0,1.033053650521973,long,4,False
1553,Sub-B,SUBB_T1553,IBIT:8.0%(比特币); VEA:48.1%(发达市场); QQQM:74.1%(Nasdaq 100),2023-12-14,2023-12-14,1.0,1.002394155328579,long,1,False
1554,Sub-B,SUBB_T1554,IBIT:8.0%(比特币); VEA:48.1%(发达市场); QQQM:74.1%(Nasdaq 100),2023-12-15,2023-12-20,1.0,0.9985014898646053,long,4,False
1555,Sub-B,SUBB_T1555,IBIT:11.2%(比特币); VEA:29.9%(发达市场); GLDM:19.9%(黄金); QQQM:78.6%(Nasdaq 100),2023-12-21,2023-12-21,1.0,1.0168090916241384,long,1,False
1556,Sub-B,SUBB_T1556,IBIT:11.2%(比特币); VEA:29.9%(发达市场); GLDM:19.9%(黄金); QQQM:78.6%(Nasdaq 100),2023-12-22,2023-12-27,1.0,1.010675183606358,long,3,False
1557,Sub-B,SUBB_T1557,IBIT:10.3%(比特币); VEA:15.1%(发达市场); EMXC:28.4%(新兴市场(除中国)); QQQM:80.1%(Nasdaq 100),2023-12-28,2023-12-28,1.0,0.995572677948091,long,1,False
1558,Sub-B,SUBB_T1558,IBIT:10.3%(比特币); VEA:15.1%(发达市场); EMXC:28.4%(新兴市场(除中国)); QQQM:80.1%(Nasdaq 100),2023-12-29,2024-01-03,1.0,0.9314880359903737,long,3,False
1559,Sub-B,SUBB_T1559,IBIT:11.6%(比特币); VEA:32.0%(发达市场); GLDM:19.7%(黄金); QQQM:53.9%(Nasdaq 100),2024-01-04,2024-01-04,1.0,0.9996349424556874,long,1,False
1560,Sub-B,SUBB_T1560,IBIT:11.6%(比特币); VEA:32.0%(发达市场); GLDM:19.7%(黄金); QQQM:53.9%(Nasdaq 100),2024-01-05,2024-01-10,1.0,1.0656133568093011,long,4,False
1561,Sub-B,SUBB_T1561,IBIT:12.5%(比特币); VEA:46.1%(发达市场); QQQM:47.8%(Nasdaq 100),2024-01-11,2024-01-11,1.0,1.000820552600698,long,1,False
1562,Sub-B,SUBB_T1562,IBIT:12.5%(比特币); VEA:46.1%(发达市场); QQQM:47.8%(Nasdaq 100),2024-01-12,2024-01-17,1.0,0.9785567200210199,long,3,False
1563,Sub-B,SUBB_T1563,BIL:8.3%(BIL); IBIT:12.4%(比特币); VEA:30.4%(发达市场); QQQM:53.5%(Nasdaq 100),2024-01-18,2024-01-18,1.0,1.0054344263724766,long,1,False
1564,Sub-B,SUBB_T1564,BIL:8.3%(BIL); IBIT:12.4%(比特币); VEA:30.4%(发达市场); QQQM:53.5%(Nasdaq 100),2024-01-19,2024-01-24,1.0,1.0148049635483667,long,4,False
1565,Sub-B,SUBB_T1565,BIL:7.0%(BIL); IBIT:11.8%(比特币); VEA:32.9%(发达市场); QQQM:54.7%(Nasdaq 100),2024-01-25,2024-01-25,1.0,1.0024364209154408,long,1,False
1566,Sub-B,SUBB_T1566,BIL:7.0%(BIL); IBIT:11.8%(比特币); VEA:32.9%(发达市场); QQQM:54.7%(Nasdaq 100),2024-01-26,2024-01-31,1.0,0.9969538855287599,long,4,False
1567,Sub-B,SUBB_T1567,IBIT:11.2%(比特币); VEA:33.9%(发达市场); GLDM:21.9%(黄金); QQQM:44.7%(Nasdaq 100),2024-02-01,2024-02-01,1.0,1.0108846720380644,long,1,False
1568,Sub-B,SUBB_T1568,IBIT:11.2%(比特币); VEA:33.9%(发达市场); GLDM:21.9%(黄金); QQQM:44.7%(Nasdaq 100),2024-02-02,2024-02-07,1.0,1.011985877115754,long,4,False
1569,Sub-B,SUBB_T1569,IBIT:13.1%(比特币); VEA:16.9%(发达市场); EMXC:29.7%(新兴市场(除中国)); QQQM:49.1%(Nasdaq 100),2024-02-08,2024-02-08,1.0,1.003646126482186,long,1,False
1570,Sub-B,SUBB_T1570,IBIT:13.1%(比特币); VEA:16.9%(发达市场); EMXC:29.7%(新兴市场(除中国)); QQQM:49.1%(Nasdaq 100),2024-02-09,2024-02-14,1.0,0.9788642680974706,long,4,False
1571,Sub-B,SUBB_T1571,IBIT:13.8%(比特币); VEA:17.3%(发达市场); EMXC:32.0%(新兴市场(除中国)); QQQM:42.0%(Nasdaq 100),2024-02-15,2024-02-15,1.0,1.0044135737596092,long,1,False
1572,Sub-B,SUBB_T1572,IBIT:13.8%(比特币); VEA:17.3%(发达市场); EMXC:32.0%(新兴市场(除中国)); QQQM:42.0%(Nasdaq 100),2024-02-16,2024-02-21,1.0,0.9912606877677201,long,3,False
1573,Sub-B,SUBB_T1573,IBIT:15.9%(比特币); VEA:17.7%(发达市场); EMXC:33.6%(新兴市场(除中国)); QQQM:38.6%(Nasdaq 100),2024-02-22,2024-02-22,1.0,1.0199559788633425,long,1,False
1574,Sub-B,SUBB_T1574,IBIT:15.9%(比特币); VEA:17.7%(发达市场); EMXC:33.6%(新兴市场(除中国)); QQQM:38.6%(Nasdaq 100),2024-02-23,2024-02-28,1.0,1.0182459821396734,long,4,False
1575,Sub-B,SUBB_T1575,IBIT:13.3%(比特币); VEA:34.8%(发达市场); EMXC:16.5%(新兴市场(除中国)); QQQM:46.4%(Nasdaq 100),2024-02-29,2024-02-29,1.0,1.0087130538976978,long,1,False
1576,Sub-B,SUBB_T1576,IBIT:13.3%(比特币); VEA:34.8%(发达市场); EMXC:16.5%(新兴市场(除中国)); QQQM:46.4%(Nasdaq 100),2024-03-01,2024-03-06,1.0,1.0471061727563744,long,4,False
1577,Sub-B,SUBB_T1577,IBIT:10.0%(比特币); VEA:37.1%(发达市场); EMXC:17.1%(新兴市场(除中国)); QQQM:46.8%(Nasdaq 100),2024-03-07,2024-03-07,1.0,1.014050726184176,long,1,False
1578,Sub-B,SUBB_T1578,IBIT:10.0%(比特币); VEA:37.1%(发达市场); EMXC:17.1%(新兴市场(除中国)); QQQM:46.8%(Nasdaq 100),2024-03-08,2024-03-13,1.0,1.0031073105482589,long,4,False
1579,Sub-B,SUBB_T1579,IBIT:8.9%(比特币); VEA:19.6%(发达市场); EMXC:38.5%(新兴市场(除中国)); QQQM:43.1%(Nasdaq 100),2024-03-14,2024-03-14,1.0,0.9901286482011087,long,1,False
1580,Sub-B,SUBB_T1580,IBIT:8.9%(比特币); VEA:19.6%(发达市场); EMXC:38.5%(新兴市场(除中国)); QQQM:43.1%(Nasdaq 100),2024-03-15,2024-03-20,1.0,0.9790784147191295,long,4,False
1581,Sub-B,SUBB_T1581,IBIT:8.1%(比特币); VEA:19.2%(发达市场); EMXC:17.8%(新兴市场(除中国)); GLDM:20.9%(黄金); QQQM:43.9%(Nasdaq 100),2024-03-21,2024-03-21,1.0,1.0025447681661952,long,1,False
1582,Sub-B,SUBB_T1582,IBIT:8.1%(比特币); VEA:19.2%(发达市场); EMXC:17.8%(新兴市场(除中国)); GLDM:20.9%(黄金); QQQM:43.9%(Nasdaq 100),2024-03-22,2024-03-27,1.0,1.037185930169688,long,4,False
1583,Sub-B,SUBB_T1583,IBIT:7.6%(比特币); VEA:19.2%(发达市场); EMXC:18.1%(新兴市场(除中国)); GLDM:19.3%(黄金); QQQM:43.3%(Nasdaq 100),2024-03-28,2024-03-28,1.0,1.0046078631986106,long,1,False
1584,Sub-B,SUBB_T1584,IBIT:7.6%(比特币); VEA:19.2%(发达市场); EMXC:18.1%(新兴市场(除中国)); GLDM:19.3%(黄金); QQQM:43.3%(Nasdaq 100),2024-04-01,2024-04-03,1.0,1.0010957355414154,long,3,False
1585,Sub-B,SUBB_T1585,IBIT:8.3%(比特币); VEA:18.5%(发达市场); EMXC:19.2%(新兴市场(除中国)); GLDM:19.4%(黄金); QQQM:43.5%(Nasdaq 100),2024-04-04,2024-04-04,1.0,0.9931970778472529,long,1,False
1586,Sub-B,SUBB_T1586,IBIT:8.3%(比特币); VEA:18.5%(发达市场); EMXC:19.2%(新兴市场(除中国)); GLDM:19.4%(黄金); QQQM:43.5%(Nasdaq 100),2024-04-05,2024-04-10,1.0,1.0090292699375438,long,4,False
1587,Sub-B,SUBB_T1587,IBIT:8.6%(比特币); EMXC:17.3%(新兴市场(除中国)); GLDM:36.3%(黄金); QQQM:54.1%(Nasdaq 100),2024-04-11,2024-04-11,1.0,1.0129348296621852,long,1,False
1588,Sub-B,SUBB_T1588,IBIT:8.6%(比特币); EMXC:17.3%(新兴市场(除中国)); GLDM:36.3%(黄金); QQQM:54.1%(Nasdaq 100),2024-04-12,2024-04-17,1.0,0.9582225488529117,long,4,False
1589,Sub-B,SUBB_T1589,IBIT:9.7%(比特币); GLDM:51.4%(黄金); QQQM:56.6%(Nasdaq 100),2024-04-18,2024-04-18,1.0,1.0021419699372434,long,1,False
1590,Sub-B,SUBB_T1590,IBIT:9.7%(比特币); GLDM:51.4%(黄金); QQQM:56.6%(Nasdaq 100),2024-04-19,2024-04-24,1.0,1.01522007459115,long,4,False
1591,Sub-B,SUBB_T1591,IBIT:13.6%(比特币); GLDM:51.0%(黄金); QQQM:54.3%(Nasdaq 100),2024-04-25,2024-04-25,1.0,1.001527208006821,long,1,False
1592,Sub-B,SUBB_T1592,IBIT:13.6%(比特币); GLDM:51.0%(黄金); QQQM:54.3%(Nasdaq 100),2024-04-26,2024-05-01,1.0,0.9741298265951448,long,4,False
1593,Sub-B,SUBB_T1593,IBIT:12.8%(比特币); VEA:17.4%(发达市场); EMXC:32.0%(新兴市场(除中国)); QQQM:51.0%(Nasdaq 100),2024-05-02,2024-05-02,1.0,1.0112728305569905,long,1,False
1594,Sub-B,SUBB_T1594,IBIT:12.8%(比特币); VEA:17.4%(发达市场); EMXC:32.0%(新兴市场(除中国)); QQQM:51.0%(Nasdaq 100),2024-05-03,2024-05-08,1.0,0.981561724975228,long,4,False
1595,Sub-B,SUBB_T1595,IBIT:13.1%(比特币); VEA:34.8%(发达市场); EMXC:16.7%(新兴市场(除中国)); QQQM:47.5%(Nasdaq 100),2024-05-09,2024-05-09,1.0,1.002391947411995,long,1,False
1596,Sub-B,SUBB_T1596,IBIT:13.1%(比特币); VEA:34.8%(发达市场); EMXC:16.7%(新兴市场(除中国)); QQQM:47.5%(Nasdaq 100),2024-05-10,2024-05-15,1.0,1.0562675097042407,long,4,False
1597,Sub-B,SUBB_T1597,IBIT:11.7%(比特币); VEA:18.2%(发达市场); EMXC:18.4%(新兴市场(除中国)); GLDM:20.3%(黄金); QQQM:50.6%(Nasdaq 100),2024-05-16,2024-05-16,1.0,0.994877735275717,long,1,False
1598,Sub-B,SUBB_T1598,IBIT:11.7%(比特币); VEA:18.2%(发达市场); EMXC:18.4%(新兴市场(除中国)); GLDM:20.3%(黄金); QQQM:50.6%(Nasdaq 100),2024-05-17,2024-05-22,1.0,1.0085748987320167,long,4,False
1599,Sub-B,SUBB_T1599,IBIT:10.6%(比特币); VEA:17.0%(发达市场); EMXC:17.4%(新兴市场(除中国)); GLDM:19.2%(黄金); QQQM:62.1%(Nasdaq 100),2024-05-23,2024-05-23,1.0,0.9879572782046921,long,1,False
1600,Sub-B,SUBB_T1600,IBIT:10.6%(比特币); VEA:17.0%(发达市场); EMXC:17.4%(新兴市场(除中国)); GLDM:19.2%(黄金); QQQM:62.1%(Nasdaq 100),2024-05-24,2024-05-29,1.0,1.0043240894530823,long,3,False
1601,Sub-B,SUBB_T1601,IBIT:12.0%(比特币); VEA:15.1%(发达市场); GLDM:34.4%(黄金); QQQM:67.6%(Nasdaq 100),2024-05-30,2024-05-30,1.0,0.9967020144504387,long,1,False
1602,Sub-B,SUBB_T1602,IBIT:12.0%(比特币); VEA:15.1%(发达市场); GLDM:34.4%(黄金); QQQM:67.6%(Nasdaq 100),2024-05-31,2024-06-05,1.0,1.051162363246424,long,4,False
1603,Sub-B,SUBB_T1603,IBIT:13.0%(比特币); GLDM:45.2%(黄金); QQQM:69.6%(Nasdaq 100),2024-06-06,2024-06-06,1.0,1.0013214957001355,long,1,False
1604,Sub-B,SUBB_T1604,IBIT:13.0%(比特币); GLDM:45.2%(黄金); QQQM:69.6%(Nasdaq 100),2024-06-07,2024-06-12,1.0,1.0011559960351963,long,4,False
1605,Sub-B,SUBB_T1605,IBIT:16.9%(比特币); GLDM:40.2%(黄金); QQQM:72.5%(Nasdaq 100),2024-06-13,2024-06-13,1.0,0.9982239531678327,long,1,False
1606,Sub-B,SUBB_T1606,IBIT:16.9%(比特币); GLDM:40.2%(黄金); QQQM:72.5%(Nasdaq 100),2024-06-14,2024-06-18,1.0,1.0121114671609235,long,3,False
1607,Sub-B,SUBB_T1607,IBIT:18.9%(比特币); GLDM:41.8%(黄金); QQQM:70.8%(Nasdaq 100),2024-06-20,2024-06-20,1.0,1.0012626099717519,long,1,False
1608,Sub-B,SUBB_T1608,IBIT:18.9%(比特币); GLDM:41.8%(黄金); QQQM:70.8%(Nasdaq 100),2024-06-21,2024-06-26,1.0,0.9770890298464677,long,4,False
1609,Sub-B,SUBB_T1609,IBIT:15.2%(比特币); GLDM:43.7%(黄金); QQQM:65.8%(Nasdaq 100),2024-06-27,2024-06-27,1.0,1.008043536123576,long,1,False
1610,Sub-B,SUBB_T1610,IBIT:15.2%(比特币); GLDM:43.7%(黄金); QQQM:65.8%(Nasdaq 100),2024-06-28,2024-07-02,1.0,1.0101602592621572,long,3,False
1611,Sub-B,SUBB_T1611,IBIT:13.9%(比特币); GLDM:51.2%(黄金); QQQM:78.8%(Nasdaq 100),2024-07-03,2024-07-03,1.0,1.0070495899504168,long,1,False
1612,Sub-B,SUBB_T1612,IBIT:13.9%(比特币); GLDM:51.2%(黄金); QQQM:78.8%(Nasdaq 100),2024-07-05,2024-07-10,1.0,1.0135337899697343,long,4,False
1613,Sub-B,SUBB_T1613,IBIT:12.6%(比特币); GLDM:67.5%(黄金); QQQM:70.0%(Nasdaq 100),2024-07-11,2024-07-11,1.0,0.9919393633710732,long,1,False
1614,Sub-B,SUBB_T1614,IBIT:12.6%(比特币); GLDM:67.5%(黄金); QQQM:70.0%(Nasdaq 100),2024-07-12,2024-07-17,1.0,1.0137900539891964,long,4,False
1615,Sub-B,SUBB_T1615,IBIT:11.5%(比特币); GLDM:66.7%(黄金); QQQM:60.4%(Nasdaq 100),2024-07-18,2024-07-18,1.0,0.9902547806301419,long,1,False
1616,Sub-B,SUBB_T1616,IBIT:11.5%(比特币); GLDM:66.7%(黄金); QQQM:60.4%(Nasdaq 100),2024-07-19,2024-07-24,1.0,0.9719350456366646,long,4,False
1617,Sub-B,SUBB_T1617,IBIT:13.5%(比特币); GLDM:67.4%(黄金); QQQM:50.3%(Nasdaq 100),2024-07-25,2024-07-25,1.0,0.9810933039161464,long,1,False
1618,Sub-B,SUBB_T1618,IBIT:13.5%(比特币); GLDM:67.4%(黄金); QQQM:50.3%(Nasdaq 100),2024-07-26,2024-07-31,1.0,1.0412853843367438,long,4,False
1619,Sub-B,SUBB_T1619,IBIT:14.1%(比特币); EMXC:14.7%(新兴市场(除中国)); GLDM:61.7%(黄金); QQQM:29.1%(Nasdaq 100),2024-08-01,2024-08-01,1.0,0.9814613951886824,long,1,False
1620,Sub-B,SUBB_T1620,IBIT:14.1%(比特币); EMXC:14.7%(新兴市场(除中国)); GLDM:61.7%(黄金); QQQM:29.1%(Nasdaq 100),2024-08-02,2024-08-07,1.0,0.9269380869293875,long,4,False
1621,Sub-B,SUBB_T1621,IBIT:10.8%(比特币); EMXC:12.7%(新兴市场(除中国)); GLDM:59.5%(黄金); QQQM:23.0%(Nasdaq 100),2024-08-08,2024-08-08,1.0,1.0341645126767582,long,1,False
1622,Sub-B,SUBB_T1622,IBIT:10.8%(比特币); EMXC:12.7%(新兴市场(除中国)); GLDM:59.5%(黄金); QQQM:23.0%(Nasdaq 100); VolReg现金,2024-08-09,2024-08-14,1.0,1.0,long,4,False
1623,Sub-B,SUBB_T1623,BIL:0.0%(BIL); IBIT:11.9%(比特币); GLDM:57.9%(黄金); QQQM:30.1%(Nasdaq 100); VolReg现金,2024-08-15,2024-08-15,1.0,1.0,long,1,False
1624,Sub-B,SUBB_T1624,BIL:0.0%(BIL); IBIT:11.9%(比特币); GLDM:57.9%(黄金); QQQM:30.1%(Nasdaq 100); VolReg现金,2024-08-16,2024-08-19,1.0,1.0,long,2,False
1625,Sub-B,SUBB_T1625,BIL:0.0%(BIL); IBIT:11.9%(比特币); GLDM:57.9%(黄金); QQQM:30.1%(Nasdaq 100),2024-08-20,2024-08-21,1.0,1.00744937829456,long,2,False
1626,Sub-B,SUBB_T1626,BIL:3.6%(BIL); IBIT:11.2%(比特币); GLDM:54.4%(黄金); QQQM:30.9%(Nasdaq 100),2024-08-22,2024-08-22,1.0,0.9856430873515282,long,1,False
1627,Sub-B,SUBB_T1627,BIL:3.6%(BIL); IBIT:11.2%(比特币); GLDM:54.4%(黄金); QQQM:30.9%(Nasdaq 100),2024-08-23,2024-08-28,1.0,1.0010542232764459,long,4,False
1628,Sub-B,SUBB_T1628,BIL:5.1%(BIL); IBIT:9.5%(比特币); VEA:13.7%(发达市场); GLDM:50.4%(黄金); QQQM:21.3%(Nasdaq 100),2024-08-29,2024-08-29,1.0,1.0029302923524037,long,1,False
1629,Sub-B,SUBB_T1629,BIL:5.1%(BIL); IBIT:9.5%(比特币); VEA:13.7%(发达市场); GLDM:50.4%(黄金); QQQM:21.3%(Nasdaq 100),2024-08-30,2024-09-04,1.0,0.9860373860597155,long,3,False
1630,Sub-B,SUBB_T1630,BIL:15.8%(BIL); IBIT:8.5%(比特币); VEA:10.6%(发达市场); GLDM:44.1%(黄金); QQQM:20.9%(Nasdaq 100),2024-09-05,2024-09-05,1.0,1.0010253709229484,long,1,False
1631,Sub-B,SUBB_T1631,BIL:15.8%(BIL); IBIT:8.5%(比特币); VEA:10.6%(发达市场); GLDM:44.1%(黄金); QQQM:20.9%(Nasdaq 100),2024-09-06,2024-09-11,1.0,1.0051142720475326,long,4,False
1632,Sub-B,SUBB_T1632,BIL:3.5%(BIL); IBIT:9.0%(比特币); GLDM:46.7%(黄金); QQQM:27.0%(Nasdaq 100); VGLT:13.8%(长期国债),2024-09-12,2024-09-12,1.0,1.0118585689942672,long,1,False
1633,Sub-B,SUBB_T1633,BIL:3.5%(BIL); IBIT:9.0%(比特币); GLDM:46.7%(黄金); QQQM:27.0%(Nasdaq 100); VGLT:13.8%(长期国债),2024-09-13,2024-09-18,1.0,0.9984829610216764,long,4,False
1634,Sub-B,SUBB_T1634,BIL:0.3%(BIL); IBIT:9.0%(比特币); GLDM:49.0%(黄金); QQQM:28.2%(Nasdaq 100); VGLT:13.5%(长期国债),2024-09-19,2024-09-19,1.0,1.0185403248964342,long,1,False
1635,Sub-B,SUBB_T1635,BIL:0.3%(BIL); IBIT:9.0%(比特币); GLDM:49.0%(黄金); QQQM:28.2%(Nasdaq 100); VGLT:13.5%(长期国债),2024-09-20,2024-09-25,1.0,1.012962648170362,long,4,False
1636,Sub-B,SUBB_T1636,IBIT:9.9%(比特币); EMXC:10.4%(新兴市场(除中国)); GLDM:52.4%(黄金); QQQM:31.3%(Nasdaq 100),2024-09-26,2024-09-26,1.0,1.0071096093588747,long,1,False
1637,Sub-B,SUBB_T1637,IBIT:9.9%(比特币); EMXC:10.4%(新兴市场(除中国)); GLDM:52.4%(黄金); QQQM:31.3%(Nasdaq 100),2024-09-27,2024-10-02,1.0,0.9691002114790638,long,4,False
1638,Sub-B,SUBB_T1638,IBIT:9.3%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:63.6%(黄金); QQQM:46.3%(Nasdaq 100),2024-10-03,2024-10-03,1.0,0.9999694970121247,long,1,False
1639,Sub-B,SUBB_T1639,IBIT:9.3%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:63.6%(黄金); QQQM:46.3%(Nasdaq 100),2024-10-04,2024-10-09,1.0,1.000231785250372,long,4,False
1640,Sub-B,SUBB_T1640,IBIT:9.5%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:66.3%(黄金); QQQM:59.0%(Nasdaq 100),2024-10-10,2024-10-10,1.0,1.0021896498516634,long,1,False
1641,Sub-B,SUBB_T1641,IBIT:9.5%(比特币); EMXC:9.9%(新兴市场(除中国)); GLDM:66.3%(黄金); QQQM:59.0%(Nasdaq 100),2024-10-11,2024-10-16,1.0,1.0244790993874067,long,4,False
1642,Sub-B,SUBB_T1642,IBIT:8.4%(比特币); EMXC:9.2%(新兴市场(除中国)); GLDM:80.0%(黄金); QQQM:72.1%(Nasdaq 100),2024-10-17,2024-10-17,1.0,1.0036439721826114,long,1,False
1643,Sub-B,SUBB_T1643,IBIT:8.4%(比特币); EMXC:9.2%(新兴市场(除中国)); GLDM:80.0%(黄金); QQQM:72.1%(Nasdaq 100),2024-10-18,2024-10-23,1.0,1.0017534984689942,long,4,False
1644,Sub-B,SUBB_T1644,IBIT:8.7%(比特币); EMXC:11.9%(新兴市场(除中国)); GLDM:74.5%(黄金); QQQM:63.2%(Nasdaq 100),2024-10-24,2024-10-24,1.0,1.0143822874812092,long,1,False
1645,Sub-B,SUBB_T1645,IBIT:8.7%(比特币); EMXC:11.9%(新兴市场(除中国)); GLDM:74.5%(黄金); QQQM:63.2%(Nasdaq 100),2024-10-25,2024-10-30,1.0,1.02066627684449,long,4,False
1646,Sub-B,SUBB_T1646,IBIT:13.9%(比特币); GLDM:84.6%(黄金); QQQM:63.9%(Nasdaq 100),2024-10-31,2024-10-31,1.0,0.9691590800980536,long,1,False
1647,Sub-B,SUBB_T1647,IBIT:13.9%(比特币); GLDM:84.6%(黄金); QQQM:63.9%(Nasdaq 100),2024-11-01,2024-11-06,1.0,1.031928822189068,long,4,False
1648,Sub-B,SUBB_T1648,IBIT:14.3%(比特币); GLDM:66.2%(黄金); QQQM:61.4%(Nasdaq 100),2024-11-07,2024-11-07,1.0,1.0243061989346638,long,1,False
1649,Sub-B,SUBB_T1649,IBIT:14.3%(比特币); GLDM:66.2%(黄金); QQQM:61.4%(Nasdaq 100),2024-11-08,2024-11-13,1.0,0.9891069346534693,long,4,False
1650,Sub-B,SUBB_T1650,IBIT:12.0%(比特币); GLDM:60.5%(黄金); QQQM:64.6%(Nasdaq 100),2024-11-14,2024-11-14,1.0,0.9903420433236918,long,1,False
1651,Sub-B,SUBB_T1651,IBIT:12.0%(比特币); GLDM:60.5%(黄金); QQQM:64.6%(Nasdaq 100),2024-11-15,2024-11-20,1.0,1.022307525163705,long,4,False
1652,Sub-B,SUBB_T1652,IBIT:12.7%(比特币); GLDM:59.9%(黄金); QQQM:61.7%(Nasdaq 100),2024-11-21,2024-11-21,1.0,1.0122318100868057,long,1,False
1653,Sub-B,SUBB_T1653,IBIT:12.7%(比特币); GLDM:59.9%(黄金); QQQM:61.7%(Nasdaq 100),2024-11-22,2024-11-26,1.0,0.9865685787242046,long,3,False
1654,Sub-B,SUBB_T1654,IBIT:12.3%(比特币); GLDM:55.0%(黄金); QQQM:64.7%(Nasdaq 100),2024-11-27,2024-11-27,1.0,1.004623296129368,long,1,False
1655,Sub-B,SUBB_T1655,IBIT:12.3%(比特币); GLDM:55.0%(黄金); QQQM:64.7%(Nasdaq 100),2024-11-29,2024-12-04,1.0,1.0290568515201206,long,4,False
1656,Sub-B,SUBB_T1656,IBIT:11.3%(比特币); GLDM:49.4%(黄金); QQQM:70.7%(Nasdaq 100),2024-12-05,2024-12-05,1.0,0.9940919098929527,long,1,False
1657,Sub-B,SUBB_T1657,IBIT:11.3%(比特币); GLDM:49.4%(黄金); QQQM:70.7%(Nasdaq 100),2024-12-06,2024-12-11,1.0,1.0301418398196258,long,4,False
1658,Sub-B,SUBB_T1658,IBIT:13.4%(比特币); GLDM:52.2%(黄金); QQQM:61.6%(Nasdaq 100),2024-12-12,2024-12-12,1.0,0.986621758919291,long,1,False
1659,Sub-B,SUBB_T1659,IBIT:13.4%(比特币); GLDM:52.2%(黄金); QQQM:61.6%(Nasdaq 100),2024-12-13,2024-12-18,1.0,0.9724914375764518,long,4,False
1660,Sub-B,SUBB_T1660,IBIT:13.7%(比特币); GLDM:49.4%(黄金); QQQM:48.0%(Nasdaq 100),2024-12-19,2024-12-19,1.0,0.9922214958660759,long,1,False
1661,Sub-B,SUBB_T1661,IBIT:13.7%(比特币); GLDM:49.4%(黄金); QQQM:48.0%(Nasdaq 100),2024-12-20,2024-12-24,1.0,1.0224681537241591,long,3,False
1662,Sub-B,SUBB_T1662,IBIT:12.4%(比特币); GLDM:58.5%(黄金); QQQM:43.0%(Nasdaq 100),2024-12-26,2024-12-26,1.0,0.9982910640464068,long,1,False
