date,zz1000_close_amount_source,zz1000_volume,zz1000_amount,zz1000_constituents,sz50_close_amount_source,sz50_volume,sz50_amount,sz50_constituents,amount_ratio_zz1000_sz50
2024-02-26,5255.4,18447.16,1802.23,1000.0,2393.55,4132.83,632.98,50.0,2.847214761919808
2024-02-27,5394.03,18262.24,1834.76,1000.0,2405.06,3360.1,573.25,50.0,3.2006279982555603
2024-02-28,5152.05,26074.24,2518.6,1000.0,2385.61,4476.39,765.76,50.0,3.28902005850397
2024-02-29,5344.61,18803.62,1852.2,1000.0,2413.14,3519.25,636.82,50.0,2.908514179831035
2024-03-01,5401.94,18443.65,1963.39,1000.0,2414.84,3443.5,602.7,50.0,3.2576572092251532
2024-03-04,5428.34,17930.82,1997.65,1000.0,2418.58,4029.81,719.25,50.0,2.7774070212026416
2024-03-05,5375.13,17416.69,1964.28,1000.0,2446.42,4395.61,768.17,50.0,2.5570902274236174
2024-03-06,5381.46,15468.44,1649.79,1000.0,2434.12,3875.4,624.91,50.0,2.640044166359956
2024-03-07,5303.28,16102.39,1675.25,1000.0,2426.97,3833.58,670.73,50.0,2.4976518122046127
2024-03-08,5370.37,13913.09,1475.32,1000.0,2426.17,3491.13,574.96,50.0,2.565952414080979
2024-03-11,5466.65,16413.34,1751.53,1000.0,2443.11,3915.21,695.6,50.0,2.5180132259919494
2024-03-12,5496.36,18398.41,1989.09,1000.0,2450.47,5057.73,933.42,50.0,2.1309699813588736
2024-03-13,5521.78,18127.08,2003.55,1000.0,2427.6,3694.87,674.25,50.0,2.9715239154616238
2024-03-14,5486.65,16894.82,1844.1,1000.0,2423.86,3688.22,697.76,50.0,2.642885806007796
2024-03-15,5555.64,16109.58,1715.73,1000.0,2427.2,3300.75,626.73,50.0,2.737590349911445
2024-03-18,5648.01,19341.95,2120.7,1000.0,2438.19,3704.73,705.96,50.0,3.0039945605983336
2024-03-19,5607.48,18111.81,2023.58,1000.0,2416.83,3433.25,642.62,50.0,3.14895272478292
2024-03-20,5659.15,17930.77,1998.62,1000.0,2426.46,3083.86,511.01,50.0,3.91111719927203
2024-03-21,5658.28,19433.29,2156.21,1000.0,2427.1,2920.84,541.12,50.0,3.9847168835008873
2024-03-22,5595.88,21025.43,2265.06,1000.0,2403.2,3407.36,631.9,50.0,3.584522867542333
2024-03-25,5466.06,20470.54,2246.13,1000.0,2401.21,3438.37,604.41,50.0,3.7162356678413664
2024-03-26,5447.75,18318.07,1972.61,1000.0,2413.74,3136.25,577.81,50.0,3.413942299371766
2024-03-27,5266.23,17917.35,1839.79,1000.0,2398.94,3207.29,525.65,50.0,3.5000285360981644
2024-03-28,5382.24,17859.87,1875.97,1000.0,2401.99,3687.08,595.43,50.0,3.150613842097308
2024-03-29,5441.26,16865.34,1773.37,1000.0,2414.92,3413.36,516.92,50.0,3.4306469086125513
2024-04-01,5559.06,19102.57,2024.13,1000.0,2441.57,3621.0,631.62,50.0,3.2046641968272063
2024-04-02,5531.05,19609.75,2018.31,1000.0,2435.76,3572.64,599.17,50.0,3.368509771851061
2024-04-03,5500.93,18629.11,1917.3,1000.0,2430.17,3196.0,600.97,50.0,3.1903422799806975
2024-04-08,5399.91,18657.34,1867.31,1000.0,2414.09,3987.36,734.03,50.0,2.543915098837922
2024-04-09,5468.91,15920.12,1602.93,1000.0,2404.61,3562.29,573.15,50.0,2.796702433917823
2024-04-10,5367.05,16745.95,1644.78,1000.0,2396.74,3361.27,587.03,50.0,2.801867025535322
2024-04-11,5379.92,16514.37,1627.48,1000.0,2394.87,3128.8,563.13,50.0,2.8900609095590717
2024-04-12,5338.77,15717.45,1553.86,1000.0,2374.05,3236.38,596.0,50.0,2.607147651006711
2024-04-15,5287.51,20171.1,1883.83,1000.0,2424.02,5013.05,759.85,50.0,2.4792130025662957
2024-04-16,5066.66,20717.19,1881.23,1000.0,2412.32,4695.25,683.7,50.0,2.751543074447857
2024-04-17,5287.46,19007.94,1812.06,1000.0,2439.86,4594.46,690.1,50.0,2.6257933632806836
2024-04-18,5286.72,18822.51,1876.26,1000.0,2445.2,4662.45,740.77,50.0,2.532850952387381
2024-04-19,5264.39,17887.02,1765.33,1000.0,2430.58,3888.47,637.79,50.0,2.7678859812791043
2024-04-22,5246.08,16776.22,1659.7,1000.0,2424.75,4036.81,658.48,50.0,2.5205017616328513
2024-04-23,5218.43,15685.14,1549.49,1000.0,2413.74,3793.21,605.77,50.0,2.55788500586031
2024-04-24,5305.61,16266.67,1659.41,1000.0,2424.12,2938.69,508.79,50.0,3.2614831266337783
2024-04-25,5313.99,15783.12,1640.9,1000.0,2431.62,2831.78,496.04,50.0,3.3079993548907347
2024-04-26,5415.94,21088.69,2195.84,1000.0,2461.86,4783.8,797.29,50.0,2.7541296140676543
2024-04-29,5545.23,24143.97,2474.12,1000.0,2474.34,5340.12,920.63,50.0,2.687420570696154
2024-04-30,5497.43,20490.97,2058.51,1000.0,2464.24,4681.44,751.91,50.0,2.7377079703687945
2024-05-06,5606.84,20517.4,2134.62,1000.0,2495.76,5600.78,963.49,50.0,2.215508204548049
2024-05-07,5625.34,18562.25,1973.55,1000.0,2499.77,3804.26,628.64,50.0,3.1393961567828965
2024-05-08,5536.66,17573.1,1861.81,1000.0,2486.02,3230.61,515.51,50.0,3.6115885239859558
2024-05-09,5626.83,17267.83,1869.69,1000.0,2501.73,3766.21,643.11,50.0,2.907263143163689
2024-05-10,5574.23,18837.7,1901.62,1000.0,2508.58,4052.86,669.49,50.0,2.8404009021792707
2024-05-13,5520.8,18030.86,1831.09,1000.0,2506.46,4103.67,740.56,50.0,2.472574808253214
2024-05-14,5551.68,16958.51,1712.73,1000.0,2496.74,3388.57,610.78,50.0,2.8041684403549563
2024-05-15,5497.23,16330.46,1577.4,1000.0,2477.39,2945.73,504.98,50.0,3.123688066854133
2024-05-16,5488.95,16979.8,1637.26,1000.0,2489.41,3919.93,682.82,50.0,2.3977915116721826
2024-05-17,5563.23,18287.31,1749.24,1000.0,2524.17,4421.86,765.47,50.0,2.285184265875867
2024-05-20,5596.78,19747.64,1946.5,1000.0,2532.82,4669.2,814.81,50.0,2.388900479866472
2024-05-21,5536.74,17295.99,1643.85,1000.0,2525.23,3311.86,546.45,50.0,3.0082349711776004
2024-05-22,5539.66,16800.3,1596.18,1000.0,2529.04,3807.6,657.77,50.0,2.4266536935402954
2024-05-23,5412.82,17580.67,1650.79,1000.0,2500.82,3504.8,596.69,50.0,2.766578960599306
2024-05-24,5350.11,15105.01,1445.9,1000.0,2474.43,3129.42,537.67,50.0,2.6891959752264403
2024-05-27,5404.62,15140.91,1450.62,1000.0,2497.6,3577.09,607.97,50.0,2.3860058884484427
2024-05-28,5348.03,14845.81,1422.42,1000.0,2490.16,3300.36,541.84,50.0,2.625166100693932
2024-05-29,5351.25,14269.87,1315.51,1000.0,2493.17,3178.51,515.77,50.0,2.550574868643
2024-05-30,5334.3,14132.32,1335.6,1000.0,2473.76,3435.0,602.66,50.0,2.216174957687585
2024-05-31,5355.21,13673.51,1337.2,1000.0,2462.18,2859.32,503.84,50.0,2.654017148301048
2024-06-03,5284.62,16338.82,1568.48,1000.0,2469.02,3293.52,582.12,50.0,2.6944272658558375
2024-06-04,5313.71,14512.78,1381.33,1000.0,2483.32,3190.32,566.23,50.0,2.439521042685834
2024-06-05,5244.09,13214.35,1290.81,1000.0,2468.19,2945.39,513.41,50.0,2.514189439239594
2024-06-06,5130.87,16979.33,1591.89,1000.0,2467.89,3689.73,644.88,50.0,2.468505768515073
2024-06-07,5153.59,13032.02,1271.52,1000.0,2457.26,3643.61,586.48,50.0,2.168053471559132
2024-06-11,5198.92,12853.39,1309.22,1000.0,2423.62,4140.15,701.53,50.0,1.8662352287143815
2024-06-12,5216.46,12165.08,1252.94,1000.0,2423.61,3794.96,632.74,50.0,1.9801814331320922
2024-06-13,5180.24,13117.25,1380.18,1000.0,2412.07,3085.11,573.68,50.0,2.405836006135825
2024-06-14,5180.65,13913.3,1479.39,1000.0,2426.51,4127.8,782.47,50.0,1.8906667348268944
2024-06-17,5183.97,12461.64,1401.85,1000.0,2416.34,3749.6,618.42,50.0,2.2668251350215063
2024-06-18,5227.25,13546.07,1398.17,1000.0,2415.43,3533.83,594.66,50.0,2.3512090942723574
2024-06-19,5159.99,12580.62,1376.97,1000.0,2413.97,3277.53,562.41,50.0,2.4483384008107967
2024-06-20,5056.14,14150.08,1451.62,1000.0,2408.34,3201.3,562.62,50.0,2.580107354875404
2024-06-21,5055.33,11120.17,1133.14,1000.0,2398.96,3320.2,588.65,50.0,1.9249808884736264
2024-06-24,4887.78,12891.52,1336.43,1000.0,2404.08,3467.13,622.52,50.0,2.1468065283043116
2024-06-25,4847.61,11259.33,1163.21,1000.0,2394.22,3491.91,587.4,50.0,1.9802689819543753
2024-06-26,4986.38,13802.75,1257.81,1000.0,2398.26,2985.95,467.32,50.0,2.69153898827356
2024-06-27,4864.09,12164.29,1146.45,1000.0,2388.56,3699.06,545.77,50.0,2.100610147131576
2024-06-28,4895.99,13456.78,1299.4,1000.0,2394.87,3989.86,626.6,50.0,2.073731248005107
2024-07-01,4940.25,12921.93,1233.13,1000.0,2405.47,3628.12,563.58,50.0,2.1880300933319137
2024-07-02,4905.65,11882.8,1169.69,1000.0,2416.68,3686.69,599.19,50.0,1.9521186935696522
2024-07-03,4867.13,10230.03,1038.16,1000.0,2414.87,3299.16,551.18,50.0,1.8835226241881058
2024-07-04,4761.87,12120.23,1070.67,1000.0,2407.9,3051.16,499.29,50.0,2.144385026737968
2024-07-05,4810.79,11060.25,1009.19,1000.0,2386.0,3936.34,636.23,50.0,1.5862031026515568
2024-07-08,4693.96,12354.88,1092.18,1000.0,2371.69,3561.76,589.88,50.0,1.8515291245677088
2024-07-09,4797.06,14851.12,1396.61,1000.0,2389.38,3750.45,625.67,50.0,2.232183099717103
2024-07-10,4777.68,13840.15,1331.74,1000.0,2381.83,3484.63,564.74,50.0,2.35814711194532
2024-07-11,4893.59,15319.05,1528.71,1000.0,2396.41,3829.56,634.13,50.0,2.4107201993282135
2024-07-12,4878.02,13085.42,1263.58,1000.0,2412.62,3815.71,598.12,50.0,2.112586103123119
2024-07-15,4827.6,12641.3,1168.91,1000.0,2420.52,3451.86,503.47,50.0,2.3217073509841697
2024-07-16,4836.72,12089.15,1197.09,1000.0,2424.76,3568.84,559.01,50.0,2.1414464857515965
2024-07-17,4795.62,12042.51,1214.46,1000.0,2432.83,3775.04,649.69,50.0,1.8692915082577843
2024-07-18,4812.43,12172.78,1262.88,1000.0,2444.51,3481.4,609.96,50.0,2.070430847924454
2024-07-19,4821.42,11264.8,1204.85,1000.0,2456.79,4131.55,716.95,50.0,1.680521654229723
2024-07-22,4826.87,11073.21,1176.56,1000.0,2432.55,4182.97,694.93,50.0,1.6930626106226527
2024-07-23,4694.95,12049.52,1214.82,1000.0,2396.67,4134.07,638.54,50.0,1.9024963197293827
2024-07-24,4631.01,12109.2,1188.6,1000.0,2390.95,3929.67,563.53,50.0,2.1092044789097297
2024-07-25,4632.57,10853.05,1058.63,1000.0,2369.72,4084.69,606.79,50.0,1.744639825969446
2024-07-26,4702.08,11069.1,1084.78,1000.0,2355.32,4049.4,582.4,50.0,1.862603021978022
2024-07-29,4685.65,10931.96,1088.23,1000.0,2348.48,3367.13,502.86,50.0,2.1640814540826474
2024-07-30,4702.49,11231.56,1121.28,1000.0,2335.31,3243.29,541.47,50.0,2.0708072469388883
2024-07-31,4889.08,17376.19,1689.66,1000.0,2375.39,5006.66,778.24,50.0,2.1711297286184212
2024-08-01,4878.29,14642.14,1502.11,1000.0,2360.42,3913.42,583.67,50.0,2.5735604022821117
2024-08-02,4809.89,13798.98,1417.17,1000.0,2343.72,3182.75,497.76,50.0,2.8470949855351977
2024-08-05,4678.78,15284.75,1474.9,1000.0,2328.92,3945.75,631.04,50.0,2.3372527890466532
2024-08-06,4749.95,12709.76,1191.29,1000.0,2313.34,3487.37,548.99,50.0,2.169966666059491
2024-08-07,4743.41,11261.93,1088.24,1000.0,2314.43,2714.6,427.13,50.0,2.547795753049423
2024-08-08,4739.49,12674.66,1181.55,1000.0,2320.42,2252.89,400.41,50.0,2.9508503783621784
2024-08-09,4702.75,11566.53,1019.04,1000.0,2317.99,2598.88,427.64,50.0,2.38293892058741
2024-08-12,4674.1,10766.52,935.8,1000.0,2316.91,2219.5,323.48,50.0,2.8929145542228265
2024-08-13,4697.59,10020.72,890.86,1000.0,2317.65,2510.92,360.56,50.0,2.470767694697138
2024-08-14,4649.28,9991.14,887.73,1000.0,2306.12,2204.99,346.92,50.0,2.5588896575579385
2024-08-15,4691.85,12990.07,1117.83,1000.0,2335.94,2931.56,466.31,50.0,2.397182132058073
2024-08-16,4655.65,12261.25,1084.14,1000.0,2345.05,3048.16,396.17,50.0,2.7365524900926372
2024-08-19,4663.61,11994.22,1049.05,1000.0,2357.03,3088.52,413.05,50.0,2.5397651616027113
2024-08-20,4579.3,12997.97,1078.72,1000.0,2346.64,2989.81,404.74,50.0,2.6652171764589614
2024-08-21,4548.26,10816.43,922.76,1000.0,2339.07,2655.09,370.37,50.0,2.4914544914544914
2024-08-22,4491.84,11346.93,979.94,1000.0,2341.15,3111.29,441.59,50.0,2.219117280735524
2024-08-23,4495.34,11025.47,948.49,1000.0,2355.38,2790.0,436.52,50.0,2.1728443141207734
2024-08-26,4512.89,11227.18,975.19,1000.0,2352.27,2690.05,393.8,50.0,2.476358557643474
2024-08-27,4459.68,11393.95,1001.27,1000.0,2350.41,3095.25,403.24,50.0,2.4830621962106934
2024-08-28,4470.55,10790.32,923.68,1000.0,2336.15,3009.23,448.98,50.0,2.0572854024678158
2024-08-29,4542.46,12978.88,1181.36,1000.0,2317.66,4424.63,545.44,50.0,2.1658844235846284
2024-08-30,4629.32,17783.86,1630.28,1000.0,2335.21,6378.6,873.2,50.0,1.8670178653229499
2024-09-02,4532.51,15592.73,1399.34,1000.0,2299.93,4549.93,618.0,50.0,2.264304207119741
2024-09-03,4572.4,12895.25,1165.8,1000.0,2291.18,4415.89,502.95,50.0,2.317924246943036
2024-09-04,4550.77,12287.17,1134.7,1000.0,2271.81,3548.25,428.02,50.0,2.651044343722256
2024-09-05,4586.78,12120.92,1082.93,1000.0,2275.12,3035.26,391.46,50.0,2.766387370357125
2024-09-06,4508.23,12721.77,1155.8,1000.0,2263.56,2588.6,345.25,50.0,3.3477190441708906
2024-09-09,4475.53,11328.49,1002.28,1000.0,2232.96,3425.07,477.98,50.0,2.0969078204108955
2024-09-10,4487.58,13235.16,1145.55,1000.0,2235.69,3018.4,401.91,50.0,2.8502649846980663
2024-09-11,4486.01,11395.4,1019.75,1000.0,2220.8,3461.55,452.37,50.0,2.2542387868337865
2024-09-12,4468.74,11873.12,1061.36,1000.0,2209.56,2809.53,422.69,50.0,2.5109654829780688
2024-09-13,4413.19,11682.73,1029.75,1000.0,2205.81,2709.85,441.06,50.0,2.334716365120392
2024-09-18,4399.13,11355.21,941.68,1000.0,2218.66,2605.46,406.5,50.0,2.3165559655596555
2024-09-19,4482.27,14574.72,1223.12,1000.0,2229.81,3496.84,583.18,50.0,2.0973284406186767
2024-09-20,4463.36,12748.02,1100.5,1000.0,2233.26,3690.21,555.67,50.0,1.9804920186441595
2024-09-23,4469.13,12494.51,1136.78,1000.0,2243.02,2720.73,457.0,50.0,2.487483588621444
2024-09-24,4642.56,21578.25,1861.54,1000.0,2352.14,6015.91,1010.5,50.0,1.8421969322117764
2024-09-25,4686.26,26424.07,2283.96,1000.0,2386.32,6840.31,1121.78,50.0,2.036014191730999
2024-09-26,4874.13,25397.78,2221.59,1000.0,2498.18,6774.3,1192.32,50.0,1.8632497987117556
2024-09-27,5136.44,29068.17,2777.56,1000.0,2571.08,6480.08,1141.91,50.0,2.4323808356175176
2024-09-30,5708.83,47143.29,4845.83,1000.0,2755.4,15332.45,2692.85,50.0,1.7995172400987802
2024-10-08,6201.99,55059.08,6375.21,1000.0,2853.14,16597.32,3322.53,50.0,1.9187817717221514
2024-10-09,5727.38,45809.42,5611.79,1000.0,2680.71,12465.34,2913.87,50.0,1.9258889380789124
2024-10-10,5654.53,34962.8,4228.33,1000.0,2739.05,11589.18,2190.29,50.0,1.9304886567532153
2024-10-11,5416.76,27999.26,3255.14,1000.0,2680.39,7537.8,1379.37,50.0,2.3598744354306675
2024-10-14,5615.76,28114.44,3329.14,1000.0,2723.18,8065.5,1433.74,50.0,2.321997014800452
2024-10-15,5507.18,29751.71,3809.74,1000.0,2655.12,5831.41,1137.06,50.0,3.3505180025680263
2024-10-16,5524.25,24852.03,3066.02,1000.0,2650.18,5625.97,1022.04,50.0,2.999902156471371
2024-10-17,5505.61,27639.75,3519.14,1000.0,2610.47,4979.69,943.54,50.0,3.7297199906734213
2024-10-18,5749.43,35971.9,4680.07,1000.0,2681.91,7019.82,1558.45,50.0,3.0030286502614776
2024-10-21,5860.57,35506.11,4961.8,1000.0,2681.06,7204.22,1579.54,50.0,3.141294300872406
2024-10-22,5888.81,34729.86,4665.95,1000.0,2692.66,5220.82,1151.94,50.0,4.050514783756098
2024-10-23,5903.58,33375.38,4351.03,1000.0,2708.05,5607.68,1199.49,50.0,3.627399978324121
2024-10-24,5861.63,26414.95,3522.83,1000.0,2680.7,4225.33,900.77,50.0,3.9109095551583644
2024-10-25,5974.91,30682.07,3949.49,1000.0,2683.32,4686.15,1026.41,50.0,3.8478678111086206
2024-10-28,6082.09,32672.29,4087.99,1000.0,2686.29,5347.5,1052.69,50.0,3.8833749726890154
2024-10-29,5983.84,36932.53,4751.14,1000.0,2667.94,5008.43,1121.74,50.0,4.235509119760373
2024-10-30,6019.35,32438.02,4169.47,1000.0,2634.74,4445.07,985.48,50.0,4.230902707310143
2024-10-31,6116.66,38611.95,5075.95,1000.0,2633.12,5452.96,1192.96,50.0,4.254920533798283
2024-11-01,5930.23,40933.83,5113.68,1000.0,2651.53,6084.44,1126.56,50.0,4.539198977417981
2024-11-04,6053.11,29563.71,3782.47,1000.0,2675.77,4301.57,857.43,50.0,4.41140384637813
2024-11-05,6266.54,39014.25,5112.49,1000.0,2727.67,5564.25,1296.72,50.0,3.9426321796532786
2024-11-06,6293.19,42425.01,5514.1,1000.0,2706.61,5994.08,1393.95,50.0,3.955737293303203
2024-11-07,6403.92,40857.17,4984.96,1000.0,2797.86,6701.72,1541.19,50.0,3.2344876361772394
2024-11-08,6423.12,45179.63,5707.02,1000.0,2765.54,6786.18,1678.22,50.0,3.4006387720322726
2024-11-11,6579.01,40243.63,5511.38,1000.0,2753.74,6133.87,1464.67,50.0,3.7628817412796054
2024-11-12,6491.97,40071.52,5473.96,1000.0,2712.27,6011.49,1431.27,50.0,3.82454742990491
2024-11-13,6474.39,31748.59,4203.87,1000.0,2728.23,6264.41,1198.99,50.0,3.5061760314931734
2024-11-14,6272.19,29479.47,3878.68,1000.0,2704.15,6046.96,1098.97,50.0,3.529377508030246
2024-11-15,6125.51,29519.16,3834.24,1000.0,2671.45,7004.03,1184.05,50.0,3.2382416283096154
2024-11-18,5974.56,32267.26,3740.08,1000.0,2678.27,9104.57,1279.86,50.0,2.922257121872705
2024-11-19,6130.28,27316.75,3279.24,1000.0,2671.19,6700.3,1021.08,50.0,3.2115407215889054
2024-11-20,6250.8,29997.58,3675.21,1000.0,2676.21,4501.76,812.07,50.0,4.525730540470649
2024-11-21,6262.16,29965.51,3807.12,1000.0,2680.8,3720.24,727.55,50.0,5.23279499690743
2024-11-22,6030.49,34212.91,4158.75,1000.0,2601.56,4855.18,968.52,50.0,4.293922686160327
2024-11-25,6052.13,27764.68,3360.16,1000.0,2582.05,4559.35,865.43,50.0,3.8826479322417757
2024-11-26,5981.57,24440.41,2938.11,1000.0,2592.74,3993.17,648.3,50.0,4.5320222119389175
2024-11-27,6118.66,29094.63,3375.54,1000.0,2625.76,4107.91,756.02,50.0,4.464881881431708
2024-11-28,6086.09,30123.56,3527.32,1000.0,2610.12,3430.87,636.86,50.0,5.538611311748265
2024-11-29,6189.13,32476.27,3876.96,1000.0,2624.96,4300.16,868.27,50.0,4.465154848146314
2024-12-02,6313.61,35402.81,4086.49,1000.0,2639.04,4460.88,845.71,50.0,4.832022797412824
2024-12-03,6303.28,32665.24,3778.26,1000.0,2652.9,4737.32,828.63,50.0,4.559646645668152
2024-12-04,6204.94,29920.21,3514.17,1000.0,2648.76,4808.82,843.81,50.0,4.164646069612828
2024-12-05,6285.6,28853.56,3406.83,1000.0,2635.56,3367.65,603.15,50.0,5.648395921412584
2024-12-06,6349.62,34903.1,3928.88,1000.0,2665.43,4389.45,854.27,50.0,4.599108010348017
2024-12-09,6303.27,29377.33,3363.47,1000.0,2667.59,4592.64,794.59,50.0,4.232962911690305
2024-12-10,6362.02,37420.92,4537.37,1000.0,2689.33,5944.39,1241.62,50.0,3.654395064512492
2024-12-11,6447.37,33135.2,3926.0,1000.0,2676.55,4080.24,748.41,50.0,5.245787736668404
2024-12-12,6490.15,34232.61,4076.3,1000.0,2702.27,4127.38,813.18,50.0,5.012789296342754
2024-12-13,6354.99,36198.55,4306.31,1000.0,2638.03,6159.77,1204.59,50.0,3.5749176068205784
2024-12-16,6277.52,31021.52,3793.82,1000.0,2641.56,5409.81,936.59,50.0,4.050673186773294
2024-12-17,6143.94,27479.4,3250.36,1000.0,2652.35,4427.92,830.2,50.0,3.915152975186702
2024-12-18,6195.87,24802.41,3104.21,1000.0,2671.35,4425.91,805.06,50.0,3.8558740963406457
2024-12-19,6207.19,25148.79,3208.81,1000.0,2661.72,4021.41,763.91,50.0,4.200507913235852
2024-12-20,6271.75,24365.91,3446.56,1000.0,2648.46,4249.35,932.07,50.0,3.69774802321714
2024-12-23,6096.38,25847.5,3330.62,1000.0,2671.2,5662.91,1066.26,50.0,3.123647140472305
2024-12-24,6164.36,21601.09,2813.11,1000.0,2702.28,4646.92,872.86,50.0,3.2228650642714753
2024-12-25,6094.69,21902.7,2745.81,1000.0,2710.16,5101.04,884.16,50.0,3.1055578175895766
2024-12-26,6160.45,20691.67,2808.13,1000.0,2702.6,4177.07,812.11,50.0,3.4578197534816715
2024-12-27,6171.57,23784.16,3130.73,1000.0,2701.7,4489.49,916.1,50.0,3.4174544263726667
2024-12-30,6145.93,20771.24,2735.73,1000.0,2718.75,4499.48,888.12,50.0,3.0803607620591813
2024-12-31,5957.72,23799.0,2969.7,1000.0,2684.77,5074.56,983.45,50.0,3.019675631704713
2025-01-02,5797.09,24412.56,2937.18,1000.0,2610.34,6116.1,1139.3,50.0,2.578056701483367
2025-01-03,5625.21,23709.32,2723.48,1000.0,2587.13,5080.49,872.24,50.0,3.122397505273778
2025-01-06,5608.03,20304.77,2348.77,1000.0,2579.96,4448.64,785.11,50.0,2.9916444829386966
2025-01-07,5692.04,19391.25,2342.87,1000.0,2593.97,3921.86,761.05,50.0,3.078470534130478
2025-01-08,5661.78,22580.08,2720.84,1000.0,2597.45,4625.75,866.23,50.0,3.141013356729737
2025-01-09,5672.78,19332.04,2482.2,1000.0,2579.58,3435.65,664.76,50.0,3.7339791804561044
2025-01-10,5544.92,19801.49,2429.89,1000.0,2560.25,3616.69,775.79,50.0,3.1321491640779078
2025-01-13,5559.47,16930.92,2016.44,1000.0,2553.36,3969.95,749.14,50.0,2.691673118509224
2025-01-14,5811.05,23577.29,2910.62,1000.0,2598.81,4268.82,933.66,50.0,3.1174303279566438
2025-01-15,5775.57,20429.03,2581.09,1000.0,2591.5,4121.35,828.4,50.0,3.115753259295027
2025-01-16,5801.31,21637.32,2680.25,1000.0,2580.12,3898.71,917.65,50.0,2.9207758949490548
2025-01-17,5841.57,19681.8,2528.75,1000.0,2582.49,3425.02,744.23,50.0,3.397807129516413
2025-01-20,5879.15,19843.08,2507.32,1000.0,2589.07,3626.12,784.58,50.0,3.1957480435392185
2025-01-21,5908.02,19912.78,2730.6,1000.0,2584.89,3436.66,712.2,50.0,3.834035383319292
2025-01-22,5855.74,18029.68,2459.48,1000.0,2551.35,3984.62,782.24,50.0,3.144150132951524
2025-01-23,5829.03,22285.58,2966.85,1000.0,2567.48,5132.4,910.2,50.0,3.2595583388266314
2025-01-24,5938.13,20809.04,2791.48,1000.0,2579.1,3766.36,747.93,50.0,3.732274410706885
2025-01-27,5846.07,18864.62,2535.89,1000.0,2583.65,3919.68,744.84,50.0,3.4046103861231938
2025-02-05,5881.44,21200.53,2863.06,1000.0,2561.94,4353.55,956.34,50.0,2.9937679068113847
2025-02-06,6041.83,25599.85,3613.78,1000.0,2580.43,3989.53,868.33,50.0,4.161758778344638
2025-02-07,6134.05,32395.28,4470.49,1000.0,2608.09,5833.74,1190.25,50.0,3.7559252257929003
2025-02-10,6210.55,29782.59,4077.67,1000.0,2621.04,5606.32,1007.36,50.0,4.047877620711563
2025-02-11,6190.17,28827.16,3931.73,1000.0,2614.32,5171.28,919.37,50.0,4.276548070961637
2025-02-12,6284.61,28134.28,3923.22,1000.0,2640.05,4430.14,922.63,50.0,4.2522137801719
2025-02-13,6212.5,31298.49,4379.0,1000.0,2641.13,4634.41,1004.3,50.0,4.360250921039531
2025-02-14,6248.83,29800.58,4118.6,1000.0,2660.85,5637.14,1009.82,50.0,4.078548652235052
2025-02-17,6281.57,32373.43,4583.04,1000.0,2664.48,6941.06,1180.22,50.0,3.8832082154174645
2025-02-18,6142.14,30015.93,4170.69,1000.0,2651.11,6509.5,1106.2,50.0,3.770285662628819
2025-02-19,6288.53,27292.01,4051.4,1000.0,2663.6,5621.43,1027.0,50.0,3.944888023369036
2025-02-20,6334.41,28811.02,4247.05,1000.0,2648.17,4809.94,948.74,50.0,4.476516221514851
2025-02-21,6449.23,32726.38,5035.81,1000.0,2682.24,6848.86,1458.69,50.0,3.452282527473281
2025-02-24,6464.02,31846.12,4921.14,1000.0,2674.12,6852.15,1306.33,50.0,3.767149188949194
2025-02-25,6435.43,29536.64,4643.48,1000.0,2643.23,5332.72,1095.88,50.0,4.237215753549658
2025-02-26,6524.41,30317.64,4639.91,1000.0,2666.66,5192.3,1063.26,50.0,4.363852679495137
2025-02-27,6499.53,31196.41,4753.56,1000.0,2679.08,5367.3,1132.27,50.0,4.198256599574307
2025-02-28,6270.42,29555.97,4339.09,1000.0,2638.96,5633.52,1193.68,50.0,3.6350529455130354
2025-03-03,6273.67,26694.54,3888.4,1000.0,2628.52,4969.28,957.63,50.0,4.060440880089388
2025-03-04,6357.63,22954.85,3476.95,1000.0,2621.22,4185.13,766.09,50.0,4.538565964834419
2025-03-05,6398.24,23896.18,3595.67,1000.0,2641.45,4839.75,832.87,50.0,4.317204365627289
2025-03-06,6534.97,30055.48,4647.8,1000.0,2683.95,5771.42,1181.92,50.0,3.932415053472316
2025-03-07,6507.76,30888.88,4632.27,1000.0,2682.02,4431.74,896.54,50.0,5.166830258549536
2025-03-10,6520.97,25652.21,3743.84,1000.0,2668.81,5083.86,928.4,50.0,4.032572167169324
2025-03-11,6551.73,25245.52,3662.44,1000.0,2682.22,4219.45,823.8,50.0,4.445787812575868
2025-03-12,6566.97,28170.56,4163.0,1000.0,2669.01,4344.95,830.96,50.0,5.00986810436122
2025-03-13,6466.85,26682.57,3846.18,1000.0,2664.62,4249.51,822.62,50.0,4.675524543531642
2025-03-14,6571.17,27633.0,3841.71,1000.0,2740.51,6548.52,1386.77,50.0,2.7702575048493983
2025-03-17,6589.57,25208.08,3535.6,1000.0,2737.92,4438.07,901.38,50.0,3.9224300516985067
2025-03-18,6611.93,23472.66,3447.74,1000.0,2739.75,3861.12,792.64,50.0,4.349692167945094
2025-03-19,6564.68,21966.3,3195.56,1000.0,2746.96,4632.84,801.69,50.0,3.986029512654517
2025-03-20,6535.06,23190.75,3160.02,1000.0,2718.19,3971.08,797.52,50.0,3.9623081552813724
