date,position,asset_return,base_weight,trade_count,stop_exit_count,return_1x,nav_1x,realized_vol_for_scale,scale_raw,weight,return_tv25,nav_tv25
2021-03-02,513520.SH,-0.009077155824508298,1.0,64,12,-0.009077155824508298,2.512171191743137,0.225082009183475,1.1107062750457908,1.1107062750457908,-0.010082053933849816,2.624344536948345
2021-03-03,513520.SH,0.004580152671755711,1.0,64,12,0.004580152671755711,2.523677319338907,0.22510369861264212,1.11059925510242,1.11059925510242,0.005086714145507251,2.637693827427125
2021-03-04,513520.SH,-0.0227963525835867,1.0,64,12,-0.0227963525835867,2.4661466813600565,0.22508509792186074,1.1106910333388156,1.1106910333388156,-0.025319704407419888,2.570908199399394
2021-03-05,513520.SH,-0.013996889580093375,1.0,64,12,-0.013996889580093375,2.431628298572746,0.22960977907645078,1.0888038001062668,1.0888038001062668,-0.015239866564473474,2.5317279014910365
2021-03-08,513030.SH,-0.0023659305993691815,1.0,65,12,-0.0023659305993691815,2.425875234774861,0.23097816717279746,1.0823533802351635,1.0823533802351635,-0.00256077298162904,2.525244721084062
2021-03-09,513030.SH,0.04166666666666674,1.0,65,12,0.04166666666666674,2.526953369557147,0.22768161470555132,1.0980245388865144,1.0980245388865144,0.04575102245360485,2.640777249019226
2021-03-10,513030.SH,0.002553191489361506,1.0,65,12,0.002553191489361506,2.5334051653943135,0.2325146365342844,1.0752011302442777,1.0752011302442777,0.002745194375091562,2.6480266958691034
2021-03-11,513030.SH,0.025466893039049365,1.0,65,12,0.025466893039049365,2.5979231237659857,0.22986816772764884,1.087579904914036,1.087579904914036,0.027697281109865236,2.721369835651018
2021-03-12,513030.SH,-0.024834437086092787,1.0,65,12,-0.024834437086092787,2.5334051653943135,0.23266905195601834,1.0744875517318813,1.0744875517318813,-0.026684293503275273,2.648752004225546
2021-03-15,513030.SH,-0.006791171477079749,1.0,65,12,-0.006791171477079749,2.5162003764952012,0.23761398789688493,1.0521266117905907,1.0521266117905907,-0.007145172236268818,2.629826214944192
2021-03-16,513030.SH,-0.002564102564102444,1.0,65,12,-0.002564102564102444,2.509748580658034,0.23790173319542732,1.0508540507127555,1.0508540507127555,-0.002694497565930016,2.622740154609206
2021-03-17,513030.SH,0.0025706940874035134,1.0,65,12,0.0025706940874035134,2.5162003764952012,0.2353862658464848,1.0620840561829807,1.0620840561829807,0.0027302932035551293,2.6299010042280266
2021-03-18,513030.SH,0.018803418803418737,1.0,65,12,0.018803418803418737,2.5635135459677603,0.23525934271475066,1.0626570537652238,1.0626570537652238,0.019981585626354565,2.6824505963328447
2021-03-19,513030.SH,-0.005033557046979831,1.0,65,12,-0.005033557046979831,2.550609954293426,0.23535709149676165,1.062215709797042,1.062215709797042,-0.005346723371461583,2.6681082750366407
2021-03-22,513030.SH,-0.006745362563237767,1.0,65,12,-0.006745362563237767,2.533405165394314,0.2357831224663401,1.0602964172539087,1.0602964172539087,-0.007152083758879646,2.649025741175819
2021-03-23,513030.SH,0.0,1.0,65,12,0.0,2.533405165394314,0.23621281504573452,1.0583676417030805,1.0583676417030805,0.0,2.649025741175819
2021-03-24,513030.SH,-0.00339558573853993,1.0,65,12,-0.00339558573853993,2.5248027709447576,0.23573591403023555,1.060508752043335,1.060508752043335,-0.0036010483940351274,2.6394864712848003
2021-03-25,513030.SH,-0.005110732538330498,1.0,65,12,-0.005110732538330498,2.511899179270423,0.23534334496407702,1.0622777543939481,1.0622777543939481,-0.005429017484125804,2.6251566530830814
2021-03-26,513030.SH,0.010273972602739656,1.0,65,12,0.010273972602739656,2.5377063626190917,0.23573456099304185,1.0605148390073327,1.0605148390073327,0.010895700400760194,2.653759573480137
2021-03-29,513030.SH,0.004237288135593209,1.0,65,12,0.004237288135593209,2.548459355681037,0.23549208736107566,1.0616067945275784,1.0616067945275784,0.0044983338751168455,2.665697070065938
2021-03-30,513030.SH,0.005907172995780474,1.0,65,12,0.005907172995780474,2.56351354596776,0.23547449454908187,1.0616861094817658,1.0616861094817658,0.006271563515925919,2.682415158555074
2021-03-31,513030.SH,0.008389261744966348,1.0,65,12,0.008389261744966348,2.5850195320916503,0.23550849192968085,1.061532847293872,1.061532847293872,0.008905476906827685,2.706303344804111
2021-04-01,513030.SH,0.004991680532445919,1.0,65,12,0.004991680532445919,2.5979231237659848,0.2351222780276521,1.063276530395806,1.063276530395806,0.005307536757383387,2.7206671492832886
2021-04-02,513030.SH,0.005794701986755024,1.0,65,12,0.005794701986755024,2.612977314052708,0.23471368687280728,1.0651274892864533,1.0651274892864533,0.006172096378315601,2.737459369141982
2021-04-06,513030.SH,0.012345679012345512,1.0,65,12,0.012345679012345512,2.645236293238544,0.23465428746539985,1.0653971112156342,1.0653971112156342,0.013153050755748392,2.7734653111661056
2021-04-07,513030.SH,-0.001626016260162566,1.0,65,12,-0.001626016260162566,2.6409350960137656,0.23467927138606037,1.0652836891961206,1.0652836891961206,-0.0017321686003188574,2.7686612016400303
2021-04-08,159941.SZ,0.005700325732899136,1.0,66,12,0.005700325732899136,2.6559892863004895,0.23462530304212306,1.0655287249863101,1.0655287249863101,0.0060738608101826705,2.785477664409345
2021-04-09,159941.SZ,0.00108147080028842,1.0,66,12,0.00108147080028842,2.658861661159502,0.23341982149576676,1.0710315790577962,1.0710315790577962,0.001158289378937805,2.788704053603299
2021-04-12,159941.SZ,0.009722722362261349,1.0,66,12,0.009722722362261349,2.684713034890617,0.23157578465219747,1.0795601982973901,1.0795601982973901,0.010496264081393331,2.8179750277947715
2021-04-13,159941.SZ,-0.0032097004279599828,1.0,66,12,-0.0032097004279599828,2.676095910313579,0.23161411243391292,1.0793815513781924,1.0793815513781924,-0.003464491427390694,2.8082121774683753
2021-04-14,159941.SZ,0.01538461538461533,1.0,66,12,0.01538461538461533,2.7172666166260955,0.2316125005514297,1.079389063218923,1.079389063218923,0.01660598558798337,2.8548453084154146
2021-04-15,159941.SZ,-0.010218463706835768,1.0,66,12,-0.010218463706835768,2.6895003263223054,0.23257986355640614,1.0748995900901328,1.0748995900901328,-0.010983822449828666,2.8234881944260533
2021-04-16,159941.SZ,0.006763972944108021,1.0,66,12,0.006763972944108021,2.707692033762719,0.23369265069654785,1.0697811816282892,1.0697811816282892,0.007235970968649657,2.843918873031245
2021-04-19,159941.SZ,0.0035360678925036026,1.0,66,12,0.0035360678925036026,2.717266616626095,0.23370591819881617,1.0697204500714539,1.0697204500714539,0.0037826041374521713,2.8546762923269515
2021-04-20,159941.SZ,-0.01374207188160681,1.0,66,12,-0.01374207188160681,2.6799257434589285,0.23368841701495857,1.0698005626183744,1.0698005626183744,-0.014701276230485108,2.812708907604836
2021-04-21,159941.SZ,-0.0067881386209360794,1.0,66,12,-0.0067881386209360794,2.661734036018514,0.23551464806401398,1.0615050998103899,1.0615050998103899,-0.007205643764343515,2.7924415292038396
2021-04-22,159941.SZ,0.008633093525179936,1.0,66,12,0.008633093525179936,2.6847130348906165,0.23308942679492012,1.0725497223859852,1.0725497223859852,0.009259422063763987,2.8182979239111208
2021-04-23,159941.SZ,-0.011412268188302432,1.0,66,12,-0.011412268188302432,2.6540743697278133,0.22907755654360323,1.0913334495621545,1.0913334495621545,-0.012454590009268534,2.7831971787448353
2021-04-26,159941.SZ,0.008297258297258248,1.0,66,12,0.008297258297258248,2.676095910313578,0.23026252004136522,1.0857172932663512,1.0857172932663512,0.009008476820031,2.8082695460151337
2021-04-27,159915.SZ,0.009302325581395543,1.0,67,12,0.009302325581395543,2.7009898257583558,0.22972430573216224,1.0882609883321506,1.0882609883321506,0.010123358030996961,2.83669866407699
2021-04-28,159915.SZ,0.022538141470180184,1.0,67,12,0.022538141470180184,2.761865116560815,0.2297895283432563,1.087952100352256,1.087952100352256,0.024520418350518818,2.9062557020545157
2021-04-29,159915.SZ,0.0010172939979653517,1.0,67,12,0.0010172939979653517,2.764674745367082,0.23208555932173508,1.0771889501898329,1.0771889501898329,0.001095817853702715,2.909440428940252
2021-04-30,159915.SZ,0.012533875338753386,1.0,67,12,0.012533875338753386,2.799326833977713,0.2308126781227603,1.0831294105388558,1.0831294105388558,0.013575809007431458,2.948938436522044
2021-05-06,159915.SZ,-0.02843760455001676,1.0,67,12,-0.02843760455001676,2.7197206844668043,0.22652181919494443,1.103646442927647,1.103646442927647,-0.03138506110700907,2.856385823490992
2021-05-07,CASH,0.0,1.0,68,13,0.0,2.7197206844668043,0.23050586814069568,1.0845710871334762,1.0845710871334762,0.0,2.856385823490992
2021-05-10,159985.SZ,0.0,0.0,69,13,0.0,2.7197206844668043,0.2216883930558712,1.1277090178419649,0.0,0.0,2.856385823490992
2021-05-11,159985.SZ,-0.004542013626040897,1.0,69,13,-0.004542013626040897,2.7073676760589307,0.2217124336626215,1.1275867386870306,1.1275867386870306,-0.0051215143316595095,2.8417568025592335
2021-05-12,159915.SZ,0.029657794676806182,1.0,70,13,0.029657794676806182,2.7876622307101084,0.22176828970597426,1.1273027371562274,1.1273027371562274,0.033433313117181,2.936766147542075
2021-05-13,159915.SZ,-0.006980802792321161,1.0,70,13,-0.006980802792321161,2.768202110425919,0.22675040007039912,1.1025338871392623,1.1025338871392623,-0.007696571637970466,2.914163116503551
2021-05-14,159915.SZ,0.032337434094903195,1.0,70,13,0.032337434094903195,2.857718663733189,0.22737376242868054,1.0995112071403426,1.0995112071403426,0.03555537119750828,3.0177772678409225
2021-05-17,159915.SZ,0.02383384405856326,1.0,70,13,0.02383384405856326,2.9258290847278516,0.2303077236716916,1.0855041941901182,1.0855041941901182,0.025871737689243647,3.095852409719065
2021-05-18,159915.SZ,-0.006318589956767595,1.0,70,13,-0.006318589956767595,2.9073419704578716,0.2333262707139408,1.0714610028053861,1.0714610028053861,-0.006770122731394249,3.0748931089469846
2021-05-19,159915.SZ,0.008032128514056325,1.0,70,13,0.008032128514056325,2.9306941147988987,0.22170293319318468,1.127635058315436,1.127635058315436,0.00905730970534498,3.1027433681455485
2021-05-20,159915.SZ,0.010292164674634785,1.0,70,13,0.010292164674634785,2.960857301239392,0.22034031867193563,1.1346085069987788,1.1346085069987788,0.011677577595272945,3.1389758945852866
2021-05-21,159915.SZ,-0.010187315149523535,1.0,70,13,-0.010187315149523535,2.9306941147988987,0.2207494166244022,1.132505824128028,1.132505824128028,-0.011537193739063095,3.102760921547207
2021-05-24,159915.SZ,0.007968127490039834,1.0,70,13,0.007968127490039834,2.954046259139926,0.21999334385287744,1.1363980183290898,1.1363980183290898,0.00905496428947481,3.130856310890595
2021-05-25,159915.SZ,0.02733860342556005,1.0,70,13,0.02733860342556005,3.0348057583193113,0.215534039489586,1.159909592897874,1.159909592897874,0.03171030836973778,3.2301367299702757
2021-05-26,159915.SZ,-0.007694773966014701,1.0,70,13,-0.007694773966014701,3.0114536139782846,0.20951745159620555,1.1932180259705278,1.1932180259705278,-0.00918154300201747,3.2004790906816574
2021-05-27,159915.SZ,0.0074313408723747365,1.0,70,13,0.0074313408723747365,3.033832752305102,0.210067828745458,1.1900917979350771,1.1900917979350771,0.008843977819872876,3.2287840567726125
2021-05-28,159915.SZ,0.0009621552277101486,1.0,70,13,0.0009621552277101486,3.0367517703477307,0.20776103847836513,1.2033054986199125,1.2033054986199125,0.001157766676029516,3.2325222353576395
2021-05-31,159915.SZ,0.023710349247036078,1.0,70,13,0.023710349247036078,3.1087542153992307,0.20774618633772496,1.20339152504867,1.20339152504867,0.02853283333982733,3.3247552535663853
2021-06-01,159915.SZ,-0.0021909233176837795,1.0,70,13,-0.0021909233176837795,3.1019431732997647,0.20421594724049386,1.2241943069489514,1.2241943069489514,-0.0026821158524701918,3.315837874795211
2021-06-02,159915.SZ,-0.017252195734002607,1.0,70,13,-0.017252195734002607,3.048427842518244,0.20438107416606613,1.2232052357101668,1.2232052357101668,-0.021102976149328594,3.2458638272083675
2021-06-03,159915.SZ,-0.01085221832109795,1.0,70,13,-0.01085221832109795,3.0153456380351225,0.207342161607396,1.2057364409722753,1.2057364409722753,-0.013084915095134764,3.203391974618977
2021-06-04,159915.SZ,0.013552758954501476,1.0,70,13,0.013552758954501476,3.05621189063192,0.2086309390937117,1.1982882360880636,1.1982882360880636,0.01624011162171628,3.2554154178548993
2021-06-07,159915.SZ,-0.006049028971665149,1.0,70,13,-0.006049028971665149,3.03772477636194,0.20926215080982635,1.1946737574497905,1.1946737574497905,-0.007226616170501846,3.2318897801545283
2021-06-08,159915.SZ,-0.005445227418321541,1.0,70,13,-0.005445227418321541,3.0211836741203792,0.20566626187328446,1.2155615496820307,1.2155615496820307,-0.006619009078986015,3.2104978723574034
2021-06-09,159915.SZ,-0.0016103059581320522,1.0,70,13,-0.0016103059581320522,3.0163186440493317,0.2058325913327026,1.2145792771753348,1.2145792771753348,-0.0019558442466591627,3.2042186385648415
2021-06-10,159915.SZ,0.02548387096774185,1.0,70,13,0.02548387096774185,3.093186119171879,0.2057698437485721,1.2149496517355198,1.2149496517355198,0.030961620157130887,3.3034264389524854
2021-06-11,159915.SZ,0.005033029254482457,1.0,70,13,0.005033029254482457,3.10875421539923,0.2087316961854615,1.1977098091411615,1.1977098091411615,0.006028108507788067,3.3233398519739867
2021-06-15,159915.SZ,-0.012519561815336422,1.0,70,13,-0.012519561815336422,3.0698339748308516,0.20874200478997101,1.1976506609273077,1.1976506609273077,-0.01499406148265795,3.2735094899057215
2021-06-16,CASH,0.0,1.0,71,14,0.0,3.0698339748308516,0.21032554882453405,1.188633532146704,1.188633532146704,0.0,3.2735094899057215
2021-06-17,159941.SZ,0.0,0.0,72,14,0.0,3.0698339748308516,0.21032085593272687,1.1886600541411114,0.0,0.0,3.2735094899057215
2021-06-18,159941.SZ,0.022471910112359605,1.0,72,14,0.022471910112359605,3.138819007973118,0.2097898204326934,1.1916688783296194,1.1916688783296194,0.026779075917519605,3.3611710490526283
2021-06-21,159941.SZ,-0.007089684509039351,1.0,72,14,-0.007089684509039351,3.1165657714756128,0.2127294136077627,1.1752018480197477,1.1752018480197477,-0.008331810336900024,3.333166409362043
2021-06-22,159941.SZ,0.00642627632988213,1.0,72,14,0.00642627632988213,3.1365936843233673,0.2122039111283075,1.178112121830023,1.178112121830023,0.007570874042463489,3.3584013924098937
2021-06-23,159941.SZ,0.0159631074849238,1.0,72,14,0.0159631074849238,3.1866634664427544,0.21041107264004655,1.1881503994216067,1.1881503994216067,0.01896657253422225,3.422098756018069
2021-06-24,159941.SZ,-0.0017458100558659373,1.0,72,14,-0.0017458100558659373,3.181100157318378,0.2078691017016662,1.2026799459536803,1.2026799459536803,-0.0020996507436342373,3.414913543820206
2021-06-25,159941.SZ,0.0024484085344527173,1.0,72,14,0.0024484085344527173,3.188888790092505,0.20578477927631234,1.214861472647201,1.214861472647201,0.002974477197807203,3.4250711262887825
2021-06-28,159941.SZ,0.0034891835310537633,1.0,72,14,0.0034891835310537633,3.2000154083412577,0.20572046999684562,1.215241244606496,1.215241244606496,0.004240199736938264,3.4395941119774673
2021-06-29,159941.SZ,0.007997218358831715,1.0,72,14,0.007997218358831715,3.225606630313389,0.20565461895650855,1.2156303674019087,1.2156303674019087,0.009721661491739886,3.473032681603094
2021-06-30,159941.SZ,0.007243877199034188,1.0,72,14,0.007243877199034188,3.2489725286357696,0.20469901730941104,1.221305325672935,1.221305325672935,0.008846985801701197,3.503758552426081
2021-07-01,159941.SZ,-0.003424657534246478,1.0,72,14,-0.003424657534246478,3.2378459103870174,0.20480897295769324,1.2206496443475732,1.2206496443475732,-0.0041803070011902,3.489111766018894
2021-07-02,159941.SZ,0.0003436426116838476,1.0,72,14,0.0003436426116838476,3.2389585722118928,0.1998395040180038,1.2510039055014728,1.2510039055014728,0.0004298982493132194,3.4906117290587635
2021-07-05,159941.SZ,0.010649261422191802,1.0,72,14,0.010649261422191802,3.2734510887830264,0.19747375823262608,1.2659909966644656,1.2659909966644656,0.013481869081621044,3.5376716994047044
2021-07-06,159941.SZ,0.0010197144799455327,1.0,72,14,0.0010197144799455327,3.276789074257652,0.19755542324569914,1.265467664175818,1.265467664175818,0.0012904157010629322,3.5422367665108223
2021-07-07,159941.SZ,0.008488964346349936,1.0,72,14,0.008488964346349936,3.3046056198795344,0.18568327230979004,1.3463786850056438,1.3463786850056438,0.011429360653698423,3.582722268036065
2021-07-08,159941.SZ,-0.0006734006734007147,1.0,72,14,-0.0006734006734007147,3.3023802962297837,0.1859009004740406,1.3448025230782046,1.3448025230782046,-0.0009055909246318432,3.579477787264655
2021-07-09,159941.SZ,-0.001010781671159089,1.0,72,14,-0.001010781671159089,3.2990423107551576,0.1817963415377443,1.3751651869633217,1.3751651869633217,-0.0013899917657985872,3.5745023426144984
2021-07-12,159941.SZ,0.010118043844856706,1.0,72,14,0.010118043844856706,3.332422165501416,0.1750068772938219,1.4285152896035676,1.4285152896035676,0.01445378033325707,3.6261674142753617
2021-07-13,159941.SZ,0.00033388981636051085,1.0,72,14,0.00033388981636051085,3.333534827326291,0.17445544048683984,1.433030688537678,1.433030688537678,0.0004784743534348217,3.6279024423843533
2021-07-14,159941.SZ,-0.002670226969292422,1.0,72,14,-0.002670226969292422,3.3246335327272885,0.1742087387538711,1.4350600422703808,1.4350600422703808,-0.0038319360274242935,3.6140005523114
2021-07-15,159941.SZ,0.0023427041499330947,1.0,72,14,0.0023427041499330947,3.3324221655014155,0.1745525224988985,1.4322336705364864,1.4322336705364864,0.0033552997636397356,3.626126607510364
2021-07-16,159941.SZ,-0.010016694490818101,1.0,72,14,-0.010016694490818101,3.299042310755157,0.17242239211689217,1.4499276859035501,1.4499276859035501,-0.014523482663474729,3.573462620590623
2021-07-19,159941.SZ,-0.006745362563237767,1.0,72,14,-0.006745362563237767,3.276789074257652,0.17340616023203703,1.4417019537568432,1.4417019537568432,-0.009724802386218156,3.5387114027708417
2021-07-20,159985.SZ,-0.0006791171477078528,1.0,73,14,-0.0006791171477078528,3.2745637506079017,0.17340616023203703,1.4417019537568432,1.4417019537568432,-0.0009790845186801861,3.535246705220312
2021-07-21,159985.SZ,-0.006787330316742168,1.0,73,14,-0.006787330316742168,3.2523382047892957,0.1734507640307541,1.4413312123299333,1.4413312123299333,-0.0097827910339137,3.50066212544981
2021-07-22,159985.SZ,-0.014426727410781992,1.0,73,14,-0.014426727410781992,3.2054176080611283,0.17396387728277135,1.4370799496129587,1.4370799496129587,-0.020732360700566475,3.4280851355741726
2021-07-23,159985.SZ,-0.009244992295839749,1.0,73,14,-0.009244992295839749,3.175783546969654,0.1761332200909879,1.4193801707074543,1.4193801707074543,-0.013122158743058122,3.3831012582404503
2021-07-26,CASH,0.0,1.0,74,15,0.0,3.175783546969654,0.17699575971380285,1.4124632160919728,1.4124632160919728,0.0,3.3831012582404503
2021-07-27,159941.SZ,0.0,0.0,75,15,0.0,3.175783546969654,0.177050372142683,1.4120275319078555,0.0,0.0,3.3831012582404503
2021-07-28,159941.SZ,-0.009533201840894123,1.0,75,15,-0.009533201840894123,3.1455081614134017,0.1770320801840667,1.412173430601199,1.412173430601199,-0.01346253434826912,3.3375561413477155
2021-07-29,159941.SZ,0.0019913707268504055,1.0,75,15,0.0019913707268504055,3.1517720342871094,0.17805045900886518,1.404096352189423,1.404096352189423,0.002796076373427454,3.3468882032195255
2021-07-30,159941.SZ,-0.016561775422325398,1.0,75,15,-0.016561775422325398,3.0995730936728805,0.17799781254078445,1.4045116422018824,1.4045116422018824,-0.02326120639618902,3.2690355459394658
2021-08-02,159941.SZ,0.016840687100033724,1.0,75,15,0.016840687100033724,3.151772034287109,0.18102828899797843,1.3809996293054054,1.3809996293054054,0.023256982642394897,3.345063448888752
2021-08-03,159941.SZ,-0.004306061609804734,1.0,75,15,-0.004306061609804734,3.138200309727409,0.1819927373393774,1.3736811900015748,1.3736811900015748,-0.005915155836376665,3.3252768773060075
2021-08-04,159941.SZ,0.00698602794411185,1.0,75,15,0.00698602794411185,3.160123864785385,0.18223412097510527,1.3718616396440495,1.3718616396440495,0.00958386375000843,3.3571458778291623
2021-08-05,159941.SZ,-0.002312520647505867,1.0,75,15,-0.002312520647505867,3.1528160130993927,0.18232545666058977,1.3711744074520027,1.3711744074520027,-0.0031708691285643785,3.3465008076050666
2021-08-06,159941.SZ,0.0076158940397350605,1.0,75,15,0.0076158940397350605,3.176827525781938,0.1824916006346761,1.3699260630655914,1.3699260630655914,0.010433211738578954,3.381415559114136
2021-08-09,159941.SZ,-0.004929346040092097,1.0,75,15,-0.004929346040092097,3.161167843597669,0.18225563188517838,1.3716997242505011,1.3716997242505011,-0.00676158260392963,3.3585518384929727
2021-08-10,159941.SZ,0.0033025099075296716,1.0,75,15,0.0033025099075296716,3.1716076317205144,0.18244071415617888,1.3703081637029046,1.3703081637029046,0.004525456286997634,3.3737508180256883
2021-08-11,159941.SZ,-0.0036208031599735957,1.0,75,15,-0.0036208031599735957,3.160123864785384,0.18091799994364804,1.3818414976833122,1.3818414976833122,-0.005003376061394383,3.356870673945669
2021-08-12,159941.SZ,-0.0013214403700032573,1.0,75,15,-0.0013214403700032573,3.155947949536246,0.17988579341269034,1.3897706720310874,1.3897706720310874,-0.0018364990710684358,3.3507057840712706
2021-08-13,159941.SZ,0.0026463777704266445,1.0,75,15,0.0026463777704266445,3.164299780034522,0.17978804302417473,1.3905262874816675,1.3905262874816675,0.0036798578563853744,3.3630359050752214
2021-08-16,159941.SZ,0.0016496205872649217,1.0,75,15,0.0016496205872649217,3.169519674095945,0.1797706418996531,1.390660885215888,1.390660885215888,0.002294062826156189,3.3707509207280832
2021-08-17,159941.SZ,0.0042819499341237854,1.0,75,15,0.0042819499341237854,3.183091398655644,0.17756942159588973,1.4079000638350159,1.4079000638350159,0.006028557585591219,3.391071686760377
2021-08-18,513030.SH,-0.003279763857002238,1.0,76,15,-0.003279763857002238,3.1726516105327986,0.1768839017404948,1.413356430630829,1.413356430630829,-0.004635475338244684,3.3753524575861795
2021-08-19,513030.SH,-0.01519999999999988,1.0,76,15,-0.01519999999999988,3.1244273060527004,0.1767882074830787,1.414121470878813,1.414121470878813,-0.02149464635735779,3.302800450178926
2021-08-20,513030.SH,-0.0016246953696181787,1.0,76,15,-0.0016246953696181787,3.119351063475848,0.17782677148608744,1.4058625588867486,1.4058625588867486,-0.0022840983897428647,3.2952565289890305
2021-08-23,513030.SH,0.013832384052074875,1.0,76,15,0.013832384052074875,3.162499125379094,0.17759913001815095,1.4076645531678538,1.4076645531678538,0.019471356715910125,3.359419644335408
2021-08-24,513030.SH,0.0024077046548958148,1.0,76,15,0.0024077046548958148,3.170113489244373,0.17836553265970734,1.4016160873242236,1.4016160873242236,0.003374677577827392,3.3707566024836595
2021-08-25,513030.SH,-0.0032025620496397567,1.0,76,15,-0.0032025620496397567,3.1599610040906683,0.17457016707192413,1.4320889083929114,1.4320889083929114,-0.0045863535897291636,3.3552971208397553
2021-08-26,513030.SH,-0.004016064257028162,1.0,76,15,-0.004016064257028162,3.147270397648537,0.1747871308186077,1.430311252488305,1.430311252488305,-0.005744221897543465,3.3360235496454633
2021-08-27,159941.SZ,0.0040322580645162365,1.0,77,15,0.0040322580645162365,3.1599610040906687,0.17400087170163914,1.43677441127236,1.43677441127236,0.005793445206743541,3.355350619288741
2021-08-30,159941.SZ,0.0035449564937155564,1.0,77,15,0.0035449564937155564,3.171162928372008,0.1656097909776809,1.5,1.5,0.005317434740573335,3.373192477238551
2021-08-31,159941.SZ,0.015093127809890916,1.0,77,15,0.015093127809890916,3.2190256957559145,0.1655975989826276,1.5,1.5,0.022639691714836374,3.449560515018037
2021-09-01,159941.SZ,-0.005378044922492831,1.0,77,15,-0.005378044922492831,3.2017136309574803,0.1671625988206906,1.4955498524413715,1.4955498524413715,-0.00804313429025722,3.421815236553378
2021-09-02,159941.SZ,-0.000954198473282486,1.0,77,15,-0.000954198473282486,3.198658560698933,0.16727471338458375,1.4945474718896772,1.4945474718896772,-0.001426094915925329,3.416935403241293
2021-09-03,159941.SZ,0.0015918497293854195,1.0,77,15,0.0015918497293854195,3.203750344463178,0.15997328718640189,1.5,1.5,0.002387774594078129,3.4250942747867583
2021-09-06,159941.SZ,0.0012714558169104606,1.0,77,15,0.0012714558169104606,3.2078237714745743,0.1592086313971756,1.5,1.5,0.001907183725365691,3.431626558845475
2021-09-07,159941.SZ,0.0003174603174602719,1.0,77,15,0.0003174603174602719,3.208842128227423,0.14962647231621606,1.5,1.5,0.0004761904761904079,3.433260666730639
2021-09-08,159941.SZ,-0.0025388765471279218,1.0,77,15,-0.0025388765471279218,3.2006952742046306,0.14421506223732386,1.5,1.5,-0.0038083148206918827,3.42018572925023
2021-09-09,513520.SH,-0.006363347120585283,1.0,78,15,-0.006363347120585283,3.1803281391476497,0.1437479986083178,1.5,1.5,-0.009545020680877925,3.387539985732093
2021-09-10,513520.SH,0.014774494556765161,1.0,78,15,0.014774494556765161,3.227315879928214,0.14384852075881238,1.5,1.5,0.02216174183514774,3.4626137723521273
2021-09-13,513520.SH,0.003831417624521105,1.0,78,15,0.003831417624521105,3.2396810748704676,0.1449672632449209,1.5,1.5,0.005747126436781658,3.4825138515035765
2021-09-14,513520.SH,0.003816793893129722,1.0,78,15,0.003816793893129722,3.252046269812721,0.14362538738894826,1.5,1.5,0.005725190839694583,3.5024519079053147
2021-09-15,513520.SH,0.0,1.0,78,15,0.0,3.252046269812721,0.14320377018768005,1.5,1.5,0.0,3.5024519079053147
2021-09-16,513520.SH,-0.006083650190114032,1.0,78,15,-0.006083650190114032,3.232261957905115,0.13541637167251624,1.5,1.5,-0.009125475285171047,3.4704903695822247
2021-09-17,513520.SH,0.0038255547054324435,1.0,78,15,0.0038255547054324435,3.2446271528473694,0.13512372838017261,1.5,1.5,0.005738332058148665,3.490405195727494
2021-09-22,513520.SH,-0.019054878048780588,1.0,78,15,-0.019054878048780588,3.1828011781361005,0.1347255461650174,1.5,1.5,-0.028582317073170882,3.3906413277093677
2021-09-23,513520.SH,0.00932400932400923,1.0,78,15,0.00932400932400923,3.212477645997509,0.13923528687347164,1.5,1.5,0.013986013986013845,3.4380628847402672
2021-09-24,513520.SH,-0.002309468822170868,1.0,78,15,-0.002309468822170868,3.205058529032157,0.13393284450364268,1.5,1.5,-0.003464203233256302,3.4261527361788113
2021-09-27,513520.SH,-0.0023148148148148806,1.0,78,15,-0.0023148148148148806,3.1976394120668044,0.13394035908676352,1.5,1.5,-0.003472222222222321,3.4142563725115234
2021-09-28,513520.SH,-0.011600928074245842,1.0,78,15,-0.011600928074245842,3.1605438272400437,0.13026409615845433,1.5,1.5,-0.017401392111368763,3.354843558604711
2021-09-29,513520.SH,-0.012519561815336422,1.0,78,15,-0.012519561815336422,3.120975203424832,0.13047851832460705,1.5,1.5,-0.018779342723004633,3.291841801635609
2021-09-30,513520.SH,-0.0015847860538826808,1.0,78,15,-0.0015847860538826808,3.116029125447931,0.13044211904389996,1.5,1.5,-0.002377179080824021,3.284016504167379
2021-10-08,CASH,0.0,1.0,79,16,0.0,3.116029125447931,0.12999496979421307,1.5,1.5,0.0,3.284016504167379
2021-10-11,CASH,0.0,0.0,79,16,0.0,3.116029125447931,0.12958419265708207,1.5,0.0,0.0,3.284016504167379
2021-10-12,CASH,0.0,0.0,79,16,0.0,3.116029125447931,0.12953584405235577,1.5,0.0,0.0,3.284016504167379
2021-10-13,159915.SZ,0.0,0.0,80,16,0.0,3.116029125447931,0.1215684145803918,1.5,0.0,0.0,3.284016504167379
2021-10-14,159915.SZ,0.0009649404953362417,1.0,80,16,0.0009649404953362417,3.119035908135723,0.12125153005289357,1.5,1.5,0.0014474107430043626,3.288769824935714
2021-10-15,159915.SZ,0.020565552699228773,1.0,80,16,0.020565552699228773,3.183180605475275,0.11915963960477431,1.5,1.5,0.03084832904884316,3.3902228786612367
