date,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav,signal
2017-09-26,513030.SH,513030.SH,-0.015030946065428763,-0.015030946065428763,0.0,our_cost_0p1pct,False,85,8,1.0073290408812483,weighted_slope
2017-09-27,513030.SH,513030.SH,0.006283662477558183,0.006283662477558183,0.0,our_cost_0p1pct,False,85,8,1.0136587565779884,weighted_slope
2017-09-28,513030.SH,513030.SH,0.00267618198037467,0.00267618198037467,0.0,our_cost_0p1pct,False,85,8,1.0163714918765914,weighted_slope
2017-09-29,513030.SH,513030.SH,0.008007117437722311,0.008007117437722311,0.0,our_cost_0p1pct,False,85,8,1.0245096977724002,weighted_slope
2017-10-09,513030.SH,513030.SH,0.007060900264783676,0.007060900264783676,0.0,our_cost_0p1pct,False,85,8,1.0317436585686748,weighted_slope
2017-10-10,513030.SH,513030.SH,0.0035056967572304476,0.0035056967572304476,0.0,our_cost_0p1pct,False,85,8,1.035360638966812,weighted_slope
2017-10-11,513030.SH,513030.SH,0.0008733624454146938,0.0008733624454146938,0.0,our_cost_0p1pct,False,85,8,1.0362648840663462,weighted_slope
2017-10-12,513030.SH,513030.SH,0.0043630017452007674,0.0043630017452007674,0.0,our_cost_0p1pct,False,85,8,1.0407861095640178,weighted_slope
2017-10-13,513030.SH,513030.SH,-0.0008688097306690512,-0.0008688097306690512,0.0,our_cost_0p1pct,False,85,8,1.0398818644644834,weighted_slope
2017-10-16,513030.SH,513030.SH,0.0008695652173913437,0.0008695652173913437,0.0,our_cost_0p1pct,False,85,8,1.0407861095640178,weighted_slope
2017-10-17,513030.SH,513030.SH,0.004344048653344812,0.004344048653344812,0.0,our_cost_0p1pct,False,85,8,1.0453073350616895,weighted_slope
2017-10-18,513030.SH,513030.SH,-0.00519031141868509,-0.00519031141868509,0.0,our_cost_0p1pct,False,85,8,1.0398818644644836,weighted_slope
2017-10-19,513030.SH,513030.SH,0.006956521739130528,0.006956521739130528,0.0,our_cost_0p1pct,False,85,8,1.0471158252607584,weighted_slope
2017-10-20,513030.SH,513030.SH,-0.0008635578583764403,-0.0008635578583764403,0.0,our_cost_0p1pct,False,85,8,1.0462115801612242,weighted_slope
2017-10-23,513030.SH,513030.SH,-0.0008643042350908736,-0.0008643042350908736,0.0,our_cost_0p1pct,False,85,8,1.0453073350616897,weighted_slope
2017-10-24,513030.SH,159941.SZ,-0.006316608996539741,-0.004325259515570834,2.0,our_cost_0p1pct,False,86,8,1.03870453734489,weighted_slope
2017-10-25,159941.SZ,159941.SZ,-0.0007581501137224889,-0.0007581501137224889,0.0,our_cost_0p1pct,False,86,8,1.037917043381778,weighted_slope
2017-10-26,159941.SZ,159941.SZ,-0.0022761760242793194,-0.0022761760242793194,0.0,our_cost_0p1pct,False,86,8,1.0355545614924415,weighted_slope
2017-10-27,159941.SZ,159941.SZ,0.0022813688212928174,0.0022813688212928174,0.0,our_cost_0p1pct,False,86,8,1.037917043381778,weighted_slope
2017-10-30,159941.SZ,159941.SZ,0.022761760242792084,0.022761760242792084,0.0,our_cost_0p1pct,False,86,8,1.0615418622751416,weighted_slope
2017-10-31,159941.SZ,159941.SZ,0.010385756676557945,0.010385756676557945,0.0,our_cost_0p1pct,False,86,8,1.0725667777587113,weighted_slope
2017-11-01,159941.SZ,159941.SZ,0.005873715124816492,0.005873715124816492,0.0,our_cost_0p1pct,False,86,8,1.0788667294636083,weighted_slope
2017-11-02,159941.SZ,159941.SZ,-0.004379562043795637,-0.004379562043795637,0.0,our_cost_0p1pct,False,86,8,1.0741417656849355,weighted_slope
2017-11-03,159941.SZ,159941.SZ,0.0021994134897360684,0.0021994134897360684,0.0,our_cost_0p1pct,False,86,8,1.0765042475742719,weighted_slope
2017-11-06,159941.SZ,159941.SZ,0.002194586686174116,0.002194586686174116,0.0,our_cost_0p1pct,False,86,8,1.0788667294636083,weighted_slope
2017-11-07,159941.SZ,159941.SZ,0.005839416058394109,0.005839416058394109,0.0,our_cost_0p1pct,False,86,8,1.0851666811685052,weighted_slope
2017-11-08,159941.SZ,159941.SZ,-0.0014513788098693414,-0.0014513788098693414,0.0,our_cost_0p1pct,False,86,8,1.083591693242281,weighted_slope
2017-11-09,159941.SZ,159941.SZ,0.0021802325581397053,0.0021802325581397053,0.0,our_cost_0p1pct,False,86,8,1.0859541751316177,weighted_slope
2017-11-10,159941.SZ,159941.SZ,0.0,0.0,0.0,our_cost_0p1pct,False,86,8,1.0859541751316177,weighted_slope
2017-11-13,159941.SZ,159941.SZ,-0.0036258158085568093,-0.0036258158085568093,0.0,our_cost_0p1pct,False,86,8,1.0820167053160572,weighted_slope
2017-11-14,159941.SZ,159941.SZ,0.0029112081513826826,0.0029112081513826826,0.0,our_cost_0p1pct,False,86,8,1.0851666811685055,weighted_slope
2017-11-15,159941.SZ,159941.SZ,-0.0014513788098693414,-0.0014513788098693414,0.0,our_cost_0p1pct,False,86,8,1.0835916932422813,weighted_slope
2017-11-16,159941.SZ,159941.SZ,-0.0007267441860464574,-0.0007267441860464574,0.0,our_cost_0p1pct,False,86,8,1.0828041992791693,weighted_slope
2017-11-17,159941.SZ,159941.SZ,0.0036363636363636598,0.0036363636363636598,0.0,our_cost_0p1pct,False,86,8,1.0867416690947298,weighted_slope
2017-11-20,159941.SZ,159941.SZ,-0.006521739130434745,-0.006521739130434745,0.0,our_cost_0p1pct,False,86,8,1.0796542234267208,weighted_slope
2017-11-21,159941.SZ,159941.SZ,0.002188183807440014,0.002188183807440014,0.0,our_cost_0p1pct,False,86,8,1.0820167053160574,weighted_slope
2017-11-22,159941.SZ,159941.SZ,0.01091703056768556,0.01091703056768556,0.0,our_cost_0p1pct,False,86,8,1.0938291147627393,weighted_slope
2017-11-23,159941.SZ,159941.SZ,-0.005759539236861011,-0.005759539236861011,0.0,our_cost_0p1pct,False,86,8,1.0875291630578423,weighted_slope
2017-11-24,159941.SZ,159941.SZ,0.0007241129616220032,0.0007241129616220032,0.0,our_cost_0p1pct,False,86,8,1.0883166570209544,weighted_slope
2017-11-27,159941.SZ,159941.SZ,0.0021707670043416005,0.0021707670043416005,0.0,our_cost_0p1pct,False,86,8,1.0906791389102908,weighted_slope
2017-11-28,159941.SZ,159941.SZ,-0.0007220216606499408,-0.0007220216606499408,0.0,our_cost_0p1pct,False,86,8,1.0898916449471785,weighted_slope
2017-11-29,159941.SZ,159941.SZ,0.00867052023121384,0.00867052023121384,0.0,our_cost_0p1pct,False,86,8,1.099341572504524,weighted_slope
2017-11-30,159941.SZ,159941.SZ,-0.012893982808022897,-0.012893982808022897,0.0,our_cost_0p1pct,False,86,8,1.0851666811685057,weighted_slope
2017-12-01,159941.SZ,159941.SZ,0.0065312046444123695,0.0065312046444123695,0.0,our_cost_0p1pct,False,86,8,1.092254126836515,weighted_slope
2017-12-04,159941.SZ,159941.SZ,0.00432588320115368,0.00432588320115368,0.0,our_cost_0p1pct,False,86,8,1.0969790906151877,weighted_slope
2017-12-05,159941.SZ,159941.SZ,-0.023689877961234673,-0.023689877961234673,0.0,our_cost_0p1pct,False,86,8,1.0709917898324877,weighted_slope
2017-12-06,159941.SZ,CASH,-0.0032036764705883902,-0.0022058823529412797,1.0,our_cost_0p1pct,False,87,8,1.0675606786352079,weighted_slope
2017-12-07,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,87,8,1.0675606786352079,weighted_slope
2017-12-08,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,87,8,1.0675606786352079,weighted_slope
2017-12-11,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,87,8,1.0675606786352079,weighted_slope
2017-12-12,CASH,159941.SZ,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,88,8,1.0664931179565726,weighted_slope
2017-12-13,159941.SZ,513030.SH,-0.0034308243727598775,-0.0014336917562723928,2.0,our_cost_0p1pct,False,89,8,1.0628341673741066,weighted_slope
2017-12-14,513030.SH,513030.SH,-0.0008438818565401629,-0.0008438818565401629,0.0,our_cost_0p1pct,False,89,8,1.0619372609037487,weighted_slope
2017-12-15,513030.SH,513030.SH,-0.010135135135135198,-0.010135135135135198,0.0,our_cost_0p1pct,False,89,8,1.051174383259454,weighted_slope
2017-12-18,513030.SH,159941.SZ,-0.0020000000000000018,0.0,2.0,our_cost_0p1pct,False,90,8,1.0490720344929352,weighted_slope
2017-12-19,159941.SZ,159941.SZ,0.010000000000000009,0.010000000000000009,0.0,our_cost_0p1pct,False,90,8,1.0595627548378646,weighted_slope
2017-12-20,159941.SZ,159941.SZ,-0.0028288543140028155,-0.0028288543140028155,0.0,our_cost_0p1pct,False,90,8,1.0565654061678849,weighted_slope
2017-12-21,159941.SZ,159941.SZ,-0.01134751773049647,-0.01134751773049647,0.0,our_cost_0p1pct,False,90,8,1.0445760114879656,weighted_slope
2017-12-22,159941.SZ,159941.SZ,0.0007173601147776321,0.0007173601147776321,0.0,our_cost_0p1pct,False,90,8,1.0453253486554606,weighted_slope
2017-12-25,159941.SZ,159941.SZ,0.0014336917562725038,0.0014336917562725038,0.0,our_cost_0p1pct,False,90,8,1.0468240229904506,weighted_slope
2017-12-26,159941.SZ,159941.SZ,0.0007158196134573469,0.0007158196134573469,0.0,our_cost_0p1pct,False,90,8,1.0475733601579456,weighted_slope
2017-12-27,159941.SZ,159941.SZ,-0.010014306151645225,-0.010014306151645225,0.0,our_cost_0p1pct,False,90,8,1.0370826398130162,weighted_slope
2017-12-28,159941.SZ,159941.SZ,0.0014450867052022698,0.0014450867052022698,0.0,our_cost_0p1pct,False,90,8,1.038581314148006,weighted_slope
2017-12-29,159941.SZ,159941.SZ,0.0,0.0,0.0,our_cost_0p1pct,False,90,8,1.038581314148006,weighted_slope
2018-01-02,159941.SZ,518880.SH,0.005920634920635104,0.00793650793650813,2.0,our_cost_0p1pct,False,91,8,1.0447303749444699,weighted_slope
2018-01-03,518880.SH,518880.SH,0.0036724201248623523,0.0036724201248623523,0.0,our_cost_0p1pct,False,91,8,1.048567063798471,weighted_slope
2018-01-04,518880.SH,518880.SH,-0.005122575923893202,-0.005122575923893202,0.0,our_cost_0p1pct,False,91,8,1.0431956994028695,weighted_slope
2018-01-05,518880.SH,518880.SH,0.0033100404560502117,0.0033100404560502117,0.0,our_cost_0p1pct,False,91,8,1.0466487193714706,weighted_slope
2018-01-08,518880.SH,518880.SH,0.0007331378299120228,0.0007331378299120228,0.0,our_cost_0p1pct,False,91,8,1.0474160571422708,weighted_slope
2018-01-09,518880.SH,518880.SH,0.00219780219780219,0.00219780219780219,0.0,our_cost_0p1pct,False,91,8,1.0497180704546714,weighted_slope
2018-01-10,518880.SH,518880.SH,-0.0025584795321638154,-0.0025584795321638154,0.0,our_cost_0p1pct,False,91,8,1.0470323882568706,weighted_slope
2018-01-11,518880.SH,518880.SH,0.0018321729571271206,0.0018321729571271206,0.0,our_cost_0p1pct,False,91,8,1.0489507326838712,weighted_slope
2018-01-12,518880.SH,518880.SH,0.014630577907827291,0.014630577907827291,0.0,our_cost_0p1pct,False,91,8,1.064297488099875,weighted_slope
2018-01-15,518880.SH,518880.SH,0.0032444124008650377,0.0032444124008650377,0.0,our_cost_0p1pct,False,91,8,1.0677505080684757,weighted_slope
2018-01-16,518880.SH,159941.SZ,-0.0027172116421128045,-0.0007186489399927387,2.0,our_cost_0p1pct,False,92,8,1.0648492039570803,weighted_slope
2018-01-17,159941.SZ,159941.SZ,-0.004135079255685792,-0.004135079255685792,0.0,our_cost_0p1pct,False,92,8,1.0604459681033638,weighted_slope
2018-01-18,159941.SZ,159941.SZ,0.006228373702422019,0.006228373702422019,0.0,our_cost_0p1pct,False,92,8,1.0670508218839383,weighted_slope
2018-01-19,159941.SZ,159941.SZ,-0.0020632737276478075,-0.0020632737276478075,0.0,our_cost_0p1pct,False,92,8,1.0648492039570803,weighted_slope
2018-01-22,159941.SZ,159941.SZ,-0.002756719503790528,-0.002756719503790528,0.0,our_cost_0p1pct,False,92,8,1.061913713387936,weighted_slope
2018-01-23,159941.SZ,159941.SZ,0.010366275051831408,0.010366275051831408,0.0,our_cost_0p1pct,False,92,8,1.072921803022227,weighted_slope
2018-01-24,159941.SZ,159941.SZ,0.009575923392612928,0.009575923392612928,0.0,our_cost_0p1pct,False,92,8,1.0831960200142319,weighted_slope
2018-01-25,159941.SZ,159941.SZ,-0.011517615176151685,-0.011517615176151685,0.0,our_cost_0p1pct,False,92,8,1.070720185095369,weighted_slope
2018-01-26,159941.SZ,159941.SZ,0.004112405757368043,0.004112405757368043,0.0,our_cost_0p1pct,False,92,8,1.0751234209490852,weighted_slope
2018-01-29,159941.SZ,159941.SZ,0.00887372013651877,0.00887372013651877,0.0,our_cost_0p1pct,False,92,8,1.084663765298804,weighted_slope
2018-01-30,159941.SZ,159941.SZ,-0.008119079837618393,-0.008119079837618393,0.0,our_cost_0p1pct,False,92,8,1.0758572935913713,weighted_slope
2018-01-31,159941.SZ,159941.SZ,-0.010914051841746208,-0.010914051841746208,0.0,our_cost_0p1pct,False,92,8,1.0641153313147942,weighted_slope
2018-02-01,159941.SZ,159941.SZ,-0.0006896551724137057,-0.0006896551724137057,0.0,our_cost_0p1pct,False,92,8,1.063381458672508,weighted_slope
2018-02-02,159941.SZ,159941.SZ,-0.0013802622498274575,-0.0013802622498274575,0.0,our_cost_0p1pct,False,92,8,1.061913713387936,weighted_slope
2018-02-05,159941.SZ,CASH,-0.038281271596406374,-0.037318590186593004,1.0,our_cost_0p1pct,True,93,9,1.021262306113784,weighted_slope
2018-02-06,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-07,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-08,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-09,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-12,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-13,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-14,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-22,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-23,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-26,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-27,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-02-28,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-03-01,CASH,CASH,0.0,0.0,0.0,our_cost_0p1pct,False,93,9,1.021262306113784,weighted_slope
2018-03-02,CASH,159915.SZ,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,94,9,1.0202410438076701,weighted_slope
2018-03-05,159915.SZ,159915.SZ,0.012582384661473878,0.012582384661473878,0.0,our_cost_0p1pct,False,94,9,1.033078109068282,weighted_slope
2018-03-06,159915.SZ,159915.SZ,0.0017751479289942473,0.0017751479289942473,0.0,our_cost_0p1pct,False,94,9,1.0349119755340837,weighted_slope
2018-03-07,159915.SZ,159915.SZ,-0.008269344359125852,-0.008269344359125852,0.0,our_cost_0p1pct,False,94,9,1.026353932027009,weighted_slope
2018-03-08,159915.SZ,159915.SZ,0.004169148302560988,0.004169148302560988,0.0,our_cost_0p1pct,False,94,9,1.030632953780546,weighted_slope
2018-03-09,159915.SZ,159915.SZ,0.040925266903914626,0.040925266903914626,0.0,our_cost_0p1pct,False,94,9,1.0728118824939847,weighted_slope
2018-03-12,159915.SZ,159915.SZ,0.012535612535612639,0.012535612535612639,0.0,our_cost_0p1pct,False,94,9,1.0862602365765306,weighted_slope
2018-03-13,159915.SZ,159941.SZ,-0.007616207090602067,-0.005627462014631379,2.0,our_cost_0p1pct,False,95,9,1.0779870536604774,weighted_slope
2018-03-14,159941.SZ,159941.SZ,-0.010183299389002087,-0.010183299389002087,0.0,our_cost_0p1pct,False,95,9,1.0670095887555846,weighted_slope
2018-03-15,159941.SZ,159941.SZ,0.004801097393690057,0.004801097393690057,0.0,our_cost_0p1pct,False,95,9,1.0721324057112014,weighted_slope
2018-03-16,159941.SZ,159915.SZ,0.003449829351535705,0.005460750853242269,2.0,our_cost_0p1pct,False,96,9,1.0758310795531565,weighted_slope
2018-03-19,159915.SZ,159915.SZ,0.011655011655011593,0.011655011655011593,0.0,our_cost_0p1pct,False,96,9,1.0883699033241723,weighted_slope
2018-03-20,159915.SZ,159915.SZ,0.01382488479262678,0.01382488479262678,0.0,our_cost_0p1pct,False,96,9,1.1034164918493914,weighted_slope
2018-03-21,159915.SZ,159915.SZ,-0.022727272727272707,-0.022727272727272707,0.0,our_cost_0p1pct,False,96,9,1.0783388443073598,weighted_slope
2018-03-22,159915.SZ,159915.SZ,-0.005232558139534826,-0.005232558139534826,0.0,our_cost_0p1pct,False,96,9,1.0726963736104027,weighted_slope
2018-03-23,159915.SZ,CASH,-0.05296434833430741,-0.05201636469900639,1.0,our_cost_0p1pct,True,97,10,1.015881709221553,weighted_slope
2018-03-26,CASH,518880.SH,-0.0010000000000000009,0.0,1.0,our_cost_0p1pct,False,98,10,1.0148658275123315,weighted_slope
2018-03-27,518880.SH,518880.SH,-0.0007304601899196239,-0.0007304601899196239,0.0,our_cost_0p1pct,False,98,10,1.014124508427224,weighted_slope
2018-03-28,518880.SH,159915.SZ,-0.007471491228070226,-0.005482456140350922,2.0,our_cost_0p1pct,False,99,10,1.0065474860583388,weighted_slope
2018-03-29,159915.SZ,159915.SZ,0.005202312138728349,0.005202312138728349,0.0,our_cost_0p1pct,False,99,10,1.0117838602632665,weighted_slope
2018-03-30,159915.SZ,159915.SZ,0.029902242668200074,0.029902242668200074,0.0,our_cost_0p1pct,False,99,10,1.0420384667806268,weighted_slope
2018-04-02,159915.SZ,159915.SZ,-0.0016750418760468344,-0.0016750418760468344,0.0,our_cost_0p1pct,False,99,10,1.0402930087123177,weighted_slope
2018-04-03,159915.SZ,159915.SZ,-0.01342281879194629,-0.01342281879194629,0.0,our_cost_0p1pct,False,99,10,1.0263293441658436,weighted_slope
2018-04-04,159915.SZ,159915.SZ,-0.01814058956916098,-0.01814058956916098,0.0,our_cost_0p1pct,False,99,10,1.0077111247705448,weighted_slope
2018-04-09,159915.SZ,159915.SZ,0.0028868360277136684,0.0028868360277136684,0.0,our_cost_0p1pct,False,99,10,1.0106202215510602,weighted_slope
2018-04-10,159915.SZ,159915.SZ,-0.0028785261945883933,-0.0028785261945883933,0.0,our_cost_0p1pct,False,99,10,1.0077111247705448,weighted_slope
2018-04-11,159915.SZ,159915.SZ,-0.0017321016166280678,-0.0017321016166280678,0.0,our_cost_0p1pct,False,99,10,1.0059656667022356,weighted_slope
2018-04-12,159915.SZ,518880.SH,-0.007194910352805173,-0.00520532099479476,2.0,our_cost_0p1pct,False,100,10,0.9987278339123131,weighted_slope
2018-04-13,518880.SH,518880.SH,-0.00767824497257763,-0.00767824497257763,0.0,our_cost_0p1pct,False,100,10,0.9910593569426026,weighted_slope
2018-04-16,518880.SH,518880.SH,0.00405305821665447,0.00405305821665447,0.0,our_cost_0p1pct,False,100,10,0.9950761782124511,weighted_slope
2018-04-17,518880.SH,518880.SH,0.0014678899082569696,0.0014678899082569696,0.0,our_cost_0p1pct,False,100,10,0.9965368404923961,weighted_slope
2018-04-18,518880.SH,513030.SH,-0.002731403444485303,-0.0007328691828509815,2.0,our_cost_0p1pct,False,101,10,0.9938148963337187,weighted_slope
2018-04-19,513030.SH,513030.SH,-0.0009057971014493349,-0.0009057971014493349,0.0,our_cost_0p1pct,False,101,10,0.9929147016812424,weighted_slope
2018-04-20,513030.SH,513030.SH,-0.009972801450589208,-0.009972801450589208,0.0,our_cost_0p1pct,False,101,10,0.9830125605040043,weighted_slope
2018-04-23,513030.SH,513030.SH,-0.00366300366300365,-0.00366300366300365,0.0,our_cost_0p1pct,False,101,10,0.9794117818940995,weighted_slope
2018-04-24,513030.SH,513030.SH,0.0009191176470586537,0.0009191176470586537,0.0,our_cost_0p1pct,False,101,10,0.9803119765465755,weighted_slope
2018-04-25,513030.SH,513030.SH,-0.009182736455463747,-0.009182736455463747,0.0,our_cost_0p1pct,False,101,10,0.9713100300218136,weighted_slope
2018-04-26,513030.SH,513030.SH,-0.004633920296570837,-0.004633920296570837,0.0,our_cost_0p1pct,False,101,10,0.9668090567594327,weighted_slope
2018-04-27,513030.SH,513030.SH,0.005586592178770999,0.005586592178770999,0.0,our_cost_0p1pct,False,101,10,0.97221022467429,weighted_slope
2018-05-02,513030.SH,513030.SH,0.0037037037037037646,0.0037037037037037646,0.0,our_cost_0p1pct,False,101,10,0.9758110032841948,weighted_slope
2018-05-03,513030.SH,513030.SH,0.0064575645756457245,0.0064575645756457245,0.0,our_cost_0p1pct,False,101,10,0.9821123658515282,weighted_slope
2018-05-04,513030.SH,513030.SH,-0.0036663611365719273,-0.0036663611365719273,0.0,our_cost_0p1pct,False,101,10,0.9785115872416235,weighted_slope
2018-05-07,513030.SH,159941.SZ,0.0062631094756211425,0.008279668813247598,2.0,our_cost_0p1pct,False,102,10,0.9846401124356815,weighted_slope
2018-05-08,159941.SZ,159941.SZ,0.0028368794326241176,0.0028368794326241176,0.0,our_cost_0p1pct,False,102,10,0.987433417719187,weighted_slope
2018-05-09,159941.SZ,159941.SZ,0.007779349363507881,0.007779349363507881,0.0,our_cost_0p1pct,False,102,10,0.9951150072488272,weighted_slope
2018-05-10,159941.SZ,159941.SZ,0.010526315789473717,0.010526315789473717,0.0,our_cost_0p1pct,False,102,10,1.0055899020619727,weighted_slope
2018-05-11,159941.SZ,159941.SZ,0.01736111111111116,0.01736111111111116,0.0,our_cost_0p1pct,False,102,10,1.023048060083882,weighted_slope
