date,position,asset_return,base_weight,trade_count,return_1x,nav_1x,scale_15,weight_15,return_15,nav_15,scale_17,weight_17,return_17,nav_17,scale_19,weight_19,return_19,nav_19,scale_21,weight_21,return_21,nav_21,scale_23,weight_23,return_23,nav_23,scale_25,weight_25,return_25,nav_25
2024-05-22,159985.SZ,0.00819318671841307,1.0,186,0.00819318671841307,13.397981948544976,0.43884030336512214,0.43884030336512214,0.0035955005450354813,6.086133854189176,0.49735234381380516,0.49735234381380516,0.00407490061770688,7.3603742712760205,0.5558643842624881,0.5558643842624881,0.004554300690378277,8.817968926344674,0.614376424711171,0.614376424711171,0.005033700763049674,10.698230951630507,0.672888465159854,0.672888465159854,0.005513100835721072,12.91824915854715,0.7314005056085369,0.7314005056085369,0.0059925009083924684,15.234529848103763
2024-05-23,159985.SZ,0.0012831479897348341,1.0,186,0.0012831479897348341,13.415173542148755,0.4503189823902036,0.4503189823902036,0.000577825896993426,6.089650579942695,0.5103615133755642,0.5103615133755642,0.000654869349925883,7.365194354790263,0.5704040443609246,0.5704040443609246,0.0007319128028583395,8.824422910697074,0.6304465753462851,0.6304465753462851,0.0008089562557907964,10.706885352484722,0.6904891063316456,0.6904891063316456,0.0008859997087232532,12.929694723538836,0.7505316373170061,0.7505316373170061,0.00096304316165571,15.249201357895018
2024-05-24,159985.SZ,-0.008116189662537465,1.0,186,-0.008116189662537465,13.306293449324821,0.45121133129926316,0.45121133129926316,-0.0036621167427108472,6.0673495685966286,0.511372842139165,0.511372842139165,-0.004150398975072294,7.334625859688933,0.5715343529790667,0.5715343529790667,-0.00463868120743374,8.783489225974776,0.6316958638189684,0.6316958638189684,-0.0051269634397951855,10.651991542728453,0.6918573746588702,0.6918573746588702,-0.005615245672156632,12.857091311200177,0.7520188854987719,0.7520188854987719,-0.006103527904518079,15.15612743188549
2024-05-27,159941.SZ,-0.0008613264427218548,1.0,187,-0.0008613264427218548,13.294832386922302,0.45061642411096225,0.45061642411096225,-0.0003881278416115377,6.064994661304266,0.510698613992424,0.510698613992424,-0.0004398782204930762,7.331399517517791,0.5707808038738855,0.5707808038738855,-0.0004916285993746145,8.77917101146899,0.6308629937553472,0.6308629937553472,-0.0005433789782561528,10.646203474447573,0.6909451836368089,0.6909451836368089,-0.0005951293571376913,12.849439678713482,0.7510273735182704,0.7510273735182704,-0.0006468797360192296,15.14632324017328
2024-05-28,159941.SZ,0.0038610038610038533,1.0,187,0.0038610038610038533,13.346163786099607,0.4509521695013811,0.4509521695013811,0.0017411280675728965,6.075554593738743,0.5110791254348986,0.5110791254348986,0.0019732784765826164,7.345866410388937,0.5712060813684161,0.5712060813684161,0.0022054288855923357,8.798532848809238,0.6313330373019336,0.6313330373019336,0.0024375792946020555,10.672154439603007,0.6914599932354512,0.6914599932354512,0.002669729703611775,12.883744209498511,0.7515869491689686,0.7515869491689686,0.0029018801126214945,15.190276054363276
2024-05-29,159941.SZ,-0.004807692307692402,1.0,187,-0.004807692307692402,13.281999537127973,0.477834430177007,0.477834430177007,-0.0022972809143125784,6.061597338126683,0.5415456875339413,0.5415456875339413,-0.0026035850362209224,7.32674082252477,0.6052569448908756,0.6052569448908756,-0.0029098891581292663,8.772930093465044,0.6689682022478097,0.6689682022478097,-0.0032161932800376094,10.637830728210833,0.7326794596047441,0.7326794596047441,-0.003522497401945954,12.838361253993217,0.7963907169616783,0.7963907169616783,-0.0038288015238542973,15.13211550225856
2024-05-30,159941.SZ,-0.009661835748792313,1.0,187,-0.009661835748792313,13.153671039184706,0.49682910368922045,0.49682910368922045,-0.004800281195064953,6.032499966412418,0.5630729841811165,0.5630729841811165,-0.00544031868774028,7.286881017507759,0.6293168646730126,0.6293168646730126,-0.006080356180415608,8.719587553750891,0.6955607451649086,0.6955607451649086,-0.006720393673090934,10.566340317889553,0.7618046256568047,0.7618046256568047,-0.0073604311657662624,12.74386537970196,0.8280485061487007,0.8280485061487007,-0.008000468658441588,15.011051486446823
2024-05-31,159941.SZ,-0.005853658536585371,1.0,187,-0.005853658536585371,13.076673940418747,0.5336949541930133,0.5336949541930133,-0.003124068024544471,6.0136540261592835,0.6048542814187485,0.6048542814187485,-0.003540610427817068,7.2610810105909085,0.6760136086444836,0.6760136086444836,-0.0039571528310896635,8.685082813176631,0.7471729358702186,0.7471729358702186,-0.004373695234362259,10.52012636559655,0.8183322630959537,0.8183322630959537,-0.004790237637634856,12.68281923611116,0.8894915903216889,0.8894915903216889,-0.005206780040907452,14.932892243174157
2024-06-03,159941.SZ,0.0058881256133465065,1.0,187,0.0058881256133465065,13.153671039184708,0.6220972322773705,0.6220972322773705,0.003662986647364356,6.035681960558973,0.7050435299143533,0.7050435299143533,0.004151384867012937,7.2912245524164305,0.787989827551336,0.787989827551336,0.004639783086661518,8.725379713519464,0.8709361251883186,0.8709361251883186,0.005128181306310099,10.574075480964623,0.9538824228253014,0.9538824228253014,0.005616579525958679,12.754053298964136,1.0368287204622841,1.0368287204622841,0.00610497774560726,15.024057217996287
2024-06-04,159941.SZ,-0.0039024390243902474,1.0,187,-0.0039024390243902474,13.102339640007402,0.6240694297536441,0.6240694297536441,-0.002435392896599589,6.020982703586093,0.70727868705413,0.70727868705413,-0.002760111949479534,7.271099956402967,0.7904879443546159,0.7904879443546159,-0.0030848310023594795,8.698463391671842,0.8736972016551017,0.8736972016551017,-0.003409550055239424,10.538022641324394,0.9569064589555877,0.9569064589555877,-0.00373426910811937,12.706426231726507,1.0401157162560735,1.0401157162560735,-0.004058988160999315,14.963074747618263
2024-06-05,159941.SZ,0.007835455435847294,1.0,187,0.007835455435847294,13.205002438362015,0.6396276694916213,0.6396276694916213,0.00501177409983646,6.05115850875549,0.7249113587571709,0.7249113587571709,0.0056800106464813226,7.312399881566966,0.8101950480227205,0.8101950480227205,0.006348247193126185,8.753683387482534,0.8954787372882699,0.8954787372882699,0.007016483739771045,10.611962505836585,0.9807624265538195,0.9807624265538195,0.007684720286415907,12.804071563157303,1.066046115819369,1.066046115819369,0.00835295683306077,15.088060665074979
2024-06-06,159941.SZ,0.02137998056365409,1.0,187,0.02137998056365409,13.4873251338372,0.6793134539160761,0.6793134539160761,0.014523708441354435,6.139043770669077,0.7698885811048863,0.7698885811048863,0.016460202900201695,7.432763467304969,0.8604637082936966,0.8604637082936966,0.018396697359048954,8.914722251538985,0.9510388354825067,0.9510388354825067,0.02033319181789621,10.827737575032083,1.0416139626713168,1.0416139626713168,0.02226968627674347,13.089214219933789,1.132189089860127,1.132189089860127,0.024206180735590728,15.45328498848334
2024-06-07,159941.SZ,0.0,1.0,187,0.0,13.4873251338372,0.748512897833543,0.748512897833543,0.0,6.139043770669077,0.8483146175446822,0.8483146175446822,0.0,7.432763467304969,0.9481163372558211,0.9481163372558211,0.0,8.914722251538985,1.0479180569669602,1.0479180569669602,0.0,10.827737575032083,1.1477197766780993,1.1477197766780993,0.0,13.089214219933789,1.2475214963892383,1.2475214963892383,0.0,15.45328498848334
2024-06-11,159941.SZ,0.0019029495718363432,1.0,187,0.0019029495718363432,13.512990833425853,0.7484282744126398,0.7484282744126398,0.0014242212643437461,6.147787127350002,0.8482187110009919,0.8482187110009919,0.0016141174329229123,7.444760820392339,0.9480091475893437,0.9480091475893437,0.0018040136015020783,8.930804531734374,1.0477995841776957,1.0477995841776957,0.0019939097700812443,10.849327106770815,1.1475900207660477,1.1475900207660477,0.0021838059386604107,13.11779852367968,1.2473804573543996,1.2473804573543996,0.0023737021072395767,15.489966483624277
2024-06-12,159941.SZ,0.008547008547008739,1.0,187,0.008547008547008739,13.628486481574795,0.7497736798427622,0.7497736798427622,0.006408322049938282,6.1871841271565255,0.8497435038217972,0.8497435038217972,0.007262764989930053,7.498830368637087,0.9497133278008322,0.9497133278008322,0.008117207929921825,9.00329772909995,1.049683151779867,1.049683151779867,0.008971650869913595,10.946663481746253,1.149652975758902,1.149652975758902,0.009826093809905366,13.246695242552793,1.249622799737937,1.249622799737937,0.010680536749897137,15.655407639907303
2024-06-13,159941.SZ,0.0197740112994349,1.0,187,0.0197740112994349,13.89797632725565,0.7493023470766966,0.7493023470766966,0.014816713077787692,6.2788578591280455,0.849209326686923,0.849209326686923,0.01679227482149272,7.6247527890269975,0.9491163062971492,0.9491163062971492,0.018767836565197746,9.172270149427515,1.0490232859073754,1.0490232859073754,0.02074339830890277,11.173734482501635,1.1489302655176017,1.1489302655176017,0.022718960052607796,13.54764638259742,1.2488372451278278,1.2488372451278278,0.024694521796312822,16.042010445101155
2024-06-14,159941.SZ,0.0,1.0,187,0.0,13.89797632725565,0.7399798145884319,0.7399798145884319,0.0,6.2788578591280455,0.8386437898668895,0.8386437898668895,0.0,7.6247527890269975,0.937307765145347,0.937307765145347,0.0,9.172270149427515,1.0359717404238045,1.0359717404238045,0.0,11.173734482501635,1.1346357157022622,1.1346357157022622,0.0,13.54764638259742,1.2332996909807197,1.2332996909807197,0.0,16.042010445101155
2024-06-17,159941.SZ,0.004616805170821969,1.0,187,0.004616805170821969,13.962140576227286,0.7428089853226,0.7428089853226,0.0034294043643704,6.3003906016734,0.8418501833656135,0.8418501833656135,0.0038866582796197873,7.654387597584523,0.9408913814086267,0.9408913814086267,0.004343912194869174,9.212113685584248,1.03993257945164,1.03993257945164,0.00480116611011856,11.227381437822485,1.1389737774946533,1.1389737774946533,0.005258420025367946,13.618885597632275,1.2380149755376668,1.2380149755376668,0.005715673940617334,16.13370134615733
2024-06-18,159941.SZ,0.012867647058823595,1.0,187,0.012867647058823595,14.141800473347859,0.7568414731534399,0.7568414731534399,0.009738768956018577,6.361748650075769,0.8577536695738985,0.8577536695738985,0.011037271483487722,7.738871151538905,0.9586658659943571,0.9586658659943571,0.012335774010956863,9.325752238172857,1.0595780624148157,1.0595780624148157,0.013634276538426006,11.380458661148149,1.1604902588352746,1.1604902588352746,0.014932779065895152,13.822253407385418,1.261402455255733,1.261402455255733,0.016231281593364295,16.39557199585005
2024-06-19,159941.SZ,0.0,1.0,187,0.0,14.141800473347859,0.7555910018110692,0.7555910018110692,0.0,6.361748650075769,0.8563364687192118,0.8563364687192118,0.0,7.738871151538905,0.9570819356273543,0.9570819356273543,0.0,9.325752238172857,1.0578274025354968,1.0578274025354968,0.0,11.380458661148149,1.1585728694436395,1.1585728694436395,0.0,13.822253407385418,1.259318336351782,1.259318336351782,0.0,16.39557199585005
2024-06-20,159941.SZ,0.005444646098003547,1.0,187,0.005444646098003547,14.218797572113816,0.7557447660404482,0.7557447660404482,0.004114762791508729,6.387925736710032,0.8565107348458413,0.8565107348458413,0.004663397830376561,7.7749605864765545,0.9572767036512343,0.9572767036512343,0.005212032869244391,9.374358365368645,1.0580426724566274,1.0580426724566274,0.005760667908112221,11.446017704137022,1.1588086412620207,1.1588086412620207,0.006309302946980053,13.90946219154254,1.2595746100674137,1.2595746100674137,0.006857937985847883,16.508011811840095
2024-06-21,159941.SZ,-0.012635379061371799,1.0,187,-0.012635379061371799,14.039137674993245,0.7616983646048447,0.7616983646048447,-0.009624347567209198,6.326446119186413,0.8632581465521575,0.8632581465521575,-0.010907593909503759,7.690154473736871,0.96481792849947,0.96481792849947,-0.012190840251798316,9.260077060073327,1.0663777104467826,1.0663777104467826,-0.013474086594092877,11.29179307043396,1.1679374923940953,1.1679374923940953,-0.014757332936387436,13.704195627015853,1.269497274341408,1.269497274341408,-0.016040579278681997,16.243213739638858
2024-06-24,159941.SZ,-0.003656307129798919,1.0,187,-0.003656307129798919,13.98780627581594,0.7606412253817714,0.7606412253817714,-0.002781137935582357,6.308851399886927,0.8620600554326743,0.8620600554326743,-0.0031519563269933383,7.66591544268782,0.9634788854835771,0.9634788854835771,-0.0035227747184043193,9.227455894715625,1.0648977155344799,1.0648977155344799,-0.0038935931098153,11.247827422737458,1.1663165455853828,1.1663165455853828,-0.004264411501226281,13.645755297568952,1.2677353756362857,1.2677353756362857,-0.004635229892637262,16.167922709760386
2024-06-25,159941.SZ,-0.01192660550458724,1.0,187,-0.01192660550458724,13.820979228489694,0.7645772139162655,0.7645772139162655,-0.009118810808175708,6.251322177554464,0.8665208424384343,0.8665208424384343,-0.010334652249265802,7.586690872415365,0.968464470960603,0.968464470960603,-0.011550493690355896,9.120874223625675,1.0704080994827716,1.0704080994827716,-0.01276633513144599,11.104233888358124,1.1723517280049405,1.1723517280049405,-0.013982176572536085,13.454957937532724,1.2742953565271091,1.2742953565271091,-0.015198018013626179,15.922202329174532
2024-06-26,159941.SZ,0.01578458681522754,1.0,187,0.01578458681522754,14.039137674993245,0.7638450842683872,0.7638450842683872,0.012056979046019154,6.326694238059153,0.8656910955041722,0.8656910955041722,0.013664576252155043,7.690359788343013,0.9675371067399571,0.9675371067399571,0.01527217345829093,9.260169796860142,1.069383117975742,1.069383117975742,0.016879770664426818,11.291670809797765,1.171229129211527,1.171229129211527,0.018487367870562706,13.703704694606838,1.273075140447312,1.273075140447312,0.02009496507669859,16.242158428923425
2024-06-27,159941.SZ,-0.000914076782449813,1.0,187,-0.000914076782449813,14.026304825198917,0.7581971924178385,0.7581971924178385,-0.0006930504501077796,6.322309519769771,0.8592901514068837,0.8592901514068837,-0.0007854571767888169,7.684319340055171,0.9603831103959287,0.9603831103959287,-0.0008778639034698542,9.252040628055477,1.0614760693849739,1.0614760693849739,-0.0009702706301508914,11.280714833245685,1.162569028374019,1.162569028374019,-0.0010626773568319287,13.689142077923167,1.2636619873630641,1.2636619873630641,-0.0011550840835129659,16.223397370240278
2024-06-28,159941.SZ,0.012808783165599191,1.0,187,0.012808783165599191,14.205964722319488,0.7579683710202755,0.7579683710202755,0.009708652510781146,6.38369062596282,0.8590308204896457,0.8590308204896457,0.011003139512218636,7.768870977810237,0.9600932699590157,0.9600932699590157,0.01229762651365612,9.365818768188475,1.0611557194283858,1.0611557194283858,0.013592113515093608,11.43404358979056,1.162218168897756,1.162218168897756,0.014886600516531094,13.892926867451246,1.263280618367126,1.263280618367126,0.016181087517968578,16.48590958292692
2024-07-01,159941.SZ,-0.0018066847335139746,1.0,187,-0.0018066847335139746,14.180299022730836,0.7574550792789003,0.7574550792789003,-0.0013684825280558066,6.374954656876676,0.8584490898494205,0.8584490898494205,-0.0015509468651299142,7.756821871721604,0.9594431004199404,0.9594431004199404,-0.0017334112022040216,9.349583953017884,1.0604371109904605,1.0604371109904605,-0.0019158755392781291,11.412137385361842,1.1614311215609805,1.1614311215609805,-0.0020983398763522367,13.863774785006028,1.2624251321315005,1.2624251321315005,-0.0022808042134263443,16.448308450888014
2024-07-02,159941.SZ,0.0018099547511312153,1.0,187,0.0018099547511312153,14.20596472231949,0.7633984497752169,0.7633984497752169,0.0013817166511768582,6.383763037876581,0.8651849097452459,0.8651849097452459,0.0015659455380004393,7.76896863232069,0.9669713697152748,0.9669713697152748,0.0017501744248240205,9.365947355735202,1.0687578296853035,1.0687578296853035,0.0019344033116476013,11.434213061713061,1.1705442896553326,1.1705442896553326,0.0021186321984711827,13.893147024657894,1.2723307496253615,1.2723307496253615,0.0023028610852947637,16.48618662033849
2024-07-03,159941.SZ,0.02168021680216814,1.0,187,0.02168021680216814,14.513953117383329,0.763621449811299,0.763621449811299,0.01655547858669492,6.489449290152681,0.8654376431194722,0.8654376431194722,0.018762875731587577,7.914736825331525,0.9672538364276454,0.9672538364276454,0.02097027287648023,9.562353827531718,1.0690700297358184,1.0690700297358184,0.023177670021372884,11.699231479011518,1.1708862230439918,1.1708862230439918,0.025385067166265544,14.245825495029639,1.272702416352165,1.272702416352165,0.027592464311158197,16.941081136287274
2024-07-04,159941.SZ,0.0035366931918656697,1.0,187,0.0035366931918656697,14.565284516560636,0.7521771506516637,0.7521771506516637,0.002660219807786657,6.506712651695973,0.8524674374052189,0.8524674374052189,0.0030149157821582114,7.938599090297846,0.952757724158774,0.952757724158774,0.0033696117565297657,9.594575247409066,1.0530480109123292,1.0530480109123292,0.0037243077309013204,11.742803017254404,1.1533382976658844,1.1533382976658844,0.004079003705272874,14.303934270008536,1.2536285844194395,1.2536285844194395,0.0044336996796444286,17.01619280229406
2024-07-05,159941.SZ,0.007929515418502175,1.0,187,0.007929515418502175,14.680780164709574,0.7521472076695002,0.7521472076695002,0.005964162880198659,6.545519745765338,0.8524335020254336,0.8524335020254336,0.00675938459755848,7.992259134714996,0.9527197963813668,0.9527197963813668,0.007554606314918302,9.667058486162102,1.0530060907373002,1.0530060907373002,0.008349828032278123,11.840853403065394,1.1532923850932335,1.1532923850932335,0.009145049749637944,14.434744460523316,1.253578679449167,1.253578679449167,0.009940271466997766,17.18533837808364
2024-07-08,159941.SZ,0.009615384615384803,1.0,187,0.009615384615384803,14.82194151244717,0.7701164372529236,0.7701164372529236,0.007404965742816717,6.593989095251661,0.8727986288866467,0.8727986288866467,0.008392294508525614,8.059332527161978,0.9754808205203699,0.9754808205203699,0.009379623274234508,9.757731852932293,1.0781630121540928,1.0781630121540928,0.010366952039943403,11.963606962406974,1.180845203787816,1.180845203787816,0.0113542808056523,14.598640602485933,1.2835273954215392,1.2835273954215392,0.012341609571361194,17.397433114697677
2024-07-09,159941.SZ,0.0043290043290042934,1.0,187,0.0043290043290042934,14.886105761418802,0.7694813200357703,0.7694813200357703,0.003331087965522788,6.615954252971643,0.872078829373873,0.872078829373873,0.003775233027592493,8.08975838549887,0.9746763387119757,0.9746763387119757,0.004219378089662198,9.798903412917355,1.0772738480500783,1.0772738480500783,0.004663523151731902,12.019399520454378,1.1798713573881812,1.1798713573881812,0.0051076682138016085,14.673205615055963,1.2824688667262838,1.2824688667262838,0.005551813275871313,17.49402041482994
2024-07-10,513520.SH,-0.007758620689655049,1.0,188,-0.007758620689655049,14.770610113269866,0.845532018531989,0.845532018531989,-0.006560162212748086,6.572552519880028,0.958269621002921,0.958269621002921,-0.007434850507781166,8.029612241258617,1.0710072234738528,1.0710072234738528,-0.008309538802814244,9.717479044782689,1.1837448259447847,1.1837448259447847,-0.009184227097847322,11.909010625678768,1.2964824284157166,1.2964824284157166,-0.0100589153928804,14.525609081231778,1.4092200308866483,1.4092200308866483,-0.010933603687913476,17.30274772870592
2024-07-11,513520.SH,-0.00694006309148254,1.0,188,-0.00694006309148254,14.668101147184084,0.8422991992955943,0.8422991992955943,-0.0058456095850166504,6.534131943871792,0.9546057592016736,0.9546057592016736,-0.006625024196352204,7.976415865872952,1.0669123191077527,1.0669123191077527,-0.007404438807687757,9.645526565830608,1.179218879013832,1.179218879013832,-0.00818385341902331,11.811549028352623,1.2915254389199113,1.2915254389199113,-0.008963268030358865,14.395412153732483,1.4038319988259904,1.4038319988259904,-0.009742682641694417,17.13417254875584
2024-07-12,513520.SH,-0.0508259212198221,1.0,188,-0.0508259212198221,13.922581393832923,0.8412742329611802,0.8412742329611802,-0.04275853788875121,6.254742015579651,0.9534441306893376,0.9534441306893376,-0.04845967627391804,7.589881335186606,1.0656140284174949,1.0656140284174949,-0.054160814659084865,9.123116989209377,1.1777839261456522,1.1777839261456522,-0.05986195304425169,11.104486635037501,1.2899538238738097,1.2899538238738097,-0.06556309142941853,13.451604430533157,1.402123721601967,1.402123721601967,-0.07126422981458536,15.913118938558542
2024-07-15,513520.SH,0.018741633199464536,1.0,188,0.018741633199464536,14.183513307505828,0.747281409892143,0.747281409892143,0.014005274080977253,6.342341391813648,0.8469189312110955,0.8469189312110955,0.015872643958440888,7.710352819306839,0.9465564525300478,0.9465564525300478,0.01774001383590452,9.284961210824527,1.0461939738490003,1.0461939738490003,0.019607383713368155,11.322216565430649,1.1458314951679527,1.1458314951679527,0.02147475359083179,13.740474321080198,1.2454690164869051,1.2454690164869051,0.023342123468295423,16.284564925588043
2024-07-16,513520.SH,0.006570302233902758,1.0,188,0.006570302233902758,14.276703276674723,0.738608702108948,0.738608702108948,0.004852882405446438,6.373120028763315,0.8370898623901413,0.8370898623901413,0.005499933392839298,7.752759246248318,0.9355710226713343,0.9355710226713343,0.006146984380232156,9.342035722358528,1.0340521829525273,1.0340521829525273,0.006794035367625014,11.399140105216095,1.1325333432337206,1.1325333432337206,0.007441086355017874,13.84271837706226,1.2310145035149136,1.2310145035149136,0.008088137342410732,16.416276723267604
2024-07-17,513520.SH,-0.007832898172323799,1.0,188,-0.007832898172323799,14.164875313672049,0.7512709340696593,0.7512709340696593,-0.005884628726394227,6.3356165835652964,0.8514403919456139,0.8514403919456139,-0.006669245889913459,7.701054188509787,0.9516098498215684,0.9516098498215684,-0.007453863053432688,9.27240146744379,1.051779307697523,1.051779307697523,-0.00823848021695192,11.305228514969007,1.1519487655734777,1.1519487655734777,-0.00902309738047115,13.71781418113559,1.2521182234494321,1.2521182234494321,-0.00980771454399038,16.25527056729064
2024-07-18,513520.SH,-0.016447368421052544,1.0,188,-0.016447368421052544,13.931900390749812,0.7538445067021242,0.7538445067021242,-0.012398758333916451,6.257062804649317,0.8543571075957409,0.8543571075957409,-0.01405192611177198,7.592839544070096,0.9548697084893575,0.9548697084893575,-0.015705093889627507,9.126777531815266,1.055382309382974,1.055382309382974,-0.01735826166748303,11.108989400195485,1.1558949102765905,1.1558949102765905,-0.019011429445338558,13.457018924686666,1.256407511170207,1.256407511170207,-0.020664597223194085,15.919361948263537
2024-07-19,513520.SH,-0.014715719063545185,1.0,188,-0.014715719063545185,13.726882458578242,0.7446947704665636,0.7446947704665636,-0.010958719030277217,6.188493411418367,0.8439874065287721,0.8439874065287721,-0.012419881567647511,7.498537376170595,0.9432800425909805,0.9432800425909805,-0.013881044105017806,9.000088330359453,1.042572678653189,1.042572678653189,-0.015342206642388102,10.938552989229587,1.1418653147153977,1.1418653147153977,-0.0168033691797584,13.23089566763616,1.241157950777606,1.241157950777606,-0.018264531717128694,15.628602257043026
2024-07-22,513520.SH,-0.01154107264086901,1.0,188,-0.01154107264086901,13.56845951099112,0.7455056727137714,0.7455056727137714,-0.008603935122969555,6.1352480155975995,0.8449064290756078,0.8449064290756078,-0.009751126472698829,7.4254181898552964,0.944307185437444,0.944307185437444,-0.010898317822428104,8.90200250730527,1.04370794179928,1.04370794179928,-0.012045509172157376,10.806792548867692,1.1431086981611163,1.1431086981611163,-0.01319270052188665,13.056344423456707,1.2425094545229525,1.2425094545229525,-0.014339891871615924,15.404489790572537
2024-07-23,513520.SH,0.007554945054945028,1.0,188,0.007554945054945028,13.670968477076904,0.7503365247166552,0.7503365247166552,0.005668751216952732,6.170027210252325,0.850381394678876,0.850381394678876,0.00642458471254643,7.473123418042104,0.9504262646410967,0.9504262646410967,0.0071804182081401284,8.965922608197634,1.0504711346033173,1.0504711346033173,0.007936251703733825,10.892557974645541,1.150516004565538,1.150516004565538,0.008692085199327524,13.169831281577158,1.2505608745277588,1.2505608745277588,0.00944791869492122,15.55003015765061
2024-07-24,513520.SH,-0.008179959100204526,1.0,188,-0.008179959100204526,13.55914051407423,0.772190574518735,0.772190574518735,-0.006316487317126687,6.13105431163244,0.8751493177878997,0.8751493177878997,-0.007158685626076913,7.419625676847468,0.9781080610570644,0.9781080610570644,-0.008000883935027138,8.894187302039008,1.081066804326229,1.081066804326229,-0.008843082243977363,10.796234188628459,1.1840255475953938,1.1840255475953938,-0.009685280552927588,13.04227777078036,1.2869842908645583,1.2869842908645583,-0.010527478861877812,15.386327543864383
2024-07-25,518880.SH,-0.028178694158075723,1.0,189,-0.028178694158075723,13.177061640481758,0.7694784132859764,0.7694784132859764,-0.02168289686922692,5.998115293293685,0.8720755350574401,0.8720755350574401,-0.024573949785123846,7.237296168040203,0.9746726568289035,0.9746726568289035,-0.027465002701020768,8.64990842376512,1.0772697786003669,1.0772697786003669,-0.030356055616917687,10.468503103145185,1.1798669003718305,1.1798669003718305,-0.03324710853281461,12.60865974622011,1.2824640221432941,1.2824640221432941,-0.036138161448711535,14.830293954981455
2024-07-26,518880.SH,0.004317627182278905,1.0,189,0.004317627182278905,13.233955280003267,0.7442015918308611,0.7442015918308611,0.003213185021984156,6.017388347514229,0.8434284707416426,0.8434284707416426,0.003641609691582044,7.2636515759065885,0.942655349652424,0.942655349652424,0.004070034361179932,8.685113848270904,1.0418822285632054,1.0418822285632054,0.0044984590307778185,10.515595235468252,1.141109107473987,1.141109107473987,0.004926883700375706,12.670781146407347,1.2403359863847685,1.2403359863847685,0.005355308369973594,14.909714752327735
2024-07-29,518880.SH,0.006915887850467373,1.0,189,0.006915887850467373,13.32547983053787,0.7533572611542456,0.7533572611542456,0.005210134329478023,6.048739749117414,0.8538048959748119,0.8538048959748119,0.005904818906741761,7.306542123063986,0.9542525307953779,0.9542525307953779,0.006599503484005496,8.74243128737155,1.054700165615944,1.054700165615944,0.007294188061269233,10.592297964691943,1.15514780043651,1.15514780043651,0.007988872638532969,12.772006403216718,1.2555954352570762,1.2555954352570762,0.008683557215796705,15.03918411345078
2024-07-30,518880.SH,0.0012994245405606453,1.0,189,0.0012994245405606453,13.342795286044415,0.7565407338134214,0.7565407338134214,0.0009830675954509184,6.0546860691580875,0.857412831655211,0.857412831655211,0.0011141432748443744,7.314682657832764,0.9582849294970004,0.9582849294970004,0.00124521895423783,8.753317528516707,1.0591570273387898,1.0591570273387898,0.0013762946336312858,10.606876087538572,1.1600291251805794,1.1600291251805794,0.0015073703130247416,12.79125854650669,1.2609012230223688,1.2609012230223688,0.0016384459924181974,15.063825004390702
2024-07-31,518880.SH,0.007786429365962189,1.0,189,0.007786429365962189,13.446688019083693,0.7572480423635559,0.7572480423635559,0.005896258394376971,6.090386062718678,0.8582144480120301,0.8582144480120301,0.006682426180293901,7.363562484726007,0.9591808536605042,0.9591808536605042,0.007468593966210831,8.818692502994516,1.0601472593089782,1.0601472593089782,0.008254761752127759,10.694433322575543,1.1611136649574525,1.1611136649574525,0.00904092953804469,12.90690341372857,1.2620800706059265,1.2620800706059265,0.009827097323961618,15.211858678779976
2024-08-01,518880.SH,0.008094186902134037,1.0,189,0.008094186902134037,13.555528025124843,0.7557778784518302,0.7557778784518302,0.006117407404687455,6.127643435516158,0.8565482622454077,0.8565482622454077,0.00693306172531245,7.414614517950808,0.957318646038985,0.957318646038985,0.007748716045937443,8.887026047096658,1.0580890298325623,1.0580890298325623,0.008564370366562437,10.786024410410588,1.1588594136261396,1.1588594136261396,0.009380024687187431,13.027970486384486,1.259629797419717,1.259629797419717,0.010195679007812425,15.36695390698102
2024-08-02,518880.SH,0.0045620437956204185,1.0,189,0.0045620437956204185,13.617368937648223,0.759416505551497,0.759416505551497,0.003464491357442946,6.148872603239996,0.8606720396250299,0.8606720396250299,0.003926423538435339,7.443727434922514,0.9619275736985629,0.9619275736985629,0.004388355719427732,8.926025478679138,1.0631831077720957,1.0631831077720957,0.004850287900420124,10.838339734102039,1.1644386418456287,1.1644386418456287,0.005312220081412517,13.097177932822307,1.2656941759191616,1.2656941759191616,0.00577415226240491,15.455685038649285
2024-08-05,518880.SH,-0.02524977293369668,1.0,189,-0.02524977293369668,13.27353346401823,0.7754393199387714,0.7754393199387714,-0.019579666752314148,6.028479726766122,0.878831229263941,0.878831229263941,-0.022190288985956038,7.2785489720088945,0.9822231385891104,0.9822231385891104,-0.02480091121959792,8.704651913238548,1.0856150479142799,1.0856150479142799,-0.02741153345323981,10.541244221903122,1.1890069572394495,1.1890069572394495,-0.030022155686881696,12.703972417864325,1.2923988665646189,1.2923988665646189,-0.03263277792052358,14.951323101173484
2024-08-06,518880.SH,-0.007267983600447225,1.0,189,-0.007267983600447225,13.177061640481758,0.755026120634598,0.755026120634598,-0.005487517462681547,5.9953983389920715,0.8556962700525444,0.8556962700525444,-0.006219186457705753,7.233282318810429,0.9563664194704907,0.9563664194704907,-0.006950855452729958,8.644147136023298,1.0570365688884371,1.0570365688884371,-0.007682524447754165,10.460260855458603,1.1577067183063836,1.1577067183063836,-0.008414193442778372,12.597078736448694,1.2583768677243299,1.2583768677243299,-0.009145862437802577,14.814580356827012
