date,kind,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav
2015-11-10,log_ols_ann_r2,159941.SZ,159915.SZ,-0.01027704590818368,-0.009980039920159722,2.0,0.00030000000000000003,False,25,3,1.431560547676523
2015-11-11,log_ols_ann_r2,159915.SZ,159915.SZ,0.027213491759294772,0.027213491759294772,0.0,0.0,False,25,3,1.4705183088436495
2015-11-12,log_ols_ann_r2,159915.SZ,159915.SZ,-0.011940298507462699,-0.011940298507462699,0.0,0.0,False,25,3,1.4529598812753672
2015-11-13,log_ols_ann_r2,159915.SZ,159915.SZ,-0.025679758308157163,-0.025679758308157163,0.0,0.0,False,25,3,1.4156482226927671
2015-11-16,log_ols_ann_r2,159915.SZ,159915.SZ,0.0348837209302324,0.0348837209302324,0.0,0.0,False,25,3,1.465031300228561
2015-11-17,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0378277153558052,-0.0378277153558052,0.0,0.0,False,25,3,1.4096125132161699
2015-11-18,log_ols_ann_r2,159915.SZ,CASH,-0.02077750097314124,-0.020630595562475595,1.0,0.00015000000000000001,True,26,4,1.3803242878510689
2015-11-19,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,27,4,1.3801172392078913
2015-11-20,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0020000000000000018,-0.0020000000000000018,0.0,0.0,False,27,4,1.3773570047294754
2015-11-23,log_ols_ann_r2,159941.SZ,159915.SZ,0.0017034068136272396,0.002004008016031955,2.0,0.00030000000000000003,False,28,4,1.3797032040361288
2015-11-24,log_ols_ann_r2,159915.SZ,159915.SZ,0.01680030546009914,0.01680030546009914,0.0,0.0,False,28,4,1.4028826393082132
2015-11-25,log_ols_ann_r2,159915.SZ,159915.SZ,0.03116785580172743,0.03116785580172743,0.0,0.0,False,28,4,1.4466074831169184
2015-11-26,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0262199563000729,-0.0262199563000729,0.0,0.0,False,28,4,1.4086774981262344
2015-11-27,log_ols_ann_r2,159915.SZ,CASH,-0.06670695587135367,-0.0665669409124906,1.0,0.00015000000000000001,True,29,5,1.3147089104217589
2015-11-30,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,30,5,1.3145117040851957
2015-12-01,log_ols_ann_r2,159941.SZ,159941.SZ,0.00700700700700696,0.00700700700700696,0.0,0.0,False,30,5,1.3237224968065133
2015-12-02,log_ols_ann_r2,159941.SZ,159915.SZ,0.0106311133200796,0.010934393638170947,2.0,0.00030000000000000003,False,31,5,1.337795140674402
2015-12-03,log_ols_ann_r2,159915.SZ,159915.SZ,0.04360228198858995,0.04360228198858995,0.0,0.0,False,31,5,1.3961260616410527
2015-12-04,log_ols_ann_r2,159915.SZ,159915.SZ,-0.012104646622413173,-0.012104646622413173,0.0,0.0,False,31,5,1.3792264490245463
2015-12-07,log_ols_ann_r2,159915.SZ,513030.SH,0.015900671936759148,0.016205533596838073,2.0,0.00030000000000000003,False,32,5,1.401157076316987
2015-12-08,log_ols_ann_r2,513030.SH,513030.SH,0.003282275711159688,0.003282275711159688,0.0,0.0,False,32,5,1.4057560601561017
2015-12-09,log_ols_ann_r2,513030.SH,513030.SH,-0.018538713195201728,-0.018538713195201728,0.0,0.0,False,32,5,1.379695151734451
2015-12-10,log_ols_ann_r2,513030.SH,513030.SH,-0.00666666666666671,-0.00666666666666671,0.0,0.0,False,32,5,1.3704971840562212
2015-12-11,log_ols_ann_r2,513030.SH,159941.SZ,-0.00029999999999996696,0.0,2.0,0.00030000000000000003,False,33,5,1.3700860349010044
2015-12-14,log_ols_ann_r2,159941.SZ,159941.SZ,-0.015968063872255467,-0.015968063872255467,0.0,0.0,False,33,5,1.34820841358522
2015-12-15,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0010141987829614951,-0.0010141987829614951,0.0,0.0,False,33,5,1.3468410622529834
2015-12-16,log_ols_ann_r2,159941.SZ,159941.SZ,0.009137055837563413,0.009137055837563413,0.0,0.0,False,33,5,1.3591472242431122
2015-12-17,log_ols_ann_r2,159941.SZ,159941.SZ,0.008048289738430636,0.008048289738430636,0.0,0.0,False,33,5,1.3700860349010044
2015-12-18,log_ols_ann_r2,159941.SZ,159941.SZ,-0.004990019960079861,-0.004990019960079861,0.0,0.0,False,33,5,1.3632492782398218
2015-12-21,log_ols_ann_r2,159941.SZ,518880.SH,-0.008321664994984879,-0.008024072216649913,2.0,0.00030000000000000003,False,34,5,1.351904774441655
2015-12-22,log_ols_ann_r2,518880.SH,518880.SH,0.004915102770330693,0.004915102770330693,0.0,0.0,False,34,5,1.3585495253437365
2015-12-23,log_ols_ann_r2,518880.SH,518880.SH,-0.002223210315695834,-0.002223210315695834,0.0,0.0,False,34,5,1.3555291840246086
2015-12-24,log_ols_ann_r2,518880.SH,518880.SH,0.00044563279857401383,0.00044563279857401383,0.0,0.0,False,34,5,1.3561332522884342
2015-12-25,log_ols_ann_r2,518880.SH,518880.SH,0.00222717149220486,0.00222717149220486,0.0,0.0,False,34,5,1.359153593607562
2015-12-28,log_ols_ann_r2,518880.SH,518880.SH,-0.002666666666666595,-0.002666666666666595,0.0,0.0,False,34,5,1.3555291840246086
2015-12-29,log_ols_ann_r2,518880.SH,518880.SH,0.0017825311942958333,0.0017825311942958333,0.0,0.0,False,34,5,1.357945457079911
2015-12-30,log_ols_ann_r2,518880.SH,518880.SH,-0.0013345195729538295,-0.0013345195729538295,0.0,0.0,False,34,5,1.3561332522884342
2015-12-31,log_ols_ann_r2,518880.SH,159915.SZ,-0.006088908685968675,-0.005790645879732659,2.0,0.00030000000000000003,False,35,5,1.3478758807492441
2016-01-04,log_ols_ann_r2,159915.SZ,CASH,-0.09190464749901539,-0.09176841276092951,1.0,0.00015000000000000001,True,36,6,1.2239998230565599
2016-01-05,log_ols_ann_r2,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,37,6,1.2238162230831013
2016-01-06,log_ols_ann_r2,518880.SH,518880.SH,0.008370044052863568,0.008370044052863568,0.0,0.0,False,37,6,1.234059618782916
2016-01-07,log_ols_ann_r2,518880.SH,518880.SH,0.02184359982525108,0.02184359982525108,0.0,0.0,False,37,6,1.261015923256112
2016-01-08,log_ols_ann_r2,518880.SH,518880.SH,-0.00042753313381782565,-0.00042753313381782565,0.0,0.0,False,37,6,1.2604767971666482
2016-01-11,log_ols_ann_r2,518880.SH,518880.SH,0.0038494439692045024,0.0038494439692045024,0.0,0.0,False,37,6,1.2653289319718235
2016-01-12,log_ols_ann_r2,518880.SH,518880.SH,-0.01235619940349375,-0.01235619940349375,0.0,0.0,False,37,6,1.2496942753773699
2016-01-13,log_ols_ann_r2,518880.SH,518880.SH,-0.007765314926660993,-0.007765314926660993,0.0,0.0,False,37,6,1.2399900057670192
2016-01-14,log_ols_ann_r2,518880.SH,518880.SH,0.0073913043478262,0.0073913043478262,0.0,0.0,False,37,6,1.249155149287906
2016-01-15,log_ols_ann_r2,518880.SH,518880.SH,-0.005610703495899982,-0.005610703495899982,0.0,0.0,False,37,6,1.242146510124875
2016-01-18,log_ols_ann_r2,518880.SH,518880.SH,0.003906250000000222,0.003906250000000222,0.0,0.0,False,37,6,1.2469986449300505
2016-01-19,log_ols_ann_r2,518880.SH,518880.SH,-0.0008646779074795719,-0.0008646779074795719,0.0,0.0,False,37,6,1.2459203927511227
2016-01-20,log_ols_ann_r2,518880.SH,518880.SH,0.007788836001730859,0.007788836001730859,0.0,0.0,False,37,6,1.2556246623614733
2016-01-21,log_ols_ann_r2,518880.SH,518880.SH,0.009016745384285096,0.009016745384285096,0.0,0.0,False,37,6,1.2669463102402156
2016-01-22,log_ols_ann_r2,518880.SH,518880.SH,-0.00638297872340432,-0.00638297872340432,0.0,0.0,False,37,6,1.2588594188982567
2016-01-25,log_ols_ann_r2,518880.SH,518880.SH,0.0017130620985010836,0.0017130620985010836,0.0,0.0,False,37,6,1.2610159232561124
2016-01-26,log_ols_ann_r2,518880.SH,518880.SH,0.017101325352714802,0.017101325352714802,0.0,0.0,False,37,6,1.2825809668346693
2016-01-27,log_ols_ann_r2,518880.SH,518880.SH,-0.0016813787305590688,-0.0016813787305590688,0.0,0.0,False,37,6,1.2804244624768135
2016-01-28,log_ols_ann_r2,518880.SH,518880.SH,-0.005894736842105175,-0.005894736842105175,0.0,0.0,False,37,6,1.2728766972243186
2016-01-29,log_ols_ann_r2,518880.SH,518880.SH,0.0008470986869968389,0.0008470986869968389,0.0,0.0,False,37,6,1.2739549494032463
2016-02-01,log_ols_ann_r2,518880.SH,518880.SH,0.008463817181548983,0.008463817181548983,0.0,0.0,False,37,6,1.2847374711925248
2016-02-02,log_ols_ann_r2,518880.SH,518880.SH,0.0025178346621903547,0.0025178346621903547,0.0,0.0,False,37,6,1.2879722277293082
2016-02-03,log_ols_ann_r2,518880.SH,518880.SH,0.004185851820845743,0.004185851820845743,0.0,0.0,False,37,6,1.2933634886239476
2016-02-04,log_ols_ann_r2,518880.SH,518880.SH,0.009170487703209496,0.009170487703209496,0.0,0.0,False,37,6,1.3052242625921535
2016-02-05,log_ols_ann_r2,518880.SH,518880.SH,0.01239157372986388,0.01239157372986388,0.0,0.0,False,37,6,1.3213980452760714
2016-02-15,log_ols_ann_r2,518880.SH,518880.SH,0.03916768665850667,0.03916768665850667,0.0,0.0,False,37,6,1.3731541498646078
2016-02-16,log_ols_ann_r2,518880.SH,518880.SH,-0.013741656851197548,-0.013741656851197548,0.0,0.0,False,37,6,1.3542847367333706
2016-02-17,log_ols_ann_r2,518880.SH,518880.SH,0.00835987261146487,0.00835987261146487,0.0,0.0,False,37,6,1.3656063846121127
2016-02-18,log_ols_ann_r2,518880.SH,518880.SH,0.0015791551519936942,0.0015791551519936942,0.0,0.0,False,37,6,1.3677628889699684
2016-02-19,log_ols_ann_r2,518880.SH,518880.SH,0.014584154513204606,0.014584154513204606,0.0,0.0,False,37,6,1.3877105542801336
2016-02-22,log_ols_ann_r2,518880.SH,518880.SH,-0.007381507381507224,-0.007381507381507224,0.0,0.0,False,37,6,1.3774671585803193
2016-02-23,log_ols_ann_r2,518880.SH,518880.SH,0.0007827788649705791,0.0007827788649705791,0.0,0.0,False,37,6,1.378545410759247
2016-02-24,log_ols_ann_r2,518880.SH,518880.SH,0.007821666014861117,0.007821666014861117,0.0,0.0,False,37,6,1.3893279325485253
2016-02-25,log_ols_ann_r2,518880.SH,518880.SH,0.014357780364765205,0.014357780364765205,0.0,0.0,False,37,6,1.4092755978586904
2016-02-26,log_ols_ann_r2,518880.SH,518880.SH,-0.0007651109410863333,-0.0007651109410863333,0.0,0.0,False,37,6,1.4081973456797627
2016-02-29,log_ols_ann_r2,518880.SH,518880.SH,-0.009571209800918856,-0.009571209800918856,0.0,0.0,False,37,6,1.3947191934431646
2016-03-01,log_ols_ann_r2,518880.SH,518880.SH,0.015075376884422065,0.015075376884422065,0.0,0.0,False,37,6,1.4157451109322574
2016-03-02,log_ols_ann_r2,518880.SH,518880.SH,-0.01180502665651173,-0.01180502665651173,0.0,0.0,False,37,6,1.399032202158876
2016-03-03,log_ols_ann_r2,518880.SH,518880.SH,0.008477842003853375,0.008477842003853375,0.0,0.0,False,37,6,1.4108929761270819
2016-03-04,log_ols_ann_r2,518880.SH,518880.SH,0.012991975544516476,0.012991975544516476,0.0,0.0,False,37,6,1.429223263168855
2016-03-07,log_ols_ann_r2,518880.SH,518880.SH,-0.0007544322897019562,-0.0007544322897019562,0.0,0.0,False,37,6,1.4281450109899272
2016-03-08,log_ols_ann_r2,518880.SH,518880.SH,0.004907512268780723,0.004907512268780723,0.0,0.0,False,37,6,1.4351536501529583
2016-03-09,log_ols_ann_r2,518880.SH,518880.SH,-0.010518407212622094,-0.010518407212622094,0.0,0.0,False,37,6,1.4200581196479685
2016-03-10,log_ols_ann_r2,518880.SH,518880.SH,-0.0060744115413818855,-0.0060744115413818855,0.0,0.0,False,37,6,1.4114321022165457
2016-03-11,log_ols_ann_r2,518880.SH,518880.SH,0.012605042016806678,0.012605042016806678,0.0,0.0,False,37,6,1.429223263168855
2016-03-14,log_ols_ann_r2,518880.SH,518880.SH,-0.010184835910976853,-0.010184835910976853,0.0,0.0,False,37,6,1.4146668587533293
2016-03-15,log_ols_ann_r2,518880.SH,518880.SH,-0.01981707317073167,-0.01981707317073167,0.0,0.0,False,37,6,1.3866323021012055
2016-03-16,log_ols_ann_r2,518880.SH,518880.SH,0.0073872472783826915,0.0073872472783826915,0.0,0.0,False,37,6,1.3968756978010202
2016-03-17,log_ols_ann_r2,518880.SH,159941.SZ,0.009731725202624553,0.010034735623311475,2.0,0.00030000000000000003,False,38,6,1.4104697082342441
2016-03-18,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0031479538300105414,-0.0031479538300105414,0.0,0.0,False,38,6,1.4060296147140943
2016-03-21,log_ols_ann_r2,159941.SZ,513030.SH,-0.00029999999999996696,0.0,2.0,0.00030000000000000003,False,39,6,1.4056078058296801
2016-03-22,log_ols_ann_r2,513030.SH,513030.SH,-0.002328288707799775,-0.002328288707799775,0.0,0.0,False,39,6,1.4023351450477717
2016-03-23,log_ols_ann_r2,513030.SH,513030.SH,0.007001166861143604,0.007001166861143604,0.0,0.0,False,39,6,1.412153127393497
2016-03-24,log_ols_ann_r2,513030.SH,513030.SH,-0.006952491309385911,-0.006952491309385911,0.0,0.0,False,39,6,1.4023351450477717
2016-03-25,log_ols_ann_r2,513030.SH,513030.SH,-0.001166861143523934,-0.001166861143523934,0.0,0.0,False,39,6,1.4006988146568173
2016-03-28,log_ols_ann_r2,513030.SH,513030.SH,-0.001168224299065379,-0.001168224299065379,0.0,0.0,False,39,6,1.3990624842658632
2016-03-29,log_ols_ann_r2,513030.SH,159915.SZ,0.0020384795321637394,0.002339181286549641,2.0,0.00030000000000000003,False,40,6,1.4019144445042573
2016-03-30,log_ols_ann_r2,159915.SZ,159915.SZ,0.04659146640510037,0.04659146640510037,0.0,0.0,False,40,6,1.4672316942482024
2016-03-31,log_ols_ann_r2,159915.SZ,159915.SZ,-0.007029053420805842,-0.007029053420805842,0.0,0.0,False,40,6,1.4569184442886323
2016-04-01,log_ols_ann_r2,159915.SZ,159915.SZ,-0.010382255781028915,-0.010382255781028915,0.0,0.0,False,40,6,1.441792344347929
2016-04-05,log_ols_ann_r2,159915.SZ,159915.SZ,0.03385789222699098,0.03385789222699098,0.0,0.0,False,40,6,1.4906083941565618
2016-04-06,log_ols_ann_r2,159915.SZ,159915.SZ,0.005996309963099522,0.005996309963099522,0.0,0.0,False,40,6,1.4995465441215226
2016-04-07,log_ols_ann_r2,159915.SZ,159915.SZ,-0.016506189821182904,-0.016506189821182904,0.0,0.0,False,40,6,1.4747947442185538
2016-04-08,log_ols_ann_r2,159915.SZ,159915.SZ,-0.009324009324009341,-0.009324009324009341,0.0,0.0,False,40,6,1.46104374427246
2016-04-11,log_ols_ann_r2,159915.SZ,159915.SZ,0.021176470588235352,0.021176470588235352,0.0,0.0,False,40,6,1.491983494151171
2016-04-12,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0036866359447004227,-0.0036866359447004227,0.0,0.0,False,40,6,1.4864830941727334
2016-04-13,log_ols_ann_r2,159915.SZ,159915.SZ,0.006938020351526353,0.006938020351526353,0.0,0.0,False,40,6,1.4967963441323038
2016-04-14,log_ols_ann_r2,159915.SZ,159915.SZ,0.016077170418006492,0.016077170418006492,0.0,0.0,False,40,6,1.520860594037968
2016-04-15,log_ols_ann_r2,159915.SZ,159915.SZ,-0.007685352622061603,-0.007685352622061603,0.0,0.0,False,40,6,1.5091722440837883
2016-04-18,log_ols_ann_r2,159915.SZ,159915.SZ,-0.015945330296127436,-0.015945330296127436,0.0,0.0,False,40,6,1.4851079941781244
2016-04-19,log_ols_ann_r2,159915.SZ,159915.SZ,0.0004629629629628873,0.0004629629629628873,0.0,0.0,False,40,6,1.485795544175429
2016-04-20,log_ols_ann_r2,159915.SZ,CASH,-0.06076099028227688,-0.06062008329477109,1.0,0.00015000000000000001,True,41,7,1.3955171355543354
2016-04-21,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,42,7,1.3953078079840022
2016-04-22,log_ols_ann_r2,159941.SZ,159941.SZ,-0.004136504653567741,-0.004136504653567741,0.0,0.0,False,42,7,1.389536110743117
2016-04-25,log_ols_ann_r2,159941.SZ,159941.SZ,0.0031152647975078995,0.0031152647975078995,0.0,0.0,False,42,7,1.393864883673781
2016-04-26,log_ols_ann_r2,159941.SZ,513030.SH,-0.00029999999999996696,0.0,2.0,0.00030000000000000003,False,43,7,1.393446724208679
2016-04-27,log_ols_ann_r2,513030.SH,513030.SH,0.0022497187851517886,0.0022497187851517886,0.0,0.0,False,43,7,1.3965815874802394
2016-04-28,log_ols_ann_r2,513030.SH,513030.SH,0.011223344556677839,0.011223344556677839,0.0,0.0,False,43,7,1.4122559038380422
2016-04-29,log_ols_ann_r2,513030.SH,513030.SH,-0.008879023307436174,-0.008879023307436174,0.0,0.0,False,43,7,1.3997164507517998
2016-05-03,log_ols_ann_r2,513030.SH,513030.SH,0.007838745800671898,0.007838745800671898,0.0,0.0,False,43,7,1.410688472202262
2016-05-04,log_ols_ann_r2,513030.SH,513030.SH,-0.01777777777777778,-0.01777777777777778,0.0,0.0,False,43,7,1.3856095660297771
2016-05-05,log_ols_ann_r2,513030.SH,513030.SH,0.0,0.0,0.0,0.0,False,43,7,1.3856095660297771
2016-05-06,log_ols_ann_r2,513030.SH,513030.SH,-0.010180995475113086,-0.010180995475113086,0.0,0.0,False,43,7,1.3715026813077547
2016-05-09,log_ols_ann_r2,513030.SH,518880.SH,0.004270057142857331,0.004571428571428671,2.0,0.00030000000000000003,False,44,7,1.3773590761285208
2016-05-10,log_ols_ann_r2,518880.SH,518880.SH,-0.004868913857677848,-0.004868913857677848,0.0,0.0,False,44,7,1.3706528334357604
2016-05-11,log_ols_ann_r2,518880.SH,518880.SH,0.004516371847948841,0.004516371847948841,0.0,0.0,False,44,7,1.376843211306001
2016-05-12,log_ols_ann_r2,518880.SH,518880.SH,-0.0033720494567253123,-0.0033720494567253123,0.0,0.0,False,44,7,1.3722004279033206
2016-05-13,log_ols_ann_r2,518880.SH,518880.SH,0.008270676691729317,0.008270676691729317,0.0,0.0,False,44,7,1.3835494539987616
2016-05-16,log_ols_ann_r2,518880.SH,518880.SH,0.004847129008202833,0.004847129008202833,0.0,0.0,False,44,7,1.3902556966915223
2016-05-17,log_ols_ann_r2,518880.SH,518880.SH,-0.0048237476808905555,-0.0048237476808905555,0.0,0.0,False,44,7,1.3835494539987616
2016-05-18,log_ols_ann_r2,518880.SH,518880.SH,-0.00037285607755399575,-0.00037285607755399575,0.0,0.0,False,44,7,1.3830335891762418
2016-05-19,log_ols_ann_r2,518880.SH,518880.SH,-0.015292801193584449,-0.015292801193584449,0.0,0.0,False,44,7,1.3618831314529198
2016-05-20,log_ols_ann_r2,518880.SH,518880.SH,-0.0007575757575758457,-0.0007575757575758457,0.0,0.0,False,44,7,1.3608514018078797
2016-05-23,log_ols_ann_r2,518880.SH,518880.SH,-0.0011372251705837888,-0.0011372251705837888,0.0,0.0,False,44,7,1.3593038073403194
2016-05-24,log_ols_ann_r2,518880.SH,518880.SH,-0.004554079696394542,-0.004554079696394542,0.0,0.0,False,44,7,1.353113429470079
2016-05-25,log_ols_ann_r2,518880.SH,518880.SH,-0.016012199771254343,-0.016012199771254343,0.0,0.0,False,44,7,1.331447106924237
2016-05-26,log_ols_ann_r2,518880.SH,518880.SH,0.0038744672607518016,0.0038744672607518016,0.0,0.0,False,44,7,1.3366057551494377
2016-05-27,log_ols_ann_r2,518880.SH,518880.SH,-0.004245465071401,-0.004245465071401,0.0,0.0,False,44,7,1.3309312421017172
2016-05-30,log_ols_ann_r2,518880.SH,CASH,-0.010226007751938049,-0.010077519379845024,1.0,0.00015000000000000001,True,45,8,1.3173211289026885
2016-05-31,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,46,8,1.317123530733353
2016-06-01,log_ols_ann_r2,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,46,8,1.317123530733353
2016-06-02,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0030674846625766694,-0.0030674846625766694,0.0,0.0,False,46,8,1.3130832745041097
2016-06-03,log_ols_ann_r2,159941.SZ,159941.SZ,0.01333333333333342,0.01333333333333342,0.0,0.0,False,46,8,1.330591051497498
2016-06-06,log_ols_ann_r2,159941.SZ,159941.SZ,-0.012145748987854255,-0.012145748987854255,0.0,0.0,False,46,8,1.3144300265805242
2016-06-07,log_ols_ann_r2,159941.SZ,159941.SZ,0.0030737704918033515,0.0030737704918033515,0.0,0.0,False,46,8,1.3184702828097676
2016-06-08,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0010214504596527396,-0.0010214504596527396,0.0,0.0,False,46,8,1.317123530733353
2016-06-13,log_ols_ann_r2,159941.SZ,159941.SZ,-0.008179959100204526,-0.008179959100204526,0.0,0.0,False,46,8,1.3063495141220374
2016-06-14,log_ols_ann_r2,159941.SZ,159915.SZ,-0.00957556701030926,-0.009278350515463885,2.0,0.00030000000000000003,False,47,8,1.2938404768106768
2016-06-15,log_ols_ann_r2,159915.SZ,159915.SZ,0.037112353838332446,0.037112353838332446,0.0,0.0,False,47,8,1.3418579423964314
2016-06-16,log_ols_ann_r2,159915.SZ,159915.SZ,-0.015196078431372606,-0.015196078431372606,0.0,0.0,False,47,8,1.321466963860015
2016-06-17,log_ols_ann_r2,159915.SZ,159915.SZ,0.012444001991040343,0.012444001991040343,0.0,0.0,False,47,8,1.337911301389383
2016-06-20,log_ols_ann_r2,159915.SZ,159915.SZ,-0.001966568338249708,-0.001966568338249708,0.0,0.0,False,47,8,1.3352802073846843
2016-06-21,log_ols_ann_r2,159915.SZ,159915.SZ,-0.011330049261083608,-0.011330049261083608,0.0,0.0,False,47,8,1.320151416857666
2016-06-22,log_ols_ann_r2,159915.SZ,159915.SZ,0.02391629297458886,0.02391629297458886,0.0,0.0,False,47,8,1.3517245449140525
2016-06-23,log_ols_ann_r2,159915.SZ,518880.SH,-0.0022458880778588597,-0.00194647201946474,2.0,0.00030000000000000003,False,48,8,1.3486887228740807
2016-06-24,log_ols_ann_r2,518880.SH,518880.SH,0.046251398731816495,0.046251398731816495,0.0,0.0,False,48,8,1.4110674627608342
2016-06-27,log_ols_ann_r2,518880.SH,518880.SH,0.00819964349376101,0.00819964349376101,0.0,0.0,False,48,8,1.422637712901119
2016-06-28,log_ols_ann_r2,518880.SH,518880.SH,-0.0038896746817538297,-0.0038896746817538297,0.0,0.0,False,48,8,1.4171041150079393
2016-06-29,log_ols_ann_r2,518880.SH,518880.SH,0.004614838480653249,0.004614838480653249,0.0,0.0,False,48,8,1.42364382160897
2016-06-30,log_ols_ann_r2,518880.SH,518880.SH,-0.004240282685512353,-0.004240282685512353,0.0,0.0,False,48,8,1.4176071693618648
2016-07-01,log_ols_ann_r2,518880.SH,518880.SH,0.01419446415897796,0.01419446415897796,0.0,0.0,False,48,8,1.437729343518882
2016-07-04,log_ols_ann_r2,518880.SH,518880.SH,0.014345696291112597,0.014345696291112597,0.0,0.0,False,48,8,1.4583545720298245
2016-07-05,log_ols_ann_r2,518880.SH,518880.SH,-0.0031045187995860646,-0.0031045187995860646,0.0,0.0,False,48,8,1.4538270828444957
2016-07-06,log_ols_ann_r2,518880.SH,518880.SH,0.01972318339100343,0.01972318339100343,0.0,0.0,False,48,8,1.4825011810182451
2016-07-07,log_ols_ann_r2,518880.SH,518880.SH,-0.0037326094333220983,-0.0037326094333220983,0.0,0.0,False,48,8,1.4769675831250653
2016-07-08,log_ols_ann_r2,518880.SH,518880.SH,-0.006811989100817484,-0.006811989100817484,0.0,0.0,False,48,8,1.4669064960465565
2016-07-11,log_ols_ann_r2,518880.SH,518880.SH,0.008916323731138709,0.008916323731138709,0.0,0.0,False,48,8,1.479985909248618
2016-07-12,log_ols_ann_r2,518880.SH,518880.SH,-0.007817811012916454,-0.007817811012916454,0.0,0.0,False,48,8,1.468415659108333
2016-07-13,log_ols_ann_r2,518880.SH,518880.SH,-0.009249743062692772,-0.009249743062692772,0.0,0.0,False,48,8,1.4548331915523462
2016-07-14,log_ols_ann_r2,518880.SH,518880.SH,-0.006915629322268302,-0.006915629322268302,0.0,0.0,False,48,8,1.4447721044738377
2016-07-15,log_ols_ann_r2,518880.SH,159915.SZ,0.0007442548746519062,0.0010445682451254434,2.0,0.00030000000000000003,False,49,8,1.4458473831553535
2016-07-18,log_ols_ann_r2,159915.SZ,159915.SZ,-0.007393715341959317,-0.007393715341959317,0.0,0.0,False,49,8,1.435157199176386
2016-07-19,log_ols_ann_r2,159915.SZ,159915.SZ,0.011638733705772841,0.011638733705772841,0.0,0.0,False,49,8,1.4518606116435229
2016-07-20,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0036815462494247386,-0.0036815462494247386,0.0,0.0,False,49,8,1.4465155196540391
2016-07-21,log_ols_ann_r2,159915.SZ,159941.SZ,0.0006235103926097718,0.0009237875288683473,2.0,0.00030000000000000003,False,50,8,1.4474174371136148
