date,zz1000_close_csindex,zz1000_volume,zz1000_amount,zz1000_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_zz1000_hs300
2004-03-18,,,,,1372.16,1702.8,146.87,,
2004-03-19,,,,,1393.57,1442.49,124.31,,
2004-03-22,,,,,1399.55,1432.93,125.59,,
2004-03-23,,,,,1389.52,1463.87,126.39,,
2004-03-24,,,,,1385.37,1313.81,118.11,,
2004-03-25,,,,,1385.86,1183.89,103.82,,
2004-03-26,,,,,1386.48,1305.55,119.96,,
2004-03-29,,,,,1371.7,1318.01,113.98,,
2004-03-30,,,,,1372.05,1022.38,91.08,,
2004-03-31,,,,,1384.95,1163.45,102.05,,
2004-04-01,,,,,1396.63,1303.46,113.68,,
2004-04-02,,,,,1405.92,1590.65,139.0,,
2004-04-05,,,,,1401.97,1705.61,148.36,,
2004-04-06,,,,,1410.43,1652.06,140.29,,
2004-04-07,,,,,1408.77,1628.47,145.68,,
2004-04-08,,,,,1402.77,1570.13,141.6,,
2004-04-09,,,,,1370.28,1771.98,154.72,,
2004-04-12,,,,,1364.68,1327.45,113.71,,
2004-04-13,,,,,1353.83,1364.2,117.55,,
2004-04-14,,,,,1332.08,1353.94,116.18,,
2004-04-15,,,,,1318.85,1021.19,85.04,,
2004-04-16,,,,,1331.08,1172.77,95.93,,
2004-04-19,,,,,1312.0,1024.2,84.81,,
2004-04-20,,,,,1301.09,938.69,76.12,,
2004-04-21,,,,,1289.65,1323.39,103.01,,
2004-04-22,,,,,1296.44,1015.82,80.77,,
2004-04-23,,,,,1276.31,983.53,74.95,,
2004-04-26,,,,,1276.95,802.43,62.54,,
2004-04-27,,,,,1264.34,1033.8,82.32,,
2004-04-28,,,,,1258.11,1017.24,81.39,,
2004-04-29,,,,,1233.6,1118.79,90.41,,
2004-04-30,,,,,1239.72,1143.65,88.64,,
2004-05-10,,,,,1206.59,728.26,53.86,,
2004-05-11,,,,,1212.58,642.24,47.46,,
2004-05-12,,,,,1240.02,892.58,64.0,,
2004-05-13,,,,,1234.58,631.91,47.94,,
2004-05-14,,,,,1207.26,752.71,54.26,,
2004-05-17,,,,,1195.19,681.03,49.96,,
2004-05-18,,,,,1209.61,830.04,61.9,,
2004-05-19,,,,,1209.58,978.81,69.3,,
2004-05-20,,,,,1201.71,685.04,48.81,,
2004-05-21,,,,,1209.21,653.05,45.21,,
2004-05-24,,,,,1200.79,564.61,42.1,,
2004-05-25,,,,,1177.71,664.79,47.96,,
2004-05-26,,,,,1183.01,581.99,40.11,,
2004-05-27,,,,,1208.68,958.02,68.33,,
2004-05-28,,,,,1201.72,677.07,47.64,,
2004-05-31,,,,,1206.84,519.79,36.94,,
2004-06-01,,,,,1224.11,871.56,68.21,,
2004-06-02,,,,,1211.93,844.25,61.76,,
2004-06-03,,,,,1193.55,811.79,56.84,,
2004-06-04,,,,,1192.78,871.59,59.34,,
2004-06-07,,,,,1176.26,710.02,49.38,,
2004-06-08,,,,,1160.33,736.83,50.51,,
2004-06-09,,,,,1137.55,886.04,60.51,,
2004-06-10,,,,,1139.51,788.36,55.48,,
2004-06-11,,,,,1140.53,801.03,55.91,,
2004-06-14,,,,,1115.41,713.7,48.48,,
2004-06-15,,,,,1134.9,752.87,50.89,,
2004-06-16,,,,,1141.09,906.77,59.59,,
2004-06-17,,,,,1116.5,739.29,49.09,,
2004-06-18,,,,,1103.4,802.79,54.5,,
2004-06-21,,,,,1109.39,538.42,36.17,,
2004-06-22,,,,,1119.88,678.98,48.24,,
2004-06-23,,,,,1110.32,539.19,36.95,,
2004-06-24,,,,,1099.9,670.84,43.79,,
2004-06-25,,,,,1081.96,658.64,42.68,,
2004-06-28,,,,,1069.51,622.21,39.12,,
2004-06-29,,,,,1084.62,829.4,52.68,,
2004-06-30,,,,,1078.49,685.22,44.38,,
2004-07-01,,,,,1112.39,1231.4,80.74,,
2004-07-02,,,,,1114.95,937.32,60.05,,
2004-07-05,,,,,1116.42,717.57,46.12,,
2004-07-06,,,,,1121.28,993.3,65.14,,
2004-07-07,,,,,1110.62,601.98,39.35,,
2004-07-08,,,,,1113.03,557.01,35.09,,
2004-07-09,,,,,1106.92,571.89,37.11,,
2004-07-12,,,,,1083.18,658.36,41.87,,
2004-07-13,,,,,1086.82,505.28,32.77,,
2004-07-14,,,,,1088.78,760.28,49.13,,
2004-07-15,,,,,1104.01,1091.02,73.81,,
2004-07-16,,,,,1132.8,1881.04,122.47,,
2004-07-19,,,,,1134.5,1060.24,71.03,,
2004-07-20,,,,,1125.88,1020.06,67.32,,
2004-07-21,,,,,1125.66,821.22,54.17,,
2004-07-22,,,,,1097.86,1190.48,78.17,,
2004-07-23,,,,,1101.6,998.81,63.79,,
2004-07-26,,,,,1087.27,731.07,47.81,,
2004-07-27,,,,,1083.4,763.67,48.75,,
2004-07-28,,,,,1089.52,845.86,51.95,,
2004-07-29,,,,,1104.17,954.32,60.34,,
2004-07-30,,,,,1088.68,762.15,48.75,,
2004-08-02,,,,,1080.55,582.23,39.0,,
2004-08-03,,,,,1073.58,636.49,45.45,,
2004-08-04,,,,,1103.55,1419.42,87.44,,
2004-08-05,,,,,1088.81,893.65,55.62,,
2004-08-06,,,,,1088.24,770.65,48.71,,
2004-08-09,,,,,1093.48,643.64,40.67,,
2004-08-10,,,,,1098.59,553.17,35.99,,
2004-08-11,,,,,1086.08,609.0,37.54,,
2004-08-12,,,,,1074.82,692.95,41.31,,
2004-08-13,,,,,1077.25,762.34,49.79,,
2004-08-16,,,,,1067.6,672.04,42.34,,
2004-08-17,,,,,1072.51,548.62,34.84,,
2004-08-18,,,,,1071.83,639.54,43.76,,
2004-08-19,,,,,1059.2,678.69,42.29,,
2004-08-20,,,,,1060.23,657.59,39.72,,
2004-08-23,,,,,1047.21,527.23,34.11,,
2004-08-24,,,,,1059.42,756.27,42.29,,
2004-08-25,,,,,1055.53,522.21,29.11,,
2004-08-26,,,,,1051.0,489.41,28.6,,
2004-08-27,,,,,1039.24,596.39,35.07,,
2004-08-30,,,,,1038.34,453.83,26.11,,
2004-08-31,,,,,1055.97,874.63,51.75,,
2004-09-01,,,,,1040.06,500.84,29.39,,
2004-09-02,,,,,1045.37,660.49,37.59,,
2004-09-03,,,,,1043.54,483.84,27.38,,
2004-09-06,,,,,1039.67,415.68,23.25,,
2004-09-07,,,,,1041.49,421.68,23.32,,
2004-09-08,,,,,1031.61,681.45,32.98,,
2004-09-09,,,,,1012.56,666.75,36.2,,
2004-09-10,,,,,1015.15,469.44,26.32,,
2004-09-13,,,,,993.26,521.99,29.3,,
2004-09-14,,,,,1023.41,957.86,52.44,,
2004-09-15,,,,,1066.28,2286.98,129.7,,
2004-09-16,,,,,1077.92,1892.4,105.96,,
2004-09-17,,,,,1112.77,2607.51,155.97,,
2004-09-20,,,,,1152.13,3446.56,215.45,,
2004-09-21,,,,,1143.46,2851.36,182.81,,
2004-09-22,,,,,1120.11,2590.31,166.48,,
2004-09-23,,,,,1157.93,1829.38,120.78,,
2004-09-24,,,,,1135.97,3690.27,268.08,,
2004-09-27,,,,,1128.05,1757.12,116.95,,
2004-09-28,,,,,1136.34,1314.12,90.2,,
2004-09-29,,,,,1124.01,1186.82,79.83,,
2004-09-30,,,,,1109.32,1153.77,77.0,,
2004-10-08,,,,,1131.92,1225.67,86.86,,
2004-10-11,,,,,1126.33,1992.6,145.98,,
2004-10-12,,,,,1103.55,1596.34,108.78,,
2004-10-13,,,,,1104.18,1274.76,90.0,,
2004-10-14,,,,,1060.13,1457.74,102.11,,
2004-10-15,,,,,1061.64,1130.86,81.78,,
2004-10-18,,,,,1063.47,861.0,62.41,,
2004-10-19,,,,,1066.64,1075.68,73.22,,
2004-10-20,,,,,1062.9,967.52,65.41,,
2004-10-21,,,,,1049.97,1450.85,98.81,,
2004-10-22,,,,,1063.14,1498.24,101.23,,
2004-10-25,,,,,1049.19,1579.53,108.9,,
2004-10-26,,,,,1059.25,1482.99,98.79,,
2004-10-27,,,,,1069.69,1711.79,111.15,,
2004-10-28,,,,,1068.68,1582.98,104.02,,
2004-10-29,,,,,1050.3,1651.73,104.06,,
2004-11-01,,,,,1038.43,982.86,62.58,,
2004-11-02,,,,,1035.73,970.77,61.12,,
2004-11-03,,,,,1054.69,1122.17,75.32,,
2004-11-04,,,,,1032.72,1155.31,76.09,,
2004-11-05,,,,,1033.8,805.81,53.47,,
2004-11-08,,,,,1034.81,579.87,38.06,,
2004-11-09,,,,,1037.21,558.48,34.9,,
2004-11-10,,,,,1076.28,1974.01,120.26,,
2004-11-11,,,,,1070.27,2202.48,139.4,,
2004-11-12,,,,,1072.62,1191.07,74.04,,
2004-11-15,,,,,1084.71,1091.41,69.58,,
2004-11-16,,,,,1084.65,1137.55,70.55,,
2004-11-17,,,,,1074.39,916.74,58.43,,
2004-11-18,,,,,1085.03,840.59,55.77,,
2004-11-19,,,,,1091.37,971.34,61.59,,
2004-11-22,,,,,1094.35,1134.25,70.52,,
2004-11-23,,,,,1084.88,1124.11,69.49,,
2004-11-24,,,,,1077.67,1189.1,72.36,,
2004-11-25,,,,,1076.34,995.94,59.74,,
2004-11-26,,,,,1074.99,727.27,43.62,,
2004-11-29,,,,,1061.35,735.18,44.97,,
2004-11-30,,,,,1062.81,678.34,43.17,,
2004-12-01,,,,,1058.15,719.98,47.38,,
2004-12-02,,,,,1056.06,906.04,59.62,,
2004-12-03,,,,,1058.33,903.16,56.75,,
2004-12-06,,,,,1060.25,755.2,46.27,,
2004-12-07,,,,,1048.18,843.06,49.36,,
2004-12-08,,,,,1049.18,784.06,44.01,,
2004-12-09,,,,,1059.53,1383.33,79.67,,
2004-12-10,,,,,1043.55,982.62,57.02,,
2004-12-13,,,,,1037.45,699.23,42.29,,
2004-12-14,,,,,1034.29,636.11,38.24,,
2004-12-15,,,,,1037.88,1015.41,59.78,,
2004-12-16,,,,,1033.27,769.0,45.19,,
2004-12-17,,,,,1023.0,580.39,34.44,,
2004-12-20,,,,,1009.37,653.26,39.1,,
2004-12-21,,,,,1008.12,583.39,32.5,,
2004-12-22,,,,,1034.03,1111.7,64.92,,
2004-12-23,,,,,1015.51,710.6,43.5,,
2004-12-24,,,,,1016.4,583.03,36.16,,
2004-12-27,,,,,1012.45,608.25,36.38,,
2004-12-28,,,,,1010.7,658.19,38.25,,
2004-12-29,,,,,1005.53,757.04,41.52,,
2004-12-30,,,,,1003.99,740.97,42.71,,
2004-12-31,,,,,1000.0,703.09,41.23,,
2005-01-04,989.98,49.47,2.6,,982.79,741.29,44.32,,0.058664259927797835
2005-01-05,1013.58,82.27,4.42,,992.56,711.91,45.29,,0.09759328770147936
2005-01-06,1005.47,73.25,3.86,,983.17,628.8,39.21,,0.09844427441979087
2005-01-07,1011.74,75.82,4.43,,983.96,729.87,47.37,,0.09351910491872494
2005-01-10,1023.64,59.69,3.34,,993.88,579.17,37.63,,0.08875896890778633
2005-01-11,1027.16,78.26,4.23,,997.14,584.91,37.04,,0.11420086393088555
2005-01-12,1024.92,76.25,4.15,,996.75,501.45,30.93,,0.13417394115745232
2005-01-13,1029.3,102.11,5.96,,996.88,604.41,38.42,,0.15512753774076002
2005-01-14,1011.88,86.41,4.9,,988.31,729.78,41.63,,0.1177035791496517
2005-01-17,986.66,92.12,5.24,,967.45,728.82,42.5,,0.12329411764705883
2005-01-18,1008.11,99.05,5.01,,974.69,731.18,41.18,,0.12166100048567265
2005-01-19,1002.46,116.23,5.79,,967.21,633.81,34.28,,0.1689031505250875
2005-01-20,989.44,110.84,5.74,,956.25,772.71,43.99,,0.13048420095476246
2005-01-21,1006.25,166.01,8.55,,982.6,1445.01,81.52,,0.10488223748773308
2005-01-24,1028.01,177.84,9.57,,998.13,1435.95,83.6,,0.11447368421052632
2005-01-25,1015.1,129.02,6.85,,997.78,986.25,61.57,,0.11125548156569758
2005-01-26,1006.84,120.59,6.44,,989.93,766.33,47.19,,0.13646959101504558
2005-01-27,989.41,115.18,5.88,,974.63,694.54,40.94,,0.1436248168050806
2005-01-28,963.01,107.39,5.34,,969.21,574.88,32.81,,0.16275525754343187
2005-01-31,924.17,114.39,5.68,,954.88,678.87,38.64,,0.14699792960662525
2005-02-01,905.8,110.75,5.54,,955.95,743.31,42.76,,0.12956033676333023
2005-02-02,958.39,152.89,7.85,,1006.91,1705.73,102.03,,0.07693815544447712
2005-02-03,936.86,138.6,6.94,,993.22,1697.45,100.57,,0.06900666202644924
2005-02-04,952.39,127.72,6.26,,1016.86,1573.62,95.5,,0.06554973821989528
2005-02-16,966.39,125.15,6.08,,1023.58,1213.13,74.38,,0.08174240387200861
2005-02-17,973.81,112.75,5.33,,1020.61,896.83,55.13,,0.0966805731906403
2005-02-18,964.01,107.92,5.23,,1006.06,813.99,48.18,,0.10855126608551267
2005-02-21,983.61,131.16,6.67,,1025.63,988.61,60.52,,0.11021150033046925
2005-02-22,1015.66,227.72,12.64,,1046.74,1793.78,109.23,,0.11571912478256889
2005-02-23,1032.9,261.38,15.38,,1043.94,1869.69,112.32,,0.13693019943019943
2005-02-24,1035.35,233.8,13.65,,1045.46,1468.18,89.94,,0.15176784523015344
2005-02-25,1032.41,225.67,13.28,,1046.76,1817.0,114.9,,0.1155787641427328
2005-02-28,1029.38,173.48,10.19,,1039.99,1297.1,81.9,,0.12442002442002441
2005-03-01,1030.82,147.05,8.2,,1035.93,996.21,62.89,,0.1303863889330577
2005-03-02,1014.53,183.19,10.34,,1021.32,1422.51,89.71,,0.11526028313454464
2005-03-03,1020.25,132.79,7.0,,1027.71,920.31,55.83,,0.12538061973849185
2005-03-04,1011.36,110.39,6.09,,1023.67,817.36,53.84,,0.11311292719167904
2005-03-07,1013.59,97.23,5.57,,1029.87,793.29,53.16,,0.10477802859292702
2005-03-08,1037.03,159.42,10.03,,1048.99,1429.58,98.51,,0.10181707440868946
2005-03-09,1042.18,188.01,10.7,,1046.54,1532.75,98.78,,0.10832152257542012
2005-03-10,1011.79,173.52,10.41,,1022.41,1329.6,83.81,,0.12420952153680945
2005-03-11,1017.45,140.17,8.24,,1027.43,1147.64,76.55,,0.10764206401045069
2005-03-14,1005.99,156.11,9.32,,1031.03,1446.61,102.29,,0.09111350083097076
2005-03-15,993.48,132.91,7.85,,1013.52,1200.75,80.91,,0.09702138178222716
2005-03-16,982.84,110.52,6.46,,1003.07,1062.28,71.54,,0.09029913335197091
2005-03-17,967.59,112.75,6.28,,992.86,996.9,65.35,,0.09609793420045908
2005-03-18,946.71,121.77,6.59,,978.67,965.21,63.15,,0.10435471100554236
2005-03-21,950.79,88.38,5.03,,981.89,725.26,45.95,,0.10946681175190424
2005-03-22,915.94,119.64,6.47,,964.02,1137.57,69.55,,0.09302659956865564
2005-03-23,915.97,118.41,6.76,,959.01,1093.01,70.92,,0.09531866892272983
2005-03-24,928.54,104.61,6.6,,964.8,926.07,64.47,,0.10237319683573755
2005-03-25,923.2,105.51,6.0,,962.96,710.73,42.58,,0.14091122592766558
2005-03-28,911.35,96.11,4.9,,960.7,666.92,41.42,,0.11830033800096572
2005-03-29,904.82,88.69,4.52,,955.19,757.74,48.42,,0.0933498554316398
2005-03-30,869.58,108.49,5.49,,937.03,895.02,54.59,,0.1005678695731819
2005-03-31,880.9,92.57,4.41,,942.2,785.94,45.55,,0.09681668496158069
2005-04-01,913.85,167.04,8.24,,978.15,1634.75,101.09,,0.08151152438421208
2005-04-04,896.29,128.95,6.43,,962.17,1143.51,72.97,,0.08811840482390024
2005-04-05,886.2,106.24,4.94,,955.6,953.45,60.7,,0.0813838550247117
2005-04-06,898.88,129.89,6.77,,973.67,1428.24,97.28,,0.06959292763157894
2005-04-07,913.66,197.38,10.25,,984.73,2075.42,132.61,,0.07729432169519643
2005-04-08,931.38,167.69,8.54,,1003.45,1476.25,91.51,,0.09332313408370668
2005-04-11,931.97,167.28,8.64,,995.42,1593.61,104.36,,0.08279034112686853
2005-04-12,905.87,127.66,6.56,,978.7,1022.62,64.8,,0.10123456790123457
2005-04-13,929.11,154.75,7.92,,1000.9,1607.17,100.3,,0.07896311066799601
2005-04-14,916.35,169.93,9.18,,986.98,1294.57,78.13,,0.11749648022526558
2005-04-15,887.93,176.09,8.84,,974.08,1040.9,65.42,,0.13512687251605013
2005-04-18,868.33,108.47,5.12,,963.77,859.84,53.29,,0.09607806342653406
2005-04-19,867.23,96.21,4.54,,965.89,921.26,57.69,,0.07869648119258105
2005-04-20,844.93,123.75,5.89,,950.87,885.07,53.0,,0.11113207547169811
2005-04-21,826.05,142.53,6.4,,943.98,994.61,61.41,,0.10421755414427619
2005-04-22,806.65,144.88,6.35,,939.1,1069.19,63.74,,0.09962347034828992
2005-04-25,789.54,128.35,5.46,,930.07,1147.05,66.67,,0.08189590520473976
2005-04-26,806.94,137.17,5.7,,937.08,1169.05,70.29,,0.08109261630388391
2005-04-27,790.24,123.03,5.52,,926.6,1078.06,64.33,,0.08580755479558526
2005-04-28,813.63,153.06,7.01,,942.07,1434.35,83.16,,0.0842953342953343
2005-04-29,802.28,137.69,5.77,,932.4,1123.54,68.53,,0.08419670217423025
2005-05-09,771.08,96.44,4.26,,909.17,852.91,48.9,,0.08711656441717791
2005-05-10,773.2,117.81,5.05,,913.08,1049.43,59.61,,0.08471732930716322
2005-05-11,772.08,112.08,4.8,,901.85,904.2,51.28,,0.09360374414976598
2005-05-12,769.02,124.64,5.34,,885.82,1022.87,61.07,,0.08744064188635992
2005-05-13,779.49,122.15,4.91,,887.54,1124.49,62.28,,0.07883750802825948
2005-05-16,776.54,93.58,3.67,,875.27,822.43,46.3,,0.07926565874730022
2005-05-17,785.44,118.02,4.42,,881.46,877.23,46.35,,0.095361380798274
2005-05-18,794.57,122.29,4.52,,883.2,787.86,46.15,,0.09794149512459371
2005-05-19,794.49,107.5,4.0,,884.17,814.96,42.63,,0.09383063570255688
2005-05-20,787.9,122.68,4.55,,882.76,722.67,38.35,,0.11864406779661016
2005-05-23,758.68,117.99,4.42,,863.34,727.98,37.26,,0.11862587224906065
2005-05-24,777.77,111.16,4.11,,868.46,920.69,47.78,,0.08601925491837589
2005-05-25,781.99,119.07,4.43,,868.45,723.86,37.42,,0.11838588989845002
2005-05-26,772.87,110.98,4.31,,857.33,662.28,34.7,,0.12420749279538902
2005-05-27,767.27,102.17,3.94,,849.51,775.0,42.41,,0.09290261730723887
2005-05-30,776.41,83.86,3.26,,855.61,697.16,37.12,,0.08782327586206896
2005-05-31,775.74,98.18,3.54,,855.95,704.78,36.01,,0.09830602610386005
2005-06-01,760.51,108.01,3.82,,837.53,790.23,42.74,,0.08937763219466541
2005-06-02,756.82,108.63,4.33,,818.38,950.87,52.21,,0.08293430377322351
2005-06-03,756.91,102.36,3.74,,818.03,793.61,41.65,,0.08979591836734695
2005-06-06,766.73,89.59,3.4,,839.0,900.92,46.85,,0.07257203842049093
2005-06-07,767.91,141.2,5.51,,837.28,1306.71,72.49,300.0,0.0760104842047179
2005-06-08,826.23,330.35,13.44,,905.77,3290.78,174.15,300.0,0.07717484926787252
2005-06-09,836.83,354.25,15.27,,912.6,3314.18,177.82,300.0,0.08587335507816894
2005-06-10,820.0,238.9,9.99,,894.56,2239.15,120.07,300.0,0.0832014658116099
2005-06-13,825.87,186.22,7.61,,892.96,1562.8,79.44,300.0,0.09579556898288016
2005-06-14,807.36,166.26,6.57,,883.54,1434.36,76.92,300.0,0.08541341653666147
2005-06-15,788.29,148.66,6.05,,866.83,1145.41,62.72,300.0,0.09646045918367346
2005-06-16,797.43,140.3,6.47,,879.24,1104.97,61.15,300.0,0.10580539656582175
2005-06-17,790.55,124.98,5.72,,880.35,1496.3,82.85,300.0,0.06904043452021726
2005-06-20,813.12,163.6,7.71,,906.26,1899.21,102.91,300.0,0.07491983286366728
2005-06-21,806.02,142.59,7.09,,896.17,1277.48,68.91,300.0,0.10288782469888261
2005-06-22,810.03,141.47,6.85,,900.65,1047.81,58.82,300.0,0.11645698741924515
2005-06-23,796.05,133.19,6.23,,893.57,950.93,54.65,300.0,0.1139981701738335
2005-06-24,799.7,139.28,5.88,,898.3,891.87,47.32,300.0,0.1242603550295858
2005-06-27,822.88,228.41,10.96,,916.04,1654.54,89.03,300.0,0.12310457149275526
2005-06-28,807.64,141.35,6.66,,903.72,1040.22,55.36,300.0,0.12030346820809248
2005-06-29,805.1,132.2,7.33,,898.9,1080.67,57.52,300.0,0.1274339360222531
2005-06-30,781.83,154.26,7.35,,878.69,1085.55,55.98,300.0,0.13129689174705253
2005-07-01,743.12,187.26,7.03,,859.49,1009.46,50.87,300.0,0.1381954000393159
2005-07-04,734.95,160.28,5.64,,855.93,884.03,40.26,300.0,0.14008941877794337
2005-07-05,729.36,118.87,4.5,,849.68,799.27,45.3,300.0,0.09933774834437087
2005-07-06,727.06,110.52,3.93,,842.56,689.83,36.27,300.0,0.10835401157981803
2005-07-07,732.05,107.83,3.9,,844.73,596.25,29.02,300.0,0.13439007580978635
2005-07-08,706.74,127.77,4.43,,829.49,722.1,34.48,300.0,0.12848027842227377
2005-07-11,694.83,126.45,4.49,,824.1,843.9,40.93,300.0,0.10969948692890301
2005-07-12,720.57,166.38,6.04,,851.82,1498.99,75.19,300.0,0.08032983109456045
2005-07-13,711.95,141.41,5.12,,846.23,939.88,46.74,300.0,0.10954214805305948
2005-07-14,711.58,122.85,4.47,,849.59,936.2,47.43,300.0,0.09424414927261227
2005-07-15,690.49,129.69,4.44,,841.0,888.96,42.04,300.0,0.10561370123691723
2005-07-18,669.03,105.7,3.32,,833.0,850.0,37.68,300.0,0.0881104033970276
2005-07-19,677.02,92.03,2.85,,835.61,789.18,36.23,300.0,0.0786640905327077
2005-07-20,682.12,95.05,3.11,,842.64,852.65,39.53,300.0,0.07867442448773083
2005-07-21,679.02,111.15,3.65,,843.99,836.61,41.18,300.0,0.08863525983487129
2005-07-22,694.29,210.2,7.02,,859.69,-2131.87,102.1,300.0,0.06875612144955925
2005-07-25,692.39,137.63,4.59,,856.86,1181.61,57.62,300.0,0.07965984033321763
2005-07-26,709.1,202.59,6.76,,876.48,2182.68,105.14,300.0,0.06429522541373407
2005-07-27,724.05,212.51,7.15,,894.01,2040.95,96.88,300.0,0.07380264244426095
2005-07-28,725.81,246.5,8.42,,890.89,2062.25,103.26,300.0,0.08154173929885725
2005-07-29,722.87,177.16,5.7,,888.16,1339.74,64.09,300.0,0.08893743173662037
2005-08-01,729.9,137.27,4.64,,891.61,1180.83,54.52,300.0,0.08510638297872339
2005-08-02,744.01,203.17,6.66,,903.6,1429.25,64.42,300.0,0.10338404222291214
2005-08-03,751.89,296.6,9.96,,909.57,2578.63,119.12,300.0,0.08361316319677636
2005-08-04,747.57,222.36,7.39,,904.15,1451.93,66.83,300.0,0.11057908125093521
2005-08-05,772.15,279.48,10.67,,923.8,1912.38,95.86,300.0,0.11130815773002295
2005-08-08,783.73,333.79,13.02,,927.47,2160.89,111.36,300.0,0.11691810344827586
2005-08-09,799.41,296.27,11.17,,933.09,1953.29,97.05,300.0,0.11509531169500258
2005-08-10,809.46,318.33,12.31,,940.37,2151.58,102.15,300.0,0.12050905531081742
2005-08-11,817.62,336.46,13.28,,953.99,2707.37,140.42,300.0,0.09457342258937473
2005-08-12,803.44,400.84,16.41,,938.32,2916.81,144.58,300.0,0.11350117581961543
2005-08-15,830.34,306.12,13.7,,954.5,2043.08,105.03,300.0,0.13043892221270112
2005-08-16,833.49,386.96,15.86,,945.06,2386.18,126.06,300.0,0.1258131048706965
2005-08-17,857.66,453.54,18.24,,953.01,2145.78,109.1,300.0,0.16718606782768103
2005-08-18,826.42,586.26,22.89,,920.67,3185.53,159.16,300.0,0.14381754209600403
2005-08-19,827.46,434.23,16.5,,923.04,2224.27,108.82,300.0,0.15162653923911046
2005-08-22,836.52,259.32,9.8,,931.67,1603.1,77.46,300.0,0.12651691195455722
2005-08-23,819.17,258.88,9.76,,923.41,1540.65,75.09,300.0,0.12997736050073244
2005-08-24,831.0,284.14,11.04,,930.65,1595.97,77.37,300.0,0.14269096549050017
2005-08-25,843.88,297.12,10.98,,930.12,1629.21,76.05,300.0,0.14437869822485208
2005-08-26,848.02,309.62,11.32,,928.26,1542.98,71.86,300.0,0.15752852769273587
2005-08-29,842.15,301.37,10.43,,917.37,1546.23,71.38,300.0,0.1461193611655926
2005-08-30,832.52,250.12,8.71,,914.88,1243.82,58.58,300.0,0.14868555821099352
2005-08-31,850.73,272.05,10.29,,927.92,1462.36,70.34,300.0,0.14628945123684955
2005-09-01,870.71,365.69,14.35,,944.56,2230.64,105.59,300.0,0.13590302111942418
2005-09-02,880.86,386.71,15.93,,947.87,1861.44,88.65,300.0,0.1796954314720812
2005-09-05,891.16,308.02,12.61,,952.72,1784.33,82.42,300.0,0.1529968454258675
2005-09-06,864.93,392.29,15.25,,936.61,2122.23,105.84,300.0,0.1440854119425548
2005-09-07,893.58,356.92,13.83,,952.76,1960.85,99.57,300.0,0.13889725821030433
2005-09-08,897.37,408.49,16.59,,955.28,2242.44,117.53,300.0,0.14115544967242405
2005-09-09,888.0,291.59,13.09,,949.07,1621.93,79.24,300.0,0.16519434628975266
2005-09-12,894.16,205.17,8.51,,949.51,1167.26,56.1,300.0,0.15169340463458109
2005-09-13,915.5,315.46,12.94,,963.77,1657.94,79.99,300.0,0.16177022127765972
2005-09-14,927.82,426.83,17.64,,970.19,1995.83,99.43,300.0,0.17741124409132053
2005-09-15,929.95,366.46,14.88,,969.6,1637.77,80.98,300.0,0.18374907384539393
2005-09-16,930.41,296.69,11.99,,967.5,1397.86,69.89,300.0,0.17155530118758047
2005-09-19,947.9,363.3,14.44,,971.14,1473.74,74.27,300.0,0.19442574390736503
2005-09-20,947.28,470.89,19.38,,961.92,1863.66,91.89,300.0,0.21090434214822068
2005-09-21,933.81,430.65,16.78,,944.41,1854.19,87.6,300.0,0.19155251141552515
2005-09-22,892.08,385.86,15.74,,923.27,1811.55,86.26,300.0,0.1824715974959425
2005-09-23,874.67,247.04,9.96,,916.15,1154.76,55.5,300.0,0.17945945945945949
2005-09-26,884.29,188.51,7.73,,918.49,883.62,43.98,300.0,0.1757617098681219
2005-09-27,859.63,241.85,9.9,,904.21,1108.61,55.76,300.0,0.17754662840746055
2005-09-28,857.46,201.25,8.28,,903.72,885.03,43.31,300.0,0.1911798660817363
2005-09-29,876.57,237.31,9.85,,915.98,1193.9,57.98,300.0,0.16988616764401518
2005-09-30,870.96,202.55,8.33,,917.39,900.14,45.29,300.0,0.1839258114374034
2005-10-10,859.08,180.35,7.71,,907.32,715.85,36.66,300.0,0.2103109656301146
2005-10-11,879.88,188.69,8.05,,919.72,775.83,40.33,300.0,0.19960327299776845
2005-10-12,889.6,204.72,9.03,,923.49,1220.89,66.53,300.0,0.13572824289794078
2005-10-13,886.08,216.19,9.08,,916.5,1082.89,60.22,300.0,0.15078047160411823
2005-10-14,876.26,185.15,8.08,,904.83,1012.39,55.68,300.0,0.14511494252873564
2005-10-17,879.27,166.95,7.34,,897.62,1055.25,55.16,300.0,0.13306744017403915
2005-10-18,897.45,247.96,10.72,,902.37,1136.63,58.5,300.0,0.18324786324786327
2005-10-19,891.35,278.47,11.67,,898.74,1103.3,54.74,300.0,0.21318962367555716
2005-10-20,891.06,227.55,9.61,,899.92,1260.87,60.83,300.0,0.15798125924708203
2005-10-21,897.64,226.57,9.7,,904.41,1136.46,56.45,300.0,0.17183348095659873
2005-10-24,897.36,194.6,8.51,,906.65,921.9,46.75,300.0,0.18203208556149733
2005-10-25,876.64,204.0,8.29,,894.27,1121.34,56.87,300.0,0.14577105679620186
2005-10-26,853.18,226.75,9.22,,875.82,1216.71,59.12,300.0,0.15595399188092018
2005-10-27,837.34,210.89,8.39,,875.85,1190.86,58.82,300.0,0.1426385583134988
