date,scenario,position,return,nav,trade_count,stop_exit_count
2023-08-09,six_index_except_soy_original_conditions,159985.SZ,0.021008403361344463,5.012416527662922,117,18
2023-08-10,six_index_except_soy_original_conditions,159985.SZ,0.00137174211248281,5.019292270499222,117,18
2023-08-11,six_index_except_soy_original_conditions,159985.SZ,0.007305936073059405,5.055962898959491,117,18
2023-08-14,six_index_except_soy_original_conditions,159985.SZ,0.005893019038984537,5.085757784583459,117,18
2023-08-15,six_index_except_soy_original_conditions,159985.SZ,0.008111762054979765,5.1270122416012605,117,18
2023-08-16,six_index_except_soy_original_conditions,159985.SZ,-0.0013410818059902407,5.12013649876496,117,18
2023-08-17,six_index_except_soy_original_conditions,159985.SZ,0.01611459265890791,5.202645412800564,117,18
2023-08-18,six_index_except_soy_original_conditions,159985.SZ,0.011453744493391982,5.2622351840484995,117,18
2023-08-21,six_index_except_soy_original_conditions,159985.SZ,0.020470383275261295,5.369955155150538,117,18
2023-08-22,six_index_except_soy_original_conditions,159985.SZ,-0.030303030303030387,5.207229241358097,117,18
2023-08-23,six_index_except_soy_original_conditions,159985.SZ,-0.0008802816901407606,5.202645412800564,117,18
2023-08-24,six_index_except_soy_original_conditions,159985.SZ,0.007048458149779835,5.239316041260833,117,18
2023-08-25,six_index_except_soy_original_conditions,159985.SZ,0.0209973753280841,5.349327926641638,117,18
2023-08-28,six_index_except_soy_original_conditions,159985.SZ,0.009854327335047097,5.4020419550532734,117,18
2023-08-29,six_index_except_soy_original_conditions,159985.SZ,0.0063640220619429755,5.436420669234774,117,18
2023-08-30,six_index_except_soy_original_conditions,159985.SZ,-0.002107925801011712,5.424961097840941,117,18
2023-08-31,six_index_except_soy_original_conditions,159985.SZ,0.0021123785382339832,5.436420669234775,117,18
2023-09-01,six_index_except_soy_original_conditions,159985.SZ,-0.010539629005059004,5.379122812265606,117,18
2023-09-04,six_index_except_soy_original_conditions,159985.SZ,-0.018321261184490956,5.280570498278634,117,18
2023-09-05,six_index_except_soy_original_conditions,159985.SZ,0.010850694444444642,5.337868355247805,117,18
2023-09-06,six_index_except_soy_original_conditions,159985.SZ,0.01545727780163153,5.420377269283408,117,18
2023-09-07,six_index_except_soy_original_conditions,159985.SZ,0.0012684989429174731,5.427253012119708,117,18
2023-09-08,six_index_except_soy_original_conditions,159985.SZ,-0.01858108108108114,5.32640878385397,117,18
2023-09-11,six_index_except_soy_original_conditions,159985.SZ,0.009896729776248003,5.3791228122656065,117,18
2023-09-12,six_index_except_soy_original_conditions,159985.SZ,-0.011077971878994397,5.319533041017671,117,18
2023-09-13,six_index_except_soy_original_conditions,159985.SZ,-0.01594140456699711,5.2347322127033,117,18
2023-09-14,six_index_except_soy_original_conditions,^N225,-0.005253940455341555,5.207229241358098,118,18
2023-09-15,six_index_except_soy_original_conditions,^N225,0.011004195719861665,5.2645306110881895,118,18
2023-09-18,six_index_except_soy_original_conditions,^N225,0.0,5.2645306110881895,118,18
2023-09-19,six_index_except_soy_original_conditions,^N225,-0.008663084772492113,5.218923536116953,118,18
2023-09-20,six_index_except_soy_original_conditions,^N225,-0.006582176502446524,5.184571660249459,118,18
2023-09-21,six_index_except_soy_original_conditions,^N225,-0.013709876216098094,5.1134918245539485,118,18
2023-09-22,six_index_except_soy_original_conditions,^N225,-0.005176966901723867,5.087019446625997,118,18
2023-09-25,six_index_except_soy_original_conditions,^N225,0.008524334549284251,5.130382902247752,118,18
2023-09-26,six_index_except_soy_original_conditions,^N225,-0.011125572895551827,5.073304453286702,118,18
2023-09-27,six_index_except_soy_original_conditions,^N225,0.0017592300801205774,5.082229563086534,118,18
2023-09-28,six_index_except_soy_original_conditions,^N225,-0.015426368342577157,5.003829217844826,118,18
2023-10-09,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-10,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-11,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-12,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-13,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-16,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-17,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-18,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-19,six_index_except_soy_original_conditions,CASH,0.0,5.003829217844826,119,18
2023-10-20,six_index_except_soy_original_conditions,GC=F,0.0,5.003829217844826,120,18
2023-10-23,six_index_except_soy_original_conditions,GC=F,-0.0031273398092686033,4.988180543533079,120,18
2023-10-24,six_index_except_soy_original_conditions,GC=F,-0.0006578195597859438,4.984899220803799,120,18
2023-10-25,six_index_except_soy_original_conditions,GC=F,0.004607582575158142,5.007867555592494,120,18
2023-10-26,six_index_except_soy_original_conditions,GC=F,0.0015624089632992888,5.015691892748367,120,18
2023-10-27,six_index_except_soy_original_conditions,GC=F,0.0007045211596532486,5.01922555381711,120,18
2023-10-30,six_index_except_soy_original_conditions,GC=F,0.0038217719396773653,5.038407889197599,120,18
2023-10-31,six_index_except_soy_original_conditions,GC=F,-0.0055104700275854235,5.010643893537426,120,18
2023-11-01,six_index_except_soy_original_conditions,GC=F,-0.0032238074255301896,4.994490542546753,120,18
2023-11-02,six_index_except_soy_original_conditions,GC=F,0.003436389018607322,5.011653555000699,120,18
2023-11-03,six_index_except_soy_original_conditions,GC=F,0.002971406369161267,5.026545214294058,120,18
2023-11-06,six_index_except_soy_original_conditions,GC=F,-0.004971139550119297,5.001557556578818,120,18
2023-11-07,six_index_except_soy_original_conditions,GC=F,-0.007468675282677251,4.9642025472811095,120,18
2023-11-08,six_index_except_soy_original_conditions,GC=F,-0.007779158251110085,4.925585230075246,120,18
2023-11-09,six_index_except_soy_original_conditions,159985.SZ,0.00650778948084807,4.95763990182255,121,18
2023-11-10,six_index_except_soy_original_conditions,159985.SZ,-0.022467147096227214,4.846255876898177,121,18
2023-11-13,six_index_except_soy_original_conditions,159985.SZ,0.006938421509106618,4.879881242913082,121,18
2023-11-14,six_index_except_soy_original_conditions,159985.SZ,0.009474590869939625,4.926116121183576,121,18
2023-11-15,six_index_except_soy_original_conditions,159985.SZ,0.010238907849829282,4.976554170205933,121,18
2023-11-16,six_index_except_soy_original_conditions,159985.SZ,-0.0016891891891891442,4.968147828702207,121,18
2023-11-17,six_index_except_soy_original_conditions,159985.SZ,-0.022419627749576954,4.8567638037778345,121,18
2023-11-20,six_index_except_soy_original_conditions,^NDX,-0.012115967113803583,4.79791941325175,122,18
2023-11-21,six_index_except_soy_original_conditions,^NDX,-0.005830105810430863,4.769947035402573,122,18
2023-11-22,six_index_except_soy_original_conditions,^NDX,0.0042532413068450126,4.79023477116501,122,18
2023-11-23,six_index_except_soy_original_conditions,^NDX,0.0,4.79023477116501,122,18
2023-11-24,six_index_except_soy_original_conditions,^NDX,-0.001211137484824154,4.784433138272544,122,18
2023-11-27,six_index_except_soy_original_conditions,^NDX,-0.0012532401849785213,4.778437094401317,122,18
2023-11-28,six_index_except_soy_original_conditions,^NDX,0.0030352886876947593,4.792941030458815,122,18
2023-11-29,six_index_except_soy_original_conditions,^NDX,-0.0014259503692661823,4.786106534426561,122,18
2023-11-30,six_index_except_soy_original_conditions,^NDX,-0.002485019212277728,4.774212967736503,122,18
2023-12-01,six_index_except_soy_original_conditions,^GDAXI,0.00311702820327886,4.789094324205397,123,18
2023-12-04,six_index_except_soy_original_conditions,^GDAXI,0.00044154448855526773,4.791208922409421,123,18
2023-12-05,six_index_except_soy_original_conditions,^GDAXI,0.007823924958898054,4.828694981480755,123,18
2023-12-06,six_index_except_soy_original_conditions,^GDAXI,0.007459581578253438,4.864715025611614,123,18
2023-12-07,six_index_except_soy_original_conditions,^GDAXI,-0.0016479643700112456,4.856698148579147,123,18
2023-12-08,six_index_except_soy_original_conditions,^GDAXI,0.00783153197605424,4.894733535427788,123,18
2023-12-11,six_index_except_soy_original_conditions,^GDAXI,0.0021008724092066444,4.9050167460627865,123,18
2023-12-12,six_index_except_soy_original_conditions,^GDAXI,-0.00016013959241512055,4.904231258680283,123,18
2023-12-13,six_index_except_soy_original_conditions,^GDAXI,-0.0015298862873313057,4.896728342527727,123,18
2023-12-14,six_index_except_soy_original_conditions,^GDAXI,-0.0008243033902447516,4.892691952753873,123,18
2023-12-15,six_index_except_soy_original_conditions,^GDAXI,-4.7218525704662007e-05,4.892460927053137,123,18
2023-12-18,six_index_except_soy_original_conditions,^GDAXI,-0.006022686716405046,4.862995167617243,123,18
2023-12-19,six_index_except_soy_original_conditions,^GDAXI,0.005637013227556054,4.890407935702643,123,18
2023-12-20,six_index_except_soy_original_conditions,^GDAXI,-0.0006783980381512844,4.887090292553303,123,18
2023-12-21,six_index_except_soy_original_conditions,^GDAXI,-0.002726989834162863,4.873763247006874,123,18
2023-12-22,six_index_except_soy_original_conditions,^GDAXI,0.0011241861062301073,4.879242263934214,123,18
2023-12-25,six_index_except_soy_original_conditions,^NDX,0.0,4.879242263934214,124,18
2023-12-26,six_index_except_soy_original_conditions,^NDX,0.006023611794558459,4.908632925183756,124,18
2023-12-27,six_index_except_soy_original_conditions,^NDX,0.0016790537866540056,4.91687478388408,124,18
2023-12-28,six_index_except_soy_original_conditions,^NDX,-0.0004927057598169693,4.914452211357761,124,18
2023-12-29,six_index_except_soy_original_conditions,^NDX,-0.00429275624400649,4.893355665941584,124,18
2024-01-02,six_index_except_soy_original_conditions,^NDX,-0.01675926618096424,4.81134661581794,124,18
2024-01-03,six_index_except_soy_original_conditions,^NDX,-0.010605044780725437,4.760322069501599,124,18
2024-01-04,six_index_except_soy_original_conditions,^NDX,-0.005283350358628924,4.735171620188508,124,18
2024-01-05,six_index_except_soy_original_conditions,^NDX,0.0014722201663093237,4.742142835338685,124,18
2024-01-08,six_index_except_soy_original_conditions,^NDX,0.021089726713094947,4.842153331770438,124,18
2024-01-09,six_index_except_soy_original_conditions,^N225,0.0017315498327044043,4.850537761561995,125,18
2024-01-10,six_index_except_soy_original_conditions,^N225,0.020097013041435074,4.9480190822140795,125,18
2024-01-11,six_index_except_soy_original_conditions,^N225,0.01765709282438177,5.035386714445546,125,18
2024-01-12,six_index_except_soy_original_conditions,^N225,0.015042856359534174,5.111133313505658,125,18
2024-01-15,six_index_except_soy_original_conditions,^N225,0.009126083968141296,5.157777945297075,125,18
2024-01-16,six_index_except_soy_original_conditions,^N225,-0.007871735152474302,5.117177283336423,125,18
2024-01-17,six_index_except_soy_original_conditions,^N225,-0.0039706048466251476,5.096858994414167,125,18
2024-01-18,six_index_except_soy_original_conditions,^N225,-0.0003263489088231042,5.095195640042915,125,18
2024-01-19,six_index_except_soy_original_conditions,^N225,0.014016106897637881,5.166610446798135,125,18
2024-01-22,six_index_except_soy_original_conditions,^N225,0.016229883853936533,5.250463934268204,125,18
2024-01-23,six_index_except_soy_original_conditions,^N225,-0.0008038675423810426,5.246243256729003,125,18
2024-01-24,six_index_except_soy_original_conditions,^N225,-0.007971227035615813,5.204424260645548,125,18
2024-01-25,six_index_except_soy_original_conditions,^N225,0.0002757176827767882,5.20585921244288,125,18
2024-01-26,six_index_except_soy_original_conditions,^N225,-0.013395301866990006,5.136125156815157,125,18
2024-01-29,six_index_except_soy_original_conditions,^N225,0.007716442929921019,5.175757773468653,125,18
2024-01-30,six_index_except_soy_original_conditions,^N225,0.0010802462610175478,5.1813488664513745,125,18
2024-01-31,six_index_except_soy_original_conditions,^N225,0.006123563012977451,5.213077182727309,125,18
2024-02-01,six_index_except_soy_original_conditions,^N225,-0.007585421574142881,5.173533794597778,125,18
2024-02-02,six_index_except_soy_original_conditions,^N225,0.004069776397140901,5.1945889203248425,125,18
2024-02-05,six_index_except_soy_original_conditions,^N225,0.005424540047899606,5.2227671759555205,125,18
2024-02-06,six_index_except_soy_original_conditions,^NDX,-0.005322637056346169,5.194968281848111,126,18
2024-02-07,six_index_except_soy_original_conditions,^NDX,0.010376295480902131,5.2488728077544815,126,18
2024-02-08,six_index_except_soy_original_conditions,^NDX,0.0015826245055878818,5.257179802486748,126,18
2024-02-19,six_index_except_soy_original_conditions,^NDX,0.0,5.257179802486748,126,18
2024-02-20,six_index_except_soy_original_conditions,^NDX,-0.0133311616287477,5.187095488828409,126,18
2024-02-21,six_index_except_soy_original_conditions,^N225,-0.003829309910511447,5.167232492666269,127,18
2024-02-22,six_index_except_soy_original_conditions,^N225,0.021862841194379312,5.280202876067868,127,18
2024-02-23,six_index_except_soy_original_conditions,^N225,0.0,5.280202876067868,127,18
2024-02-26,six_index_except_soy_original_conditions,^N225,0.0034536012744994515,5.298438591450272,127,18
2024-02-27,six_index_except_soy_original_conditions,^N225,0.00014805109206350586,5.2992230310699675,127,18
2024-02-28,six_index_except_soy_original_conditions,^N225,-0.0008024634762645588,5.294970598134954,127,18
2024-02-29,six_index_except_soy_original_conditions,^N225,-0.0010671243216273663,5.289320206227383,127,18
2024-03-01,six_index_except_soy_original_conditions,^N225,0.019012032559570624,5.389880934206173,127,18
2024-03-04,six_index_except_soy_original_conditions,^N225,0.004971337464288128,5.416675851222444,127,18
2024-03-05,six_index_except_soy_original_conditions,^N225,-0.00028924919187967024,5.415109082109804,127,18
2024-03-06,six_index_except_soy_original_conditions,^N225,-0.0001707745928322124,5.414184319061164,127,18
2024-03-07,six_index_except_soy_original_conditions,^N225,-0.012273901808785515,5.347731152354341,127,18
2024-03-08,six_index_except_soy_original_conditions,399006.SZ,0.0022786213645291653,5.359916606809854,128,18
2024-03-11,six_index_except_soy_original_conditions,399006.SZ,0.04598914177770741,5.606414571557121,128,18
2024-03-12,six_index_except_soy_original_conditions,399006.SZ,0.008266302456414243,5.65275889010166,128,18
2024-03-13,six_index_except_soy_original_conditions,399006.SZ,-0.005712954305284512,5.620464936863719,128,18
2024-03-14,six_index_except_soy_original_conditions,399006.SZ,-0.006398921455981643,5.58450002318663,128,18
2024-03-15,six_index_except_soy_original_conditions,399006.SZ,0.0005669082961705652,5.587665922579739,128,18
2024-03-18,six_index_except_soy_original_conditions,399006.SZ,0.022455531670732443,5.7131399316697005,128,18
2024-03-19,six_index_except_soy_original_conditions,399006.SZ,-0.010100621559541056,5.655433667303202,128,18
2024-03-20,six_index_except_soy_original_conditions,159985.SZ,0.0012097401148489784,5.662275272277406,129,18
2024-03-21,six_index_except_soy_original_conditions,159985.SZ,0.017335766423357546,5.76043515382236,129,18
2024-03-22,six_index_except_soy_original_conditions,159985.SZ,-0.01704035874439458,5.662275272277405,129,18
2024-03-25,six_index_except_soy_original_conditions,159985.SZ,-0.026459854014598716,5.512452295182473,129,18
2024-03-26,six_index_except_soy_original_conditions,159985.SZ,0.0023430178069352436,5.525368069069966,129,18
2024-03-27,six_index_except_soy_original_conditions,159985.SZ,0.003740065451145469,5.546033307289957,129,18
2024-03-28,six_index_except_soy_original_conditions,CASH,0.0,5.546033307289957,130,19
2024-03-29,six_index_except_soy_original_conditions,GC=F,0.0,5.546033307289957,131,19
2024-04-01,six_index_except_soy_original_conditions,GC=F,0.008613736131250604,5.593805374774079,131,19
2024-04-02,six_index_except_soy_original_conditions,GC=F,0.010954616588419341,5.655083367924968,131,19
2024-04-03,six_index_except_soy_original_conditions,GC=F,0.014772181487726632,5.7386212857641805,131,19
2024-04-08,six_index_except_soy_original_conditions,GC=F,0.016256995474076996,5.8319140260342905,131,19
2024-04-09,six_index_except_soy_original_conditions,GC=F,0.005060706383852809,5.861427630575923,131,19
2024-04-10,six_index_except_soy_original_conditions,GC=F,-0.00593125766748448,5.826661992999664,131,19
2024-04-11,six_index_except_soy_original_conditions,GC=F,0.010817286278974603,5.8896906638287625,131,19
2024-04-12,six_index_except_soy_original_conditions,GC=F,0.000594488837575291,5.8931920191851805,131,19
2024-04-15,six_index_except_soy_original_conditions,GC=F,0.00407439854647107,5.917203232182223,131,19
2024-04-16,six_index_except_soy_original_conditions,GC=F,0.010567249760766284,5.979731796621906,131,19
2024-04-17,six_index_except_soy_original_conditions,GC=F,-0.007988998354593546,5.931959729137783,131,19
2024-04-18,six_index_except_soy_original_conditions,GC=F,0.004469409231556698,5.958472084712414,131,19
2024-04-19,six_index_except_soy_original_conditions,GC=F,0.006758113245871167,5.9987401138332626,131,19
2024-04-22,six_index_except_soy_original_conditions,GC=F,-0.027601715254901182,5.8331645973230835,131,19
2024-04-23,six_index_except_soy_original_conditions,GC=F,-0.0019295086588689836,5.82190945572394,131,19
2024-04-24,six_index_except_soy_original_conditions,GC=F,-0.0013747266567858407,5.813905921601763,131,19
2024-04-25,six_index_except_soy_original_conditions,GC=F,0.0022800812338674703,5.827162099389078,131,19
2024-04-26,six_index_except_soy_original_conditions,GC=F,0.002146106916992796,5.839667812277015,131,19
2024-04-29,six_index_except_soy_original_conditions,GC=F,0.004539940591891556,5.866179557221134,131,19
2024-04-30,six_index_except_soy_original_conditions,GC=F,-0.02302379220960915,5.731117858031418,131,19
2024-05-06,six_index_except_soy_original_conditions,GC=F,0.013179801256694601,5.806652852378965,131,19
2024-05-07,six_index_except_soy_original_conditions,159985.SZ,-0.002756782484130804,5.790645173504099,132,19
2024-05-08,six_index_except_soy_original_conditions,159985.SZ,0.0030237580993521807,5.808154683747956,132,19
2024-05-09,six_index_except_soy_original_conditions,159985.SZ,-0.0051679586563307955,5.778138380472773,132,19
2024-05-10,six_index_except_soy_original_conditions,159985.SZ,-0.015151515151515249,5.6905908292534875,132,19
2024-05-13,six_index_except_soy_original_conditions,159985.SZ,0.009230769230769154,5.743119359985058,132,19
2024-05-14,six_index_except_soy_original_conditions,159985.SZ,-0.00391986062717764,5.720607132528671,132,19
2024-05-15,six_index_except_soy_original_conditions,159985.SZ,0.00655881066899866,5.75812751162265,132,19
2024-05-16,six_index_except_soy_original_conditions,159985.SZ,-0.0017376194613379914,5.748122077197589,132,19
2024-05-17,six_index_except_soy_original_conditions,159985.SZ,0.011749347258485754,5.815658759566752,132,19
2024-05-20,six_index_except_soy_original_conditions,159985.SZ,-0.0034408602150537426,5.79564789071663,132,19
2024-05-21,six_index_except_soy_original_conditions,159985.SZ,0.0008631851532152623,5.8006506079291595,132,19
2024-05-22,six_index_except_soy_original_conditions,159985.SZ,0.00819318671841307,5.8481764214481995,132,19
2024-05-23,six_index_except_soy_original_conditions,159985.SZ,0.0012831479897348341,5.855680497266995,132,19
2024-05-24,six_index_except_soy_original_conditions,159985.SZ,-0.008116189662537465,5.808154683747954,132,19
2024-05-27,six_index_except_soy_original_conditions,^NDX,-0.0008613264427218548,5.803151966535423,133,19
2024-05-28,six_index_except_soy_original_conditions,^NDX,0.0032480172380222605,5.822000704157593,133,19
2024-05-29,six_index_except_soy_original_conditions,^NDX,-0.007031976411097096,5.7810605325405655,133,19
2024-05-30,six_index_except_soy_original_conditions,^NDX,-0.010572262732330806,5.719941641719038,133,19
2024-05-31,six_index_except_soy_original_conditions,^NDX,-0.00010840943240020273,5.7193215460922975,133,19
2024-06-03,six_index_except_soy_original_conditions,^NDX,0.003469899423281575,5.739167016626645,133,19
2024-06-04,six_index_except_soy_original_conditions,^NDX,0.00289603921670345,5.755787869378007,133,19
2024-06-05,six_index_except_soy_original_conditions,^NDX,0.0203813562959847,5.873098632707906,133,19
2024-06-06,six_index_except_soy_original_conditions,^NDX,-0.0007282002178136127,5.868821841004327,133,19
2024-06-07,six_index_except_soy_original_conditions,^NDX,-0.0010640887850299485,5.862576893501975,133,19
2024-06-11,six_index_except_soy_original_conditions,^NDX,0.011011579807998828,5.927133126845302,133,19
2024-06-12,six_index_except_soy_original_conditions,^NDX,0.01327421211816815,6.005811149223668,133,19
2024-06-13,six_index_except_soy_original_conditions,^NDX,0.005740519027767066,6.040287622402961,133,19
2024-06-14,six_index_except_soy_original_conditions,^NDX,0.004233600571782903,6.0658597875349,133,19
2024-06-17,six_index_except_soy_original_conditions,^NDX,0.012357664324946116,6.140819646631446,133,19
2024-06-18,six_index_except_soy_original_conditions,^NDX,0.000306961349562318,6.142704640917595,133,19
2024-06-19,six_index_except_soy_original_conditions,^NDX,0.0,6.142704640917595,133,19
2024-06-20,six_index_except_soy_original_conditions,^NDX,-0.00786376511085285,6.094399854476073,133,19
2024-06-21,six_index_except_soy_original_conditions,^NDX,-0.0026260785679832477,6.078395481633513,133,19
2024-06-24,six_index_except_soy_original_conditions,^NDX,-0.011462214299735707,6.008723610024484,133,19
2024-06-25,six_index_except_soy_original_conditions,^NDX,0.011631124445329322,6.078611822090267,133,19
2024-06-26,six_index_except_soy_original_conditions,^NDX,0.0025338607327327622,6.0940141778957875,133,19
2024-06-27,six_index_except_soy_original_conditions,^NDX,0.0019228605123660092,6.105732117120262,133,19
2024-06-28,six_index_except_soy_original_conditions,^NDX,-0.0053645964467172735,6.0729773283001505,133,19
2024-07-01,six_index_except_soy_original_conditions,^NDX,0.006571783898772221,6.112887622923882,133,19
2024-07-02,six_index_except_soy_original_conditions,^NDX,0.010078119200615632,6.174494033047677,133,19
2024-07-03,six_index_except_soy_original_conditions,^NDX,0.008731820378665489,6.2284086058733905,133,19
2024-07-04,six_index_except_soy_original_conditions,^NDX,0.0,6.2284086058733905,133,19
2024-07-05,six_index_except_soy_original_conditions,^NDX,0.010172071069236344,6.291764420860578,133,19
2024-07-08,six_index_except_soy_original_conditions,^NDX,0.002332700456837644,6.306441222599434,133,19
2024-07-09,six_index_except_soy_original_conditions,^NDX,0.00065952899959143,6.310600503469957,133,19
2024-07-10,six_index_except_soy_original_conditions,^N225,0.01087180930841325,6.379208148765259,134,19
2024-07-11,six_index_except_soy_original_conditions,^N225,0.009371566260830022,6.43899132062304,134,19
2024-07-12,six_index_except_soy_original_conditions,^N225,-0.024472796650381046,6.281411195399864,134,19
2024-07-15,six_index_except_soy_original_conditions,^N225,0.0,6.281411195399864,134,19
2024-07-16,six_index_except_soy_original_conditions,^N225,0.00204896928480669,6.294281614004479,134,19
2024-07-17,six_index_except_soy_original_conditions,^N225,-0.004297671302106121,6.267230860544598,134,19
2024-07-18,six_index_except_soy_original_conditions,^N225,-0.023634900416870663,6.119105483266088,134,19
2024-07-19,six_index_except_soy_original_conditions,CASH,0.0,6.119105483266088,135,20
2024-07-22,six_index_except_soy_original_conditions,GC=F,0.0,6.119105483266088,136,20
2024-07-23,six_index_except_soy_original_conditions,GC=F,0.005267599354619623,6.151338479360589,136,20
2024-07-24,six_index_except_soy_original_conditions,GC=F,0.0036180449216294264,6.173594298307064,136,20
2024-07-25,six_index_except_soy_original_conditions,GC=F,-0.02544240054782676,6.016523239349756,136,20
2024-07-26,six_index_except_soy_original_conditions,GC=F,0.011947828914082192,6.0884076296711065,136,20
2024-07-29,six_index_except_soy_original_conditions,GC=F,-0.0011344332654936728,6.081500737522122,136,20
2024-07-30,six_index_except_soy_original_conditions,GC=F,0.011651853196036122,6.152361491327315,136,20
2024-07-31,six_index_except_soy_original_conditions,GC=F,0.008939708939708968,6.207361812351655,136,20
2024-08-01,six_index_except_soy_original_conditions,GC=F,0.0035029878425716365,6.229106125314766,136,20
2024-08-02,six_index_except_soy_original_conditions,GC=F,-0.0038193219006673607,6.205315163868771,136,20
2024-08-05,six_index_except_soy_original_conditions,GC=F,-0.00989405140087729,6.14391945667881,136,20
2024-08-06,six_index_except_soy_original_conditions,GC=F,-0.005246222996955541,6.111687085133739,136,20
2024-08-07,six_index_except_soy_original_conditions,GC=F,0.0005859538263479624,6.1152682515667145,136,20
2024-08-08,six_index_except_soy_original_conditions,GC=F,0.01326080366947302,6.1963616232369025,136,20
2024-08-09,six_index_except_soy_original_conditions,GC=F,0.004087254018639186,6.221687727182419,136,20
2024-08-12,six_index_except_soy_original_conditions,GC=F,0.012458288504120008,6.2991993078702,136,20
2024-08-13,six_index_except_soy_original_conditions,GC=F,0.0017462837064086134,6.310199496984954,136,20
2024-08-14,six_index_except_soy_original_conditions,GC=F,-0.011067438021862053,6.2403617551464885,136,20
2024-08-15,six_index_except_soy_original_conditions,GC=F,0.005616215405820579,6.275408970973635,136,20
2024-08-16,six_index_except_soy_original_conditions,GC=F,0.018547958986048663,6.391804999187936,136,20
2024-08-19,six_index_except_soy_original_conditions,GC=F,0.001280697609383985,6.399990968570045,136,20
2024-08-20,six_index_except_soy_original_conditions,GC=F,0.0037972658943907778,6.424293435999405,136,20
2024-08-21,six_index_except_soy_original_conditions,GC=F,-0.0011548387002693339,6.416874413317626,136,20
2024-08-22,six_index_except_soy_original_conditions,GC=F,-0.011760485229024398,6.3414088565633,136,20
2024-08-23,six_index_except_soy_original_conditions,GC=F,0.011900440179980043,6.416874413317627,136,20
2024-08-26,six_index_except_soy_original_conditions,GC=F,0.003707562266860087,6.440665374763624,136,20
2024-08-27,six_index_except_soy_original_conditions,GC=F,-0.0006752000654739465,6.436316637080887,136,20
2024-08-28,six_index_except_soy_original_conditions,GC=F,-0.0059618441971383,6.397944320087162,136,20
2024-08-29,six_index_except_soy_original_conditions,GC=F,0.009876030056727325,6.461130610493611,136,20
2024-08-30,six_index_except_soy_original_conditions,GC=F,-0.012630123514453473,6.379525732840061,136,20
2024-09-02,six_index_except_soy_original_conditions,^NDX,0.0,6.379525732840061,137,20
2024-09-03,six_index_except_soy_original_conditions,^GDAXI,-0.031464199135201265,6.17879906479384,138,20
2024-09-04,six_index_except_soy_original_conditions,^N225,-0.008281797610464992,6.127627501463487,139,20
2024-09-05,six_index_except_soy_original_conditions,^N225,-0.01054101837711352,6.063036067362455,139,20
2024-09-06,six_index_except_soy_original_conditions,^N225,-0.007246104229282846,6.019102676072445,139,20
2024-09-09,six_index_except_soy_original_conditions,^GDAXI,-0.0048285698828794965,5.990039018168803,140,20
2024-09-10,six_index_except_soy_original_conditions,^GDAXI,-0.009631579788973998,5.9323454794262425,140,20
2024-09-11,six_index_except_soy_original_conditions,^GDAXI,0.00352293285255989,5.9532447342084485,140,20
2024-09-12,six_index_except_soy_original_conditions,159985.SZ,0.010262865662137965,6.01434208516946,141,20
2024-09-13,six_index_except_soy_original_conditions,159985.SZ,0.007759958613553941,6.0610131308381305,141,20
2024-09-18,six_index_except_soy_original_conditions,159985.SZ,0.022073921971252686,6.194803461754989,141,20
2024-09-19,six_index_except_soy_original_conditions,159985.SZ,-0.02209944751381221,6.057901727793553,141,20
2024-09-20,six_index_except_soy_original_conditions,159985.SZ,0.0,6.057901727793553,141,20
2024-09-23,six_index_except_soy_original_conditions,159985.SZ,-0.0035952747817155073,6.0361219064815055,141,20
2024-09-24,six_index_except_soy_original_conditions,159985.SZ,0.013917525773196049,6.120129788685115,141,20
2024-09-25,six_index_except_soy_original_conditions,GC=F,-0.013726487036095691,6.0361219064815055,142,20
2024-09-26,six_index_except_soy_original_conditions,GC=F,0.004023748258253246,6.060409741489314,142,20
2024-09-27,six_index_except_soy_original_conditions,GC=F,-0.009588319582000904,6.002300596090043,142,20
2024-09-30,six_index_except_soy_original_conditions,399006.SZ,-0.0031009911963315595,5.983687514783832,143,20
2024-10-08,six_index_except_soy_original_conditions,399006.SZ,0.17249424333239172,7.015839164983949,143,20
2024-10-09,six_index_except_soy_original_conditions,CASH,0.0,7.015839164983949,144,21
2024-10-10,six_index_except_soy_original_conditions,GC=F,0.0,7.015839164983949,145,21
2024-10-11,six_index_except_soy_original_conditions,GC=F,0.014118903541632033,7.114895121417962,145,21
2024-10-14,six_index_except_soy_original_conditions,GC=F,-0.003687555865447112,7.088658548180936,145,21
2024-10-15,six_index_except_soy_original_conditions,^NDX,0.005136284184919404,7.125067912974251,146,21
2024-10-16,six_index_except_soy_original_conditions,^NDX,0.0007053979656519438,7.130093921385195,146,21
2024-10-17,six_index_except_soy_original_conditions,^N225,0.0008113958273672228,7.135879249841744,147,21
