candidate,segment,start,end,rows,annual_return,annual_vol,sharpe,max_dd,total_return,scenario,rules_json,cost_bps,avg_suba,latest_suba,avg_subd,latest_subd,latest_subb,rebalance_count,allocation_turnover,ann_return,ann_vol,sharpe_repo
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.350861343477886,0.09881399737578057,3.5507251279754675,-0.061743424610568476,19.210234412586868,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.350861343477886,0.09881399737578057,3.5507251279754675
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.4061729257617539,0.10131381846087448,4.009057519815132,-0.061743424610568365,4.48632734264775,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.4061729257617539,0.10131381846087448,4.009057519815132
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5652259221619196,0.10928548718761628,5.172012649690308,-0.061743424610568365,2.8358734956615184,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.5652259221619196,0.10928548718761628,5.172012649690308
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.647623703724286,0.11381827887014312,5.689979765580263,-0.04772582984558815,0.6470606824549918,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.647623703724286,0.11381827887014312,5.689979765580263
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost10bps,full,2011-12-09,2026-05-08,3743,0.3167206355322669,0.09638818777527414,3.2858864020837344,-0.07281030978329472,51.7409475239913,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.3167206355322669,0.09638818777527414,3.2858864020837344
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34982203858065675,0.09881616848495108,3.540129555154042,-0.0618372011803241,19.055344641384707,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.34982203858065675,0.09881616848495108,3.540129555154042
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.4052031017551161,0.1013136138651912,3.9994931213714575,-0.061837201180323986,4.467457321407048,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.4052031017551161,0.1013136138651912,3.9994931213714575
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5646782278082862,0.10929132583464454,5.1667250213675,-0.0618372011803241,2.831847309879081,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.5646782278082862,0.10929132583464454,5.1667250213675
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6471271195952266,0.11383377933282168,5.684842613396747,-0.04791649427554401,0.6465646077432348,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.6471271195952266,0.11383377933282168,5.684842613396747
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.31461500345254256,0.09638078194784346,3.2642918753532912,-0.0733656728984321,50.53837593154708,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.31461500345254256,0.09638078194784346,3.2642918753532912
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3477455887792702,0.09882218257468915,3.5189021302625694,-0.06202475431983534,18.7490823024748,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.3477455887792702,0.09882218257468915,3.5189021302625694
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.40326522239765006,0.10131477603512472,3.9803199313971978,-0.06202475431983523,4.429907174234843,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.40326522239765006,0.10131477603512472,3.9803199313971978
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5635832848364706,0.10930372213847818,5.156121619741917,-0.06202475431983523,2.823806664067172,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.5635832848364706,0.10930372213847818,5.156121619741917
suba_dd_5_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6461342753788235,0.11386540834173527,5.6745440497576904,-0.048297751662547905,0.645572781722054,suba_dd_5_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.05, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.1060646540208389,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,164,23.099999999999994,0.6461342753788235,0.11386540834173527,5.6745440497576904
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost0bps,full,2011-12-09,2026-05-08,3743,0.31987245001444053,0.09678511609865668,3.30497562960386,-0.07222523166079708,53.58989673136377,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.31987245001444053,0.09678511609865668,3.30497562960386
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3518712930490291,0.09878279956846397,3.562070467593456,-0.0616496480408123,19.361779820537972,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3518712930490291,0.09878279956846397,3.562070467593456
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.40649317275053876,0.10110082094880223,4.0206713351654,-0.06164964804081241,4.492569865770299,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.40649317275053876,0.10110082094880223,4.0206713351654
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5651756070947711,0.10924897711284942,5.173280538004208,-0.06164964804081241,2.835503504231377,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.5651756070947711,0.10924897711284942,5.173280538004208
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6481203958872597,0.11380298788309895,5.6951087835499,-0.04753514158942551,0.647556864987467,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",0,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.6481203958872597,0.11380298788309895,5.6951087835499
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost5bps,full,2011-12-09,2026-05-08,3743,0.3188308871631489,0.0967778105222471,3.2944627021692816,-0.0725031800340864,52.97231478641157,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3188308871631489,0.0967778105222471,3.2944627021692816
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3508514885580225,0.09878478626179449,3.5516753321530046,-0.0617434246105687,19.208760672043198,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3508514885580225,0.09878478626179449,3.5516753321530046
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.4055514282365258,0.10109932614117895,4.01141574049859,-0.06174342461056881,4.474228782402939,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.4055514282365258,0.10109932614117895,4.01141574049859
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5645499406801546,0.10925432684142136,5.167300527141393,-0.0617434246105687,2.8309046588456814,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.5645499406801546,0.10925432684142136,5.167300527141393
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6476237037242873,0.11381827887014316,5.689979765580273,-0.0477258298455886,0.6470606824549932,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",5,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.6476237037242873,0.11381827887014316,5.689979765580273
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost10bps,full,2011-12-09,2026-05-08,3743,0.3177900552659896,0.09677117631356871,3.283932957849463,-0.0727810636037397,52.36166652154247,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3177900552659896,0.09677117631356871,3.283932957849463
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34983237216230734,0.09878734360075904,3.5412671240166778,-0.0618372011803241,19.05687940343951,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.34983237216230734,0.09878734360075904,3.5412671240166778
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.404610230845206,0.10109838602812687,4.002143325340903,-0.06183720118032421,4.455947326015292,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.404610230845206,0.10109838602812687,4.002143325340903
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5639244748363361,0.10925995211386584,5.161309921211014,-0.06183720118032432,2.826310963911165,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.5639244748363361,0.10925995211386584,5.161309921211014
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6471271195952288,0.11383377933282175,5.684842613396763,-0.047916494275543675,0.646564607743237,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",10,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.6471271195952288,0.11383377933282175,5.684842613396763
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost20bps,full,2011-12-09,2026-05-08,3743,0.3157105825259696,0.09675992253780676,3.2628238453024063,-0.07333663637655907,51.160862882562924,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3157105825259696,0.09675992253780676,3.2628238453024063
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3477962020101564,0.09879417002844428,3.520412205598982,-0.06202475431983567,18.756497078391593,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.3477962020101564,0.09879417002844428,3.520412205598982
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.40272947634329426,0.10109816993850369,3.9835486298937735,-0.06202475431983567,4.419562540227386,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.40272947634329426,0.10109816993850369,3.9835486298937735
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5626741446643659,0.10927202911806952,5.14929711844548,-0.06202475431983567,2.817139003934779,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.5626741446643659,0.10927202911806952,5.14929711844548
suba_dd_7_8_plus_subd_dd_7_8_weekly_step5_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6461342753788197,0.11386540834173517,5.674544049757662,-0.04829775166254746,0.6455727817220502,suba_dd_7_8_plus_subd_dd_7_8_weekly_step5,"[{""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-A"", ""step"": 0.05}, {""boost_dd"": 0.07, ""cut_dd"": 0.08, ""execution"": ""weekly"", ""sleeve"": ""Sub-D"", ""step"": 0.05}]",20,0.10932407160032058,0.15000000000000002,0.21051295752070534,0.25,0.30000000000000004,155,22.799999999999997,0.6461342753788197,0.11386540834173517,5.674544049757662
