date,V7.5_lbs_140_240_360,V7.5_lbs_140_240_390,V7.5_lbs_140_240_420,V7.5_lbs_140_260_360,V7.5_lbs_140_260_390,V7.5_lbs_140_260_420,V7.5_lbs_140_280_360,V7.5_lbs_140_280_390,V7.5_lbs_140_280_420,V7.5_lbs_160_240_360,V7.5_lbs_160_240_390,V7.5_lbs_160_240_420,V7.5_lbs_160_260_360,V7.5_lbs_160_260_390,V7.5_lbs_160_260_420,V7.5_lbs_160_280_360,V7.5_lbs_160_280_390,V7.5_lbs_160_280_420,V7.5_lbs_180_240_360,V7.5_lbs_180_240_390,V7.5_lbs_180_240_420,V7.5_lbs_180_260_360,V7.5_lbs_180_260_390,V7.5_lbs_180_260_420,V7.5_lbs_180_280_360,V7.5_lbs_180_280_390,V7.5_lbs_180_280_420,V7.6_lbs_140_240_360,V7.6_lbs_140_240_390,V7.6_lbs_140_240_420,V7.6_lbs_140_260_360,V7.6_lbs_140_260_390,V7.6_lbs_140_260_420,V7.6_lbs_140_280_360,V7.6_lbs_140_280_390,V7.6_lbs_140_280_420,V7.6_lbs_160_240_360,V7.6_lbs_160_240_390,V7.6_lbs_160_240_420,V7.6_lbs_160_260_360,V7.6_lbs_160_260_390,V7.6_lbs_160_260_420,V7.6_lbs_160_280_360,V7.6_lbs_160_280_390,V7.6_lbs_160_280_420,V7.6_lbs_180_240_360,V7.6_lbs_180_240_390,V7.6_lbs_180_240_420,V7.6_lbs_180_260_360,V7.6_lbs_180_260_390,V7.6_lbs_180_260_420,V7.6_lbs_180_280_360,V7.6_lbs_180_280_390,V7.6_lbs_180_280_420
2018-09-25,-0.0008433310288882279,-0.0008262017974662861,-0.00084177606042668,-0.0008471867109030029,-0.0008361562710664794,-0.0008469214057282848,-0.0008473258043236731,-0.0008312489159558734,-0.0008522975468864269,-0.0009673521924338235,-0.0009502695730196908,-0.0009644237901184072,-0.0009711316889280397,-0.0009604749550522484,-0.0009695107825087312,-0.0009712672893421592,-0.0009553336396356249,-0.0009749889099157638,-0.0009895793931400387,-0.0009699676813779146,-0.0009824687990011016,-0.0009936609143444963,-0.0009804935128909786,-0.0009879101226686338,-0.0009937022536361528,-0.0009751505785001724,-0.0009935558533189504,-0.0015773010404653842,-0.001568737376840379,-0.0015765234491882385,-0.0015792285564366626,-0.0015737136948988928,-0.0015790956609926798,-0.001579298064914636,-0.001571260455279222,-0.0015817832437200474,-0.0016393093663669145,-0.0016307690474038905,-0.0016378451346076295,-0.0016411987812066098,-0.0016358707679093865,-0.0016403881515788532,-0.0016412665426737139,-0.001633300579025665,-0.0016431267151193474,-0.001650430279234838,-0.0016406256016000542,-0.0016468754343438308,-0.001652470685892582,-0.0016458875499842929,-0.0016495955918134353,-0.0016524913246404038,-0.0016432165511586216,-0.0016524179435605246
2018-09-26,0.0007572073435004878,0.0007660998643528316,0.0007580145945165206,0.0007552056931128259,0.0007609320689110355,0.0007553434244411683,0.0007551334837350154,0.0007634796880409134,0.0007525524383089621,0.0009636881892505222,0.000972556511804612,0.0009652084488589452,0.0009617260900436353,0.0009672584590025846,0.0009625675722899629,0.0009616556940357235,0.0009699275369912108,0.0009597236407088428,0.0009533232072225228,0.0009635044904046097,0.0009570146225053033,0.0009512043139969784,0.0009580400784929832,0.0009541897973286417,0.0009511828529922273,0.0009608138255638998,0.0009512588556945811,0.0011609063820965382,0.001165355741952201,0.0011613103894891896,0.0011599049167705378,0.0011627702329026768,0.0011599739642809137,0.001159868802760755,0.0011640448446061935,0.0011585775966491685,0.001264143595499867,0.0012685808263408482,0.0012649043556480777,0.00126316192609921,0.001265930162862361,0.0012635830989851105,0.0012631267197711349,0.0012672655370364883,0.0012621602436264645,0.0012589741899289297,0.0012640683343250192,0.001260821154597691,0.0012579140708175451,0.00126133442242371,0.0012594078623462401,0.001257903347694711,0.001262722173679398,0.0012579414737639016
2018-09-27,0.009609530538913003,0.009716181935482293,0.009619212208449524,0.00958552398184831,0.009654202592368488,0.009587175846237805,0.009584657947220077,0.009684757160936863,0.009553702484325077,0.009286587207343322,0.009392388954548192,0.009304724360316374,0.009263178775477998,0.009329181596017921,0.009273217910990672,0.00926233892999595,0.009361024496736592,0.00923928895448678,0.00898893256758404,0.009110128631037329,0.009032874474792507,0.008963709664612685,0.009045081308324043,0.008999248291801765,0.008963454196885712,0.00907809946723348,0.008964358918633453,0.009730314569512233,0.009783644574528072,0.009735157000103856,0.009718311011114977,0.009752654675970751,0.009719138614230571,0.009717878148775005,0.00976793216548355,0.009702401758766577,0.009568841037145726,0.009621746056242664,0.009577911565954444,0.009557136611514139,0.009590142245900157,0.009562158247839125,0.009556716847132218,0.009606063886832716,0.009545193570403177,0.009420003968522828,0.009480606559810534,0.009441976420861087,0.009407392240187606,0.009448082521878565,0.009425163161159045,0.00940726467234243,0.00946459193260929,0.009407718239890839
2018-09-28,0.000614015159589032,0.0006144861866144158,0.0002529838763356551,0.0006169938499549499,0.0006233986436552374,0.0002576083853598199,0.000616270400022767,0.000617748462707679,0.00026234138924929873,0.000382829563864151,0.0003854535437100015,3.680806927786051e-05,0.00038523367999232505,0.0003929330680276788,4.065738146930009e-05,0.00038462299752350937,0.00038802366191670323,4.48747983894382e-05,-0.00010224015159454591,-9.868740954455113e-05,-0.00044745576534588327,-9.949929747199437e-05,-9.106532034253156e-05,-0.0004433552775173766,-0.00010010516806246983,-9.592462270080482e-05,-0.0004391746762535398,-8.672769406647962e-05,-8.649099410396044e-05,-0.00026729764093214037,-8.523770683421805e-05,-8.20327691062328e-05,-0.00026498488975390533,-8.559969947685708e-05,-8.485927310275532e-05,-0.0002626178557325609,-0.00020229474877198061,-0.0002009825439143187,-0.0003753695922780187,-0.00020109180333427457,-0.00019724008172983254,-0.0003734442314075048,-0.00020139736619362303,-0.00019969655449914026,-0.0003713347040718018,-0.00044482377495003167,-0.0004430475116247168,-0.0006174915029752981,-0.00044345232423492753,-0.0004392336792982121,-0.0006154405898488591,-0.00044375546583452774,-0.0004416650798082511,-0.0006133495560427527
2018-10-01,0.004539705566291685,0.0045697260503769765,0.0031473690253220887,0.004536931267179689,0.0045641388811814565,0.0031445159484939644,0.004535758540441082,0.004565270855620529,0.0031414074999249753,0.004532802839473549,0.0045618657261359274,0.003142436759360434,0.004530228536130609,0.004556188283506346,0.0031397739934218016,0.004529236033048445,0.0045575740887526806,0.0031369998704862123,0.004523898986646957,0.004556234672177029,0.0031397480538788436,0.004521670613928608,0.004551201231782764,0.0031373642020753323,0.004520828719810854,0.004552475397458178,0.003134795533223045,0.002444567706332501,0.0024595768912600846,0.001748399271015888,0.00244318067001692,0.002456783557865272,0.0017469728300341103,0.0024425943821408946,0.0024573495078694663,0.001745418754967032,0.0024411165182935957,0.002455646952324475,0.0017459333085114714,0.002439829475745947,0.002452808512261484,0.001744602023275199,0.002439333290179535,0.0024535013543296458,0.0017432150806095947,0.0024366652023344315,0.0024528318796044335,0.0017445889795921765,0.0024355510876012954,0.00245031534410467,0.0017433971136024962,0.0024351301951550663,0.002450952403521889,0.0017421128771275551
2018-10-02,-0.001270079733031615,-0.0013031927327347148,-0.0019445219691954785,-0.0012670196436136427,-0.001297030009595912,-0.0019413749868917307,-0.0012657261101703954,-0.0012982785927020402,-0.0019379463261064434,-0.0012624659320539244,-0.0012945226888567696,-0.001939081613175242,-0.0012596264406723456,-0.0012882603928999758,-0.0019361445463548232,-0.001258531696358034,-0.0012897889548172392,-0.0019330846512618516,-0.0012526448620415742,-0.0012883115602306816,-0.0019361159346884538,-0.0012501869368144458,-0.0012827596074438397,-0.0019334865139289947,-0.0012492583162235782,-0.0012841650294053153,-0.0019306532374668839,-0.0017635413763217311,-0.001780098806875019,-0.002100755306725266,-0.0017620112627558804,-0.00177701733216995,-0.002099181723775323,-0.0017613644974027176,-0.0017776416617344415,-0.0020974673408742373,-0.0017597341871535832,-0.0017757634821174983,-0.002098034972269236,-0.0017583143820339986,-0.0017726322478467393,-0.002096566360685559,-0.001757767013332967,-0.0017733965587991563,-0.0020950363504299574,-0.0017548237036584258,-0.0017726580256061109,-0.002096551971504823,-0.0017535946644126055,-0.0017698819013880485,-0.0020952371607108056,-0.0017531303555589073,-0.0017705846755299293,-0.002093820451119166
2018-10-03,0.0020399228973464467,0.0020557262889491223,0.0011754726422856798,0.002038462450034473,0.002052785089783571,0.0011739707247861997,0.0020378451028977285,0.002053380984083475,0.0011723343744238779,0.002036289161970295,0.0020515884548706342,0.0011728761974627577,0.0020349339964866875,0.002048599733938561,0.0011714744634747642,0.0020344115227373116,0.0020493292499226268,0.0011700141089057148,0.0020316019932826723,0.0020486241538755223,0.0011714608083734923,0.0020304289326948943,0.0020459744487797416,0.001170205900442367,0.0020299857425585266,0.0020466451954297415,0.0011688537010690059,0.0008508392721184865,0.0008587407796285529,0.0004185948265078565,0.0008501090740486994,0.0008572702437597002,0.0004178438840560794,0.0008498004258392644,0.0008575681852023287,0.0004170257493023577,0.0008490224120867307,0.0008566718836715559,0.00041729663334533207,0.0008483448552170092,0.0008551776016314516,0.00041659578514186,0.0008480836409006098,0.0008555423447424992,0.0004158656363735247,0.0008466790399015434,0.0008551899032478438,0.0004165889183627147,0.0008460925199824665,0.0008538650861944497,0.0004159614666980893,0.0008458709433385447,0.0008542004628184774,0.0004152853870706963
2018-10-04,-0.014172507668293144,-0.014454259519336432,-0.01434478204492573,-0.01414646998322655,-0.014401822148291887,-0.014318005005779733,-0.014135463567459983,-0.014412446090686148,-0.014288831221117682,-0.014107723367922431,-0.01438048786067836,-0.014298491150328996,-0.014083562707156605,-0.014327203244562936,-0.014273500239789016,-0.014074247748084412,-0.014340209470319998,-0.014247464208194782,-0.014024157859511499,-0.014327638617083416,-0.014273256788877364,-0.014003243868369708,-0.014280398168056818,-0.014250883576761075,-0.013995342422631007,-0.014292356620710045,-0.014226775797493985,-0.013069842065184356,-0.013210726553783636,-0.013155972454157894,-0.0130568225772556,-0.013184506785773542,-0.013142583092296656,-0.013051319355863233,-0.013189819104682754,-0.013127995686509242,-0.013037447310622285,-0.01317383797923033,-0.013132825569898698,-0.01302536641935459,-0.013147194815154029,-0.013120329392350749,-0.013020708947939497,-0.013153698212968079,-0.013107310783472381,-0.012995664803743145,-0.013147414153923509,-0.01312020695714844,-0.012985207108326513,-0.013123792563635939,-0.013109019445551762,-0.012981256379667738,-0.013129772354718572,-0.013096964893629437
2018-10-05,-0.007979399678376353,-0.007876234745467281,-0.008206962603575008,-0.007962368650627716,-0.007856671400760407,-0.008205426655277681,-0.007954058754942261,-0.007856035160868635,-0.008203753227623123,-0.007946018727886806,-0.007856985627214597,-0.008204307327631222,-0.007931094490640556,-0.007838888076896255,-0.008202873832155233,-0.007923516154133892,-0.007838328672097772,-0.008201380387437895,-0.007916871717986274,-0.007845724826164635,-0.008202859867645018,-0.007903732982676215,-0.007828826771950848,-0.00820157652479847,-0.007897055038613043,-0.007829034724720074,-0.008200193685654611,-0.007607014206158502,-0.0075554494737201106,-0.007720790755597173,-0.007598500128174868,-0.007545668743708545,-0.00772002246680914,-0.007594346060197599,-0.007545351091785002,-0.007719185433495368,-0.00759032499359058,-0.007545824294519665,-0.007719462574857006,-0.007582864085154739,-0.007536776263407985,-0.007718745537297789,-0.0075790757361696715,-0.007536497089280503,-0.007717998522242642,-0.007575754107877364,-0.007540194871558548,-0.00771873851189786,-0.007569185753058538,-0.007531746480660573,-0.007718096566233568,-0.007565847503629541,-0.007531850903965576,-0.007717404869228561
2018-10-08,-0.004132094712270273,-0.0040665645061274125,-0.004263749794394367,-0.0041235626646365375,-0.004057473445908899,-0.004263749794394367,-0.004119346152307801,-0.004056789274825001,-0.004263749794394367,-0.004115805050105892,-0.004058318273949979,-0.004263749794394367,-0.004108370800773642,-0.004050058915900934,-0.004263749794394367,-0.004104502730306825,-0.004049341865690614,-0.004263749794394367,-0.00410243219546591,-0.0040537996538487775,-0.004263749794394367,-0.00409587616796514,-0.0040460085791419464,-0.004263749794394367,-0.004092458012857181,-0.004045745944443846,-0.004263749794394367,-0.00393633861178766,-0.003903573136992744,-0.004002144484693826,-0.003932072307934686,-0.0038990271356929007,-0.004002144484693826,-0.003929963990234819,-0.003898685175964367,-0.004002144484693826,-0.003928192533916075,-0.0038994489172328173,-0.004002144484693826,-0.003924475146784512,-0.0038953187526000743,-0.004002144484693826,-0.003922541057888251,-0.0038949603782301168,-0.004002144484693826,-0.003921505980865603,-0.0038971896847554977,-0.004002144484693826,-0.003918227706847799,-0.003893293656521135,-0.004002144484693826,-0.00391651857882469,-0.0038931624991727087,-0.004002144484693826
2018-10-09,0.0044967864595570894,0.004462020848099879,0.0037809387092551106,0.004492259969096635,0.004457197785791678,0.0037809387092551106,0.00449002299109913,0.004456834813851396,0.0037809387092551106,0.004488144337108313,0.004457645990751713,0.0037809387092551106,0.004484200259422977,0.004453264169760773,0.0037809387092551106,0.004482148139601572,0.00445288375452213,0.0037809387092551106,0.004481049662822256,0.004455248736111361,0.0037809387092551106,0.004477571506438904,0.0044511153525614855,0.0037809387092551106,0.004475758079328207,0.004450976017491337,0.0037809387092551106,0.004481752189460897,0.004464370397542883,0.004123816580146045,0.004479488953347488,0.004461958784430342,0.004123816580146045,0.004478370509626295,0.0044617773778465875,0.004123816580146045,0.0044774307678610015,0.004462182535772463,0.004123816580146045,0.004475458727168702,0.004459991520300077,0.004123816580146045,0.004474432710272591,0.004459801405895636,0.004123816580146045,0.004473883611151086,0.004460984033108906,0.004123816580146045,0.0044721445160460505,0.0044589172249061,0.004123816580146045,0.004471237838885367,0.00445884764710347,0.004123816580146045
2018-10-10,-0.036568869833573214,-0.03609688311303583,-0.03636886502583425,-0.03650741705600491,-0.03603140400116822,-0.03636886502583425,-0.036477047277801766,-0.03602647620244481,-0.03636886502583425,-0.03645154219680602,-0.036037488944891005,-0.03636886502583425,-0.03639799640214847,-0.03597800023657238,-0.03636886502583425,-0.036370136305226675,-0.03597283562322562,-0.03636886502583425,-0.03635522310707251,-0.036004943210512175,-0.03636886502583425,-0.036308002777670545,-0.03594882735163096,-0.03636886502583425,-0.03628338323326963,-0.03594693570353247,-0.03636886502583425,-0.035316225289977354,-0.03508023453687925,-0.03521620284474458,-0.03528549757229493,-0.0350474923203522,-0.03521620284474458,-0.03527031258001678,-0.035045029382324566,-0.03521620284474458,-0.03525755380532003,-0.03505053016869297,-0.03521620284474458,-0.03523077961711685,-0.0350207829830288,-0.03521620284474458,-0.03521684949408144,-0.035018201819838835,-0.03521620284474458,-0.03520939443330162,-0.03503425822460904,-0.03521620284474458,-0.03518578292273533,-0.03500619738792432,-0.03521620284474458,-0.03517347306268204,-0.03500525273744626,-0.03521620284474458
2018-10-11,-0.02129251889626904,-0.021159406650803292,-0.021077302605591042,-0.02127518765185832,-0.02114093987783583,-0.021077302605591042,-0.021266622602896135,-0.021139550113410843,-0.021077302605591042,-0.021259429522128448,-0.02114265598654652,-0.021077302605591042,-0.02124432824776623,-0.021125878659559172,-0.021077302605591042,-0.02123647099268089,-0.021124422107394403,-0.021077302605591042,-0.021232265091948976,-0.021133477262665123,-0.021077302605591042,-0.021218947759479967,-0.021117651164902496,-0.021077302605591042,-0.02121200442252802,-0.021117117672083574,-0.021077302605591042,-0.02154182966573781,-0.021475274263302757,-0.021434223041591927,-0.021533163666797583,-0.021466040124384356,-0.021434223041591927,-0.021528881112253484,-0.021465345513136058,-0.021434223041591927,-0.021525282812856705,-0.021466896874982377,-0.021434223041591927,-0.021517731809915452,-0.021458507411042826,-0.021434223041591927,-0.021513803160456035,-0.021457779457287884,-0.021434223041591927,-0.021511700643455423,-0.021462307772347256,-0.021434223041591927,-0.021505041596152852,-0.021454393901766733,-0.021434223041591927,-0.021501569902118267,-0.021454127486274177,-0.021434223041591927
2018-10-12,0.020515580261885047,0.020232745824527498,0.019923050519017327,0.0204792470532964,0.02019435617059795,0.019922586297583145,0.0204612379759177,0.020191113414491868,0.01992215570355582,0.02029620380265018,0.020048737377285297,0.019771369446015097,0.02026458533318154,0.02001389185404734,0.01977111004972021,0.020248081514605776,0.02001055800227025,0.019770914121179484,0.020122153469548376,0.019912489676883194,0.019655495661866196,0.020094262482154512,0.01987955648908435,0.019655232491638586,0.02007966714424092,0.019878212127658834,0.019654964647451978,0.019316319412015615,0.019174956443037683,0.019020157472949828,0.01929815867151885,0.019155767218714148,0.019019925432907092,0.019289157382535116,0.019154147047242054,0.019019710213750374,0.0192066856719888,0.01908299433611793,0.018944350627494444,0.019190880702590007,0.019065575563552706,0.01894422095555659,0.019182631387295812,0.019063909884905916,0.01894412301820303,0.019119710601515294,0.019014909124780655,0.01888644174216103,0.019105767986295596,0.018998445248733287,0.018886310186204014,0.019098472199545746,0.018997773963530085,0.0188861763056678
2018-10-15,0.009761609245712899,0.009790828260576756,0.009292178340069457,0.009762282126126953,0.009789477155208948,0.009295135906117746,0.00976295394820026,0.009791628323616575,0.00929787923173575,0.010306511605805646,0.010328301051416133,0.009846905833309272,0.01030688370015942,0.010326913348357225,0.009848558573107846,0.010307412119648474,0.010328759500457085,0.009849806929151494,0.010301084098029767,0.01032167050040278,0.009832852318986562,0.010301482354640124,0.01032079058760349,0.009834529193004204,0.010302031579890514,0.010322253133767667,0.00983623584888127,0.01346921637578724,0.013483826298790635,0.013234506186696082,0.013469552891566261,0.013483150938306432,0.01323598517150737,0.013469888835117239,0.013484226481110584,0.013237356942928491,0.013741678150902326,0.01375257319004719,0.013511881117213909,0.013741864267704962,0.01375187951221668,0.013512707654620426,0.01374212850554013,0.013752802546221465,0.013513331913745041,0.013738973806855181,0.013749267298888368,0.013504863905243747,0.013739172979282621,0.013748827448950118,0.01350570247368843,0.013739447610698452,0.013749558705220322,0.013506555859598812
2018-10-16,0.007167450507425066,0.0070972233933792594,0.008119165476234924,0.007165833257501086,0.007100470738684805,0.008112057046018029,0.007164218551270141,0.0070953004634444206,0.008105463536896229,0.005918176581653167,0.005865806236895921,0.006846277107975585,0.0059172822629114386,0.005869141543765055,0.006842304792452403,0.005916012220923417,0.005864704366992823,0.006839304402375568,0.0058166416603016025,0.00576716279751377,0.006765474560674001,0.005815684461281778,0.0057692776441911064,0.006761444239205883,0.00581436441320804,0.005765762453937784,0.00675734233784242,0.0036091380912102178,0.0035740228232941096,0.004084993535959258,0.0036083292682111967,0.003575646066916738,0.004081438763776424,0.0036075218205748882,0.0035730609763786614,0.0040781416813098215,0.002984468937962781,0.0029582824742537817,0.0034485155067696116,0.002984021602177256,0.002959949744017143,0.003446528906124291,0.0029833865007895533,0.0029577312116968457,0.0034450284857312496,0.0029336836143030176,0.0029089429821691493,0.0034080962550302463,0.0029332048990386994,0.002910000171068461,0.0034060807375224655,0.002932544816453886,0.002908242580707654,0.003404029605913017
2018-10-17,-0.0028662718846949042,-0.0028672248332310968,-0.0026571563393390507,-0.0028662938300071383,-0.0028671807682998374,-0.00265725279735618,-0.0028663157408027606,-0.002867250926475773,-0.0026573422681389625,-0.002926087891987006,-0.0029267985326570933,-0.002717292783384284,-0.002926100027467071,-0.002926753274129168,-0.0027173466858165796,-0.002926117261332739,-0.0029268134845075178,-0.002717387399682858,-0.0028132915764221833,-0.002813962981057183,-0.002604215139364263,-0.002813304565157715,-0.0028139342835935555,-0.002604269828909711,-0.0028133224775821475,-0.002813981983053382,-0.0026043254897603063,-0.0027389759761901056,-0.0027394522493364715,-0.0026344161816601597,-0.0027389869463662064,-0.0027394302330627784,-0.0026344643955179547,-0.002738997897888118,-0.0027394652949968012,-0.0026345091142950805,-0.002768878949014786,-0.002769234119577413,-0.0026644793198725703,-0.0027688850162908007,-0.002769211506171265,-0.0026645062644068407,-0.0027688936302571188,-0.0027692415964263306,-0.0026645266148124236,-0.002712478576358146,-0.002712814136910824,-0.0026079383507751075,-0.0027124850692382685,-0.0027127997981143404,-0.002607965687512759,-0.0027124940220280003,-0.0027128236365510094,-0.0026079935072892413
2018-10-18,-0.009068447884780118,-0.009012487411707348,-0.009436129667906745,-0.009067159179241613,-0.009015075058686706,-0.009430465315567238,-0.009065872500644834,-0.009010955125064224,-0.009425211278082157,-0.008109897426717083,-0.008068166119551412,-0.008458762042273804,-0.0081091847888628,-0.008070823858699283,-0.008455596702805157,-0.008108172755954435,-0.008067288094562475,-0.008453205842089972,-0.007933262620845816,-0.007893835390974213,-0.00829864782785128,-0.007932499876844412,-0.007895520606466033,-0.008295436266347433,-0.007931447996588514,-0.007892719527250569,-0.008292167666406836,-0.00625888798630192,-0.006230906531235703,-0.0064427346617171866,-0.006258243479062009,-0.006232200006159538,-0.006439902056300406,-0.006257600067774094,-0.006230140087525093,-0.006437274789861558,-0.005779603230716468,-0.005758736656115149,-0.005954040052493448,-0.005779246773057856,-0.005760065213085808,-0.005952457038038594,-0.005778740695160822,-0.005758297384841349,-0.005951261434294253,-0.005691286240057658,-0.005671571770328621,-0.005873983223093959,-0.005690904777791994,-0.0056724141869023414,-0.005872377166357801,-0.0056903787937321315,-0.005671013658339552,-0.005870742730672895
2018-10-19,0.0006501670005145677,0.0006394071174458116,0.0004945343095930088,0.0005468973416202783,0.0005351055936213545,0.00038481754810337776,0.0005460929198217723,0.0005360335380550918,0.0003827152623254726,0.00029067895382617337,0.00028496276322598213,0.00013456708782788596,0.00010421622557488242,9.367478314192823e-05,-5.4088896695336786e-05,0.00010324374946346637,9.554751622120605e-05,-5.644776119362316e-05,0.0005018675117278715,0.000495125065905766,0.00033537466917032965,0.0003904455173016075,0.00038292868902267685,0.00022291969816734536,0.0003898572708309622,0.00038382432769612507,0.0002214615543598697,7.098953270712194e-05,6.560898544538674e-05,-6.769902041958709e-06,1.9328648669159065e-05,1.343224410721433e-05,-6.165799225155144e-05,1.8926395084273295e-05,1.389631931059121e-05,-6.270935004959455e-05,-0.00010876346987076513,-0.00011162178042245507,-0.00018677730404970116,-0.00020199757282068909,-0.00020726816952743032,-0.0002811133327557114,-0.0002024838117847816,-0.00020633170554396063,-0.0002822928691375015,-3.1512584348636352e-06,-6.522674732334366e-06,-8.634663932183262e-05,-5.888250648033999e-05,-6.264111556708585e-05,-0.00014259982757747203,-5.9176652075443315e-05,-6.21932074320597e-05,-0.00014332902896718736
2018-10-22,0.002212929108738493,0.0022087589221608805,0.0021852637965533717,0.002396446856776757,0.0023938378675230076,0.00236569742853443,0.0023967129357762573,0.0023924328650715143,0.002366022389434619,0.002230555193855288,0.002226328439254077,0.002199250374069317,0.0024156533025185833,0.0024133668196879565,0.0023811590473494793,0.0024159508993504275,0.002411689897459768,0.0023818939784951976,0.0018612509884972095,0.0018577182788295232,0.0018368424948629336,0.0020463404594426304,0.0020439285757685166,0.0020189901961777945,0.0020465133140874503,0.0020428011006370372,0.002019289008387881,0.0017398427071944056,0.0017377573832844107,0.0017260096756397392,0.0018316060827732183,0.0018303013907585708,0.0018162311274554366,0.001831739117302611,0.001829598853899217,0.0018163935883184212,0.0017486567074473935,0.001746543085435981,0.0017330036408393923,0.001841210192457421,0.0018400667528308823,0.0018239625486387023,0.0018413589854211487,0.0018392282438823848,0.0018243300056539624,0.0015639938821285782,0.001562227315643927,0.0015517890573726323,0.0016565430329216202,0.001655336926753126,0.0016428674683723887,0.0016566294573840956,0.0016547731482352557,0.0016430168676515589
2018-10-23,-0.005095246433140077,-0.005092213874434148,-0.005075128224576009,-0.005444970627885182,-0.005443103961537021,-0.005422970183519227,-0.005445161000733112,-0.0054420987175363145,-0.005423202684889716,-0.005108064118123146,-0.005104990423163591,-0.00508529926048118,-0.005458712357899964,-0.005457076436805264,-0.0054340325838302395,-0.0054589252809659206,-0.005455876641027091,-0.005434558408624723,-0.004203449663553238,-0.0042008715072842095,-0.004185636450241947,-0.0045540407172424135,-0.004552315074990654,-0.004534472290128377,-0.004554164390403459,-0.004551508394823767,-0.004534686082767303,-0.002840991097346146,-0.002839474842839529,-0.002830932997339164,-0.003015851356372612,-0.003014917985770582,-0.0030048521848113907,-0.0030159465286565545,-0.003014415394167247,-0.0030049684085575734,-0.0028473998224080033,-0.0028458629921417344,-0.0028360183613930223,-0.0030227220917944386,-0.00302190408040115,-0.0030103832075850656,-0.0030228285375890618,-0.0030213042149973557,-0.0030106460846256455,-0.002395098111453109,-0.00239380904706632,-0.002386192245143137,-0.002570391801760552,-0.002569528959014411,-0.0025606083664551083,-0.0025704536294192115,-0.0025691256344835267,-0.0025607152460049853
2018-10-24,-0.007444617620407046,-0.007406872570229872,-0.007194214292604917,-0.00788243492765206,-0.00785922230337488,-0.007608851997578769,-0.007884802278087744,-0.007846721755904618,-0.0076117432303698385,-0.007604154239398309,-0.007565897182659542,-0.007320809124830907,-0.008053317965248219,-0.008032974735856513,-0.0077464166685633495,-0.008055965735234372,-0.008018054871556046,-0.007752955476852397,-0.006344263030298558,-0.006312167442182215,-0.006122505503668441,-0.006792679990817896,-0.006771221048642584,-0.006549340013783489,-0.00679421790819934,-0.006761189709274307,-0.006551998597200681,-0.0031686429777662006,-0.003149769350915488,-0.003043444453681543,-0.003387553748576355,-0.0033759461032086824,-0.0032507651219163547,-0.003388737336444625,-0.0033696957401873062,-0.00325221051137381,-0.0032484157895762422,-0.003229286045293156,-0.003106744686681817,-0.003473000043988317,-0.003462827036460614,-0.0033195503940635085,-0.0034743238322361147,-0.0034553669505523743,-0.0033228196029460033,-0.0026184652314463763,-0.002602416408703956,-0.0025075873953677164,-0.0028426762489727198,-0.0028319457068035625,-0.002721006842145157,-0.0028434451542005412,-0.002826929855530458,-0.002722336024689187
2018-10-25,0.00610649444994138,0.006078022434226726,0.005917609087471076,0.006392655274410464,0.006375108535523699,0.00618585021089979,0.006394444786852027,0.006365659201411855,0.006188035733150077,0.006226836828654658,0.0061979785938517384,0.0060131026696921275,0.006521828090249038,0.00650645036604236,0.006289837219563665,0.006523829575648898,0.006495172237383606,0.006294779993819111,0.004945381137813953,0.004921181708362754,0.004778180412234212,0.005239870481075215,0.005223649374377359,0.005055926477727457,0.005241033013772878,0.005216066548304754,0.005057936137147001,0.0025880115112626445,0.002573774871859502,0.002493572522122234,0.0027310904279780335,0.0027223161735567825,0.0026276914892415792,0.0027319851056457622,0.0027175915051476096,0.0026287840635264015,0.0026481852534319117,0.0026337554210849046,0.002541320768841615,0.0027956795424410874,0.0027879897351243965,0.0026796864855682667,0.002796680198001944,0.00278235063350718,0.0026821576905009525,0.002007462408271321,0.0019953620875794442,0.0019238639166128113,0.0021547058543629483,0.0021465946049157303,0.0020627355798608082,0.002155287072162171,0.0021428031076899945,0.002063740312986617
2018-10-26,-0.0031002375024296036,-0.0030688973428386612,-0.002950722975406661,-0.0034339741804636503,-0.0034097731367148665,-0.0032693774147650734,-0.0034350304547674515,-0.0034032882453625124,-0.0032698063772497177,-0.003984644635735002,-0.003952229727665513,-0.0037921596537452418,-0.004338211963319849,-0.004316896147051996,-0.0041293621502227484,-0.004339760830008199,-0.004307499910551793,-0.00413290516194087,-0.0013213584765752184,-0.001295920727887534,-0.0011915186529667388,-0.001655724773649836,-0.0016346329166365692,-0.0015101393028565946,-0.0016564055697217972,-0.001629405302426945,-0.001510847784719438,-0.0015533625328985057,-0.0015376901341392912,-0.0014785988425990437,-0.0017202559730568057,-0.001708153704313209,-0.00163795069070094,-0.0017207841269145652,-0.0017049108606627117,-0.0016381650888778188,-0.001995717263546748,-0.0019795048035026186,-0.0018994551891975409,-0.0021725504002807483,-0.00216188853393795,-0.002068103082259465,-0.002173324921648123,-0.002157189348296673,-0.0020698747661146433,-0.0006638051012721746,-0.0006510844514915348,-0.0005988784252567436,-0.0008310071234384209,-0.0008204596736423042,-0.0007582062701088077,-0.0008313475421600769,-0.0008178454384628608,-0.0007585605139752705
