w_suba,w_adk,w_subb,w_microcap,annual,vol,sharpe,max_dd,calmar,total_return,weight_label
0.425,0.1,0.2,0.275,29.835809798821433,7.49720486613899,2.4411223742184105,-6.062427379175761,4.921429640758496,1455.411040824635,42.5%/10.0%/27.5%/20.0%
0.45,0.1,0.175,0.275,29.81085229274505,7.632354290942768,2.3974966017129398,-6.059744369102738,4.919490076964934,1452.2713794236565,45.0%/10.0%/27.5%/17.5%
0.2,0.1,0.45,0.25,29.686317199551926,7.036008613814204,2.5850709064505732,-6.0425085054561345,4.912912770043503,1436.6903591903147,20.0%/10.0%/25.0%/45.0%
0.225,0.1,0.425,0.25,29.661084454333732,7.009575235945668,2.592636686998401,-5.993445730448399,4.948920168517925,1433.550697789336,22.5%/10.0%/25.0%/42.5%
0.25,0.1,0.4,0.25,29.63580492133966,7.00006131356551,2.594140908230717,-5.978902856726398,4.956729626071566,1430.4110363883576,25.0%/10.0%/25.0%/40.0%
0.275,0.1,0.375,0.25,29.610478417560238,7.007916675947157,2.5893855634662257,-5.964229487870121,4.964677914855755,1427.2713749873792,27.5%/10.0%/25.0%/37.5%
0.3,0.1,0.35,0.25,29.5851047588922,7.0334771661344675,2.5783076688993676,-5.94942385953845,4.972768028867149,1424.1317135864006,30.0%/10.0%/25.0%/35.0%
0.325,0.1,0.325,0.25,29.559683760129474,7.076957636597725,2.560985181622763,-5.935354513354374,4.980272651552834,1420.992052185422,32.5%/10.0%/25.0%/32.5%
0.35,0.1,0.3,0.25,29.534215234954473,7.138449462588449,2.5376343596550597,-5.932053960858252,4.978750265899714,1417.8523907844435,35.0%/10.0%/25.0%/30.0%
0.375,0.1,0.275,0.25,29.508698995929052,7.217922716878293,2.508598769807724,-5.928724088288828,4.977242751812047,1414.7127293834649,37.5%/10.0%/25.0%/27.5%
0.4,0.1,0.25,0.25,29.483134854485392,7.315232756148247,2.474331119803162,-5.925364503210773,4.975750409702118,1411.5730679824865,40.0%/10.0%/25.0%/25.0%
0.425,0.1,0.225,0.25,29.45752262091681,7.430130617796128,2.4353698511000537,-5.921974806154074,4.974273546436699,1408.4334065815078,42.5%/10.0%/25.0%/22.5%
0.45,0.1,0.2,0.25,29.431862104368612,7.562276364688617,2.3923128518113606,-5.918554590455505,4.972812475504002,1405.2937451805292,45.0%/10.0%/25.0%/20.0%
0.35,0.075,0.325,0.25,29.353684135293932,7.149910025300313,2.5202171325871308,-5.904094840819896,4.971750103393938,1395.7647901964024,35.0%/7.5%/25.0%/32.5%
0.375,0.075,0.3,0.25,29.32782683310602,7.215374936013911,2.4960894522571175,-5.893083737319261,4.976651977195072,1392.6251287954237,37.5%/7.5%/25.0%/30.0%
0.4,0.075,0.275,0.25,29.301920269199844,7.298914111471612,2.4664557766934374,-5.881975518738436,4.981646077215315,1389.485467394445,40.0%/7.5%/25.0%/27.5%
0.425,0.075,0.25,0.25,29.275964245589805,7.400367123077234,2.4317769030736827,-5.870768894591805,4.986734237240889,1386.3458059934667,42.5%/7.5%/25.0%/25.0%
