date,lookback,return,asset_component,cash_component,trade_cost,turnover,holding,previous_holding,target,top_score,nav
2010-07-21,5,0.001527101822115462,0.001527101822115462,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,75.39003570152558,0.9364248918304418
2010-07-22,5,0.01622639138587645,0.01622639138587645,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,45.54129819912773,0.9516196886287596
2010-07-23,5,-0.0004930816294017593,0.001509938247092446,0.0,0.002,2.0,0.399606,1.H00852,0.399606,14.00374528723522,0.9511504624421196
2010-07-26,5,0.0037819267333736306,0.005793513760895319,0.0,0.002,2.0,1.H00852,0.399606,1.H00852,7.471953419265697,0.9547476438034902
2010-07-27,5,-0.0009297576306872557,-0.0009297576306872557,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,3.6349019887069196,0.9538599598962832
2010-07-28,5,0.017620966910144364,0.019660287485114614,0.0,0.002,2.0,1.H00905,1.H00852,1.H00905,8.884994299292893,0.9706678946865273
2010-07-29,5,0.0076390364696423685,0.0076390364696423685,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,15.332014831917427,0.9780828621339486
2010-07-30,5,-0.0006831493644188225,-0.0006831493644188225,0.0,0.0,0.0,1.H00905,1.H00905,1.H00905,5.408290574259556,0.9774146854483329
2010-08-02,5,0.016278782428765126,0.018315413255275637,0.0,0.002,2.0,1.H00852,1.H00905,1.H00852,10.441055854089733,0.9933258064554262
2010-08-03,5,-0.015666724021192957,-0.015666724021192957,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.3534343815285664,0.9777636451825601
2010-08-04,5,0.011931949747785664,0.011931949747785664,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.37731134918584364,0.9894302718620901
2010-08-05,5,0.005399839373286586,0.005399839373286586,0.0,0.0,0.0,1.H00852,1.H00852,1.H00852,0.7060392695755826,0.9947730364012126
2010-08-06,5,0.017191237077746502,0.01922969647068795,0.0,0.002,2.0,1.H00905,1.H00852,1.H00905,5.582178731926499,1.0118744155085355
2010-08-09,5,0.011214268845280317,0.013240750345972163,0.0,0.002,2.0,0.399606,1.H00905,0.399606,64.25606173240227,1.0232218472417092
2010-08-10,5,-0.03714565004887582,-0.03714565004887582,0.0,0.0,0.0,0.399606,0.399606,0.399606,0.08006695195587388,0.9852136065817043
2010-08-11,5,0.00970446801025271,0.01071518319344622,0.0,0.001,1.0,cash,0.399606,cash,,0.9947745805100422
