candidate,segment,start,end,rows,ann_return,ann_vol,sharpe_repo,max_dd,total_return,candidate_type,dynamic_sleeves,bands,executions,cost_bps,allocation_turnover_total,allocation_cost_total,rebalance_count,latest_suba_weight,latest_microcap_weight,latest_subb_weight
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3465173696000152,0.09718281466655806,3.565623930413456,-0.07158871440808245,18.569915736725104,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",0,13.800000000000004,0.0,134,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.3956954089950693,0.10112454320216244,3.9129512625240492,-0.07158871440808245,4.285198650948382,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",0,7.600000000000002,0.0,72,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.540705666317933,0.109257218292695,4.948923968294779,-0.07158871440808245,2.658369153322624,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",0,2.2,0.0,19,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.631860685208304,0.11283839102481831,5.599695985290405,-0.053280583581427066,0.6313137842208469,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",0,0.8000000000000002,0.0,7,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_daily_cost5bps,full,2011-12-09,2026-05-08,3743,0.31239099441888185,0.09450564255183617,3.3055274371319783,-0.0728430775021649,49.295940452800146,suba_only,Sub-A,dd_5_12,daily,5,15.900000000000006,0.007950000000000004,158,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3439740577314734,0.09712954517284596,3.5413947127967873,-0.0625211368713795,18.203552850541882,suba_only,Sub-A,dd_5_12,daily,5,9.800000000000004,0.004900000000000002,98,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.39089350021002356,0.09976020438872801,3.9183309878441963,-0.0625211368713795,4.195013426197939,suba_only,Sub-A,dd_5_12,daily,5,5.400000000000003,0.0027000000000000014,54,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5291969404119232,0.10786502872409476,4.906102994377749,-0.06252113687137961,2.5769800634875137,suba_only,Sub-A,dd_5_12,daily,5,1.1000000000000003,0.0005500000000000002,11,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6106233700164607,0.112217191143473,5.441442294129075,-0.052366007230771894,0.6100980228663253,suba_only,Sub-A,dd_5_12,daily,5,0.40000000000000024,0.00020000000000000015,4,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost5bps,full,2011-12-09,2026-05-08,3743,0.3209110462968401,0.09470482618589414,3.388539520329518,-0.07356960907051624,54.212262754985645,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",5,22.200000000000003,0.011100000000000002,216,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.345590597057567,0.09717270257514109,3.5564576048539034,-0.07168140059172756,18.435692517376076,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",5,13.800000000000004,0.006900000000000002,134,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.39463577651177073,0.10111989800073286,3.9026520429135583,-0.07168140059172767,4.265190723310849,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",5,7.600000000000002,0.003800000000000001,72,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5401433923102432,0.10924848310720402,4.944172925313828,-0.07168140059172756,2.6543643828866856,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",5,2.2,0.0011000000000000003,19,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.631211554851234,0.11282403009540475,5.594655272617699,-0.05332761581250356,0.6306653154813253,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",5,0.8000000000000002,0.0004000000000000001,7,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_daily_cost10bps,full,2011-12-09,2026-05-08,3743,0.31166916872638506,0.09449621594704785,3.2982185117447753,-0.07293606637558125,48.89872463208462,suba_only,Sub-A,dd_5_12,daily,10,15.900000000000006,0.015900000000000008,158,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3433170949227564,0.0971222814752018,3.5348952856962637,-0.06252113687137961,18.109926432794918,suba_only,Sub-A,dd_5_12,daily,10,9.800000000000004,0.009800000000000003,98,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39014317497674567,0.09975634235159353,3.9109611056275204,-0.06252113687137961,4.181033363654414,suba_only,Sub-A,dd_5_12,daily,10,5.400000000000003,0.005400000000000003,54,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5289186296059647,0.1078560841646061,4.903929469558231,-0.06252113687137961,2.57502696372361,suba_only,Sub-A,dd_5_12,daily,10,1.1000000000000003,0.0011000000000000005,11,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.610303250929102,0.11220847690672611,5.439011986914498,-0.05236600723077178,0.6097782272105732,suba_only,Sub-A,dd_5_12,daily,10,0.40000000000000024,0.0004000000000000003,4,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost10bps,full,2011-12-09,2026-05-08,3743,0.3198964704804521,0.09469436640361431,3.3781995976081873,-0.07389317922339278,53.60421664494902,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",10,22.200000000000003,0.022200000000000004,216,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3446644135042396,0.09716293590269881,3.547282822427211,-0.07177408677537256,18.30238287389633,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",10,13.800000000000004,0.013800000000000003,134,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39357689007407726,0.10111563444898507,3.8923445639125664,-0.07177408677537234,4.245257440235971,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",10,7.600000000000002,0.007600000000000002,72,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5395812878014548,0.10923994992021342,4.939413540518406,-0.07177408677537245,2.650363742424708,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",10,2.2,0.0022000000000000006,19,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6305626423734625,0.11280987844727464,5.589604838269341,-0.053374648043579054,0.630017064222492,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",10,0.8000000000000002,0.0008000000000000001,7,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_daily_cost20bps,full,2011-12-09,2026-05-08,3743,0.3102265989368753,0.09447818472349195,3.283579165336542,-0.07312203013239549,48.113620335315225,suba_only,Sub-A,dd_5_12,daily,20,15.900000000000006,0.031800000000000016,158,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3420040343750643,0.09710845971592884,3.5218768310765918,-0.06252113687137961,17.924026951500565,suba_only,Sub-A,dd_5_12,daily,20,9.800000000000004,0.019600000000000006,98,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3886436264027251,0.09974937332538315,3.8962011834898136,-0.06252113687137939,4.153183921543243,suba_only,Sub-A,dd_5_12,daily,20,5.400000000000003,0.010800000000000006,54,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.528362118497882,0.10783843681197974,4.899571378423267,-0.0625211368713795,2.5711236723338695,suba_only,Sub-A,dd_5_12,daily,20,1.1000000000000003,0.002200000000000001,11,0.15000000000000002,0.15,0.35
suba_dd_5_12_daily_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.609663155945324,0.11219130355103445,5.434139159172847,-0.052366007230771894,0.609138778814835,suba_only,Sub-A,dd_5_12,daily,20,0.40000000000000024,0.0008000000000000006,4,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost20bps,full,2011-12-09,2026-05-08,3743,0.31786949627632666,0.09467462179274842,3.357494228729771,-0.07454002893775347,52.4080463513736,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",20,22.200000000000003,0.04440000000000001,216,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3428138119911017,0.09714443922778479,3.5289082392793487,-0.071959459142662,18.03847967411778,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",20,13.800000000000004,0.027600000000000006,134,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3914613533973197,0.10110825248333472,3.8717052642349126,-0.07195945914266222,4.20561371120389,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",20,7.600000000000002,0.015200000000000003,72,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.5384575871169788,0.10922348972998806,4.92986983338568,-0.07195945914266211,2.642374835421575,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",20,2.2,0.004400000000000001,19,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_daily_microcap_dd_3_10_month_end_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6292654708150487,0.11278220330882206,5.579474884809474,-0.05346871250573115,0.6287212139067999,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","daily,month_end",20,0.8000000000000002,0.0016000000000000003,7,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_weekly_cost0bps,full,2011-12-09,2026-05-08,3743,0.3134524223184081,0.09430483609468387,3.3238212937849316,-0.073317586983355,49.885384795649834,suba_only,Sub-A,dd_5_12,weekly,0,7.100000000000001,0.0,69,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34426920415009565,0.09708195192347137,3.546171016642509,-0.06252113687137983,18.245749585948598,suba_only,Sub-A,dd_5_12,weekly,0,4.400000000000002,0.0,42,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.39091743114124466,0.09967688922989673,3.921846218932706,-0.06252113687137972,4.195459803318208,suba_only,Sub-A,dd_5_12,weekly,0,2.200000000000001,0.0,21,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5303379676192679,0.10788719819190963,4.915670964741371,-0.06252113687137972,2.5849948794242135,suba_only,Sub-A,dd_5_12,weekly,0,0.30000000000000004,0.0,3,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.612626040581753,0.11229093636225719,5.455703375786138,-0.052366007230771894,0.6120986690507879,suba_only,Sub-A,dd_5_12,weekly,0,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.322266491456213,0.09451666649048712,3.4096260841853576,-0.07381315188765358,55.03443065049475,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",0,13.200000000000003,0.0,124,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.34615275091720665,0.09714260646436611,3.5633463370594503,-0.07158871440808257,18.51700928713488,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",0,8.400000000000002,0.0,77,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.39496487764859123,0.10104947702563681,3.90862861713165,-0.07158871440808268,4.271398297921856,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",0,4.4,0.0,38,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5415750565063013,0.1092678468287128,4.956399089251471,-0.07158871440808257,2.664567102854334,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",0,1.4000000000000004,0.0,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6335664809427015,0.11289474141875232,5.612010559399389,-0.05328058358142751,0.6330178405040543,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",0,0.40000000000000013,0.0,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_weekly_cost5bps,full,2011-12-09,2026-05-08,3743,0.31312938895274134,0.0943038106357861,3.3204319829883526,-0.07341006753834922,49.70531717979184,suba_only,Sub-A,dd_5_12,weekly,5,7.100000000000001,0.0035500000000000015,69,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.34397376528599355,0.0970814559268587,3.5431459283546785,-0.0625211368713795,18.20351108128049,suba_only,Sub-A,dd_5_12,weekly,5,4.400000000000002,0.0022000000000000006,42,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.3906121330986623,0.09967219242178144,3.918968005095286,-0.0625211368713795,4.189767462273626,suba_only,Sub-A,dd_5_12,weekly,5,2.200000000000001,0.0011000000000000005,21,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5302623383980951,0.10788270391488147,4.915174714349647,-0.06252113687137961,2.584463273669314,suba_only,Sub-A,dd_5_12,weekly,5,0.30000000000000004,0.00015000000000000001,3,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817545,0.11229093636225723,5.4557033757861495,-0.052366007230772116,0.6120986690507895,suba_only,Sub-A,dd_5_12,weekly,5,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost5bps,full,2011-12-09,2026-05-08,3743,0.32166201231927016,0.09451445306629058,3.4033103074051834,-0.07409009666326682,54.66637625262995,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",5,13.200000000000003,0.006600000000000001,124,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost5bps,last_10y,2016-05-09,2026-05-08,2597,0.3455883113751257,0.097139379194426,3.5576541073360706,-0.07168140059172756,18.43536251181514,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",5,8.400000000000002,0.004200000000000001,77,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost5bps,last_5y,2021-05-10,2026-05-08,1300,0.39435197317779824,0.10104439002050394,3.902759698957817,-0.07168140059172745,4.259842261177484,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",5,4.4,0.0022000000000000006,38,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost5bps,last_3y,2023-05-08,2026-05-08,781,0.5412167888516113,0.1092635766848585,4.953313860597901,-0.07168140059172756,2.6620121378013595,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",5,1.4000000000000004,0.0007000000000000001,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost5bps,last_1y,2025-05-08,2026-05-08,260,0.6332413432145578,0.11288865815901437,5.609432812307658,-0.05332761581250334,0.6326930344226145,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",5,0.40000000000000013,0.0002000000000000001,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_weekly_cost10bps,full,2011-12-09,2026-05-08,3743,0.3128064180058485,0.09430291669356004,3.317038634365061,-0.07350254347848229,49.52587732202025,suba_only,Sub-A,dd_5_12,weekly,10,7.100000000000001,0.007100000000000003,69,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.3436783752686161,0.09708107809836039,3.5401170032373233,-0.06252113687137961,18.16136298447614,suba_only,Sub-A,dd_5_12,weekly,10,4.400000000000002,0.004400000000000001,42,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.3903068854701781,0.0996676104533184,3.9160855135880603,-0.06252113687137972,4.184081048924426,suba_only,Sub-A,dd_5_12,weekly,10,2.200000000000001,0.002200000000000001,21,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5301867091754386,0.10787823185417633,4.914677410472531,-0.06252113687137961,2.583931720465824,suba_only,Sub-A,dd_5_12,weekly,10,0.30000000000000004,0.00030000000000000003,3,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817534,0.11229093636225712,5.455703375786145,-0.052366007230772005,0.6120986690507884,suba_only,Sub-A,dd_5_12,weekly,10,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost10bps,full,2011-12-09,2026-05-08,3743,0.32105777524565515,0.09451249856672488,3.396987489638649,-0.0743669724264765,54.30071868996987,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",10,13.200000000000003,0.013200000000000002,124,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost10bps,last_10y,2016-05-09,2026-05-08,2597,0.34502407496336596,0.09713639495597685,3.551954703689942,-0.07177408677537234,18.354052470808178,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",10,8.400000000000002,0.008400000000000001,77,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost10bps,last_5y,2021-05-10,2026-05-08,1300,0.39373929765748716,0.1010395742139416,3.896881996194699,-0.07177408677537234,4.248310799138883,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",10,4.4,0.004400000000000001,38,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost10bps,last_3y,2023-05-08,2026-05-08,781,0.5408585788892499,0.10925945255253766,4.950222303458612,-0.07177408677537234,2.6594587718636338,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",10,1.4000000000000004,0.0014000000000000002,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost10bps,last_1y,2025-05-08,2026-05-08,260,0.6329162459321116,0.11288270302622631,5.60684878165138,-0.05337464804357894,0.6323682687013672,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",10,0.40000000000000013,0.0004000000000000002,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_weekly_cost20bps,full,2011-12-09,2026-05-08,3743,0.31216066333296233,0.09430152337353388,3.3102398791213115,-0.07368748151417137,49.16887226551619,suba_only,Sub-A,dd_5_12,weekly,20,7.100000000000001,0.014200000000000006,69,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.3430877417518856,0.09708067695079424,3.5340476861917756,-0.06252113687137928,18.07733726036356,suba_only,Sub-A,dd_5_12,weekly,20,4.400000000000002,0.008800000000000002,42,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3896965414326592,0.09965879109831133,3.910307732392937,-0.06252113687137928,4.172725981904448,suba_only,Sub-A,dd_5_12,weekly,20,2.200000000000001,0.004400000000000002,21,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.530035450725671,0.1078693543927741,4.913679642465504,-0.06252113687137939,2.582868771702663,suba_only,Sub-A,dd_5_12,weekly,20,0.30000000000000004,0.0006000000000000001,3,0.15000000000000002,0.15,0.35
suba_dd_5_12_weekly_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817539,0.11229093636225716,5.455703375786148,-0.052366007230771894,0.6120986690507888,suba_only,Sub-A,dd_5_12,weekly,20,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost20bps,full,2011-12-09,2026-05-08,3743,0.3198500269536382,0.0945093664036138,3.384320931617291,-0.07492051697072333,53.576532272390814,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",20,13.200000000000003,0.026400000000000003,124,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost20bps,last_10y,2016-05-09,2026-05-08,2597,0.34389621128414727,0.09713115566132985,3.540534537478589,-0.07195945914266189,18.192437121294038,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",20,8.400000000000002,0.016800000000000002,77,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost20bps,last_5y,2021-05-10,2026-05-08,1300,0.3925146331821521,0.10103075634947005,3.8851004126349986,-0.07195945914266177,4.225321396612844,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",20,4.4,0.008800000000000002,38,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost20bps,last_3y,2023-05-08,2026-05-08,781,0.540142332019024,0.10925164238805249,4.9440202473156845,-0.071959459142662,2.654356833774353,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",20,1.4000000000000004,0.0028000000000000004,11,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_weekly_microcap_dd_3_10_month_end_cost20bps,last_1y,2025-05-08,2026-05-08,260,0.6322661726946377,0.11287117722218343,5.60166189681925,-0.053468712505730376,0.6317188583298166,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","weekly,month_end",20,0.40000000000000013,0.0008000000000000004,3,0.15000000000000002,0.09999999999999999,0.4
suba_dd_5_12_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.3075999512086769,0.09382021496659643,3.2786105991996948,-0.07489417287026445,46.71353766562419,suba_only,Sub-A,dd_5_12,month_end,0,4.700000000000001,0.0,40,0.15000000000000002,0.15,0.35
suba_dd_5_12_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.3391258229999674,0.09681020300015017,3.5029967140905733,-0.0625211368713795,17.522219273548572,suba_only,Sub-A,dd_5_12,month_end,0,2.600000000000001,0.0,20,0.15000000000000002,0.15,0.35
suba_dd_5_12_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38298661950998625,0.09938686354826369,3.8534933676018706,-0.0625211368713795,4.049198326788751,suba_only,Sub-A,dd_5_12,month_end,0,1.4000000000000006,0.0,9,0.15000000000000002,0.15,0.35
suba_dd_5_12_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5305321179686893,0.10808635056265815,4.908409944520583,-0.06252113687137961,2.5863598233435026,suba_only,Sub-A,dd_5_12,month_end,0,0.30000000000000004,0.0,2,0.15000000000000002,0.15,0.35
suba_dd_5_12_month_end_cost0bps,last_1y,2025-05-08,2026-05-08,260,0.6126260405817547,0.11229093636225718,5.455703375786155,-0.05236600723077178,0.6120986690507897,suba_only,Sub-A,dd_5_12,month_end,0,0.0,0.0,0,0.15000000000000002,0.15,0.35
combo_suba_dd_5_12_month_end_microcap_dd_3_10_month_end_cost0bps,full,2011-12-09,2026-05-08,3743,0.3163717968962463,0.09405779156881124,3.3635894657891634,-0.07538949419534013,51.53993037769758,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","month_end,month_end",0,10.400000000000002,0.0,85,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_month_end_microcap_dd_3_10_month_end_cost0bps,last_10y,2016-05-09,2026-05-08,2597,0.340995940170044,0.09691805669716293,3.5183943198071357,-0.07158871440808279,17.78240990547155,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","month_end,month_end",0,6.600000000000001,0.0,53,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_month_end_microcap_dd_3_10_month_end_cost0bps,last_5y,2021-05-10,2026-05-08,1300,0.38699821265864864,0.1008532193975806,3.8372420332268784,-0.07158871440808279,4.122763379003158,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","month_end,month_end",0,3.6000000000000005,0.0,26,0.15000000000000002,0.09999999999999999,0.4
combo_suba_dd_5_12_month_end_microcap_dd_3_10_month_end_cost0bps,last_3y,2023-05-08,2026-05-08,781,0.5417643527779119,0.10950202266282655,4.947528270286724,-0.0715887144080829,2.6659175380233417,suba_plus_microcap,"Sub-A,Microcap","dd_5_12,dd_3_10","month_end,month_end",0,1.4000000000000004,0.0,10,0.15000000000000002,0.09999999999999999,0.4
