date,return,nav,filtered_assets,w_QQQ,w_EMXC,w_EFA,w_GLD,w_TLT,w_DBC,w_BTC-USD,w_BIL
2022-12-11,0.0,2.7338499464677346,,0.0,0.2945908402839244,0.37207582638274234,0.0,0.0,0.0,0.0,0.33333333333333326
2022-12-12,0.0,2.7338499464677346,,0.0,0.2945908402839244,0.37207582638274234,0.0,0.0,0.0,0.0,0.33333333333333326
2022-12-13,0.007454530211291388,2.7542295134868158,,0.0,0.2945908402839244,0.37207582638274234,0.0,0.0,0.0,0.0,0.33333333333333326
2022-12-14,-0.0006450613167372499,2.7524528665702492,,0.0,0.2945908402839244,0.37207582638274234,0.0,0.0,0.0,0.0,0.33333333333333326
2022-12-15,-0.017556157016208163,2.7041303718650296,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-16,0.009190059187808686,2.72898149003402,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-17,0.0,2.72898149003402,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-18,0.0,2.72898149003402,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-19,0.0,2.72898149003402,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-20,0.02531594571993856,2.7980682373064383,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-21,0.002155304322162932,2.8040989258720117,,0.0,0.3164336578338839,0.3394676295331105,1.3440987126330057,0.0,0.0,0.0,0.0
2022-12-22,-0.023220091585096858,2.738987491999592,GLD,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-23,0.001380542701657328,2.742768781191603,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-24,0.0,2.742768781191603,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-25,0.0,2.742768781191603,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-26,0.0,2.742768781191603,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-27,0.0,2.742768781191603,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-28,-0.006660576318603284,2.7245003604001936,,0.0,0.36809557789973457,0.3279301699615347,0.0,0.0,0.0,0.0,1.303974252138731
2022-12-29,0.008950153040174769,2.7488850555837865,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2022-12-30,-0.0012477086728940323,2.745455247859146,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2022-12-31,0.0,2.745455247859146,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2023-01-01,0.0,2.745455247859146,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2023-01-02,0.0,2.745455247859146,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2023-01-03,0.0,2.745455247859146,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2023-01-04,0.02188842879635855,2.8055489495654995,,0.0,0.36872798309240457,0.3016972825645459,1.3295747343430495,0.0,0.0,0.0,0.0
2023-01-05,-0.021866549174443417,2.7442012754985172,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-06,0.0271496955621382,2.8187055046895333,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-07,0.0,2.8187055046895333,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-08,0.0,2.8187055046895333,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-09,0.0,2.8187055046895333,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-10,0.004660123925224857,2.8318410216501,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-11,0.0017333970981581182,2.8367497266594737,,0.0,0.0,0.3205383602728918,1.012794973060442,0.0,0.0,0.0,0.0
2023-01-12,0.016040702936088058,2.8822531863288474,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-13,0.014863602767983153,2.9250938527671932,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-14,0.0,2.9250938527671932,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-15,0.0,2.9250938527671932,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-16,0.0,2.9250938527671932,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-17,0.0,2.9250938527671932,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-18,-0.005978421653121568,2.907606408340397,,0.0,0.3043967401279648,0.2903557993591752,1.075787744369912,0.0,0.0,0.0,0.0
2023-01-19,0.017173787155578824,2.957541021929432,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-20,0.0005181594424996661,2.9590734997365247,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-21,0.0,2.9590734997365247,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-22,0.0,2.9590734997365247,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-23,0.0,2.9590734997365247,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-24,0.0021854553181195335,2.9655404226532305,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-25,0.005499226186644224,2.9818486002030373,,0.0,0.0,0.33128935987327274,0.7195273577499254,0.0,0.0,0.0,0.0
2023-01-26,-0.0068071373956729575,2.96155074708836,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-01-27,-0.0022498014030772895,2.954887846062276,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-01-28,-0.0001859062345146434,2.9543385139894016,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-01-29,0.0029073611337717686,2.9629278429609793,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-01-30,-0.003539804708065919,2.9524396570328064,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-01-31,0.007873800679694565,2.9756865784111084,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-02-01,0.01966628399821846,3.0342072757518284,,0.0,0.0,0.526190614116181,1.0069805363558566,0.0,0.0,0.0900629540425172,0.0
2023-02-02,-0.022766141823120756,2.965130082591317,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-03,-0.03375021089438657,2.86505631697457,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-04,-0.00046039050297119744,2.8637372722557575,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-05,-0.0014817028153623069,2.859494064676998,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-06,-0.0007828802057519013,2.8572554233752974,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-07,0.008090489387424515,2.8803720180552763,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-08,-0.0021411645117540568,2.874204667709567,,0.0,0.0,0.5909515881074905,1.1286963677889936,0.0,0.0,0.09189939281042986,0.0
2023-02-09,-0.012853345839143548,2.837261521103015,BTC-USD,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-10,-0.0008620786421231763,2.8348155785435543,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-11,0.0,2.8348155785435543,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-12,0.0,2.8348155785435543,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-13,0.0,2.8348155785435543,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-14,0.0015365138831451297,2.8391713120361426,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-15,-0.009874913841974364,2.8111347399471804,,0.0,0.0,0.5308805106598501,0.7556415583850976,0.0,0.0,0.0,0.1394757803516038
2023-02-16,-0.0035552817060986452,2.801140364032868,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-17,0.008567256742058937,2.825138452702082,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-18,0.00031367496157619357,2.826024627897681,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-19,-0.0012960188679365103,2.822362046658672,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-20,0.0020990671346505785,2.8282863740728983,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-21,-0.0016108473373501742,2.823730436497959,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-22,-0.009928234217060017,2.795695779358566,,0.0,0.0,0.5325980039312276,1.0556580639079183,0.0,0.0,0.10182404461417234,0.0
2023-02-23,0.000671348196497723,2.7975726646779946,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-02-24,-0.017963113493705496,2.747319549395496,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-02-25,-6.661470272362191e-05,2.747136537520426,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-02-26,0.0011307912391373964,2.7502429754497686,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-02-27,-0.00011052974022529582,2.749938991808136,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-02-28,0.002403437202903813,2.756548297486763,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-01,0.011227367813889888,2.787497079119399,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-02,-0.0005477045656421264,2.785970354242451,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-03,0.016634653537566768,2.8323140058512064,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-04,-2.83377763081738e-05,2.832233744370474,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-05,0.00024965692918921256,2.83294083114984,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-06,-1.7425228756029476e-05,2.832891466507805,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-07,-0.03039611600621628,2.7467825688588134,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-08,-0.00017254003562261477,2.7463086388965348,,0.0,0.0,0.36640193565831747,1.3526495908127203,0.0,0.0,0.06792104054703782,0.0
2023-03-09,0.0055854035333293695,2.7616478808718403,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-10,0.01509475217378431,2.8033342712248572,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-11,0.0,2.8033342712248572,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-12,0.0,2.8033342712248572,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-13,0.0,2.8033342712248572,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-14,-0.001637097598061521,2.7987449394228716,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-15,-0.007588043621890361,2.777507940735986,,0.0,0.2765489305076825,0.3116119294189833,0.9311039237923511,0.0,0.0,0.0,0.0
2023-03-16,0.009523232530930459,2.8039587947121207,EFA|QQQ,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-17,0.01345757771275391,2.841693288095319,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-18,-0.002304311526735492,2.835145141496114,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-19,0.005488582172710199,2.8507060685767756,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-20,-0.0013355886622429258,2.8468986978721973,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-21,0.0020300268465263116,2.852677978658219,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-22,-0.0038521501907849975,2.8416890346384824,,0.0,0.0,0.0,0.0,0.0,0.0,0.13796129135472007,1.834280102858478
2023-03-23,0.004164707948421276,2.8535238395479827,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-24,-0.020378476492104225,2.795373371064095,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-25,6.65115609699285e-06,2.7953919635287354,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-26,0.0023369839285682925,2.801924749621551,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-27,-0.003925315468877089,2.790926311059232,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-28,0.011857450045670292,2.8240195803737635,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-29,0.0038512714610181575,2.8348956463890134,,0.0,0.0,0.451168250289285,1.349954212555882,0.0,0.0,0.1286063340244562,0.0
2023-03-30,0.015312273830410339,2.87830434480716,BTC-USD|EFA,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-03-31,-0.006478697517908083,2.859656681592674,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-01,0.0,2.859656681592674,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-02,0.0,2.859656681592674,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-03,0.0,2.859656681592674,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-04,0.022789064643151002,2.924825582566708,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-05,-0.0006608490918851295,2.9228927142365464,,0.0,0.0,0.0,1.219182441285307,0.0,0.0,0.0,0.5704037577021311
2023-04-06,-0.008789867436690857,2.8972008747467375,BTC-USD|EFA,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-07,0.0,2.8972008747467375,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-08,0.0,2.8972008747467375,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-09,0.0,2.8972008747467375,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-10,0.0,2.8972008747467375,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-11,0.0067929222378400045,2.9168813349962943,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-12,0.005337546030996343,2.932450323388791,,0.0,0.0,0.0,1.0634347034720668,0.0,0.0,0.0,0.652430871808116
2023-04-13,0.013001688089968821,2.9705771278328204,GLD,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-14,-0.0015965082092670446,2.9658345770619743,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-15,-0.0008002941717392131,2.963461036935609,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-16,-1.5115059216475046e-05,2.96341624404655,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-17,-0.004189025518690603,2.9510024177777368,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-18,0.007542238144575997,2.973259580777836,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-19,-0.008980217556766812,2.94655906288971,,0.0,0.0,0.4931728769931999,0.0,0.0,0.0,0.14591549892478836,1.128639588368539
2023-04-20,-0.003469118094638568,2.936337101527718,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-21,-0.014364938326129395,2.894156800159547,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-22,0.002361408915575014,2.9009910878305156,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-23,-0.0009685236199480363,2.898181409440693,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-24,-0.00028520978607649017,2.8973548197408956,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-25,0.0023485864526890943,2.9041595080191724,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-26,-0.007096587494503037,2.8835498859725215,,0.0,0.0,0.5569708208312888,1.3238779602233248,0.0,0.0,0.11915121894538631,0.0
2023-04-27,0.009904870716341163,2.9121110747971994,BTC-USD|GLD,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-04-28,-0.00019407654179270928,2.9115459023504866,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-04-29,0.0,2.9115459023504866,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-04-30,0.0,2.9115459023504866,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-05-01,0.0,2.9115459023504866,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-05-02,-0.005130974396382437,2.896606834871634,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-05-03,0.0014110923323369384,2.900694214566116,,0.0,0.0,0.47660500369747255,0.0,0.0,0.0,0.0,1.5233949963025275
2023-05-04,-0.0020390658775434334,2.894779507972007,BTC-USD|QQQ,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-05,-0.01675004633430266,2.846291817085886,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-06,0.0,2.846291817085886,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-07,0.0,2.846291817085886,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-08,0.0,2.846291817085886,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-09,0.007776049988187594,2.8684247245365153,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-10,-0.0014472353105571267,2.864273438989491,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-11,-0.008695885534920733,2.8393660450233242,BTC-USD|QQQ,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-12,-0.0016522592355022736,2.834674676252463,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-13,0.0,2.834674676252463,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-14,0.0,2.834674676252463,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-15,0.0,2.834674676252463,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-16,-0.013640076013298308,2.796009498195408,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-17,-0.003550037396899186,2.786083559914729,,0.0,0.0,0.0,1.0832503224875591,0.0,0.0,0.0,0.9167496775124409
2023-05-18,-0.01609781557689338,2.741233700585407,EFA,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-19,-0.002661326044301915,2.733938383944521,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-20,0.0014379032724882723,2.737869522893576,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-21,-0.002236464831336993,2.731746373992835,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-22,0.0005881608694580098,2.7333530803153017,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-23,-0.01468111953134732,2.693224397021816,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-24,-0.012135884917243267,2.6605397356832476,,1.3357935421321976,0.0,0.0,0.0,0.0,0.0,0.16147115893856676,0.5027352989292355
2023-05-25,0.03301993240873613,2.748390577926265,BTC-USD,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-26,0.038556147033265376,2.8543579291536316,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-27,0.0,2.8543579291536316,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-28,0.0,2.8543579291536316,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-29,0.0,2.8543579291536316,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-30,0.0,2.8543579291536316,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-05-31,-0.012477964160653054,2.8187413532119767,,1.322261661914382,0.0,0.4826893861256658,0.0,0.0,0.0,0.0,0.1950489519599522
2023-06-01,0.02020206137916869,2.875685739041566,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-02,-0.005333779586656817,2.860347465149026,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-03,-0.0011887719343376402,2.856947164360003,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-04,0.0003013180307658292,2.8578080140535698,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-05,-0.009304542986777409,2.8312174165388515,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-06,0.011476831007634969,2.8637108203743407,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-07,-0.024697301170073738,2.7929848917795566,,0.5133766532749622,0.0,0.0,0.8244239829556914,0.0,0.0,0.18567794081962843,0.0
2023-06-08,0.016681649417015665,2.8395764865712447,BTC-USD,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-09,0.0020838908800635547,2.8454938541148533,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-10,0.0,2.8454938541148533,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-11,0.0,2.8454938541148533,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-12,0.0,2.8454938541148533,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-13,0.010055450539874888,2.8741065768264233,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-14,0.007121365276125058,2.8945741396025175,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-15,0.013734472457216818,2.9343295883982603,BTC-USD,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-16,-0.005639425787120844,2.9177816544495356,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-17,0.0,2.9177816544495356,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-18,0.0,2.9177816544495356,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-19,0.0,2.9177816544495356,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-20,0.0,2.9177816544495356,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-21,-0.009402124004185719,2.890348309517263,,0.7408853702406775,0.0,0.4571441592053839,0.0,0.0,0.0,0.0,0.15931641984181802
2023-06-22,0.005775064459714763,2.9070402573157526,,0.7017561039461796,0.0,0.5080205534453759,0.0,0.0,0.0,0.10860291872586823,0.0
2023-06-23,-0.012007073622491982,2.872135210922614,,0.7017561039461796,0.0,0.5080205534453759,0.0,0.0,0.0,0.10860291872586823,0.0
2023-06-24,-0.0005192956600126308,2.8706437235726128,,0.7017561039461796,0.0,0.5080205534453759,0.0,0.0,0.0,0.10860291872586823,0.0
2023-06-25,-0.00024328659355576931,2.8699453344397927,,0.7017561039461796,0.0,0.5080205534453759,0.0,0.0,0.0,0.10860291872586823,0.0
