date,window,variant,drawdown
2024-06-11,3Y,baseline_all_10_pairs,-0.08236225796378083
2024-06-12,3Y,baseline_all_10_pairs,-0.08657671310345305
2024-06-13,3Y,baseline_all_10_pairs,-0.08392119057393088
2024-06-14,3Y,baseline_all_10_pairs,-0.07960544110687595
2024-06-17,3Y,baseline_all_10_pairs,-0.08244145973783779
2024-06-18,3Y,baseline_all_10_pairs,-0.09135773843086292
2024-06-19,3Y,baseline_all_10_pairs,-0.091028310346977
2024-06-20,3Y,baseline_all_10_pairs,-0.08325031380576786
2024-06-21,3Y,baseline_all_10_pairs,-0.08835571999587166
2024-06-24,3Y,baseline_all_10_pairs,-0.06200407104009653
2024-06-25,3Y,baseline_all_10_pairs,-0.07516910861286707
2024-06-26,3Y,baseline_all_10_pairs,-0.08889468191092731
2024-06-27,3Y,baseline_all_10_pairs,-0.07062149690469843
2024-06-28,3Y,baseline_all_10_pairs,-0.07547554729851735
2024-07-01,3Y,baseline_all_10_pairs,-0.07979896244722828
2024-07-02,3Y,baseline_all_10_pairs,-0.062231495961118766
2024-07-03,3Y,baseline_all_10_pairs,-0.05944574734721009
2024-07-04,3Y,baseline_all_10_pairs,-0.05323397881464442
2024-07-05,3Y,baseline_all_10_pairs,-0.07136546053308535
2024-07-08,3Y,baseline_all_10_pairs,-0.058559168053937904
2024-07-09,3Y,baseline_all_10_pairs,-0.06674613297175502
2024-07-10,3Y,baseline_all_10_pairs,-0.06972086672109223
2024-07-11,3Y,baseline_all_10_pairs,-0.08654561965953378
2024-07-12,3Y,baseline_all_10_pairs,-0.07781794613670945
2024-07-15,3Y,baseline_all_10_pairs,-0.06677615204655529
2024-07-16,3Y,baseline_all_10_pairs,-0.08099347478220309
2024-07-17,3Y,baseline_all_10_pairs,-0.07724658489677227
2024-07-18,3Y,baseline_all_10_pairs,-0.07839932331717225
2024-07-19,3Y,baseline_all_10_pairs,-0.07248752599115127
2024-07-22,3Y,baseline_all_10_pairs,-0.07341302853474974
2024-07-23,3Y,baseline_all_10_pairs,-0.07482045892899503
2024-07-24,3Y,baseline_all_10_pairs,-0.0757861274953403
2024-07-25,3Y,baseline_all_10_pairs,-0.0804297513001
2024-07-26,3Y,baseline_all_10_pairs,-0.08875086019302025
2024-07-29,3Y,baseline_all_10_pairs,-0.10045654041931174
2024-07-30,3Y,baseline_all_10_pairs,-0.10161352056109385
2024-07-31,3Y,baseline_all_10_pairs,-0.08289918163487442
2024-08-01,3Y,baseline_all_10_pairs,-0.090723278692598
2024-08-02,3Y,baseline_all_10_pairs,-0.09756325123300835
2024-08-05,3Y,baseline_all_10_pairs,-0.1146638745701789
2024-08-06,3Y,baseline_all_10_pairs,-0.097121202207747
2024-08-07,3Y,baseline_all_10_pairs,-0.09863008443883792
2024-08-08,3Y,baseline_all_10_pairs,-0.10141691503360362
2024-08-09,3Y,baseline_all_10_pairs,-0.10757893201717672
2024-08-12,3Y,baseline_all_10_pairs,-0.11263582622942159
2024-08-13,3Y,baseline_all_10_pairs,-0.10843036464323696
2024-08-14,3Y,baseline_all_10_pairs,-0.11319582183561261
2024-08-15,3Y,baseline_all_10_pairs,-0.10939100592307016
2024-08-16,3Y,baseline_all_10_pairs,-0.11865034996153623
2024-08-19,3Y,baseline_all_10_pairs,-0.11458379562925036
2024-08-20,3Y,baseline_all_10_pairs,-0.12077852738423456
2024-08-21,3Y,baseline_all_10_pairs,-0.12176363358939957
2024-08-22,3Y,baseline_all_10_pairs,-0.12806392797472088
2024-08-23,3Y,baseline_all_10_pairs,-0.12295324801702301
2024-08-26,3Y,baseline_all_10_pairs,-0.12326905280579581
2024-08-27,3Y,baseline_all_10_pairs,-0.1138116086671398
2024-08-28,3Y,baseline_all_10_pairs,-0.12176164156432734
2024-08-29,3Y,baseline_all_10_pairs,-0.14665420690881914
2024-08-30,3Y,baseline_all_10_pairs,-0.15775091140232766
2024-09-02,3Y,baseline_all_10_pairs,-0.15622138762571924
2024-09-03,3Y,baseline_all_10_pairs,-0.16388407687492323
2024-09-04,3Y,baseline_all_10_pairs,-0.16663039703107008
2024-09-05,3Y,baseline_all_10_pairs,-0.16714471363522654
2024-09-06,3Y,baseline_all_10_pairs,-0.1733400936415862
2024-09-09,3Y,baseline_all_10_pairs,-0.17151215865860758
2024-09-10,3Y,baseline_all_10_pairs,-0.17234555512401828
2024-09-11,3Y,baseline_all_10_pairs,-0.1627360523203608
2024-09-12,3Y,baseline_all_10_pairs,-0.1622753740169861
2024-09-13,3Y,baseline_all_10_pairs,-0.16700425067343305
2024-09-18,3Y,baseline_all_10_pairs,-0.17061108082509346
2024-09-19,3Y,baseline_all_10_pairs,-0.1688208817460769
2024-09-20,3Y,baseline_all_10_pairs,-0.17337210719485907
2024-09-23,3Y,baseline_all_10_pairs,-0.17807978748568554
2024-09-24,3Y,baseline_all_10_pairs,-0.17428060308230442
2024-09-25,3Y,baseline_all_10_pairs,-0.1733211179994114
2024-09-26,3Y,baseline_all_10_pairs,-0.1748151118898582
2024-09-27,3Y,baseline_all_10_pairs,-0.13492961429675765
2024-09-30,3Y,baseline_all_10_pairs,-0.10672717061754644
2024-10-08,3Y,baseline_all_10_pairs,-0.03413786802817187
2024-10-09,3Y,baseline_all_10_pairs,-0.0347121427304351
2024-10-10,3Y,baseline_all_10_pairs,-0.0347121427304351
2024-10-11,3Y,baseline_all_10_pairs,-0.04628874531066052
2024-10-14,3Y,baseline_all_10_pairs,-0.04250491107698806
2024-10-15,3Y,baseline_all_10_pairs,-0.04524663030336895
2024-10-16,3Y,baseline_all_10_pairs,-0.05290857970562879
2024-10-17,3Y,baseline_all_10_pairs,-0.0484653918625626
2024-10-18,3Y,baseline_all_10_pairs,-0.028775173773407436
2024-10-21,3Y,baseline_all_10_pairs,-0.025975572834902372
2024-10-22,3Y,baseline_all_10_pairs,-0.026485093678707883
2024-10-23,3Y,baseline_all_10_pairs,-0.030732085455377534
2024-10-24,3Y,baseline_all_10_pairs,-0.03211808173241437
2024-10-25,3Y,baseline_all_10_pairs,-0.021219570833902024
2024-10-28,3Y,baseline_all_10_pairs,-0.0233465957078125
2024-10-29,3Y,baseline_all_10_pairs,-0.031566236932116465
2024-10-30,3Y,baseline_all_10_pairs,-0.01704503753426989
2024-10-31,3Y,baseline_all_10_pairs,-0.003586394356415612
2024-11-01,3Y,baseline_all_10_pairs,-0.010747883207443132
2024-11-04,3Y,baseline_all_10_pairs,-0.015392644504149011
2024-11-05,3Y,baseline_all_10_pairs,-0.021986794067423543
2024-11-06,3Y,baseline_all_10_pairs,-0.014107327216195897
2024-11-07,3Y,baseline_all_10_pairs,-0.024825770775888323
2024-11-08,3Y,baseline_all_10_pairs,-0.01606100386417675
2024-11-11,3Y,baseline_all_10_pairs,0.0
2024-11-12,3Y,baseline_all_10_pairs,0.0
2024-11-13,3Y,baseline_all_10_pairs,-0.0057039049101458295
2024-11-14,3Y,baseline_all_10_pairs,-0.020490997399851496
2024-11-15,3Y,baseline_all_10_pairs,-0.02783304180760504
2024-11-18,3Y,baseline_all_10_pairs,-0.04538270363221564
2024-11-19,3Y,baseline_all_10_pairs,-0.05212431728584155
2024-11-20,3Y,baseline_all_10_pairs,-0.04885685707798548
2024-11-21,3Y,baseline_all_10_pairs,-0.04850859269567742
2024-11-22,3Y,baseline_all_10_pairs,-0.041720468692797
2024-11-25,3Y,baseline_all_10_pairs,-0.04515042083991794
2024-11-26,3Y,baseline_all_10_pairs,-0.038258243272830006
2024-11-27,3Y,baseline_all_10_pairs,-0.04725294804348845
2024-11-28,3Y,baseline_all_10_pairs,-0.041023883489707536
2024-11-29,3Y,baseline_all_10_pairs,-0.053072691054968146
2024-12-02,3Y,baseline_all_10_pairs,-0.05849595063898361
2024-12-03,3Y,baseline_all_10_pairs,-0.05255914803302575
2024-12-04,3Y,baseline_all_10_pairs,-0.04470544400051879
2024-12-05,3Y,baseline_all_10_pairs,-0.050066283901856745
2024-12-06,3Y,baseline_all_10_pairs,-0.05575584618139129
2024-12-09,3Y,baseline_all_10_pairs,-0.04937340039450977
2024-12-10,3Y,baseline_all_10_pairs,-0.04843096015212811
2024-12-11,3Y,baseline_all_10_pairs,-0.05110941530861557
2024-12-12,3Y,baseline_all_10_pairs,-0.05395955982557654
2024-12-13,3Y,baseline_all_10_pairs,-0.053199491385211295
2024-12-16,3Y,baseline_all_10_pairs,-0.04123906183238779
2024-12-17,3Y,baseline_all_10_pairs,-0.038111169782766074
2024-12-18,3Y,baseline_all_10_pairs,-0.03313388987504118
2024-12-19,3Y,baseline_all_10_pairs,-0.03966332769350622
2024-12-20,3Y,baseline_all_10_pairs,-0.042047695339001545
2024-12-23,3Y,baseline_all_10_pairs,-0.028482568837574163
2024-12-24,3Y,baseline_all_10_pairs,-0.028684591242924218
2024-12-25,3Y,baseline_all_10_pairs,-0.02116807870964532
2024-12-26,3Y,baseline_all_10_pairs,-0.027152119536842267
2024-12-27,3Y,baseline_all_10_pairs,-0.02545094658689917
2024-12-30,3Y,baseline_all_10_pairs,-0.019769271607144145
2024-12-31,3Y,baseline_all_10_pairs,-0.004565370292587856
2025-01-02,3Y,baseline_all_10_pairs,-0.005258514240388923
2025-01-03,3Y,baseline_all_10_pairs,0.0
2025-01-06,3Y,baseline_all_10_pairs,0.0
2025-01-07,3Y,baseline_all_10_pairs,-0.008736916407333761
2025-01-08,3Y,baseline_all_10_pairs,-0.0027001455311049805
2025-01-09,3Y,baseline_all_10_pairs,-0.01074824169344435
2025-01-10,3Y,baseline_all_10_pairs,0.0
2025-01-13,3Y,baseline_all_10_pairs,-0.004862851116657629
2025-01-14,3Y,baseline_all_10_pairs,-0.02985020943851391
2025-01-15,3Y,baseline_all_10_pairs,-0.026925822690438306
2025-01-16,3Y,baseline_all_10_pairs,-0.034801220087421925
2025-01-17,3Y,baseline_all_10_pairs,-0.040118451806852806
2025-01-20,3Y,baseline_all_10_pairs,-0.04352809761104759
2025-01-21,3Y,baseline_all_10_pairs,-0.04440290227047916
2025-01-22,3Y,baseline_all_10_pairs,-0.04605514959358481
2025-01-23,3Y,baseline_all_10_pairs,-0.03879190744416172
2025-01-24,3Y,baseline_all_10_pairs,-0.030189188157975
2025-01-27,3Y,baseline_all_10_pairs,-0.06566396308583289
2025-02-05,3Y,baseline_all_10_pairs,-0.058107637289029235
2025-02-06,3Y,baseline_all_10_pairs,-0.037677507740920935
2025-02-07,3Y,baseline_all_10_pairs,-0.023079638358289523
2025-02-10,3Y,baseline_all_10_pairs,-0.023674815043439046
2025-02-11,3Y,baseline_all_10_pairs,-0.035576877530869244
2025-02-12,3Y,baseline_all_10_pairs,-0.03180927722141025
2025-02-13,3Y,baseline_all_10_pairs,-0.04469764284194955
2025-02-14,3Y,baseline_all_10_pairs,-0.04640532835094935
2025-02-17,3Y,baseline_all_10_pairs,-0.04232235159481257
2025-02-18,3Y,baseline_all_10_pairs,-0.06049154045174454
2025-02-19,3Y,baseline_all_10_pairs,-0.04065322670021654
2025-02-20,3Y,baseline_all_10_pairs,-0.02678443247739204
2025-02-21,3Y,baseline_all_10_pairs,-0.021132575024967792
2025-02-24,3Y,baseline_all_10_pairs,-0.01616297960781321
2025-02-25,3Y,baseline_all_10_pairs,-0.006583444352410428
2025-02-26,3Y,baseline_all_10_pairs,0.0
2025-02-27,3Y,baseline_all_10_pairs,-0.008570986137361403
2025-02-28,3Y,baseline_all_10_pairs,-0.031092729710183953
2025-03-03,3Y,baseline_all_10_pairs,-0.029788038374864878
2025-03-04,3Y,baseline_all_10_pairs,-0.033749515604585834
2025-03-05,3Y,baseline_all_10_pairs,-0.03245452211760658
2025-03-06,3Y,baseline_all_10_pairs,-0.021703791316213583
2025-03-07,3Y,baseline_all_10_pairs,-0.023235476290436763
2025-03-10,3Y,baseline_all_10_pairs,-0.014850287986397315
2025-03-11,3Y,baseline_all_10_pairs,-0.012685778288136773
2025-03-12,3Y,baseline_all_10_pairs,-0.002819191252319775
2025-03-13,3Y,baseline_all_10_pairs,-0.008055873360137134
2025-03-14,3Y,baseline_all_10_pairs,-0.024734125535133766
2025-03-17,3Y,baseline_all_10_pairs,-0.013703179465207826
2025-03-18,3Y,baseline_all_10_pairs,-0.01747880121162082
2025-03-19,3Y,baseline_all_10_pairs,-0.02347767354046848
2025-03-20,3Y,baseline_all_10_pairs,-0.025394684561106717
2025-03-21,3Y,baseline_all_10_pairs,-0.01804942680248367
2025-03-24,3Y,baseline_all_10_pairs,-0.009044649890952772
2025-03-25,3Y,baseline_all_10_pairs,-0.005183542562060439
2025-03-26,3Y,baseline_all_10_pairs,-0.00914953654836237
2025-03-27,3Y,baseline_all_10_pairs,-0.00546819438860302
2025-03-28,3Y,baseline_all_10_pairs,-0.00020007427635493347
2025-03-31,3Y,baseline_all_10_pairs,0.0
2025-04-01,3Y,baseline_all_10_pairs,-0.010021782021855996
2025-04-02,3Y,baseline_all_10_pairs,-0.01588245482785522
2025-04-03,3Y,baseline_all_10_pairs,0.0
2025-04-07,3Y,baseline_all_10_pairs,0.0
2025-04-08,3Y,baseline_all_10_pairs,0.0
2025-04-09,3Y,baseline_all_10_pairs,-0.012441018612058707
2025-04-10,3Y,baseline_all_10_pairs,-0.028559721256836923
2025-04-11,3Y,baseline_all_10_pairs,-0.03853598757649679
2025-04-14,3Y,baseline_all_10_pairs,-0.03861986710655163
2025-04-15,3Y,baseline_all_10_pairs,-0.03555564503290598
2025-04-16,3Y,baseline_all_10_pairs,-0.018139343283805065
2025-04-17,3Y,baseline_all_10_pairs,-0.018430822759248455
2025-04-18,3Y,baseline_all_10_pairs,-0.021424881028756393
2025-04-21,3Y,baseline_all_10_pairs,-0.03619930836080598
2025-04-22,3Y,baseline_all_10_pairs,-0.028314317849877035
2025-04-23,3Y,baseline_all_10_pairs,-0.03964695536260732
2025-04-24,3Y,baseline_all_10_pairs,-0.0320231026309471
2025-04-25,3Y,baseline_all_10_pairs,-0.038903363740815045
2025-04-28,3Y,baseline_all_10_pairs,-0.03278719463451707
2025-04-29,3Y,baseline_all_10_pairs,-0.0336135082012845
2025-04-30,3Y,baseline_all_10_pairs,-0.044548821347519474
2025-05-06,3Y,baseline_all_10_pairs,-0.04613439927816454
2025-05-07,3Y,baseline_all_10_pairs,-0.050450895025930254
2025-05-08,3Y,baseline_all_10_pairs,-0.039741000922095426
2025-05-09,3Y,baseline_all_10_pairs,-0.04826669825826124
2025-05-12,3Y,baseline_all_10_pairs,-0.03250527924936997
2025-05-13,3Y,baseline_all_10_pairs,-0.0351516269905352
2025-05-14,3Y,baseline_all_10_pairs,-0.04072373777699556
2025-05-15,3Y,baseline_all_10_pairs,-0.052405147531552676
2025-05-16,3Y,baseline_all_10_pairs,-0.04692886195453316
2025-05-19,3Y,baseline_all_10_pairs,-0.04613045737163568
2025-05-20,3Y,baseline_all_10_pairs,-0.04331201535532225
2025-05-21,3Y,baseline_all_10_pairs,-0.040105887534139684
2025-05-22,3Y,baseline_all_10_pairs,-0.04954171234612437
2025-05-23,3Y,baseline_all_10_pairs,-0.05431727448970325
2025-05-26,3Y,baseline_all_10_pairs,-0.07075045098022192
2025-05-27,3Y,baseline_all_10_pairs,-0.07581056536689634
2025-05-28,3Y,baseline_all_10_pairs,-0.07649182411260325
2025-05-29,3Y,baseline_all_10_pairs,-0.07781481713730032
2025-05-30,3Y,baseline_all_10_pairs,-0.07926839675741126
2025-06-03,3Y,baseline_all_10_pairs,-0.07848821737705991
2025-06-04,3Y,baseline_all_10_pairs,-0.07677838488379429
2025-06-05,3Y,baseline_all_10_pairs,-0.06372168490945929
2025-06-06,3Y,baseline_all_10_pairs,-0.06796712073483369
2025-06-09,3Y,baseline_all_10_pairs,-0.055311656638727946
2025-06-10,3Y,baseline_all_10_pairs,-0.061873585806847986
2025-06-11,3Y,baseline_all_10_pairs,-0.06413774929436089
2025-06-12,3Y,baseline_all_10_pairs,-0.06259800847574248
2025-06-13,3Y,baseline_all_10_pairs,-0.0736929326540563
2025-06-16,3Y,baseline_all_10_pairs,-0.07062595690409013
2025-06-17,3Y,baseline_all_10_pairs,-0.07475073024675238
2025-06-18,3Y,baseline_all_10_pairs,-0.06952876596390578
2025-06-19,3Y,baseline_all_10_pairs,-0.0809878488095157
2025-06-20,3Y,baseline_all_10_pairs,-0.09673877899855421
2025-06-23,3Y,baseline_all_10_pairs,-0.09712355406313955
2025-06-24,3Y,baseline_all_10_pairs,-0.08162162929576544
2025-06-25,3Y,baseline_all_10_pairs,-0.05487024383852823
2025-06-26,3Y,baseline_all_10_pairs,-0.05939473990159316
2025-06-27,3Y,baseline_all_10_pairs,-0.036857315099097954
2025-06-30,3Y,baseline_all_10_pairs,-0.01971585884787974
2025-07-01,3Y,baseline_all_10_pairs,-0.02630124510806542
2025-07-02,3Y,baseline_all_10_pairs,-0.045357396774145076
2025-07-03,3Y,baseline_all_10_pairs,-0.01918806689976027
2025-07-04,3Y,baseline_all_10_pairs,-0.03311054836967209
2025-07-07,3Y,baseline_all_10_pairs,-0.04591452452374367
2025-07-08,3Y,baseline_all_10_pairs,-0.019926925005645302
2025-07-09,3Y,baseline_all_10_pairs,-0.014444983446567194
2025-07-10,3Y,baseline_all_10_pairs,-0.019681974874569352
2025-07-11,3Y,baseline_all_10_pairs,-0.00909571950453314
2025-07-14,3Y,baseline_all_10_pairs,-0.015626561200174915
2025-07-15,3Y,baseline_all_10_pairs,0.0
2025-07-16,3Y,baseline_all_10_pairs,0.0
2025-07-17,3Y,baseline_all_10_pairs,0.0
2025-07-18,3Y,baseline_all_10_pairs,-0.005269325844585948
2025-07-21,3Y,baseline_all_10_pairs,0.0
2025-07-22,3Y,baseline_all_10_pairs,-0.0014876082239840827
2025-07-23,3Y,baseline_all_10_pairs,-0.005915302267110345
2025-07-24,3Y,baseline_all_10_pairs,0.0
2025-07-25,3Y,baseline_all_10_pairs,0.0
2025-07-28,3Y,baseline_all_10_pairs,0.0
2025-07-29,3Y,baseline_all_10_pairs,0.0
2025-07-30,3Y,baseline_all_10_pairs,-0.02679342724492617
2025-07-31,3Y,baseline_all_10_pairs,-0.028377859263171157
2025-08-01,3Y,baseline_all_10_pairs,-0.022286507636671615
2025-08-04,3Y,baseline_all_10_pairs,-0.02285748089399897
2025-08-05,3Y,baseline_all_10_pairs,-0.027170694493466985
2025-08-06,3Y,baseline_all_10_pairs,-0.019820517795159698
2025-08-07,3Y,baseline_all_10_pairs,-0.024733074383106457
2025-08-08,3Y,baseline_all_10_pairs,-0.029215945638736085
2025-08-11,3Y,baseline_all_10_pairs,-0.013270143478308127
2025-08-12,3Y,baseline_all_10_pairs,-0.016652123446035283
2025-08-13,3Y,baseline_all_10_pairs,-0.007190722905263014
2025-08-14,3Y,baseline_all_10_pairs,-0.02415962026580354
2025-08-15,3Y,baseline_all_10_pairs,-0.0051897542352001835
2025-08-18,3Y,baseline_all_10_pairs,0.0
2025-08-19,3Y,baseline_all_10_pairs,0.0
2025-08-20,3Y,baseline_all_10_pairs,-0.006592437976746801
2025-08-21,3Y,baseline_all_10_pairs,-0.017594693228342173
2025-08-22,3Y,baseline_all_10_pairs,-0.0077665662261131585
2025-08-25,3Y,baseline_all_10_pairs,0.0
2025-08-26,3Y,baseline_all_10_pairs,-0.0008079232078902487
2025-08-27,3Y,baseline_all_10_pairs,0.0
2025-08-28,3Y,baseline_all_10_pairs,0.0
2025-08-29,3Y,baseline_all_10_pairs,0.0
2025-09-01,3Y,baseline_all_10_pairs,0.0
2025-09-02,3Y,baseline_all_10_pairs,-0.00563663871634601
2025-09-03,3Y,baseline_all_10_pairs,0.0
2025-09-04,3Y,baseline_all_10_pairs,-0.02219681388516115
2025-09-05,3Y,baseline_all_10_pairs,0.0
2025-09-08,3Y,baseline_all_10_pairs,-0.016730710839432894
2025-09-09,3Y,baseline_all_10_pairs,-0.026639543774640728
2025-09-10,3Y,baseline_all_10_pairs,-0.015485724452701577
2025-09-11,3Y,baseline_all_10_pairs,0.0
2025-09-12,3Y,baseline_all_10_pairs,-0.01329594645590193
2025-09-15,3Y,baseline_all_10_pairs,0.0
2025-09-16,3Y,baseline_all_10_pairs,-0.002251519434947724
2025-09-17,3Y,baseline_all_10_pairs,0.0
2025-09-18,3Y,baseline_all_10_pairs,-0.005672730101110468
2025-09-19,3Y,baseline_all_10_pairs,-0.002791178291250973
2025-09-22,3Y,baseline_all_10_pairs,-0.004000584889426229
2025-09-23,3Y,baseline_all_10_pairs,-0.0027925201270952993
2025-09-24,3Y,baseline_all_10_pairs,0.0
2025-09-25,3Y,baseline_all_10_pairs,0.0
2025-09-26,3Y,baseline_all_10_pairs,-0.014875938860838267
2025-09-29,3Y,baseline_all_10_pairs,-0.003882096204579577
2025-09-30,3Y,baseline_all_10_pairs,-0.007442430615139162
2025-10-09,3Y,baseline_all_10_pairs,0.0
2025-10-10,3Y,baseline_all_10_pairs,-0.006995662636024247
2025-10-13,3Y,baseline_all_10_pairs,-0.0008020116391405097
2025-10-14,3Y,baseline_all_10_pairs,0.0
2025-10-15,3Y,baseline_all_10_pairs,-0.008725431993034771
2025-10-16,3Y,baseline_all_10_pairs,-0.008183162568923708
2025-10-17,3Y,baseline_all_10_pairs,0.0
2025-10-20,3Y,baseline_all_10_pairs,-0.01173053470988672
2025-10-21,3Y,baseline_all_10_pairs,-0.024564936836908746
2025-10-22,3Y,baseline_all_10_pairs,-0.01874260754972179
2025-10-23,3Y,baseline_all_10_pairs,-0.015663260187830708
2025-10-24,3Y,baseline_all_10_pairs,-0.03522785735047651
2025-10-27,3Y,baseline_all_10_pairs,-0.04306106289903788
2025-10-28,3Y,baseline_all_10_pairs,-0.04610496219711646
2025-10-29,3Y,baseline_all_10_pairs,-0.06230479896460561
2025-10-30,3Y,baseline_all_10_pairs,-0.05404360156711063
2025-10-31,3Y,baseline_all_10_pairs,-0.046627504888773985
2025-11-03,3Y,baseline_all_10_pairs,-0.04776068913292242
2025-11-04,3Y,baseline_all_10_pairs,-0.0485197673528327
2025-11-05,3Y,baseline_all_10_pairs,-0.0485197673528327
2025-11-06,3Y,baseline_all_10_pairs,-0.05530894442247791
2025-11-07,3Y,baseline_all_10_pairs,-0.05486010703618882
2025-11-10,3Y,baseline_all_10_pairs,-0.050791988463159465
2025-11-11,3Y,baseline_all_10_pairs,-0.04633404153887455
2025-11-12,3Y,baseline_all_10_pairs,-0.05073720966696327
2025-11-13,3Y,baseline_all_10_pairs,-0.06118586025599071
2025-11-14,3Y,baseline_all_10_pairs,-0.046406199443398854
2025-11-17,3Y,baseline_all_10_pairs,-0.04212920760304295
2025-11-18,3Y,baseline_all_10_pairs,-0.04065702868536114
2025-11-19,3Y,baseline_all_10_pairs,-0.05034581224033707
2025-11-20,3Y,baseline_all_10_pairs,-0.04595592956422956
2025-11-21,3Y,baseline_all_10_pairs,-0.043212384561543526
2025-11-24,3Y,baseline_all_10_pairs,-0.04782241520077524
2025-11-25,3Y,baseline_all_10_pairs,-0.056731520752233644
2025-11-26,3Y,baseline_all_10_pairs,-0.07485603583392364
2025-11-27,3Y,baseline_all_10_pairs,-0.07087121034830679
2025-11-28,3Y,baseline_all_10_pairs,-0.07782101551706788
2025-12-01,3Y,baseline_all_10_pairs,-0.08215520459667092
2025-12-02,3Y,baseline_all_10_pairs,-0.08057350748888215
2025-12-03,3Y,baseline_all_10_pairs,-0.07534122457286407
2025-12-04,3Y,baseline_all_10_pairs,-0.0808538420398971
2025-12-05,3Y,baseline_all_10_pairs,-0.08172250356854238
2025-12-08,3Y,baseline_all_10_pairs,-0.08172250356854238
2025-12-09,3Y,baseline_all_10_pairs,-0.08172250356854238
2025-12-10,3Y,baseline_all_10_pairs,-0.08464103204647255
2025-12-11,3Y,baseline_all_10_pairs,-0.09125606630806637
2025-12-12,3Y,baseline_all_10_pairs,-0.08881306744097384
2025-12-15,3Y,baseline_all_10_pairs,-0.10402482267307589
2025-12-16,3Y,baseline_all_10_pairs,-0.11411735005792478
2025-12-17,3Y,baseline_all_10_pairs,-0.09324313584391053
2025-12-18,3Y,baseline_all_10_pairs,-0.11714639801965865
2025-12-19,3Y,baseline_all_10_pairs,-0.11428960794688992
2025-12-22,3Y,baseline_all_10_pairs,-0.0976765222263094
2025-12-23,3Y,baseline_all_10_pairs,-0.09629229003077266
2025-12-24,3Y,baseline_all_10_pairs,-0.08378439879497135
2025-12-25,3Y,baseline_all_10_pairs,-0.07533081429584199
2025-12-26,3Y,baseline_all_10_pairs,-0.07071623424083084
2025-12-29,3Y,baseline_all_10_pairs,-0.0706428577518382
2025-12-30,3Y,baseline_all_10_pairs,-0.06890834831586234
2025-12-31,3Y,baseline_all_10_pairs,-0.06657202640225823
2026-01-05,3Y,baseline_all_10_pairs,-0.06345594904098928
2026-01-06,3Y,baseline_all_10_pairs,-0.06028605448130331
2026-01-07,3Y,baseline_all_10_pairs,-0.055274060183251095
2026-01-08,3Y,baseline_all_10_pairs,-0.040452499970005884
2026-01-09,3Y,baseline_all_10_pairs,-0.018826491524890465
2026-01-12,3Y,baseline_all_10_pairs,0.0
2026-01-13,3Y,baseline_all_10_pairs,-0.015570975724476743
2026-01-14,3Y,baseline_all_10_pairs,0.0
2026-01-15,3Y,baseline_all_10_pairs,0.0
2026-01-16,3Y,baseline_all_10_pairs,0.0
2026-01-19,3Y,baseline_all_10_pairs,0.0
2026-01-20,3Y,baseline_all_10_pairs,-0.004685425936702181
2026-01-21,3Y,baseline_all_10_pairs,0.0
2026-01-22,3Y,baseline_all_10_pairs,-0.007882521030671885
2026-01-23,3Y,baseline_all_10_pairs,0.0
2026-01-26,3Y,baseline_all_10_pairs,-0.023180574928951536
2026-01-27,3Y,baseline_all_10_pairs,-0.01803044174699653
2026-01-28,3Y,baseline_all_10_pairs,-0.013501946444343549
2026-01-29,3Y,baseline_all_10_pairs,-0.04812173564260247
2026-01-30,3Y,baseline_all_10_pairs,-0.0516700582450923
2026-02-02,3Y,baseline_all_10_pairs,-0.07317441820368364
2026-02-03,3Y,baseline_all_10_pairs,-0.050606354197480385
2026-02-04,3Y,baseline_all_10_pairs,-0.06084300265066189
2026-02-05,3Y,baseline_all_10_pairs,-0.061852548029625476
2026-02-06,3Y,baseline_all_10_pairs,-0.06033287829312228
2026-02-09,3Y,baseline_all_10_pairs,-0.06907922291626578
2026-02-10,3Y,baseline_all_10_pairs,-0.07038924225728993
2026-02-11,3Y,baseline_all_10_pairs,-0.07337566493953385
2026-02-12,3Y,baseline_all_10_pairs,-0.08788679430352686
2026-02-13,3Y,baseline_all_10_pairs,-0.08790304886598344
2026-02-24,3Y,baseline_all_10_pairs,-0.09667310765086512
2026-02-25,3Y,baseline_all_10_pairs,-0.10692014360611135
2026-02-26,3Y,baseline_all_10_pairs,-0.11557631295085702
2026-02-27,3Y,baseline_all_10_pairs,-0.12450680254566071
2026-03-02,3Y,baseline_all_10_pairs,-0.12154408967836794
2026-03-03,3Y,baseline_all_10_pairs,-0.09205410353044263
2026-03-04,3Y,baseline_all_10_pairs,-0.09954427556710921
2026-03-05,3Y,baseline_all_10_pairs,-0.10905535287909718
2026-03-06,3Y,baseline_all_10_pairs,-0.11038104430455642
2026-03-09,3Y,baseline_all_10_pairs,-0.11427369290117972
2026-03-10,3Y,baseline_all_10_pairs,-0.13530088587013467
2026-03-11,3Y,baseline_all_10_pairs,-0.14320659023771753
2026-03-12,3Y,baseline_all_10_pairs,-0.143186367315165
2026-03-13,3Y,baseline_all_10_pairs,-0.14187279934789754
2026-03-16,3Y,baseline_all_10_pairs,-0.13650569686161484
2026-03-17,3Y,baseline_all_10_pairs,-0.12213440073353976
2026-03-18,3Y,baseline_all_10_pairs,-0.12824076444440913
2026-03-19,3Y,baseline_all_10_pairs,-0.11277190143360749
2026-03-20,3Y,baseline_all_10_pairs,-0.08596020788340053
