,cpi,cpi_yoy,unrate,unrate_12m_change,usrec,gdp_yoy,gdp_qoq_ann,high_inflation,growth_stress,stagflation_rule
2008-02-01,212.687,0.04142959270611968,4.9,0.40000000000000036,1,0.02133364682457861,0.025367271478347497,True,True,True
2008-03-01,213.448,0.03974903550134434,5.1,0.6999999999999993,1,0.02133364682457861,0.025367271478347497,False,True,False
2008-04-01,213.942,0.039037609759888126,5.0,0.5,1,0.013924712055185307,-0.016961606735480972,False,True,False
2008-05-01,215.208,0.04088413823123993,5.4,1.0,1,0.013924712055185307,-0.016961606735480972,True,True,True
2008-06-01,217.463,0.04935966105947864,5.6,1.0,1,0.013924712055185307,-0.016961606735480972,True,True,True
2008-07-01,219.016,0.054975120783418374,5.8,1.0999999999999996,1,0.013760107660276244,0.02403069701864058,True,True,True
2008-08-01,218.69,0.053080171620912386,6.1,1.5,1,0.013760107660276244,0.02403069701864058,True,True,True
2008-09-01,218.877,0.04953319875136075,6.1,1.3999999999999995,1,0.013760107660276244,0.02403069701864058,True,True,True
2008-10-01,216.995,0.03731057889956513,6.5,1.7999999999999998,1,0.0026596727212868654,-0.020845363314131338,False,True,False
2008-11-01,213.153,0.010999174706166848,6.8,2.0999999999999996,1,0.0026596727212868654,-0.020845363314131338,False,True,False
2008-12-01,211.398,-0.0002222800255385904,7.3,2.3,1,0.0026596727212868654,-0.020845363314131338,False,True,False
2009-01-01,211.933,-0.0011358601902212717,7.8,2.8,1,-0.025411536884212604,-0.08472768957225274,False,True,False
2009-02-01,212.705,8.463140671510772e-05,8.3,3.4000000000000004,1,-0.025411536884212604,-0.08472768957225274,False,True,False
2009-03-01,212.495,-0.004464787676623838,8.7,3.5999999999999996,1,-0.025411536884212604,-0.08472768957225274,False,True,False
2009-04-01,212.709,-0.005763244243767063,9.0,4.0,1,-0.03234227293078318,-0.04462803810727223,False,True,False
2009-05-01,213.022,-0.01015761495855172,9.4,4.0,1,-0.03234227293078318,-0.04462803810727223,False,True,False
2009-06-01,214.79,-0.012291746182109153,9.5,3.9000000000000004,1,-0.03234227293078318,-0.04462803810727223,False,True,False
2009-07-01,214.726,-0.01958761003762277,9.5,3.7,0,-0.03978837405318725,-0.007126911125331037,False,True,False
2009-08-01,215.445,-0.014838355663267633,9.6,3.5,0,-0.03978837405318725,-0.007126911125331037,False,True,False
2009-09-01,215.861,-0.01377942862886472,9.8,3.700000000000001,0,-0.03978837405318725,-0.007126911125331037,False,True,False
2009-10-01,216.509,-0.002239682942003385,10.0,3.5,0,-0.031328157006863644,0.014121870876976361,False,True,False
2009-11-01,217.234,0.019145871744709275,9.9,3.1000000000000005,0,-0.031328157006863644,0.014121870876976361,False,True,False
2009-12-01,217.347,0.028141231232083674,9.9,2.6000000000000005,0,-0.031328157006863644,0.014121870876976361,False,True,False
2010-01-01,217.488,0.026211113889767157,9.8,2.000000000000001,0,0.001055725234829774,0.04394263592305325,False,True,False
2010-02-01,217.281,0.02151336357866529,9.8,1.5,0,0.001055725234829774,0.04394263592305325,False,True,False
2010-03-01,217.353,0.022861714393279886,9.9,1.200000000000001,0,0.001055725234829774,0.04394263592305325,False,True,False
2010-04-01,217.403,0.022067707525304403,9.9,0.9000000000000004,0,0.017452658449103264,0.01952133820572155,False,False,False
2010-05-01,217.29,0.020035489292185682,9.6,0.1999999999999993,0,0.017452658449103264,0.01952133820572155,False,False,False
2010-06-01,217.199,0.011215605940686268,9.4,-0.09999999999999964,0,0.017452658449103264,0.01952133820572155,False,False,False
2010-07-01,217.605,0.013407784804821077,9.4,-0.09999999999999964,0,0.0291359502911801,0.03926881074055233,False,False,False
2010-08-01,217.923,0.011501775395112546,9.5,-0.09999999999999964,0,0.0291359502911801,0.03926881074055233,False,False,False
2010-09-01,218.275,0.011183122472331775,9.5,-0.3000000000000007,0,0.0291359502911801,0.03926881074055233,False,False,False
2010-10-01,219.035,0.011666951489314625,9.4,-0.5999999999999996,0,0.03344209253779229,0.031201978026194954,False,False,False
2010-11-01,219.59,0.01084544776600338,9.8,-0.09999999999999964,0,0.03344209253779229,0.031201978026194954,False,False,False
2010-12-01,220.472,0.01437793022217937,9.3,-0.5999999999999996,0,0.03344209253779229,0.031201978026194954,False,False,False
2011-01-01,221.187,0.017007834915029774,9.1,-0.7000000000000011,0,0.027759609093124693,0.02117043484228409,False,False,False
2011-02-01,221.898,0.02124898173333145,9.0,-0.8000000000000007,0,0.027759609093124693,0.02117043484228409,False,False,False
2011-03-01,223.046,0.02619241510354109,9.0,-0.9000000000000004,0,0.027759609093124693,0.02117043484228409,False,False,False
2011-04-01,224.093,0.030772344447868694,9.1,-0.8000000000000007,0,0.020377971996133448,-0.009454489541211974,False,True,False
2011-05-01,224.806,0.034589718808965,9.0,-0.5999999999999996,0,0.020377971996133448,-0.009454489541211974,False,True,False
2011-06-01,224.806,0.03502318150636041,9.1,-0.3000000000000007,0,0.020377971996133448,-0.009454489541211974,False,True,False
2011-07-01,225.395,0.035798809769996165,9.0,-0.40000000000000036,0,0.017437088645501975,0.027339190839842376,False,False,False
2011-08-01,226.106,0.0375499603070808,9.0,-0.5,0,0.017437088645501975,0.027339190839842376,False,False,False
2011-09-01,226.597,0.03812621692818685,9.0,-0.5,0,0.017437088645501975,0.027339190839842376,False,False,False
2011-10-01,226.75,0.035222681306640524,8.8,-0.5999999999999996,0,0.009426534645672335,-0.0008922107662069356,False,True,False
2011-11-01,227.169,0.03451432214581729,8.6,-1.200000000000001,0,0.009426534645672335,-0.0008922107662069356,False,True,False
2011-12-01,227.223,0.03062066838419386,8.5,-0.8000000000000007,0,0.009426534645672335,-0.0008922107662069356,False,True,False
2012-01-01,227.842,0.030087663379855023,8.3,-0.7999999999999989,0,0.01543075871606514,0.045684387421796924,False,False,False
2012-02-01,228.329,0.028981784423473878,8.3,-0.6999999999999993,0,0.01543075871606514,0.045684387421796924,False,False,False
2012-03-01,228.807,0.025828752813320977,8.2,-0.8000000000000007,0,0.01543075871606514,0.045684387421796924,False,False,False
2012-04-01,229.187,0.022731633741348567,8.2,-0.9000000000000004,0,0.026380693108862374,0.03396793738645587,False,False,False
2012-05-01,228.713,0.01737942937466075,8.2,-0.8000000000000007,0,0.026380693108862374,0.03396793738645587,False,False,False
2012-06-01,228.524,0.01653870448297634,8.2,-0.9000000000000004,0,0.026380693108862374,0.03396793738645587,False,False,False
2012-07-01,228.59,0.014175114798464783,8.2,-0.8000000000000007,0,0.02403335839137921,0.017973274732638433,False,False,False
2012-08-01,229.918,0.016859349154821235,8.1,-0.9000000000000004,0,0.02403335839137921,0.017973274732638433,False,False,False
2012-09-01,231.015,0.019497168982819613,7.8,-1.2000000000000002,0,0.02403335839137921,0.017973274732638433,False,False,False
2012-10-01,231.638,0.021556780595369363,7.8,-1.0000000000000009,0,0.025737123144880414,0.005773578286532466,False,False,False
2012-11-01,231.249,0.017960197033926262,7.7,-0.8999999999999995,0,0.025737123144880414,0.005773578286532466,False,False,False
2012-12-01,231.221,0.017595049796895523,7.9,-0.5999999999999996,0,0.025737123144880414,0.005773578286532466,False,False,False
2013-01-01,231.679,0.01684061762098299,8.0,-0.3000000000000007,0,0.01551852007332477,0.004633651980530562,False,False,False
2013-02-01,232.937,0.020181404902574807,7.7,-0.6000000000000005,0,0.01551852007332477,0.004633651980530562,False,False,False
2013-03-01,232.282,0.015187472411246183,7.5,-0.6999999999999993,0,0.01551852007332477,0.004633651980530562,False,False,False
2013-04-01,231.797,0.01138808047576867,7.6,-0.5999999999999996,0,0.01700868485709428,0.04005025807945661,False,False,False
2013-05-01,231.893,0.013903888279197085,7.5,-0.6999999999999993,0,0.01700868485709428,0.04005025807945661,False,False,False
2013-06-01,232.445,0.017157935271568725,7.5,-0.6999999999999993,0,0.01700868485709428,0.04005025807945661,False,False,False
2013-07-01,232.9,0.01885471805415806,7.3,-0.8999999999999995,0,0.015199382041070075,0.010748507650766292,False,False,False
2013-08-01,233.456,0.01538809488600279,7.2,-0.8999999999999995,0,0.015199382041070075,0.010748507650766292,False,False,False
2013-09-01,233.544,0.010947341081747997,7.2,-0.5999999999999996,0,0.015199382041070075,0.010748507650766292,False,False,False
2013-10-01,233.669,0.00876799143491147,7.2,-0.5999999999999996,0,0.02237022493295515,0.0344931392255059,False,False,False
2013-11-01,234.1,0.012328701961954458,6.9,-0.7999999999999998,0,0.02237022493295515,0.0344931392255059,False,False,False
2013-12-01,234.719,0.015128383667573297,6.7,-1.2000000000000002,0,0.02237022493295515,0.0344931392255059,False,False,False
2014-01-01,235.288,0.01557758795574915,6.6,-1.4000000000000004,0,0.030091449601746367,0.03532828598657445,False,False,False
2014-02-01,235.547,0.011204746347724948,6.7,-1.0,0,0.030091449601746367,0.03532828598657445,False,False,False
2014-03-01,236.028,0.016126949139408042,6.7,-0.7999999999999998,0,0.030091449601746367,0.03532828598657445,False,False,False
2014-04-01,236.468,0.02015125303606169,6.2,-1.3999999999999995,0,0.01650817555938011,-0.013732548917761767,False,True,False
2014-05-01,236.918,0.02166947687079812,6.3,-1.2000000000000002,0,0.01650817555938011,-0.013732548917761767,False,True,False
2014-06-01,237.231,0.020589816945944195,6.1,-1.4000000000000004,0,0.01650817555938011,-0.013732548917761767,False,True,False
2014-07-01,237.498,0.019742378703305974,6.2,-1.0999999999999996,0,0.026891521587272926,0.052683650265826554,False,False,False
2014-08-01,237.46,0.017150983482969062,6.1,-1.1000000000000005,0,0.026891521587272926,0.052683650265826554,False,False,False
2014-09-01,237.477,0.016840509711232077,5.9,-1.2999999999999998,0,0.026891521587272926,0.052683650265826554,False,False,False
2014-10-01,237.43,0.016095417021513292,5.7,-1.5,0,0.03059782928201682,0.04950916534930627,False,False,False
2014-11-01,236.983,0.01231524989320798,5.8,-1.1000000000000005,0,0.03059782928201682,0.04950916534930627,False,False,False
2014-12-01,236.252,0.006531213919623191,5.6,-1.1000000000000005,0,0.03059782928201682,0.04950916534930627,False,False,False
2015-01-01,234.747,-0.002299309782054282,5.7,-0.8999999999999995,0,0.026858351011456394,0.020383303103057804,False,False,False
2015-02-01,235.342,-0.0008703146293520536,5.5,-1.2000000000000002,0,0.026858351011456394,0.020383303103057804,False,False,False
2015-03-01,235.976,-0.00022031284423873476,5.4,-1.2999999999999998,0,0.026858351011456394,0.020383303103057804,False,False,False
2015-04-01,236.222,-0.0010403098939391064,5.4,-0.7999999999999998,0,0.03969299498818479,0.03650885031119766,False,False,False
2015-05-01,237.001,0.0003503321824429584,5.6,-0.7000000000000002,0,0.03969299498818479,0.03650885031119766,False,False,False
2015-06-01,237.657,0.001795718097550525,5.3,-0.7999999999999998,0,0.03969299498818479,0.03650885031119766,False,False,False
2015-07-01,238.034,0.0022568611104094582,5.2,-1.0,0,0.032790878609270546,0.025007353109643082,False,False,False
2015-08-01,238.033,0.002413037985344868,5.1,-1.0,0,0.032790878609270546,0.025007353109643082,False,False,False
2015-09-01,237.498,8.842961634170088e-05,5.0,-0.9000000000000004,0,0.032790878609270546,0.025007353109643082,False,False,False
2015-10-01,237.733,0.0012761656067050708,5.0,-0.7000000000000002,0,0.024473213664345517,0.0161061768429811,False,False,False
2015-11-01,238.017,0.004363182169185187,5.1,-0.7000000000000002,0,0.024473213664345517,0.0161061768429811,False,False,False
2015-12-01,237.761,0.006387247515364791,5.0,-0.5999999999999996,0,0.024473213664345517,0.0161061768429811,False,False,False
2016-01-01,237.652,0.012375025026943876,4.8,-0.9000000000000004,0,0.02119861312664817,0.007399609712167354,False,False,False
2016-02-01,237.336,0.008472775790126619,4.9,-0.5999999999999996,0,0.02119861312664817,0.007399609712167354,False,False,False
2016-03-01,238.08,0.008916160965521946,5.0,-0.40000000000000036,0,0.02119861312664817,0.007399609712167354,False,False,False
2016-04-01,238.992,0.011726257503534843,5.1,-0.3000000000000007,0,0.017950168913805964,0.023383061524439253,False,False,False
2016-05-01,239.557,0.010784764621246223,4.8,-0.7999999999999998,0,0.017950168913805964,0.023383061524439253,False,False,False
2016-06-01,240.222,0.010792865347959424,4.9,-0.39999999999999947,0,0.017950168913805964,0.023383061524439253,False,False,False
2016-07-01,240.101,0.008683633430518256,4.8,-0.40000000000000036,0,0.01493250832714721,0.012906967702374539,False,True,False
2016-08-01,240.545,0.010553158595656864,4.9,-0.1999999999999993,0,0.01493250832714721,0.012906967702374539,False,True,False
2016-09-01,241.176,0.015486446201652182,5.0,0.0,0,0.01493250832714721,0.012906967702374539,False,True,False
2016-10-01,241.741,0.01685924966243646,4.9,-0.09999999999999964,0,0.018057615310855146,0.028678981414693494,False,False,False
2016-11-01,242.026,0.016843334719788938,4.7,-0.39999999999999947,0,0.018057615310855146,0.028678981414693494,False,False,False
2016-12-01,242.637,0.020507989115119862,4.7,-0.2999999999999998,0,0.018057615310855146,0.028678981414693494,False,False,False
2017-01-01,243.618,0.025103933482571117,4.7,-0.09999999999999964,0,0.021815663030564147,0.02235699518586598,False,False,False
2017-02-01,244.006,0.028103616813294208,4.6,-0.3000000000000007,0,0.021815663030564147,0.02235699518586598,False,False,False
2017-03-01,243.892,0.0244119623655914,4.4,-0.5999999999999996,0,0.021815663030564147,0.02235699518586598,False,False,False
2017-04-01,244.193,0.02176223471915395,4.4,-0.6999999999999993,0,0.020874616941966906,0.019618307902452337,False,False,False
2017-05-01,244.004,0.018563431667619756,4.4,-0.39999999999999947,0,0.020874616941966906,0.019618307902452337,False,False,False
2017-06-01,244.163,0.01640565809959127,4.3,-0.6000000000000005,0,0.020874616941966906,0.019618307902452337,False,False,False
2017-07-01,244.243,0.017251073506566073,4.3,-0.5,0,0.023304137937582903,0.02258367983115228,False,False,False
2017-08-01,245.183,0.0192812155729698,4.4,-0.5,0,0.023304137937582903,0.02258367983115228,False,False,False
2017-09-01,246.435,0.021805652303711787,4.3,-0.7000000000000002,0,0.023304137937582903,0.02258367983115228,False,False,False
2017-10-01,246.626,0.02020757753132485,4.2,-0.7000000000000002,0,0.024108214121745908,0.031915992394406345,False,False,False
2017-11-01,247.284,0.02172493864295566,4.2,-0.5,0,0.024108214121745908,0.031915992394406345,False,False,False
2017-12-01,247.805,0.021299307195522532,4.1,-0.6000000000000005,0,0.024108214121745908,0.031915992394406345,False,False,False
2018-01-01,248.859,0.02151318868063945,4.0,-0.7000000000000002,0,0.029941434967617697,0.04584974811729059,False,False,False
2018-02-01,249.529,0.02263468931091861,4.1,-0.5,0,0.029941434967617697,0.04584974811729059,False,False,False
2018-03-01,249.577,0.023309497646499366,4.0,-0.40000000000000036,0,0.029941434967617697,0.04584974811729059,False,False,False
2018-04-01,250.227,0.024709963021052994,4.0,-0.40000000000000036,0,0.03328810094759116,0.03293553047698339,False,False,False
2018-05-01,250.792,0.02781921607842497,3.8,-0.6000000000000005,0,0.03328810094759116,0.03293553047698339,False,False,False
2018-06-01,251.018,0.028075506935940187,4.0,-0.2999999999999998,0,0.03328810094759116,0.03293553047698339,False,False,False
2018-07-01,251.214,0.02854124785561929,3.8,-0.5,0,0.032989628465220244,0.021402669926408935,False,False,False
2018-08-01,251.663,0.026429238568742575,3.8,-0.6000000000000005,0,0.032989628465220244,0.021402669926408935,False,False,False
2018-09-01,252.182,0.02332055105808828,3.7,-0.5999999999999996,0,0.032989628465220244,0.021402669926408935,False,False,False
2018-10-01,252.772,0.02492032470218053,3.8,-0.40000000000000036,0,0.03130030640718684,0.025182268082057035,False,False,False
2018-11-01,252.594,0.02147328577667773,3.8,-0.40000000000000036,0,0.03130030640718684,0.025182268082057035,False,False,False
2018-12-01,252.767,0.020023809043401064,3.9,-0.19999999999999973,0,0.03130030640718684,0.025182268082057035,False,False,False
2019-01-01,252.561,0.014875893578291333,4.0,0.0,0,0.02125110751484538,0.005677817986818878,False,False,False
2019-02-01,253.319,0.015188615351321877,3.8,-0.2999999999999998,0,0.02125110751484538,0.005677817986818878,False,False,False
2019-03-01,254.277,0.018831863513063984,3.8,-0.20000000000000018,0,0.02125110751484538,0.005677817986818878,False,False,False
2019-04-01,255.233,0.020005834702090608,3.7,-0.2999999999999998,0,0.019335587266003706,0.02520756202743435,False,False,False
2019-05-01,255.296,0.017959105553606136,3.6,-0.19999999999999973,0,0.019335587266003706,0.02520756202743435,False,False,False
2019-06-01,255.213,0.01671194894390049,3.6,-0.3999999999999999,0,0.019335587266003706,0.02520756202743435,False,False,False
2019-07-01,255.802,0.01826331335037068,3.7,-0.09999999999999964,0,0.022421256946982382,0.033826649590035895,False,False,False
2019-08-01,256.036,0.017376412106666406,3.6,-0.19999999999999973,0,0.022421256946982382,0.033826649590035895,False,False,False
2019-09-01,256.43,0.016844977040391562,3.5,-0.20000000000000018,0,0.022421256946982382,0.033826649590035895,False,False,False
2019-10-01,257.155,0.017339736996186295,3.6,-0.19999999999999973,0,0.02797216868642849,0.047627842091787276,False,False,False
2019-11-01,257.879,0.020922903948629168,3.6,-0.19999999999999973,0,0.02797216868642849,0.047627842091787276,False,False,False
2019-12-01,258.63,0.023195274699624457,3.6,-0.2999999999999998,0,0.02797216868642849,0.047627842091787276,False,False,False
2020-01-01,259.127,0.02599767976845202,3.6,-0.3999999999999999,0,0.03351776524198091,0.02755535957854649,False,False,False
2020-02-01,259.25,0.023413166797595197,3.5,-0.2999999999999998,0,0.03351776524198091,0.02755535957854649,False,False,False
2020-03-01,258.076,0.014940399642909163,4.4,0.6000000000000005,1,0.03351776524198091,0.02755535957854649,False,True,False
2020-04-01,256.032,0.003130472940411133,14.8,11.100000000000001,1,0.013585350290757248,-0.0516223383893778,False,True,False
2020-05-01,255.802,0.001982013035848551,13.2,9.6,0,0.013585350290757248,-0.0516223383893778,False,True,False
2020-06-01,257.042,0.007166562831830481,11.0,7.4,0,0.013585350290757248,-0.0516223383893778,False,True,False
2020-07-01,258.352,0.009968647625897997,10.2,6.499999999999999,0,-0.0739861495878491,-0.2797614656719044,False,True,False
2020-08-01,259.316,0.012810698495523853,8.4,4.800000000000001,0,-0.0739861495878491,-0.2797614656719044,False,True,False
2020-09-01,259.997,0.013910228912373812,7.8,4.3,0,-0.0739861495878491,-0.2797614656719044,False,True,False
2020-10-01,260.319,0.012303863428671624,6.9,3.3000000000000003,0,-0.013646720997737227,0.348550059746765,False,True,False
2020-11-01,260.911,0.011757452138405844,6.7,3.1,0,-0.013646720997737227,0.348550059746765,False,True,False
2020-12-01,262.045,0.013204191315779434,6.7,3.1,0,-0.013646720997737227,0.348550059746765,False,True,False
2021-01-01,262.687,0.013738437137002402,6.4,2.8000000000000003,0,-0.009222152417236895,0.04611736044615711,False,True,False
2021-02-01,263.579,0.016698167791706853,6.2,2.7,0,-0.009222152417236895,0.04611736044615711,False,True,False
2021-03-01,264.961,0.026678187820641908,6.1,1.6999999999999993,0,-0.009222152417236895,0.04611736044615711,False,True,False
2021-04-01,266.614,0.04133077115360573,6.1,-8.700000000000001,0,0.018007541764505586,0.05701255644273506,True,False,False
2021-05-01,268.383,0.04918257089467626,5.8,-7.3999999999999995,0,0.018007541764505586,0.05701255644273506,True,False,False
2021-06-01,270.654,0.05295632620349999,5.9,-5.1,0,0.018007541764505586,0.05701255644273506,True,False,False
2021-07-01,271.903,0.05245169381309234,5.4,-4.799999999999999,0,0.12385669309432568,0.06983331307653917,True,False,False
2021-08-01,272.676,0.05152015301793966,5.1,-3.3000000000000007,0,0.12385669309432568,0.06983331307653917,True,False,False
2021-09-01,273.91,0.05351215590949132,4.7,-3.0999999999999996,0,0.12385669309432568,0.06983331307653917,True,False,False
2021-10-01,276.55,0.06235042390298062,4.5,-2.4000000000000004,0,0.051508109950936465,0.0334127932577879,True,False,False
2021-11-01,278.919,0.06901970403700863,4.1,-2.6000000000000005,0,0.051508109950936465,0.0334127932577879,True,False,False
2021-12-01,280.845,0.07174340285065539,3.9,-2.8000000000000003,0,0.051508109950936465,0.0334127932577879,True,False,False
2022-01-01,282.543,0.07558805726967832,4.0,-2.4000000000000004,0,0.05756179192135091,0.07041678610913094,True,False,False
2022-02-01,284.5,0.07937278766517819,3.9,-2.3000000000000003,0,0.05756179192135091,0.07041678610913094,True,False,False
2022-03-01,287.674,0.08572204966013852,3.7,-2.3999999999999995,0,0.05756179192135091,0.07041678610913094,True,False,False
2022-04-01,288.561,0.08231750770777224,3.7,-2.3999999999999995,0,0.04034582077886428,-0.010153057807451127,True,True,True
2022-05-01,291.298,0.08538171195642064,3.6,-2.1999999999999997,0,0.04034582077886428,-0.010153057807451127,True,True,True
2022-06-01,294.957,0.08979361103105798,3.6,-2.3000000000000003,0,0.04034582077886428,-0.010153057807451127,True,True,True
2022-07-01,294.913,0.08462576727730098,3.5,-1.9000000000000004,0,0.024537929303342976,0.006276599617172085,True,False,False
2022-08-01,295.097,0.08222579178218825,3.6,-1.4999999999999996,0,0.024537929303342976,0.006276599617172085,True,False,False
2022-09-01,296.349,0.08192106896425821,3.5,-1.2000000000000002,0,0.024537929303342976,0.006276599617172085,True,False,False
2022-10-01,298.007,0.07758813957693,3.6,-0.8999999999999999,0,0.023489732641040373,0.029190173117406015,True,False,False
2022-11-01,298.786,0.07122856456533988,3.6,-0.49999999999999956,0,0.023489732641040373,0.029190173117406015,True,False,False
2022-12-01,298.832,0.06404600402357152,3.5,-0.3999999999999999,0,0.023489732641040373,0.029190173117406015,True,False,False
2023-01-01,300.42,0.06327178517960097,3.5,-0.5,0,0.013170742821654535,0.027896792303830242,True,True,True
2023-02-01,301.45,0.05957820738137087,3.6,-0.2999999999999998,0,0.013170742821654535,0.027896792303830242,True,True,True
2023-03-01,301.821,0.04917719362889961,3.5,-0.20000000000000018,0,0.013170742821654535,0.027896792303830242,True,True,True
2023-04-01,302.845,0.049500798791243694,3.4,-0.30000000000000027,0,0.023111462286238282,0.029269931752128775,True,False,False
2023-05-01,303.334,0.04131851231385042,3.6,0.0,0,0.023111462286238282,0.029269931752128775,True,False,False
2023-06-01,304.014,0.03070617072997095,3.6,0.0,0,0.023111462286238282,0.029269931752128775,False,False,False
2023-07-01,304.609,0.03287749268428297,3.5,0.0,0,0.027926104762839188,0.025352403907615395,False,False,False
2023-08-01,306.082,0.03722504803505289,3.7,0.10000000000000009,0,0.027926104762839188,0.025352403907615395,False,False,False
2023-09-01,307.276,0.03687206638119256,3.7,0.20000000000000018,0,0.027926104762839188,0.025352403907615395,False,False,False
2023-10-01,307.696,0.032512659098611785,3.9,0.2999999999999998,0,0.032331922827038895,0.046948884295479276,False,False,False
2023-11-01,308.148,0.031333462745911866,3.7,0.10000000000000009,0,0.032331922827038895,0.046948884295479276,False,False,False
2023-12-01,308.741,0.033159099427102934,3.8,0.2999999999999998,0,0.032331922827038895,0.046948884295479276,False,False,False
2024-01-01,309.698,0.030883429864855705,3.7,0.20000000000000018,0,0.03390893713155063,0.034192155752948095,False,False,False
2024-02-01,310.967,0.03157074141648697,3.9,0.2999999999999998,0,0.03390893713155063,0.034192155752948095,False,False,False
2024-03-01,312.345,0.034868349120836584,3.9,0.3999999999999999,0,0.03390893713155063,0.034192155752948095,False,False,False
2024-04-01,313.023,0.033607951262196734,3.9,0.5,0,0.028632943527041155,0.008420915771010673,False,False,False
2024-05-01,313.175,0.03244278584003113,3.9,0.2999999999999998,0,0.028632943527041155,0.008420915771010673,False,False,False
2024-06-01,313.044,0.029702579486470926,4.1,0.49999999999999956,0,0.028632943527041155,0.008420915771010673,False,False,False
2024-07-01,313.569,0.029414757935583014,4.2,0.7000000000000002,0,0.031266315239534936,0.03589268666403678,False,False,False
2024-08-01,314.062,0.02607144490692037,4.2,0.5,0,0.031266315239534936,0.03589268666403678,False,False,False
2024-09-01,314.732,0.024264830315416708,4.1,0.39999999999999947,0,0.031266315239534936,0.03589268666403678,False,False,False
2024-10-01,315.631,0.02578844053871343,4.1,0.19999999999999973,0,0.027913896372876,0.03340152501559479,False,False,False
2024-11-01,316.528,0.02719472461284833,4.2,0.5,0,0.027913896372876,0.03340152501559479,False,False,False
2024-12-01,317.604,0.028706909675099812,4.1,0.2999999999999998,0,0.027913896372876,0.03340152501559479,False,False,False
2025-01-01,318.961,0.029909783078999608,4.0,0.2999999999999998,0,0.023997884845648576,0.01852226773805077,False,False,False
2025-02-01,319.679,0.028015834477613355,4.2,0.30000000000000027,0,0.023997884845648576,0.01852226773805077,False,False,False
2025-03-01,319.785,0.02381981462805549,4.2,0.30000000000000027,0,0.023997884845648576,0.01852226773805077,False,False,False
2025-04-01,320.302,0.0232538823025783,4.2,0.30000000000000027,0,0.020192730138857806,-0.006484826392524012,False,True,False
2025-05-01,320.62,0.023772651073680873,4.3,0.3999999999999999,0,0.020192730138857806,-0.006484826392524012,False,True,False
2025-06-01,321.435,0.02680453865910226,4.1,0.0,0,0.020192730138857806,-0.006484826392524012,False,True,False
2025-07-01,322.169,0.02742618052167134,4.3,0.09999999999999964,0,0.020804665087611918,0.03838033233381988,False,False,False
2025-08-01,323.291,0.029385917430316155,4.3,0.09999999999999964,0,0.020804665087611918,0.03838033233381988,False,False,False
2025-09-01,324.245,0.030225715847133294,4.4,0.3000000000000007,0,0.020804665087611918,0.03838033233381988,False,False,False
2025-10-01,324.245,0.027291362382022122,4.4,0.3000000000000007,0,0.023351677721428432,0.043753962528715995,False,False,False
2025-11-01,325.063,0.026964439164939513,4.5,0.2999999999999998,0,0.023351677721428432,0.043753962528715995,False,False,False
2025-12-01,326.031,0.02653304114557753,4.4,0.3000000000000007,0,0.023351677721428432,0.043753962528715995,False,False,False
2026-01-01,326.588,0.02391201432150014,4.3,0.2999999999999998,0,0.01989299660798083,0.00482248112360617,False,False,False
2026-02-01,327.46,0.024340041103732224,4.4,0.20000000000000018,0,0.01989299660798083,0.00482248112360617,False,False,False
2026-03-01,330.293,0.032859577528651984,4.3,0.09999999999999964,0,0.01989299660798083,0.00482248112360617,False,False,False
