trade_id,strategy,symbol,holding_code,pair,long_leg,short_leg,entry_date,exit_date,entry_price,exit_price,side,holding_days,is_open_trade
245,Sub-A-DK,DK_T0245,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2021-02-23,2021-02-23,1.0,1.0082394802083883,long,1,False
246,Sub-A-DK,DK_T0246,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2021-02-24,2021-02-24,1.0,1.009438908852703,long,1,False
247,Sub-A-DK,DK_T0247,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-02-25,2021-02-26,1.0,1.0040380710120005,long,2,False
248,Sub-A-DK,DK_T0248,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-03-01,2021-03-23,1.0,1.0533145085389217,long,17,False
249,Sub-A-DK,DK_T0249,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-03-31,2021-04-02,1.0,0.9958031773196767,long,3,False
250,Sub-A-DK,DK_T0250,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2021-04-06,2021-05-11,1.0,1.0950112695811671,long,23,False
251,Sub-A-DK,DK_T0251,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2021-05-12,2021-05-26,1.0,1.0457948899832266,long,11,False
252,Sub-A-DK,DK_T0252,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2021-05-27,2021-06-08,1.0,0.9952920365819631,long,9,False
253,Sub-A-DK,DK_T0253,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2021-06-09,2021-06-09,1.0,1.0010504511837135,long,1,False
254,Sub-A-DK,DK_T0254,ZZ500/ZZ1000_-1,ZZ500/ZZ1000,中证1000,中证500,2021-06-10,2021-06-15,1.0,1.0044465395515831,long,3,False
255,Sub-A-DK,DK_T0255,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2021-06-16,2021-06-16,1.0,0.9939539793311165,long,1,False
256,Sub-A-DK,DK_T0256,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-06-17,2021-06-21,1.0,0.9982540753698618,long,3,False
257,Sub-A-DK,DK_T0257,HS300/ZZ1000_-1,HS300/ZZ1000,中证1000,沪深300,2021-06-22,2021-06-22,1.0,0.9975926652773418,long,1,False
258,Sub-A-DK,DK_T0258,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-06-23,2021-07-05,1.0,1.0161748635178631,long,9,False
259,Sub-A-DK,DK_T0259,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2021-07-06,2021-07-06,1.0,0.9815619073092989,long,1,False
260,Sub-A-DK,DK_T0260,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-07-07,2021-07-26,1.0,1.099837405154709,long,14,False
261,Sub-A-DK,DK_T0261,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-07-27,2021-07-30,1.0,0.9745577933163305,long,4,False
262,Sub-A-DK,DK_T0262,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-08-02,2021-08-03,1.0,0.9803194537161445,long,2,False
263,Sub-A-DK,DK_T0263,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-08-04,2021-08-05,1.0,1.0027020523809822,long,2,False
264,Sub-A-DK,DK_T0264,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-08-06,2021-08-10,1.0,0.9949885556255154,long,3,False
265,Sub-A-DK,DK_T0265,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-08-11,2021-08-16,1.0,1.0473550593040881,long,4,False
266,Sub-A-DK,DK_T0266,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-08-17,2021-08-20,1.0,1.0112542876569652,long,4,False
267,Sub-A-DK,DK_T0267,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2021-08-23,2021-08-23,1.0,0.9820841458754834,long,1,False
268,Sub-A-DK,DK_T0268,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-08-24,2021-09-08,1.0,1.083047008582829,long,12,False
269,Sub-A-DK,DK_T0269,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2021-09-09,2021-09-09,1.0,0.9972674105187626,long,1,False
270,Sub-A-DK,DK_T0270,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-09-10,2021-09-13,1.0,1.012734058343264,long,2,False
271,Sub-A-DK,DK_T0271,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2021-09-14,2021-09-24,1.0,0.9675819518890818,long,7,False
272,Sub-A-DK,DK_T0272,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2021-09-27,2021-10-15,1.0,1.0780241234504595,long,10,False
273,Sub-A-DK,DK_T0273,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2021-10-18,2021-10-28,1.0,0.9941557555104074,long,9,False
274,Sub-A-DK,DK_T0274,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2021-10-29,2021-11-04,1.0,1.006208607121512,long,5,False
275,Sub-A-DK,DK_T0275,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2021-11-05,2021-11-19,1.0,1.0154458339716552,long,11,False
276,Sub-A-DK,DK_T0276,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2021-11-22,2021-12-07,1.0,0.9751311316501813,long,12,False
277,Sub-A-DK,DK_T0277,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2021-12-08,2021-12-10,1.0,0.9891013780590415,long,3,False
278,Sub-A-DK,DK_T0278,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-12-13,2021-12-13,1.0,0.9964708222309169,long,1,False
279,Sub-A-DK,DK_T0279,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2021-12-14,2021-12-28,1.0,1.036632545024338,long,11,False
280,Sub-A-DK,DK_T0280,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2021-12-29,2022-01-19,1.0,1.0826970954377926,long,15,False
281,Sub-A-DK,DK_T0281,HS300/CYB_1,HS300/CYB,沪深300,创业板,2022-01-20,2022-01-20,1.0,1.0168165309283907,long,1,False
282,Sub-A-DK,DK_T0282,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2022-01-21,2022-01-25,1.0,1.0020544569657843,long,3,False
283,Sub-A-DK,DK_T0283,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2022-01-26,2022-02-16,1.0,0.9899425684566788,long,11,False
284,Sub-A-DK,DK_T0284,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2022-02-17,2022-02-22,1.0,1.0064121156704344,long,4,False
285,Sub-A-DK,DK_T0285,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2022-02-23,2022-02-28,1.0,0.9713846584385207,long,4,False
286,Sub-A-DK,DK_T0286,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2022-03-01,2022-03-11,1.0,0.9902816229109888,long,9,False
287,Sub-A-DK,DK_T0287,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2022-03-14,2022-03-14,1.0,0.9942330302642662,long,1,False
288,Sub-A-DK,DK_T0288,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2022-03-15,2022-03-18,1.0,1.039447560753724,long,4,False
289,Sub-A-DK,DK_T0289,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2022-03-21,2022-04-01,1.0,0.9802854454324511,long,10,False
290,Sub-A-DK,DK_T0290,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2022-04-06,2022-04-11,1.0,0.9862454005715964,long,4,False
291,Sub-A-DK,DK_T0291,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2022-04-12,2022-05-09,1.0,1.0490244981378398,long,17,False
292,Sub-A-DK,DK_T0292,HS300/ZZ1000_1,HS300/ZZ1000,沪深300,中证1000,2022-05-10,2022-05-11,1.0,0.9977328023723345,long,2,False
293,Sub-A-DK,DK_T0293,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2022-05-12,2022-05-12,1.0,0.9919481961582264,long,1,False
294,Sub-A-DK,DK_T0294,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2022-05-13,2022-05-17,1.0,0.9956047476602413,long,3,False
295,Sub-A-DK,DK_T0295,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2022-05-18,2022-06-08,1.0,1.0256190060304375,long,15,False
296,Sub-A-DK,DK_T0296,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2022-06-13,2022-06-27,1.0,1.061735851167402,long,11,False
297,Sub-A-DK,DK_T0297,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2022-06-28,2022-07-12,1.0,0.9759795227420702,long,11,False
298,Sub-A-DK,DK_T0298,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2022-07-14,2022-07-14,1.0,1.0309443905475875,long,1,False
299,Sub-A-DK,DK_T0299,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2022-07-15,2022-07-15,1.0,0.9984868072614748,long,1,False
300,Sub-A-DK,DK_T0300,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2022-07-18,2022-07-28,1.0,1.0594004940152895,long,9,False
301,Sub-A-DK,DK_T0301,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2022-07-29,2022-08-15,1.0,1.018602764323323,long,12,False
302,Sub-A-DK,DK_T0302,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2022-08-16,2022-08-23,1.0,0.9738662600064951,long,6,False
303,Sub-A-DK,DK_T0303,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2022-08-24,2022-08-24,1.0,0.9732253997738318,long,1,False
304,Sub-A-DK,DK_T0304,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2022-08-25,2022-08-30,1.0,1.0129227624045687,long,4,False
305,Sub-A-DK,DK_T0305,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2022-08-31,2022-09-07,1.0,1.0034042777099375,long,6,False
306,Sub-A-DK,DK_T0306,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2022-09-08,2022-09-29,1.0,1.0597398214343492,long,15,False
307,Sub-A-DK,DK_T0307,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2022-09-30,2022-10-14,1.0,0.9684811616071686,long,6,False
308,Sub-A-DK,DK_T0308,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2022-10-17,2022-10-18,1.0,0.98444928635312,long,2,False
309,Sub-A-DK,DK_T0309,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2022-10-19,2022-10-28,1.0,1.0141422491080867,long,8,False
310,Sub-A-DK,DK_T0310,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2022-10-31,2022-11-11,1.0,0.9837265674271259,long,10,False
311,Sub-A-DK,DK_T0311,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2022-11-16,2022-11-16,1.0,1.0034595937721404,long,1,False
312,Sub-A-DK,DK_T0312,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2022-11-17,2022-11-17,1.0,0.9917777760544262,long,1,False
313,Sub-A-DK,DK_T0313,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2022-11-18,2022-11-18,1.0,0.9932137982903476,long,1,False
314,Sub-A-DK,DK_T0314,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2022-11-21,2022-11-22,1.0,1.0051921972465698,long,2,False
315,Sub-A-DK,DK_T0315,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2022-11-23,2022-12-05,1.0,1.0420758077623165,long,9,False
316,Sub-A-DK,DK_T0316,SZ50/ZZ500_1,SZ50/ZZ500,上证50,中证500,2022-12-06,2022-12-27,1.0,1.0435715624352688,long,16,False
317,Sub-A-DK,DK_T0317,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2022-12-28,2023-01-09,1.0,1.0079398339714603,long,8,False
318,Sub-A-DK,DK_T0318,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2023-01-10,2023-01-31,1.0,1.0236752968404412,long,11,False
319,Sub-A-DK,DK_T0319,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2023-02-01,2023-02-07,1.0,1.0088821638984031,long,5,False
320,Sub-A-DK,DK_T0320,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2023-02-08,2023-02-21,1.0,0.9797053658111892,long,10,False
321,Sub-A-DK,DK_T0321,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2023-02-22,2023-02-28,1.0,1.0168395388005127,long,5,False
322,Sub-A-DK,DK_T0322,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2023-03-01,2023-03-17,1.0,1.0446568187726522,long,13,False
323,Sub-A-DK,DK_T0323,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2023-03-24,2023-03-29,1.0,1.004433359332025,long,4,False
324,Sub-A-DK,DK_T0324,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2023-03-30,2023-03-31,1.0,1.0030923556385627,long,2,False
325,Sub-A-DK,DK_T0325,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2023-04-03,2023-04-19,1.0,0.9907551808521552,long,12,False
326,Sub-A-DK,DK_T0326,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-04-20,2023-05-22,1.0,1.0446692300773366,long,20,False
327,Sub-A-DK,DK_T0327,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2023-05-24,2023-05-25,1.0,1.0068565435693866,long,2,False
328,Sub-A-DK,DK_T0328,HS300/CYB_-1,HS300/CYB,创业板,沪深300,2023-05-26,2023-05-29,1.0,0.9806900694470405,long,2,False
329,Sub-A-DK,DK_T0329,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2023-05-30,2023-06-01,1.0,1.028300042048516,long,3,False
330,Sub-A-DK,DK_T0330,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2023-06-02,2023-06-09,1.0,0.956372423148413,long,6,False
331,Sub-A-DK,DK_T0331,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2023-06-12,2023-06-19,1.0,0.9615943857554814,long,6,False
332,Sub-A-DK,DK_T0332,HS300/CYB_1,HS300/CYB,沪深300,创业板,2023-06-20,2023-06-21,1.0,1.008991035098308,long,2,False
333,Sub-A-DK,DK_T0333,HS300/ZZ500_1,HS300/ZZ500,沪深300,中证500,2023-06-26,2023-06-26,1.0,1.0049001638743416,long,1,False
334,Sub-A-DK,DK_T0334,ZZ500/CYB_-1,ZZ500/CYB,创业板,中证500,2023-06-27,2023-07-04,1.0,0.9892797398134439,long,6,False
335,Sub-A-DK,DK_T0335,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2023-07-05,2023-07-13,1.0,0.9983400743629415,long,7,False
336,Sub-A-DK,DK_T0336,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2023-07-17,2023-07-19,1.0,0.9779220828356983,long,3,False
337,Sub-A-DK,DK_T0337,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-07-20,2023-07-20,1.0,1.012785731010533,long,1,False
338,Sub-A-DK,DK_T0338,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2023-07-21,2023-07-21,1.0,1.0016576560539057,long,1,False
339,Sub-A-DK,DK_T0339,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-07-24,2023-08-18,1.0,1.0664318610787598,long,20,False
340,Sub-A-DK,DK_T0340,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2023-08-22,2023-08-22,1.0,0.9883472189230341,long,1,False
341,Sub-A-DK,DK_T0341,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-08-23,2023-08-23,1.0,1.0109146794552453,long,1,False
342,Sub-A-DK,DK_T0342,HS300/ZZ500_-1,HS300/ZZ500,中证500,沪深300,2023-08-24,2023-08-24,1.0,0.9953017979623029,long,1,False
343,Sub-A-DK,DK_T0343,SZ50/HS300_1,SZ50/HS300,上证50,沪深300,2023-08-25,2023-08-25,1.0,1.0085220840766762,long,1,False
344,Sub-A-DK,DK_T0344,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-08-28,2023-08-30,1.0,0.957993291376097,long,3,False
345,Sub-A-DK,DK_T0345,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2023-08-31,2023-09-11,1.0,1.0449820469069944,long,8,False
346,Sub-A-DK,DK_T0346,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2023-09-12,2023-10-10,1.0,1.0207095397527308,long,15,False
347,Sub-A-DK,DK_T0347,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2023-10-12,2023-11-01,1.0,1.013575889589551,long,15,False
348,Sub-A-DK,DK_T0348,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2023-11-02,2023-11-21,1.0,1.0210072474320444,long,14,False
349,Sub-A-DK,DK_T0349,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2023-11-22,2023-11-29,1.0,1.0121446617927972,long,6,False
350,Sub-A-DK,DK_T0350,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2023-11-30,2023-12-01,1.0,0.9975696222129726,long,2,False
351,Sub-A-DK,DK_T0351,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2023-12-04,2023-12-11,1.0,1.0074297531681036,long,6,False
352,Sub-A-DK,DK_T0352,SZ50/ZZ500_-1,SZ50/ZZ500,中证500,上证50,2023-12-12,2023-12-20,1.0,0.9661126298967313,long,7,False
353,Sub-A-DK,DK_T0353,ZZ500/ZZ1000_1,ZZ500/ZZ1000,中证500,中证1000,2023-12-21,2023-12-22,1.0,1.0073059385155487,long,2,False
354,Sub-A-DK,DK_T0354,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2023-12-25,2024-02-05,1.0,1.3630894597048033,long,30,False
355,Sub-A-DK,DK_T0355,SZ50/ZZ1000_1,SZ50/ZZ1000,上证50,中证1000,2024-02-19,2024-02-22,1.0,1.0002391517152986,long,4,False
356,Sub-A-DK,DK_T0356,ZZ1000/CYB_-1,ZZ1000/CYB,创业板,中证1000,2024-02-26,2024-02-27,1.0,0.9900251057011659,long,2,False
357,Sub-A-DK,DK_T0357,SZ50/CYB_-1,SZ50/CYB,创业板,上证50,2024-02-28,2024-03-04,1.0,1.0164148498947487,long,4,False
358,Sub-A-DK,DK_T0358,SZ50/ZZ1000_-1,SZ50/ZZ1000,中证1000,上证50,2024-03-05,2024-04-01,1.0,1.0108707275213076,long,20,False
359,Sub-A-DK,DK_T0359,ZZ1000/CYB_1,ZZ1000/CYB,中证1000,创业板,2024-04-09,2024-04-15,1.0,0.9738867686856343,long,5,False
360,Sub-A-DK,DK_T0360,SZ50/CYB_1,SZ50/CYB,上证50,创业板,2024-04-16,2024-04-18,1.0,1.0125127783033596,long,3,False
361,Sub-A-DK,DK_T0361,ZZ500/CYB_1,ZZ500/CYB,中证500,创业板,2024-04-19,2024-04-26,1.0,0.9753961397987209,long,6,False
