rule,full_annual,full_vol,full_sharpe,full_max_dd,full_calmar,full_total_return,full_annual_delta,full_max_dd_delta,full_sharpe_delta,last_10y_annual,last_10y_vol,last_10y_sharpe,last_10y_max_dd,last_10y_calmar,last_10y_total_return,last_10y_annual_delta,last_10y_max_dd_delta,last_10y_sharpe_delta,last_5y_annual,last_5y_vol,last_5y_sharpe,last_5y_max_dd,last_5y_calmar,last_5y_total_return,last_5y_annual_delta,last_5y_max_dd_delta,last_5y_sharpe_delta,last_3y_annual,last_3y_vol,last_3y_sharpe,last_3y_max_dd,last_3y_calmar,last_3y_total_return,last_3y_annual_delta,last_3y_max_dd_delta,last_3y_sharpe_delta,last_1y_annual,last_1y_vol,last_1y_sharpe,last_1y_max_dd,last_1y_calmar,last_1y_total_return,last_1y_annual_delta,last_1y_max_dd_delta,last_1y_sharpe_delta
broad_low_amount:zz1000:ma20:lt0.70:scale0.5,19.436373421629916,16.267413979345356,1.2087525453903651,-36.412721976921894,0.5337797441770088,50048.327404746815,-0.5113134594427287,-3.941913127351377,-0.028315331015517975,23.518408738149056,19.424376902068,1.2243170703830695,-24.56649850293261,0.9573366239125026,725.9241394584784,-0.39438194406737637,1.3145040611561853e-13,-0.015772874579732088,30.902681831532398,19.453759029891753,1.5351989696931572,-14.899393166126861,2.074089963730089,283.72694704084154,-0.10198172771604774,-6.572520305780927e-14,-0.004117814964426092,33.46571179466851,20.415292531322592,1.5717868011622196,-13.154545960348752,2.544041572817711,137.7907363778437,-0.17308927276937425,0.0,-0.0065426862944413244,81.16593247480333,21.28604481491647,3.001617977833226,-8.202284949778038,9.895527035670684,81.09226051813974,0.16802940184778947,0.07720487147733301,0.0043284996997159375
broad_low_amount:zz1000:ma20:lt0.80:scale0.0,17.743026028611375,15.847640883093895,1.1434587829179037,-29.821056470762464,0.5949831470929682,30320.666939913604,-2.20466085246127,2.649752378808053,-0.09360909348797941,20.783587728138908,18.692695825018145,1.1404323603634152,-23.91627420275142,0.8690144439700346,560.3017804062491,-3.129202954077524,0.6502243001813213,-0.09965758459938634,28.7445731012411,18.60839976985561,1.503477543248087,-15.44586318149852,1.8609884577815077,253.1577241004646,-2.260090458007344,-0.5464700153717246,-0.03583924140949635,33.073966496362715,19.458601151709836,1.6235957840009485,-14.348396085145687,2.30506366705355,135.70252933210315,-0.564834571075167,-1.1938501247969349,0.0452662965442876,75.18077767880256,21.522507135980025,2.80881955906979,-9.423313094963214,7.978168285524427,75.11356620874822,-5.817125394152981,-1.1438232737078433,-0.1884699190637198
broad_low_amount:zz1000:ma20:lt0.80:scale0.5,18.744423306881085,16.02684291981582,1.1870947359385278,-32.29646642605132,0.5803861964218247,40818.75602452761,-1.2032635741915598,0.17434242351919949,-0.04997314046735535,21.975011334965533,18.990308248928226,1.179270963810687,-23.668987276857123,0.9284305694165499,628.3739017830476,-1.937779347250899,0.8975112260756184,-0.06081898115211448,29.65425614224786,18.772411837116053,1.530991781850915,-14.752504131547884,2.0101167827387982,265.7961281178921,-1.3504074170005858,0.146889034578912,-0.008325002806668369,33.03938892354827,19.583181339047556,1.6131342407547191,-13.34306395717011,2.476147085077414,135.5188022889378,-0.5994121438896087,-0.18851799682135706,0.03480475329805821,77.2759564984411,21.39596924136536,2.8818760274744655,-9.172290032819186,8.424935999836634,77.206499118568,-3.7219465745144333,-0.8928002115638147,-0.11541345065904451
broad_low_amount:zz1000:ma20:lt0.90:scale0.0,17.68484343912766,15.268644830226316,1.1775370658204545,-24.592134604282723,0.7191260020204934,29798.839869002717,-2.262843441944984,7.878674245287794,-0.05953081058542864,21.182840172409655,17.968749952732264,1.1979542277577007,-21.88988003221365,0.9677001491664871,582.4464747738596,-2.729950509806777,2.6766184707190916,-0.0421357172051009,31.419250568958223,18.157332832565647,1.6539750474554904,-15.977168731993174,1.9665092793345387,291.34876932164093,0.414587009709777,-1.0777755658663786,0.11465826279790714,34.97441916231578,18.87005768044502,1.7464602114887378,-10.597348091651426,3.3002991748349357,145.94814649385555,1.3356180948779013,2.557197868697326,0.16813072403207685,81.80060067106574,21.618763623355086,2.975373326604359,-8.598176439474992,9.51371505887131,81.7262356344206,0.8026975981101998,-0.31868661821962085,-0.02191615152915105
broad_low_amount:zz1000:ma20:lt0.90:scale0.5,18.974355145181065,15.595688150634793,1.228264424071927,-28.866224771763804,0.657320286778245,43685.70929737077,-0.9733317358915805,3.604584077806713,-0.008803452333956185,22.279900113040398,18.44770476614543,1.222351158503676,-22.599687481514387,0.9858499207683485,646.7788425228105,-1.632890569176034,1.966811021418355,-0.017738786459125633,30.652196578961544,18.428252289472322,1.5992798701277466,-15.586191585675424,1.9666251637207266,280.0741039304799,-0.35246698028690204,-0.6867984195486283,0.05996308547016338,33.795103614910204,19.194197850120087,1.6724927672436893,-11.252212140155038,3.0034186339509024,139.55608354171076,0.15630254747232186,1.9023338201937143,0.09416327978702843,79.55494946142268,21.334338375338177,2.9517814231957935,-8.953945191217727,8.884904671903994,79.48302991593266,-1.4429536115328574,-0.6744553699623559,-0.04550805493771648
broad_low_amount:zz1000:ma20:lt1.00:scale0.0,15.028934779800608,14.295363958617727,1.082747184492106,-30.359509402201024,0.4950322016307362,13346.925950596366,-4.918752101272037,2.1112994473694933,-0.15432069191377717,17.97532702902096,16.009287247148873,1.1500513510715578,-16.845881080873994,1.0670458222235277,421.9357783976777,-5.937463653195472,7.720617422058748,-0.0900385938912438,25.112469556368477,15.97898036920762,1.5360083590562295,-16.84588108087386,1.4907186769162328,206.12838140285047,-5.892194002879968,-1.9464879147470633,-0.003308425601353804,27.389008589499664,16.41222903207168,1.6146334913902063,-11.34540459669494,2.4141059365550017,106.76062297284123,-6.249792477938218,1.8091413636538114,0.03630400393354538,68.0591021490242,16.916581383448946,3.2668686475930118,-5.817135287559816,11.699762646842922,67.99939535060595,-12.938800923931339,2.462354533695555,0.2695791694595018
broad_low_amount:zz1000:ma20:lt1.00:scale0.5,17.871993343677172,14.998381467093209,1.2070256347879704,-32.84133678671135,0.544192018118725,31509.08182431326,-2.0756935373954732,-0.3705279371408352,-0.03004224161791269,21.37944155232716,17.361099926520776,1.2436148184473934,-19.401974327587755,1.1019209278061788,593.5947307676615,-2.5333491298892703,5.164524175344987,0.0035248734845918506,28.757976468438873,17.211418579603595,1.611518914331939,-13.878402022369196,2.0721388832869083,253.34136888156092,-2.246687090809573,1.0209911437576,0.0722021296743558,30.931345820824397,17.78378153894444,1.663910979592127,-11.417532902015337,2.709109409736374,124.49724088968166,-2.7074552466134847,1.7370130583334156,0.08558149213546606,76.91228404849294,18.919020273992913,3.221868557973336,-7.6143164808954005,10.101009623315328,76.84321772431444,-4.085619024462602,0.6651733403599707,0.22457907983982617
broad_low_amount:zz1000:ma20:lt1.10:scale0.0,13.708469261200529,12.831031339787028,1.097858029895202,-26.365311688923875,0.5199433795034362,8876.192381529865,-6.239217619872116,6.105497160646642,-0.13920984651068102,13.911608163991085,13.633526781929111,1.057957750337428,-15.045930769121929,0.9246093430485031,267.66096194477944,-10.001182518225347,9.520567733810813,-0.18213219462537356,14.798392855265297,13.514119995881114,1.1271792377669776,-12.491608949470256,1.1846666762565334,99.2093993967626,-16.20627070398315,2.4077842166565393,-0.41213754689060567,25.089195892236503,15.527002115560126,1.5751701053291063,-8.013900888252223,3.1307095311117936,95.76089667659215,-8.549605175201378,5.140645072096529,-0.003159382127554622,44.00674166273926,15.589100956485154,2.502573553093145,-6.125831718947749,7.183798654903047,43.97079966796604,-36.99116141021628,2.153658102307622,-0.494715925040365
broad_low_amount:zz1000:ma20:lt1.10:scale0.5,17.90053022093765,14.30892703611311,1.2598886661278785,-29.781716210191632,0.6010577125441781,31778.074844676194,-2.047156660134995,2.6890926393788845,0.022820789721995416,20.131996367765236,16.086321637503634,1.2623098493164917,-18.690995272739908,1.077096006606292,525.5467937955264,-3.780794314451196,5.875503230192834,0.022219904353690145,24.45284131612917,16.111246987761866,1.4906620911152262,-13.383319859654797,1.827113270291359,198.1527612174423,-6.551822243119275,1.5160733064719984,-0.048654693542357075,30.133645255259456,17.313046514557755,1.667519228080231,-9.18981912187462,3.2790248486536617,120.418012048314,-3.505155812178426,3.9647268384741317,0.08918974062356999,65.87227229566608,18.03006012228677,3.0003395876641994,-5.627824548241356,11.704748741012292,65.81482891893495,-15.125630777289459,2.6516652730140153,0.0030501095306894044
broad_consec_below:zz1000:ma20:days3:scale0.0,18.630343544987916,15.468942250320506,1.2177184411867237,-34.96477566476756,0.53283177686053,39464.86073367844,-1.317343336084729,-2.493966815197041,-0.01934943521915944,23.954005241377764,17.766500270573875,1.3416466778778038,-14.116610035814448,1.6968666826246117,755.5051803243907,0.04121455916133243,10.449888467118294,0.10155673291500222,32.7205391713501,17.643938823976477,1.7549879364575598,-12.5051037248057,2.6165747914944624,311.0866444647494,1.7158756121016516,2.394289441321096,0.21567115179997653,38.46458387438154,18.386623204461976,1.9320893673062272,-9.454851663893427,4.0682376880931574,165.52954764627148,4.825782806943657,3.699694296455325,0.35375987984956625,95.47505280481097,20.52843205049955,3.4892744211847555,-6.275925979101881,15.212902944160275,95.38539533490153,14.477149731855434,2.00356384215349,0.4919849430512455
broad_consec_below:zz1000:ma20:days3:scale0.5,19.293230930537163,15.699539652438204,1.2388191222594889,-35.155890686459124,0.5487908442600851,47986.70353380167,-0.6544559505354819,-2.6850818368886067,0.001751245853605754,24.078292018586957,18.184069422083716,1.3207301948972308,-19.81128002096797,1.215382953201552,764.118451262374,0.1655013363705251,4.755218481964771,0.0806402499344292,31.770197623264718,18.02103972913929,1.680547205709708,-13.168354914651347,2.4126170527129873,296.595601007224,0.765534064016272,1.7310382514754483,0.1412304210521247,35.71722429348969,18.820399877456317,1.7809953243388492,-10.995480379016087,3.2483550570153255,150.03205488246877,2.078423226051811,2.1590655813326656,0.2026658368821883,88.77909133572861,20.795942858417902,3.272910402004027,-7.625886651283331,11.641805785401797,88.6970067803611,7.781188262773071,0.6536031699720404,0.27562092387051695
broad_consec_below:zz1000:ma20:days5:scale0.0,18.289081760159974,15.789899957561659,1.1773049852027018,-34.261492240872414,0.5338086745194923,35669.46703746794,-1.6586051209126715,-1.7906833913018971,-0.059762891203181345,21.663261156128087,18.33598633400878,1.2001250261111893,-26.720230974639836,0.8107437834908194,609.9778564118462,-2.249529526088345,-2.1537324717070945,-0.03996491885161224,29.02592932115433,17.95768739544074,1.5638798567053516,-16.262140579901686,1.7848775306387006,257.0287509221815,-1.9787342380941162,-1.3627474137748905,0.02456307204776831,34.889859934710145,18.779859013478216,1.7504090864670723,-13.999826848735042,2.4921636754287877,145.4860834615892,1.2510588672722633,-0.8452808883862897,0.17207959901041137,85.02879931119645,20.762080360643445,3.1775827218088906,-7.827274608232038,10.86314248151849,84.95088562997029,4.0308962382409135,0.452215213023333,0.18029324367538058
broad_consec_below:zz1000:ma20:days5:scale0.5,19.006103576590938,15.92753244129446,1.2077217751549918,-34.58826895672233,0.5494956570498463,44096.59176729441,-0.941583304481707,-2.117460107151814,-0.02934610125089132,22.59201988945241,18.674116700179642,1.2240447390561846,-25.7555676741159,0.8771703336268211,666.052815646725,-1.3207707927640229,-1.1890691711831565,-0.016045205906616955,29.500430119396803,18.455108915998263,1.547427752111227,-15.705502337326537,1.8783499875253593,263.6339682015907,-1.5042334398516424,-0.8061091711997417,0.008110967453643703,34.03211366235106,19.092199714509125,1.690212144939317,-13.268546866096331,2.564871195451674,140.83170975090172,0.3933125949131764,-0.11400090574757904,0.11188265748265613,82.68590126899281,20.874025776551836,3.098223703732012,-6.669194211148788,12.398184645870423,82.61056692381182,1.6879981960372703,1.6102956101065828,0.10093422559850218
broad_consec_below:zz1000:ma20:days8:scale0.0,19.006201052028395,16.036632782196094,1.2005731212797874,-35.96127119161162,0.5285186096664405,44097.85902593369,-0.9414858290442503,-3.4904623420411056,-0.03649475512609568,22.62602664900779,18.87737151201293,1.2143997116908312,-25.762212932400132,0.8782640958825365,668.1796090874305,-1.286764033208641,-1.1957144294673903,-0.025690233271970397,29.156269095459475,18.514013978285384,1.5280820411684262,-16.62052214818338,1.7542330400640422,258.8334876243699,-1.8483944637889707,-1.7211289820565838,-0.011234743489157095,33.3999410310994,19.071169470800108,1.6660603350576968,-15.538486153432718,2.1494977503790342,137.43928574410177,-0.23886003633847963,-2.3839401930839657,0.08773084760103589,80.35699445361797,21.344460559565306,2.9721887134573963,-7.8869033052983095,10.18866231054656,80.28420368139541,-0.6409086193375657,0.3925865159570616,-0.025100764676113663
broad_consec_below:zz1000:ma20:days8:scale0.5,19.399084025668923,16.09080160379697,1.2182354931962724,-35.22192925085969,0.5507672191237348,49503.13977552413,-0.5486028554037219,-2.751120401289171,-0.01883238320961067,23.138530221844334,18.998383989889156,1.2306518516821874,-25.169085015687397,0.9193234560343589,700.8818061844424,-0.7742604603720977,-0.6025865127546552,-0.00943809328061418,29.792473623849357,18.687320123278305,1.542995594421513,-14.752504131547884,2.0194858688525192,267.7476545641066,-1.2121899353990884,0.146889034578912,0.003678809763929758,33.00001553523324,19.307770747733137,1.6318085033353322,-13.564892606485268,2.432751699003956,135.30970910239978,-0.6387855322046434,-0.4103466461365155,0.05347901587867132,79.3816431889495,21.312159594846772,2.9499323717527868,-8.585745587896232,9.24574836003269,79.30991157710119,-1.6162598840060411,-0.3062557666408612,-0.04735710638072321
broad_consec_below:zz1000:ma20:days10:scale0.0,19.00543465108726,16.13646305644698,1.1940803448788708,-38.12241252220928,0.4985370388092598,44087.896153008915,-0.9422522299853853,-5.651603672638764,-0.04298753152701229,22.99975016640412,19.166481006437312,1.2153601438804713,-27.36491317238361,0.8404832137240338,691.9049845522827,-0.9130405158123125,-2.7984146694508674,-0.02472980108233025,30.746682839458515,18.965595062670833,1.5631635995941409,-17.97613620387678,1.710416659661691,281.4487219151894,-0.25798071978993065,-3.076743037749985,0.023846814936557603,34.78720769365484,19.783899904466647,1.667287678857088,-16.79746163058631,2.0709800360734985,144.92593173167364,1.1484066262169605,-3.6429156702375565,0.08895819140042716,83.22996865490045,21.966797682788833,2.968738143795873,-9.423313094963214,8.832346735819176,83.15403715854275,2.2320655819449087,-1.1438232737078433,-0.028551334337636902
broad_consec_below:zz1000:ma20:days10:scale0.5,19.47472599627922,16.18069410680769,1.2163868160683409,-36.19997183375175,0.5379762748357051,50615.13016469987,-0.4729608847934266,-3.7291629841812366,-0.020681060337542245,23.552663632166325,19.261036862578468,1.234498642104917,-25.71636360984687,0.9158629108490263,728.2165611475923,-0.3601270500501066,-1.1498651069141275,-0.00559130285788445,30.993166306196617,19.122816466429086,1.5621272785374793,-16.171057757209105,1.9165825001385437,285.0533696224078,-0.011497253051828693,-1.2716645910823097,0.022810493879896088,34.43279574889016,19.999372174494095,1.6377615431383399,-14.966444390384515,2.3006664008327977,142.99853135545342,0.7939946814522756,-1.8118984300357628,0.059432055681678975,83.08064824422858,21.92312126947558,2.9703438174646055,-9.178718985836055,9.05144262205137,83.00488074734838,2.0827451712730465,-0.8992291645806834,-0.02694566066890447
broad_low_amount:zz1000:ma60:lt0.70:scale0.0,19.05634233247713,16.09252154399615,1.199647752130453,-34.18119379772679,0.5575095605275339,44754.43665752681,-0.8913445485955158,-1.7103849481562747,-0.03742012427543018,22.0454243169919,19.033579537461446,1.1799913819361645,-25.406903596535802,0.8676942561390191,632.5878169816965,-1.8673663652245303,-0.84040509360306,-0.060098563026637075,29.303724412938625,19.36393879253024,1.4754359262590493,-16.805254147515992,1.7437239660710546,260.8840011902789,-1.7009391463098211,-1.9058609813891962,-0.06388085839853397,32.16675439591328,20.220247679895383,1.5346679541872004,-15.609754118263218,2.0606829647802445,130.91363572003942,-1.472046671524602,-2.4552081579144662,-0.04366153326946054,82.58621866819882,21.301554855741337,3.0376642989106597,-8.279489821255382,9.974795603490053,82.5109936115078,1.5883155952432872,-1.0658141036401503e-14,0.04037482077714971
broad_low_amount:zz1000:ma60:lt0.70:scale0.5,19.291695544395115,16.146018245240658,1.2089148835444767,-34.325120674383726,0.5620284842521236,47965.042645722795,-0.6559913366775305,-1.8543118248132089,-0.02815299286140638,22.634293698384855,19.257553672631506,1.1945618609288544,-25.006779535864666,0.9051262944883728,668.6974352110659,-1.2784969838315767,-0.44028103293192444,-0.04552808403394715,29.98628288708618,19.384691816759858,1.5023175748996547,-15.57202186684542,1.9256512188009662,270.49810954750836,-1.018380672162266,-0.672628700718624,-0.036999209757928586,32.81717956809167,20.27117572910436,1.5565361216695153,-14.358800415254102,2.2855098350157625,134.34037665691596,-0.8216214993462145,-1.2042544549053495,-0.021793365787145635,81.719184409809,21.302522869011657,3.014322737786637,-8.279489821255426,9.870074868624918,81.64490836739479,0.7212813368534654,-5.5067062021407764e-14,0.017033259653127075
broad_low_amount:zz1000:ma60:lt0.80:scale0.0,19.212083866010342,15.83238667183572,1.2252371057041715,-34.96251861252004,0.5495051451794012,46854.79332214071,-0.7356030150623027,-2.491709762949526,-0.011830770701711568,22.72891132572552,18.418721485120056,1.2444811066355808,-18.140646530777826,1.2529273026274528,674.6464466087119,-1.1838793564909125,6.425851972154916,0.004391161672779198,32.08853641361642,18.68162745011429,1.6409380299261622,-15.225976266153452,2.1074863018765866,301.40344118640485,1.0838728543679714,-0.3265831000266566,0.10162124526857896,38.85546470676287,19.109543216646248,1.8813295224393047,-9.90663219467084,3.9221668820676236,167.7851612030318,5.216663639324985,3.2479137656779127,0.30300003498264383,86.23990158287378,20.90016714336247,3.1903822814405576,-8.04420201482101,10.720752838377429,86.1606466099006,5.241998509918247,0.23528780643436065,0.1930928033070476
broad_low_amount:zz1000:ma60:lt0.80:scale0.5,19.774588903116232,16.021027565043035,1.243085070006514,-33.99775557532089,0.5816439517398816,55266.47211602061,-0.17309797795641302,-1.5269467257503706,0.006017193600630799,23.478732072466467,18.819072761705105,1.2556669316769786,-20.95452555492652,1.1204611629561088,723.2760183164386,-0.4340586097499646,3.6119729480062226,0.015576986714177066,32.07880137974486,18.890672334908608,1.6244437370044724,-15.120413608662297,2.1215558125584155,301.25572634843695,1.0741378204964143,-0.2210204425355009,0.08512695234688916,36.934311857849835,19.536494869887015,1.7701717286418486,-10.812744832032317,3.415812768320717,156.82085562946355,3.295510790411953,2.341801128316435,0.19184224118518767,86.73719021464655,21.544635264685674,3.1141332955389824,-8.238491357730894,10.528285634875795,86.65738293475074,5.739287141691008,0.04099846352447756,0.11684381740547245
broad_low_amount:zz1000:ma60:lt0.90:scale0.0,18.288408975336502,15.49576963734422,1.1966176323226563,-29.527252212449383,0.6193738870027898,35662.34594751828,-1.6592779057361433,2.9435566371211337,-0.04045024408322684,22.866384841425514,17.919455561715544,1.2806061293177375,-17.41031539695004,1.3133814247518616,683.3638358037011,-1.0464058407909178,7.156183105982702,0.04051618435493598,29.756432234844898,18.296176265290086,1.57035494624289,-13.05021728022303,2.2801484140757813,267.2379767740478,-1.2482313244035481,1.8491758859037652,0.03103816158530681,37.14539309885716,18.692282140766242,1.8500413272905303,-11.800757753424074,3.1477125346530532,158.01061048483928,3.506592031419281,1.353788206924678,0.2717118398338694,79.8704372927536,19.57648508373082,3.207876587128756,-7.826381947242444,10.205282317060343,79.79817533815203,-1.1274657802019306,0.45310787401292707,0.21058710899524602
broad_low_amount:zz1000:ma60:lt0.90:scale0.5,19.510268904747676,15.813014863385924,1.2429049087151118,-30.43444872064045,0.6410587253882452,51145.962494224645,-0.43741797632496926,2.036360128930067,0.005837032309228718,23.360971054883084,18.60536589475721,1.2626649521817028,-20.47087325690886,1.1411809726777935,715.4612839003045,-0.551819627333348,4.095625246023882,0.022575007218901266,30.68792043737034,18.82466382867817,1.5710550042513858,-13.927224485188106,2.2034483949050716,280.593360097733,-0.3167431218781047,0.9721686809386902,0.03173821959380252,34.693770189960226,19.170120631318905,1.7107187958088383,-11.893727218121409,2.9169804850661474,144.41680435702122,1.054969122522344,1.2608187422273431,0.13238930835217744,77.73263240200181,19.967544588320248,3.0868255156948288,-8.243309068230541,9.429785024266648,77.66268323782464,-3.2652706709537256,0.036180753024829926,0.08953603756131878
broad_low_amount:zz1000:ma60:lt1.00:scale0.0,17.848674525925247,14.921607577659143,1.2110337103536228,-31.805712606608537,0.5611782621156137,31290.913286038387,-2.099012355147398,0.6650962429619796,-0.026034166052260277,22.540972069507536,16.897516840098863,1.3312544043771601,-18.30640586718497,1.2313160886437686,662.8702157529107,-1.3718186127088963,6.260092635747771,0.09116445941435858,31.32184161625242,17.20086202984658,1.7315119616939434,-11.019692010004789,2.84235181780174,289.9023451989382,0.31717805700397506,3.8797011561220067,0.19219517703636013,36.55062473112023,18.162024225973443,1.8736765754286548,-9.449348523793654,3.8680576379509133,154.6675895761888,2.9118236636823482,3.705197436555098,0.29534708797199394,78.82484742239433,18.937945170246245,3.2775002660598034,-6.470053200319892,12.1830292552304,78.75371882561977,-2.17305565056121,1.8094366209354789,0.2802107879262934
broad_low_amount:zz1000:ma60:lt1.00:scale0.5,19.27226899406427,15.404738048237682,1.2583827525784594,-33.65517439793765,0.5726391064324793,47691.79449002444,-0.6754178870083756,-1.1843655483671327,0.021314876172576325,23.085083927519335,17.64369855765727,1.308488392367816,-21.059283285818886,1.0961951370427028,697.4139109685575,-0.8277067546970969,3.507215217113856,0.06839844740501433,31.027908748962595,17.595026445326805,1.6834801650895779,-11.301041332734641,2.7455796183212806,285.5636363654173,0.02324518971414946,3.5983518333921545,0.14416338043199461,34.10739648022669,18.55932644636906,1.7363154089459334,-10.797824474640105,3.158728553175847,141.2378396775707,0.4685954127888081,2.356721485708647,0.15798592148927249,79.25634794187401,19.747267751792123,3.163779608805804,-6.446624056916239,12.294240712989012,79.18475212912797,-1.741555131081526,1.8328657643391324,0.1664901306722939
broad_low_amount:zz1000:ma60:lt1.10:scale0.0,15.27549082557551,14.098132324628518,1.1116777315084683,-31.027761164683586,0.4923168882375689,14393.54462006579,-4.672196055497135,1.4430476848869311,-0.12539014489741485,18.721850732747193,15.49368160659281,1.2251271002816855,-20.109438290282455,0.9309981941064067,455.90489792046685,-5.190939949469239,4.457060212650287,-0.014962844681116083,20.829423598636865,15.738204294339786,1.3267367342433793,-20.109438290282466,1.0358033525333386,157.25114791461533,-10.17523996061158,-5.21004512415567,-0.2125800504142039,31.165735376672956,17.60924315663933,1.6888793363485208,-10.606697291405098,2.938307233668997,125.70534248321196,-2.473065690764926,2.5478486689436544,0.11054984889185993,69.06927272250809,18.579541139483553,3.023627210764696,-6.7465884406488925,10.237659126553293,69.00851378800917,-11.928630350447449,1.5329013806064786,0.026337732631186217
broad_low_amount:zz1000:ma60:lt1.10:scale0.5,18.27864190983195,14.899074719983126,1.2380430973680303,-33.65413803441183,0.5431320775811219,35559.12144781552,-1.6690449712406945,-1.1833291848413126,0.0009752209621471941,21.781349580543896,16.797483978106857,1.2999678187113926,-20.045412950766583,1.0866001929738707,616.8963427451467,-2.131441101672536,4.521085552166159,0.05987787374859099,26.68614643842151,16.987008836291334,1.5312362398006456,-14.465398019433174,1.8448262814870824,225.84630546190846,-4.318517120826936,0.43399514669362205,-0.008080544856937655,32.98554893288912,18.29648357228823,1.710900386004561,-9.738433501045762,3.3871514273160015,135.2329150169417,-0.6532521345487652,3.4161124593029903,0.13257089854790016,76.0221717391351,19.59741290670181,3.090061271290016,-6.658373138378271,11.417529501455853,75.95406039085046,-4.975731333820434,1.6211166828771004,0.09277179315650619
broad_consec_below:zz1000:ma60:days3:scale0.0,18.73707923672814,15.626618870334724,1.2129728148381629,-35.15832596139313,0.5329343398574512,40730.25794267617,-1.2106076443445062,-2.687517111822615,-0.024095061567720233,24.29694886742384,18.010545167769905,1.3417968965948637,-19.72284063633595,1.2319193424227584,779.4613394733526,0.38415818520740785,4.843657866596793,0.10170695163206211,30.466869690751253,18.05461140475839,1.6203256330965312,-16.041279368081764,1.8992792901152822,277.3894121523475,-0.537793868497193,-1.1418862019549678,0.08100884843894796,35.08881363948275,18.770044364216744,1.7592522235136825,-13.303641957490509,2.637534424904323,146.57416276930232,1.4500125720448693,-0.1490959971417567,0.18092273605702158,82.72987828125717,19.620519896809153,3.284542606568272,-6.31722954842957,13.09591137175368,82.65449570940659,1.731975208301634,1.9622602728258007,0.28725312843476214
broad_consec_below:zz1000:ma60:days3:scale0.5,19.594238258010943,15.907593368383829,1.241052422993756,-34.58885213500563,0.5664899830017951,52421.57025216329,-0.353448623061702,-2.118043285435114,0.00398454658787295,24.38100327031607,18.54317595416884,1.3122930646606006,-22.058528955749924,1.105286908262337,785.4242695853578,0.4682125880996395,2.5079695471828174,0.07220311969779902,31.403765104854386,18.620365898398266,1.6166708921608786,-14.34445685945932,2.189261358065674,291.1185394714269,0.3991015456059408,0.5549363066674751,0.0773541075032953,34.072637044296286,19.268364815541304,1.6779143917332502,-12.578048955636945,2.7088968380128926,141.05026546135724,0.43383597685840414,0.5764970047118076,0.09958490427658928,80.92155374329838,20.161819842925308,3.1504790207883384,-6.24276207626634,12.962460006436093,80.84814825172757,-0.07634932965716246,2.0367277449890313,0.15318954265482843
broad_consec_below:zz1000:ma60:days5:scale0.0,18.099589907587955,15.727613820619563,1.1708494082745418,-34.875945192543725,0.5189705915542482,33717.28180238616,-1.8480969734846902,-2.4051363429732078,-0.06621846813134136,22.977225086825825,18.25909269876563,1.265371784212068,-20.604419961385357,1.115160005954418,690.4565493125286,-0.9355655953906066,3.9620785415473847,0.025281839249266413,30.23572717889047,18.15706712401578,1.6020871647844228,-17.023115681656453,1.7761570645655362,274.06230004354046,-0.7689363803579745,-2.123722515529657,0.06277038012683955,33.75200633890489,18.78859787767844,1.7026712337272105,-15.406412245027411,2.1907765287663725,139.3246122223914,0.11320527146700954,-2.251866284678659,0.12434174627054961,80.74415667988815,20.14241727759816,3.1481683661339486,-6.317229548429559,12.781577123465597,80.67094447673892,-0.253746393067388,1.9622602728258123,0.15087888800043858
broad_consec_below:zz1000:ma60:days5:scale0.5,19.18318197090454,15.94345189195774,1.2162940313191253,-34.20828667828326,0.5607758772403753,46457.92972213085,-0.7645049101681067,-1.7374778287127413,-0.020773845086757836,23.46889359202613,18.684568682358464,1.2628881909747915,-22.46619020284073,1.0446316611820823,722.620556648547,-0.4438970901903012,2.1003083000920135,0.022798246011989987,30.835380165188763,18.67924814347992,1.5879597599524522,-15.047375022275277,2.0492198884883126,282.7427358554867,-0.16928339405968273,-0.14798185614848158,0.04864297529486894,33.64875187998457,19.363558045172606,1.6535201188374433,-13.94445847440906,2.41305547588936,138.7706491989871,0.009950812546691168,-0.7899125140603083,0.07519063138078241,78.83718700100727,20.357649747388905,3.0630206850790507,-6.24276207626634,12.628574665808515,78.76604505318245,-2.160716071948272,2.0367277449890313,0.06573120694554069
broad_consec_below:zz1000:ma60:days8:scale0.0,18.883751648650726,15.941001494127022,1.2001375709831208,-35.72753437062908,0.5285489743779995,42533.43540566764,-1.063935232421919,-3.256725521058563,-0.03693030542276232,24.480202727162514,18.8791747930614,1.2966504295593184,-20.298000460973686,1.2060401109079593,792.508403084662,0.5674120449460816,4.268498041959056,0.05656048459651686,31.623346767359983,19.14303358322001,1.5867203857913716,-19.816235727237487,1.595830166871379,294.3933070796473,0.6186832081115377,-4.916842561110691,0.04740360113378839,35.138062238652104,19.508994799642565,1.701860897348581,-17.68201945905947,1.9872199733752098,146.84399931206434,1.499261171214222,-4.5274734987107195,0.12353140989192002,81.2597536014413,20.85621090464746,3.0616425509935095,-8.721662117566476,9.317003170505126,81.18597928443225,0.2618505284857662,-0.4421722963111048,0.06435307285999947
