,current_10_15_15_40_20,no_C_prorata_to_momentum,C_10_prorata_cut,replace_C_with_cash,C_to_B_only,C_to_microcap_only
2011-10-12,1.077762317870274,1.09398950720407,1.085875912537172,1.075191605763256,1.0910127230099813,1.0951088727690466
2011-10-13,1.0761592128369113,1.091992292786323,1.0840757528116174,1.0735938342290585,1.089974466649001,1.0935304531027354
2011-10-14,1.0806601779276241,1.0956970480568158,1.08817861299222,1.0765576384454525,1.0936663507122453,1.097169991190901
2011-10-17,1.0805552511951806,1.0979195939293653,1.089237422562273,1.0783356751434925,1.0952673954228183,1.100948417529297
2011-10-18,1.082125373675315,1.09809470692766,1.0901100403014874,1.078475765542128,1.0953282516353617,1.0996388524396647
2011-10-19,1.0764398936560966,1.0930978007810284,1.0847688472185624,1.0744782406248226,1.0889037593351178,1.0961202093640283
2011-10-20,1.0744405585236265,1.090830037826762,1.082635298175194,1.0726640302614094,1.0850461966535097,1.093785441512458
2011-10-21,1.0824476963748155,1.0981351265986348,1.0902914114867253,1.078508101278908,1.0918551312263047,1.09803587030207
2011-10-24,1.0941632916222177,1.110559465501386,1.1023613785618018,1.0884475724011087,1.1041400387916827,1.108602886107543
2011-10-25,1.094848740936662,1.1128179706877819,1.1038333558122218,1.0902543765502255,1.1093951522329317,1.1107032953388218
2011-10-26,1.0941402539430918,1.110409879202047,1.1022750665725694,1.0883279033616375,1.1069409398707573,1.1103095580691964
2011-10-27,1.100412236441031,1.112281457894289,1.10634684716766,1.0898251663154315,1.108621049910477,1.1118665130564112
2011-10-28,1.1019422437032895,1.114380622303261,1.1081614330032754,1.091504497842609,1.1112012826690973,1.1143693369013912
2011-10-31,1.092039758152816,1.1069282540090606,1.0994840060809383,1.0855426032072484,1.1046863800308686,1.1084394391093189
2011-11-01,1.091017250414466,1.1090631658523493,1.1000402081334077,1.0872505326818795,1.1068165248622552,1.1107178784043719
2011-11-02,1.099305414171225,1.117370674204669,1.108338044187947,1.0938965393637352,1.1147474949935718,1.1198725152221622
2011-11-03,1.1065203812173134,1.123150235081419,1.1148353081493663,1.0985201880651354,1.12233767822944,1.1240396247430244
2011-11-04,1.1032571631727013,1.1202031976043982,1.1117301803885495,1.0961625580835184,1.1187888710413532,1.1220644906537138
2011-11-07,1.114094421897638,1.1322664790909338,1.123180450494286,1.105813183272747,1.1335769867880963,1.1317725262087912
2011-11-08,1.1056045425392993,1.1204542667979578,1.1130294046686287,1.0963634134383662,1.1228603543234985,1.1213973207745551
2011-11-09,1.105247177680424,1.1255819200635186,1.1154145488719713,1.1004655360508149,1.1237754456372469,1.1269339484245322
2011-11-10,1.1084213533144,1.1288680877432553,1.1186447205288277,1.1030944701946044,1.1245166850647883,1.1307549615492474
2011-11-11,1.1171723453311373,1.1373098002077369,1.1272410727694373,1.1098478401661895,1.1349518734487196,1.1383697047561525
2011-11-14,1.122597340607469,1.145318003521412,1.1339576720644406,1.1162544028171297,1.1412032100576408,1.1466025852299242
2011-11-15,1.1276033416743498,1.1512688958091561,1.139436118741753,1.121015116647325,1.146847215701527,1.1521145948479208
2011-11-16,1.1157662441373253,1.138479602326993,1.1271229232321591,1.1107836818615944,1.1342870047784082,1.140848226372552
2011-11-17,1.107184709033553,1.1300193419306157,1.1186020254820843,1.1040154735444925,1.122320006954973,1.1357997601738814
2011-11-18,1.099619998238266,1.1206429901772337,1.1101314942077498,1.0965143921417868,1.1146830615986976,1.128865026096574
2011-11-21,1.085377679417205,1.1055538306277648,1.0954657550224849,1.0844430645022118,1.0983174462249372,1.1150774855876198
2011-11-22,1.0925268756894253,1.114455800720172,1.1034913382047986,1.0915646405761374,1.1078253308789974,1.1229458687762146
2011-11-23,1.0893724770823794,1.113528192783819,1.101450334933099,1.0908225542270553,1.1057428127708913,1.123768103386399
2011-11-24,1.089656243005364,1.11388290018755,1.101769571596457,1.09110632015004,1.106026578693876,1.1240402431714958
2011-11-25,1.0832572870245163,1.1067308717202433,1.0949940793723798,1.0853846973761947,1.097651682132141,1.1172529426403943
2011-11-28,1.0930969526494447,1.1142745974517303,1.1036857750505875,1.0914196779613843,1.1066913663470375,1.1227211934425871
2011-11-29,1.0945316325246905,1.115734713899879,1.1051331732122847,1.0925877711199032,1.1082288627673065,1.1239433408300068
2011-11-30,1.0988920012128227,1.1152024917321155,1.107047246472469,1.0921619933856923,1.1098737804640137,1.12108901080327
2011-12-01,1.0950856803893654,1.11083630863381,1.1029609945115877,1.088669046907048,1.1055160619137423,1.1179435278769376
2011-12-02,1.0973629895188,1.1134592546182926,1.1054111220685463,1.0907674036946342,1.1094788900076384,1.1182758637329577
2011-12-05,1.0872690840525594,1.1002113613196216,1.0937402226860906,1.0801690890556974,1.0969854273048043,1.1071369916229286
2011-12-06,1.0846724384583535,1.0969974375523714,1.0908349380053624,1.077597950041897,1.0944322621894873,1.1047069597537558
2011-12-07,1.0864198515647534,1.0984769047297307,1.092448378147242,1.0787815237837846,1.0961799197169328,1.1055579510275255
2011-12-08,1.0793543482876695,1.092978445536339,1.0861663969120043,1.0743827564290713,1.090152958915251,1.1016343082138915
2011-12-09,1.079929678355163,1.0915940745187132,1.0857618764369381,1.0732752596149706,1.0878358567580262,1.1006615636277042
2011-12-12,1.0733889572568207,1.0863181640359927,1.0798535606464066,1.069054531228794,1.0813142215786962,1.0965653902078063
2011-12-13,1.0697769371967174,1.0836493793869575,1.0767131582918377,1.066919503509566,1.0780543288343005,1.09291955772636
2011-12-14,1.0625889178370183,1.0770004114296297,1.0697946646333238,1.0616003291437037,1.0691322185372645,1.0877435436989475
2011-12-15,1.0587862309188698,1.0719908889645537,1.0653885599417119,1.057592711171643,1.0642528917042464,1.0829457231008222
2011-12-16,1.0609828698623074,1.0739928361962379,1.0674878530292728,1.0591942689569902,1.0683903278174558,1.0826820396816867
2011-12-19,1.0600753826842482,1.0740482123995214,1.0670617975418848,1.0592385699196172,1.0690254922780524,1.0827263406443137
2011-12-20,1.062659407312436,1.0734866565003651,1.0680730319064007,1.058789325200292,1.0682512069230763,1.0816066326128146
2011-12-21,1.0619827897280638,1.072982165258055,1.0674824774930594,1.0583857322064438,1.0663807622198673,1.0805353070756096
2011-12-22,1.066473000542695,1.0775486497546134,1.0720108251486542,1.0620389198036906,1.07019421382259,1.082552788185271
2011-12-23,1.066468610310848,1.0764320888649506,1.0714503495878995,1.0611456710919605,1.068737090946772,1.0824054614289502
2011-12-26,1.0652264649153969,1.0748794071206365,1.0700529360180167,1.0599035256965093,1.0674949455513207,1.0803602408393405
2011-12-27,1.0676416142154905,1.0783605714997897,1.0730010928576401,1.0626884571998318,1.0698572266844606,1.0805183510180945
2011-12-28,1.0646837274440273,1.0773794884229693,1.0710316079334983,1.0619035907383754,1.0675894695581774,1.079733484556638
2011-12-29,1.0659602975602218,1.077348951528176,1.071654624544199,1.0618791612225407,1.0674793550036064,1.0797090550408033
2011-12-30,1.067666952223934,1.0791777842221912,1.0734223682230624,1.0633422273777529,1.0701687302699527,1.0811721211960155
2012-01-03,1.0732577564977515,1.0827147667295722,1.0779862616136617,1.0661718133836577,1.0744131092788098,1.0840017072019204
2012-01-04,1.0753672815979716,1.0852108735034554,1.0802890775507135,1.068168698802764,1.07607469313559,1.0859985926210267
2012-01-05,1.0861152543622885,1.0984890171178012,1.0923021357400449,1.078791213694241,1.0873533468193721,1.095967617831049
2012-01-06,1.0860604871546273,1.0994446881098996,1.0927525876322635,1.0795557504879196,1.0884091698807135,1.0967321546247275
2012-01-09,1.082279466842333,1.0946692588886768,1.0884743628655051,1.0757354071109417,1.0837596435010148,1.0929118112477494
2012-01-10,1.0870450370393105,1.097907055647924,1.0924760463436172,1.0783256445183393,1.088135087545235,1.0955020486551472
2012-01-11,1.0894520330658375,1.1003478980312167,1.094899965548527,1.0802783184249733,1.0918679471717407,1.0968031933493707
2012-01-12,1.0932227560545191,1.1042947297606922,1.0987587429076056,1.0834357838085538,1.0956798203026201,1.0995880878918531
2012-01-13,1.0985258459371654,1.112755116690586,1.105640481313876,1.0902040933524688,1.102212477071075,1.1063563974357682
2012-01-16,1.1023544551624276,1.1175408782221639,1.1099476666922956,1.094032702577731,1.1060410862963372,1.1101850066610304
2012-01-17,1.1144360103959587,1.1305728740079235,1.1225044422019412,1.1044582992063388,1.118589786720336,1.1206106032896381
2012-01-18,1.1182502831334393,1.1314609268622007,1.12485560499782,1.1051687414897606,1.1204937103222299,1.12132104557306
2012-01-19,1.1219645915564138,1.134520902630872,1.128242747093643,1.1076167221046977,1.1222458036663996,1.12528740641543
2012-01-20,1.125288829604855,1.1382080393871705,1.131748434496013,1.1105664315097363,1.1252192265298397,1.129626798291385
2012-01-23,1.1278790601193096,1.1406401248491647,1.1342595924842374,1.1125120998793319,1.1281377290842332,1.1315724666609805
2012-01-24,1.124786259594716,1.1377866300897232,1.1312864448422197,1.1102293040717788,1.1247135353729034,1.1292896708534275
2012-01-25,1.1401089809999114,1.1522453757763764,1.146177178388144,1.1217963006211011,1.142064030196887,1.1408566674027498
2012-01-26,1.1417910455020057,1.1544139567523244,1.148102501127165,1.1235311654018596,1.1446663273680246,1.1425915321835083
2012-01-27,1.1461058749166777,1.158747760515895,1.1524268177162864,1.126998208412716,1.1498668918843094,1.1460585751943646
2012-01-30,1.1430090636600156,1.1565534225609357,1.1497812431104757,1.1252427380487486,1.1478850785154322,1.1458321657333252
2012-01-31,1.1483658331646904,1.1621043700105007,1.1552351015875955,1.1296834960084006,1.153952591645134,1.1516655275740522
2012-02-01,1.1510177118684153,1.162229460400218,1.1566235861343166,1.1297835683201745,1.1547508954584131,1.1531662480158338
2012-02-02,1.1590379296407796,1.1711988490409717,1.1651183893408759,1.1369590792327775,1.1634509088643905,1.160992502738098
2012-02-03,1.1602194454452412,1.1706849901262204,1.1654522177857307,1.1365479921009762,1.1616653878608385,1.1628192025782242
2012-02-06,1.1581569852601172,1.1684019524396352,1.1632794688498764,1.1347215619517081,1.1598434052522624,1.1618355729429948
2012-02-07,1.1604642396198814,1.1696046416564316,1.1650344406381565,1.1356837133251452,1.162604079293268,1.161545595348496
2012-02-08,1.1617208943588089,1.1708421158403253,1.166281505099567,1.1366736926722603,1.1639063959417273,1.1630580156865777
2012-02-09,1.1649864508686802,1.1745083199700699,1.169747385419375,1.1396066559760558,1.1677528313444274,1.1661957451656608
2012-02-10,1.1609957528540689,1.172730038940515,1.166862895897292,1.138184031152412,1.164477432026076,1.165901724388172
2012-02-13,1.1721753468171656,1.1841851270646861,1.178180236940926,1.147348101651749,1.1759528699095236,1.1751692280135964
2012-02-14,1.1738338838138955,1.1870706783609368,1.1804522810874163,1.1496565426887495,1.1787315931309021,1.1776444377857347
2012-02-15,1.1755636193616013,1.1895596717318102,1.1825616455467058,1.1516477373854481,1.17994518487498,1.1804528152916776
2012-02-16,1.1830328747707368,1.195762673764284,1.1893977742675106,1.1566101390114272,1.1875384300396843,1.1844787768593152
2012-02-17,1.1795204929796927,1.1912795686920314,1.185400030835862,1.153023654953625,1.1831122617592666,1.1800284456992707
2012-02-20,1.1808297889700392,1.1929161886799642,1.1868729888250018,1.1543329509439715,1.184421557749613,1.1825154138599012
2012-02-21,1.192152062432543,1.2057274728456293,1.1989397676390863,1.1645819782765034,1.1964040632724742,1.194865496246569
2012-02-22,1.2024824893514867,1.2183981838608802,1.2104403366061836,1.174718547088704,1.2073907340132126,1.206330186154668
2012-02-23,1.2063507311085286,1.2213438699180927,1.2138473005133108,1.177075095934474,1.2111159016805844,1.209952342660368
2012-02-24,1.2084117458273764,1.2234027810750794,1.2159072634512278,1.1787222248600635,1.2135574243526117,1.2116412972343018
2012-02-27,1.2071410776320868,1.2222491135476612,1.214695095589874,1.177799290838129,1.2125934545976416,1.2107183632123675
2012-02-28,1.209761606094986,1.223004864218571,1.2163832351567785,1.1784038913748567,1.2162469612645468,1.211322963749095
2012-02-29,1.189732288279214,1.2040849835075924,1.1969086358934033,1.163267986806074,1.1952921884191956,1.1961870591803123
2012-03-01,1.201433585804449,1.2155728518255797,1.2085032188150142,1.172458281460464,1.2074775706850343,1.20530747811299
2012-03-02,1.2032864325644819,1.2194104115672828,1.2113484220658823,1.1755283292538263,1.2102752508826145,1.2083775259063523
2012-03-05,1.197319341129373,1.2138430374686182,1.2055811892989956,1.1710744299748945,1.2025234908844042,1.2039236266274207
2012-03-06,1.1844166944922825,1.2041181174648825,1.1942674059785825,1.1632944939719059,1.1910973352534482,1.196143690624432
2012-03-07,1.191635781974729,1.2103397155451545,1.2009877487599416,1.1682717724361236,1.1980447116602118,1.2011209690886495
2012-03-08,1.2032905196853192,1.2211540126966791,1.2122222661909994,1.1769232101573435,1.2096689364756652,1.2097724068098694
2012-03-09,1.2094452724632774,1.228038507064329,1.2187418897638032,1.1824308056514632,1.2164365814164597,1.2152800023039891
2012-03-12,1.2126405419088828,1.232725290688946,1.2226829162989146,1.186180232551157,1.2197630500169332,1.2195679563991386
2012-03-13,1.2173977504721771,1.2357475345878624,1.2265726425300199,1.1885980276702897,1.223502785881169,1.221966247356709
2012-03-14,1.2051782770589434,1.2229912025783447,1.214084739818644,1.1783929620626759,1.2113550834139337,1.210876599956567
2012-03-15,1.2073079916303922,1.2236076573155092,1.2154578244729506,1.1788861258524075,1.2129634174942567,1.2102924339873524
2012-03-16,1.2110811325900042,1.2277137472814625,1.2193974399357332,1.18217099782517,1.2163004974803582,1.213554676561029
2012-03-19,1.2187269537031116,1.2363741360779772,1.2275505448905444,1.1890993088623818,1.2243018033873043,1.2212209862219119
2012-03-20,1.2109219988697106,1.2283476796258577,1.2196348392477843,1.1826781437006861,1.2168530702940084,1.2143175855354997
2012-03-21,1.2090763942254177,1.2262894831934792,1.2176829387094483,1.1810315865547834,1.2153808807762083,1.2119745114969838
2012-03-22,1.204127889237447,1.2220306709005342,1.2130792800689907,1.1776245367204272,1.2107698209518565,1.2078746328878012
2012-03-23,1.2075270312581394,1.224354962375016,1.2159409968165777,1.1794839699000128,1.2139832646013864,1.2115923054828568
2012-03-26,1.2207890241803019,1.236167106427457,1.2284780653038796,1.1889336851419654,1.228413912437409,1.2209372083484487
2012-03-27,1.2198395148425316,1.2359417400005817,1.2278906274215569,1.1887533920004651,1.2279409212551329,1.2217454033183979
2012-03-28,1.2119444235875427,1.228187254938549,1.220065839263046,1.182549803950839,1.2195656835602524,1.2137038426219946
2012-03-29,1.2082955011428216,1.2244513850117045,1.216373443077263,1.1795611080093635,1.215379273750005,1.20969541016458
2012-03-30,1.2053841288205347,1.2198672906170311,1.2126257097187831,1.175893832493625,1.2120067277055604,1.2034645158985011
2012-04-02,1.2144211304406152,1.2280224485528972,1.2212217894967565,1.1824179588423178,1.2217929172285995,1.2099886422471937
2012-04-03,1.2061308246010447,1.2213610179399788,1.2137459212705117,1.1770888143519829,1.2137992004930973,1.204659497756859
2012-04-04,1.1929860972803157,1.2094632629287054,1.2012246801045108,1.1675706103429642,1.1995218944795694,1.1951412937478403
2012-04-05,1.1928180721762027,1.2089837646272579,1.2009009184017305,1.1671870117018064,1.2010292301521115,1.1955412085242278
2012-04-06,1.1916050188211684,1.207467447933465,1.1995362333773167,1.165973958346772,1.1998161767970772,1.194777336649932
2012-04-09,1.1904233196747889,1.2073984169453653,1.1989108683100773,1.1659187335562924,1.198962618846581,1.1957588620321067
2012-04-10,1.1812171418756923,1.1996269625522074,1.1904220522139497,1.1597015700417659,1.189955363752833,1.189777443949626
2012-04-11,1.1831473699643724,1.1999510030294487,1.1915491864969106,1.1599608024235588,1.191312323328845,1.1903080340451062
2012-04-12,1.1951132709095136,1.2104725064834727,1.2027928886964931,1.168378005186778,1.2034519170702294,1.20014598693188
2012-04-13,1.1831911337348342,1.1995098900731995,1.191350511904017,1.1596079120585596,1.1907677643787795,1.191510489011526
2012-04-16,1.1774448927407521,1.1924613210696333,1.1849531069051928,1.1539690568557068,1.183037927078908,1.183778773775199
